DLiP-ID,J1009U
AATSC5i,0.08271546501796828
AATSC5m,-1.8245638100337096
AATSC5p,0.015484970774160148
AATSC5s,-0.2073812041837027
AATSC5v,2.028368071540966
AATSC6Z,-1.4869849028088173
AATSC6c,-0.0023077854195880385
AATSC6d,-0.0426869463157387
AATSC6i,0.036547173075527226
AATSC6m,-6.935239807506792
AATSC6p,-0.009010105791573193
AATSC6s,-0.3157016326260825
AATSC6v,-4.2313883832454255
AATSC7Z,-0.2650894614011805
AATSC7c,0.0010603786236612527
AATSC7d,0.04072667368324715
AATSC7i,0.002112580257338805
AATSC7m,-1.2694020339236407
AATSC7p,-0.0030134712363261407
AATSC7s,0.19678881279119237
AATSC7v,-1.246199889688148
AATSC8Z,-0.12479344305638158
AATSC8c,-0.002845257451268351
AATSC8d,0.032049375371802497
AATSC8i,0.10383584482865416
AATSC8m,-0.4766337930960413
AATSC8p,0.01994037765795545
AATSC8s,-0.2511879319335199
AATSC8v,2.972356019123298
ATS0are,258.03979999999996
ATS1are,280.52400000000006
ATS2are,461.74500000000006
ATS3are,576.4180000000002
ATS4are,582.3989
ATS5are,538.4490000000001
ATS6are,476.0780000000001
ATS7are,482.62100000000004
ATS8are,432.56800000000004
ATSC0dv,167.5609756097561
ATSC0pe,4.723756097560973
ATSC0se,3.2216624390243895
ATSC1dv,60.54431885782272
ATSC1pe,0.3836300416418797
ATSC1se,0.2766814800713862
ATSC2dv,31.255800118976794
ATSC2pe,1.0262231409875067
ATSC2se,0.48590320761451483
ATSC3dv,-37.45389649018442
ATSC3pe,-1.1078063652587748
ATSC3se,-0.905918741225461
ATSC4dv,-18.537775133848914
ATSC4pe,1.1916974419988102
ATSC4se,0.9828447328970845
ATSC5dv,-61.51516954193931
ATSC5pe,-1.7368637120761448
ATSC5se,-1.261425289708506
ATSC6dv,-62.622248661511016
ATSC6pe,-2.525486615110052
ATSC6se,-1.5945633289708503
ATSC7dv,-5.676977989292086
ATSC7pe,-0.14026525877453885
ATSC7se,0.04824921356335522
ATSC8dv,-5.911957168352163
ATSC8pe,-0.8663399762046398
ATSC8se,-0.6207028197501485
AXp-0dv,0.548198967311266
AXp-1dv,0.29015634552510433
AXp-2dv,0.15194048324930792
AXp-3dv,0.08048288300286359
AXp-4dv,0.04244416308924065
AXp-5dv,0.02280239416216849
AXp-6dv,0.01198328669882941
AXp-7dv,0.006337970114188189
BertzCT,973.8612758196343
ECIndex,524
ETA_eta,17.486461028900877
GATS1dv,0.39063120285827707
GATS1pe,0.5580786175832491
GATS1se,0.5651018091388219
GATS2dv,0.7209961052755812
GATS2pe,0.5667558106140466
GATS2se,0.5914666672908744
GATS3dv,1.0638567179292449
GATS3pe,1.0724884622343869
GATS3se,1.1165577530221842
GATS4dv,1.0729241646272214
GATS4pe,0.9992188073603238
GATS4se,1.0000013577345563
GATS5dv,1.2987454079157135
GATS5pe,1.465334113239873
GATS5se,1.5467802427596553
GATS6dv,1.2290806089932724
GATS6pe,1.4911461695593795
GATS6se,1.5455478678335288
GATS7dv,1.0344492964580299
GATS7pe,1.0670723973645377
GATS7se,1.0624560879914575
GATS8dv,1.009582726831635
GATS8pe,1.034540430482839
GATS8se,1.0201313610882643
LogEE_A,4.170291753538353
LogEE_D,125.58618545081902
MATS1dv,0.33669114728066685
MATS1pe,0.07567567853008852
MATS1se,0.08002602339087916
MATS2dv,0.10334985640662493
MATS2pe,0.1203667335664919
MATS2se,0.08356450967538892
MATS3dv,-0.09961394848427316
MATS3pe,-0.10451350678482135
MATS3se,-0.1253156294481162
MATS4dv,-0.04984564198538001
MATS4pe,0.1136634950290888
MATS4se,0.1374508232204183
MATS5dv,-0.17919006030359738
MATS5pe,-0.179466274205501
MATS5se,-0.19111116970593542
MATS6dv,-0.20706558086470753
MATS6pe,-0.29621683860507864
MATS6se,-0.27422931284190305
MATS7dv,-0.017808756018363
MATS7pe,-0.015608167094427507
MATS7se,0.007872260543688489
MATS8dv,-0.020091379589196153
MATS8pe,-0.1044364857670335
MATS8se,-0.1097122305789305
MAXaaCH,1.9005348832775226
MAXaasC,1.0362332404648422
MAXdssC,0.12243694416854622
MAXsCH3,1.7089017489711933
MAXssNH,2.8544243669690097
MDEC-12,1.545529820629306
MDEC-13,2.3747749120675463
MDEC-22,9.851012430615617
MDEC-23,21.44124866592273
MDEC-33,11.211388601277887
MDEN-22,0.25
MDEO-11,0.14285714285714285
MDEO-12,0.33333333333333337
MINaaCH,1.7436526832955404
MINaasC,0.40094907407407443
MINdssC,-0.30277872260015104
MINsCH3,1.7089017489711933
MINssNH,2.8544243669690097
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.0357142857142858
SM1_Dzi,0.9699017285501993
SM1_Dzm,1.0327970942604563
SM1_Dzp,-4.283246429381093
SM1_Dzv,-1.8356326906609346
SddssSe,0
SpAD_Dt,500.2994833764493
SpAbs_A,33.05015463288826
SpAbs_D,251.17237090163812
SpMAD_A,1.3220061853155303
SpMAD_D,10.046894836065524
SpMax_A,2.4533965947942673
SpMax_D,125.58618545081902
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,72.2
TpiPC10,8.594051507368908
VAdjMat,5.807354922057604
VE1_DzZ,4.933554063650377
VE1_Dzi,4.931441990182613
VE1_Dzm,4.933567493940901
VE1_Dzp,4.947093585358778
VE1_Dzv,4.9452536257953446
VE2_DzZ,0.1973421625460151
VE2_Dzi,0.1972576796073045
VE2_Dzm,0.19734269975763602
VE2_Dzp,0.1978837434143511
VE2_Dzv,0.1978101450318138
VE3_DzZ,2.512350365607026
VE3_Dzi,2.5119221700986833
VE3_Dzm,2.5123530878377083
VE3_Dzp,2.5150909815390885
VE3_Dzv,2.5147189849754064
VR1_DzZ,148.34143863670567
VR1_Dzi,148.63132320899774
VR1_Dzm,148.34068443726522
VR1_Dzp,147.61450250286848
VR1_Dzv,147.54773667792443
VR2_DzZ,5.933657545468227
VR2_Dzi,5.94525292835991
VR2_Dzm,5.933627377490609
VR2_Dzp,5.904580100114739
VR2_Dzv,5.901909467116977
VR3_DzZ,5.915807366374084
VR3_Dzi,5.917759630700018
VR3_Dzm,5.915802282148364
VR3_Dzp,5.910894894653266
VR3_Dzv,5.910442493788792
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.08532177322938192
Xch-6dv,0.1994591244326721
Xch-7dv,0.19834305097256594
Xpc-4dv,1.4572215801993729
Xpc-5dv,2.008455533371259
Xpc-6dv,2.2807246131149537
Zagreb1,136.0
Zagreb2,163.0
fragCpx,184.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,28
nBondsS,25
nBondsT,0
nFARing,1
nFHRing,0
nFaRing,0
nHetero,5
naHRing,1
AATS0are,6.293653658536584
AATS1are,6.375545454545456
AATS2are,6.239797297297298
AATS3are,6.265413043478263
AATS4are,6.399987912087912
AATS5are,6.410107142857144
AATS6are,6.433486486486488
AATS7are,6.187448717948718
AATS8are,6.007888888888889
AATSC0dv,4.086853063652588
AATSC0pe,0.1152135633551457
AATSC0se,0.07857713265913145
AATSC1dv,1.3760072467686981
AATSC1pe,0.008718864582769994
AATSC1se,0.006288215456167868
AATSC2dv,0.4223756772834702
AATSC2pe,0.013867880283614955
AATSC2se,0.006566259562358309
AATSC3dv,-0.4071075705454828
AATSC3pe,-0.012041373535421465
AATSC3se,-0.009846942839407185
AATSC4dv,-0.20371181465768037
AATSC4pe,0.013095576285701212
AATSC4se,0.010800491570297633
AATSC5dv,-0.7323234469278489
AATSC5pe,-0.02067694895328744
AATSC5se,-0.015016967734625072
AATSC6dv,-0.8462466035339327
AATSC6pe,-0.03412819750148719
AATSC6se,-0.02154815309420068
AATSC7dv,-0.07278176909348828
AATSC7pe,-0.0017982725483915237
AATSC7se,0.0006185796610686567
AATSC8dv,-0.08211051622711336
AATSC8pe,-0.012032499669508886
AATSC8se,-0.00862087249652984
AETA_eta,0.6994584411560351
ATSC0are,5.079175609756095
ATSC1are,0.44340178465199465
ATSC2are,1.0277464604402144
ATSC3are,-1.2904525877453872
ATSC4are,1.45168096371208
ATSC5are,-1.9542671029149263
ATSC6are,-2.7220632956573403
ATSC7are,-0.11453408685306297
ATSC8are,-0.9699083878643684
BCUTZ-1h,8.033664207376901
BCUTZ-1l,5.687704863707689
BCUTc-1h,0.43870552944790236
BCUTc-1l,-0.4640206561085522
BCUTd-1h,3.260779648285886
BCUTd-1l,0.9772376161767122
BCUTi-1h,14.564990048322384
BCUTi-1l,10.948738075711619
BCUTm-1h,16.016422786930942
BCUTm-1l,11.699369588341382
BCUTp-1h,2.0013986701503517
BCUTp-1l,0.7157268677222127
BCUTs-1h,7.009356936088202
BCUTs-1l,1.3627010673245952
BCUTv-1h,20.90689532653624
BCUTv-1l,14.681723833504487
BalabanJ,1.3609999177281895
Diameter,12
ETA_beta,35.25
GATS1are,0.5608014586929929
GATS2are,0.5717197214617096
GATS3are,1.0911133907428052
GATS4are,1.006505813738791
GATS5are,1.5064171296145759
GATS6are,1.5259924797433768
GATS7are,1.0678242067962507
GATS8are,1.02453196691651
HybRatio,0.15
Lipinski,True
LogEE_Dt,250.14974168822468
MATS1are,0.08134584754182171
MATS2are,0.11211014083719574
MATS3are,-0.11322565810794256
MATS4are,0.12877169659526355
MATS5are,-0.1877998596990344
MATS6are,-0.29693208509148433
MATS7are,-0.011853068196473198
MATS8are,-0.1087398793671468
MAXssCH2,0.769153888945278
MINssCH2,0.5373483333897224
NsssssAs,0
RotRatio,0.10714285714285714
SM1_Dzpe,1.098531211750306
SM1_Dzse,1.0260103868809844
SMR_VSA1,14.112169305116993
SMR_VSA2,0.0
SMR_VSA3,5.156663257125445
SMR_VSA4,0.0
SMR_VSA5,19.765380445542643
SMR_VSA6,5.316788604006331
SMR_VSA7,70.98153844165832
SMR_VSA8,0.0
SMR_VSA9,11.257379486545457
SpAD_DzZ,195.77004557992615
SpAD_Dzi,192.0305033634829
SpAD_Dzm,195.79308815954306
SpAD_Dzp,240.52546309571574
SpAD_Dzv,224.83133374773053
SpAbs_Dt,500.2994833764494
SpDiam_A,4.8081781112808955
SpDiam_D,188.6457408609615
SpMAD_Dt,20.011979335057973
SpMax_Dt,250.14974168822468
SsssssAs,0
VE1_Dzpe,4.932985683027837
VE1_Dzse,4.933634898316825
VE2_Dzpe,0.1973194273211135
VE2_Dzse,0.197345395932673
VE3_Dzpe,2.5122351518364923
VE3_Dzse,2.5123667501450666
VMcGowan,243.78999999999996
VR1_Dzpe,148.39321205249118
VR1_Dzse,148.33429808296628
VR2_Dzpe,5.935728482099647
VR2_Dzse,5.933371923318651
VR3_Dzpe,5.916156320675111
VR3_Dzse,5.915759229281245
mZagreb1,7.25
mZagreb2,5.416666666666667
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,34
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1238823319452706
AATSC1are,0.010077313287545332
AATSC2are,0.01388846568162452
AATSC3are,-0.01402665856244986
AATSC4are,0.01595253806277011
AATSC5are,-0.023265084558511027
AATSC6are,-0.0367846391305046
AATSC7are,-0.0014683857288854227
AATSC8are,-0.013470949831449561
AETA_beta,1.41
BCUTdv-1h,6.033626716527954
BCUTdv-1l,0.9959533622176169
BCUTpe-1h,3.5154985210661627
BCUTpe-1l,2.2365139673798935
BCUTse-1h,3.723747841983715
BCUTse-1l,2.432414857635556
ETA_alpha,11.8
ETA_dBeta,3.75
ETA_eta_B,0.2831832692378615
ETA_eta_F,25.579181828400102
ETA_eta_L,5.090170446082297
ETA_eta_R,43.06564285730098
ETA_psi_1,0.5728155339805828
LabuteASA,144.20271088456713
LogEE_DzZ,97.92645136139164
LogEE_Dzi,96.05404775088346
LogEE_Dzm,97.93785596354195
LogEE_Dzp,119.40608226198172
LogEE_Dzv,112.04854033573308
PEOE_VSA1,9.83988354097968
PEOE_VSA2,9.589074368143644
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,41.55486566789511
PEOE_VSA7,31.040744451236847
PEOE_VSA8,23.235110881003564
PEOE_VSA9,0.0
SM1_Dzare,1.2284783620288504
SpAD_Dzpe,194.77344991817364
SpAD_Dzse,195.912912232249
SpAbs_DzZ,194.81718843706912
SpAbs_Dzi,191.1381937732168
SpAbs_Dzm,194.84291483282354
SpAbs_Dzp,243.0954109533445
SpAbs_Dzv,225.93271336212712
SpDiam_Dt,360.30905094286345
SpMAD_DzZ,7.830801823197046
SpMAD_Dzi,7.681220134539315
SpMAD_Dzm,7.831723526381722
SpMAD_Dzp,9.62101852382863
SpMAD_Dzv,8.99325334990922
SpMax_DzZ,97.92645136139164
SpMax_Dzi,96.05404775088346
SpMax_Dzm,97.93785596354195
SpMax_Dzp,119.40608226198172
SpMax_Dzv,112.04854033573308
VE1_Dzare,4.932138869685582
VE2_Dzare,0.1972855547874233
VE3_Dzare,2.5120634736504117
VR1_Dzare,148.45731614026155
VR2_Dzare,5.9382926456104626
VR3_Dzare,5.9165882154011005
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47200000000000003
AETA_dBeta,0.15
AETA_eta_B,0.011327330769514461
AETA_eta_F,1.0231672731360042
AETA_eta_L,0.20360681784329188
AETA_eta_R,1.7226257142920391
BCUTare-1h,3.5698525637072858
BCUTare-1l,2.1867782252333408
ETA_beta_s,15.75
ETA_dPsi_A,0.14118446601941714
ETA_dPsi_B,0.0
ETA_eta_BR,0.6271832692378615
ETA_eta_FL,7.040859847052937
ETA_eta_RL,12.131030293135234
LogEE_Dzpe,97.43066620755684
LogEE_Dzse,97.99749653159974
PEOE_VSA10,17.0176269054199
PEOE_VSA11,5.783244946364939
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,16.84708793284189
SlogP_VSA3,6.4208216229260096
SlogP_VSA4,6.923737199690624
SlogP_VSA5,38.46049788503508
SlogP_VSA6,53.054031484666226
SlogP_VSA7,0.0
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
SpAD_Dzare,193.34583845758533
SpAbs_Dzpe,193.76280120336344
SpAbs_Dzse,194.96898267631855
SpDiam_DzZ,149.3808267763076
SpDiam_Dzi,145.85568373900023
SpDiam_Dzm,149.39959890650496
SpDiam_Dzp,184.86972153480522
SpDiam_Dzv,173.10300183387784
SpMAD_Dzpe,7.790937996726946
SpMAD_Dzse,7.83651648928996
SpMax_Dzpe,97.43066620755684
SpMax_Dzse,97.99749653159974
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,25
AETA_beta_s,0.63
AETA_eta_BR,0.02508733076951446
AETA_eta_FL,0.2816343938821175
AETA_eta_RL,0.48524121172540935
DetourIndex,3025
EState_VSA1,0.0
EState_VSA2,11.690424675716445
EState_VSA3,34.689286294726465
EState_VSA4,17.547724606320003
EState_VSA5,0.0
EState_VSA6,12.990104268152233
EState_VSA7,42.46456947923127
EState_VSA8,10.473451861131776
EState_VSA9,4.523094936973348
ETA_beta_ns,19.5
ETA_shape_p,0.09887005649717512
ETA_shape_x,0.0
ETA_shape_y,0.3813559322033898
GhoseFilter,True
LogEE_Dzare,96.72205836327382
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,192.21563836451872
SpDiam_Dzpe,148.51128867271348
SpDiam_Dzse,149.5048754156281
SpMAD_Dzare,7.733833538303413
SpMax_Dzare,96.72205836327382
TopoPSA(NO),72.2
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.2350208910724785
VSA_EState9,53.76497910892753
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.78
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.027999999999999973
FilterItLogS,-6.140212925339183
SpDiam_Dzare,147.30209807141554
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6195121951219513
ETA_epsilon_2,0.8239999999999996
ETA_epsilon_3,0.4449275362318844
ETA_epsilon_4,0.5381818181818184
ETA_epsilon_5,0.8038461538461535
AETA_beta_ns_d,0.02
ETA_dEpsilon_A,0.1745846588900669
ETA_dEpsilon_B,0.0813303769401329
ETA_dEpsilon_C,-0.09325428194993401
ETA_dEpsilon_D,0.020153846153846078
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.88
MDEDescriptor,"0.0,1.545529820629306,2.3747749120675463,0.0,9.851012430615617,21.44124866592273,0.0,11.211388601277887,0.0,0.0,0.14285714285714285,0.33333333333333337,0.0,0.0,0.0,0.0,0.25,0.0,0.0"
APolDescriptor,50.47468799999998
BCUTDescriptor,"11.900000000000006,15.996932782896678,-0.2938010533995336,0.23976804144355707,4.825419560424612,10.377984531403385"
BPolDescriptor,21.983311999999994
TPSADescriptor,72.2
ALOGPDescriptor,"3.5025,12.26750625,94.22300000000001"
XLogPDescriptor,3.2800000000000002
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,332.1160925
ChiPathDescriptor,"17.388540578131753,12.131030293135236,11.064561626695063,9.604712644872405,8.359778082084734,6.3054624558143795,4.068229955621062,3.0039791621322096,13.704974182781651,8.124377674702922,6.07761932997232,4.426558565157499,3.140868068603806,1.9382035037843197,1.0425459427981578,0.6211210711904424"
ChiChainDescriptor,"0.0,0.0,0.19245008972987526,0.6097474186888837,0.7826186502679512,0.0,0.0,0.08532177322938192,0.19945912443267216,0.19834305097256597"
AtomCountDescriptor,41
BondCountDescriptor,28
SmallRingDescriptor,"4,3,3,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.6278408978388323,0.0,0.43480356977922063,0.0,0.6845611149414823,0.0,0.12117871778563191,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,12,4,1,2,0,0"
ZagrebIndexDescriptor,136.0
LargestChainDescriptor,13
MannholdLogPDescriptor,3.1100000000000003
WeightedPathDescriptor,"51.602220125922614,2.0640888050369046,14.337096959937043,8.165358415934673,6.1717385440023556"
FractionalPSADescriptor,0.21739386205743705
WienerNumbersDescriptor,"1524.0,39.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.067303085137863,7.069686631560055,9.152310746465512,1.4572215801993729,2.008455533371258,2.043727457103726"
FractionalCSP3Descriptor,0.15
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,2,0,0,8,0,0,0,2,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,22
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"18.367346938775512,7.935,3.84"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1336.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.15
AutocorrelationDescriptorMass,"28.043367709175797,30.048283328005645,43.543105058944676,42.98619128250407,41.895199947093836"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.38593538376979586,-0.096343820895179,-0.021989516371788552,-0.16563694909875432,0.09587856766467294"
EccentricConnectivityIndexDescriptor,524
AutocorrelationDescriptorPolarizability,"1648.2968798617394,1961.7074067212293,2783.967197895701,2618.32352236543,2313.912081704634"
