DLiP-ID,T007OU
AATSC5c,0.004720827188529073
AATSC5d,-0.1557569496619083
AATSC5i,0.034165797522376515
AATSC5m,-7.00327512044515
AATSC5p,-0.012008747752106913
AATSC5s,-0.2678228566658319
AATSC5v,-6.702946757182012
AATSC6Z,-1.4077879532424988
AATSC6c,-0.003745558910675404
AATSC6d,-0.22925042811406454
AATSC6i,-0.3267336292419236
AATSC6m,-6.797537113510717
AATSC6p,-0.07157875147881136
AATSC6s,-0.15544056453147365
AATSC6v,-12.868330126212689
AATSC7Z,-1.6930342384887838
AATSC7c,-0.0004090596589790362
AATSC7d,-0.1293114353179288
AATSC7i,0.2701581318078845
AATSC7m,-7.889859693845926
AATSC7p,0.017378062577656863
AATSC7s,0.056574558197934825
AATSC7v,-2.288122234444269
AATSC8Z,-1.7471467926013378
AATSC8c,-0.0037531151694088667
AATSC8d,-0.15350747737111367
AATSC8i,-0.20299471002451175
AATSC8m,-8.340149304506102
AATSC8p,-0.043970701137976194
AATSC8s,-0.0784878000787092
AATSC8v,-11.543618781811869
ATS0are,281.7346999999999
ATS1are,305.9
ATS2are,546.3399000000003
ATS3are,680.7189
ATS4are,739.8189
ATS5are,785.6339999999998
ATS6are,708.6079999999998
ATS7are,632.394
ATS8are,495.47700000000003
ATSC0dv,201.63636363636363
ATSC0pe,6.156554545454544
ATSC0se,4.255060636363634
ATSC1dv,84.93388429752062
ATSC1pe,0.15980764462809843
ATSC1se,-0.18246058884297492
ATSC2dv,80.14876033057857
ATSC2pe,0.49268223140495826
ATSC2se,0.2196341487603315
ATSC3dv,49.24793388429753
ATSC3pe,0.6590923553718995
ATSC3se,-0.012429002066115446
ATSC4dv,-41.88429752066114
ATSC4pe,-0.18966508264462828
ATSC4se,-0.4006354524793371
ATSC5dv,-147.36363636363635
ATSC5pe,-1.6955568181818155
ATSC5se,-0.4298321136363613
ATSC6dv,-129.99173553719007
ATSC6pe,-2.048526239669421
ATSC6se,-1.4756005144628077
ATSC7dv,-123.46280991735537
ATSC7pe,-2.9342033057851213
ATSC7se,-1.3096944173553693
ATSC8dv,-44.03305785123966
ATSC8pe,-1.5625904958677668
ATSC8se,-0.7451065785123981
AXp-0dv,0.567592496761986
AXp-1dv,0.29966913250723026
AXp-2dv,0.1489888261501686
AXp-3dv,0.078626302407936
AXp-4dv,0.04201405392903709
AXp-5dv,0.021168416302127298
AXp-6dv,0.011196029616643597
AXp-7dv,0.006098102425510561
BertzCT,858.0012262126514
ECIndex,468
ETA_eta,21.34788511612745
GATS1dv,0.39021161483414235
GATS1pe,0.6687885160967756
GATS1se,0.7528703872182375
GATS2dv,0.7514706513804802
GATS2pe,0.887483580481324
GATS2se,0.9120395964629059
GATS3dv,0.8689650522909417
GATS3pe,0.8345083640127028
GATS3se,0.8688587736588937
GATS4dv,1.081373636457943
GATS4pe,1.001325641426343
GATS4se,1.0611059168260601
GATS5dv,1.2874620870563163
GATS5pe,1.1495672622513045
GATS5se,1.1195964563242078
GATS6dv,1.2593583213511077
GATS6pe,1.18316492050694
GATS6se,1.2136215952707665
GATS7dv,1.3926869214773379
GATS7pe,1.546483778288515
GATS7se,1.548381546209273
GATS8dv,0.969803340632917
GATS8pe,0.9549996990502007
GATS8se,0.8785024323982782
LogEE_A,4.1740858774180225
LogEE_D,109.49099926016571
MATS1dv,0.3943364733419026
MATS1pe,0.02430046799204762
MATS1se,-0.040143768297625754
MATS2dv,0.20820988449482603
MATS2pe,0.04191819354742534
MATS2se,0.027037560379580824
MATS3dv,0.1004356876195613
MATS3pe,0.044022777694002736
MATS3se,-0.0012011559741698574
MATS4dv,-0.08088288101374912
MATS4pe,-0.011995652770073256
MATS4se,-0.036662143867004955
MATS5dv,-0.2657594884826625
MATS5pe,-0.10014791733757906
MATS5se,-0.03673333945963095
MATS6dv,-0.2555504106450905
MATS6pe,-0.13189656866241026
MATS6se,-0.13746519178951097
MATS7dv,-0.27491212896339784
MATS7pe,-0.2139829011293421
MATS7se,-0.13819452063968463
MATS8dv,-0.11438876722916397
MATS8pe,-0.13294770272994505
MATS8se,-0.09172464400212806
MAXaaCH,1.8277246315192743
MAXaasC,0.729830404383976
MAXaasN,1.8421759259259258
MAXdssC,-0.04638067418325331
MAXsCH3,1.763522042948901
MAXsssN,1.8209448223733937
MDEC-11,0.08333333333333334
MDEC-12,2.7113011811853713
MDEC-13,2.8223527297852904
MDEC-22,6.8300761300734845
MDEC-23,19.75530359503468
MDEC-33,10.568145182166166
MDEN-23,0.7071067811865476
MDEN-33,0.33333333333333337
MDEO-11,0.14285714285714285
MDEO-12,0.7984079523098931
MDEO-22,0.1111111111111111
MINaaCH,1.5992025699168555
MINaasC,0.28723894032921815
MINaasN,1.8421759259259258
MINdssC,-0.45137902074409975
MINsCH3,1.5724873461908997
MINsssN,1.8209448223733937
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.4285714285714288
SM1_Dzi,1.3682854998861482
SM1_Dzm,1.4245628518413376
SM1_Dzp,-5.883722511902063
SM1_Dzv,-2.553951796962389
SddssSe,0
SpAD_Dt,699.9211481476141
SpAbs_A,32.8956507995849
SpAbs_D,218.9819985203315
SpMAD_A,1.3158260319833959
SpMAD_D,8.759279940813258
SpMax_A,2.575110485436328
SpMax_D,109.49099926016571
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,73.66000000000001
TpiPC10,8.991508799765937
VAdjMat,5.807354922057604
VE1_DzZ,4.901257721079787
VE1_Dzi,4.891017124670929
VE1_Dzm,4.901229455866533
VE1_Dzp,4.857285637145716
VE1_Dzv,4.884762020044559
VE2_DzZ,0.1960503088431915
VE2_Dzi,0.19564068498683718
VE2_Dzm,0.1960491782346613
VE2_Dzp,0.19429142548582864
VE2_Dzv,0.19539048080178237
VE3_DzZ,2.505782581826018
VE3_Dzi,2.5036910146869364
VE3_Dzm,2.5057768148787636
VE3_Dzp,2.496770502885894
VE3_Dzv,2.5024112997123193
VR1_DzZ,153.92144752719796
VR1_Dzi,154.93450526675
VR1_Dzm,153.92439838786865
VR1_Dzp,157.95886610723937
VR1_Dzv,155.49908501777094
VR2_DzZ,6.1568579010879185
VR2_Dzi,6.19738021067
VR2_Dzm,6.156975935514746
VR2_Dzp,6.318354644289575
VR2_Dzv,6.219963400710838
VR3_DzZ,5.952733123159999
VR3_Dzi,5.959293212829274
VR3_Dzm,5.952752294188031
VR3_Dzp,5.978625389913075
VR3_Dzv,5.962930579346042
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.12015460637700896
Xch-6dv,0.16087753425991005
Xch-7dv,0.21779340028039443
Xpc-4dv,1.693401649018366
Xpc-5dv,2.6733176047535907
Xpc-6dv,3.717686432893834
Zagreb1,138.0
Zagreb2,171.0
fragCpx,184.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,1
n7FRing,0
n7HRing,1
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,11
nBondsD,2
nBondsM,13
nBondsO,28
nBondsS,34
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,7
naHRing,1
AATS0are,6.403061363636362
AATS1are,6.508510638297872
AATS2are,6.504046428571432
AATS3are,6.361858878504672
AATS4are,6.547069911504424
AATS5are,6.49284297520661
AATS6are,6.383855855855854
AATS7are,6.453
AATS8are,5.898535714285715
AATSC0dv,4.582644628099174
AATSC0pe,0.139921694214876
AATSC0se,0.09670592355371896
AATSC1dv,1.807103921223843
AATSC1pe,0.0034001626516616686
AATSC1se,-0.0038821401881484027
AATSC2dv,0.9541519086973639
AATSC2pe,0.0058652646595828365
AATSC2se,0.0026146922471468035
AATSC3dv,0.46026106433922925
AATSC3pe,0.006159741638989715
AATSC3se,-0.00011615889781416304
AATSC4dv,-0.370657500182842
AATSC4pe,-0.00167845205880202
AATSC4se,-0.003545446482118027
AATSC5dv,-1.2178812922614575
AATSC5pe,-0.014012866265965417
AATSC5se,-0.003552331517655879
AATSC6dv,-1.1710967165512618
AATSC6pe,-0.018455191348373163
AATSC6se,-0.013293698328493763
AATSC7dv,-1.2598245909934223
AATSC7pe,-0.02994085005903185
AATSC7se,-0.013364228748524177
AATSC8dv,-0.524203069657615
AATSC8pe,-0.018602267807949605
AATSC8se,-0.008870316410861882
AETA_eta,0.8539154046450981
ATSC0are,6.684697727272725
ATSC1are,-0.0011021177685961896
ATSC2are,0.4380043388429734
ATSC3are,0.46786007231404825
ATSC4are,-0.2841714359504159
ATSC5are,-1.3937914772727273
ATSC6are,-2.2935533574380162
ATSC7are,-2.8830653925619827
ATSC8are,-1.4704456611570222
BCUTZ-1h,8.029397545022622
BCUTZ-1l,5.692286976233332
BCUTc-1h,0.48370362436130715
BCUTc-1l,-0.529271019009706
BCUTd-1h,3.2814545836101083
BCUTd-1l,0.9772623282410919
BCUTi-1h,14.557975727614208
BCUTi-1l,10.953851743548118
BCUTm-1h,16.014847194625354
BCUTm-1l,11.7045816613438
BCUTp-1h,1.9879425306147
BCUTp-1l,0.7413678676346486
BCUTs-1h,7.009358272749536
BCUTs-1l,1.244217131868147
BCUTv-1h,20.89074387574272
BCUTv-1l,14.700626065389947
BalabanJ,1.6369227886478985
Diameter,12
ETA_beta,31.0
GATS1are,0.7054785168606128
GATS2are,0.9089266632373056
GATS3are,0.8536784273294088
GATS4are,1.0249468946124602
GATS5are,1.1428421215013185
GATS6are,1.1982083090581572
GATS7are,1.548278073388656
GATS8are,0.9149457408272402
HybRatio,0.3888888888888889
Lipinski,True
LogEE_Dt,339.15325808106894
MATS1are,-0.00015434801512570213
MATS2are,0.03432179786077601
MATS3are,0.028780816369462732
MATS4are,-0.016552853865990026
MATS5are,-0.07581992262641796
MATS6are,-0.13600559410817373
MATS7are,-0.19364189317191596
MATS8are,-0.11522337628162076
MAXssCH2,0.8920177469135802
MAXsssCH,-0.1733323885109601
MINssCH2,0.28395899640082534
MINsssCH,-0.1733323885109601
NsssssAs,0
RotRatio,0.10714285714285714
SM1_Dzpe,1.51843635250918
SM1_Dzse,1.4147681802120078
SMR_VSA1,19.06280027574374
SMR_VSA2,0.0
SMR_VSA3,14.450987899589041
SMR_VSA4,0.0
SMR_VSA5,25.807221274690605
SMR_VSA6,20.261435911703025
SMR_VSA7,41.47772876154329
SMR_VSA8,0.0
SMR_VSA9,11.436898107967467
SpAD_DzZ,168.93432230329682
SpAD_Dzi,167.91209106041305
SpAD_Dzm,168.9818118995489
SpAD_Dzp,258.59262766489616
SpAD_Dzv,219.08183462500114
SpAbs_Dt,699.9211481476141
SpDiam_A,4.960206464244461
SpDiam_D,151.976148846758
SpMAD_Dt,27.996845925904562
SpMax_Dt,339.15325808106894
SsssssAs,0
VE1_Dzpe,4.900771975328209
VE1_Dzse,4.9013073097732
VE2_Dzpe,0.19603087901312835
VE2_Dzse,0.196052292390928
VE3_Dzpe,2.5056834705670195
VE3_Dzse,2.5057926993193997
VMcGowan,244.35999999999996
VR1_Dzpe,153.9669777816598
VR1_Dzse,153.91693309720088
VR2_Dzpe,6.158679111266392
VR2_Dzse,6.156677323888036
VR3_Dzpe,5.953028881305165
VR3_Dzse,5.9527037932889915
mZagreb1,7.861111111111112
mZagreb2,5.583333333333332
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,1
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,40
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.15192494834710737
AATSC1are,-2.3449314225450844e-05
AATSC2are,0.005214337367178255
AATSC3are,0.004372524040318208
AATSC4are,-0.0025147914685877512
AATSC5are,-0.011518937828700226
AATSC6are,-0.020662642859801947
AATSC7are,-0.029419034617979414
AATSC8are,-0.01750530548996455
AETA_beta,1.24
BCUTdv-1h,6.02872850900832
BCUTdv-1l,0.9879401724306275
BCUTpe-1h,3.5017160299315213
BCUTpe-1l,2.2398215307163536
BCUTse-1h,3.7145982683665846
BCUTse-1l,2.435631832159037
ETA_alpha,11.533333333333333
ETA_dBeta,-4.0
ETA_eta_B,0.26281655698211814
ETA_eta_F,24.248925399542344
ETA_eta_L,6.092799104565836
ETA_eta_R,45.596810515669794
ETA_psi_1,0.529862174578867
LabuteASA,144.7100622659328
LogEE_DzZ,84.52430400879125
LogEE_Dzi,84.01077695020197
LogEE_Dzm,84.5478884638481
LogEE_Dzp,128.35524679056758
LogEE_Dzv,109.22599590413998
PEOE_VSA1,14.373635638450576
PEOE_VSA2,9.361636831863176
PEOE_VSA3,9.77851570501903
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,37.964481650927475
PEOE_VSA8,6.544756405912575
PEOE_VSA9,36.70328609616743
SM1_Dzare,1.6998604001861328
SpAD_Dzpe,167.6620057191059
SpAD_Dzse,169.12535018967696
SpAbs_DzZ,167.62003658901114
SpAbs_Dzi,166.65326840051787
SpAbs_Dzm,167.6712140758549
SpAbs_Dzp,262.5942160930373
SpAbs_Dzv,221.00594360524238
SpDiam_Dt,426.80779989255427
SpMAD_DzZ,6.7573728921318725
SpMAD_Dzi,6.716483642416522
SpMAD_Dzm,6.759272475981955
SpMAD_Dzp,10.343705106595847
SpMAD_Dzv,8.763273385000046
SpMax_DzZ,84.52430400879125
SpMax_Dzi,84.01077695020197
SpMax_Dzm,84.5478884638481
SpMax_Dzp,128.35524679056758
SpMax_Dzv,109.22599590413998
VE1_Dzare,4.901132780443358
VE2_Dzare,0.19604531121773433
VE3_Dzare,2.505757089955149
VR1_Dzare,153.92411396807822
VR2_Dzare,6.1569645587231285
VR3_Dzare,5.952750446397452
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4613333333333333
AETA_dBeta,-0.16
AETA_eta_B,0.010512662279284726
AETA_eta_F,0.9699570159816937
AETA_eta_L,0.24371196418263344
AETA_eta_R,1.8238724206267918
BCUTare-1h,3.5556022300063024
BCUTare-1l,2.1903672057291357
ETA_beta_s,17.5
ETA_dPsi_A,0.184137825421133
ETA_dPsi_B,0.0
ETA_eta_BR,0.6068165569821181
ETA_eta_FL,6.058597900825141
ETA_eta_RL,12.151397005390978
LogEE_Dzpe,83.89174031365332
LogEE_Dzse,84.61926582204697
PEOE_VSA10,12.076831908048447
PEOE_VSA11,5.693927994848461
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,4.736862953800049
SlogP_VSA2,46.58890882859542
SlogP_VSA3,4.736862953800049
SlogP_VSA4,0.0
SlogP_VSA5,52.347603124228165
SlogP_VSA6,24.52642128014937
SlogP_VSA7,0.0
SlogP_VSA8,5.687386274683562
SlogP_VSA9,0.0
SpAD_Dzare,165.34675214285036
SpAbs_Dzpe,166.26504427479745
SpAbs_Dzse,167.82376346388207
SpDiam_DzZ,116.09425974919498
SpDiam_Dzi,114.84370649607324
SpDiam_Dzm,116.12627378385376
SpDiam_Dzp,176.09939171474716
SpDiam_Dzv,150.592371870608
SpMAD_Dzpe,6.706480228764236
SpMAD_Dzse,6.765014007587078
SpMax_Dzpe,83.89174031365332
SpMax_Dzse,84.61926582204697
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,1
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,25
AETA_beta_s,0.7
AETA_eta_BR,0.024272662279284724
AETA_eta_FL,0.24234391603300565
AETA_eta_RL,0.4860558802156391
DetourIndex,4223
EState_VSA1,5.969305287951849
EState_VSA2,24.249830517860843
EState_VSA3,23.545106005577036
EState_VSA4,18.53557124070048
EState_VSA5,0.0
EState_VSA6,32.49358895265592
EState_VSA7,15.533376447103443
EState_VSA8,4.9839785209472085
EState_VSA9,9.473725907600098
ETA_beta_ns,13.5
ETA_shape_p,0.1445086705202312
ETA_shape_x,0.0
ETA_shape_y,0.4161849710982659
GhoseFilter,True
LogEE_Dzare,82.74137048743262
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,163.7828805746792
SpDiam_Dzpe,115.16689843513682
SpDiam_Dzse,116.23236773265306
SpMAD_Dzare,6.613870085714015
SpMax_Dzare,82.74137048743262
TopoPSA(NO),73.66000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.8421759259259258
VSA_EState9,57.157824074074064
nBridgehead,0
nG12FAHRing,1
nG12FaHRing,0
AETA_beta_ns,0.54
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03866666666666667
FilterItLogS,-3.272668854025593
SpDiam_Dzare,113.55218281291104
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6242424242424244
ETA_epsilon_2,0.8706666666666664
ETA_epsilon_3,0.4449275362318844
ETA_epsilon_4,0.5743589743589745
ETA_epsilon_5,0.8706666666666664
AETA_beta_ns_d,0.02
ETA_dEpsilon_A,0.17931488801053996
ETA_dEpsilon_B,0.04988344988344984
ETA_dEpsilon_C,-0.12943143812709013
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.68
MDEDescriptor,"0.08333333333333334,2.7113011811853713,2.8223527297852904,0.0,6.8300761300734845,19.75530359503468,0.0,10.568145182166166,0.0,0.0,0.14285714285714285,0.7984079523098931,0.1111111111111111,0.0,0.0,0.0,0.0,0.7071067811865476,0.33333333333333337"
APolDescriptor,50.85706699999999
BCUTDescriptor,"11.99431364745108,15.997938886583723,-0.34873941952627324,0.31328033873796846,4.9268607421085555,11.476993106584475"
BPolDescriptor,31.798932999999995
TPSADescriptor,73.66000000000001
ALOGPDescriptor,"0.893799999999998,0.7988784399999965,86.8506"
XLogPDescriptor,3.278000000000001
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,341.13755624
ChiPathDescriptor,"17.551677284948283,12.15139700539098,10.781133860305106,9.95795003786726,8.847450667097597,7.063966153821026,5.818940038863168,4.484149741096781,14.189812419049648,8.390735710202447,6.108541872156912,4.796204446884096,3.697236745755264,2.455536291046767,1.7017965017298264,1.1281489487194538"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.37079081189859814,0.6856379251001714,0.0,0.0,0.12015460637700896,0.16087753425991005,0.21057652191552412"
AtomCountDescriptor,44
BondCountDescriptor,28
SmallRingDescriptor,"4,2,1,2,0,0,2,1,1,0,0"
ChiClusterDescriptor,"1.5598841873961593,0.0,0.5561093152832358,0.0,0.6596454311010319,0.0,0.16414973854493928,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,7,1,3,3,0,0"
ZagrebIndexDescriptor,138.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"51.623738833095956,2.0649495533238382,21.052762989603014,10.822143186970735,10.230619802632297"
FractionalPSADescriptor,0.215924628211202
WienerNumbersDescriptor,"1311.0,48.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.599729169692598,8.245503601127094,12.560825857196322,1.6934016490183665,2.673317604753589,3.3420439531218897"
FractionalCSP3Descriptor,0.3888888888888889
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,4,0,0,4,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,18
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"18.367346938775512,7.552647233789411,3.121741467347487"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1609.07
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.3888888888888889
AutocorrelationDescriptorMass,"29.177817045993226,31.322007328238957,46.34228212848388,54.11755062140723,59.83347008305197"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.7705919295294169,-0.4861275695621822,0.0932273327526417,0.03935486038993781,-0.12486477666302477"
EccentricConnectivityIndexDescriptor,468
AutocorrelationDescriptorPolarizability,"1834.8528013169976,2268.8960417221615,3440.113523839892,3909.351849289693,3831.4193947637445"
