DLiP-ID,C000SB
AATSC6i,0.17438504747210387
AATSC6m,-3.7791104305491716
AATSC6p,0.008212625921418106
AATSC6s,-0.15706829219694662
AATSC6v,-2.2419405906272276
AATSC7Z,-0.2645596590909091
AATSC7c,-0.0004343043978551763
AATSC7d,0.029829545454545456
AATSC7i,-0.17807795393092632
AATSC7m,-1.2162375792791185
AATSC7p,-0.02075206974108274
AATSC7s,0.1372943550517175
AATSC7v,-0.3657012490969043
AATSC8Z,-0.5470805921052632
AATSC8c,6.62174705535697e-05
AATSC8d,0.028782894736842105
AATSC8i,0.07504459542826175
AATSC8m,-2.4026385421977814
AATSC8p,0.01760926208396936
AATSC8s,0.14857771845344095
AATSC8v,4.502400094975271
ATS0are,197.5436
ATS1are,210.30400000000003
ATS2are,347.4969
ATS3are,418.87100000000004
ATS4are,402.0079
ATS5are,342.55010000000004
ATS6are,307.18090000000007
ATS7are,257.8
ATS8are,232.51500000000001
ATSC0dv,113.93672839506172
ATSC0pe,3.4830968749999984
ATSC0se,2.2687714687499994
ATSC1dv,23.718798225308646
ATSC1pe,-0.02009677734375248
ATSC1se,-0.12607732714843758
ATSC2dv,-8.927517361111109
ATSC2pe,-0.1921633789062523
ATSC2se,0.029039819335937356
ATSC3dv,-22.502797067901238
ATSC3pe,-0.5632994140624991
ATSC3se,-0.46921683789062485
ATSC4dv,-37.59172453703704
ATSC4pe,-0.9945091796874997
ATSC4se,-0.7395168105468748
ATSC5dv,-38.77276234567901
ATSC5pe,0.18928984375000008
ATSC5se,0.37300808593750007
ATSC6dv,-12.288821373456793
ATSC6pe,-0.2679262695312485
ATSC6se,-0.022670622070312396
ATSC7dv,27.476658950617285
ATSC7pe,0.1953449218750012
ATSC7se,-0.0626233007812499
ATSC8dv,21.538869598765434
ATSC8pe,0.04740371093749941
ATSC8se,-0.07705458789062511
AXp-0dv,0.5888522849099159
AXp-1dv,0.3225446373012516
AXp-2dv,0.18153114072402243
AXp-3dv,0.09856219359753418
AXp-4dv,0.05639440306343555
AXp-5dv,0.03331044778522387
AXp-6dv,0.020241069244248542
AXp-7dv,0.011034097274338914
BertzCT,510.71472529961613
ECIndex,337
ETA_eta,11.103806438379031
GATS1dv,0.6199432528752191
GATS1pe,0.6935355523671778
GATS1se,0.7104224952047797
GATS2dv,0.9915529446241479
GATS2pe,0.8893329236709006
GATS2se,0.8044263793511787
GATS3dv,1.0155045209426163
GATS3pe,0.9768142241029606
GATS3se,0.9823759947930756
GATS4dv,1.228333503665004
GATS4pe,1.2898507165408657
GATS4se,1.3277386304522536
GATS5dv,1.2201349800799897
GATS5pe,1.106897507695648
GATS5se,1.0855434821357621
GATS6dv,1.0699145717259422
GATS6pe,1.082168028539652
GATS6se,1.0141063827458185
GATS7dv,0.7442143667171096
GATS7pe,0.8104676962222017
GATS7se,0.8493033030490094
GATS8dv,0.9548021833647113
GATS8pe,1.138466604861288
GATS8se,1.2531786706240484
LogEE_A,3.7959123548582863
LogEE_D,84.17423132606642
MATS1dv,0.20186683511032366
MATS1pe,-0.005594958966196284
MATS1se,-0.053886785763703184
MATS2dv,-0.04558838920827787
MATS2pe,-0.03209906348851527
MATS2se,0.007447155925172359
MATS3dv,-0.09028689071760412
MATS3pe,-0.07393084740757555
MATS3se,-0.09454417461051613
MATS4dv,-0.15996852763251704
MATS4pe,-0.13843607750341255
MATS4se,-0.1580386610341079
MATS5dv,-0.19445761265593045
MATS5pe,0.03105444059749274
MATS5se,0.09394841244015073
MATS6dv,-0.06767469214934692
MATS6pe,-0.048264692749952647
MATS6se,-0.006269782673155183
MATS7dv,0.175387032547304
MATS7pe,0.04078813745050086
MATS7se,-0.020074396816658197
MATS8dv,0.15919357793652505
MATS8pe,0.011460753434738657
MATS8se,-0.028600533331331373
MAXaaCH,1.9015777440452766
MAXaasC,0.5880841101872849
MAXaasN,1.977719723691946
MAXdssC,-0.0943230347694628
MAXssNH,2.857283950617284
MDEC-22,11.13157310235941
MDEC-23,8.376797487661603
MDEC-33,1.6509636244473134
MDEN-22,0.16666666666666669
MDEN-23,0.7071067811865476
MINaaCH,1.6594787729906777
MINaasC,0.5704310110050554
MINaasN,1.977719723691946
MINdssC,-0.0943230347694628
MINssNH,2.857283950617284
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.3256302521008405
SM1_Dzi,0.9805438548466842
SM1_Dzm,1.3379508818231125
SM1_Dzp,-2.402894764756166
SM1_Dzv,-1.2736797330507026
SddssSe,0
SpAD_Dt,246.00371786451808
SpAbs_A,23.064347698792712
SpAbs_D,168.34846265213287
SpMAD_A,1.2813526499329284
SpMAD_D,9.352692369562938
SpMax_A,2.2676013164305204
SpMax_D,84.17423132606642
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,46.92
TpiPC10,6.832425406766345
VAdjMat,5.247927513443585
VE1_DzZ,4.2017110490701945
VE1_Dzi,4.198197721309545
VE1_Dzm,4.201779182302284
VE1_Dzp,4.200633234657091
VE1_Dzv,4.199647733044222
VE2_DzZ,0.2334283916150108
VE2_Dzi,0.23323320673941916
VE2_Dzm,0.23343217679457132
VE2_Dzp,0.23336851303650505
VE2_Dzv,0.23331376294690123
VE3_DzZ,2.023278499865354
VE3_Dzi,2.0224419841217753
VE3_Dzm,2.023294715325886
VE3_Dzp,2.023021948983214
VE3_Dzv,2.022787313589189
VR1_DzZ,83.62667997690252
VR1_Dzi,84.04560372550199
VR1_Dzm,83.61725425905327
VR1_Dzp,83.91057998797834
VR1_Dzv,83.93753411238214
VR2_DzZ,4.645926665383474
VR2_Dzi,4.669200206972333
VR2_Dzm,4.6454030143918486
VR2_Dzp,4.661698888221019
VR2_Dzv,4.6631963395767855
VR3_DzZ,5.014149272558618
VR3_Dzi,5.019146217921805
VR3_Dzm,5.014036554355685
VR3_Dzp,5.017538372784739
VR3_Dzv,5.017859545587663
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.03849001794597505
Xch-6dv,0.05499433047536864
Xch-7dv,0.06463093727931202
Xpc-4dv,0.646610680205439
Xpc-5dv,0.7631337089015267
Xpc-6dv,0.7441196563520214
Zagreb1,86.0
Zagreb2,95.0
fragCpx,55.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,1
nBondsM,12
nBondsO,19
nBondsS,21
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,1
AATS0are,6.1732375
AATS1are,6.372848484848486
AATS2are,6.318125454545454
AATS3are,5.983871428571429
AATS4are,6.091028787878788
AATS5are,6.116966071428572
AATS6are,6.023154901960786
AATS7are,5.859090909090909
AATS8are,6.118815789473684
AATSC0dv,3.5605227623456788
AATSC0pe,0.10884677734374995
AATSC0se,0.07089910839843748
AATSC1dv,0.7187514613729893
AATSC1pe,-0.0006089932528409843
AATSC1se,-0.0038205250651041694
AATSC2dv,-0.16231849747474744
AATSC2pe,-0.0034938796164773146
AATSC2se,0.000527996715198861
AATSC3dv,-0.3214685295414463
AATSC3pe,-0.008047134486607129
AATSC3se,-0.006703097684151784
AATSC4dv,-0.5695715838945006
AATSC4pe,-0.015068320904356057
AATSC4se,-0.011204800159801133
AATSC5dv,-0.6923707561728395
AATSC5pe,0.0033801757812500013
AATSC5se,0.006660858677455359
AATSC6dv,-0.24095728183248613
AATSC6pe,-0.005253456265318598
AATSC6se,-0.00044452200137867445
AATSC7dv,0.6244695216049383
AATSC7pe,0.004439657315340936
AATSC7se,-0.0014232568359374977
AATSC8dv,0.5668123578622483
AATSC8pe,0.0012474660773026162
AATSC8se,-0.0020277523129111873
AETA_eta,0.6168781354655017
ATSC0are,3.3015499999999984
ATSC1are,-0.06637343750000027
ATSC2are,-0.07355156249999992
ATSC3are,-0.5270031249999997
ATSC4are,-1.0431218749999998
ATSC5are,-0.20679999999999982
ATSC6are,-0.07028281249999986
ATSC7are,0.2518937499999998
ATSC8are,0.21417187499999968
BCUTZ-1h,17.00110242328889
BCUTZ-1l,5.694244764306592
BCUTc-1h,0.3957188541175416
BCUTc-1l,-0.43960400682866435
BCUTd-1h,3.138581921053282
BCUTd-1l,0.9779981494318903
BCUTi-1h,14.557866634773161
BCUTi-1l,10.954003950300498
BCUTm-1h,35.45051710354069
BCUTm-1l,11.70562864018647
BCUTp-1h,2.2077775038867866
BCUTp-1l,0.7518752136538649
BCUTs-1h,7.008269233363269
BCUTs-1l,1.3044735822095608
BCUTv-1h,22.455860160546294
BCUTv-1l,14.702710516302757
BalabanJ,1.544013637480055
Diameter,11
ETA_beta,23.75
GATS1are,0.7554445272032465
GATS2are,0.9289146557883968
GATS3are,0.9649417914096625
GATS4are,1.3724788586444476
GATS5are,1.2244532870924263
GATS6are,1.0959053397676255
GATS7are,0.7384864684769273
GATS8are,1.105258773988932
HybRatio,0.23076923076923078
Lipinski,True
LogEE_Dt,123.00185893225904
MATS1are,-0.01949451657921931
MATS2are,-0.012961680532972798
MATS3are,-0.07297048788772373
MATS4are,-0.15318746061881866
MATS5are,-0.03579271208112206
MATS6are,-0.013357065501913668
MATS7are,0.05548771169464479
MATS8are,0.05462745169932139
MAXssCH2,0.8637556689342405
MINssCH2,0.6284986772486773
NsssssAs,0
RotRatio,0.2631578947368421
SM1_Dzpe,0.93531153649505
SM1_Dzse,0.879067952217064
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,14.867866772744893
SMR_VSA4,0.0
SMR_VSA5,12.965578028838586
SMR_VSA6,6.544756405912575
SMR_VSA7,53.57256029727545
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,134.4510665411065
SpAD_Dzi,131.5972520759983
SpAD_Dzm,134.4164469169196
SpAD_Dzp,181.0717275229224
SpAD_Dzv,167.56734666145567
SpAbs_Dt,246.00371786451802
SpDiam_A,4.533562845153092
SpDiam_D,132.4996346684718
SpMAD_Dt,13.66687321469545
SpMax_Dt,123.00185893225904
SsssssAs,0
VE1_Dzpe,4.198720922038913
VE1_Dzse,4.198944682971814
VE2_Dzpe,0.23326227344660624
VE2_Dzse,0.23327470460954525
VE3_Dzpe,2.022566601437309
VE3_Dzse,2.02261989265977
VMcGowan,194.5599999999997
VR1_Dzpe,83.95213307804318
VR1_Dzse,83.93106574869435
VR2_Dzpe,4.664007393224621
VR2_Dzse,4.662836986038575
VR3_Dzpe,5.0180334570134475
VR3_Dzse,5.017782480982413
mZagreb1,5.444444444444445
mZagreb2,4.111111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,27
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.10317343749999995
AATSC1are,-0.0020113162878787963
AATSC2are,-0.001337301136363635
AATSC3are,-0.007528616071428567
AATSC4are,-0.01580487689393939
AATSC5are,-0.0036928571428571397
AATSC6are,-0.0013780943627450953
AATSC7are,0.00572485795454545
AATSC8are,0.005636101973684202
AETA_beta,1.3194444444444444
BCUTdv-1h,6.021949928513162
BCUTdv-1l,0.7740059614243946
BCUTpe-1h,3.488996970611971
BCUTpe-1l,2.2417982279261524
BCUTse-1h,3.7019271130921343
BCUTse-1l,2.4380242941916856
ETA_alpha,8.747619047619047
ETA_dBeta,0.25
ETA_eta_B,0.1601933669496063
ETA_eta_F,14.534521821335428
ETA_eta_L,3.926280531338979
ETA_eta_R,25.63832825971446
ETA_psi_1,0.5735248204807993
LabuteASA,110.60169618223705
LogEE_DzZ,67.29917939566997
LogEE_Dzi,65.85310069660176
LogEE_Dzm,67.28255406300552
LogEE_Dzp,90.1353813006685
LogEE_Dzv,83.5713933752194
PEOE_VSA1,9.883888251797686
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,17.667306958694127
PEOE_VSA7,24.619922828310838
PEOE_VSA8,36.06928476048962
PEOE_VSA9,6.3273200747645415
SM1_Dzare,0.959325316894866
SpAD_Dzpe,135.22031817655244
SpAD_Dzse,136.4848480386674
SpAbs_DzZ,133.27272853923907
SpAbs_Dzi,130.7256575383568
SpAbs_Dzm,133.22715724418796
SpAbs_Dzp,182.67365736609315
SpAbs_Dzv,168.41646648348944
SpDiam_Dt,182.3616192973294
SpMAD_DzZ,7.46950369672814
SpMAD_Dzi,7.310958448666573
SpMAD_Dzm,7.467580384273311
SpMAD_Dzp,10.059540417940134
SpMAD_Dzv,9.309297036747537
SpMax_DzZ,67.29917939566997
SpMax_Dzi,65.85310069660176
SpMax_Dzm,67.28255406300552
SpMax_Dzp,90.1353813006685
SpMax_Dzv,83.5713933752194
VE1_Dzare,4.197904963614902
VE2_Dzare,0.2332169424230501
VE3_Dzare,2.0223722475533346
VR1_Dzare,84.01819920257105
VR2_Dzare,4.66767773347617
VR3_Dzare,5.018820097452122
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48597883597883595
AETA_dBeta,0.013888888888888888
AETA_eta_B,0.008899631497200348
AETA_eta_F,0.8074734345186348
AETA_eta_L,0.21812669618549882
AETA_eta_R,1.4243515699841367
BCUTare-1h,3.5437757283841522
BCUTare-1l,2.1910115668764254
ETA_beta_s,11.75
ETA_dPsi_A,0.14047517951920063
ETA_dPsi_B,0.0
ETA_eta_BR,0.3321933669496063
ETA_eta_FL,4.827739664084511
ETA_eta_RL,8.75402019542349
LogEE_Dzpe,67.66212084030374
LogEE_Dzse,68.29126112779021
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,22.003014304002644
SlogP_VSA3,6.544756405912575
SlogP_VSA4,0.0
SlogP_VSA5,16.778810298694825
SlogP_VSA6,42.98647549183713
SlogP_VSA7,5.022633313741326
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,133.96935807701635
SpAbs_Dzpe,134.38893014411244
SpAbs_Dzse,135.70345430336334
SpDiam_DzZ,109.44935478758946
SpDiam_Dzi,106.2361366469727
SpDiam_Dzm,109.43903469116592
SpDiam_Dzp,147.4572929490442
SpDiam_Dzv,136.30442987836363
SpMAD_Dzpe,7.5122398986973575
SpMAD_Dzse,7.582491557703744
SpMax_Dzpe,67.66212084030374
SpMax_Dzse,68.29126112779021
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,18
AETA_beta_s,0.6527777777777778
AETA_eta_BR,0.018455187052755905
AETA_eta_FL,0.2682077591158062
AETA_eta_RL,0.486334455301305
DetourIndex,1062
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,17.130841211350898
EState_VSA4,12.965578028838586
EState_VSA5,0.0
EState_VSA6,36.78963192022406
EState_VSA7,10.763943219404432
EState_VSA8,10.30076712495354
EState_VSA9,11.600939890232516
ETA_beta_ns,12.0
ETA_shape_p,0.11976047904191618
ETA_shape_x,0.0
ETA_shape_y,0.2172019597169298
GhoseFilter,True
LogEE_Dzare,67.03797488944679
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,133.11662446199875
SpDiam_Dzpe,109.46166854959553
SpDiam_Dzse,110.55644530174357
SpMAD_Dzare,7.442742115389797
SpMax_Dzare,67.03797488944679
TopoPSA(NO),46.92
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.977719723691946
VSA_EState9,34.305878159978235
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6666666666666666
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.01402116402116407
FilterItLogS,-3.700524952430465
SpDiam_Dzare,108.30213256541472
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6078869047619049
ETA_epsilon_2,0.8473544973544971
ETA_epsilon_3,0.4384615384615388
ETA_epsilon_4,0.546309523809524
ETA_epsilon_5,0.8185463659147868
AETA_beta_ns_d,0.027777777777777776
ETA_dEpsilon_A,0.1694253663003661
ETA_dEpsilon_B,0.061577380952380856
ETA_dEpsilon_C,-0.10784798534798523
ETA_dEpsilon_D,0.028808131439710283
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.8888888888888888
MDEDescriptor,"0.0,0.0,0.0,0.0,11.13157310235941,8.376797487661603,0.0,1.6509636244473134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.7071067811865476,0.0"
APolDescriptor,38.497102
BCUTDescriptor,"11.849999999999993,34.96885344289382,-0.2750366009872294,0.2311091058051938,5.110581474363478,9.358993076679992"
BPolDescriptor,20.642897999999995
TPSADescriptor,46.92
ALOGPDescriptor,"1.3965,1.9502122500000003,68.81490000000001"
XLogPDescriptor,2.4630000000000005
VAdjMaDescriptor,5.247927513443585
WeightDescriptor,263.08253986
ChiPathDescriptor,"12.794682450997078,8.75402019542349,7.444080679816297,5.77827784711117,4.431920921743899,2.915085919012145,1.6455192764886832,1.0893403222900941,10.599341128378487,6.12834810872378,4.356747377376538,2.7597414207309567,1.8046208980299376,1.0326238813419404,0.5262678003504621,0.27585243185847286"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.1853954059492991,0.20361463941450536,0.0,0.0,0.03849001794597505,0.05499433047536864,0.06463093727931202"
AtomCountDescriptor,32
BondCountDescriptor,19
SmallRingDescriptor,"2,2,2,2,0,0,1,1,0,0,0"
ChiClusterDescriptor,"0.895168206888927,0.0,0.11785113019775793,0.0,0.42875586148487577,0.0,0.017010345435994292,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,5,1,2,1,0,0"
ZagrebIndexDescriptor,86.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"36.149726824931975,2.0083181569406654,14.388324101204619,2.5476759291109854,9.320221591820964"
FractionalPSADescriptor,0.17834706942151538
WienerNumbersDescriptor,"736.0,20.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"1.8023974857179377,2.4206922390691883,2.727343318425574,0.6466106802054388,0.7631337089015267,0.7030255892544369"
FractionalCSP3Descriptor,0.23076923076923078
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"14.409972299168976,7.555555555555555,4.8979591836734695"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,783.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.23076923076923078
AutocorrelationDescriptorMass,"27.56735984721917,22.447136148833778,29.97998482025408,25.730726876176114,22.7583433110917"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.3465952174704011,-0.22681397188595026,0.10122390827307295,-0.0423531623551777,-9.374762101951987E-4"
EccentricConnectivityIndexDescriptor,337
AutocorrelationDescriptorPolarizability,"1019.936009484151,1123.728443344323,1385.890672189873,1158.9865008776749,945.0858697944423"
