DLiP-ID,I0012H
AATSC5c,-0.0013034412753828674
AATSC5d,0.02561582223810801
AATSC5i,-0.09225160648746242
AATSC5m,-13.891228381072583
AATSC5p,-0.019438896630695916
AATSC5s,-0.6253103055542992
AATSC5v,-11.469592490540908
AATSC6Z,2.3120856547044726
AATSC6c,-0.002958228877581693
AATSC6d,-0.11780634317905937
AATSC6i,-0.16389229796562907
AATSC6m,10.340015979263278
AATSC6p,0.0026158021150561443
AATSC6s,-0.04344753129648262
AATSC6v,2.578465043048863
AATSC7Z,-1.1696675900277007
AATSC7c,0.005577746027603131
AATSC7d,-0.21814404432132967
AATSC7i,-0.41417068200157836
AATSC7m,-5.127378334487534
AATSC7p,-0.10526207429778393
AATSC7s,0.7372390103887616
AATSC7v,-10.898821104953493
AATSC8Z,-3.7783933518005535
AATSC8c,-0.0029485678838106605
AATSC8d,0.029027349693730265
AATSC8i,0.1805910686111859
AATSC8m,-17.741924345821467
AATSC8p,0.0036833232626624925
AATSC8s,-0.7863276887585062
AATSC8v,-11.368913594240087
ATS0are,236.17340000000002
ATS1are,247.0198
ATS2are,425.2109999999999
ATS3are,490.28800000000007
ATS4are,569.3470000000001
ATS5are,587.2120000000001
ATS6are,516.5438
ATS7are,465.7629
ATS8are,437.42500000000007
ATSC0dv,163.4853801169591
ATSC0pe,4.881757894736842
ATSC0se,3.316696342105261
ATSC1dv,49.20067713142508
ATSC1pe,0.5063747922437651
ATSC1se,0.7358722541551243
ATSC2dv,95.30101569713761
ATSC2pe,2.8845753462603843
ATSC2se,1.6796338088642648
ATSC3dv,-35.13080947983993
ATSC3pe,-1.3219030470914168
ATSC3se,-1.1954968864265922
ATSC4dv,-100.061865189289
ATSC4pe,-2.3817739612188413
ATSC4se,-1.888822573407202
ATSC5dv,-121.86334256694366
ATSC5pe,-4.765496952908589
ATSC5se,-2.7905287319944594
ATSC6dv,21.25207756232686
ATSC6pe,0.965230193905821
ATSC6se,0.5196327513850414
ATSC7dv,48.09356725146197
ATSC7pe,4.8691894736842105
ATSC7se,3.2397056842105254
ATSC8dv,-138.69929208987386
ATSC8pe,-5.138079224376728
ATSC8se,-2.7685312444598327
AXp-0dv,0.6417930463519281
AXp-1dv,0.37541638303337915
AXp-2dv,0.20697256888375032
AXp-3dv,0.12054089836945925
AXp-4dv,0.06897227199724988
AXp-5dv,0.03614529738097401
AXp-6dv,0.02161067507123556
AXp-7dv,0.011865493313887714
BertzCT,713.3724450624057
ECIndex,294
ETA_eta,16.682587473114914
GATS1dv,0.5342053079748028
GATS1pe,0.5744770127439653
GATS1se,0.46844641551789173
GATS2dv,0.6785899901525926
GATS2pe,0.5356625740943187
GATS2se,0.5773615145949462
GATS3dv,1.1361131595070642
GATS3pe,1.0918522483632225
GATS3se,1.1681568518970995
GATS4dv,1.3285818190489813
GATS4pe,1.293308367492009
GATS4se,1.4024486527802378
GATS5dv,1.384283020783812
GATS5pe,1.6034324081584248
GATS5se,1.6249507892207977
GATS6dv,0.8142996779851482
GATS6pe,0.6841666520695455
GATS6se,0.6466262780856922
GATS7dv,0.8184244884819
GATS7pe,0.49600122475294667
GATS7se,0.507693046745366
GATS8dv,1.547582065579915
GATS8pe,1.9082757362647214
GATS8se,1.829500887487599
LogEE_A,3.916479438743278
LogEE_D,79.87088696727781
MATS1dv,0.29323185518635525
MATS1pe,0.10106826963783108
MATS1se,0.21618009635536845
MATS2dv,0.32575665120820113
MATS2pe,0.3302024825092819
MATS2se,0.2829981392246083
MATS3dv,-0.1046883197405446
MATS3pe,-0.13192052176067895
MATS3se,-0.1756029192845224
MATS4dv,-0.25842275957456945
MATS4pe,-0.20599913318541463
MATS4se,-0.24045097351941278
MATS5dv,-0.3045753926677404
MATS5pe,-0.3988711331707611
MATS5se,-0.34378065503164096
MATS6dv,0.05550294925734015
MATS6pe,0.0844205644431633
MATS6se,0.06689357307575025
MATS7dv,0.1470882815853483
MATS7pe,0.498712715652472
MATS7se,0.4883934720044546
MATS8dv,-0.4540676596422145
MATS8pe,-0.5633130429720092
MATS8se,-0.44675453038688945
MAXaaCH,1.881778155706727
MAXaasC,0.8453226568405141
MAXsCH3,1.8374570893172084
MAXssNH,2.513886290627362
MDEC-11,0.887842356724777
MDEC-12,3.8553927215850807
MDEC-13,6.665164237157475
MDEC-22,2.0041451295984074
MDEC-23,9.09000919023572
MDEC-33,6.585555701217671
MDEN-22,0.14285714285714285
MDEO-11,0.4999999999999999
MDEO-12,0.2857142857142857
MINaaCH,1.6665277777777776
MINaasC,0.2887500000000005
MINsCH3,1.754986877467036
MINssNH,2.513886290627362
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6607142857142858
SM1_Dzi,0.883001233280407
SM1_Dzm,1.6581557966933946
SM1_Dzp,-3.8591084983466093
SM1_Dzv,-1.6780538154894666
SddssSe,0
SpAD_Dt,266.17097012580246
SpAbs_A,24.39131556668285
SpAbs_D,159.74177393455557
SpMAD_A,1.2195657783341425
SpMAD_D,7.987088696727781
SpMax_A,2.4584687417711013
SpMax_D,79.87088696727781
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,80.58
TpiPC10,8.21535725730852
VAdjMat,5.392317422778761
VE1_DzZ,4.385268019249457
VE1_Dzi,4.394928970166848
VE1_Dzm,4.385252934799492
VE1_Dzp,4.369720242676381
VE1_Dzv,4.376995007444999
VE2_DzZ,0.21926340096247285
VE2_Dzi,0.2197464485083424
VE2_Dzm,0.21926264673997461
VE2_Dzp,0.21848601213381907
VE2_Dzv,0.21884975037224996
VE3_DzZ,2.1713979263519083
VE3_Dzi,2.1735985500572377
VE3_Dzm,2.1713944865448447
VE3_Dzp,2.167846169924032
VE3_Dzv,2.169509598134057
VR1_DzZ,103.50411548712528
VR1_Dzi,103.4704005742629
VR1_Dzm,103.5051036573962
VR1_Dzp,105.33725925215435
VR1_Dzv,104.84549321421369
VR2_DzZ,5.175205774356264
VR2_Dzi,5.173520028713145
VR2_Dzm,5.17525518286981
VR2_Dzp,5.266862962607718
VR2_Dzv,5.2422746607106845
VR3_DzZ,5.332758555635467
VR3_Dzi,5.332432767574191
VR3_Dzm,5.3327681027491165
VR3_Dzp,5.350314376165399
VR3_Dzv,5.345634953810143
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.0811106942896892
Xch-7dv,0.1243668777499232
Xpc-4dv,2.300536278481952
Xpc-5dv,3.3523756419149033
Xpc-6dv,3.8964158324668645
Zagreb1,104.0
Zagreb2,123.0
fragCpx,61.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,2
nBondsM,13
nBondsO,21
nBondsS,26
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,6.215089473684211
AATS1are,6.333841025641026
AATS2are,6.253102941176469
AATS3are,6.285743589743591
AATS4are,6.326077777777779
AATS5are,6.314107526881721
AATS6are,5.803862921348315
AATS7are,6.128459210526316
AATS8are,6.160915492957748
AATSC0dv,4.302246845183134
AATSC0pe,0.1284673130193906
AATSC0se,0.08728148268698055
AATSC1dv,1.2615558238826945
AATSC1pe,0.012983969031891415
AATSC1se,0.018868519337310877
AATSC2dv,1.4014855249579061
AATSC2pe,0.04242022568029977
AATSC2se,0.024700497189180364
AATSC3dv,-0.4503949933312812
AATSC3pe,-0.01694747496271047
AATSC3se,-0.015326883159315284
AATSC4dv,-1.111798502103211
AATSC4pe,-0.026464155124653794
AATSC4se,-0.020986917482302244
AATSC5dv,-1.3103585222252006
AATSC5pe,-0.051241902719447195
AATSC5se,-0.030005685290263005
AATSC6dv,0.23878738834075125
AATSC6pe,0.010845283077593495
AATSC6se,0.005838570240281364
AATSC7dv,0.6328100954139733
AATSC7pe,0.06406828254847645
AATSC7se,0.04262770637119112
AATSC8dv,-1.9535111561954066
AATSC8pe,-0.07236731301939053
AATSC8se,-0.038993397809293416
AETA_eta,0.8341293736557457
ATSC0are,5.227547368421051
ATSC1are,0.3338908587257591
ATSC2are,3.0294941828254807
ATSC3are,-1.506049861495848
ATSC4are,-2.387749030470919
ATSC5are,-4.822244875346264
ATSC6are,0.6342864265928029
ATSC7are,5.646184210526314
ATSC8are,-5.179264819944598
BCUTZ-1h,16.013122208763633
BCUTZ-1l,5.682006618625486
BCUTc-1h,0.44535060181024333
BCUTc-1l,-0.4660055287529258
BCUTd-1h,4.04391776898666
BCUTd-1l,0.9715072071819961
BCUTi-1h,14.56498535059528
BCUTi-1l,10.319763908732673
BCUTm-1h,32.06654373009751
BCUTm-1l,11.69332142160009
BCUTp-1h,2.9545708906519357
BCUTp-1l,0.7157161673951521
BCUTs-1h,7.014204763821386
BCUTs-1l,0.2989239293530675
BCUTv-1h,24.441830176956316
BCUTv-1l,14.68171842056634
BalabanJ,2.0752625161066587
Diameter,9
ETA_beta,25.0
GATS1are,0.6142609485522634
GATS2are,0.5447112146074456
GATS3are,1.1137784274039173
GATS4are,1.3036095276194284
GATS5are,1.6121528476727296
GATS6are,0.6889489906686166
GATS7are,0.4542421524031596
GATS8are,1.9032493357096363
HybRatio,0.35714285714285715
Lipinski,True
LogEE_Dt,133.08548506290123
MATS1are,0.062233688521148994
MATS2are,0.3238521838761053
MATS3are,-0.14035580119705343
MATS4are,-0.19285539292184298
MATS5are,-0.3769223858952256
MATS6are,0.05180611568433864
MATS7are,0.5400414202494074
MATS8are,-0.530267962045283
MAXddssS,-3.4813076341647746
MAXssCH2,0.3584547430083145
MINddssS,-3.4813076341647746
MINssCH2,0.3584547430083145
NsssssAs,0
RotRatio,0.19047619047619047
SM1_Dzpe,1.1101591187270503
SM1_Dzse,1.0973664910406058
SMR_VSA1,12.940891921302285
SMR_VSA2,0.0
SMR_VSA3,9.878758121577533
SMR_VSA4,0.0
SMR_VSA5,32.590432274280275
SMR_VSA6,6.544756405912575
SMR_VSA7,35.21672811080473
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,107.32824336617466
SpAD_Dzi,125.8237985822241
SpAD_Dzm,107.327712559075
SpAD_Dzp,133.0097343021796
SpAD_Dzv,134.94557687826094
SpAbs_Dt,266.17097012580246
SpDiam_A,4.883887195587011
SpDiam_D,115.58502785780044
SpMAD_Dt,13.308548506290123
SpMax_Dt,133.08548506290123
SsssssAs,0
VE1_Dzpe,4.392134131919498
VE1_Dzse,4.391333210231874
VE2_Dzpe,0.2196067065959749
VE2_Dzse,0.2195666605115937
VE3_Dzpe,2.1729624243553674
VE3_Dzse,2.1727800540775157
VMcGowan,218.8199999999997
VR1_Dzpe,103.52754635924637
VR1_Dzse,103.55791123329386
VR2_Dzpe,5.176377317962318
VR2_Dzse,5.177895561664693
VR3_Dzpe,5.332984906252682
VR3_Dzse,5.333278165611579
mZagreb1,8.479166666666666
mZagreb2,4.402777777777777
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,32
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1375670360110803
AATSC1are,0.008561304069891258
AATSC2are,0.044551385041551185
AATSC3are,-0.019308331557639075
AATSC4are,-0.026530544783010212
AATSC5are,-0.0518520954338308
AATSC6are,0.007126813781941605
AATSC7are,0.07429189750692518
AATSC8are,-0.07294739183020561
AETA_beta,1.25
BCUTdv-1h,6.033453095367569
BCUTdv-1l,0.6442286203975066
BCUTpe-1h,3.537068360197538
BCUTpe-1l,2.226672889920022
BCUTse-1h,3.7682485381614135
BCUTse-1l,2.424831607966868
ETA_alpha,9.633333333333333
ETA_dBeta,1.0
ETA_eta_B,0.5500043723130723
ETA_eta_F,17.853026147314267
ETA_eta_L,4.566006896388112
ETA_eta_R,34.53561362042918
ETA_psi_1,0.5547024952015357
LabuteASA,118.58917952435982
LogEE_DzZ,53.370223042004646
LogEE_Dzi,62.95604935277608
LogEE_Dzm,53.369526682989
LogEE_Dzp,65.76472726224692
LogEE_Dzv,67.22108036680707
PEOE_VSA1,4.523094936973348
PEOE_VSA2,0.0
PEOE_VSA3,13.139891848781026
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,24.213134593739287
PEOE_VSA7,37.964481650927475
PEOE_VSA8,12.10820789760957
PEOE_VSA9,10.589411470366237
SM1_Dzare,1.2038881980944245
SpAD_Dzpe,123.90420094699937
SpAD_Dzse,122.6915466647074
SpAbs_DzZ,105.99967193760324
SpAbs_Dzi,125.02909747227176
SpAbs_Dzm,106.00118792172032
SpAbs_Dzp,135.38856302284046
SpAbs_Dzv,136.1202145491036
SpDiam_Dt,192.33219584306738
SpMAD_DzZ,5.366412168308733
SpMAD_Dzi,6.291189929111205
SpMAD_Dzm,5.36638562795375
SpMAD_Dzp,6.65048671510898
SpMAD_Dzv,6.747278843913047
SpMax_DzZ,53.370223042004646
SpMax_Dzi,62.95604935277608
SpMax_Dzm,53.369526682989
SpMax_Dzp,65.76472726224692
SpMax_Dzv,67.22108036680707
VE1_Dzare,4.39290210886412
VE2_Dzare,0.21964510544320598
VE3_Dzare,2.1731372618689595
VR1_Dzare,103.47194814068595
VR2_Dzare,5.173597407034298
VR3_Dzare,5.332447724072294
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48166666666666663
AETA_dBeta,0.05
AETA_eta_B,0.027500218615653615
AETA_eta_F,0.8926513073657134
AETA_eta_L,0.2283003448194056
AETA_eta_R,1.726780681021459
BCUTare-1h,3.581271834979687
BCUTare-1l,2.174111120302288
ETA_beta_s,12.0
ETA_dPsi_A,0.15929750479846427
ETA_dPsi_B,0.0
ETA_eta_BR,0.7220043723130722
ETA_eta_FL,4.7982022936719115
ETA_eta_RL,9.364209190060024
LogEE_Dzpe,62.00760842943604
LogEE_Dzse,61.400641656905734
PEOE_VSA10,5.760247418874442
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,4.722094864452088
SlogP_VSA2,20.119216647366958
SlogP_VSA3,10.023291153407584
SlogP_VSA4,20.771211599071872
SlogP_VSA5,23.941364105110523
SlogP_VSA6,27.61767961787595
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,124.20169561532799
SpAbs_Dzpe,122.90505774014507
SpAbs_Dzse,121.70391682277088
SpDiam_DzZ,78.26059370330782
SpDiam_Dzi,91.81429194145576
SpDiam_Dzm,78.25863656085066
SpDiam_Dzp,92.70103678415751
SpDiam_Dzv,95.69145321179491
SpMAD_Dzpe,6.195210047349969
SpMAD_Dzse,6.13457733323537
SpMax_Dzpe,62.00760842943604
SpMax_Dzse,61.400641656905734
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.6
AETA_eta_BR,0.036100218615653615
AETA_eta_FL,0.23991011468359558
AETA_eta_RL,0.46821045950300116
DetourIndex,1304
EState_VSA1,10.023291153407584
EState_VSA2,4.895483475517775
EState_VSA3,17.868455316484013
EState_VSA4,16.82083097824245
EState_VSA5,0.0
EState_VSA6,25.980208536304467
EState_VSA7,19.913841467842857
EState_VSA8,9.878758121577533
EState_VSA9,4.523094936973348
ETA_beta_ns,13.0
ETA_shape_p,0.2768166089965398
ETA_shape_x,0.08650519031141869
ETA_shape_y,0.31141868512110726
GhoseFilter,True
LogEE_Dzare,62.16104221756872
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,123.11819623704304
SpDiam_Dzpe,90.34391822187595
SpDiam_Dzse,89.37931593374883
SpMAD_Dzare,6.210084780766399
SpMax_Dzare,62.16104221756872
TopoPSA(NO),72.2
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,29.526856654698918
VSA_EState9,23.371117646132525
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.65
EState_VSA10,8.417796984328938
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.018333333333333358
FilterItLogS,-5.224189673576766
SpDiam_Dzare,90.68082633267773
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5991228070175441
ETA_epsilon_2,0.868333333333333
ETA_epsilon_3,0.43793103448275894
ETA_epsilon_4,0.5471014492753625
ETA_epsilon_5,0.841269841269841
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.16119177253478512
ETA_dEpsilon_B,0.05202135774218153
ETA_dEpsilon_C,-0.10917041479260359
ETA_dEpsilon_D,0.027063492063492012
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.55
MDEDescriptor,"0.887842356724777,3.8553927215850807,6.665164237157475,0.0,2.0041451295984074,9.09000919023572,0.0,6.585555701217671,0.0,0.0,0.4999999999999999,0.2857142857142857,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0"
APolDescriptor,44.148274
BCUTDescriptor,"11.890000000000004,31.972072001548227,-0.21744174060529803,0.24116418233600012,5.8445225338944695,12.498630941140098"
BPolDescriptor,28.729725999999996
TPSADescriptor,80.58
ALOGPDescriptor,"2.4115000000000006,5.8153322500000035,77.96640000000001"
XLogPDescriptor,2.5169999999999995
VAdjMaDescriptor,5.392317422778761
WeightDescriptor,294.10381358
ChiPathDescriptor,"14.91384908344359,9.364209190060025,9.004758643830593,7.070289952196215,6.023807520484428,3.8492484104720064,2.383306568092046,1.9512760490838292,12.223106117009078,6.770677026335385,5.113805603426702,3.5551671312115234,2.534787406672034,1.3904014629071646,0.7841205973884977,0.5101133869130522"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.316047027029408,0.42724935878977244,0.0,0.0,0.02282177322938192,0.0811106942896892,0.10962628797834982"
AtomCountDescriptor,38
BondCountDescriptor,21
SmallRingDescriptor,"2,2,2,2,0,0,1,1,0,0,0"
ChiClusterDescriptor,"2.1532125048140327,0.20412414523193154,0.5805415260169907,0.08333333333333333,0.8192898205152194,0.025499585890087693,0.17608292596477323,0.007361096388933056"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,6,3,5,0,0,0"
ZagrebIndexDescriptor,104.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"39.55683445115353,1.9778417225576763,17.109715761376684,7.8901619295069025,5.804135629918776"
FractionalPSADescriptor,0.27398488655802894
WienerNumbersDescriptor,"773.0,32.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.293971798846047,7.364955889511506,8.934482050576559,1.5976129500101295,2.28416145675543,2.336799830934445"
FractionalCSP3Descriptor,0.35714285714285715
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,1,0,0,3,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.3718820861678,6.40582726326743,3.4425"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1141.06
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.35714285714285715
AutocorrelationDescriptorMass,"29.171120747625807,31.113956819439704,40.38211739489817,42.000604367994214,38.49139984633382"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.2752367548276644,-0.10455900346703619,0.013274678080437263,-0.024735839982145773,0.004405601890582259"
EccentricConnectivityIndexDescriptor,294
AutocorrelationDescriptorPolarizability,"1548.0608937600095,1806.2050862293431,2603.129327752724,2578.8909620905993,2295.9610775859715"
