DLiP-ID,T006SV
AATSC4v,4.229965738185034
AATSC5Z,1.2157339821573396
AATSC5c,-0.0030003380759310366
AATSC5d,-0.2306075428597087
AATSC5i,-0.1216891008510145
AATSC5m,5.172804501365283
AATSC5p,-0.06367500138780664
AATSC5s,-0.4598079736785818
AATSC5v,-5.000441246821547
AATSC6Z,0.6612133605998636
AATSC6c,0.006639731134282739
AATSC6d,-0.023002007250632728
AATSC6i,0.14827900998275928
AATSC6m,2.606464829992242
AATSC6p,0.029029191231229625
AATSC6s,1.3793998192711534
AATSC6v,-2.467432073585473
AATSC7Z,-1.0616382806163822
AATSC7c,-0.001628487656407585
AATSC7d,-0.0030420641134656272
AATSC7i,-0.11021311348353742
AATSC7m,-4.680817468578903
AATSC7p,-0.018062999009896004
AATSC7s,-0.7216735031406502
AATSC7v,-2.992658550460591
AATSC8Z,-1.877294685990338
AATSC8c,0.0004600148371281628
AATSC8d,0.021657222138642327
AATSC8i,0.059355133635816876
AATSC8m,-7.957808750580885
AATSC8p,0.05195577756692431
AATSC8s,-1.3339695215183933
AATSC8v,5.806909392017813
ATS0are,339.30209999999994
ATS1are,343.5298
ATS2are,585.1490000000001
ATS3are,746.3498000000001
ATS4are,848.2374999999998
ATS5are,917.4597
ATS6are,1124.0261000000003
ATS7are,883.744
ATS8are,761.1540000000001
ATSC0dv,253.45727426773178
ATSC0pe,8.651674509803916
ATSC0se,6.343932980392154
ATSC1dv,52.01160996957485
ATSC1pe,1.594743637062671
ATSC1se,1.6362868827374089
ATSC2dv,150.45254674128188
ATSC2pe,3.759776355247981
ATSC2se,2.7038183091118824
ATSC3dv,117.73066389470337
ATSC3pe,0.7853589773164109
ATSC3se,-0.5862999154171405
ATSC4dv,71.5456163583807
ATSC4pe,-0.4875786620530558
ATSC4se,-1.1985016562860464
ATSC5dv,-8.872276095139108
ATSC5pe,2.9849057285659413
ATSC5se,2.02018560169165
ATSC6dv,56.41045941494489
ATSC6pe,5.661834409842379
ATSC6se,5.7230457097270095
ATSC7dv,-164.9265002539384
ATSC7pe,-4.487211918492887
ATSC7se,-3.354978555171088
ATSC8dv,-200.29496727279633
ATSC8pe,-8.418638600538248
ATSC8se,-6.673081230296049
AXp-0dv,0.5995767577892361
AXp-1dv,0.3572338058051756
AXp-2dv,0.19619747560417186
AXp-3dv,0.10599405344492367
AXp-4dv,0.05898559267833795
AXp-5dv,0.03300722250458418
AXp-6dv,0.019878012124773536
AXp-7dv,0.011743780602294227
BertzCT,1002.1372862644878
ECIndex,645
ETA_eta,27.035153096519373
GATS1dv,0.47894172068504853
GATS1pe,0.40565735345664605
GATS1se,0.3403537295670688
GATS2dv,0.5001072873926808
GATS2pe,0.48882316181642127
GATS2se,0.48568757803207113
GATS3dv,0.6395341420934668
GATS3pe,0.7251682300826197
GATS3se,0.7666234914333571
GATS4dv,0.8714400146273931
GATS4pe,0.9651669243979257
GATS4se,0.9998906304484175
GATS5dv,0.9491166215097101
GATS5pe,0.8263093862250052
GATS5se,0.8392430466701829
GATS6dv,1.1625565366727297
GATS6pe,1.0910030256904089
GATS6se,1.056753320059411
GATS7dv,1.3162926705633213
GATS7pe,1.2664186942482123
GATS7se,1.2651652476394608
GATS8dv,1.6072313059158194
GATS8pe,1.7477792737312599
GATS8se,1.8008894126785377
LogEE_A,4.29853267211058
LogEE_D,165.4398027490471
MATS1dv,0.20126227131695923
MATS1pe,0.18078297888156794
MATS1se,0.2529692278055794
MATS2dv,0.33637402358921864
MATS2pe,0.2462575230062382
MATS2se,0.24151637686469093
MATS3dv,0.20075806531612003
MATS3pe,0.039233423754596056
MATS3se,-0.03994380326586685
MATS4dv,0.11159859710646994
MATS4pe,-0.022280502678678767
MATS4se,-0.07468966612204367
MATS5dv,-0.013031064576669514
MATS5pe,0.1284340140810154
MATS5se,0.11854474154198293
MATS6dv,0.06963658232160022
MATS6pe,0.20475737960843293
MATS6se,0.28226121070185506
MATS7dv,-0.24223410680272292
MATS7pe,-0.19307498833509107
MATS7se,-0.19687055752135635
MATS8dv,-0.3504593190457698
MATS8pe,-0.43153301724716747
MATS8se,-0.46648766117168144
MAXaaCH,1.4591080842090944
MAXaasC,0.3893668866283755
MAXddsN,-0.8036074411399086
MAXsCH3,1.8424519003857027
MAXssNH,2.2478417107583772
MAXsssN,1.540961390601542
MDEC-11,0.16666666666666669
MDEC-12,3.6398120648488326
MDEC-13,1.789263684060264
MDEC-22,9.301437070369191
MDEC-23,15.643370824748276
MDEC-33,4.359968411744285
MDEN-23,0.5646216173286172
MDEN-33,0.9085602964160698
MDEO-11,3.114327349038794
MINaaCH,0.8461359739368999
MINaasC,-0.6364989606953892
MINddsN,-0.803607441139909
MINsCH3,1.8424519003857027
MINssNH,2.2478417107583772
MINsssN,1.540961390601542
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.3434873949579833
SM1_Dzi,1.9845638744260459
SM1_Dzm,3.3521376582317073
SM1_Dzp,-7.908409973599262
SM1_Dzv,-3.430397876412792
SddssSe,0
SpAD_Dt,460.5984023117429
SpAbs_A,36.403712207784594
SpAbs_D,330.8796054980943
SpMAD_A,1.2134570735928196
SpMAD_D,11.029320183269807
SpMax_A,2.491639192482344
SpMax_D,165.4398027490471
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,144.07
TpiPC10,8.390254306097908
VAdjMat,5.954196310386875
VE1_DzZ,5.348025745932123
VE1_Dzi,5.3664158982373875
VE1_Dzm,5.348139577764126
VE1_Dzp,5.339624392931446
VE1_Dzv,5.360863027031203
VE2_DzZ,0.1782675248644041
VE2_Dzi,0.17888052994124626
VE2_Dzm,0.1782713192588042
VE2_Dzp,0.17798747976438153
VE2_Dzv,0.17869543423437345
VE3_DzZ,2.775339762019652
VE3_Dzi,2.7787725438621638
VE3_Dzm,2.775361046625595
VE3_Dzp,2.7737676007640006
VE3_Dzv,2.7777372632955193
VR1_DzZ,189.2834770897161
VR1_Dzi,187.35071489936544
VR1_Dzm,189.27254171292728
VR1_Dzp,193.64717321986916
VR1_Dzv,190.35113519599327
VR2_DzZ,6.30944923632387
VR2_Dzi,6.245023829978848
VR2_Dzm,6.309084723764243
VR2_Dzp,6.454905773995638
VR2_Dzv,6.345037839866442
VR3_DzZ,6.341858058814602
VR3_Dzi,6.331594629749821
VR3_Dzm,6.341800284660984
VR3_Dzp,6.36465009715527
VR3_Dzv,6.347482735208769
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.048611111111111105
Xch-7dv,0.10105172969989838
Xpc-4dv,2.3468275437952504
Xpc-5dv,3.1608585943404632
Xpc-6dv,4.465774277367731
Zagreb1,150.0
Zagreb2,174.0
fragCpx,91.12
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,4
nBondsM,16
nBondsO,31
nBondsS,36
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,12
naHRing,0
AATS0are,6.652982352941176
AATS1are,6.606342307692308
AATS2are,6.501655555555557
AATS3are,6.324998305084747
AATS4are,6.57548449612403
AATS5are,6.696786131386862
AATS6are,6.8958656441717805
AATS7are,6.4506861313868615
AATS8are,6.618730434782609
AATSC0dv,4.969750475837878
AATSC0pe,0.1696406766628219
AATSC0se,0.12439084275278733
AATSC1dv,1.0002232686456702
AATSC1pe,0.030668146866589828
AATSC1se,0.03146705543725786
AATSC2dv,1.6716949637920209
AATSC2pe,0.041775292836088676
AATSC2se,0.030042425656798693
AATSC3dv,0.9977174906330794
AATSC3pe,0.006655584553528906
AATSC3se,-0.004968643350992717
AATSC4dv,0.5546171810727186
AATSC4pe,-0.003779679550798882
AATSC4se,-0.009290710513845321
AATSC5dv,-0.06476113938057744
AATSC5pe,0.02178763305522585
AATSC5se,0.014745880304318613
AATSC6dv,0.34607643812849626
AATSC6pe,0.03473518042848085
AATSC6se,0.035110709875625826
AATSC7dv,-1.2038430675469955
AATSC7pe,-0.032753371667831294
AATSC7se,-0.02448889456329261
AATSC8dv,-1.7416953675895332
AATSC8pe,-0.07320555304815868
AATSC8se,-0.05802679330692216
AETA_eta,0.9011717698839791
ATSC0are,9.202835294117643
ATSC1are,1.7635110726643592
ATSC2are,4.2266730103806225
ATSC3are,0.5821183391003434
ATSC4are,-0.6806833910034596
ATSC5are,2.758116955017301
ATSC6are,7.492181314878897
ATSC7are,-5.643612456747402
ATSC8are,-9.323050173010376
BCUTZ-1h,17.001104758256176
BCUTZ-1l,5.696871640956592
BCUTc-1h,0.5426681376126594
BCUTc-1l,-0.41776660969809815
BCUTd-1h,4.043829678762689
BCUTd-1l,0.9704587413656425
BCUTi-1h,14.596683684585683
BCUTi-1l,10.319767266861259
BCUTm-1h,35.45051794805151
BCUTm-1l,11.70972781178052
BCUTp-1h,2.954586268552324
BCUTp-1l,0.6687740081894624
BCUTs-1h,8.002991355065426
BCUTs-1l,0.29893760221809274
BCUTv-1h,24.441832741579205
BCUTv-1l,14.650457272167674
BalabanJ,2.2134936429628023
Diameter,14
ETA_beta,39.25
GATS1are,0.41806200440096525
GATS2are,0.48437668896868813
GATS3are,0.723920230141047
GATS4are,0.9921508408424937
GATS5are,0.8869529325426687
GATS6are,1.1025209833854495
GATS7are,1.3201719284581748
GATS8are,1.8101651981711637
HybRatio,0.3333333333333333
Lipinski,True
LogEE_Dt,230.29920115587146
MATS1are,0.18794179651303608
MATS2are,0.2602583474913743
MATS3are,0.027338696325738848
MATS4are,-0.029241791093763604
MATS5are,0.11156825425121243
MATS6are,0.254723610158177
MATS7are,-0.22828908263817774
MATS8are,-0.44927133264778907
MAXddssS,-4.325739664693035
MAXssCH2,0.6036517201244661
MINddssS,-4.325739664693035
MINssCH2,0.35182676876635677
NsssssAs,0
RotRatio,0.3225806451612903
SM1_Dzpe,2.4017283051609013
SM1_Dzse,2.333161050583461
SMR_VSA1,18.264419081964277
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,31.584601120751042
SMR_VSA6,22.71151740712772
SMR_VSA7,61.649472262042124
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,223.95037845630816
SpAD_Dzi,252.1247450528362
SpAD_Dzm,223.90998393047585
SpAD_Dzp,342.59071565767437
SpAD_Dzv,318.09187362220837
SpAbs_Dt,460.5984023117431
SpDiam_A,4.983278384964688
SpDiam_D,236.90999913918714
SpMAD_Dt,15.353280077058097
SpMax_Dt,230.29920115587146
SsssssAs,0
VE1_Dzpe,5.364273572071683
VE1_Dzse,5.363103027810398
VE2_Dzpe,0.1788091190690561
VE2_Dzse,0.17877010092701326
VE3_Dzpe,2.7783732542917976
VE3_Dzse,2.778155019338446
VMcGowan,312.0900000000006
VR1_Dzpe,187.53319463017374
VR1_Dzse,187.7422402511475
VR2_Dzpe,6.251106487672458
VR2_Dzse,6.25807467503825
VR3_Dzpe,6.332568156436786
VR3_Dzse,6.3336822482379835
mZagreb1,12.8125
mZagreb2,6.763888888888889
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,42
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.18044775086505183
AATSC1are,0.0339136744743146
AATSC2are,0.046963033448673586
AATSC3are,0.004933206263562232
AATSC4are,-0.005276615434135346
AATSC5are,0.02013224054757154
AATSC6are,0.04596430254526931
AATSC7are,-0.04119425150910512
AATSC8are,-0.08107000150443805
AETA_beta,1.3083333333333333
BCUTdv-1h,7.005227315699962
BCUTdv-1l,0.6442261955557722
BCUTpe-1h,3.557041357400269
BCUTpe-1l,2.2376036941696644
BCUTse-1h,3.7701069104983187
BCUTse-1l,2.4360955889051
ETA_alpha,14.147619047619047
ETA_dBeta,1.75
ETA_eta_B,0.8136222670946225
ETA_eta_F,35.68455891053152
ETA_eta_L,6.686075930266414
ETA_eta_R,62.719712007050894
ETA_psi_1,0.5025372124492559
LabuteASA,178.35783943004841
LogEE_DzZ,111.73686313465754
LogEE_Dzi,126.12852465556563
LogEE_Dzm,111.71706546223847
LogEE_Dzp,169.74179364331135
LogEE_Dzv,158.47420383170208
PEOE_VSA1,4.899909730850478
PEOE_VSA2,24.950731401983234
PEOE_VSA3,8.417796984328938
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,25.448414289613766
PEOE_VSA7,37.10711151969846
PEOE_VSA8,35.93226653717326
PEOE_VSA9,9.846622097635342
SM1_Dzare,2.548974333974865
SpAD_Dzpe,253.7942514719847
SpAD_Dzse,253.38756220226756
SpAbs_DzZ,221.05268938067792
SpAbs_Dzi,250.27248543670532
SpAbs_Dzm,221.00479796000832
SpAbs_Dzp,347.3919972602219
SpAbs_Dzv,320.37880553981705
SpDiam_Dt,307.7117569405664
SpMAD_DzZ,7.465012615210272
SpMAD_Dzi,8.404158168427873
SpMAD_Dzm,7.463666131015861
SpMAD_Dzp,11.41969052192248
SpMAD_Dzv,10.603062454073612
SpMax_DzZ,111.73686313465754
SpMax_Dzi,126.12852465556563
SpMax_Dzm,111.71706546223847
SpMax_Dzp,169.74179364331135
SpMax_Dzv,158.47420383170208
VE1_Dzare,5.363902656806625
VE2_Dzare,0.17879675522688748
VE3_Dzare,2.7783041064222447
VR1_Dzare,187.4249391207555
VR2_Dzare,6.2474979706918505
VR3_Dzare,6.331990729237951
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47158730158730156
AETA_dBeta,0.058333333333333334
AETA_eta_B,0.027120742236487416
AETA_eta_F,1.1894852970177174
AETA_eta_L,0.22286919767554714
AETA_eta_R,2.0906570669016964
BCUTare-1h,3.611088316038494
BCUTare-1l,2.1846486903760054
ETA_beta_s,18.75
ETA_dPsi_A,0.2114627875507441
ETA_dPsi_B,0.0
ETA_eta_BR,0.9856222670946224
ETA_eta_FL,7.414515365012059
ETA_eta_RL,14.100591295278473
LogEE_Dzpe,126.97718334616438
LogEE_Dzse,126.77155313615323
PEOE_VSA10,4.895483475517775
PEOE_VSA11,5.687386274683562
PEOE_VSA12,0.0
PEOE_VSA13,10.023291153407584
SlogP_VSA1,9.622004595302567
SlogP_VSA2,31.35393189378943
SlogP_VSA3,10.023291153407584
SlogP_VSA4,20.228636537531145
SlogP_VSA5,26.689117645233267
SlogP_VSA6,41.293685886287435
SlogP_VSA7,5.022633313741326
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,252.65073008454198
SpAbs_Dzpe,251.55263838716783
SpAbs_Dzse,251.20994522172302
SpDiam_DzZ,156.0480083554728
SpDiam_Dzi,181.9376088882911
SpDiam_Dzm,156.02598732193283
SpDiam_Dzp,230.8510923130785
SpDiam_Dzv,221.42791669323884
SpMAD_Dzpe,8.45980838239949
SpMAD_Dzse,8.44625207340892
SpMax_Dzpe,126.97718334616438
SpMax_Dzse,126.77155313615323
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,30
AETA_beta_s,0.625
AETA_eta_BR,0.03285407556982075
AETA_eta_FL,0.24715051216706865
AETA_eta_RL,0.47001970984261576
DetourIndex,3348
EState_VSA1,36.140169275927825
EState_VSA2,11.374772549367124
EState_VSA3,30.953789371418498
EState_VSA4,12.13273413692322
EState_VSA5,24.26546827384644
EState_VSA6,4.899909730850478
EState_VSA7,13.847474399381248
EState_VSA8,4.722094864452088
EState_VSA9,11.600939890232516
ETA_beta_ns,20.5
ETA_shape_p,0.2625378660383709
ETA_shape_x,0.05890272635476271
ETA_shape_y,0.29686974082800405
GhoseFilter,True
LogEE_Dzare,126.41033085340348
SlogP_VSA10,22.74954509873425
SlogP_VSA11,0.0
SpAbs_Dzare,250.2716873728321
SpDiam_Dzpe,182.2931321923078
SpDiam_Dzse,181.3764909186024
SpMAD_Dzare,8.421691002818067
SpMax_Dzare,126.41033085340348
TopoPSA(NO),135.69
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,25.53166068279164
VSA_EState9,60.54413433709074
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6833333333333333
EState_VSA10,28.646433521860082
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02841269841269843
FilterItLogS,-6.2119858926110405
SpDiam_Dzare,181.91230783628762
ETA_beta_ns_d,2.5
ETA_epsilon_1,0.6755368814192338
ETA_epsilon_2,0.9384126984126981
ETA_epsilon_3,0.43636363636363584
ETA_epsilon_4,0.6040060468631888
ETA_epsilon_5,0.9178187403993854
AETA_beta_ns_d,0.08333333333333333
ETA_dEpsilon_A,0.239173245055598
ETA_dEpsilon_B,0.07153083455604503
ETA_dEpsilon_C,-0.16764241049955297
ETA_dEpsilon_D,0.020593958013312763
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.4666666666666667
MDEDescriptor,"0.16666666666666669,3.6398120648488326,1.789263684060264,0.0,9.301437070369191,15.643370824748276,0.0,4.359968411744285,0.0,0.0,3.114327349038794,0.0,0.0,0.0,0.0,0.0,0.0,0.5646216173286172,0.9085602964160698"
APolDescriptor,59.97465299999998
BCUTDescriptor,"11.99899999999999,34.96885430739518,-0.2708817176500262,0.2452617231788139,4.400553710937505,12.398322883726443"
BPolDescriptor,35.00534699999999
TPSADescriptor,144.07000000000002
ALOGPDescriptor,"4.157700000000001,17.28646929000001,100.84389999999999"
XLogPDescriptor,4.892
VAdjMaDescriptor,5.954196310386876
WeightDescriptor,456.08703324
ChiPathDescriptor,"22.474327015758654,14.100591295278475,13.217454230895472,9.733389238210652,7.870273704575971,6.900802578536227,4.859726539615067,3.070914505261966,17.03283254000224,9.959425249497949,7.334491307401884,4.8538486421667395,3.5319005296408554,2.495278707444074,1.4327945343584116,0.7334599229022178"
ChiChainDescriptor,"0.0,0.0,0.0,0.1388888888888889,0.2662617210749277,0.0,0.0,0.0,0.048611111111111105,0.09691545370705695"
AtomCountDescriptor,51
BondCountDescriptor,31
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"2.904223634196454,0.20412414523193154,0.7669046373861051,0.10206207261596577,0.9730634486690414,0.025499585890087693,0.1322347694928953,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,12,0,4,2,0,0"
ZagrebIndexDescriptor,150.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.12
WeightedPathDescriptor,"59.19441679551494,1.9731472265171646,33.33464771283175,14.741844188647365,12.5766785094709"
FractionalPSADescriptor,0.3158826923373377
WienerNumbersDescriptor,"2382.0,49.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.524576702299317,8.076136959904378,12.826487190598582,1.7641431516975392,2.530241363468936,3.2278643193909997"
FractionalCSP3Descriptor,0.3333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,4,0,0,6,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,23
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"26.253902185223726,11.743801652892563,6.997685950413223"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,1834.12
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.3333333333333333
AutocorrelationDescriptorMass,"49.927438364650385,45.05874800566686,60.16378032107146,66.94611357766227,74.73715445060974"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,10
AutocorrelationDescriptorCharge,"0.40440887667584247,-0.13364281482830745,0.02367908443332141,0.02576543291794473,-0.09135114949051619"
EccentricConnectivityIndexDescriptor,645
AutocorrelationDescriptorPolarizability,"2234.3792346621954,2614.090558989372,3713.7905510283044,4069.510079542073,4069.804484307733"
