DLiP-ID,T001SA
AATSC5i,-0.03127268399315357
AATSC5m,1.075890530223356
AATSC5p,0.003699565379670869
AATSC5s,0.4378684988703118
AATSC5v,1.357894783361518
AATSC6Z,-1.363000321061644
AATSC6c,-0.0016935785481358829
AATSC6d,-0.01457820526541096
AATSC6i,0.04212996855714637
AATSC6m,-6.128038315055117
AATSC6p,0.0010630169285962105
AATSC6s,-0.3686362867109657
AATSC6v,-1.0938799670801533
AATSC7Z,-0.8127689085144928
AATSC7c,0.0002774277150867211
AATSC7d,-0.017362290534420288
AATSC7i,-0.0964832546942728
AATSC7m,-3.7053202185660106
AATSC7p,-0.018334136705021414
AATSC7s,-0.15482519930943456
AATSC7v,-3.0255639429243515
AATSC8Z,0.010627297794117647
AATSC8c,0.00038363707723728546
AATSC8d,-0.019516888786764705
AATSC8i,-0.11936337274441418
AATSC8m,0.000438600241268758
AATSC8p,-0.006559857549683805
AATSC8s,-0.14360494066514048
AATSC8v,-1.4432594427064627
ATS0are,398.3383000000001
ATS1are,417.0078
ATS2are,703.6509000000001
ATS3are,938.043
ATS4are,969.925
ATS5are,989.115
ATS6are,917.3140000000001
ATS7are,839.162
ATS8are,815.2529999999999
ATSC0dv,244.93749999999997
ATSC0pe,7.958574999999996
ATSC0se,5.415253859374999
ATSC1dv,24.140842013888896
ATSC1pe,-0.49203671874999944
ATSC1se,0.024550457519532554
ATSC2dv,41.18576388888893
ATSC2pe,3.9707625
ATSC2se,3.2061121054687507
ATSC3dv,-58.93218315972223
ATSC3pe,-1.8730714843749983
ATSC3se,-1.033445195068358
ATSC4dv,4.764648437499995
ATSC4pe,-0.846031640625001
ATSC4se,-0.9943864943847647
ATSC5dv,32.287760416666686
ATSC5pe,1.7822359374999985
ATSC5se,1.1889613427734451
ATSC6dv,-82.701171875
ATSC6pe,-4.3390429687499985
ATSC6se,-3.131056163574211
ATSC7dv,-33.552734375
ATSC7pe,-1.74893359375
ATSC7se,-1.3890442436523436
ATSC8dv,-22.35677083333334
ATSC8pe,-0.9182031250000001
ATSC8se,-0.8415945292968778
AXp-0dv,0.5776080720613701
AXp-1dv,0.34910909332239815
AXp-2dv,0.1973996961980513
AXp-3dv,0.11309524611098504
AXp-4dv,0.06606879570899629
AXp-5dv,0.036655214262459795
AXp-6dv,0.02194632363949191
AXp-7dv,0.012467359399858728
BertzCT,1245.4935946285839
ECIndex,1157
ETA_eta,29.42568500388126
GATS1dv,0.6601251092192659
GATS1pe,0.7187598967722921
GATS1se,0.6484237942910989
GATS2dv,0.7818321000255168
GATS2pe,0.4877981453966317
GATS2se,0.4199851411051836
GATS3dv,1.065164349315468
GATS3pe,1.0265590333474937
GATS3se,0.9947554888260992
GATS4dv,0.9827304809178314
GATS4pe,1.0348140569158257
GATS4se,1.071264674016021
GATS5dv,1.0780222584254227
GATS5pe,1.148894310660079
GATS5se,1.217983993088739
GATS6dv,1.247480661477103
GATS6pe,1.445828461323207
GATS6se,1.5240125378627711
GATS7dv,1.044676436979265
GATS7pe,1.0677637970201403
GATS7se,1.1030040834049826
GATS8dv,1.0100265674016482
GATS8pe,0.9572556404662304
GATS8se,0.9686741596677552
LogEE_A,4.457079270359742
LogEE_D,269.0944686730024
MATS1dv,0.09557254951488178
MATS1pe,-0.05995124945753666
MATS1se,0.004396193581977804
MATS2dv,0.09608460208102985
MATS2pe,0.28510218762242534
MATS2se,0.33831545257959617
MATS3dv,-0.1006435140943244
MATS3pe,-0.09844815512121083
MATS3se,-0.07982835371661835
MATS4dv,0.007829939931409782
MATS4pe,-0.04278919753044353
MATS4se,-0.07391273048163927
MATS5dv,0.05408016609853817
MATS5pe,0.09187244173092766
MATS5se,0.09007500388470652
MATS6dv,-0.14800742431498112
MATS6pe,-0.23899331637594828
MATS6se,-0.2534540034457978
MATS7dv,-0.06352922033497159
MATS7pe,-0.10191518427371228
MATS7se,-0.11895923045667109
MATS8dv,-0.04295313430296846
MATS8pe,-0.05429308490970989
MATS8se,-0.07313498030925383
MAXaaCH,1.90466155035374
MAXaasC,0.8779536899133973
MAXdssC,-0.26965094713831683
MAXsCH3,1.97515678327712
MAXssNH,2.7953745413696116
MDEC-12,1.7567594230740904
MDEC-13,0.8247320821566181
MDEC-22,22.17895433960256
MDEC-23,26.35786300358156
MDEC-33,5.784675069041781
MDEN-22,0.48274469230281497
MDEO-11,1.6150713810542083
MINaaCH,1.676453163489114
MINaasC,0.5769043293396772
MINdssC,-1.244594074723684
MINsCH3,1.97515678327712
MINssNH,2.3027394268376464
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.303571428571429
SM1_Dzi,1.4545191904946573
SM1_Dzm,2.2991871333729694
SM1_Dzp,-6.541878845206732
SM1_Dzv,-2.7953673998489466
SddssSe,0
SpAD_Dt,708.1422291924227
SpAbs_A,43.771107351221346
SpAbs_D,538.1889373460044
SpMAD_A,1.2506030671777528
SpMAD_D,15.376826781314422
SpMax_A,2.364590895966284
SpMax_D,269.0944686730024
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,132.98000000000002
TpiPC10,8.583538185367578
VAdjMat,6.20945336562895
VE1_DzZ,5.807835432559366
VE1_Dzi,5.812841776422008
VE1_Dzm,5.807820030676636
VE1_Dzp,5.787002235124369
VE1_Dzv,5.795787316596256
VE2_DzZ,0.16593815521598188
VE2_Dzi,0.16608119361205737
VE2_Dzm,0.1659377151621896
VE2_Dzp,0.1653429210035534
VE2_Dzv,0.16559392333132159
VE3_DzZ,3.011970911001996
VE3_Dzi,3.012832537924823
VE3_Dzm,3.0119682590840258
VE3_Dzp,3.008377377318958
VE3_Dzv,3.009894297421362
VR1_DzZ,234.96370669893582
VR1_Dzi,234.88259063744155
VR1_Dzm,234.96603974426262
VR1_Dzp,238.6635764383255
VR1_Dzv,237.2987334928399
VR2_DzZ,6.713248762826738
VR2_Dzi,6.710931161069759
VR2_Dzm,6.713315421264646
VR2_Dzp,6.8189593268093
VR2_Dzv,6.77996381408114
VR3_DzZ,6.712194031133511
VR3_Dzi,6.711848743481953
VR3_Dzm,6.712203960470159
VR3_Dzp,6.727817898819969
VR3_Dzv,6.722082794766669
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.08763057051053476
Xch-7dv,0.08398898228095204
Xpc-4dv,1.8950011176246826
Xpc-5dv,2.7739040127811867
Xpc-6dv,3.2629379706326604
Zagreb1,174.0
Zagreb2,195.0
fragCpx,179.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,18
nBondsD,4
nBondsM,22
nBondsO,37
nBondsS,44
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,0
AATS0are,6.224035937500002
AATS1are,6.3183
AATS2are,6.282597321428573
AATS3are,6.131
AATS4are,6.100157232704402
AATS5are,6.340480769230769
AATS6are,6.282972602739727
AATS7are,6.080884057971015
AATS8are,5.994507352941176
AATSC0dv,3.8271484374999996
AATSC0pe,0.12435273437499994
AATSC0se,0.08461334155273435
AATSC1dv,0.36577033354377114
AATSC1pe,-0.007455101799242416
AATSC1se,0.0003719766290838266
AATSC2dv,0.3677300347222226
AATSC2pe,0.035453236607142856
AATSC2se,0.028626000941685274
AATSC3dv,-0.3851776677106028
AATSC3pe,-0.01224229728349672
AATSC3se,-0.00675454375861672
AATSC4dv,0.029966342374213802
AATSC4pe,-0.005320953714622648
AATSC4se,-0.006254003109338143
AATSC5dv,0.2069728231837608
AATSC5pe,0.011424589342948708
AATSC5se,0.007621547069060546
AATSC6dv,-0.5664463827054794
AATSC6pe,-0.02971947238869862
AATSC6se,-0.0214455901614672
AATSC7dv,-0.2431357563405797
AATSC7pe,-0.012673431838768115
AATSC7se,-0.01006553799748075
AATSC8dv,-0.16438802083333337
AATSC8pe,-0.006751493566176471
AATSC8se,-0.006188195068359396
AETA_eta,0.8407338572537503
ATSC0are,8.522635937499999
ATSC1are,-0.8293354980468732
ATSC2are,4.876398046875
ATSC3are,-1.8354671630859354
ATSC4are,-1.4007877197265624
ATSC5are,1.9352124023437536
ATSC6are,-4.71064135742187
ATSC7are,-1.9225212402343743
ATSC8are,-1.1171279296875012
BCUTZ-1h,16.01312329243111
BCUTZ-1l,5.675308493696284
BCUTc-1h,0.4563356941689088
BCUTc-1l,-0.3745712023332344
BCUTd-1h,4.038982252506506
BCUTd-1l,0.9705944586405333
BCUTi-1h,14.544970918787822
BCUTi-1l,10.32017397216889
BCUTm-1h,32.06654443496316
BCUTm-1l,11.686481756208735
BCUTp-1h,2.954391938081832
BCUTp-1l,0.7413852779072772
BCUTs-1h,7.015039150856605
BCUTs-1l,0.2980122438558149
BCUTv-1h,24.441825528709114
BCUTv-1l,14.699967943301704
BalabanJ,1.4172814867471184
Diameter,21
ETA_beta,45.5
GATS1are,0.755050491624435
GATS2are,0.447144891902758
GATS3are,1.0190705916280751
GATS4are,1.0590850404273873
GATS5are,1.1753832423442596
GATS6are,1.4748311915756394
GATS7are,1.070940868220652
GATS8are,0.9558583494976649
HybRatio,0.23076923076923078
Lipinski,True
LogEE_Dt,354.07111459621143
MATS1are,-0.09436096123496772
MATS2are,0.3269543824325603
MATS3are,-0.09008681346956661
MATS4are,-0.06615782796413601
MATS5are,0.09315583806365452
MATS6are,-0.24228873465546005
MATS7are,-0.10461599673862976
MATS8are,-0.0616836463371943
MAXddssS,-3.8413631168319387
MAXssCH2,0.8442661835728297
MAXsssCH,-1.288219157339621
MINddssS,-3.8413631168319387
MINssCH2,-0.29424489927188646
MINsssCH,-1.288219157339621
NsssssAs,0
RotRatio,0.2972972972972973
SM1_Dzpe,1.7887851897184825
SM1_Dzse,1.734619084590567
SMR_VSA1,23.113398747313283
SMR_VSA2,0.0
SMR_VSA3,10.038883468458419
SMR_VSA4,0.0
SMR_VSA5,31.560074881437394
SMR_VSA6,11.861545009918906
SMR_VSA7,89.98967487339495
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,406.95859304545706
SpAD_Dzi,432.0119679165838
SpAD_Dzm,406.9909992062935
SpAD_Dzp,516.8033600297742
SpAD_Dzv,500.37223436427615
SpAbs_Dt,708.142229192423
SpDiam_A,4.729181791932568
SpDiam_D,410.62439742577556
SpMAD_Dt,20.232635119783506
SpMax_Dt,354.07111459621143
SsssssAs,0
VE1_Dzpe,5.810472322348829
VE1_Dzse,5.809735811007625
VE2_Dzpe,0.16601349492425227
VE2_Dzse,0.165992451743075
VE3_Dzpe,3.012424830779362
VE3_Dzse,3.0122980668980723
VMcGowan,372.96000000000134
VR1_Dzpe,234.96600506055054
VR1_Dzse,235.03798055423792
VR2_Dzpe,6.713314430301444
VR2_Dzse,6.715370872978227
VR3_Dzpe,6.712203812858553
VR3_Dzse,6.712510088960258
mZagreb1,11.95138888888889
mZagreb2,7.805555555555556
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,13
nBondsKS,53
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.13316618652343748
AATSC1are,-0.012565689364346565
AATSC2are,0.04353926827566964
AATSC3are,-0.011996517405790427
AATSC4are,-0.008809985658657624
AATSC5are,0.012405207707331754
AATSC6are,-0.032264666831656644
AATSC7are,-0.013931313335031698
AATSC8are,-0.008214175953584568
AETA_beta,1.3
BCUTdv-1h,6.024078049469096
BCUTdv-1l,0.6398839480691347
BCUTpe-1h,3.5371400121619145
BCUTpe-1l,2.2250315564644585
BCUTse-1h,3.768350412877031
BCUTse-1l,2.4209912647661196
ETA_alpha,16.700000000000003
ETA_dBeta,3.5
ETA_eta_B,0.661061587878784
ETA_eta_F,39.74972335376535
ETA_eta_L,7.75480682702345
ETA_eta_R,69.1754083576466
ETA_psi_1,0.5604026845637589
LabuteASA,204.99276884232057
LogEE_DzZ,203.15212954205018
LogEE_Dzi,216.0475416494489
LogEE_Dzm,203.16791684155083
LogEE_Dzp,256.93359727474495
LogEE_Dzv,249.62704370216832
PEOE_VSA1,15.740104602853368
PEOE_VSA2,4.794537184071822
PEOE_VSA3,17.934429032852847
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,73.65377495276834
PEOE_VSA7,47.22818334956322
PEOE_VSA8,12.232142680596137
PEOE_VSA9,5.752853606746789
SM1_Dzare,1.9609845219659925
SpAD_Dzpe,434.9492301626806
SpAD_Dzse,434.8567200269901
SpAbs_DzZ,404.9182869230083
SpAbs_Dzi,430.6405641084032
SpAbs_Dzm,404.9545763167347
SpAbs_Dzp,520.4090733946967
SpAbs_Dzv,502.0494548041855
SpDiam_Dt,518.3084235788876
SpMAD_DzZ,11.627388372727344
SpMAD_Dzi,12.343199083330965
SpMAD_Dzm,11.628314263036957
SpMAD_Dzp,14.765810286564978
SpMAD_Dzv,14.296349553265033
SpMax_DzZ,203.15212954205018
SpMax_Dzi,216.0475416494489
SpMax_Dzm,203.16791684155083
SpMax_Dzp,256.93359727474495
SpMax_Dzv,249.62704370216832
VE1_Dzare,5.811213790102716
VE2_Dzare,0.16603467971722047
VE3_Dzare,3.012552431498865
VR1_Dzare,234.85568043578942
VR2_Dzare,6.710162298165412
VR3_Dzare,6.711734168181882
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4771428571428572
AETA_dBeta,0.1
AETA_eta_B,0.01888747393939383
AETA_eta_F,1.1357063815361528
AETA_eta_L,0.22156590934352716
AETA_eta_R,1.976440238789903
BCUTare-1h,3.58122379712979
BCUTare-1l,2.1750978918604327
ETA_beta_s,21.0
ETA_dPsi_A,0.1535973154362411
ETA_dPsi_B,0.0
ETA_eta_BR,0.919061587878784
ETA_eta_FL,8.998345147470861
ETA_eta_RL,16.753151974494312
LogEE_Dzpe,217.52572322961794
LogEE_Dzse,217.47792055876909
PEOE_VSA10,6.041840829147961
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,15.355672072464749
SlogP_VSA2,38.1113414145201
SlogP_VSA3,26.991503567152204
SlogP_VSA4,0.0
SlogP_VSA5,24.471461806010623
SlogP_VSA6,78.86277189000094
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,433.09576875525374
SpAbs_Dzpe,433.2626612695175
SpAbs_Dzse,433.2212220329476
SpDiam_DzZ,312.6806551671847
SpDiam_Dzi,330.7640071068379
SpDiam_Dzm,312.70229392135417
SpDiam_Dzp,387.39011426899623
SpDiam_Dzv,377.87429060693705
SpMAD_Dzpe,12.427120861790874
SpMAD_Dzse,12.42447771505686
SpMax_Dzpe,217.52572322961794
SpMax_Dzse,217.47792055876909
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,35
AETA_beta_s,0.6
AETA_eta_BR,0.0262589025108224
AETA_eta_FL,0.2570955756420246
AETA_eta_RL,0.4786614849855518
DetourIndex,5986
EState_VSA1,22.034437270507397
EState_VSA2,18.20478974201087
EState_VSA3,23.359045663990127
EState_VSA4,17.54772460632
EState_VSA5,0.0
EState_VSA6,48.53093654769288
EState_VSA7,37.255572541998674
EState_VSA8,15.355672072464749
EState_VSA9,0.0
ETA_beta_ns,24.5
ETA_shape_p,0.1297405189620758
ETA_shape_x,0.049900199600798396
ETA_shape_y,0.2395209580838323
GhoseFilter,False
LogEE_Dzare,216.60391250682588
SlogP_VSA10,10.481923458755384
SlogP_VSA11,0.0
SpAbs_Dzare,431.24684049168593
SpDiam_Dzpe,333.0132143786881
SpDiam_Dzse,332.89516311548925
SpMAD_Dzare,12.37416482157868
SpMax_Dzare,216.60391250682588
TopoPSA(NO),124.60000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,25.003612580582363
VSA_EState9,68.25441720291624
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7
EState_VSA10,23.113398747313283
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.022857142857142777
FilterItLogS,-6.7479569244759565
SpDiam_Dzare,331.77158410752537
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6015624999999988
ETA_epsilon_2,0.8514285714285709
ETA_epsilon_3,0.43861386138613745
ETA_epsilon_4,0.5353658536585351
ETA_epsilon_5,0.7948717948717944
AETA_beta_ns_d,0.014285714285714285
ETA_dEpsilon_A,0.16294863861386133
ETA_dEpsilon_B,0.06619664634146372
ETA_dEpsilon_C,-0.09675199227239761
ETA_dEpsilon_D,0.05655677655677649
PetitjeanIndex,0.47619047619047616
TopoShapeIndex,0.9090909090909091
CDK Descriptors
FMFDescriptor,0.6571428571428571
MDEDescriptor,"0.0,1.7567594230740904,0.8247320821566181,0.0,22.17895433960256,26.35786300358156,0.0,5.784675069041781,0.0,0.0,1.6150713810542083,0.0,0.0,0.0,0.0,0.0,0.48274469230281497,0.0,0.0"
APolDescriptor,75.30699699999998
BCUTDescriptor,"11.850000000000017,31.97207278555991,-0.3304127839927975,0.27826162120523285,4.7505436925862154,11.001449808048635"
BPolDescriptor,42.07500299999999
TPSADescriptor,132.98
ALOGPDescriptor,"2.7309000000000014,7.4578148100000075,130.39800000000002"
XLogPDescriptor,3.831000000000001
VAdjMaDescriptor,6.20945336562895
WeightDescriptor,495.18279225999987
ChiPathDescriptor,"25.26093777724795,16.753151974494312,15.372915627232874,11.127299661160787,9.094807297517473,7.469727794111341,4.401185926264611,3.2306424549354333,19.60352771211847,11.677063759201376,8.553758591409776,5.541132987076415,3.823204396481974,2.5583105434692492,1.3780771797524103,0.8649726011819014"
ChiChainDescriptor,"0.0,0.0,0.0,0.2687287392826324,0.28624495871139877,0.0,0.0,0.0,0.08763057051053476,0.08398898228095203"
AtomCountDescriptor,64
BondCountDescriptor,37
SmallRingDescriptor,"3,3,3,3,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.9414876848104883,0.25,0.25,0.0,0.9912892025048256,0.03606186020065962,0.04641167759027602,0.0"
RuleOfFiveDescriptor,1
CarbonTypesDescriptor,"0,0,1,14,4,3,3,0,0"
ZagrebIndexDescriptor,174.0
LargestChainDescriptor,22
MannholdLogPDescriptor,3.33
WeightedPathDescriptor,"70.35767702416152,2.010219343547472,24.74013399901965,12.313734400473045,8.976183278996945"
FractionalPSADescriptor,0.2685472962278902
WienerNumbersDescriptor,"4526.0,49.0"
AminoAcidCountDescriptor,"1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.439171859820237,6.769887716678861,9.563941345051218,1.5040908015193728,2.006603049509344,2.1928559057515367"
FractionalCSP3Descriptor,0.23076923076923078
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,4,0,0,13,1,0,0,2,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,4
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.47619047619047616
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"29.554419284149013,14.8104,10.349583828775268"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,3166.09
HBondAcceptorCountDescriptor,8
HybridizationRatioDescriptor,0.23076923076923078
AutocorrelationDescriptorMass,"46.08003911998418,47.72322497617955,59.78779467734372,60.60607336166878,65.93498761831079"
PetitjeanShapeIndexDescriptor,"0.9090909090909091,NaN"
RotatableBondsCountDescriptor,13
AutocorrelationDescriptorCharge,"0.6249499286201594,-0.3465274038699126,0.10988630314110044,0.010322052573467315,-0.2006771881936835"
EccentricConnectivityIndexDescriptor,1157
AutocorrelationDescriptorPolarizability,"2472.075825267223,2808.6673490331827,3768.9218591308113,3720.013859724159,3616.2460830996365"
