DLiP-ID,J0000P
AATSC5c,0.0020105932890827497
AATSC5d,-0.026183324177643755
AATSC5i,-0.07466913278501484
AATSC5m,0.1662411581954397
AATSC5p,-0.01857515702691771
AATSC5s,0.029619372768165408
AATSC5v,-2.771780850087963
AATSC6Z,-0.9429027775501249
AATSC6c,-0.003017426799023708
AATSC6d,0.02589963957958845
AATSC6i,0.11745724279152432
AATSC6m,-4.447042074438271
AATSC6p,0.008941922439251722
AATSC6s,-0.2992317187972062
AATSC6v,-1.0414275409785183
AATSC7Z,1.4746744817803474
AATSC7c,0.002128399118264769
AATSC7d,0.0019021619647899238
AATSC7i,0.23547321878481592
AATSC7m,7.131598382269394
AATSC7p,0.010162027831360282
AATSC7s,0.8324968626541348
AATSC7v,2.9270508700109095
AATSC8Z,0.2606007327860629
AATSC8c,-0.00032988910907272827
AATSC8d,-0.0759264178229761
AATSC8i,-0.19281839225032188
AATSC8m,1.4317752152499057
AATSC8p,-0.011814412123384972
AATSC8s,0.006747539226447451
AATSC8v,-0.4858946084754531
ATS0are,361.1547
ATS1are,367.15400000000005
ATS2are,691.2208999999999
ATS3are,883.561
ATS4are,1028.5519
ATS5are,967.9979999999997
ATS6are,1017.6398999999998
ATS7are,933.376
ATS8are,845.4290000000001
ATSC0dv,249.50877192982458
ATSC0pe,11.062056140350872
ATSC0se,6.821512140350875
ATSC1dv,84.20160049245924
ATSC1pe,0.031641120344724716
ATSC1se,-0.13413200246229573
ATSC2dv,139.6325023084026
ATSC2pe,7.831328716528166
ATSC2se,5.3245662603878126
ATSC3dv,56.986149584487556
ATSC3pe,0.21588504155124255
ATSC3se,-0.2783539759926151
ATSC4dv,32.061557402277614
ATSC4pe,-1.2337253308710412
ATSC4se,-1.3817339624499847
ATSC5dv,2.624807633117895
ATSC5pe,1.0250899969221303
ATSC5se,0.37845750569405945
ATSC6dv,-24.508464142813178
ATSC6pe,-3.8069682056017253
ATSC6se,-2.070939854724531
ATSC7dv,157.45767928593415
ATSC7pe,9.50395546321944
ATSC7se,6.351352796552781
ATSC8dv,-24.320714065866454
ATSC8pe,0.9873404124345841
ATSC8se,0.2908348685749417
AXp-0dv,0.6055710364420389
AXp-1dv,0.3455609643683418
AXp-2dv,0.19558305994765587
AXp-3dv,0.10670184875115785
AXp-4dv,0.0641926578401228
AXp-5dv,0.03798277371537204
AXp-6dv,0.021199778495777727
AXp-7dv,0.011815175059304054
BertzCT,610.7346538324588
ECIndex,586
ETA_eta,30.384960821060456
GATS1dv,0.43146848738477056
GATS1pe,0.5719451768187945
GATS1se,0.5801594034236432
GATS2dv,0.665010390787356
GATS2pe,0.47145243769915546
GATS2se,0.4200254767473758
GATS3dv,0.7221809269341262
GATS3pe,0.6228980621603294
GATS3se,0.6077247153585345
GATS4dv,0.9083259572989651
GATS4pe,0.8987100635122299
GATS4se,0.916298903456344
GATS5dv,0.9105486418794915
GATS5pe,0.7902664785808482
GATS5se,0.8223668005720944
GATS6dv,0.9422538129525136
GATS6pe,0.9372057376738513
GATS6se,0.9355049732735844
GATS7dv,0.5513442125794085
GATS7pe,0.2896513170591402
GATS7se,0.21909532088401035
GATS8dv,0.8055279973338625
GATS8pe,0.5521099473178943
GATS8se,0.5201969417358733
LogEE_A,4.1937922491982
LogEE_D,152.42202641701294
MATS1dv,0.33165106028057556
MATS1pe,0.002811013015349852
MATS1se,-0.019324070531289393
MATS2dv,0.2953600837513086
MATS2pe,0.37363770483680014
MATS2se,0.41195964922719697
MATS3dv,0.08856069498534896
MATS3pe,0.007567356850634528
MATS3se,-0.01582247046458114
MATS4dv,0.043084864377476474
MATS4pe,-0.03739457122481307
MATS4se,-0.0679156263641586
MATS5dv,0.003795154235993816
MATS5pe,0.03343057959250133
MATS5se,0.020014937351282444
MATS6dv,-0.03312977061124569
MATS6pe,-0.11607308909246916
MATS6se,-0.10239411123577191
MATS7dv,0.22342255153637397
MATS7pe,0.3041707957331524
MATS7se,0.32963594289543185
MATS8dv,-0.038055068069342744
MATS8pe,0.03484600984597232
MATS8se,0.016645153975677496
MAXaaCH,1.4906226886989873
MAXaasC,0.1731482192917979
MAXdssC,-0.3222536900562687
MAXsCH3,2.1524472461571476
MAXssNH,2.666924760644999
MAXsssN,2.3975820394732734
MDEC-11,0.5129927840030091
MDEC-12,5.607193492493826
MDEC-13,2.999614402621014
MDEC-14,0.29487987310846736
MDEC-22,12.584763524571699
MDEC-23,14.105359238326619
MDEC-24,1.9109495089826356
MDEC-33,2.894895043016866
MDEC-34,1.300511351021694
MDEN-23,0.5773502691896258
MDEN-33,0.25
MINaaCH,0.9814560220323205
MINaasC,-0.760570935639062
MINdssC,-0.3222536900562687
MINsCH3,2.0384608418410726
MINssNH,2.666924760644999
MINsssN,1.7998157596371882
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6785714285714288
SM1_Dzi,1.9099925228008692
SM1_Dzm,1.7801330332976701
SM1_Dzp,-8.63145372247527
SM1_Dzv,-2.9969473586904343
SddssSe,0
SpAD_Dt,411.68410190247596
SpAbs_A,32.66532559507529
SpAbs_D,304.8440528340258
SpMAD_A,1.2098268738916773
SpMAD_D,11.290520475334292
SpMax_A,2.3728859428832343
SpMax_D,152.42202641701294
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,35.58
TpiPC10,7.27655640271871
VAdjMat,5.807354922057604
VE1_DzZ,5.099187529560391
VE1_Dzi,5.0964593198070425
VE1_Dzm,5.0995490257723
VE1_Dzp,5.093407325821258
VE1_Dzv,5.105253460921972
VE2_DzZ,0.18885879739112557
VE2_Dzi,0.18875775258544603
VE2_Dzm,0.18887218613971482
VE2_Dzp,0.1886447157711577
VE2_Dzv,0.1890834615156286
VE3_DzZ,2.622332992120372
VE3_Dzi,2.621797820618501
VE3_Dzm,2.6224038825115694
VE3_Dzp,2.6211987952959555
VE3_Dzv,2.6235218729383853
VR1_DzZ,158.82436647868073
VR1_Dzi,159.2333998420312
VR1_Dzm,158.75681374046025
VR1_Dzp,159.94749783795405
VR1_Dzv,158.41345792029114
VR2_DzZ,5.882383943654842
VR2_Dzi,5.897533327482637
VR2_Dzm,5.879881990387417
VR2_Dzp,5.9239814014057055
VR2_Dzv,5.867165108158931
VR3_DzZ,6.061050751353922
VR3_Dzi,6.063622822418751
VR3_Dzm,6.060625331061746
VR3_Dzp,6.068097395882101
VR3_Dzv,6.058460210399574
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.09232750021456806
Xch-7dv,0.1022888376960229
Xpc-4dv,1.6419938285023175
Xpc-5dv,2.181444192333148
Xpc-6dv,2.8613308591364333
Zagreb1,134.0
Zagreb2,151.0
fragCpx,82.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,6
nBondsD,1
nBondsM,7
nBondsO,28
nBondsS,51
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,0
AATS0are,6.3360473684210525
AATS1are,6.330241379310346
AATS2are,6.400193518518518
AATS3are,6.0106190476190475
AATS4are,6.0503052941176465
AATS5are,6.1265696202531625
AATS6are,6.021537869822484
AATS7are,5.797366459627329
AATS8are,5.790609589041097
AATSC0dv,4.377346875961835
AATSC0pe,0.19407116035703284
AATSC0se,0.11967565158510307
AATSC1dv,1.4517517326286076
AATSC1pe,0.0005455365576676675
AATSC1se,-0.002312620732108547
AATSC2dv,1.2928935398926167
AATSC2pe,0.07251230293081636
AATSC2se,0.0493015394480353
AATSC3dv,0.38766088152712624
AATSC3pe,0.0014686057248383846
AATSC3se,-0.0018935644625347964
AATSC4dv,0.18859739648398596
AATSC4pe,-0.007257207828653183
AATSC4se,-0.008127846837941086
AATSC5dv,0.016612706538720854
AATSC5pe,0.006487911372924876
AATSC5se,0.002395300668949743
AATSC6dv,-0.1450204978864685
AATSC6pe,-0.022526439086400743
AATSC6se,-0.012254081980618526
AATSC7dv,0.9779980079871686
AATSC7pe,0.0590307792746549
AATSC7se,0.03944939625188063
AATSC8dv,-0.16658023332785243
AATSC8pe,0.0067626055646204395
AATSC8se,0.0019920196477735733
AETA_eta,1.1253689192985354
ATSC0are,12.315750877192974
ATSC1are,-0.08091668205601296
ATSC2are,9.194721144967685
ATSC3are,-0.0834382271468202
ATSC4are,-1.8944078793474945
ATSC5are,1.1389993228685742
ATSC6are,-3.9595385657125295
ATSC7are,10.827731732840848
ATSC8are,0.8619959987688339
BCUTZ-1h,9.014096340022277
BCUTZ-1l,5.6936162217531905
BCUTc-1h,0.5022421666692439
BCUTc-1l,-0.3915784294407521
BCUTd-1h,4.022106327666729
BCUTd-1l,0.9777538608918511
BCUTi-1h,17.430700615396812
BCUTi-1l,10.954794750550922
BCUTm-1h,19.005607165379363
BCUTm-1l,11.705271750634159
BCUTp-1h,1.9834353508504217
BCUTp-1l,0.5269781815673313
BCUTs-1h,8.007389507399047
BCUTs-1l,1.2189528135617216
BCUTv-1h,20.890225336938197
BCUTv-1l,13.302787304579086
BalabanJ,1.9302137977050506
Diameter,14
ETA_beta,25.0
GATS1are,0.5741047464329905
GATS2are,0.4509362501642533
GATS3are,0.6141651318972388
GATS4are,0.9025639647974095
GATS5are,0.7794978447965204
GATS6are,0.9158349644080294
GATS7are,0.255899947264792
GATS8are,0.5349074016728859
HybRatio,0.65
Lipinski,False
LogEE_Dt,205.84205095123798
MATS1are,-0.0064568995947631045
MATS2are,0.39402952703144
MATS3are,-0.0026270098026531497
MATS4are,-0.051574916113781136
MATS5are,0.03336417106085561
MATS6are,-0.10843558654352817
MATS7are,0.31126161852440426
MATS8are,0.027325389073439035
MAXssCH2,1.1075466803978222
MAXsssCH,0.28326932161753593
MAXssssC,-4.426127393494054
MINssCH2,0.5865469497984379
MINsssCH,0.11694897171831653
MINssssC,-4.426127393494054
NsssssAs,0
RotRatio,0.21428571428571427
SM1_Dzpe,1.8201630090476866
SM1_Dzse,1.6097837795551935
SMR_VSA1,17.96578232709628
SMR_VSA2,0.0
SMR_VSA3,9.799819461700956
SMR_VSA4,5.917906046161393
SMR_VSA5,52.25181581444133
SMR_VSA6,31.49581422765663
SMR_VSA7,29.828919765543436
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,260.4808590584013
SpAD_Dzi,248.5653648172559
SpAD_Dzm,260.08143222802244
SpAD_Dzp,390.57975695732904
SpAD_Dzv,339.64901456122743
SpAbs_Dt,411.68410190247596
SpDiam_A,4.745771885766469
SpDiam_D,222.3264791022208
SpMAD_Dt,15.247559329721332
SpMax_Dt,205.84205095123798
SsssssAs,0
VE1_Dzpe,5.098731452989155
VE1_Dzse,5.099086045735494
VE2_Dzpe,0.18884190566626502
VE2_Dzse,0.18885503873094422
VE3_Dzpe,2.6222435470929466
VE3_Dzse,2.6223130899625904
VMcGowan,294.83000000000067
VR1_Dzpe,158.8692833587659
VR1_Dzse,158.8489972863457
VR2_Dzpe,5.884047531806145
VR2_Dzse,5.883296195790582
VR3_Dzpe,6.06133351986634
VR3_Dzse,6.061205821375673
mZagreb1,10.840277777777779
mZagreb2,5.972222222222223
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,4
nBondsKS,54
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.21606580486303462
AATSC1are,-0.0013951152078622924
AATSC2are,0.08513630689784894
AATSC3are,-0.0005676069873933346
AATSC4are,-0.011143575760867615
AATSC5are,0.007208856473851735
AATSC6are,-0.02342922228232266
AATSC7are,0.06725299212944626
AATSC8are,0.0059040821833481775
AETA_beta,0.9259259259259259
BCUTdv-1h,7.014088296507056
BCUTdv-1l,0.9871405247906457
BCUTpe-1h,4.007151388703712
BCUTpe-1l,2.242564446320317
BCUTse-1h,4.030589204461706
BCUTse-1l,2.4383871357914253
ETA_alpha,12.390476190476193
ETA_dBeta,-9.0
ETA_eta_B,0.7124863963259731
ETA_eta_F,20.516208285591947
ETA_eta_L,8.12845999330305
ETA_eta_R,50.901169106652404
ETA_psi_1,0.5118017309205354
LabuteASA,159.26241940035752
LogEE_DzZ,130.30259884136996
LogEE_Dzi,124.35342287243537
LogEE_Dzm,130.1066469670963
LogEE_Dzp,194.22671740805418
LogEE_Dzv,169.4915131296481
PEOE_VSA1,15.116608065707286
PEOE_VSA2,0.0
PEOE_VSA3,4.794537184071822
PEOE_VSA4,13.171245143024459
PEOE_VSA5,0.0
PEOE_VSA6,26.83757866753348
PEOE_VSA7,49.92422852623683
PEOE_VSA8,31.363496321569247
PEOE_VSA9,5.563451491696996
SM1_Dzare,2.013449250360349
SpAD_Dzpe,257.5083076584741
SpAD_Dzse,261.11442123113557
SpAbs_DzZ,258.9565852118749
SpAbs_Dzi,246.87544019223662
SpAbs_Dzm,258.46296321149293
SpAbs_Dzp,397.08488853858364
SpAbs_Dzv,341.9799736179867
SpDiam_Dt,292.4045706983927
SpMAD_DzZ,9.647439224385232
SpMAD_Dzi,9.20612462286133
SpMAD_Dzm,9.632645638074905
SpMAD_Dzp,14.46591692434552
SpMAD_Dzv,12.579593131897312
SpMax_DzZ,130.30259884136996
SpMax_Dzi,124.35342287243537
SpMax_Dzm,130.1066469670963
SpMax_Dzp,194.22671740805418
SpMax_Dzv,169.4915131296481
VE1_Dzare,5.097998313477906
VE2_Dzare,0.18881475235103357
VE3_Dzare,2.622099748143812
VR1_Dzare,158.93838771078055
VR2_Dzare,5.886606952251132
VR3_Dzare,6.061768401459167
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.45890652557319234
AETA_dBeta,-0.3333333333333333
AETA_eta_B,0.026388385049110116
AETA_eta_F,0.7598595661330351
AETA_eta_L,0.3010540738260389
AETA_eta_R,1.8852284854315704
BCUTare-1h,4.12453105807206
BCUTare-1l,2.1928063177563715
ETA_beta_s,17.0
ETA_dPsi_A,0.2021982690794646
ETA_dPsi_B,0.0
ETA_eta_BR,0.884486396325973
ETA_eta_FL,4.573267172744073
ETA_eta_RL,12.701727166047123
LogEE_Dzpe,128.82156727401662
LogEE_Dzse,130.6168322370328
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,48.05180042683729
SlogP_VSA3,6.176298517443475
SlogP_VSA4,5.917906046161393
SlogP_VSA5,45.597127959546896
SlogP_VSA6,24.26546827384644
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,253.5637458808856
SpAbs_Dzpe,255.86157865288143
SpAbs_Dzse,259.65271140383027
SpDiam_DzZ,190.0430241906276
SpDiam_Dzi,180.5947360228172
SpDiam_Dzm,189.85248825739933
SpDiam_Dzp,283.5284427820319
SpDiam_Dzv,249.45623368458638
SpMAD_Dzpe,9.537344728091634
SpMAD_Dzse,9.670904490042059
SpMax_Dzpe,128.82156727401662
SpMax_Dzse,130.6168322370328
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6296296296296297
AETA_eta_BR,0.032758755419480486
AETA_eta_FL,0.1693802656571879
AETA_eta_RL,0.47043433948322677
DetourIndex,2692
EState_VSA1,11.73975000914047
EState_VSA2,23.678247662330985
EState_VSA3,6.544756405912575
EState_VSA4,51.029468223438975
EState_VSA5,12.13273413692322
EState_VSA6,4.899909730850478
EState_VSA7,13.847474399381248
EState_VSA8,17.140435534547432
EState_VSA9,0.0
ETA_beta_ns,8.0
ETA_shape_p,0.2171406610299769
ETA_shape_x,0.04035357417371252
ETA_shape_y,0.2663335895465026
GhoseFilter,True
LogEE_Dzare,126.85644513490058
SlogP_VSA10,23.653168601779846
SlogP_VSA11,0.0
SpAbs_Dzare,251.75149913519147
SpDiam_Dzpe,187.7758125557249
SpDiam_Dzse,190.47328983973372
SpMAD_Dzare,9.391249847440207
SpMax_Dzare,126.85644513490058
TopoPSA(NO),35.58
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,38.6951879895197
VSA_EState9,32.22147867714696
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.2962962962962963
EState_VSA10,17.96578232709628
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04109347442680768
FilterItLogS,-4.86757676405367
SpDiam_Dzare,184.76313157583456
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5826232247284877
ETA_epsilon_2,0.8966490299823628
ETA_epsilon_3,0.43670886075949367
ETA_epsilon_4,0.5557067271352981
ETA_epsilon_5,0.8753401360544214
AETA_beta_ns_d,0.018518518518518517
ETA_dEpsilon_A,0.14591436396899404
ETA_dEpsilon_B,0.026916497593189592
ETA_dEpsilon_C,-0.11899786637580445
ETA_dEpsilon_D,0.02130889392794144
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.5555555555555556
MDEDescriptor,"0.5129927840030091,5.607193492493826,2.999614402621014,0.29487987310846736,12.584763524571699,14.105359238326619,1.9109495089826356,2.894895043016866,1.300511351021694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.25"
APolDescriptor,60.97678999999998
BCUTDescriptor,"11.994297710322622,19.000414648772555,-0.33283037040175867,0.4167624358856027,3.601859191894533,10.898566235972512"
BPolDescriptor,41.98320999999999
TPSADescriptor,35.58
ALOGPDescriptor,"1.890300000000001,3.5732340900000037,95.36149999999999"
XLogPDescriptor,4.2379999999999995
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,385.23409748
ChiPathDescriptor,"20.02673325856595,12.701727166047126,12.171450750572323,8.380978303736343,6.739227597207488,5.497224188224498,3.220579555033381,2.540562086890184,16.35041798393505,9.67570700231357,7.627739337958578,4.801583193802104,3.5305961812067537,2.544845838929927,1.3567858237297743,0.8743229543884996"
ChiChainDescriptor,"0.0,0.0,0.0,0.16666666666666666,0.2076303192968934,0.0,0.0,0.0,0.09232750021456805,0.1022888376960229"
AtomCountDescriptor,57
BondCountDescriptor,28
SmallRingDescriptor,"2,1,2,1,0,0,0,2,0,0,0"
ChiClusterDescriptor,"2.8653112425597085,0.2886751345948129,0.5972791285011342,0.14433756729740646,1.1331992438894798,0.01349873117890097,0.0999917319855478,0.004499577059633658"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,5,1,8,4,1,0"
ZagrebIndexDescriptor,134.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.89
WeightedPathDescriptor,"53.47874371463559,1.98069421165317,19.62807360484531,2.573093287538489,9.912917199617707"
FractionalPSADescriptor,0.09235942569140622
WienerNumbersDescriptor,"1980.0,39.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.283843716529158,5.887154713904814,8.094658278116261,1.641993828502318,2.181444192333149,2.620508554536659"
FractionalCSP3Descriptor,0.65
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,7,0,0,4,2,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.28061224489796,10.683760683760683,7.395555555555555"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,2662.07
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.65
AutocorrelationDescriptorMass,"33.360542356498335,31.4069027771516,48.047846712556684,45.3149878655335,45.67442438835332"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.5849767782904555,-0.43481892468242367,0.22065230377569217,-0.07419665321239984,0.030676130888328434"
EccentricConnectivityIndexDescriptor,586
AutocorrelationDescriptorPolarizability,"1634.7891088180925,1858.647768428504,2477.3508124222053,2545.208413733607,2417.23894309507"
