DLiP-ID,C002IK
AATSC6v,-11.590655168913587
AATSC7Z,2.3068993054715294
AATSC7c,6.002629394993715e-06
AATSC7d,0.16184691334123846
AATSC7i,0.39048823543904054
AATSC7m,11.138017153740064
AATSC7p,0.08204883908773572
AATSC7s,0.04994662644155665
AATSC7v,19.06489369735263
AATSC8Z,-0.04006243496357973
AATSC8c,0.0002924385267239713
AATSC8d,0.14581165452653477
AATSC8i,-0.22904739172941158
AATSC8m,-0.2655164947970744
AATSC8p,-0.023758162171038065
AATSC8s,-0.042201410567695656
AATSC8v,-3.9090121178361894
ATS0are,177.5398
ATS1are,202.8
ATS2are,364.0710000000001
ATS3are,438.7828999999999
ATS4are,505.2650000000002
ATS5are,440.60799999999995
ATS6are,352.0880000000001
ATS7are,222.02799999999993
ATS8are,82.72000000000003
ATSC0dv,95.74193548387096
ATSC0pe,1.7516709677419335
ATSC0se,0.7015535483870965
ATSC1dv,46.016649323621216
ATSC1pe,0.3365244536940626
ATSC1se,0.09575731945889995
ATSC2dv,11.370447450572318
ATSC2pe,-0.23504703433923863
ATSC2se,-0.23415228720082695
ATSC3dv,-37.83558792924038
ATSC3pe,-0.43101134235172317
ATSC3se,-0.06853208324661404
ATSC4dv,-62.00104058272633
ATSC4pe,-0.5356908428720084
ATSC4se,-0.1492418647242456
ATSC5dv,-53.277835587929246
ATSC5pe,-0.7359840790842842
ATSC5se,-0.24839542976066717
ATSC6dv,-3.3298647242455806
ATSC6pe,-0.18943267429760022
ATSC6se,0.00197223725285804
ATSC7dv,32.42247658688866
ATSC7pe,0.5889789802289354
ATSC7se,0.14392559417273204
ATSC8dv,5.552549427679501
ATSC8pe,0.08349885535900389
ATSC8se,0.043716362122786984
AXp-0dv,0.6216765740878709
AXp-1dv,0.32494200875490176
AXp-2dv,0.1791305603519111
AXp-3dv,0.09673760135506741
AXp-4dv,0.05086650159554503
AXp-5dv,0.02988962952146473
AXp-6dv,0.01672552000201584
AXp-7dv,0.009274437597975499
BertzCT,510.4754644911424
ECIndex,180
ETA_eta,11.186389429816689
GATS1dv,0.5981989708404803
GATS1pe,0.8824301488080591
GATS1se,1.0260863865766534
GATS2dv,1.248146900269542
GATS2pe,1.4434217650243646
GATS2se,1.8066104902667623
GATS3dv,1.285126939608072
GATS3pe,1.1788473638771422
GATS3se,1.2047694323739744
GATS4dv,1.2199226203095188
GATS4pe,1.0089242804912917
GATS4se,0.9441786897596459
GATS5dv,1.0927317547511004
GATS5pe,1.0920205876104256
GATS5se,1.0391342985954566
GATS6dv,0.7737144930541159
GATS6pe,0.8301611761276079
GATS6se,0.6512991514613717
GATS7dv,0.4955180843728453
GATS7pe,0.5493824051573261
GATS7se,0.49011690783186046
GATS8dv,0.5483490566037736
GATS8pe,0.5244991878722247
GATS8se,0.25353731074260977
LogEE_A,3.6809951719691103
LogEE_D,44.24235381562556
MATS1dv,0.451502899616107
MATS1pe,0.18047283883775184
MATS1se,0.12822092591379225
MATS2dv,0.06136006289308175
MATS2pe,-0.06932864103952618
MATS2se,-0.17244397380436993
MATS3dv,-0.1655496466817222
MATS3pe,-0.10307803743104389
MATS3se,-0.04092258715095532
MATS4dv,-0.22556331203246618
MATS4pe,-0.1065205445007494
MATS4se,-0.07409715415211883
MATS5dv,-0.21836296018287898
MATS5pe,-0.16487336060986063
MATS5se,-0.1389368275031265
MATS6dv,-0.01658718639850717
MATS6pe,-0.051576360834615774
MATS6se,0.001340746492149983
MATS7dv,0.24413903341064383
MATS7pe,0.24240440185845374
MATS7se,0.14790077295819515
MATS8dv,0.11236522911051214
MATS8pe,0.09235697527522434
MATS8se,0.12073269646719052
MAXaaCH,2.233287037037037
MAXaaaC,1.4192592592592594
MAXaasC,1.4906944444444445
MAXaasN,2.476851851851852
MAXsCH3,2.24337962962963
MAXsssN,2.3900925925925924
MDEC-11,0.19999999999999996
MDEC-12,3.468366740037424
MDEC-13,2.874432895704674
MDEC-22,7.315280143250094
MDEC-23,11.198457617564593
MDEC-33,4.242640687119286
MDEN-33,0.33333333333333337
MINaaCH,2.130018896447468
MINaaaC,1.4010185185185189
MINaasC,1.4556944444444446
MINaasN,2.476851851851852
MINsCH3,2.1950462962962964
MINsssN,2.3900925925925924
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.2857142857142858
SM1_Dzi,0.4504991709152957
SM1_Dzm,0.2850003569643751
SM1_Dzp,-1.0363636363636362
SM1_Dzv,-0.6386492564868576
SddssSe,0
SpAD_Dt,295.16628903777075
SpAbs_A,19.982491756257982
SpAbs_D,88.48470763125111
SpMAD_A,1.3321661170838655
SpMAD_D,5.898980508750075
SpMax_A,2.5227798727064146
SpMax_D,44.24235381562556
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,8.17
TpiPC10,8.20114593740756
VAdjMat,5.087462841250339
VE1_DzZ,3.809343320893536
VE1_Dzi,3.8094920058746657
VE1_Dzm,3.809341902160553
VE1_Dzp,3.800354436255119
VE1_Dzv,3.8039218414022193
VE2_DzZ,0.2539562213929024
VE2_Dzi,0.2539661337249777
VE2_Dzm,0.2539561268107035
VE2_Dzp,0.25335696241700795
VE2_Dzv,0.2535947894268146
VE3_DzZ,1.7429219256707906
VE3_Dzi,1.7429609565658741
VE3_Dzm,1.7429215532356679
VE3_Dzp,1.7405594431895923
VE3_Dzv,1.741497706155995
VR1_DzZ,71.86209475033958
VR1_Dzi,71.8912499850124
VR1_Dzm,71.86200037789827
VR1_Dzp,71.97520416277764
VR1_Dzv,71.89663479949294
VR2_DzZ,4.790806316689305
VR2_Dzi,4.792749999000827
VR2_Dzm,4.790800025193218
VR2_Dzp,4.798346944185176
VR2_Dzv,4.793108986632863
VR3_DzZ,4.680214039804792
VR3_Dzi,4.68061966841992
VR3_Dzm,4.6802127265602556
VR3_Dzp,4.681786781181438
VR3_Dzv,4.680694567838478
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02795084971874737
Xch-6dv,0.16288729852635242
Xch-7dv,0.27920957951413283
Xpc-4dv,1.44334115913146
Xpc-5dv,2.133078217664086
Xpc-6dv,3.1187778662452916
Zagreb1,84.0
Zagreb2,103.0
fragCpx,79.02
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,10
nBondsD,0
nBondsM,10
nBondsO,17
nBondsS,23
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,2
naHRing,1
AATS0are,5.727090322580645
AATS1are,6.1454545454545455
AATS2are,6.067850000000002
AATS3are,5.929498648648647
AATS4are,5.677134831460677
AATS5are,5.577316455696202
AATS6are,5.416738461538463
AATS7are,5.163441860465115
AATS8are,5.170000000000002
AATSC0dv,3.088449531737773
AATSC0pe,0.05650551508844947
AATSC0se,0.02263075962539021
AATSC1dv,1.3944439188976125
AATSC1pe,0.010197710718001896
AATSC1se,0.0029017369532999986
AATSC2dv,0.18950745750953862
AATSC2pe,-0.003917450572320643
AATSC2se,-0.0039025381200137824
AATSC3dv,-0.5112917287735187
AATSC3pe,-0.00582447759934761
AATSC3se,-0.0009261092330623519
AATSC4dv,-0.6966409054238913
AATSC4pe,-0.006018998234516949
AATSC4se,-0.0016768748845420855
AATSC5dv,-0.6744029821256866
AATSC5pe,-0.009316254165623851
AATSC5se,-0.003144245946337559
AATSC6dv,-0.05122868806531662
AATSC6pe,-0.0029143488353476957
AATSC6se,3.0342111582431383e-05
AATSC7dv,0.7540110834160154
AATSC7pe,0.013697185586719427
AATSC7se,0.0033471068412263267
AATSC8dv,0.3470343392299688
AATSC8pe,0.005218678459937743
AATSC8se,0.0027322726326741865
AETA_eta,0.7457592953211126
ATSC0are,1.6576838709677404
ATSC1are,0.29706555671175655
ATSC2are,-0.37434942767950297
ATSC3are,-0.31922278876170834
ATSC4are,-0.4383440166493231
ATSC5are,-0.6624524453694053
ATSC6are,-0.09115005202913426
ATSC7are,0.4680449531737794
ATSC8are,0.09296316337148891
BCUTZ-1h,7.055068548206483
BCUTZ-1l,5.674995851975909
BCUTc-1h,0.3639114791677103
BCUTc-1l,-0.4632432740078316
BCUTd-1h,3.3141409985659736
BCUTd-1l,0.9930122320646266
BCUTi-1h,14.551193681600305
BCUTi-1l,10.935808934324474
BCUTm-1h,14.03484470060214
BCUTm-1l,11.686356875991331
BCUTp-1h,2.0113466466129433
BCUTp-1l,1.0097863283160398
BCUTs-1h,2.266408568135842
BCUTs-1l,1.370416194022436
BCUTv-1h,20.91182724094465
BCUTv-1l,15.587314864188478
BalabanJ,1.8077854178166028
Diameter,7
ETA_beta,18.0
GATS1are,0.9293909355207477
GATS2are,1.6010893551437881
GATS3are,1.1919797919745379
GATS4are,0.9800122871735213
GATS5are,1.0730352123885605
GATS6are,0.7522451278099461
GATS7are,0.5268909349653431
GATS8are,0.40719464779852177
HybRatio,0.38461538461538464
Lipinski,True
LogEE_Dt,147.58314451888535
MATS1are,0.16834427146522038
MATS2are,-0.11667717491564297
MATS3are,-0.08067187471895221
MATS4are,-0.09210539262084778
MATS5are,-0.1568149985080058
MATS6are,-0.026224278366209216
MATS7are,0.20355374317676694
MATS8are,0.10865529440610992
MAXssCH2,1.1578514739229024
MINssCH2,1.0838425925925925
NsssssAs,0
RotRatio,0.0
SM1_Dzpe,0.32236842105263164
SM1_Dzse,0.28052598622417024
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,9.467009378641833
SMR_VSA4,0.0
SMR_VSA5,20.013250011515776
SMR_VSA6,13.592428388589765
SMR_VSA7,35.5228477603919
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,66.71970499437907
SpAD_Dzi,64.46850594007142
SpAD_Dzm,66.72970926923274
SpAD_Dzp,85.90045682465797
SpAD_Dzv,80.08310582108294
SpAbs_Dt,295.16628903777075
SpDiam_A,4.82660980595691
SpDiam_D,63.18189521515283
SpMAD_Dt,19.67775260251805
SpMax_Dt,147.58314451888535
SsssssAs,0
VE1_Dzpe,3.8094076793629346
VE1_Dzse,3.809332869468461
VE2_Dzpe,0.25396051195752894
VE2_Dzse,0.2539555246312307
VE3_Dzpe,1.7429388204267418
VE3_Dzse,1.7429191820379564
VMcGowan,164.20999999999972
VR1_Dzpe,71.86729186984712
VR1_Dzse,71.8614147901182
VR2_Dzpe,4.7911527913231415
VR2_Dzse,4.79076098600788
VR3_Dzpe,4.680286357924725
VR3_Dzse,4.680204577744986
mZagreb1,4.416666666666667
mZagreb2,3.2222222222222223
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,4
nBondsKS,29
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.05347367325702388
AATSC1are,0.009001986567022925
AATSC2are,-0.006239157127991716
AATSC3are,-0.0043138214697528154
AATSC4are,-0.004925213670217113
AATSC5are,-0.008385473992017788
AATSC6are,-0.0014023084927559117
AATSC7are,0.010884766352878592
AATSC8are,0.005810197710718057
AETA_beta,1.2
BCUTdv-1h,5.047955748280491
BCUTdv-1l,0.9953927558501245
BCUTpe-1h,3.1486759748490503
BCUTpe-1l,2.2243477717622846
BCUTse-1h,3.3117992105722207
BCUTse-1l,2.4202417070106197
ETA_alpha,7.300000000000001
ETA_dBeta,-2.0
ETA_eta_B,0.14335661454399862
ETA_eta_F,9.881865165209366
ETA_eta_L,3.683347825638588
ETA_eta_R,21.068254595026055
ETA_psi_1,0.6460176991150445
LabuteASA,90.11091264749899
LogEE_DzZ,33.37890011623718
LogEE_Dzi,32.24007990498162
LogEE_Dzm,33.383854658414016
LogEE_Dzp,42.74295568505624
LogEE_Dzv,39.913823059244095
PEOE_VSA1,4.567099647791355
PEOE_VSA2,4.899909730850478
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,25.60122774252642
PEOE_VSA8,36.231122144667246
PEOE_VSA9,0.0
SM1_Dzare,0.37133550488599343
SpAD_Dzpe,66.20653591088171
SpAD_Dzse,66.79241638058107
SpAbs_DzZ,66.47208594676006
SpAbs_Dzi,64.13813988140024
SpAbs_Dzm,66.48270895986361
SpAbs_Dzp,86.52227500647614
SpAbs_Dzv,80.46629537497505
SpDiam_Dt,172.0066755487984
SpMAD_DzZ,4.447980332958605
SpMAD_Dzi,4.297900396004762
SpMAD_Dzm,4.448647284615516
SpMAD_Dzp,5.7266971216438645
SpMAD_Dzv,5.3388737214055295
SpMax_DzZ,33.37890011623716
SpMax_Dzi,32.24007990498154
SpMax_Dzm,33.383854658413995
SpMax_Dzp,42.74295568505624
SpMax_Dzv,39.913823059244095
VE1_Dzare,3.8094666951896627
VE2_Dzare,0.25396444634597753
VE3_Dzare,1.7429543124335207
VR1_Dzare,71.87534892130397
VR2_Dzare,4.791689928086931
VR3_Dzare,4.680398461771168
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,9
nAromBond,10
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4866666666666667
AETA_dBeta,-0.13333333333333333
AETA_eta_B,0.009557107636266575
AETA_eta_F,0.6587910110139578
AETA_eta_L,0.2455565217092392
AETA_eta_R,1.4045503063350704
BCUTare-1h,3.164532485426209
BCUTare-1l,2.174513619709585
ETA_beta_s,10.0
ETA_dPsi_A,0.0679823008849555
ETA_dPsi_B,0.0
ETA_eta_BR,0.4013566145439986
ETA_eta_FL,3.587509122190508
ETA_eta_RL,7.270856947829096
LogEE_Dzpe,33.12475918351107
LogEE_Dzse,33.414909922705505
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,23.059437767231596
SlogP_VSA3,13.08951281182515
SlogP_VSA4,6.923737199690624
SlogP_VSA5,11.257379486545457
SlogP_VSA6,24.26546827384644
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,65.52243133437975
SpAbs_Dzpe,65.92845887382157
SpAbs_Dzse,66.54929385918678
SpDiam_DzZ,47.593369968207256
SpDiam_Dzi,45.89171972945648
SpDiam_Dzm,47.6008098642855
SpDiam_Dzp,62.013722092958005
SpDiam_Dzv,57.608445714171935
SpMAD_Dzpe,4.413769060725447
SpMAD_Dzse,4.452827758705405
SpMax_Dzpe,33.12475918351104
SpMax_Dzse,33.41490992270548
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,1
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,15
AETA_beta_s,0.6666666666666666
AETA_eta_BR,0.026757107636266576
AETA_eta_FL,0.23916727481270056
AETA_eta_RL,0.48472379652193975
DetourIndex,1105
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,0.0
EState_VSA4,19.634269217737724
EState_VSA5,22.160304418626517
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,47.70388683485608
EState_VSA9,0.0
ETA_beta_ns,8.0
ETA_shape_p,0.136986301369863
ETA_shape_x,0.0
ETA_shape_y,0.38356164383561636
GhoseFilter,True
LogEE_Dzare,32.78597136751565
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,65.242505943865
SpDiam_Dzpe,47.21215409372019
SpDiam_Dzse,47.64745030147471
SpMAD_Dzare,4.36816208895865
SpMax_Dzare,32.78597136751561
TopoPSA(NO),8.17
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.476851851851852
VSA_EState9,24.689814814814813
nBridgehead,0
nG12FAHRing,1
nG12FaHRing,0
AETA_beta_ns,0.5333333333333333
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.013333333333333286
FilterItLogS,-2.798182479482075
SpDiam_Dzare,46.70525082513426
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5193548387096777
ETA_epsilon_2,0.7533333333333332
ETA_epsilon_3,0.4463414634146345
ETA_epsilon_4,0.4743589743589747
ETA_epsilon_5,0.7533333333333332
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.0730133752950432
ETA_dEpsilon_B,0.04499586435070296
ETA_dEpsilon_C,-0.02801751094434024
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.42857142857142855
TopoShapeIndex,0.75
CDK Descriptors
FMFDescriptor,0.8666666666666667
MDEDescriptor,"0.19999999999999996,3.468366740037424,2.874432895704674,0.0,7.315280143250094,11.198457617564593,0.0,4.242640687119286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337"
APolDescriptor,35.748688
BCUTDescriptor,"11.899999999999999,14.004087156614174,-0.29903733220756146,0.12644180826151766,6.116227319253357,10.173675873954378"
BPolDescriptor,21.451311999999994
TPSADescriptor,8.17
ALOGPDescriptor,"2.9992,8.99520064,63.53360000000001"
XLogPDescriptor,3.235
VAdjMaDescriptor,5.08746284125034
WeightDescriptor,200.13134864
ChiPathDescriptor,"10.41384908344359,7.270856947829097,6.717216493964023,5.9927710547053366,5.274581918742783,4.550833271163401,2.968968210645145,2.1108622162367667,9.325148611318063,5.52401414883333,4.478264008797778,3.482553648782424,2.5941915813727943,1.9727155484166723,1.1206098401350608,0.6770339446522116"
ChiChainDescriptor,"0.0,0.0,0.06415002990995841,0.3969684296378747,0.7391418060301184,0.0,0.0,0.02795084971874737,0.16288729852635242,0.2792095795141329"
AtomCountDescriptor,31
BondCountDescriptor,17
SmallRingDescriptor,"3,2,1,1,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.0254562782765055,0.0,0.3238015069303438,0.0,0.6434391868438915,0.0,0.1450193853370839,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,6,2,4,0,0,0"
ZagrebIndexDescriptor,84.0
LargestChainDescriptor,8
MannholdLogPDescriptor,2.6699999999999995
WeightedPathDescriptor,"31.151931999481523,2.0767954666321016,6.787743180365557,0.0,6.787743180365557"
FractionalPSADescriptor,0.0408231896477965
WienerNumbersDescriptor,"322.0,25.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.7104762730436236,4.7758237485452,7.263679222232411,1.4433411591314598,2.1330782176640866,2.86956134695102"
FractionalCSP3Descriptor,0.38461538461538464
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,3,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.42857142857142855
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"10.173010380622838,3.7856,1.5555555555555556"
AromaticAtomsCountDescriptor,9
AromaticBondsCountDescriptor,10
FragmentComplexityDescriptor,879.02
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.38461538461538464
AutocorrelationDescriptorMass,"15.71996060255296,17.997091599082676,26.16327353226312,26.024708033998262,19.83090966590223"
PetitjeanShapeIndexDescriptor,"0.75,NaN"
RotatableBondsCountDescriptor,0
AutocorrelationDescriptorCharge,"0.1667775584240611,-0.10434531633399062,-0.04650512648629755,0.09700589006520742,-0.037494670416666674"
EccentricConnectivityIndexDescriptor,180
AutocorrelationDescriptorPolarizability,"1110.8869670782474,1342.0017945628053,1993.2365092319344,1876.1473041359864,1300.8395616679688"
