DLiP-ID,T000KZ
AATSC4m,-8.984441112327703
AATSC4p,-0.01031205264941738
AATSC4s,-0.2703787830990147
AATSC4v,-4.415333141794959
AATSC5Z,0.3320964749536178
AATSC5c,9.131295514996927e-05
AATSC5d,0.02968460111317254
AATSC5i,0.21660944802964024
AATSC5m,1.9143840364357863
AATSC5p,0.040178269807343625
AATSC5s,-0.22021302103790352
AATSC5v,9.88258248789488
AATSC6Z,-0.8185243328100469
AATSC6c,0.0023586554046074
AATSC6d,-0.023861852433280994
AATSC6i,0.3729170669477145
AATSC6m,-3.8076398496162573
AATSC6p,0.009856162923011275
AATSC6s,-0.03167420176716182
AATSC6v,-0.08398221850486602
AATSC7Z,-0.7622139764996909
AATSC7c,-0.0015791216006787443
AATSC7d,-0.028756957328385895
AATSC7i,0.15859053022763905
AATSC7m,-3.839241028653885
AATSC7p,-0.012362912492465667
AATSC7s,0.03188141033526105
AATSC7v,-7.152497275058766
AATSC8Z,1.0781789638932493
AATSC8c,0.000160623366246551
AATSC8d,-0.02605965463108321
AATSC8i,-0.22013500483792914
AATSC8m,4.70190176503576
AATSC8p,-0.025017947833116207
AATSC8s,0.1366396859911705
AATSC8v,-4.76220168382821
ATS0are,270.3432
ATS1are,284.92470000000003
ATS2are,455.35690000000005
ATS3are,566.7238
ATS4are,582.317
ATS5are,488.04780000000005
ATS6are,416.4827
ATS7are,403.82089999999994
ATS8are,382.98389999999984
ATSC0dv,171.06878306878306
ATSC0pe,5.276561904761902
ATSC0se,3.578252404761903
ATSC1dv,10.160745779793391
ATSC1pe,-0.09703151927437498
ATSC1se,0.27166643310657573
ATSC2dv,26.01234567901234
ATSC2pe,2.185168253968255
ATSC2se,1.4947928968253974
ATSC3dv,-56.831947593852355
ATSC3pe,-1.488063038548752
ATSC3se,-1.2657996575963713
ATSC4dv,-40.084908037289
ATSC4pe,-2.647147845804986
ATSC4se,-1.8628339291383194
ATSC5dv,5.146384479717814
ATSC5pe,-1.0373968253968264
ATSC5se,-0.9813898611111106
ATSC6dv,-32.7334341143865
ATSC6pe,0.0424732426303871
ATSC6se,0.3966166354875287
ATSC7dv,-26.452003023431594
ATSC7pe,0.40529319727891217
ATSC7se,0.6934572925170057
ATSC8dv,32.99672461577223
ATSC8pe,1.2714780045351453
ATSC8se,0.7147108259637173
AXp-0dv,0.5646518767463475
AXp-1dv,0.32769454155328503
AXp-2dv,0.18378383903564513
AXp-3dv,0.10388934448754834
AXp-4dv,0.057041899681394365
AXp-5dv,0.031032272177086633
AXp-6dv,0.01832415023365541
AXp-7dv,0.00997337318738425
BertzCT,1033.7911758545852
ECIndex,680
ETA_eta,15.716917790039107
GATS1dv,0.675735339601633
GATS1pe,0.6748163466175421
GATS1se,0.6149050573044766
GATS2dv,0.772839601633057
GATS2pe,0.5509690202314278
GATS2se,0.5707695737958702
GATS3dv,1.116642813761767
GATS3pe,1.0952642364034433
GATS3se,1.1395263487564369
GATS4dv,1.204183040560922
GATS4pe,1.4923738129334225
GATS4se,1.5451745629088782
GATS5dv,1.0880242484226152
GATS5pe,1.2244641786785935
GATS5se,1.2733519639948117
GATS6dv,1.0881413032099658
GATS6pe,0.9404585375619905
GATS6se,0.8844468955173702
GATS7dv,0.9370922980891432
GATS7pe,0.6572774496183316
GATS7se,0.5304042068866198
GATS8dv,0.7335530886285556
GATS8pe,0.509014576452338
GATS8se,0.4504204895817692
LogEE_A,4.178885825849942
LogEE_D,157.8918951941357
MATS1dv,0.05669587124492477
MATS1pe,-0.01755328513959199
MATS1se,0.0724705609166533
MATS2dv,0.091234690090313
MATS2pe,0.24847637079700188
MATS2se,0.25064630345855005
MATS3dv,-0.15855808486947914
MATS3pe,-0.13459747418503032
MATS3se,-0.1688342761840758
MATS4dv,-0.11057817280545801
MATS4pe,-0.2367480681348213
MATS4se,-0.24567584098789755
MATS5dv,0.016409298977652316
MATS5pe,-0.10723892262917512
MATS5se,-0.14959916184047933
MATS6dv,-0.12363935705516803
MATS6pe,0.00520116120678556
MATS6se,0.07162025913203214
MATS7dv,-0.09839955911958881
MATS7pe,0.048879148481342644
MATS7se,0.12332584580722643
MATS8dv,0.12463384691517809
MATS8pe,0.15570184103951565
MATS8se,0.12906108816406348
MAXaaCH,1.7028191213481616
MAXaasC,0.6976732753593395
MAXsCH3,1.7664688274965497
MAXssNH,2.4067473754525937
MDEC-12,1.5187793621389054
MDEC-13,1.5130857494229015
MDEC-22,10.93137817601961
MDEC-23,14.708477147039734
MDEC-33,3.1459519027891525
MDEN-22,1.4056675524550777
MDEO-11,0.454280148208035
MINaaCH,1.4461291152263374
MINaasC,0.09961197299040037
MINsCH3,1.7664688274965497
MINssNH,2.4067473754525937
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9464285714285716
SM1_Dzi,1.3335004041957026
SM1_Dzm,1.9431561536577697
SM1_Dzp,-4.8954721347102454
SM1_Dzv,-2.316703071976324
SddssSe,0
SpAD_Dt,454.2385640342143
SpAbs_A,33.2566013308942
SpAbs_D,315.7837903882714
SpMAD_A,1.2791000511882384
SpMAD_D,12.145530399548901
SpMax_A,2.3787822805275467
SpMax_D,157.8918951941357
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,112.39
TpiPC10,8.577176431120545
VAdjMat,5.807354922057604
VE1_DzZ,5.011514033718888
VE1_Dzi,5.022409870643843
VE1_Dzm,5.011503645735565
VE1_Dzp,5.01343555911787
VE1_Dzv,5.019653221216021
VE2_DzZ,0.19275053975841877
VE2_Dzi,0.19316961040937858
VE2_Dzm,0.19275014022059864
VE2_Dzp,0.19282444458145653
VE2_Dzv,0.19306358543138544
VE3_DzZ,2.56724951680938
VE3_Dzi,2.569421317455174
VE3_Dzm,2.5672474439838786
VE3_Dzp,2.5676328654546214
VE3_Dzv,2.5688722969059405
VR1_DzZ,152.11327439229598
VR1_Dzi,151.73387960473133
VR1_Dzm,152.114065052787
VR1_Dzp,152.36983282780253
VR1_Dzv,151.92744320549002
VR2_DzZ,5.850510553549845
VR2_Dzi,5.83591844633582
VR2_Dzm,5.850540963568731
VR2_Dzp,5.860378185684713
VR2_Dzv,5.843363200211154
VR3_DzZ,5.9801369145956045
VR3_Dzi,5.977639639371896
VR3_Dzm,5.9801421124222855
VR3_Dzp,5.981822121361694
VR3_Dzv,5.978914504574903
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.07667923874400985
Xch-7dv,0.10443872598381741
Xpc-4dv,1.832751913803759
Xpc-5dv,2.0175774888335285
Xpc-6dv,2.2389160639018697
Zagreb1,134.0
Zagreb2,153.0
fragCpx,134.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,18
nBondsD,3
nBondsM,21
nBondsO,28
nBondsS,23
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,1
AATS0are,6.436742857142858
AATS1are,6.4755613636363645
AATS2are,6.505098571428572
AATS3are,6.440043181818182
AATS4are,6.542887640449439
AATS5are,6.338283116883118
AATS6are,6.4074261538461545
AATS7are,6.118498484848484
AATS8are,5.892059999999997
AATSC0dv,4.0730662635424535
AATSC0pe,0.1256324263038548
AATSC0se,0.08519648582766436
AATSC1dv,0.2309260404498498
AATSC1pe,-0.0022052618016903404
AATSC1se,0.0061742371160585395
AATSC2dv,0.3716049382716049
AATSC2pe,0.031216689342403642
AATSC2se,0.02135418424036282
AATSC3dv,-0.6458175862937767
AATSC3pe,-0.01690980725623582
AATSC3se,-0.014384087018140583
AATSC4dv,-0.45039222513807864
AATSC4pe,-0.029743234222527934
AATSC4se,-0.020930718304924937
AATSC5dv,0.06683616207425733
AATSC5pe,-0.01347268604411463
AATSC5se,-0.012745322871572864
AATSC6dv,-0.5035912940674846
AATSC6pe,0.0006534345020059554
AATSC6se,0.006101794392115826
AATSC7dv,-0.4007879245974484
AATSC7pe,0.006140806019377457
AATSC7se,0.010506928674500086
AATSC8dv,0.5076419171657266
AATSC8pe,0.019561200069771467
AATSC8se,0.010995551168672573
AETA_eta,0.6044968380784271
ATSC0are,5.738999999999998
ATSC1are,-0.3367999999999994
ATSC2are,2.5278
ATSC3are,-1.7911999999999977
ATSC4are,-2.7639999999999953
ATSC5are,-1.351999999999999
ATSC6are,0.29960000000000064
ATSC7are,0.7650999999999986
ATSC8are,1.3383999999999965
BCUTZ-1h,16.01312295557664
BCUTZ-1l,5.691625945077083
BCUTc-1h,0.46204416462560643
BCUTc-1l,-0.38008739306354755
BCUTd-1h,4.043818421461845
BCUTd-1l,0.9716118402056079
BCUTi-1h,14.737100602093312
BCUTi-1l,10.319768535263709
BCUTm-1h,32.066544070367
BCUTm-1l,11.70353731965561
BCUTp-1h,2.954580329880799
BCUTp-1l,0.7609952122728614
BCUTs-1h,7.014209391097159
BCUTs-1l,0.29894026837481763
BCUTv-1h,24.441831775400384
BCUTv-1l,14.701854758538428
BalabanJ,1.3643809976723187
Diameter,16
ETA_beta,40.0
GATS1are,0.7289500467297121
GATS2are,0.5503050556343811
GATS3are,1.1228336026231998
GATS4are,1.508292463745984
GATS5are,1.2503152275499372
GATS6are,0.9210615625879609
GATS7are,0.6024209687042932
GATS8are,0.4736429557548218
HybRatio,0.05555555555555555
Lipinski,True
LogEE_Dt,227.11928201710717
MATS1are,-0.056018628522548984
MATS2are,0.26427600627286996
MATS3are,-0.1489616499548542
MATS4are,-0.22727993562672869
MATS5are,-0.12849878819559943
MATS6are,0.03373195544653995
MATS7are,0.0848373964422055
MATS8are,0.15069041778921516
MAXddssS,-3.72014087277728
MINddssS,-3.72014087277728
NsssssAs,0
RotRatio,0.17857142857142858
SM1_Dzpe,1.432527539779682
SM1_Dzse,1.3778924772647763
SMR_VSA1,13.524324379169643
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,10.228500251258795
SMR_VSA5,11.819220675208399
SMR_VSA6,4.722094864452088
SMR_VSA7,72.42396574792619
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,199.0828697586981
SpAD_Dzi,220.89739151305326
SpAD_Dzm,199.11073416416428
SpAD_Dzp,295.4347791955091
SpAD_Dzv,280.59927763773015
SpAbs_Dt,454.2385640342146
SpDiam_A,4.757564561055094
SpDiam_D,246.39207687828372
SpMAD_Dt,17.470714001315933
SpMax_Dt,227.11928201710717
SsssssAs,0
VE1_Dzpe,5.021674938865886
VE1_Dzse,5.0208779685610105
VE2_Dzpe,0.1931413438025341
VE2_Dzse,0.1931106910985004
VE3_Dzpe,2.569274976241772
VE3_Dzse,2.5691162575745374
VMcGowan,262.7800000000001
VR1_Dzpe,151.63257395188631
VR1_Dzse,151.66861758758367
VR2_Dzpe,5.83202207507255
VR2_Dzse,5.833408368753218
VR3_Dzpe,5.976971762911443
VR3_Dzse,5.977209438442384
mZagreb1,8.479166666666666
mZagreb2,5.652777777777779
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,32
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1366428571428571
AATSC1are,-0.007654545454545441
AATSC2are,0.03611142857142857
AATSC3are,-0.020354545454545427
AATSC4are,-0.031056179775280846
AATSC5are,-0.017558441558441544
AATSC6are,0.0046092307692307795
AATSC7are,0.01159242424242422
AATSC8are,0.020590769230769176
AETA_beta,1.5384615384615385
BCUTdv-1h,6.017560222268208
BCUTdv-1l,0.6442340388586978
BCUTpe-1h,3.5368629309271635
BCUTpe-1l,2.23986014171251
BCUTse-1h,3.7681959078057803
BCUTse-1l,2.4358215064295803
ETA_alpha,12.433333333333334
ETA_dBeta,8.0
ETA_eta_B,0.4767233894422045
ETA_eta_F,29.426812832942424
ETA_eta_L,4.5285994026861225
ETA_eta_R,45.14373062298153
ETA_psi_1,0.5558867362146053
LabuteASA,150.68183129967636
LogEE_DzZ,99.23025406232443
LogEE_Dzi,110.49961534060762
LogEE_Dzm,99.24375824916484
LogEE_Dzp,146.61588682436687
LogEE_Dzv,139.85411899733117
PEOE_VSA1,5.106527394840706
PEOE_VSA2,4.722094864452088
PEOE_VSA3,13.401775505276145
PEOE_VSA4,10.228500251258795
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,67.0844923075421
PEOE_VSA8,6.196843571613076
PEOE_VSA9,16.2702560248849
SM1_Dzare,1.5752237029804177
SpAD_Dzpe,223.55497792313164
SpAD_Dzse,223.47040965682538
SpAbs_DzZ,197.48788383841253
SpAbs_Dzi,219.76904501719537
SpAbs_Dzm,197.5183320466
SpAbs_Dzp,298.12724578344415
SpAbs_Dzv,282.0249410666387
SpDiam_Dt,326.4700764096899
SpMAD_DzZ,7.65703345225762
SpMAD_Dzi,8.496053519732818
SpMAD_Dzm,7.658105160160165
SpMAD_Dzp,11.362876122904197
SpMAD_Dzv,10.792279909143467
SpMax_DzZ,99.23025406232443
SpMax_Dzi,110.49961534060762
SpMax_Dzm,99.24375824916484
SpMax_Dzp,146.61588682436687
SpMax_Dzv,139.85411899733117
VE1_Dzare,5.022220186159249
VE2_Dzare,0.1931623148522788
VE3_Dzare,2.5693835491185513
VR1_Dzare,151.59205627612994
VR2_Dzare,5.830463702928075
VR3_Dzare,5.976704517628849
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4782051282051282
AETA_dBeta,0.3076923076923077
AETA_eta_B,0.018335514978546328
AETA_eta_F,1.1318004935747086
AETA_eta_L,0.1741769001033124
AETA_eta_R,1.7362973316531358
BCUTare-1h,3.580836376164532
BCUTare-1l,2.1878867134599065
ETA_beta_s,16.0
ETA_dPsi_A,0.1581132637853947
ETA_dPsi_B,0.0
ETA_eta_BR,0.7347233894422045
ETA_eta_FL,7.908890770244769
ETA_eta_RL,12.437490172930891
LogEE_Dzpe,111.83258617463427
LogEE_Dzse,111.78820069292286
PEOE_VSA10,11.567374611118932
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,10.023291153407584
SlogP_VSA1,4.722094864452088
SlogP_VSA2,18.508302900116853
SlogP_VSA3,10.023291153407584
SlogP_VSA4,6.923737199690624
SlogP_VSA5,5.563451491696996
SlogP_VSA6,81.98449798300575
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,221.9796040639035
SpAbs_Dzpe,222.2946028616355
SpAbs_Dzse,222.24920375636526
SpDiam_DzZ,155.462369959525
SpDiam_Dzi,173.0262319479467
SpDiam_Dzm,155.48416281697195
SpDiam_Dzp,230.9516835074092
SpDiam_Dzv,219.73180723290486
SpMAD_Dzpe,8.59826838165891
SpMAD_Dzse,8.595015756031746
SpMax_Dzpe,111.83258617463427
SpMax_Dzse,111.78820069292286
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.6153846153846154
AETA_eta_BR,0.02825859190162325
AETA_eta_FL,0.3041881065478757
AETA_eta_RL,0.47836500665118814
DetourIndex,2850
EState_VSA1,10.023291153407584
EState_VSA2,16.462858086636707
EState_VSA3,16.93822404106412
EState_VSA4,0.0
EState_VSA5,18.329577708536295
EState_VSA6,55.4546737473835
EState_VSA7,0.0
EState_VSA8,19.93457363665809
EState_VSA9,0.0
ETA_beta_ns,24.0
ETA_shape_p,0.12064343163538872
ETA_shape_x,0.06702412868632708
ETA_shape_y,0.24128686327077747
GhoseFilter,True
LogEE_Dzare,111.05038755898947
SlogP_VSA10,17.192635327202154
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,220.60206022859097
SpDiam_Dzpe,175.2738484798411
SpDiam_Dzse,175.16041225607682
SpMAD_Dzare,8.537677079380904
SpMax_Dzare,111.05038755898947
TopoPSA(NO),104.01
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.665556288061005
VSA_EState9,45.471251251382945
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.9230769230769231
EState_VSA10,13.524324379169643
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.021794871794871787
FilterItLogS,-5.227228451909911
SpDiam_Dzare,174.10113475896253
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.646825396825397
ETA_epsilon_2,0.86025641025641
ETA_epsilon_3,0.44054054054054076
ETA_epsilon_4,0.5511494252873566
ETA_epsilon_5,0.8202380952380951
AETA_beta_ns_d,0.07692307692307693
ETA_dEpsilon_A,0.2062848562848562
ETA_dEpsilon_B,0.09567597153804042
ETA_dEpsilon_C,-0.1106088847468158
ETA_dEpsilon_D,0.040018315018314876
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8461538461538461
MDEDescriptor,"0.0,1.5187793621389054,1.5130857494229015,0.0,10.93137817601961,14.708477147039734,0.0,3.1459519027891525,0.0,0.0,0.454280148208035,0.0,0.0,0.0,0.0,0.0,1.4056675524550777,0.0,0.0"
APolDescriptor,52.05468799999997
BCUTDescriptor,"11.996163334677638,31.972072313974536,-0.38639662291796567,0.24624999341281745,5.042171859412486,11.584799917161112"
BPolDescriptor,27.267311999999997
TPSADescriptor,112.39000000000001
ALOGPDescriptor,"4.4123,19.46839129,97.3977"
XLogPDescriptor,4.129000000000001
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,368.0943115
ChiPathDescriptor,"18.57070333293597,12.437490172930893,11.625386523760923,9.181387365484534,6.927192894289371,5.467867156232252,3.445695745531297,2.2484690798498788,14.06819398537555,8.062380146126404,5.904980153849982,3.854181110572942,2.380596294271612,1.52678767855868,0.7512810563089386,0.38866039768900634"
ChiChainDescriptor,"0.0,0.0,0.0,0.25343678769327627,0.356956301334672,0.0,0.0,0.0,0.07667923874400985,0.08741775903855396"
AtomCountDescriptor,42
BondCountDescriptor,28
SmallRingDescriptor,"3,3,3,3,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.2785913394361823,0.20412414523193154,0.5151283791960046,0.10206207261596577,0.7514268459576513,0.025499585890087693,0.09590817294038059,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,14,1,1,0,0,0"
ZagrebIndexDescriptor,134.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.56
WeightedPathDescriptor,"52.64998668827053,2.024999488010405,23.24134141106129,7.497680660908623,12.257775251860352"
FractionalPSADescriptor,0.3053293585059926
WienerNumbersDescriptor,"1982.0,38.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.358049775898203,5.770947373909205,7.401401507533087,1.2493652447834462,1.323928738602183,1.3561229316072567"
FractionalCSP3Descriptor,0.05555555555555555
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,25
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"20.727040816326532,9.467455621301776,5.9972838388411045"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,1286.08
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.05555555555555555
AutocorrelationDescriptorMass,"35.891081350178766,38.41902132319091,49.24091538494429,50.27200381021993,41.268923912705006"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.3760854191304269,-0.1711388418502272,0.054312227455056455,-0.0975490191787068,0.03992962766321763"
EccentricConnectivityIndexDescriptor,680
AutocorrelationDescriptorPolarizability,"1796.6065788543233,2054.266139907418,2801.4784749579762,2670.215251046723,2195.085308290815"
