DLiP-ID,C001FV
AATSC4s,-0.02022818878095203
AATSC4v,-0.8638608756869094
AATSC5Z,1.0619275720627073
AATSC5c,0.002623550802623421
AATSC5d,-0.14784092824633366
AATSC5i,-0.08685652584627138
AATSC5m,4.998942044979488
AATSC5p,-0.02187902506919416
AATSC5s,0.13118330152551877
AATSC5v,-1.97872690273294
AATSC6Z,0.7212605262069824
AATSC6c,-0.000779159905223835
AATSC6d,-0.10003859034965612
AATSC6i,-0.15384499859957526
AATSC6m,4.154871008793083
AATSC6p,-0.008086960171234874
AATSC6s,-0.1327279103569545
AATSC6v,-6.194543284700506
AATSC7Z,-1.7914343931413628
AATSC7c,-1.0201720106265896e-05
AATSC7d,-9.226865556883726e-05
AATSC7i,-0.14096221267068368
AATSC7m,-9.531736840467495
AATSC7p,-0.011938741417562616
AATSC7s,-0.04606613686548884
AATSC7v,-1.2060553980330295
AATSC8Z,-4.24060030546517
AATSC8c,0.0006435871191245428
AATSC8d,0.15423334882794335
AATSC8i,-0.030339271272585126
AATSC8m,-23.44514363457068
AATSC8p,-0.06440712522701703
AATSC8s,-0.24922736117681063
AATSC8v,-1.079406012907428
ATS0are,229.7074
ATS1are,247.42499999999998
ATS2are,409.47190000000006
ATS3are,533.6240000000001
ATS4are,575.3190000000001
ATS5are,635.4036
ATS6are,642.4800000000001
ATS7are,562.645
ATS8are,330.9939999999999
ATSC0dv,139.98732065398733
ATSC0pe,3.9530702702702687
ATSC0se,2.609112432432431
ATSC1dv,34.75106537969398
ATSC1pe,-0.172509203798395
ATSC1se,-0.19197023959094167
ATSC2dv,-6.07849290732176
ATSC2pe,1.1012468224981713
ATSC2se,0.8414753754565379
ATSC3dv,-50.54444534624717
ATSC3pe,-1.4434614317019734
ATSC3se,-0.5266030204528834
ATSC4dv,-11.780294809323848
ATSC4pe,-0.5840615047479908
ATSC4se,-0.3900788400292196
ATSC5dv,-17.278193108022943
ATSC5pe,1.5003132943754562
ATSC5se,1.003492838568297
ATSC6dv,-64.56916977037096
ATSC6pe,-1.4225013148283407
ATSC6se,-0.8916871307523743
ATSC7dv,17.670081492904345
ATSC7pe,-0.42336150474798884
ATSC7se,-0.6800171373265164
ATSC8dv,7.027152277402553
ATSC8pe,-0.11598013148283334
ATSC8se,-0.07661256172388509
AXp-0dv,0.6189595133173115
AXp-1dv,0.32227415133651066
AXp-2dv,0.17978500566246602
AXp-3dv,0.09350930616333676
AXp-4dv,0.04944563133033548
AXp-5dv,0.02724988628557224
AXp-6dv,0.015409426025631294
AXp-7dv,0.008629434434924069
BertzCT,743.5790869575229
ECIndex,302
ETA_eta,17.422541461424434
GATS1dv,0.5703587147352015
GATS1pe,0.7245079326745578
GATS1se,0.767023878919547
GATS2dv,0.9555172801989569
GATS2pe,0.6065089016311329
GATS2se,0.547423294344335
GATS3dv,1.134010785430723
GATS3pe,1.0732363791851713
GATS3se,0.9861427352095786
GATS4dv,0.9712380593474238
GATS4pe,0.7919744179254729
GATS4se,0.7014205970011963
GATS5dv,0.9990034462488948
GATS5pe,0.7552989944182967
GATS5se,0.7398799886608832
GATS6dv,1.102717086907799
GATS6pe,1.1274231708922329
GATS6se,1.14763841648089
GATS7dv,0.9621181393544689
GATS7pe,1.1911514193336008
GATS7se,1.2822457010336747
GATS8dv,1.099451826472244
GATS8pe,1.5480809368092325
GATS8se,1.6806116412487269
LogEE_A,4.024914004391119
LogEE_D,88.9192701912608
MATS1dv,0.23551389732129666
MATS1pe,-0.04140138342427957
MATS1se,-0.06980366566641927
MATS2dv,-0.02471698991904368
MATS2pe,0.15857638064215748
MATS2se,0.18358491159896773
MATS3dv,-0.1571692324431096
MATS3pe,-0.1589474072838357
MATS3se,-0.08785638912640088
MATS4dv,-0.03277521706279485
MATS4pe,-0.057544280902497434
MATS4se,-0.05822878350133467
MATS5dv,-0.043911473142038866
MATS5pe,0.1350255042686892
MATS5se,0.1368326910032922
MATS6dv,-0.16100240366936222
MATS6pe,-0.12560704563025438
MATS6se,-0.11929316560684353
MATS7dv,0.049161821993524014
MATS7pe,-0.04171141764091083
MATS7se,-0.10150914790358029
MATS8dv,0.03376989404848368
MATS8pe,-0.01973731611344784
MATS8se,-0.019753598604836588
MAXaaCH,2.0166685563114135
MAXaasC,1.053101851851852
MAXdssC,0.7139588057445203
MAXsCH3,1.8510561933106575
MAXsssN,1.8258333333333332
MDEC-12,1.8065827726230959
MDEC-13,2.185684672003559
MDEC-22,10.19493684913279
MDEC-23,19.451523387572106
MDEC-33,7.977615571519352
MDEN-23,0.4999999999999999
MDEO-11,0.4999999999999999
MINaaCH,1.9489309334845049
MINaasC,0.8853628117913834
MINdssC,-0.8667333947467875
MINsCH3,1.8510561933106575
MINsssN,1.8258333333333332
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6142857142857143
SM1_Dzi,0.8436195293315673
SM1_Dzm,1.6332136337040133
SM1_Dzp,-2.7484931486484974
SM1_Dzv,-1.2125843559705276
SddssSe,0
SpAD_Dt,417.0978267958783
SpAbs_A,28.15405075755731
SpAbs_D,177.83854038252178
SpMAD_A,1.2797295798889687
SpMAD_D,8.083570017387352
SpMax_A,2.4971192036168604
SpMax_D,88.9192701912608
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,52.900000000000006
TpiPC10,8.521452856148937
VAdjMat,5.584962500721156
VE1_DzZ,4.623149887701384
VE1_Dzi,4.614230144604974
VE1_Dzm,4.623200201546469
VE1_Dzp,4.604284487352357
VE1_Dzv,4.614917294100028
VE2_DzZ,0.21014317671369928
VE2_Dzi,0.20973773384568065
VE2_Dzm,0.21014546370665768
VE2_Dzp,0.20928565851601624
VE2_Dzv,0.20976896791363764
VE3_DzZ,2.3195336270168205
VE3_Dzi,2.3176023985001843
VE3_Dzm,2.319544509980282
VE3_Dzp,2.315444640659895
VE3_Dzv,2.3177513070534146
VR1_DzZ,122.148158277099
VR1_Dzi,123.23450749883945
VR1_Dzm,122.13018930202793
VR1_Dzp,123.44943412885446
VR1_Dzv,122.91861860143963
VR2_DzZ,5.552189012595409
VR2_Dzi,5.60156852267452
VR2_Dzm,5.551372241001269
VR2_Dzp,5.6113379149479305
VR2_Dzv,5.587209936429074
VR3_DzZ,5.593692080402973
VR3_Dzi,5.602546465579611
VR3_Dzm,5.593544961550389
VR3_Dzp,5.604288992336564
VR3_Dzv,5.599979859371407
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.07056503290095426
Xch-7dv,0.1389347626292334
Xpc-4dv,1.6033145987334094
Xpc-5dv,2.3631106360193015
Xpc-6dv,3.584447303581176
Zagreb1,116.0
Zagreb2,137.0
fragCpx,114.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,2
nBondsM,14
nBondsO,24
nBondsS,25
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,5
naHRing,0
AATS0are,6.208308108108108
AATS1are,6.3442307692307685
AATS2are,6.2995676923076935
AATS3are,6.277929411764707
AATS4are,6.055989473684211
AATS5are,6.10965
AATS6are,6.0611320754717
AATS7are,5.922578947368421
AATS8are,6.018072727272726
AATSC0dv,3.783441098756414
AATSC0pe,0.10683973703433158
AATSC0se,0.07051655222790354
AATSC1dv,0.8910529584536919
AATSC1pe,-0.004423312917907564
AATSC1se,-0.004922313835665171
AATSC2dv,-0.09351527549725784
AATSC2pe,0.016942258807664173
AATSC2se,0.01294577500702366
AATSC3dv,-0.5946405334852608
AATSC3pe,-0.016981899196493806
AATSC3se,-0.006195329652386864
AATSC4dv,-0.12400310325604051
AATSC4pe,-0.006148015839452535
AATSC4se,-0.004106093052939154
AATSC5dv,-0.1661364721925283
AATSC5pe,0.014426089368994772
AATSC5se,0.009648969601618242
AATSC6dv,-0.6091431110412355
AATSC6pe,-0.013419823724795667
AATSC6se,-0.008412142742946927
AATSC7dv,0.18600085782004575
AATSC7pe,-0.004456436892084093
AATSC7se,-0.007158075129752804
AATSC8dv,0.12776640504368278
AATSC8pe,-0.0021087296633242425
AATSC8se,-0.0013929556677070016
AETA_eta,0.7919337027920197
ATSC0are,4.023497297297297
ATSC1are,-0.21613498904309814
ATSC2are,1.2562804236669085
ATSC3are,-1.1292235208181163
ATSC4are,-0.6606876552227896
ATSC5are,1.4780454346238119
ATSC6are,-1.5233868517165805
ATSC7are,-0.46739576333089733
ATSC8are,-0.3322581446311171
BCUTZ-1h,35.000418046015945
BCUTZ-1l,5.686760426190665
BCUTc-1h,0.4558283999382854
BCUTc-1l,-0.41726208335290804
BCUTd-1h,3.2320505190908317
BCUTd-1l,0.9728397407740753
BCUTi-1h,14.55410255938471
BCUTi-1l,10.946885917152187
BCUTm-1h,79.90417853674862
BCUTm-1l,11.698368998409077
BCUTp-1h,3.0589829267924875
BCUTp-1l,0.7415885471517366
BCUTs-1h,7.008292691893744
BCUTs-1l,1.043834008311045
BCUTv-1h,26.52389214802328
BCUTv-1l,14.701438511975779
BalabanJ,1.828143854023076
Diameter,8
ETA_beta,29.25
GATS1are,0.760773278715851
GATS2are,0.6070631449703303
GATS3are,1.0587295030567254
GATS4are,0.7879963172241466
GATS5are,0.7638489611596574
GATS6are,1.1485938250903516
GATS7are,1.1676644445611915
GATS8are,1.553413834236891
HybRatio,0.17647058823529413
Lipinski,True
LogEE_Dt,208.54891339793915
MATS1are,-0.050963410262232146
MATS2are,0.1777342990670912
MATS3are,-0.1221684320382201
MATS4are,-0.06395442476496348
MATS5are,0.1306930385342402
MATS6are,-0.1321607053273565
MATS7are,-0.04524381066470615
MATS8are,-0.05555343994620292
MAXssCH2,-0.08249244142101286
MAXsssCH,-0.1506481481481483
MINssCH2,-0.08249244142101286
MINsssCH,-0.1506481481481483
NsssssAs,0
RotRatio,0.125
SM1_Dzpe,0.9783237950312615
SM1_Dzse,0.924455630153814
SMR_VSA1,9.901064578912528
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,4.992404732635669
SMR_VSA5,12.965578028838586
SMR_VSA6,6.544756405912575
SMR_VSA7,64.13055904691929
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,137.51870721349303
SpAD_Dzi,137.18572910422094
SpAD_Dzm,137.5405482552333
SpAD_Dzp,178.87431241291512
SpAD_Dzv,165.54100939374217
SpAbs_Dt,417.0978267958782
SpDiam_A,4.994238407233723
SpDiam_D,115.59964084810962
SpMAD_Dt,18.958992127085377
SpMax_Dt,208.54891339793915
SsssssAs,0
VE1_Dzpe,4.618359850336871
VE1_Dzse,4.618847906939977
VE2_Dzpe,0.20992544774258504
VE2_Dzse,0.20994763213363532
VE3_Dzpe,2.318496991677088
VE3_Dzse,2.318602663567639
VMcGowan,232.6099999999998
VR1_Dzpe,122.84015537838962
VR1_Dzse,122.79454862282037
VR2_Dzpe,5.583643426290437
VR2_Dzse,5.58157039194638
VR3_Dzpe,5.59934132082041
VR3_Dzse,5.598969982769634
mZagreb1,7.3888888888888875
mZagreb2,4.8055555555555545
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,31
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.10874317019722424
AATSC1are,-0.005541922795976875
AATSC2are,0.019327391133337053
AATSC3are,-0.013284982597860191
AATSC4are,-0.006954606897081996
AATSC5are,0.014211975332921269
AATSC6are,-0.014371574072797929
AATSC7are,-0.00491995540348313
AATSC8are,-0.00604105717511122
AETA_beta,1.3295454545454546
BCUTdv-1h,6.022006913429901
BCUTdv-1l,0.2560129023983484
BCUTpe-1h,3.5008106196797937
BCUTpe-1l,2.234303839033203
BCUTse-1h,3.713727371258617
BCUTse-1l,2.4302315762192133
ETA_alpha,11.300000000000002
ETA_dBeta,1.75
ETA_eta_B,0.35566291430929553
ETA_eta_F,20.55130528992962
ETA_eta_L,4.669647689885364
ETA_eta_R,37.97384675135405
ETA_psi_1,0.6348314606741576
LabuteASA,136.78583635795945
LogEE_DzZ,68.60108505664275
LogEE_Dzi,68.63121089435282
LogEE_Dzm,68.57014747741485
LogEE_Dzp,88.81249867267388
LogEE_Dzv,82.4949173432414
PEOE_VSA1,10.006437125691184
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.992404732635669
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,46.2617792402574
PEOE_VSA7,30.686289896772447
PEOE_VSA8,10.03617100752941
PEOE_VSA9,11.729227103831523
SM1_Dzare,1.0303553171904773
SpAD_Dzpe,139.12866436217698
SpAD_Dzse,140.13403112236156
SpAbs_DzZ,136.19792799271374
SpAbs_Dzi,136.4188022593741
SpAbs_Dzm,136.2042825549301
SpAbs_Dzp,180.37349049399631
SpAbs_Dzv,166.20241904245344
SpDiam_Dt,285.74168073775866
SpMAD_DzZ,6.250850327886047
SpMAD_Dzi,6.23571495928277
SpMAD_Dzm,6.2518431025106045
SpMAD_Dzp,8.130650564223414
SpMAD_Dzv,7.524591336079189
SpMax_DzZ,68.60108505664275
SpMax_Dzi,68.63121089435282
SpMax_Dzm,68.57014747741485
SpMax_Dzp,88.81249867267388
SpMax_Dzv,82.4949173432414
VE1_Dzare,4.617523546261446
VE2_Dzare,0.20988743392097484
VE3_Dzare,2.318315892795303
VR1_Dzare,122.9183197861527
VR2_Dzare,5.587196353916031
VR3_Dzare,5.599977428367435
n10AHRing,0
n10FARing,1
n10FHRing,1
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5136363636363638
AETA_dBeta,0.07954545454545454
AETA_eta_B,0.016166496104967978
AETA_eta_F,0.9341502404513463
AETA_eta_L,0.21225671317660746
AETA_eta_R,1.7260839432433661
BCUTare-1h,3.5547619666858705
BCUTare-1l,2.18411769306732
ETA_beta_s,13.75
ETA_dPsi_A,0.07916853932584234
ETA_dPsi_B,0.0
ETA_eta_BR,0.6136629143092955
ETA_eta_FL,5.888902958178436
ETA_eta_RL,10.5585506480638
LogEE_Dzpe,69.60880144449901
LogEE_Dzse,70.10903627164231
PEOE_VSA10,12.380376191669844
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,28.35611860531288
SlogP_VSA3,4.794537184071822
SlogP_VSA4,0.0
SlogP_VSA5,24.092481012232575
SlogP_VSA6,57.99606079616096
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,138.04142434287587
SpAbs_Dzpe,138.2392790939668
SpAbs_Dzse,139.29361691313096
SpDiam_DzZ,90.59461478109282
SpDiam_Dzi,90.55575093876845
SpDiam_Dzm,90.56282996524043
SpDiam_Dzp,120.79055762072733
SpDiam_Dzv,110.5128694307461
SpMAD_Dzpe,6.324030198280772
SpMAD_Dzse,6.369728687380071
SpMax_Dzpe,69.60880144449901
SpMax_Dzse,70.10903627164231
n10FAHRing,1
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.625
AETA_eta_BR,0.027893768832240706
AETA_eta_FL,0.2676774071899289
AETA_eta_RL,0.4799341203665364
DetourIndex,2266
EState_VSA1,5.969305287951849
EState_VSA2,12.586597235060536
EState_VSA3,5.835619785757269
EState_VSA4,21.287008773909967
EState_VSA5,0.0
EState_VSA6,0.0
EState_VSA7,60.35458347823398
EState_VSA8,20.922348630585017
EState_VSA9,0.0
ETA_beta_ns,15.5
ETA_shape_p,0.2212389380530973
ETA_shape_x,0.0
ETA_shape_y,0.3451327433628318
GhoseFilter,True
LogEE_Dzare,69.06754650403751
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,137.10473769088466
SpDiam_Dzpe,91.63283693999517
SpDiam_Dzse,92.17097779898339
SpMAD_Dzare,6.274610197403448
SpMax_Dzare,69.06754650403751
TopoPSA(NO),52.900000000000006
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.9557492441421014
VSA_EState9,47.1345379818594
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7045454545454546
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.01363636363636375
ETA_dAlpha_B,0.0
FilterItLogS,-4.3655851463589395
SpDiam_Dzare,91.05383068653136
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6027027027027028
ETA_epsilon_2,0.8090909090909087
ETA_epsilon_3,0.44193548387096804
ETA_epsilon_4,0.5285714285714288
ETA_epsilon_5,0.7869565217391302
AETA_beta_ns_d,0.022727272727272728
ETA_dEpsilon_A,0.16076721883173473
ETA_dEpsilon_B,0.07413127413127396
ETA_dEpsilon_C,-0.08663594470046077
ETA_dEpsilon_D,0.02213438735177853
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7272727272727273
MDEDescriptor,"0.0,1.8065827726230959,2.185684672003559,0.0,10.19493684913279,19.451523387572106,0.0,7.977615571519352,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0"
APolDescriptor,46.775894999999984
BCUTDescriptor,"11.996170239839843,78.91833741678236,-0.3499716008029905,0.2930427462134406,4.230758670633554,12.530069885388038"
BPolDescriptor,21.946105
TPSADescriptor,52.900000000000006
ALOGPDescriptor,"3.1966,10.21825156,86.2011"
XLogPDescriptor,3.7560000000000002
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,358.03168994
ChiPathDescriptor,"15.689869965382487,10.558550648063802,9.823988742181351,7.6422328214335264,6.752846971475875,6.20028222052103,4.084324370607508,3.058705916088065,13.617109292980851,7.734579632076256,6.1126901925238455,4.207918777350153,3.1645204051414715,2.4252398794159276,1.4484860464093408,0.9060906156670266"
ChiChainDescriptor,"0.0,0.0,0.0,0.2154643755225944,0.3821382854127795,0.0,0.0,0.0,0.07056503290095426,0.13893476262923338"
AtomCountDescriptor,37
BondCountDescriptor,24
SmallRingDescriptor,"3,2,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.649235656874545,0.0,0.31054382448977325,0.0,0.8918214737801581,0.0,0.12531365037946,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,10,2,2,1,0,0"
ZagrebIndexDescriptor,116.0
LargestChainDescriptor,9
MannholdLogPDescriptor,2.7800000000000002
WeightedPathDescriptor,"44.86820461832865,2.0394638462876657,13.952353795702914,4.815606676034037,6.585744036028265"
FractionalPSADescriptor,0.1477522841870929
WienerNumbersDescriptor,"944.0,36.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.2403621254085415,5.615267121074785,9.557451471854618,1.6033145987334094,2.3631106360193,3.3291243585265624"
FractionalCSP3Descriptor,0.17647058823529413
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,8,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,2
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"16.84375,7.26643598615917,3.753086419753086"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,1059.05
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.17647058823529413
AutocorrelationDescriptorMass,"67.52698946495026,31.147769081311946,48.26725774563483,49.741729581865954,50.79699236308253"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.3781715903147561,-0.19603807253065977,-0.026488358455444727,0.10392656388385885,-0.16943489266172762"
EccentricConnectivityIndexDescriptor,302
AutocorrelationDescriptorPolarizability,"1753.1627143947749,2091.2771983851326,3010.499465406677,3253.4202065051873,3023.123434220947"
