DLiP-ID,C000QU
Mi,1.1246559133210687
Mm,0.5819361098480239
Mp,0.671508809304468
Mv,0.6245449318135561
SZ,32.33333333333333
Si,58.482107492695576
Sm,30.26067771209724
Sp,34.918458083832334
Sv,32.476336454304914
nB,0
nC,22
nF,0
nH,25
nI,0
nN,3
nO,2
nP,0
nS,0
nX,0
ABC,20.8120033557872
AMW,6.984513020000014
IC0,1.4512322593612432
IC1,3.6882273845100335
IC2,4.632944044980959
IC3,5.09448250651942
IC4,5.248328660365575
IC5,5.248328660365575
MID,54.64216302816609
Mpe,0.9585218702865761
Mse,0.995167796515211
NdO,0
NdS,0
NsF,0
NsI,0
NtN,1
SMR,106.74320000000003
SdO,0
SdS,0
Spe,49.843137254901954
SsF,0
SsI,0
Sse,51.748725418790976
StN,9.08394914533349
fMF,0.4230769230769231
nBr,0
nCl,0
AMID,2.0237838158580033
BIC0,0.24279141648622898
BIC1,0.6170411009211094
BIC2,0.7750923671428458
BIC3,0.8523078342860031
BIC4,0.8780463233337225
BIC5,0.8780463233337225
CIC0,4.249207458779848
CIC1,2.0122123336310582
CIC2,1.067495673160133
CIC3,0.6059572116216714
CIC4,0.4521110577755163
CIC5,0.4521110577755163
GGI1,6.0
GGI2,3.333333333333335
GGI3,1.7916666666666665
GGI4,1.3544444444444446
GGI5,0.9830555555555555
GGI6,0.40412698412698417
GGI7,0.3576388888888889
GGI8,0.3008471907281431
GGI9,0.1634413580246914
JGI1,0.2068965517241379
JGI2,0.08333333333333337
JGI3,0.047149122807017545
JGI4,0.03983660130718955
JGI5,0.02978956228956229
JGI6,0.014433106575963719
JGI7,0.014305555555555556
JGI8,0.013080312640354048
JGI9,0.007106146001073537
MIC0,13.036413565349923
MIC1,32.314180744532194
MIC2,36.651993599825346
MIC3,38.80999359982535
MIC4,38.96507052290227
MIC5,38.96507052290227
MPC2,40
MPC3,49
MPC4,61
MPC5,71
MPC6,66
MPC7,69
MPC8,68
MPC9,62
Mare,0.970846153846154
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,1
RNCG,0.2172886660468142
RPCG,0.09353383602018822
SIC0,0.25458251137062965
SIC1,0.6470075234323786
SIC2,0.8127345036624223
SIC3,0.8936999176233245
SIC4,0.9206883889436254
SIC5,0.9206883889436254
SaaN,0
SaaO,0
SaaS,0
Sare,50.48400000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,10.25868967495681
SsSH,0
SssO,5.601076745908546
SssS,0
StCH,0
StsC,2.0896607004815464
TIC0,75.46407748678465
TIC1,191.78782399452174
TIC2,240.91309033900984
TIC3,264.91309033900984
TIC4,272.9130903390099
TIC5,272.9130903390099
Vabc,346.1413621958417
WPol,38
apol,58.31382499999998
bpol,28.526174999999995
nRot,8
ABCGG,16.799354854702184
ATS0Z,1092.0
ATS0d,163.0
ATS0i,8417.039894621226
ATS0m,4299.736411000002
ATS0p,77.38753062122498
ATS0s,195.97916666666666
ATS0v,11257.189522852275
ATS1Z,1264.0
ATS1d,202.0
ATS1i,7890.165681477549
ATS1m,4757.949933000001
ATS1p,98.269607406
ATS1s,168.0
ATS1v,14187.246889201788
ATS2Z,1830.0
ATS2d,326.0
ATS2i,14130.822768960788
ATS2m,6761.807891999999
ATS2p,146.813920781641
ATS2s,255.98611111111114
ATS2v,20663.371445203804
ATS3Z,1986.0
ATS3d,350.0
ATS3i,19869.689745755084
ATS3m,6987.380025999999
ATS3p,170.81774556388595
ATS3s,359.7222222222222
ATS3v,22943.401634149115
ATS4Z,1809.0
ATS4d,355.0
ATS4i,24036.248954720104
ATS4m,6261.411229999999
ATS4p,170.164479774205
ATS4s,352.4722222222222
ATS4v,21816.41236549545
ATS5Z,1756.0
ATS5d,326.0
ATS5i,20919.85678087612
ATS5m,6126.625380999999
ATS5p,160.806768132319
ATS5s,327.34722222222223
ATS5v,20828.006623652167
ATS6Z,1683.0
ATS6d,310.0
ATS6i,22481.995215630475
ATS6m,5611.182983999999
ATS6p,156.889755124923
ATS6s,376.0555555555556
ATS6v,20132.57041660698
ATS7Z,1451.0
ATS7d,288.0
ATS7i,22710.662050185907
ATS7m,4874.577544999998
ATS7p,139.063744257601
ATS7s,345.1388888888889
ATS7v,17438.596038345786
ATS8Z,1265.0
ATS8d,244.0
ATS8i,16429.551545617924
ATS8m,4356.4067669999995
ATS8p,117.93431152292297
ATS8s,261.90277777777777
ATS8v,15109.45387572293
C1SP1,1
C1SP2,1
C1SP3,4
C2SP1,0
C2SP2,10
C2SP3,2
C3SP2,3
C3SP3,1
C4SP3,0
FCSP3,0.3181818181818182
GGI10,0.11131517192123253
JGI10,0.005565758596061626
JGT10,0.4614960508302492
Kier1,21.702734839476815
Kier2,10.15625
Kier3,6.2374010828821325
MAXtN,9.08394914533349
MID_C,45.080836494502606
MID_N,5.7701570870226035
MID_O,3.7911694466408683
MID_X,0.0
MID_h,9.561326533663472
MINtN,9.08394914533349
MPC10,60
MWC01,29.0
MWC02,4.9344739331306915
MWC03,5.75890177387728
MWC04,6.6293632534374485
MWC05,7.472500744737558
MWC06,8.344980368770571
MWC07,9.196140022575042
MWC08,10.069383274248214
MWC09,10.925380770790833
MWC10,11.799374277269228
NaaCH,9
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.3901800000000017
SRW02,4.07753744390572
SRW03,0.0
SRW04,5.389071729816501
SRW05,2.3978952727983707
SRW06,6.884486652042782
SRW07,4.727387818712341
SRW08,8.460199469896118
SRW09,6.823286122355687
SRW10,10.077818939438902
SaaCH,17.33058903851436
SaaNH,3.3013823331681516
SaaSe,0
SaaaC,2.3585741961238345
SaasC,2.2140880078034075
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,4.23676989002927
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.4177232142857146
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.736334811201438
VE1_D,5.131077001193503
VE2_A,0.13838277078523845
VE2_D,0.19003988893309273
VE3_A,2.3113569069207376
VE3_D,2.6285673519113955
VR1_A,1136.8792870977363
VR1_D,158.95626037494753
VR2_A,42.106640262879125
VR2_D,5.887268902775834
VR3_A,8.02929409322464
VR3_D,6.061880845404313
WPath,2171
Xc-3d,2.2985313459359813
Xc-4d,0.25
Xc-5d,0.21941609682128765
Xc-6d,0.0
Xp-0d,19.277810114122516
Xp-1d,12.982295026665216
Xp-2d,11.848220719382129
Xp-3d,9.23143727876543
Xp-4d,7.404883639579072
Xp-5d,5.916965068645717
Xp-6d,3.5385305320234957
Xp-7d,2.457814087200429
ZMIC0,89.88348772819175
ZMIC1,44.97310047927407
ZMIC2,30.69430857088928
ZMIC3,24.74717381503607
ZMIC4,24.047072341618897
ZMIC5,24.047072341618897
nAcid,0
nAtom,52
nBase,1
nRing,3
piPC1,3.6888794541139363
piPC2,4.244917420701475
piPC3,4.81116757846733
piPC4,5.37730182216264
piPC5,5.808892959058818
piPC6,5.942594301607126
piPC7,6.244576404184364
piPC8,6.42849014408867
piPC9,6.134253493155324
AATS0Z,21.0
AATS0d,3.1346153846153846
AATS0i,161.86615181963896
AATS0m,82.68723867307696
AATS0p,1.488221742715865
AATS0s,3.768830128205128
AATS0v,216.4844139010053
AATS1Z,23.40740740740741
AATS1d,3.740740740740741
AATS1i,146.11417928662127
AATS1m,88.11018394444446
AATS1p,1.8198075445555557
AATS1s,3.111111111111111
AATS1v,262.72679424447756
AATS2Z,19.677419354838708
AATS2d,3.5053763440860215
AATS2i,151.94433084904074
AATS2m,72.70761174193547
AATS2p,1.5786443094800107
AATS2s,2.7525388291517325
AATS2v,222.18678973337424
AATS3Z,15.761904761904763
AATS3d,2.7777777777777777
AATS3i,157.69595036313558
AATS3m,55.455397031746024
AATS3p,1.3556963933641741
AATS3s,2.854938271604938
AATS3v,182.0904891599136
AATS4Z,12.306122448979592
AATS4d,2.4149659863945576
AATS4i,163.51189765115717
AATS4m,42.594634217687066
AATS4p,1.157581495062619
AATS4s,2.39777021919879
AATS4v,148.41096847275816
AATS5Z,13.404580152671755
AATS5d,2.4885496183206106
AATS5i,159.69356321279483
AATS5m,46.7681326793893
AATS5p,1.2275325811627404
AATS5s,2.4988337574215436
AATS5v,158.992416974444
AATS6Z,12.195652173913043
AATS6d,2.246376811594203
AATS6i,162.9130088089165
AATS6m,40.66074626086956
AATS6p,1.1368822835139347
AATS6s,2.7250402576489536
AATS6v,145.88819142468827
AATS7Z,10.669117647058824
AATS7d,2.1176470588235294
AATS7i,166.9901621337199
AATS7m,35.8424819485294
AATS7p,1.0225275313058897
AATS7s,2.5377859477124183
AATS7v,128.2249708701896
AATS8Z,12.524752475247524
AATS8d,2.4158415841584158
AATS8i,162.66882718433587
AATS8m,43.132740267326724
AATS8p,1.1676664507220096
AATS8s,2.593096809680968
AATS8v,149.5985532249795
AMID_C,1.6696606109075038
AMID_N,0.2137095217415779
AMID_O,0.14041368320892106
AMID_X,0.0
AMID_h,0.354123204950499
ATS0dv,334.0
ATS0pe,315.44699999999995
ATS0se,391.1612919999999
ATS1dv,337.0
ATS1pe,345.9925
ATS1se,414.92287599999986
ATS2dv,439.0
ATS2pe,580.9515000000001
ATS2se,708.1153839999998
ATS3dv,441.0
ATS3pe,779.6337
ATS3se,961.562736
ATS4dv,371.0
ATS4pe,862.9526999999999
ATS4se,1089.2404159999999
ATS5dv,300.0
ATS5pe,773.8231000000001
ATS5se,969.575476
ATS6dv,281.0
ATS6pe,832.3215
ATS6se,1043.2476720000002
ATS7dv,276.0
ATS7pe,794.1206000000001
ATS7se,1010.9985560000002
ATS8dv,259.0
ATS8pe,596.0807000000001
ATS8se,749.89058
ATSC0Z,368.2307692307692
ATSC0c,0.8939837988217988
ATSC0d,30.519230769230774
ATSC0i,77.4900589499629
ATSC0m,1759.2768240576927
ATSC0p,11.993257811020673
ATSC0s,55.671340811965806
ATSC0v,2667.025284862384
ATSC1Z,8.452662721893473
ATSC1c,-0.35575461940347897
ATSC1d,9.172337278106507
ATSC1i,-0.2376989593726231
ATSC1m,42.76527219008878
ATSC1p,0.4132218833155528
ATSC1s,-3.8705056295200477
ATSC1v,112.29311633994377
ATSC2Z,16.70266272189348
ATSC2c,-0.2195031630069665
ATSC2d,-8.486316568047345
ATSC2i,-8.566727746393278
ATSC2m,81.92605864681957
ATSC2p,0.0031102908535487195
ATSC2s,-2.1565967085798805
ATSC2v,92.79810703924683
ATSC3Z,-162.6360946745562
ATSC3c,0.1666531739876288
ATSC3d,-2.5658284023668667
ATSC3i,-12.808123188321394
ATSC3m,-781.9066617551773
ATSC3p,-3.753663562329476
ATSC3s,0.07614747698882743
ATSC3v,-1093.861622797252
ATSC4Z,79.50147928994082
ATSC4c,-0.03630902009889923
ATSC4d,-3.1216715976331355
ATSC4i,16.91199620891685
ATSC4m,382.515446856139
ATSC4p,3.121616403252808
ATSC4s,11.708474584976981
ATSC4v,659.5567620041785
ATSC5Z,12.726331360946752
ATSC5c,0.1058164345986973
ATSC5d,-15.42344674556213
ATSC5i,-29.647038762730983
ATSC5m,47.70614873927523
ATSC5p,-3.892012232474426
ATSC5s,4.873507869000651
ATSC5v,-518.7446975928776
ATSC6Z,-205.3431952662722
ATSC6c,-0.17584999563720552
ATSC6d,-2.4164201183431917
ATSC6i,-24.32253923474171
ATSC6m,-978.5845818261832
ATSC6p,-5.241429418416
ATSC6s,-24.993173693293883
ATSC6v,-1294.5131209713882
ATSC7Z,79.51183431952664
ATSC7c,-0.015946767607105932
ATSC7d,7.1997041420118375
ATSC7i,10.113739621514153
ATSC7m,389.4010593106508
ATSC7p,3.6144109657123145
ATSC7s,14.939030654174886
ATSC7v,779.0908410743351
ATSC8Z,10.744082840236688
ATSC8c,0.08914927279854283
ATSC8d,-3.066198224852069
ATSC8i,6.731809993838173
ATSC8m,45.04703634948224
ATSC8p,-0.7386668829998467
ATSC8s,-0.5255049104207772
ATSC8v,-90.63033835950834
AXp-0d,0.7139929671897228
AXp-1d,0.44766534574707645
AXp-2d,0.2962055179845532
AXp-3d,0.18839667915847816
AXp-4d,0.12139153507506675
AXp-5d,0.08333753617810868
AXp-6d,0.05361409897005297
AXp-7d,0.03562049401739752
GATS1Z,0.8822969616786203
GATS1c,1.3973246088046387
GATS1d,0.974795211090107
GATS1i,1.1718046831801916
GATS1m,0.8841064489191082
GATS1p,1.0402495205452293
GATS1s,0.793332698971668
GATS1v,0.9675557598623947
GATS2Z,0.9181216601413775
GATS2c,1.1969435745242643
GATS2d,1.689046080045531
GATS2i,1.1461248142700202
GATS2m,0.9184604961616258
GATS2p,1.034023087415378
GATS2s,0.689359652653198
GATS2v,0.9743500352239788
GATS3Z,1.169556437573985
GATS3c,1.1406430093699964
GATS3d,1.0610015903021572
GATS3i,1.1071977834373106
GATS3m,1.168243622343915
GATS3p,1.10926233706904
GATS3s,0.8754210404209085
GATS3v,1.1287533292477592
GATS4Z,0.9195653193385146
GATS4c,1.010433314006677
GATS4d,1.0515283618173166
GATS4i,0.8615954742398174
GATS4m,0.9187096121496313
GATS4p,0.8728278108555014
GATS4s,0.6905951455274998
GATS4v,0.8920596252592055
GATS5Z,0.9504701824438644
GATS5c,0.7802398366410509
GATS5d,1.345791425561696
GATS5i,1.1187590802452114
GATS5m,0.9552816608700565
GATS5p,1.119481391648086
GATS5s,0.8506279402237451
GATS5v,1.071578061557821
GATS6Z,1.2329520167845887
GATS6c,1.2367491317335642
GATS6d,0.920303553327306
GATS6i,1.079452461962979
GATS6m,1.2280054146276258
GATS6p,1.1099078118676862
GATS6s,1.5271867025464594
GATS6v,1.129644596559159
GATS7Z,0.9567709421349488
GATS7c,1.219670603385889
GATS7d,0.7188090737240075
GATS7i,0.8326460918790438
GATS7m,0.950852700240052
GATS7p,0.8232162148467473
GATS7s,0.8604021186613477
GATS7v,0.8493010513986055
GATS8Z,0.9729289515540231
GATS8c,0.9008627584221904
GATS8d,1.0589005970540342
GATS8i,0.9130998736957817
GATS8m,0.9748120111643194
GATS8p,0.9972559996646746
GATS8s,1.0685205840160763
GATS8v,0.9952854083619117
MATS1Z,0.02210461976494978
MATS1c,-0.383204396813485
MATS1d,0.289411654881094
MATS1i,-0.002953866564464443
MATS1m,0.02340812580313683
MATS1p,0.03317842202583455
MATS1s,-0.06694923303098085
MATS1v,0.040544839467705526
MATS2Z,0.025362147932011185
MATS2c,-0.13728766843480436
MATS2d,-0.15547695997723449
MATS2i,-0.0618143588315542
MATS2m,0.026038039145892398
MATS2p,0.00014500541774191
MATS2s,-0.021659960084739634
MATS2v,0.019455051254236473
MATS3Z,-0.18227607176844693
MATS3c,0.07693372124471407
MATS3d,-0.03469659235254702
MATS3i,-0.06821380937236342
MATS3m,-0.18342288932130796
MATS3p,-0.12916682175828312
MATS3s,0.0005644904977306278
MATS3v,-0.16926534517779396
MATS4Z,0.0763732273774352
MATS4c,-0.01436715869654696
MATS4d,-0.03618258897762002
MATS4i,0.07720312683302749
MATS4m,0.07691318659612525
MATS4p,0.09207216885463873
MATS4s,0.07439686672117429
MATS4v,0.08748045899952893
MATS5Z,0.013718770780278017
MATS5c,0.046984598913023895
MATS5d,-0.20060414532196227
MATS5i,-0.15186838615637482
MATS5m,0.010763963696341425
MATS5p,-0.12881578221001952
MATS5s,0.03474897818747063
MATS5v,-0.07720733917701993
MATS6Z,-0.21012827615855745
MATS6c,-0.07412026625533566
MATS6d,-0.029834799046601412
MATS6i,-0.11827342640200636
MATS6m,-0.2095986324027245
MATS6p,-0.16467847236973732
MATS6s,-0.16916635177458852
MATS6v,-0.18289573615908475
MATS7Z,0.08256122586908173
MATS7c,-0.006820362410225309
MATS7d,0.09019978501797697
MATS7i,0.04990340881113489
MATS7m,0.0846305926893618
MATS7p,0.11522979703568792
MATS7s,0.10260184550327027
MATS7v,0.11169285728905001
MATS8Z,0.015022120553396474
MATS8c,0.051341686013472186
MATS8d,-0.05172596654750537
MATS8i,0.04472680005706535
MATS8m,0.013182992721166832
MATS8p,-0.031709794597513954
MATS8s,-0.004859897024876788
MATS8v,-0.01749558377595695
MAXsOH,10.25868967495681
MAXssO,5.601076745908546
MAXtsC,2.0896607004815464
MINsOH,10.25868967495681
MINssO,5.601076745908546
MINtsC,2.0896607004815464
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,34.80218406182297
SpAD_D,330.9475728744622
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.3757846153332265
SssNH2,0
SsssAs,0
SsssCH,-0.6675991801041408
SsssNH,0
SssssB,0
SssssC,-0.18402171516754895
SssssN,0
TMPC10,602
TMWC10,131.13049841883685
TSRW10,75.83768344896642
VE1_Dt,5.094984943263027
VE2_Dt,0.18870314604677876
VE3_Dt,2.6215084844819843
VR1_Dt,161.328225809571
VR2_Dt,5.975119474428555
VR3_Dt,6.0766927323525355
Xc-3dv,1.4637002147210825
Xc-4dv,0.1767766952966369
Xc-5dv,0.06730646131876711
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.37079081189859814
Xch-7d,0.49947252076343845
Xp-0dv,15.697498516919683
Xp-1dv,9.08381252760031
Xp-2dv,7.373848893314902
Xp-3dv,4.562286913488108
Xp-4dv,3.1403735421167416
Xp-5dv,2.1441786835892134
Xp-6dv,1.0853468196438472
Xp-7dv,0.6484271920378898
Xpc-4d,3.842389837311538
Xpc-5d,5.862247059180311
Xpc-6d,8.21398806200091
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,54
nFRing,1
nHBAcc,4
nHBDon,3
nHRing,1
nSpiro,0
naRing,3
piPC10,6.195433242786143
AATS0dv,6.423076923076923
AATS0pe,6.066288461538461
AATS0se,7.522332538461536
AATS1dv,6.2407407407407405
AATS1pe,6.407268518518519
AATS1se,7.683756962962961
AATS2dv,4.720430107526882
AATS2pe,6.2467903225806465
AATS2se,7.614143913978493
AATS3dv,3.5
AATS3pe,6.187569047619047
AATS3se,7.631450285714285
AATS4dv,2.5238095238095237
AATS4pe,5.870426530612244
AATS4se,7.409798748299319
AATS5dv,2.2900763358778624
AATS5pe,5.907046564885497
AATS5se,7.401339511450382
AATS6dv,2.036231884057971
AATS6pe,6.031315217391304
AATS6se,7.5597657391304365
AATS7dv,2.0294117647058822
AATS7pe,5.83912205882353
AATS7se,7.433812911764708
AATS8dv,2.5643564356435644
AATS8pe,5.901789108910892
AATS8se,7.424659207920792
AATSC0Z,7.081360946745562
AATSC0c,0.01719199613118844
AATSC0d,0.5869082840236687
AATSC0i,1.4901934413454403
AATSC0m,33.83224661649409
AATSC0p,0.2306395732888591
AATSC0s,1.0706027079224194
AATSC0v,51.288947785815076
AATSC1Z,0.15653079114617544
AATSC1c,-0.006588048507471833
AATSC1d,0.1698580977427131
AATSC1i,-0.004401832580974502
AATSC1m,0.7919494850016441
AATSC1p,0.007652257098436164
AATSC1s,-0.07167603017629719
AATSC1v,2.079502154443403
AATSC2Z,0.17959852389132772
AATSC2c,-0.002360249064591038
AATSC2d,-0.09125071578545532
AATSC2i,-0.09211535211175567
AATSC2m,0.8809253617937588
AATSC2p,3.344398767256688e-05
AATSC2s,-0.023189211920213768
AATSC2v,0.9978291079488907
AATSC3Z,-1.2907626561472714
AATSC3c,0.001322644237997054
AATSC3d,-0.020363717479102116
AATSC3i,-0.10165177133588409
AATSC3m,-6.205608426628391
AATSC3p,-0.029790980653408537
AATSC3s,0.0006043450554668844
AATSC3v,-8.68144145077184
AATSC4Z,0.5408263897274885
AATSC4c,-0.00024700013672720566
AATSC4d,-0.021235861208388676
AATSC4i,0.11504759325793776
AATSC4m,2.6021458969805376
