DLiP-ID,T006QN
AATSC5s,1.676845549911616
AATSC5v,-0.8233948384892585
AATSC6Z,-2.5136054421768717
AATSC6c,-0.006490319838490032
AATSC6d,-0.07993197278911564
AATSC6i,0.0626499165251083
AATSC6m,-12.621956937500002
AATSC6p,0.016879268097132655
AATSC6s,0.3140076696830996
AATSC6v,-2.3918910457681157
AATSC7Z,-1.0795918367346944
AATSC7c,0.0028364603569272263
AATSC7d,-0.10280612244897958
AATSC7i,-0.3841219865797011
AATSC7m,-7.518328720153048
AATSC7p,-0.10790498058072776
AATSC7s,-0.3787117849969206
AATSC7v,-6.742702850060491
AATSC8Z,1.6989795918367347
AATSC8c,0.0013577639742948365
AATSC8d,0.013711734693877518
AATSC8i,-0.33963125516385284
AATSC8m,7.227454550382655
AATSC8p,-0.0931777331275265
AATSC8s,-1.027233124313254
AATSC8v,-5.0976612561566546
ATS0are,195.33250000000004
ATS1are,189.104
ATS2are,295.06399999999996
ATS3are,399.44100000000003
ATS4are,400.1358000000001
ATS5are,352.33299999999997
ATS6are,284.292
ATS7are,262.226
ATS8are,214.19799999999998
ATSC0dv,131.75132275132276
ATSC0pe,5.471467857142856
ATSC0se,4.2348329642857125
ATSC1dv,10.103174603174597
ATSC1pe,-0.9768571428571433
ATSC1se,-0.728432857142857
ATSC2dv,-2.3285042412026637
ATSC2pe,1.844914795918368
ATSC2se,1.608473484693877
ATSC3dv,-55.50993813163126
ATSC3pe,-1.8430704081632638
ATSC3se,-1.4239422091836729
ATSC4dv,-29.66320931664848
ATSC4pe,-1.9396084183673492
ATSC4se,-1.712731247448979
ATSC5dv,43.22021359984322
ATSC5pe,2.195202678571424
ATSC5se,2.090232098214286
ATSC6dv,-2.8389182833627284
ATSC6pe,-0.31032678571428546
ATSC6se,-0.08389998214285713
ATSC7dv,2.4961507236639626
ATSC7pe,0.23489948979591957
ATSC7se,-0.0951514846938778
ATSC8dv,-26.210996332689447
ATSC8pe,-0.6418989795918363
ATSC8se,-0.636495137755102
AXp-0dv,0.5931661778694508
AXp-1dv,0.3171149309274504
AXp-2dv,0.17901379599853687
AXp-3dv,0.10341294480690971
AXp-4dv,0.0555124632355048
AXp-5dv,0.02830369558426873
AXp-6dv,0.01730805637342868
AXp-7dv,0.00886291432313152
BertzCT,488.0768456612447
ECIndex,253
ETA_eta,12.654547498556514
GATS1dv,0.5708555881289907
GATS1pe,0.8148495670070255
GATS1se,0.8574808900162137
GATS2dv,0.730079752182278
GATS2pe,0.45352047970697573
GATS2se,0.44722466410654443
GATS3dv,1.1204352569508587
GATS3pe,1.0330568775289473
GATS3se,1.0181541601198085
GATS4dv,1.152908275391239
GATS4pe,1.2244626000817183
GATS4se,1.2424005861076461
GATS5dv,0.9235429443453217
GATS5pe,0.957022781541013
GATS5se,0.9285500539722635
GATS6dv,0.983404280952572
GATS6pe,1.00985502062322
GATS6se,1.0038034895338217
GATS7dv,0.9364302638448254
GATS7pe,0.8912482677996437
GATS7se,0.9324217674701171
GATS8dv,1.2535979980723664
GATS8pe,1.2523010605015237
GATS8se,1.2674269412489816
LogEE_A,3.7695736332493848
LogEE_D,72.44094159561205
MATS1dv,0.07668366732259743
MATS1pe,-0.17853657708724036
MATS1se,-0.17200982028950496
MATS2dv,-0.011246759389404311
MATS2pe,0.2145743553585927
MATS2se,0.24170352038594073
MATS3dv,-0.1966176676924572
MATS3pe,-0.15719721768751435
MATS3se,-0.156914421392721
MATS4dv,-0.10869090128197577
MATS4pe,-0.17113555432966102
MATS4se,-0.19524637254966767
MATS5dv,0.18745363916240582
MATS5pe,0.22926234117863903
MATS5se,0.2820461519757242
MATS6dv,-0.014365033681526997
MATS6pe,-0.0378115213707125
MATS6se,-0.013207916793952147
MATS7dv,0.013262147734658938
MATS7pe,0.030052199364103943
MATS7se,-0.01572813847616511
MATS8dv,-0.17407507804981798
MATS8pe,-0.10265282037792152
MATS8se,-0.13151244694479988
MAXaaCH,1.7011813166624674
MAXaasC,0.5018183106575969
MAXdssC,-0.6424768518518513
MAXssNH,2.155601851851852
MDEC-22,3.8198369101179934
MDEC-23,9.239037782552657
MDEC-33,5.688218364190332
MDEO-11,2.316230351238589
MINaaCH,1.4991014739229025
MINaasC,0.24457294028722587
MINdssC,-1.3909226190476185
MINssNH,2.155601851851852
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.2214285714285715
SM1_Dzi,1.137772501508823
SM1_Dzm,2.238510192517907
SM1_Dzp,-5.477194123484136
SM1_Dzv,-2.090243161901176
SddssSe,0
SpAD_Dt,197.63759755852018
SpAbs_A,21.096293182791644
SpAbs_D,144.8818831912241
SpMAD_A,1.172016287932869
SpMAD_D,8.04899351062356
SpMax_A,2.3185174275921128
SpMax_D,72.44094159561205
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,103.7
TpiPC10,6.760088739936997
VAdjMat,5.169925001442312
VE1_DzZ,4.188185703405886
VE1_Dzi,4.182976819925567
VE1_Dzm,4.188131162609158
VE1_Dzp,4.180398647105918
VE1_Dzv,4.188293407124898
VE2_DzZ,0.23267698352254923
VE2_Dzi,0.23238760110697593
VE2_Dzm,0.23267395347828657
VE2_Dzp,0.2322443692836621
VE2_Dzv,0.23268296706249433
VE3_DzZ,2.0200542987148022
VE3_Dzi,2.0188098158516232
VE3_Dzm,2.0200412760945743
VE3_Dzp,2.018193277012376
VE3_Dzv,2.0200800144642472
VR1_DzZ,82.09596710472708
VR1_Dzi,82.92863356574962
VR1_Dzm,82.08617071810863
VR1_Dzp,83.19859820613033
VR1_Dzv,82.57710113893718
VR2_DzZ,4.560887061373727
VR2_Dzi,4.6071463092083125
VR2_Dzm,4.560342817672701
VR2_Dzp,4.622144344785018
VR2_Dzv,4.5876167299409545
VR3_DzZ,4.9956755584088866
VR3_Dzi,5.005767066269996
VR3_Dzm,4.995556222812945
VR3_Dzp,5.0090171641033345
VR3_Dzv,5.001519081073985
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.027777777777777776
Xch-7dv,0.06844336144788699
Xpc-4dv,1.1343819798970294
Xpc-5dv,1.294357663377021
Xpc-6dv,1.3554537514726046
Zagreb1,84.0
Zagreb2,93.0
fragCpx,18.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,6
nBondsD,3
nBondsM,9
nBondsO,18
nBondsS,19
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,0
AATS0are,6.976160714285716
AATS1are,6.7537142857142864
AATS2are,6.7059999999999995
AATS3are,6.65735
AATS4are,6.898893103448277
AATS5are,7.190469387755101
AATS6are,6.768857142857142
AATS7are,6.55565
AATS8are,6.693687499999999
AATSC0dv,4.705404383975813
AATSC0pe,0.19540956632653056
AATSC0se,0.15124403443877546
AATSC1dv,0.36082766439909275
AATSC1pe,-0.034887755102040834
AATSC1se,-0.026015459183673463
AATSC2dv,-0.05292055093642418
AATSC2pe,0.04192988172541746
AATSC2se,0.03655621556122448
AATSC3dv,-0.9251656355271877
AATSC3pe,-0.030717840136054397
AATSC3se,-0.023732370153061216
AATSC4dv,-0.511434643390491
AATSC4pe,-0.03344152445460947
AATSC4se,-0.029529849093947916
AATSC5dv,0.8820451755070045
AATSC5pe,0.04480005466472294
AATSC5se,0.04265779792274053
AATSC6dv,-0.06759329246101735
AATSC6pe,-0.007388732993197273
AATSC6se,-0.001997618622448979
AATSC7dv,0.06240376809159907
AATSC7pe,0.005872487244897989
AATSC7se,-0.002378787117346945
AATSC8dv,-0.8190936353965452
AATSC8pe,-0.020059343112244884
AATSC8se,-0.01989047305484694
AETA_eta,0.703030416586473
ATSC0are,6.000496428571427
ATSC1are,-1.086121428571428
ATSC2are,2.226637755102039
ATSC3are,-1.8684030612244893
ATSC4are,-2.319617602040816
ATSC5are,2.8905062499999996
ATSC6are,-0.12206249999999963
ATSC7are,-0.11288775510204113
ATSC8are,-1.1338602040816326
BCUTZ-1h,35.00041791165988
BCUTZ-1l,5.694330054073698
BCUTc-1h,0.465914694466203
BCUTc-1l,-0.35592092256631663
BCUTd-1h,3.20434289972952
BCUTd-1l,0.9714911621877547
BCUTi-1h,14.540285276256427
BCUTi-1l,10.952469298517629
BCUTm-1h,79.90417847961035
BCUTm-1l,11.705672953616284
BCUTp-1h,3.0589791666031587
BCUTp-1l,0.7403803470482128
BCUTs-1h,7.010467556853266
BCUTs-1l,1.0433534307250727
BCUTv-1h,26.523891225991868
BCUTv-1l,14.699772898323756
BalabanJ,2.50868025827636
Diameter,9
ETA_beta,21.75
GATS1are,0.84161518779101
GATS2are,0.44237987560444797
GATS3are,1.0181420108693386
GATS4are,1.2420795602892543
GATS5are,0.9351144671448526
GATS6are,0.9895806239840869
GATS7are,0.9070124555170733
GATS8are,1.2997455865258767
HybRatio,0.18181818181818182
Lipinski,True
LogEE_Dt,98.81879877926009
MATS1are,-0.18100526206462675
MATS2are,0.23613901209147778
MATS3are,-0.14530821557025936
MATS4are,-0.18662045839351837
MATS5are,0.2752635347432564
MATS6are,-0.013561377957418961
MATS7are,-0.013169148504974925
MATS8are,-0.1653409331013684
MAXssCH2,-0.6750734599395312
MAXsssCH,-1.4563832199546491
MINssCH2,-0.6750734599395312
MINsssCH,-1.4563832199546491
NsssssAs,0
RotRatio,0.2777777777777778
SM1_Dzpe,1.59330237520262
SM1_Dzse,1.5296770376985434
SMR_VSA1,24.596666341896878
SMR_VSA2,0.0
SMR_VSA3,5.316788604006331
SMR_VSA4,0.0
SMR_VSA5,12.462662452073971
SMR_VSA6,0.0
SMR_VSA7,34.30163928137585
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,116.10248394069733
SpAD_Dzi,117.08005165227411
SpAD_Dzm,116.13279561232252
SpAD_Dzp,161.65652122198884
SpAD_Dzv,144.39169599207872
SpAbs_Dt,197.63759755852016
SpDiam_A,4.637034855184228
SpDiam_D,106.10514411308509
SpMAD_Dt,10.979866531028899
SpMax_Dt,98.81879877926009
SsssssAs,0
VE1_Dzpe,4.1866327969347354
VE1_Dzse,4.18711732597729
VE2_Dzpe,0.23259071094081862
VE2_Dzse,0.23261762922096058
VE3_Dzpe,2.019683447337215
VE3_Dzse,2.0197991730362106
VMcGowan,186.01999999999984
VR1_Dzpe,82.52942033127859
VR1_Dzse,82.49010700835801
VR2_Dzpe,4.584967796182144
VR2_Dzse,4.582783722686556
VR3_Dzpe,5.000941504748598
VR3_Dzse,5.000465036002164
mZagreb1,8.166666666666668
mZagreb2,4.083333333333334
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,22
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.214303443877551
AATSC1are,-0.038790051020408146
AATSC2are,0.05060540352504634
AATSC3are,-0.031140051020408156
AATSC4are,-0.0399934069317382
AATSC5are,0.05898992346938775
AATSC6are,-0.0029062499999999913
AATSC7are,-0.002822193877551028
AATSC8are,-0.03543313137755102
AETA_beta,1.2083333333333333
BCUTdv-1h,6.024477976105267
BCUTdv-1l,0.25601620305141837
BCUTpe-1h,3.5040223571070874
BCUTpe-1l,2.2408401217634615
BCUTse-1h,3.716907024055293
BCUTse-1l,2.437077734745365
ETA_alpha,8.900000000000002
ETA_dBeta,0.25
ETA_eta_B,0.5006222044521635
ETA_eta_F,16.477052531941855
ETA_eta_L,3.78960763942015
ETA_eta_R,29.13160003049837
ETA_psi_1,0.5266272189349115
LabuteASA,110.74655728525273
LogEE_DzZ,57.99441041235564
LogEE_Dzi,58.6032354095542
LogEE_Dzm,57.96821258384573
LogEE_Dzp,79.91539492374704
LogEE_Dzv,71.84747413572249
PEOE_VSA1,15.529843393687743
PEOE_VSA2,9.589074368143644
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,28.06267803487257
PEOE_VSA8,4.472719515832414
PEOE_VSA9,11.984273114623004
SM1_Dzare,1.7018304218903375
SpAD_Dzpe,117.68927654047663
SpAD_Dzse,118.53584324451184
SpAbs_DzZ,114.3747061629195
SpAbs_Dzi,116.06869831759957
SpAbs_Dzm,114.39173212925303
SpAbs_Dzp,165.30798397097828
SpAbs_Dzv,145.78519143334614
SpDiam_Dt,145.15564562206796
SpMAD_DzZ,6.450137996705407
SpMAD_Dzi,6.504447314015228
SpMAD_Dzm,6.4518219784623625
SpMAD_Dzp,8.980917845666047
SpMAD_Dzv,8.021760888448817
SpMax_DzZ,57.99441041235564
SpMax_Dzi,58.6032354095542
SpMax_Dzm,57.96821258384573
SpMax_Dzp,79.91539492374704
SpMax_Dzv,71.84747413572249
VE1_Dzare,4.186025087883561
VE2_Dzare,0.2325569493268645
VE3_Dzare,2.019538282191188
VR1_Dzare,82.5746749600255
VR2_Dzare,4.587481942223639
VR3_Dzare,5.001489699871201
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4944444444444446
AETA_dBeta,0.013888888888888888
AETA_eta_B,0.027812344691786863
AETA_eta_F,0.9153918073301031
AETA_eta_L,0.21053375774556388
AETA_eta_R,1.618422223916576
BCUTare-1h,3.557861303931959
BCUTare-1l,2.190012631772294
ETA_beta_s,10.75
ETA_dPsi_A,0.18737278106508848
ETA_dPsi_B,0.0
ETA_eta_BR,0.5866222044521635
ETA_eta_FL,4.623983718500782
ETA_eta_RL,8.413591357920932
LogEE_Dzpe,58.933155068860685
LogEE_Dzse,59.352903679905836
PEOE_VSA10,6.041840829147961
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,34.10068592408457
SlogP_VSA3,9.589074368143644
SlogP_VSA4,0.0
SlogP_VSA5,16.778810298694825
SlogP_VSA6,28.738187789678854
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,116.653608634477
SpAbs_Dzpe,116.27300776251873
SpAbs_Dzse,117.17613032211312
SpDiam_DzZ,87.17182814274973
SpDiam_Dzi,86.6864240041155
SpDiam_Dzm,87.14944450501652
SpDiam_Dzp,121.02816009869737
SpDiam_Dzv,109.02244583758474
SpMAD_Dzpe,6.53829314113759
SpMAD_Dzse,6.585324624695102
SpMax_Dzpe,58.933155068860685
SpMax_Dzse,59.352903679905836
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,18
AETA_beta_s,0.5972222222222222
AETA_eta_BR,0.032590122469564636
AETA_eta_FL,0.25688798436115456
AETA_eta_RL,0.46742174210671844
DetourIndex,856
EState_VSA1,30.30845275732917
EState_VSA2,5.563451491696996
EState_VSA3,4.472719515832414
EState_VSA4,0.0
EState_VSA5,6.06636706846161
EState_VSA6,18.19910120538483
EState_VSA7,0.0
EState_VSA8,21.24673250195568
EState_VSA9,10.213054789681411
ETA_beta_ns,11.0
ETA_shape_p,0.3370786516853932
ETA_shape_x,0.0
ETA_shape_y,0.3370786516853932
GhoseFilter,True
LogEE_Dzare,58.421350451787966
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,115.1408704816856
SpDiam_Dzpe,87.90993349719142
SpDiam_Dzse,88.66004581410198
SpMAD_Dzare,6.480756035248722
SpMax_Dzare,58.421350451787966
TopoPSA(NO),103.7
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.5018183106575969
VSA_EState9,53.764735095427056
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6111111111111112
EState_VSA10,14.383611552215466
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.005555555555555437
FilterItLogS,-1.8267057983252541
SpDiam_Dzare,87.00598413752294
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.7107142857142857
ETA_epsilon_2,0.9388888888888887
ETA_epsilon_3,0.4333333333333337
ETA_epsilon_4,0.6382352941176472
ETA_epsilon_5,0.8476190476190475
AETA_beta_ns_d,0.027777777777777776
ETA_dEpsilon_A,0.27738095238095206
ETA_dEpsilon_B,0.07247899159663851
ETA_dEpsilon_C,-0.20490196078431355
ETA_dEpsilon_D,0.09126984126984117
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.3333333333333333
MDEDescriptor,"0.0,0.0,0.0,0.0,3.8198369101179934,9.239037782552657,0.0,5.688218364190332,0.0,0.0,2.316230351238589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,34.18793
BCUTDescriptor,"11.99623302093491,78.918337359361,-0.3496764482148675,0.29644726960901124,3.9619406580334116,10.728956051452124"
BPolDescriptor,15.756069999999998
TPSADescriptor,103.7
ALOGPDescriptor,"1.1952000000000003,1.4285030400000007,63.4698"
XLogPDescriptor,1.25
VAdjMaDescriptor,5.169925001442312
WeightDescriptor,314.9742346
ChiPathDescriptor,"13.706742302257043,8.413591357920934,7.7722273914330255,5.300224432184507,4.088694420056454,3.0235541855033636,1.4451250601744432,0.8451241204229994,10.676991201650115,5.708068756694108,4.296331103964885,2.792149509786563,1.720886360300649,0.9340219542808686,0.45000946570914563,0.21270994375515642"
ChiChainDescriptor,"0.0,0.0,0.0,0.08333333333333333,0.13144585576580214,0.0,0.0,0.0,0.027777777777777776,0.06844336144788699"
AtomCountDescriptor,28
BondCountDescriptor,18
SmallRingDescriptor,"1,1,1,1,0,0,0,1,0,0,0"
ChiClusterDescriptor,"1.5157355747428491,0.0,0.35911675639654195,0.0,0.6259895974358356,0.0,0.11519699992571514,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,5,1,0,2,0,0"
ZagrebIndexDescriptor,84.0
LargestChainDescriptor,10
MannholdLogPDescriptor,1.9
WeightedPathDescriptor,"34.889518298917565,1.938306572162087,17.68823737378678,12.143894353430028,3.00968550602621"
FractionalPSADescriptor,0.32923327881626036
WienerNumbersDescriptor,"632.0,24.0"
AminoAcidCountDescriptor,"1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.70197915628434,3.6581769018746555,4.952656918522922,1.1343819798970296,1.2943576633770213,1.2374536304083477"
FractionalCSP3Descriptor,0.18181818181818182
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,2
KappaShapeIndicesDescriptor,"16.055555555555557,7.555555555555555,5.267489711934156"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,478.07
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.18181818181818182
AutocorrelationDescriptorMass,"65.4904162702966,25.6454992131683,39.56675627564185,44.8881392170363,48.03308783132147"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.602235245969526,-0.2520898128295192,0.05285274649876466,0.0043192691754113145,-0.26414282729569477"
EccentricConnectivityIndexDescriptor,253
AutocorrelationDescriptorPolarizability,"1030.3915478000908,1153.8973861132508,1485.9953558975103,1439.3031726394427,1192.0754524518588"
