DLiP-ID,C000UH
AATSC4d,-0.042738340192043894
AATSC4i,-0.2752928963900043
AATSC4m,-2.10956017489176
AATSC4p,-0.04614036629386429
AATSC4s,-0.007739581363453317
AATSC4v,-6.227793696746655
AATSC5Z,0.7507444210244573
AATSC5c,0.0021648405070883703
AATSC5d,0.0572785974773328
AATSC5i,-0.025263377415966293
AATSC5m,3.3582346240004686
AATSC5p,0.009732157247756449
AATSC5s,0.15677573781106233
AATSC5v,1.2578006800730015
AATSC6Z,0.11371357511890559
AATSC6c,0.0030837449948589064
AATSC6d,0.043677807263823185
AATSC6i,0.10918826629483967
AATSC6m,0.6980704716325001
AATSC6p,0.018059388951265427
AATSC6s,0.043953248641363706
AATSC6v,3.3831818674472784
AATSC7Z,0.976414885614408
AATSC7c,-0.005252900288669955
AATSC7d,-0.01482366476392761
AATSC7i,0.1259664648195696
AATSC7m,4.633313789205276
AATSC7p,0.040343978114683314
AATSC7s,-0.18885066050787896
AATSC7v,6.2089369898696605
AATSC8Z,-0.9051802530787135
AATSC8c,0.0056740120835254365
AATSC8d,0.03225905889243383
AATSC8i,-0.051133557866647375
AATSC8m,-3.9537551359219174
AATSC8p,0.006141951722177372
AATSC8s,-0.24364295705745892
AATSC8v,-1.721712651124168
ATS0are,351.3533999999999
ATS1are,369.029
ATS2are,598.9788000000002
ATS3are,732.6689
ATS4are,814.7270000000001
ATS5are,804.6687999999998
ATS6are,682.055
ATS7are,593.5509999999999
ATS8are,574.1089999999998
ATSC0dv,237.3251028806585
ATSC0pe,7.675875925925926
ATSC0se,5.643410314814813
ATSC1dv,65.17741197988113
ATSC1pe,-0.4371856995884738
ATSC1se,-0.4421602397119341
ATSC2dv,20.11705532693186
ATSC2pe,2.688071090534981
ATSC2se,2.020387031893004
ATSC3dv,-71.02789208962048
ATSC3pe,-1.5163139917695416
ATSC3se,-0.9299987757201663
ATSC4dv,-19.3878981862521
ATSC4pe,-0.6686818244170087
ATSC4se,-0.6916012091906736
ATSC5dv,33.372656607224506
ATSC5pe,1.4435715020576199
ATSC5se,1.2520875051440206
ATSC6dv,41.357872275567736
ATSC6pe,1.0243495541838128
ATSC6se,0.8044493206447176
ATSC7dv,-9.784179240969367
ATSC7pe,-1.4533770576131675
ATSC7se,-1.5551025977366277
ATSC8dv,-16.504953513183967
ATSC8pe,-0.776904766803837
ATSC8se,-0.6846337225651633
AXp-0dv,0.5629712643468716
AXp-1dv,0.2998245758177844
AXp-2dv,0.16340660459700185
AXp-3dv,0.08909891523021823
AXp-4dv,0.04802599938686118
AXp-5dv,0.02592970666757212
AXp-6dv,0.013770684630958173
AXp-7dv,0.0073494616822700086
BertzCT,1339.6906405039008
ECIndex,1059
ETA_eta,28.5582517987687
GATS1dv,0.46079280479680196
GATS1pe,0.6780706221856285
GATS1se,0.7233869954240442
GATS2dv,0.790966679158952
GATS2pe,0.5263572167087464
GATS2se,0.5213311960923593
GATS3dv,1.0399943416717619
GATS3pe,0.9639726749791409
GATS3se,0.9660176428272792
GATS4dv,1.0153218880050283
GATS4pe,1.017822102294152
GATS4se,1.0397892389645964
GATS5dv,1.0154408810431086
GATS5pe,1.1296591104924256
GATS5se,1.1515041436433033
GATS6dv,0.9361914145743828
GATS6pe,0.9636481268490091
GATS6se,0.946158701536156
GATS7dv,1.0270960470306578
GATS7pe,1.1227271078453578
GATS7se,1.1832963368192202
GATS8dv,1.0650329363308866
GATS8pe,1.1019514617296116
GATS8se,1.1527012996764252
LogEE_A,4.455659593525399
LogEE_D,245.13532118767156
MATS1dv,0.2601790587097186
MATS1pe,-0.05395813193475523
MATS1se,-0.07422615489228233
MATS2dv,0.04921885924923225
MATS2pe,0.2033403727451808
MATS2se,0.20787571495957857
MATS3dv,-0.14176667609721366
MATS3pe,-0.0935729033445418
MATS3se,-0.0780601996475429
MATS4dv,-0.03446440957170106
MATS4pe,-0.036751524828991605
MATS4se,-0.05170087657127759
MATS5dv,0.06173561094029526
MATS5pe,0.08256557356844867
MATS5se,0.09740510131521436
MATS6dv,0.08794770114849389
MATS6pe,0.06734885532810168
MATS6se,0.07193943850433217
MATS7dv,-0.023938202341464505
MATS7pe,-0.10994137531367856
MATS7se,-0.16000303864409235
MATS8dv,-0.042196300921749655
MATS8pe,-0.0614106357185658
MATS8se,-0.07360721950176707
MAXaaCH,1.8427568304574615
MAXaasC,1.0415842367091508
MAXdsCH,1.4331922736955205
MAXdssC,0.12967085303665393
MAXsCH3,1.9251307291727733
MAXssNH,2.6668214566040698
MAXsssN,0.879320916510671
MDEC-11,0.058823529411764705
MDEC-12,3.1164979554021692
MDEC-13,3.626593304164804
MDEC-22,9.242455727949991
MDEC-23,25.197877433756087
MDEC-33,12.937239123539552
MDEN-23,0.33333333333333337
MDEO-11,1.307845995812947
MDEO-12,0.8159569686341474
MINaaCH,1.5099293118841626
MINaasC,0.1671141123964348
MINdsCH,1.4331922736955205
MINdssC,-1.0359084466729682
MINsCH3,1.6884822757877291
MINssNH,2.6668214566040698
MINsssN,0.879320916510671
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.4107142857142856
SM1_Dzi,1.4024037909153106
SM1_Dzm,2.405952533989476
SM1_Dzp,-7.105991291364065
SM1_Dzv,-2.875037249663544
SddssSe,0
SpAD_Dt,730.282785720939
SpAbs_A,43.27008244258257
SpAbs_D,490.2706423753434
SpMAD_A,1.2726494836053697
SpMAD_D,14.419724775745388
SpMax_A,2.4486008556755405
SpMax_D,245.13532118767156
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,142.22000000000003
TpiPC10,8.869163021145086
VAdjMat,6.20945336562895
VE1_DzZ,5.731133355390737
VE1_Dzi,5.742269307704949
VE1_Dzm,5.731132337253415
VE1_Dzp,5.735672979056929
VE1_Dzv,5.74049268729663
VE2_DzZ,0.1685627457467864
VE2_Dzi,0.16889027375602791
VE2_Dzm,0.16856271580157103
VE2_Dzp,0.16869626408990968
VE2_Dzv,0.16883802021460675
VE3_DzZ,2.9696887360521647
VE3_Dzi,2.971629913597842
VE3_Dzm,2.96968855840189
VE3_Dzp,2.9704805212748244
VE3_Dzv,2.971320472293865
VR1_DzZ,231.47702977855673
VR1_Dzi,230.33690657575323
VR1_Dzm,231.4778558510593
VR1_Dzp,231.56733407751838
VR1_Dzv,230.51053848651614
VR2_DzZ,6.808147934663433
VR2_Dzi,6.77461489928686
VR2_Dzm,6.808172230913509
VR2_Dzp,6.810803943456423
VR2_Dzv,6.7797217201916515
VR3_DzZ,6.668256076806674
VR3_Dzi,6.663318479954833
VR3_Dzm,6.668259645502149
VR3_Dzp,6.668646122802935
VR3_Dzv,6.664072013128724
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10248601056013436
Xch-6dv,0.2323287014801583
Xch-7dv,0.28288259396035903
Xpc-4dv,2.280856180726831
Xpc-5dv,2.9811268025041766
Xpc-6dv,3.3926565010092187
Zagreb1,180.0
Zagreb2,212.0
fragCpx,247.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,5
nBondsM,22
nBondsO,37
nBondsS,35
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.506544444444443
AATS1are,6.47419298245614
AATS2are,6.440632258064518
AATS3are,6.426920175438597
AATS4are,6.365054687500001
AATS5are,6.5420227642276405
AATS6are,6.374345794392523
AATS7are,6.3822688172043005
AATS8are,6.450662921348313
AATSC0dv,4.394909312604788
AATSC0pe,0.14214585048010975
AATSC0se,0.10450759842249653
AATSC1dv,1.14346336806809
AATSC1pe,-0.007669924554183751
AATSC1se,-0.007757197187928668
AATSC2dv,0.21631242287023508
AATSC2pe,0.02890399022080625
AATSC2se,0.02172459174078499
AATSC3dv,-0.6230516849966709
AATSC3pe,-0.013300999927802997
AATSC3se,-0.008157883997545318
AATSC4dv,-0.15146795458009454
AATSC4pe,-0.005224076753257881
AATSC4se,-0.005403134446802137
AATSC5dv,0.2713224114408496
AATSC5pe,0.011736353675265203
AATSC5se,0.010179573212553012
AATSC6dv,0.3865221707996985
AATSC6pe,0.009573360319474885
AATSC6se,0.007518217949950632
AATSC7dv,-0.10520622839752007
AATSC7pe,-0.01562771029691578
AATSC7se,-0.016721533308995996
AATSC8dv,-0.18544891587847154
AATSC8pe,-0.008729267042739741
AATSC8se,-0.007692513736687228
AETA_eta,0.8399485823167265
ATSC0are,8.431799999999997
ATSC1are,-0.554199999999997
ATSC2are,2.8224
ATSC3are,-1.6086999999999954
ATSC4are,-0.9213999999999986
ATSC5are,1.620400000000007
ATSC6are,1.176200000000001
ATSC7are,-1.8997999999999984
ATSC8are,-0.6777999999999962
BCUTZ-1h,16.00200585123143
BCUTZ-1l,5.679393235145166
BCUTc-1h,0.45992553842931627
BCUTc-1l,-0.5300418540493856
BCUTd-1h,3.252728563950463
BCUTd-1l,0.9724587700955705
BCUTi-1h,14.543866014574524
BCUTi-1l,10.337557585390185
BCUTm-1h,32.06099972786075
BCUTm-1l,11.690703115506057
BCUTp-1h,2.9166275970722886
BCUTp-1l,0.7413322800335544
BCUTs-1h,7.011552055397552
BCUTs-1l,0.6284504194071059
BCUTv-1h,24.434241138186724
BCUTv-1l,14.700258130014705
BalabanJ,1.2372894687859342
Diameter,19
ETA_beta,45.0
GATS1are,0.7001749433951586
GATS2are,0.5410693694913802
GATS3are,0.9694797847580359
GATS4are,1.0292412818882088
GATS5are,1.142533241848465
GATS6are,0.9601390530242317
GATS7are,1.1478786656862512
GATS8are,1.101248923617413
HybRatio,0.12
Lipinski,True
LogEE_Dt,365.1413928604695
MATS1are,-0.062268030426168276
MATS2are,0.19436097905854113
MATS3are,-0.09037403513765534
MATS4are,-0.046101143883868156
MATS5are,0.08437049289015665
MATS6are,0.07039970844686112
MATS7are,-0.13082730584446434
MATS8are,-0.04877362344958906
MAXssCH2,-0.40231831575054344
MINssCH2,-0.40231831575054344
NsssssAs,0
RotRatio,0.16216216216216217
SM1_Dzpe,1.886321909424725
SM1_Dzse,1.8428508916974202
SMR_VSA1,28.70182706818134
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,0.0
SMR_VSA5,13.847474399381248
SMR_VSA6,11.861545009918906
SMR_VSA7,81.95304202400997
SMR_VSA8,0.0
SMR_VSA9,11.323698910571437
SpAD_DzZ,367.87807666037054
SpAD_Dzi,375.31230307308556
SpAD_Dzm,367.93494000550527
SpAD_Dzp,498.60901807902906
SpAD_Dzv,463.870497252718
SpAbs_Dt,730.282785720939
SpDiam_A,4.819439105846004
SpDiam_D,376.4354863161266
SpMAD_Dt,21.47890546238056
SpMax_Dt,365.1413928604695
SsssssAs,0
VE1_Dzpe,5.740885214022507
VE1_Dzse,5.740180897703668
VE2_Dzpe,0.16884956511830904
VE2_Dzse,0.16882884993246083
VE3_Dzpe,2.971388848533965
VE3_Dzse,2.9712661567363794
VMcGowan,335.3000000000011
VR1_Dzpe,230.34467385579984
VR1_Dzse,230.4032251662995
VR2_Dzpe,6.774843348699996
VR2_Dzse,6.776565446067632
VR3_Dzpe,6.663352200773625
VR3_Dzse,6.663606358463499
mZagreb1,11.944444444444446
mZagreb2,7.361111111111108
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,13
nBondsKS,44
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1561444444444444
AATSC1are,-0.009722807017543807
AATSC2are,0.030348387096774194
AATSC3are,-0.014111403508771889
AATSC4are,-0.007198437499999989
AATSC5are,0.013173983739837455
AATSC6are,0.01099252336448599
AATSC7are,-0.020427956989247296
AATSC8are,-0.007615730337078609
AETA_beta,1.3235294117647058
BCUTdv-1h,6.027225889968686
BCUTdv-1l,0.6606489644410554
BCUTpe-1h,3.503324471203527
BCUTpe-1l,2.228697924397591
BCUTse-1h,3.7161740838990167
BCUTse-1l,2.4247226107692184
ETA_alpha,16.133333333333336
ETA_dBeta,2.0
ETA_eta_B,0.6909591163628477
ETA_eta_F,38.62191012034784
ETA_eta_L,7.032763978758088
ETA_eta_R,67.18016191911654
ETA_psi_1,0.5475113122171951
LabuteASA,198.80209367110555
LogEE_DzZ,183.90224646276317
LogEE_Dzi,187.69739870686382
LogEE_Dzm,183.92988481168186
LogEE_Dzp,248.14571043387895
LogEE_Dzv,231.51244903082025
PEOE_VSA1,14.840466935900384
PEOE_VSA2,19.28352128306594
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,29.828919765543436
PEOE_VSA7,61.5046461827774
PEOE_VSA8,17.32685787321444
PEOE_VSA9,10.468588005587042
SM1_Dzare,2.0610310552372813
SpAD_Dzpe,377.29931327562565
SpAD_Dzse,379.5768487600732
SpAbs_DzZ,365.7509758200345
SpAbs_Dzi,373.9923936228123
SpAbs_Dzm,365.8120407108087
SpAbs_Dzp,503.397412159122
SpAbs_Dzv,465.89993531130403
SpDiam_Dt,535.6963975804044
SpMAD_DzZ,10.819943431187369
SpMAD_Dzi,11.0385971492084
SpMAD_Dzm,10.82161588251486
SpMAD_Dzp,14.664971119971442
SpMAD_Dzv,13.643249919197588
SpMax_DzZ,183.90224646276317
SpMax_Dzi,187.69739870686382
SpMax_Dzm,183.92988481168186
SpMax_Dzp,248.14571043387895
SpMax_Dzv,231.51244903082025
VE1_Dzare,5.7411856512209045
VE2_Dzare,0.1688584015064972
VE3_Dzare,2.9714411800692764
VR1_Dzare,230.31518791171325
VR2_Dzare,6.77397611505039
VR3_Dzare,6.663224184653385
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4745098039215687
AETA_dBeta,0.058823529411764705
AETA_eta_B,0.020322326951848463
AETA_eta_F,1.1359385329514071
AETA_eta_L,0.20684599937523787
AETA_eta_R,1.9758871152681337
BCUTare-1h,3.557135761218145
BCUTare-1l,2.1788226947995444
ETA_beta_s,21.5
ETA_dPsi_A,0.1664886877828049
ETA_dPsi_B,0.0
ETA_eta_BR,1.0349591163628475
ETA_eta_FL,9.190490467252161
ETA_eta_RL,16.223254446010248
LogEE_Dzpe,188.70513669397235
LogEE_Dzse,189.84262587685123
PEOE_VSA10,18.06525124366146
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,11.146391442523793
SlogP_VSA1,5.316788604006331
SlogP_VSA2,39.5740699914309
SlogP_VSA3,9.589074368143644
SlogP_VSA4,13.847474399381248
SlogP_VSA5,27.245139078037248
SlogP_VSA6,63.91959106709788
SlogP_VSA7,0.0
SlogP_VSA8,17.399719017405317
SlogP_VSA9,0.0
SpAD_Dzare,373.55685571217816
SpAbs_Dzpe,375.5239514785201
SpAbs_Dzse,377.84240086200487
SpDiam_DzZ,283.9706613426372
SpDiam_Dzi,289.6964345526228
SpDiam_Dzm,284.0126491689889
SpDiam_Dzp,387.550540786104
SpDiam_Dzv,361.59009170397746
SpMAD_Dzpe,11.097038625753695
SpMAD_Dzse,11.164024963531563
SpMax_Dzpe,188.70513669397235
SpMax_Dzse,189.84262587685123
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,34
AETA_beta_s,0.6323529411764706
AETA_eta_BR,0.030439974010671986
AETA_eta_FL,0.27030854315447533
AETA_eta_RL,0.4771545425297132
DetourIndex,6016
EState_VSA1,29.567632865739718
EState_VSA2,10.468588005587042
EState_VSA3,28.334784095826436
EState_VSA4,22.225246171938586
EState_VSA5,12.142387175295491
EState_VSA6,43.321939610460284
EState_VSA7,19.056471336613843
EState_VSA8,5.316788604006331
EState_VSA9,4.417150937053347
ETA_beta_ns,23.5
ETA_shape_p,0.16528925619834706
ETA_shape_x,0.0
ETA_shape_y,0.396694214876033
GhoseFilter,True
LogEE_Dzare,186.83904641653723
SlogP_VSA10,10.481923458755384
SlogP_VSA11,0.0
SpAbs_Dzare,371.61706177783736
SpDiam_Dzpe,291.64031679956713
SpDiam_Dzse,293.6212848648451
SpMAD_Dzare,10.986966344475828
SpMax_Dzare,186.83904641653723
TopoPSA(NO),116.92000000000002
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.791764987199656
VSA_EState9,82.81928882420858
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6911764705882353
EState_VSA10,24.284676131127995
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.025490196078431282
FilterItLogS,-5.768930312842043
SpDiam_Dzare,288.54837612126255
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6567901234567892
ETA_epsilon_2,0.8666666666666661
ETA_epsilon_3,0.4416666666666657
ETA_epsilon_4,0.5675925925925912
ETA_epsilon_5,0.8351851851851847
AETA_beta_ns_d,0.014705882352941176
ETA_dEpsilon_A,0.2151234567901235
ETA_dEpsilon_B,0.08919753086419802
ETA_dEpsilon_C,-0.1259259259259255
ETA_dEpsilon_D,0.031481481481481444
PetitjeanIndex,0.47368421052631576
TopoShapeIndex,0.9
CDK Descriptors
FMFDescriptor,0.7647058823529411
MDEDescriptor,"0.058823529411764705,3.1164979554021692,3.626593304164804,0.0,9.242455727949991,25.197877433756087,0.0,12.937239123539552,0.0,0.0,1.307845995812947,0.8159569686341474,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0"
APolDescriptor,67.24785999999997
BCUTDescriptor,"11.84999999999999,31.972072742277362,-0.3278571213313212,0.2911203084488088,4.390031821460651,11.588741746694136"
BPolDescriptor,32.53214
TPSADescriptor,142.22
ALOGPDescriptor,"4.551899999999999,20.71979360999999,127.71710000000004"
XLogPDescriptor,3.492999999999999
VAdjMaDescriptor,6.20945336562895
WeightDescriptor,476.10420751999993
ChiPathDescriptor,"24.405048436076804,16.223254446010255,15.235117483119822,12.475299958302159,10.370045406457153,7.780969405907123,4.855199494820494,3.663543231573867,19.14102298779363,11.093509305258022,8.660550043641098,6.147825150885058,4.274313945430646,2.644830080092356,1.4321512016196494,0.8892848635546707"
ChiChainDescriptor,"0.0,0.0,0.19641855032959654,0.5709953815294093,0.8767123600012924,0.0,0.0,0.10248601056013436,0.23232870148015833,0.2828825939603591"
AtomCountDescriptor,54
BondCountDescriptor,37
SmallRingDescriptor,"4,3,4,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"2.6811159566392844,0.0,0.6322764953573226,0.0,1.1773974263823295,0.0,0.19029604858176322,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,14,4,3,0,0,0"
ZagrebIndexDescriptor,180.0
LargestChainDescriptor,20
MannholdLogPDescriptor,3.2199999999999998
WeightedPathDescriptor,"68.94077454290932,2.027669839497333,25.1755297257907,15.656737355844042,6.4548352588625555"
FractionalPSADescriptor,0.29871611666869313
WienerNumbersDescriptor,"4019.0,53.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.904265047990402,9.261326909385158,12.206702370962896,2.2808561807268304,2.9811268025041784,3.1391207001769357"
FractionalCSP3Descriptor,0.12
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,1,9,0,0,0,5,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,21
PetitjeanNumberDescriptor,0.47368421052631576
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"27.04601899196494,12.029903880384479,6.6675068262969965"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,2127.09
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.12
AutocorrelationDescriptorMass,"45.494527854248645,43.49512391493613,66.93192444148389,64.95724523849853,63.479004150587535"
PetitjeanShapeIndexDescriptor,"0.9,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.8181719894538604,-0.4571070455190378,0.181879244562737,-0.01518716656643132,-0.3527454610800421"
EccentricConnectivityIndexDescriptor,1059
AutocorrelationDescriptorPolarizability,"2393.1759564487274,2822.4371417445764,3963.549151245,3767.011732726499,3416.010792775511"
