DLiP-ID,C001FP
AATSC5p,-0.05703241055035451
AATSC5s,-0.9016022274577494
AATSC5v,-14.358694376582234
AATSC6Z,0.38699856134363764
AATSC6c,-0.000901263520400906
AATSC6d,-0.08414466860717996
AATSC6i,-0.18568509685148818
AATSC6m,1.4299814260764816
AATSC6p,-0.012239926093286906
AATSC6s,-0.11293994984358344
AATSC6v,-8.294451728854206
AATSC7Z,-1.578875171467764
AATSC7c,0.00021313080894514588
AATSC7d,-0.0027434842249657466
AATSC7i,-0.16012231366775084
AATSC7m,-7.598958641975311
AATSC7p,-0.036163222786887536
AATSC7s,0.20057472408874066
AATSC7v,-5.563126357915435
AATSC8Z,-5.541838134430729
AATSC8c,-4.954470556180759e-05
AATSC8d,0.18655692729766798
AATSC8i,0.052178198011250024
AATSC8m,-26.128881851851858
AATSC8p,-0.072033076447188
AATSC8s,0.28616246258338696
AATSC8v,-6.524367299881607
ATS0are,168.4674
ATS1are,175.3458
ATS2are,325.44100000000014
ATS3are,404.58600000000007
ATS4are,398.50419999999997
ATS5are,291.86109999999996
ATS6are,233.52400000000003
ATS7are,197.63400000000007
ATS8are,96.62400000000001
ATSC0dv,102.15729309556471
ATSC0pe,3.605666666666665
ATSC0se,2.6420846666666664
ATSC1dv,-12.662432894714563
ATSC1pe,0.12150493827160572
ATSC1se,0.4034364938271598
ATSC2dv,44.701976324747264
ATSC2pe,1.579462962962963
ATSC2se,1.2413407407407395
ATSC3dv,42.295551152432736
ATSC3pe,0.30016419753086226
ATSC3se,-0.4826229135802466
ATSC4dv,-24.412403258310903
ATSC4pe,-2.2780049382716046
ATSC4se,-2.16222727160494
ATSC5dv,-100.67425358600485
ATSC5pe,-1.6376938271604904
ATSC5se,-0.4501276049382738
ATSC6dv,-39.50634219038426
ATSC6pe,-0.23977530864197535
ATSC6se,0.07466113580247155
ATSC7dv,6.95625666819082
ATSC7pe,0.1372666666666656
ATSC7se,0.04696355555555757
ATSC8dv,20.38713610730072
ATSC8pe,-0.15111111111111175
ATSC8se,-0.15929333333333234
AXp-0dv,0.6506784445567766
AXp-1dv,0.4175540274871497
AXp-2dv,0.25838859298917016
AXp-3dv,0.15960770111159708
AXp-4dv,0.10363154310568619
AXp-5dv,0.0647345051294629
AXp-6dv,0.044100876541464926
AXp-7dv,0.02635225919560875
BertzCT,452.24512212016214
ECIndex,176
ETA_eta,10.33752525933829
GATS1dv,0.8506092999285131
GATS1pe,0.5168649876517122
GATS1se,0.40237081097830074
GATS2dv,0.7568438058337497
GATS2pe,0.6111355219724942
GATS2se,0.5633463468738344
GATS3dv,0.7432220950409131
GATS3pe,0.836611800937993
GATS3se,0.9195009094073984
GATS4dv,1.4700431333831359
GATS4pe,1.7452868394134684
GATS4se,1.883693950468584
GATS5dv,1.869544978470848
GATS5pe,1.7292244110701172
GATS5se,1.6691069009395858
GATS6dv,0.9559241356407511
GATS6pe,0.6349084661226567
GATS6se,0.5043637228392825
GATS7dv,0.5634819038752472
GATS7pe,0.6400249607099936
GATS7se,0.623394754529273
GATS8dv,0.3281740951937623
GATS8pe,0.8856152352778036
GATS8se,0.8914189056604377
LogEE_A,3.641486355905122
LogEE_D,47.61240105265381
MATS1dv,-0.11952355802000865
MATS1pe,0.03249481636049099
MATS1se,0.14724283915922212
MATS2dv,0.23165993787429848
MATS2pe,0.23190892331787125
MATS2se,0.2487355535755713
MATS3dv,0.16684541378365406
MATS3pe,0.03354766336570801
MATS3se,-0.07361226280880137
MATS4dv,-0.10406704747559835
MATS4pe,-0.2751320352968894
MATS4se,-0.35639096431323236
MATS5dv,-0.6047280718815689
MATS5pe,-0.27871364098598966
MATS5se,-0.10454421470722539
MATS6dv,-0.254669744058441
MATS6pe,-0.04379240445820381
MATS6se,0.018609202820485907
MATS7dv,0.05107019130061138
MATS7pe,0.028552278820375126
MATS7se,0.01333139210527502
MATS8dv,0.2993492019443375
MATS8pe,-0.06286401035407259
MATS8se,-0.09043616316105889
MAXaaCH,1.6711874842529606
MAXaasC,0.4539554988662131
MAXsssN,1.5125617283950616
MDEC-22,9.084375806351227
MDEC-23,6.127922494874163
MDEC-33,0.4999999999999999
MDEO-11,0.4999999999999999
MINaaCH,1.4952469135802469
MINaasC,0.2887962962962969
MINsssN,1.5125617283950616
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9149159663865545
SM1_Dzi,0.6162783745398974
SM1_Dzm,1.9275748063903695
SM1_Dzp,-2.024687461697199
SM1_Dzv,-0.8764460794504028
SddssSe,0
SpAD_Dt,167.22091730876937
SpAbs_A,18.73281952658019
SpAbs_D,95.22480210530762
SpMAD_A,1.248854635105346
SpMAD_D,6.348320140353841
SpMax_A,2.4234298295943186
SpMax_D,47.61240105265381
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,45.760000000000005
TpiPC10,6.777646593635117
VAdjMat,5.0
VE1_DzZ,3.789952711959332
VE1_Dzi,3.817841196814131
VE1_Dzm,3.7900682043411136
VE1_Dzp,3.807269612670415
VE1_Dzv,3.8140912953990735
VE2_DzZ,0.2526635141306221
VE2_Dzi,0.25452274645427536
VE2_Dzm,0.2526712136227409
VE2_Dzp,0.25381797417802765
VE2_Dzv,0.2542727530266049
VE3_DzZ,1.737818650069075
VE3_Dzi,1.7451502392554776
VE3_Dzm,1.7378491229089432
VE3_Dzp,1.7423774032452854
VE3_Dzv,1.7441675519162883
VR1_DzZ,67.69823877080313
VR1_Dzi,66.71300536888971
VR1_Dzm,67.68447335563948
VR1_Dzp,67.44712614364875
VR1_Dzv,67.03917864305298
VR2_DzZ,4.513215918053542
VR2_Dzi,4.447533691259314
VR2_Dzm,4.512298223709299
VR2_Dzp,4.496475076243249
VR2_Dzv,4.469278576203532
VR3_DzZ,4.620525272485676
VR3_Dzi,4.605865025064845
VR3_Dzm,4.620321916902161
VR3_Dzp,4.616809082643671
VR3_Dzv,4.610742312462502
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.11180339887498948
Xch-6dv,0.1647084171540693
Xch-7dv,0.24578644885255946
Xpc-4dv,2.250680028350571
Xpc-5dv,3.075104700054423
Xpc-6dv,3.739331538473223
Zagreb1,78.0
Zagreb2,91.0
fragCpx,46.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,6
nBondsD,2
nBondsM,8
nBondsO,16
nBondsS,20
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,0
AATS0are,6.239533333333333
AATS1are,6.26235
AATS2are,6.381196078431375
AATS3are,6.038597014925374
AATS4are,6.427487096774193
AATS5are,6.633206818181818
AATS6are,5.695707317073172
AATS7are,5.489833333333335
AATS8are,5.368
AATSC0dv,3.7836034479838783
AATSC0pe,0.13354320987654314
AATSC0se,0.09785498765432098
AATSC1dv,-0.45222974623980583
AATSC1pe,0.004339462081128775
AATSC1se,0.01440844620811285
AATSC2dv,0.8765093397009267
AATSC2pe,0.03096986201888163
AATSC2se,0.024340014524328227
AATSC3dv,0.6312768828721304
AATSC3pe,0.004480062649714362
AATSC3se,-0.00720332706836189
AATSC4dv,-0.39374843965017586
AATSC4pe,-0.03674201513341298
AATSC4se,-0.0348746334129829
AATSC5dv,-2.2880512178637464
AATSC5pe,-0.03722031425364751
AATSC5se,-0.010230172839506222
AATSC6dv,-0.9635693217166893
AATSC6pe,-0.005848178259560375
AATSC6se,0.0018210033122554037
AATSC7dv,0.19322935189418944
AATSC7pe,0.003812962962962933
AATSC7se,0.0013045432098765992
AATSC8dv,1.1326186726278178
AATSC8pe,-0.008395061728395097
AATSC8se,-0.008849629629629575
AETA_eta,0.6891683506225527
ATSC0are,3.4960074074074057
ATSC1are,-0.12638545953360833
ATSC2are,1.9112971193415622
ATSC3are,0.3741371742112485
ATSC4are,-2.4182688614540493
ATSC5are,-2.0631417009602213
ATSC6are,-0.2738186556927278
ATSC7are,0.3967012345679035
ATSC8are,0.15586172839506296
BCUTZ-1h,17.00110320756699
BCUTZ-1l,5.700664747436009
BCUTc-1h,0.44468559510856553
BCUTc-1l,-0.3762953181756496
BCUTd-1h,4.048461477800782
BCUTd-1l,0.9717142564996825
BCUTi-1h,14.542688314521914
BCUTi-1l,10.319770501564
BCUTm-1h,35.450517244526225
BCUTm-1l,11.71183604343064
BCUTp-1h,2.9545952061342575
BCUTp-1l,0.7610331256202765
BCUTs-1h,7.014201392218023
BCUTs-1l,0.29759342679030676
BCUTv-1h,24.44183011829024
BCUTv-1l,14.702152528622456
BalabanJ,1.992472782681039
Diameter,7
ETA_beta,18.75
GATS1are,0.5958143635960236
GATS2are,0.6127768907126797
GATS3are,0.8241256147303091
GATS4are,1.9260233605961565
GATS5are,1.9295524177556274
GATS6are,0.5745306518454062
GATS7are,0.33522526225683896
GATS8are,0.4395299611620451
HybRatio,0.4
Lipinski,True
LogEE_Dt,83.61045865438469
MATS1are,-0.03486025025675567
MATS2are,0.28943393503226883
MATS3are,0.043126824259796116
MATS4are,-0.3012342258186866
MATS5are,-0.36213274844936194
MATS6are,-0.051578724389225485
MATS7are,0.08510448956587567
MATS8are,0.06687416968775019
MAXddssS,-3.312314814814814
MAXssCH2,0.9442417800453514
MINddssS,-3.312314814814814
MINssCH2,0.6198875661375662
NsssssAs,0
RotRatio,0.125
SM1_Dzpe,0.8832919526517209
SM1_Dzse,0.9183928703714531
SMR_VSA1,8.417796984328938
SMR_VSA2,0.0
SMR_VSA3,4.305215991296234
SMR_VSA4,0.0
SMR_VSA5,17.737126721369794
SMR_VSA6,13.08951281182515
SMR_VSA7,29.288101587587768
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,56.02388172348156
SpAD_Dzi,75.78829000122104
SpAD_Dzm,55.960400470865736
SpAD_Dzp,79.98270264636136
SpAD_Dzv,84.45490953692857
SpAbs_Dt,167.22091730876934
SpDiam_A,4.814025028686347
SpDiam_D,69.83041995092063
SpMAD_Dt,11.148061153917958
SpMax_Dt,83.61045865438469
SsssssAs,0
VE1_Dzpe,3.8146462372711873
VE1_Dzse,3.812902978350715
VE2_Dzpe,0.25430974915141247
VE2_Dzse,0.2541935318900477
VE3_Dzpe,1.7443130391271713
VE3_Dzse,1.743855943695455
VMcGowan,167.4499999999998
VR1_Dzpe,66.74858342734989
VR1_Dzse,66.82616775513343
VR2_Dzpe,4.449905561823326
VR2_Dzse,4.455077850342229
VR3_Dzpe,4.606398183101158
VR3_Dzse,4.607559844804758
mZagreb1,5.395833333333333
mZagreb2,3.2499999999999996
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,23
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.12948175582990393
AATSC1are,-0.004513766411914583
AATSC2are,0.03747641410473651
AATSC3are,0.005584136928526097
AATSC4are,-0.039004336475065314
AATSC5are,-0.0468895841127323
AATSC6are,-0.006678503797383604
AATSC7are,0.01101947873799732
AATSC8are,0.008658984910836831
AETA_beta,1.25
BCUTdv-1h,6.017564869906181
BCUTdv-1l,0.6449107319151671
BCUTpe-1h,3.5367941476700073
BCUTpe-1l,2.2415777890874327
BCUTse-1h,3.768148905416059
BCUTse-1l,2.441019419090359
ETA_alpha,7.614285714285715
ETA_dBeta,0.25
ETA_eta_B,0.3100232812106656
ETA_eta_F,11.554408803255738
ETA_eta_L,3.7970657808004042
ETA_eta_R,21.89193406259403
ETA_psi_1,0.5688367129135541
LabuteASA,94.7092162130543
LogEE_DzZ,27.808522855096744
LogEE_Dzi,37.93523022557984
LogEE_Dzm,27.778298975087893
LogEE_Dzp,39.48360097169947
LogEE_Dzv,42.05216555257421
PEOE_VSA1,0.0
PEOE_VSA2,0.0
PEOE_VSA3,8.417796984328938
PEOE_VSA4,4.305215991296234
PEOE_VSA5,0.0
PEOE_VSA6,17.667306958694127
PEOE_VSA7,31.04074445123685
PEOE_VSA8,18.112146125566476
PEOE_VSA9,4.895483475517775
SM1_Dzare,0.8491139337887321
SpAD_Dzpe,74.19372855584808
SpAD_Dzse,72.99951310822337
SpAbs_DzZ,54.619610014798084
SpAbs_Dzi,75.25418207661977
SpAbs_Dzm,54.54684561284613
SpAbs_Dzp,80.99188940509616
SpAbs_Dzv,84.9807771845988
SpDiam_Dt,118.20075542962502
SpMAD_DzZ,3.734925448232104
SpMAD_Dzi,5.05255266674807
SpMAD_Dzm,3.7306933647243823
SpMAD_Dzp,5.332180176424091
SpMAD_Dzv,5.630327302461905
SpMax_DzZ,27.80852285508875
SpMax_Dzi,37.93523022557984
SpMax_Dzm,27.778298975079633
SpMax_Dzp,39.48360097169947
SpMax_Dzv,42.05216555257421
VE1_Dzare,3.814467583644546
VE2_Dzare,0.2542978389096364
VE3_Dzare,1.744266204427659
VR1_Dzare,66.76322651910559
VR2_Dzare,4.4508817679403725
VR3_Dzare,4.606617535858345
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5076190476190476
AETA_dBeta,0.016666666666666666
AETA_eta_B,0.020668218747377707
AETA_eta_F,0.7702939202170492
AETA_eta_L,0.25313771872002694
AETA_eta_R,1.459462270839602
BCUTare-1h,3.5807494626039778
BCUTare-1l,2.1868707537228618
ETA_beta_s,9.25
ETA_dPsi_A,0.14516328708644588
ETA_dPsi_B,0.0
ETA_eta_BR,0.48202328121066557
ETA_eta_FL,3.307124500362025
ETA_eta_RL,7.104190281162429
LogEE_Dzpe,37.15575040810082
LogEE_Dzse,36.56098274546978
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,25.812525787450323
SlogP_VSA3,10.023291153407584
SlogP_VSA4,0.0
SlogP_VSA5,12.841643245852019
SlogP_VSA6,29.160951749364212
SlogP_VSA7,5.022633313741326
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,74.80925340673392
SpAbs_Dzpe,73.42820886354994
SpAbs_Dzse,72.2035726205681
SpDiam_DzZ,39.98556792190843
SpDiam_Dzi,56.67175758958244
SpDiam_Dzm,39.95052986976968
SpDiam_Dzp,58.52914842195156
SpDiam_Dzv,62.904480920027
SpMAD_Dzpe,4.946248570389872
SpMAD_Dzse,4.866634207214891
SpMax_Dzpe,37.15575040810082
SpMax_Dzse,36.56098274546978
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,15
AETA_beta_s,0.6166666666666667
AETA_eta_BR,0.03213488541404437
AETA_eta_FL,0.22047496669080166
AETA_eta_RL,0.4736126854108286
DetourIndex,607
EState_VSA1,10.023291153407584
EState_VSA2,4.895483475517775
EState_VSA3,18.112146125566476
EState_VSA4,12.841643245852019
EState_VSA5,10.371583059757844
EState_VSA6,18.19910120538483
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,11.600939890232516
ETA_beta_ns,9.5
ETA_shape_p,0.1813633520950594
ETA_shape_x,0.10944340212632896
ETA_shape_y,0.1838649155722326
GhoseFilter,True
LogEE_Dzare,37.461234298952874
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,74.073354664117
SpDiam_Dzpe,55.41257724320743
SpDiam_Dzse,54.370533594464504
SpMAD_Dzare,4.987283560448928
SpMax_Dzare,37.461234298952874
TopoPSA(NO),37.38
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,25.62046296296296
VSA_EState9,10.27833915973797
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6333333333333333
EState_VSA10,8.417796984328938
ETA_dAlpha_A,0.007619047619047651
ETA_dAlpha_B,0.0
FilterItLogS,-2.784394675544548
SpDiam_Dzare,55.90302191744211
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6291005291005293
ETA_epsilon_2,0.8923809523809522
ETA_epsilon_3,0.43953488372093064
ETA_epsilon_4,0.5692640692640696
ETA_epsilon_5,0.8923809523809522
AETA_beta_ns_d,0.03333333333333333
ETA_dEpsilon_A,0.18956564537959864
ETA_dEpsilon_B,0.05983645983645969
ETA_dEpsilon_C,-0.12972918554313895
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.42857142857142855
TopoShapeIndex,0.75
CDK Descriptors
FMFDescriptor,0.8
MDEDescriptor,"0.0,0.0,0.0,0.0,9.084375806351227,6.127922494874163,0.0,0.4999999999999999,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,33.385516
BCUTDescriptor,"11.994422761278997,34.96885360329447,-0.23753478876843176,0.24342899614835706,6.538211063606943,11.948632328329289"
BPolDescriptor,21.994483999999996
TPSADescriptor,45.760000000000005
ALOGPDescriptor,"1.0636,1.1312449600000003,55.33390000000001"
XLogPDescriptor,2.238
VAdjMaDescriptor,5.0
WeightDescriptor,245.0277274
ChiPathDescriptor,"10.88890505706126,7.10419028116243,6.7714487412404,5.395965404915576,4.11303136440773,2.7553413555799517,1.550318816852744,0.8628447420382499,9.147421858322165,5.600142545690383,4.488578847518251,3.2067584029955354,2.2940581768114185,1.2701203742680567,0.7146534658909696,0.3555333601873441"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.15550211698203656,0.3110042339640731,0.0,0.0,0.11180339887498948,0.09620034671577445,0.13857484140932497"
AtomCountDescriptor,27
BondCountDescriptor,16
SmallRingDescriptor,"2,1,2,1,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.4880338717125852,0.16666666666666666,0.6220084679281463,0.16666666666666666,0.6361735228721292,0.02280752297933222,0.13291856956633386,0.019006269149443516"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,6,0,2,2,0,0"
ZagrebIndexDescriptor,78.0
LargestChainDescriptor,8
MannholdLogPDescriptor,2.01
WeightedPathDescriptor,"29.90416313176253,1.9936108754508353,14.298148074195861,4.97752920080378,3.323896375235619"
FractionalPSADescriptor,0.1867543746398066
WienerNumbersDescriptor,"347.0,21.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.2636329214459106,4.517881122674873,6.289814309488871,1.2265009324778025,1.6226975235836785,1.8042444880295745"
FractionalCSP3Descriptor,0.4
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.42857142857142855
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"11.484375,4.472589792060491,2.397146254458977"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,574.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.4
AutocorrelationDescriptorMass,"30.749621318657162,27.180173884678624,36.62680408056875,34.57178178050952,32.491249107818206"
PetitjeanShapeIndexDescriptor,"0.75,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.22932574370966666,-0.15006822387860905,0.11898239354604809,-0.05840564803830782,-0.08814629545846611"
EccentricConnectivityIndexDescriptor,176
AutocorrelationDescriptorPolarizability,"1226.8037532506105,1423.145154020325,1990.6921966962889,1750.7862404931645,1436.3873153466802"
