DLiP-ID,I000L8
AATSC5c,-0.0017626810084926303
AATSC5d,0.031354166666666676
AATSC5i,-0.36292287301426934
AATSC5m,-16.671724759531255
AATSC5p,-0.06932185881589571
AATSC5s,-0.4244068287037039
AATSC5v,-15.271401612964857
AATSC6Z,1.6862864077669903
AATSC6c,-0.004910571362850688
AATSC6d,-0.03672330097087381
AATSC6i,-0.012743614837753554
AATSC6m,7.620360408634712
AATSC6p,0.02097468443647299
AATSC6s,-0.29803127590744743
AATSC6v,4.923400284094081
AATSC7Z,-1.3678797468354431
AATSC7c,0.008294321448981975
AATSC7d,-0.24648734177215187
AATSC7i,-0.1680736305342657
AATSC7m,-5.936316510450952
AATSC7p,-0.07496094475363953
AATSC7s,0.7113567922668039
AATSC7v,-7.430133230711984
AATSC8Z,-4.381578947368421
AATSC8c,-0.0035004959754908857
AATSC8d,-0.05250000000000002
AATSC8i,0.05034851862690165
AATSC8m,-20.536357787532896
AATSC8p,-0.010552365616440655
AATSC8s,-0.7529319436547903
AATSC8v,-14.337094728977144
ATS0are,254.67340000000002
ATS1are,270.7698
ATS2are,461.8020000000001
ATS3are,513.754
ATS4are,592.8510000000001
ATS5are,610.8590000000002
ATS6are,625.1358
ATS7are,509.11289999999997
ATS8are,480.1480000000001
ATSC0dv,181.5
ATSC0pe,5.7796774999999965
ATSC0se,4.0739457749999985
ATSC1dv,45.93055555555553
ATSC1pe,0.4808961250000013
ATSC1se,0.6338115862499987
ATSC2dv,72.55555555555554
ATSC2pe,2.0079229999999995
ATSC2se,1.0657926049999986
ATSC3dv,-43.138888888888914
ATSC3pe,-1.6251449999999994
ATSC3se,-1.4222404750000017
ATSC4dv,-51.2638888888889
ATSC4pe,-0.45539937499999683
ATSC4se,-0.26332014375000395
ATSC5dv,-85.66666666666669
ATSC5pe,-3.8260359999999953
ATSC5se,-2.5318326600000014
ATSC6dv,-9.645833333333334
ATSC6pe,-0.8247345625000018
ATSC6se,-0.8503899956249988
ATSC7dv,34.548611111111114
ATSC7pe,4.954899437499999
ATSC7se,3.477160119374999
ATSC8dv,-194.5555555555556
ATSC8pe,-6.087662249999994
ATSC8se,-3.3569323724999998
AXp-0dv,0.6149348303581181
AXp-1dv,0.35585950096414476
AXp-2dv,0.19841035670008847
AXp-3dv,0.10949733674839203
AXp-4dv,0.06504986988377953
AXp-5dv,0.03713696223487264
AXp-6dv,0.020181695772282807
AXp-7dv,0.011363722447685114
BertzCT,787.445094617417
ECIndex,344
ETA_eta,18.108286049836256
GATS1dv,0.5528225982771438
GATS1pe,0.6021832533043583
GATS1se,0.5611941936771887
GATS2dv,0.7676512600755024
GATS2pe,0.7304613882002934
GATS2se,0.7948847412760014
GATS3dv,1.1434687786960511
GATS3pe,1.1187905813083865
GATS3se,1.1820303821422367
GATS4dv,1.2139169472502804
GATS4pe,1.1581442044127899
GATS4se,1.2335858021248862
GATS5dv,1.175103305785124
GATS5pe,1.2943439534472296
GATS5se,1.3258466311447163
GATS6dv,1.0091292447867912
GATS6pe,1.0399674053772436
GATS6se,1.0468244484267715
GATS7dv,0.9528890748683614
GATS7pe,0.6969689392189327
GATS7se,0.7373271550481709
GATS8dv,1.6242931709438886
GATS8pe,1.7709818493105234
GATS8se,1.6833213741044455
LogEE_A,4.058544094106559
LogEE_D,93.8906898309481
MATS1dv,0.24101039252554388
MATS1pe,0.07924253723911256
MATS1se,0.14816841349412807
MATS2dv,0.22208618168214125
MATS2pe,0.19300605920966668
MATS2se,0.1453399322129606
MATS3dv,-0.11883991429445982
MATS3pe,-0.14059132192064352
MATS3se,-0.17455319161679345
MATS4dv,-0.12553140835969123
MATS4pe,-0.03501920690595988
MATS4se,-0.028726738514334254
MATS5dv,-0.1966636057545149
MATS5pe,-0.2758253668421233
MATS5se,-0.2589455857448179
MATS6dv,-0.020638868829513136
MATS6pe,-0.05541576791962738
MATS6se,-0.08106355858167773
MATS7dv,0.09637998705892838
MATS7pe,0.4340743651825129
MATS7se,0.4321577898800555
MATS8dv,-0.5641744397725259
MATS8pe,-0.5543618589718705
MATS8se,-0.4336843466803644
MAXaaCH,1.8070545162509448
MAXaasC,0.8106712962962965
MAXsCH3,1.8260772024859326
MAXssNH,2.6761085128495843
MDEC-11,0.4724703937105774
MDEC-12,2.7740786533416695
MDEC-13,5.63700564247836
MDEC-22,2.869069152135301
MDEC-23,11.131408554460553
MDEC-33,7.32232107540351
MDEN-22,0.14285714285714285
MDEO-11,0.4999999999999999
MDEO-12,0.7559289460184545
MDEO-22,0.14285714285714285
MINaaCH,1.607222222222222
MINaasC,0.13833333333333342
MINsCH3,1.4593819286974048
MINssNH,2.6761085128495843
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9107142857142856
SM1_Dzi,1.0561354191587082
SM1_Dzm,1.9074213757920884
SM1_Dzp,-4.941402762685762
SM1_Dzv,-2.0770482935474925
SddssSe,0
SpAD_Dt,311.02441527907934
SpAbs_A,27.859467775220786
SpAbs_D,187.78137966189627
SpMAD_A,1.2663394443282174
SpMAD_D,8.53551725735892
SpMax_A,2.4790975069114785
SpMax_D,93.8906898309481
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,89.81
TpiPC10,8.362179118138767
VAdjMat,5.584962500721156
VE1_DzZ,4.594357542287109
VE1_Dzi,4.608834511296663
VE1_Dzm,4.594325974193688
VE1_Dzp,4.557953851143346
VE1_Dzv,4.584980729787698
VE2_DzZ,0.20883443374032315
VE2_Dzi,0.20949247778621194
VE2_Dzm,0.2088329988269858
VE2_Dzp,0.20717972050651576
VE2_Dzv,0.2084082149903499
VE3_DzZ,2.3132862897017934
VE3_Dzi,2.3164323679029475
VE3_Dzm,2.3132794186209984
VE3_Dzp,2.305331166332502
VE3_Dzv,2.31124326318223
VR1_DzZ,123.18660692906778
VR1_Dzi,122.58769601436494
VR1_Dzm,123.18966816382512
VR1_Dzp,126.84430871014172
VR1_Dzv,124.78545270318278
VR2_DzZ,5.599391224048535
VR2_Dzi,5.572168000652952
VR2_Dzm,5.59953037108296
VR2_Dzp,5.765650395915532
VR2_Dzv,5.672066031962854
VR3_DzZ,5.6021576955629975
VR3_Dzi,5.59728402005657
VR3_Dzm,5.602182545640435
VR3_Dzp,5.631417779105377
VR3_Dzv,5.615053244627041
Xch-3dv,0.28867513459481287
Xch-4dv,0.14433756729740643
Xch-5dv,0.1995984685260188
Xch-6dv,0.31383660923541407
Xch-7dv,0.30698832038045337
Xpc-4dv,2.182715084109857
Xpc-5dv,3.2128723749269827
Xpc-6dv,3.9633378772573344
Zagreb1,120.0
Zagreb2,144.0
fragCpx,114.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,1
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,2
nBondsM,13
nBondsO,24
nBondsS,29
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,1
AATS0are,6.366835
AATS1are,6.446899999999999
AATS2are,6.413916666666668
AATS3are,6.421925
AATS4are,6.587233333333335
AATS5are,6.363114583333335
AATS6are,6.069279611650486
AATS7are,6.4444670886075945
AATS8are,6.317736842105265
AATSC0dv,4.5375
AATSC0pe,0.14449193749999992
AATSC0se,0.10184864437499996
AATSC1dv,1.0935846560846554
AATSC1pe,0.01144990773809527
AATSC1se,0.015090752053571396
AATSC2dv,1.007716049382716
AATSC2pe,0.027887819444444437
AATSC2se,0.014802675069444425
AATSC3dv,-0.5392361111111115
AATSC3pe,-0.020314312499999994
AATSC3se,-0.01777800593750002
AATSC4dv,-0.5695987654320989
AATSC4pe,-0.005059993055555521
AATSC4se,-0.002925779375000044
AATSC5dv,-0.8923611111111113
AATSC5pe,-0.03985454166666662
AATSC5se,-0.026373256875000015
AATSC6dv,-0.09364886731391586
AATSC6pe,-0.0080071316747573
AATSC6se,-0.008256213549757271
AATSC7dv,0.43732419127988753
AATSC7pe,0.06272024604430379
AATSC7se,0.04401468505537973
AATSC8dv,-2.5599415204678366
AATSC8pe,-0.08010081907894728
AATSC8se,-0.044170162796052626
AETA_eta,0.8231039113561934
ATSC0are,6.270839999999998
ATSC1are,0.2731679999999999
ATSC2are,2.1127279999999993
ATSC3are,-2.0650799999999987
ATSC4are,-0.17023999999999806
ATSC5are,-3.8376559999999977
ATSC6are,-1.3878879999999998
ATSC7are,5.898355999999999
ATSC8are,-6.135895999999997
BCUTZ-1h,16.013122479004366
BCUTZ-1l,5.68603384101708
BCUTc-1h,0.4611811621980207
BCUTc-1l,-0.5273044572467159
BCUTd-1h,4.043940015279595
BCUTd-1l,0.9715447871460549
BCUTi-1h,14.56498790026328
BCUTi-1l,10.319768378807026
BCUTm-1h,32.06654385288695
BCUTm-1l,11.697623015946283
BCUTp-1h,2.95457344446403
BCUTp-1l,0.715713891201924
BCUTs-1h,7.014205771104506
BCUTs-1l,0.2989212512290176
BCUTv-1h,24.44183060457849
BCUTv-1l,14.681698455648247
BalabanJ,1.711455993322072
Diameter,9
ETA_beta,27.5
GATS1are,0.6492687924242548
GATS2are,0.7465058508907898
GATS3are,1.157991692500526
GATS4are,1.165106269654464
GATS5are,1.2889680648844493
GATS6are,1.061407715898516
GATS7are,0.6697515904234742
GATS8are,1.7494989968606571
HybRatio,0.4
Lipinski,True
LogEE_Dt,155.51220763953967
MATS1are,0.04148726486403735
MATS2are,0.18717393168662855
MATS3are,-0.16465736647721832
MATS4are,-0.012065723606761036
MATS5are,-0.25499348306340663
MATS6are,-0.08595110560434666
MATS7are,0.4762534791333551
MATS8are,-0.5149898494250245
MAXddssS,-3.6050807823129243
MAXssCH2,0.8800625419921055
MAXsssCH,0.03928371966070343
MINddssS,-3.6050807823129243
MINssCH2,0.8800625419921055
MINsssCH,0.03928371966070343
NsssssAs,0
RotRatio,0.20833333333333334
SM1_Dzpe,1.3688800489596087
SM1_Dzse,1.345861291259544
SMR_VSA1,17.677754875102334
SMR_VSA2,0.0
SMR_VSA3,9.878758121577533
SMR_VSA4,0.0
SMR_VSA5,37.626441949899004
SMR_VSA6,7.109797541277533
SMR_VSA7,29.653276619107732
SMR_VSA8,0.0
SMR_VSA9,16.876414816677897
SpAD_DzZ,126.59533868323814
SpAD_Dzi,148.5948987142341
SpAD_Dzm,126.60415576301665
SpAD_Dzp,174.42504181496645
SpAD_Dzv,166.9962402615675
SpAbs_Dt,311.02441527907934
SpDiam_A,4.915576532004813
SpDiam_D,133.8718287741646
SpMAD_Dt,14.137473421776333
SpMax_Dt,155.51220763953967
SsssssAs,0
VE1_Dzpe,4.606794203237635
VE1_Dzse,4.605550520405327
VE2_Dzpe,0.2093997365108016
VE2_Dzse,0.2093432054729694
VE3_Dzpe,2.3159895748704664
VE3_Dzse,2.315719571331265
VMcGowan,227.91999999999973
VR1_Dzpe,122.50256228245918
VR1_Dzse,122.58921395584056
VR2_Dzpe,5.5682982855663266
VR2_Dzse,5.572236997992753
VR3_Dzpe,5.596589306721807
VR3_Dzse,5.59729640247444
mZagreb1,8.090277777777779
mZagreb2,4.736111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,35
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15677099999999994
AATSC1are,0.006503999999999998
AATSC2are,0.029343444444444436
AATSC3are,-0.025813499999999982
AATSC4are,-0.001891555555555534
AATSC5are,-0.03997558333333331
AATSC6are,-0.013474640776699028
AATSC7are,0.07466273417721518
AATSC8are,-0.08073547368421048
AETA_beta,1.25
BCUTdv-1h,6.033540596173561
BCUTdv-1l,0.6442323235023673
BCUTpe-1h,3.5371929263200954
BCUTpe-1l,2.2304082520926203
BCUTse-1h,3.7683451664524714
BCUTse-1l,2.4284979734534544
ETA_alpha,10.466666666666667
ETA_dBeta,-0.5
ETA_eta_B,0.49436147964724597
ETA_eta_F,20.060060356641035
ETA_eta_L,5.228444888753621
ETA_eta_R,38.16834640647729
ETA_psi_1,0.5358361774744028
LabuteASA,129.0618357147341
LogEE_DzZ,63.011266383041985
LogEE_Dzi,74.34545551253335
LogEE_Dzm,63.01520037122823
LogEE_Dzp,86.34430607065484
LogEE_Dzv,83.2148862725727
PEOE_VSA1,9.259957890773396
PEOE_VSA2,0.0
PEOE_VSA3,13.139891848781026
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,11.223030325587056
PEOE_VSA7,44.38530327385348
PEOE_VSA8,11.605292320844956
PEOE_VSA9,12.803725536125995
SM1_Dzare,1.48960248380871
SpAD_Dzpe,145.61590589775102
SpAD_Dzse,144.39211406742902
SpAbs_DzZ,125.03202699492647
SpAbs_Dzi,147.63477560590803
SpAbs_Dzm,125.0435382737322
SpAbs_Dzp,177.63001490399552
SpAbs_Dzv,168.50682083869293
SpDiam_Dt,220.10483856339488
SpMAD_DzZ,5.754333576510825
SpMAD_Dzi,6.754313577919731
SpMAD_Dzm,5.754734352864393
SpMAD_Dzp,7.928410991589384
SpMAD_Dzv,7.5907381937076135
SpMax_DzZ,63.011266383041985
SpMax_Dzi,74.34545551253335
SpMax_Dzm,63.01520037122823
SpMax_Dzp,86.34430607065484
SpMax_Dzv,83.2148862725727
VE1_Dzare,4.607937225079447
VE2_Dzare,0.20945169204906577
VE3_Dzare,2.3162376606354322
VR1_Dzare,122.38474810155832
VR2_Dzare,5.562943095525378
VR3_Dzare,5.595627115664985
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47575757575757577
AETA_dBeta,-0.022727272727272728
AETA_eta_B,0.02247097634760209
AETA_eta_F,0.9118209253018652
AETA_eta_L,0.2376565858524373
AETA_eta_R,1.7349248366580587
BCUTare-1h,3.5814087299569786
BCUTare-1l,2.1779735248402314
ETA_beta_s,14.0
ETA_dPsi_A,0.17816382252559715
ETA_dPsi_B,0.0
ETA_eta_BR,0.752361479647246
ETA_eta_FL,5.191407193972229
ETA_eta_RL,10.41985208272585
LogEE_Dzpe,72.87017476928277
LogEE_Dzse,72.25723254695359
PEOE_VSA10,16.40524272767612
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,9.458957818252138
SlogP_VSA2,26.726098611879877
SlogP_VSA3,10.023291153407584
SlogP_VSA4,13.847474399381248
SlogP_VSA5,24.295818659574923
SlogP_VSA6,27.617679617875954
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,145.59587215733762
SpAbs_Dzpe,144.371469489606
SpAbs_Dzse,143.16860380264762
SpDiam_DzZ,90.68668023767042
SpDiam_Dzi,106.79938317977354
SpDiam_Dzm,90.68936967093701
SpDiam_Dzp,117.51519488502592
SpDiam_Dzv,116.06794896421331
SpMAD_Dzpe,6.6189048135341375
SpMAD_Dzse,6.563277912155865
SpMax_Dzpe,72.87017476928277
SpMax_Dzse,72.25723254695359
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.6363636363636364
AETA_eta_BR,0.034198249074874815
AETA_eta_FL,0.23597305427146498
AETA_eta_RL,0.47362964012390224
DetourIndex,1669
EState_VSA1,10.023291153407584
EState_VSA2,10.937324304665736
EState_VSA3,11.509759252158346
EState_VSA4,29.66247422409447
EState_VSA5,7.109797541277533
EState_VSA6,19.056471336613843
EState_VSA7,12.990104268152233
EState_VSA8,9.878758121577533
EState_VSA9,9.259957890773396
ETA_beta_ns,13.5
ETA_shape_p,0.20700636942675157
ETA_shape_x,0.07961783439490445
ETA_shape_y,0.3343949044585987
GhoseFilter,True
LogEE_Dzare,72.8656452824783
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,144.2416880811479
SpDiam_Dzpe,104.76581593116512
SpDiam_Dzse,103.73523624079846
SpMAD_Dzare,6.617994188969892
SpMax_Dzare,72.8656452824783
TopoPSA(NO),81.43
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,30.20760639749727
VSA_EState9,27.147474384815656
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6136363636363636
EState_VSA10,8.417796984328938
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.024242424242424235
FilterItLogS,-4.758185427763282
SpDiam_Dzare,104.95509525117293
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6233333333333336
ETA_epsilon_2,0.8878787878787878
ETA_epsilon_3,0.44193548387096804
ETA_epsilon_4,0.5694444444444448
ETA_epsilon_5,0.8623188405797101
AETA_beta_ns_d,0.022727272727272728
ETA_dEpsilon_A,0.1813978494623656
ETA_dEpsilon_B,0.053888888888888875
ETA_dEpsilon_C,-0.12750896057347672
ETA_dEpsilon_D,0.025559947299077734
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.7272727272727273
MDEDescriptor,"0.4724703937105774,2.7740786533416695,5.63700564247836,0.0,2.869069152135301,11.131408554460553,0.0,7.32232107540351,0.0,0.0,0.4999999999999999,0.7559289460184545,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0"
APolDescriptor,46.71027399999999
BCUTDescriptor,"11.900000000000004,31.97207211438883,-0.3473638251934247,0.24370918248967174,5.377498271829218,12.528318914038998"
BPolDescriptor,30.645725999999996
TPSADescriptor,89.81
ALOGPDescriptor,"0.9749999999999979,0.9506249999999958,79.8032"
XLogPDescriptor,2.326
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,322.09872820000004
ChiPathDescriptor,"15.905412915006313,10.41985208272585,10.093302523693588,7.720950506048798,6.561410160605443,4.7663964851222556,2.7401970529783073,2.292841694756102,12.915811457849115,7.4275610057738986,5.880183272663009,3.7703830789027646,2.7123506774371946,1.6400661498064688,0.8628178422892543,0.5831902074583886"
ChiChainDescriptor,"0.2886751345948129,0.20412414523193154,0.09622504486493763,0.5790967373602185,0.702921059830643,0.2886751345948129,0.14433756729740646,0.02282177322938192,0.19740099302460679,0.1937578823140078"
AtomCountDescriptor,40
BondCountDescriptor,24
SmallRingDescriptor,"3,2,3,2,1,0,1,1,0,0,0"
ChiClusterDescriptor,"2.2883010563171156,0.20412414523193154,0.5561337577825364,0.08333333333333333,0.8782153856140984,0.025499585890087693,0.14590407887892734,0.007361096388933056"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,7,2,2,3,0,0"
ZagrebIndexDescriptor,120.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"43.877803300160075,1.9944456045527306,20.038440594562875,10.727427645362628,5.864271833818375"
FractionalPSADescriptor,0.2788275523529372
WienerNumbersDescriptor,"999.0,35.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.297185142494647,7.568407393951125,9.951665884435933,1.5188768830096362,2.209579371644968,2.336918954504459"
FractionalCSP3Descriptor,0.4
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,1,0,0,3,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.84375,6.481481481481482,3.5916824196597354"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1302.07
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.4
AutocorrelationDescriptorMass,"31.945589783166753,34.778140773704834,43.212483282343726,48.22118777391159,48.42949476298743"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.43002898598135036,-0.17197614304996178,-0.001635487987948775,-0.13421582760824394,0.24420239029758917"
EccentricConnectivityIndexDescriptor,344
AutocorrelationDescriptorPolarizability,"1661.6638077384337,1985.1504694186547,2769.6053078450923,2822.337311408691,2710.8951603323953"
