DLiP-ID,T002PI
AATSC6Z,-1.1413191387176813
AATSC6c,0.0005221696956811721
AATSC6d,-0.0977747538621628
AATSC6i,-0.0549776236885731
AATSC6m,-5.421317973064918
AATSC6p,-0.014032545526880942
AATSC6s,-0.28699794106922094
AATSC6v,-5.938694680796942
AATSC7Z,0.7305584460631285
AATSC7c,0.012346024816126436
AATSC7d,-0.14103364550815126
AATSC7i,-0.09992042794916599
AATSC7m,3.276120076425014
AATSC7p,-0.016705392989430638
AATSC7s,0.46812605182358913
AATSC7v,-1.340108196315839
AATSC8Z,-2.726789224187767
AATSC8c,-0.013085917045064099
AATSC8d,0.009683200369984945
AATSC8i,-0.24273998748484443
AATSC8m,-12.86657070852122
AATSC8p,-0.04751417769898119
AATSC8s,-0.43934109274032973
AATSC8v,-14.091599256155703
ATS0are,215.65000000000003
ATS1are,225.04999999999995
ATS2are,335.5
ATS3are,462.62999999999994
ATS4are,477.16999999999985
ATS5are,411.4599999999999
ATS6are,348.71000000000004
ATS7are,293.93000000000006
ATS8are,243.52999999999992
ATSC0dv,131.41935483870967
ATSC0pe,5.868387096774194
ATSC0se,4.69128387096774
ATSC1dv,5.6503642039542
ATSC1pe,-1.5030830385015617
ATSC1se,-1.099876378772112
ATSC2dv,3.7752341311134203
ATSC2pe,-0.23102434963579702
ATSC2se,-0.4972960499479717
ATSC3dv,4.029136316337146
ATSC3pe,-0.5652817898022916
ATSC3se,-0.5472021727367313
ATSC4dv,24.905306971904274
ATSC4pe,2.6438771071800184
ATSC4se,1.989837835587929
ATSC5dv,-85.87617065556712
ATSC5pe,-3.1928976066597303
ATSC5se,-2.2978203954214345
ATSC6dv,-29.348595213319452
ATSC6pe,-0.5640235171696139
ATSC6se,-0.15831023517169612
ATSC7dv,-4.318418314255977
ATSC7pe,1.288944536940688
ATSC7se,0.9332528324661794
ATSC8dv,-47.293444328824144
ATSC8pe,-1.6123817898022885
ATSC8se,-0.9819275920915707
AXp-0dv,0.5033072656221579
AXp-1dv,0.2601246682661253
AXp-2dv,0.13217126639228027
AXp-3dv,0.06662709331075221
AXp-4dv,0.03360629378685135
AXp-5dv,0.01733808020427003
AXp-6dv,0.008368739855274565
AXp-7dv,0.004294377327240302
BertzCT,892.6662849554008
ECIndex,351
ETA_eta,12.223169620621126
GATS1dv,0.6156558218413889
GATS1pe,0.9627935855920682
GATS1se,1.0100859658749446
GATS2dv,0.657437407952872
GATS2pe,0.6671032321899736
GATS2se,0.762389507514966
GATS3dv,0.8585936297891985
GATS3pe,0.9684943931398414
GATS3se,1.0167173809847387
GATS4dv,0.9627329192546585
GATS4pe,0.852393311919238
GATS4se,0.8726317977889468
GATS5dv,1.3639543446244478
GATS5pe,1.3451950032981526
GATS5se,1.3300576498076737
GATS6dv,1.1040698991729923
GATS6pe,1.0305429584432713
GATS6se,0.9880681289846744
GATS7dv,1.0526100474554083
GATS7pe,0.7825886836704776
GATS7se,0.7592659276159358
GATS8dv,1.287227949599084
GATS8pe,1.3412898984901782
GATS8se,1.2723308084037799
LogEE_A,3.987488028601052
LogEE_D,85.9903098016865
MATS1dv,0.04038916410050421
MATS1pe,-0.240609058927001
MATS1se,-0.22024188531740627
MATS2dv,0.017810505645557178
MATS2pe,-0.024407915567282425
MATS2se,-0.06572263786376673
MATS3dv,0.01418533254200279
MATS3pe,-0.044569024928129974
MATS3se,-0.05396882853650692
MATS4dv,0.0851422595035325
MATS4pe,0.20241146769403318
MATS4se,0.1905629970661078
MATS5dv,-0.3376165930289642
MATS5pe,-0.28111024992670774
MATS5se,-0.25306658837001306
MATS6dv,-0.13313318983422076
MATS6pe,-0.057297649854542866
MATS6se,-0.020117575098617505
MATS7dv,-0.022636775214094768
MATS7pe,0.15130896364702448
MATS7se,0.13704297682532113
MATS8dv,-0.30988517973054064
MATS8pe,-0.2365965045685526
MATS8se,-0.18023824247544556
MAXaaCH,1.4601332199546486
MAXaaaC,-0.05706018518518485
MAXaasC,0.36771541950113407
MDEC-22,4.190133451868675
MDEC-23,16.616269412982103
MDEC-33,12.885800729109523
MDEO-11,1.6781668738426687
MDEO-12,1.2208983548264674
MINaaCH,0.9850411661450622
MINaaaC,-0.214973754934072
MINaasC,-0.6581670445956156
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.5
SM1_Dzi,1.0388051152698072
SM1_Dzm,1.4955934745921624
SM1_Dzp,-6.493765586034913
SM1_Dzv,-2.393966868348154
SddssSe,0
SpAD_Dt,383.0148526304317
SpAbs_A,26.497631918529542
SpAbs_D,171.98061960337307
SpMAD_A,1.2617919961204545
SpMAD_D,8.189553314446336
SpMax_A,2.4952569312626487
SpMax_D,85.9903098016865
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,111.13000000000001
TpiPC10,9.29996628057134
VAdjMat,5.523561956057013
VE1_DzZ,4.507406516647253
VE1_Dzi,4.505886480419239
VE1_Dzm,4.507392482618871
VE1_Dzp,4.469452955693757
VE1_Dzv,4.490910295921698
VE2_DzZ,0.21463840555463107
VE2_Dzi,0.2145660228771066
VE2_Dzm,0.2146377372675653
VE2_Dzp,0.2128310931282741
VE2_Dzv,0.21385287123436658
VE3_DzZ,2.247659281097112
VE3_Dzi,2.247321993439223
VE3_Dzm,2.2476561675438576
VE3_Dzp,2.2392033645890908
VE3_Dzv,2.243992764447493
VR1_DzZ,114.6835208949447
VR1_Dzi,114.85784402848107
VR1_Dzm,114.68518099912427
VR1_Dzp,118.51949551398563
VR1_Dzv,116.45314645033297
VR2_DzZ,5.461120042616415
VR2_Dzi,5.469421144213384
VR2_Dzm,5.461199095196394
VR2_Dzp,5.643785500665983
VR2_Dzv,5.545387926206332
VR3_DzZ,5.484113687182432
VR3_Dzi,5.485632569559978
VR3_Dzm,5.484128162602713
VR3_Dzp,5.517014810878143
VR3_Dzv,5.499426360448526
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.06136887018810683
Xch-7dv,0.09490445931608418
Xpc-4dv,1.063282629988208
Xpc-5dv,1.3824908877332545
Xpc-6dv,1.7395333799361339
Zagreb1,114.0
Zagreb2,137.0
fragCpx,109.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,23
nBondsS,15
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,1
AATS0are,6.956451612903227
AATS1are,6.8196969696969685
AATS2are,6.71
AATS3are,6.904925373134327
AATS4are,6.9155072463768095
AATS5are,6.857666666666665
AATS6are,6.705961538461539
AATS7are,6.531777777777779
AATS8are,6.76472222222222
AATSC0dv,4.2393340270551505
AATSC0pe,0.1893028095733611
AATSC0se,0.1513317377731529
AATSC1dv,0.17122315769558183
AATSC1pe,-0.04554797086368369
AATSC1se,-0.03332958723551854
AATSC2dv,0.07550468262226841
AATSC2pe,-0.004620486992715941
AATSC2se,-0.009945920998959435
AATSC3dv,0.06013636293040517
AATSC3pe,-0.008437041638840173
AATSC3se,-0.008167196608010916
AATSC4dv,0.3609464778536851
AATSC4pe,0.03831705952434809
AATSC4se,0.02883822950127433
AATSC5dv,-1.4312695109261186
AATSC5pe,-0.0532149601109955
AATSC5se,-0.038297006590357244
AATSC6dv,-0.5643960617946049
AATSC6pe,-0.010846606099415651
AATSC6se,-0.003044427599455695
AATSC7dv,-0.0959648514279106
AATSC7pe,0.02864321193201529
AATSC7se,0.020738951832581766
AATSC8dv,-1.3137067869117818
AATSC8pe,-0.04478838305006357
AATSC8se,-0.027275766446988075
AETA_eta,0.5820556962200536
ATSC0are,6.609677419354839
ATSC1are,-1.6651404786680535
ATSC2are,-0.4220603537981269
ATSC3are,-0.6763995837669107
ATSC4are,2.940395421436002
ATSC5are,-3.4877627471383983
ATSC6are,-0.4723621227887612
ATSC7are,1.41595213319459
ATSC8are,-1.6473673257023929
BCUTZ-1h,8.024892707551862
BCUTZ-1l,5.671332261253273
BCUTc-1h,0.5154329144917125
BCUTc-1l,-0.5242816435183736
BCUTd-1h,3.307173659705122
BCUTd-1l,0.9776974047294772
BCUTi-1h,13.639456413418307
BCUTi-1l,10.932477978461943
BCUTm-1h,16.01276305659627
BCUTm-1l,11.685220939067927
BCUTp-1h,2.016720806875728
BCUTp-1l,0.7487414177888858
BCUTs-1h,7.008281867749661
BCUTs-1l,1.3643871700017307
BCUTv-1h,20.91540442524297
BCUTv-1l,14.701726473877509
BalabanJ,1.7203731848619621
Diameter,10
ETA_beta,31.25
GATS1are,0.9834065397755
GATS2are,0.7007906295754025
GATS3are,0.9863420816852776
GATS4are,0.8590829036433466
GATS5are,1.3427281600780863
GATS6are,1.0138106768780264
GATS7are,0.7710915893931997
GATS8are,1.3156214413535052
HybRatio,0.0
Lipinski,True
LogEE_Dt,191.50742631521584
MATS1are,-0.2366564621323039
MATS2are,-0.039590043923865295
MATS3are,-0.04734890700232374
MATS4are,0.19986561136220554
MATS5are,-0.27263217829835695
MATS6are,-0.04260427225288129
MATS7are,0.14757659562930436
MATS8are,-0.21461959763570299
NsssssAs,0
RotRatio,0.043478260869565216
SM1_Dzpe,1.552325581395349
SM1_Dzse,1.4909688013136289
SMR_VSA1,24.843260516416166
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,46.62152998674202
SMR_VSA8,0.0
SMR_VSA9,34.321746243707054
SpAD_DzZ,116.24463903001445
SpAD_Dzi,119.35317610143696
SpAD_Dzm,116.27428471518162
SpAD_Dzp,162.27912766309308
SpAD_Dzv,139.62128800192227
SpAbs_Dt,383.01485263043173
SpDiam_A,4.990513862525296
SpDiam_D,125.81438120116874
SpMAD_Dt,18.238802506211034
SpMax_Dt,191.50742631521584
SsssssAs,0
VE1_Dzpe,4.50757237598026
VE1_Dzse,4.50737774284827
VE2_Dzpe,0.2146463036181076
VE2_Dzse,0.21463703537372714
VE3_Dzpe,2.247696077485656
VE3_Dzse,2.2476528974060206
VMcGowan,190.44999999999985
VR1_Dzpe,114.66381814868896
VR1_Dzse,114.68692342849731
VR2_Dzpe,5.460181816604236
VR2_Dzse,5.4612820680236815
VR3_Dzpe,5.483941871399556
VR3_Dzse,5.484143355639175
mZagreb1,7.749999999999999
mZagreb2,4.499999999999999
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,25
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.21321540062434965
AATSC1are,-0.05045880238388041
AATSC2are,-0.008441207075962538
AATSC3are,-0.010095516175625532
AATSC4are,0.04261442639762322
AATSC5are,-0.058129379118973305
AATSC6are,-0.009083886976706947
AATSC7are,0.031465602959879775
AATSC8are,-0.04576020349173313
AETA_beta,1.4880952380952381
BCUTdv-1h,6.023808036582315
BCUTdv-1l,2.812361525420054
BCUTpe-1h,3.495680274468549
BCUTpe-1l,2.2153426942114502
BCUTse-1h,3.7085187540378297
BCUTse-1l,2.4115303870645786
ETA_alpha,9.499999999999998
ETA_dBeta,4.75
ETA_eta_B,0.4449793117863372
ETA_eta_F,23.672204691969974
ETA_eta_L,3.610282899331268
ETA_eta_R,35.8953743125911
ETA_psi_1,0.4922279792746115
LabuteASA,117.31343579013306
LogEE_DzZ,58.1937480864358
LogEE_Dzi,59.72605496096942
LogEE_Dzm,58.20836109447615
LogEE_Dzp,79.51619712446829
LogEE_Dzv,69.24065188944968
PEOE_VSA1,24.843260516416166
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,24.26546827384644
PEOE_VSA8,17.696185628620217
PEOE_VSA9,0.0
SM1_Dzare,1.714285714285714
SpAD_Dzpe,115.89269318623137
SpAD_Dzse,116.30539920407598
SpAbs_DzZ,115.01668429431041
SpAbs_Dzi,118.48522188996938
SpAbs_Dzm,115.04968089698187
SpAbs_Dzp,165.52615983497154
SpAbs_Dzv,140.87527064724753
SpDiam_Dt,259.32448173375207
SpMAD_DzZ,5.53545900142926
SpMAD_Dzi,5.683484576258903
SpMAD_Dzm,5.536870700722934
SpMAD_Dzp,7.727577507766337
SpMAD_Dzv,6.648632761996298
SpMax_DzZ,58.1937480864358
SpMax_Dzi,59.72605496096942
SpMax_Dzm,58.20836109447615
SpMax_Dzp,79.51619712446829
SpMax_Dzv,69.24065188944968
VE1_Dzare,4.508076172893397
VE2_Dzare,0.21467029394730464
VE3_Dzare,2.247807838034203
VR1_Dzare,114.60296524236155
VR2_Dzare,5.457284059160074
VR3_Dzare,5.4834110233904685
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4523809523809523
AETA_dBeta,0.2261904761904762
AETA_eta_B,0.02118949103744463
AETA_eta_F,1.1272478424747607
AETA_eta_L,0.17191823330148895
AETA_eta_R,1.7093035386948143
BCUTare-1h,3.549291328442925
BCUTare-1l,2.1664065948256828
ETA_beta_s,13.25
ETA_dPsi_A,0.22177202072538849
ETA_dPsi_B,0.0
ETA_eta_BR,0.7029793117863372
ETA_eta_FL,6.358951351255491
ETA_eta_RL,9.969234250586759
LogEE_Dzpe,58.02026685889642
LogEE_Dzse,58.22369811638626
PEOE_VSA10,28.217779855958753
PEOE_VSA11,5.760247418874442
PEOE_VSA12,11.178302225184446
PEOE_VSA13,0.0
SlogP_VSA1,5.428790391900541
SlogP_VSA2,20.426109579362823
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,45.60989053189483
SlogP_VSA7,0.0
SlogP_VSA8,22.292943266678478
SlogP_VSA9,0.0
SpAD_Dzare,114.80433045985646
SpAbs_Dzpe,114.62508644413376
SpAbs_Dzse,115.08431413126753
SpDiam_DzZ,85.10872604514789
SpDiam_Dzi,87.36810074111207
SpDiam_Dzm,85.13023122233464
SpDiam_Dzp,114.46760126302203
SpDiam_Dzv,100.6186639277945
SpMAD_Dzpe,5.518699675534827
SpMAD_Dzse,5.538352343051237
SpMax_Dzpe,58.02026685889642
SpMax_Dzse,58.22369811638626
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,21
AETA_beta_s,0.6309523809523809
AETA_eta_BR,0.03347520532315892
AETA_eta_FL,0.3028072072026424
AETA_eta_RL,0.47472544050413135
DetourIndex,1990
EState_VSA1,16.92781405846835
EState_VSA2,28.22851544154929
EState_VSA3,5.563451491696996
EState_VSA4,6.06636706846161
EState_VSA5,30.33183534230805
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,4.417150937053347
ETA_beta_ns,18.0
ETA_shape_p,0.1754385964912281
ETA_shape_x,0.0
ETA_shape_y,0.4736842105263159
GhoseFilter,True
LogEE_Dzare,57.48379788298945
SlogP_VSA10,0.0
SlogP_VSA11,22.99804733313562
SpAbs_Dzare,113.41564931628105
SpDiam_Dzpe,84.85348610714402
SpDiam_Dzse,85.15280277606622
SpMAD_Dzare,5.466872879040784
SpMax_Dzare,57.48379788298945
TopoPSA(NO),111.13000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.409349962207105
VSA_EState9,56.090650037792905
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8571428571428571
EState_VSA10,25.220646763434644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04761904761904771
FilterItLogS,-2.9156695544487228
SpDiam_Dzare,84.0649338435725
ETA_beta_ns_d,2.5
ETA_epsilon_1,0.7193548387096774
ETA_epsilon_2,0.9190476190476188
ETA_epsilon_3,0.4423728813559325
ETA_epsilon_4,0.5888888888888891
ETA_epsilon_5,0.8199999999999998
AETA_beta_ns_d,0.11904761904761904
ETA_dEpsilon_A,0.2769819573537449
ETA_dEpsilon_B,0.1304659498207883
ETA_dEpsilon_C,-0.14651600753295663
ETA_dEpsilon_D,0.09904761904761894
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7619047619047619
MDEDescriptor,"0.0,0.0,0.0,0.0,4.190133451868675,16.616269412982103,0.0,12.885800729109523,0.0,0.0,1.6781668738426687,1.2208983548264674,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,37.879929999999995
BCUTDescriptor,"11.85,15.999937316277109,-0.3613175492186732,0.24243132367444464,4.814573247775443,10.017394305068832"
BPolDescriptor,13.806069999999997
TPSADescriptor,111.13000000000001
ALOGPDescriptor,"3.2326999999999995,10.450349289999997,67.90679999999999"
XLogPDescriptor,3.691
VAdjMaDescriptor,5.523561956057013
WeightDescriptor,286.04773811999996
ChiPathDescriptor,"15.14589989101247,9.969234250586762,9.529032338078897,8.03340965308435,6.8679189253996995,5.377435623252392,3.9007248590137893,2.6375970308437258,10.569452578065317,5.982867370120882,4.493823057337529,3.064846292294602,2.0835902147847833,1.3870464163416032,0.7448178471194358,0.4122602234150692"
ChiChainDescriptor,"0.0,0.0,0.0,0.18424981005154034,0.4890908292659863,0.0,0.0,0.0,0.06136887018810683,0.09490445931608418"
AtomCountDescriptor,31
BondCountDescriptor,23
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.7784799169772911,0.0,0.4559929185842795,0.0,0.5763435914224491,0.0,0.08345869962628924,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,13,2,0,0,0,0"
ZagrebIndexDescriptor,114.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.4499999999999997
WeightedPathDescriptor,"42.675010025711806,2.032143334557705,15.910741121421987,15.910741121421987,0.0"
FractionalPSADescriptor,0.3885015862400556
WienerNumbersDescriptor,"872.0,37.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.0687892336914855,6.907022462694358,10.146126467769676,1.0632826299882083,1.3824908877332547,1.6143430089399378"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,4
LargestPiSystemDescriptor,21
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"15.879017013232515,6.2456747404844295,3.062381852551985"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,669.06
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"25.646814213245676,25.324643839927948,38.649287679855895,44.19450168233547,41.521632857560625"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.5042021780433029,-0.0991606815666305,-0.12939506424498276,-0.1750406679022271,0.22636037975388373"
EccentricConnectivityIndexDescriptor,351
AutocorrelationDescriptorPolarizability,"1298.299800686058,1558.1520343719426,2260.2225531492213,2369.3645147984803,1961.1385989353641"
