DLiP-ID,T000KM
AATSC4p,-0.009529706964855644
AATSC4s,-0.3465443285401789
AATSC4v,-4.836478781227838
AATSC5Z,-0.49753178492790684
AATSC5c,0.0011604107900003789
AATSC5d,-0.049145299145299144
AATSC5i,-0.021617890410355552
AATSC5m,-2.5238986870457167
AATSC5p,-0.0239485958175999
AATSC5s,0.3335293173704992
AATSC5v,-6.045661438289894
AATSC6Z,1.0486768062161362
AATSC6c,0.0037146467083348147
AATSC6d,-0.02306079664570229
AATSC6i,-0.08481628382053204
AATSC6m,4.874698599540061
AATSC6p,-0.01342492466790082
AATSC6s,0.07350641029363657
AATSC6v,1.2017075934359416
AATSC7Z,-0.5133447654223277
AATSC7c,-0.003821663951910418
AATSC7d,0.033416875522138685
AATSC7i,-0.14130965410065574
AATSC7m,-2.2914860933474035
AATSC7p,0.001927045787701148
AATSC7s,-0.3555953724467112
AATSC7v,-0.008974935927819715
AATSC8Z,-0.3818602010167584
AATSC8c,-0.0015470919046925895
AATSC8d,0.016283524904214572
AATSC8i,0.2488835669034224
AATSC8m,-1.6760931153113428
AATSC8p,0.03137135785898956
AATSC8s,-0.039061827452950434
AATSC8v,3.9562619982724763
ATS0are,360.87450000000007
ATS1are,388.22900000000004
ATS2are,668.0008999999999
ATS3are,868.3396999999999
ATS4are,1047.2380000000003
ATS5are,963.1330000000002
ATS6are,953.2837999999998
ATS7are,827.6230000000002
ATS8are,721.284
ATSC0dv,243.9298245614035
ATSC0pe,7.299687719298242
ATSC0se,4.822548210526314
ATSC1dv,82.47737765466296
ATSC1pe,-0.22129584487534443
ATSC1se,-0.3802888531855961
ATSC2dv,16.987688519544466
ATSC2pe,1.2161206525084658
ATSC2se,0.8771717562326857
ATSC3dv,-118.25361649738383
ATSC3pe,-1.288046137273002
ATSC3se,-0.7210707479224384
ATSC4dv,-158.32194521391193
ATSC4pe,-4.585651954447516
ATSC4se,-2.6832729639889203
ATSC5dv,34.29732225300094
ATSC5pe,1.9753423822714684
ATSC5se,2.1514295290858723
ATSC6dv,72.51154201292707
ATSC6pe,3.0053307479224314
ATSC6se,1.2600815180055411
ATSC7dv,-64.83625730994152
ATSC7pe,-3.265811695906431
ATSC7se,-2.507002315789474
ATSC8dv,-36.85718682671592
ATSC8pe,-1.7819171129578326
ATSC8se,-0.9032682880886426
AXp-0dv,0.568779229561501
AXp-1dv,0.29323883459470623
AXp-2dv,0.15878411262634193
AXp-3dv,0.08452294953780058
AXp-4dv,0.04547046998612378
AXp-5dv,0.024371856500764847
AXp-6dv,0.012989139359683443
AXp-7dv,0.007023229791602123
BertzCT,1218.3171684428712
ECIndex,858
ETA_eta,28.140612823211526
GATS1dv,0.4821058688147296
GATS1pe,0.7256273880497653
GATS1se,0.7685987514324524
GATS2dv,0.9182968929804373
GATS2pe,0.7389668065958712
GATS2se,0.6836020506664993
GATS3dv,1.1394308874297705
GATS3pe,0.953075823224636
GATS3se,0.9460816224367365
GATS4dv,1.2695731140904238
GATS4pe,1.29077018626411
GATS4se,1.2928497334802695
GATS5dv,0.8748838187129325
GATS5pe,0.7898757283277937
GATS5se,0.6954415728805106
GATS6dv,0.8720932757235599
GATS6pe,0.7617160516985291
GATS6se,0.7898245861679817
GATS7dv,1.1703107019562715
GATS7pe,1.3563810227882855
GATS7se,1.449596771377124
GATS8dv,1.1142266179913496
GATS8pe,1.2032049900484685
GATS8se,1.1799645933057454
LogEE_A,4.400145604501998
LogEE_D,202.80157316085936
MATS1dv,0.3212133199079401
MATS1pe,-0.028800006344899896
MATS1se,-0.07491359230743454
MATS2dv,0.03816901057802955
MATS2pe,0.09130906566797857
MATS2se,0.09968953677158227
MATS3dv,-0.20318211433019703
MATS3pe,-0.07395424121087812
MATS3se,-0.06266676081589986
MATS4dv,-0.22286557045211913
MATS4pe,-0.21570667051870115
MATS4se,-0.19105352040335546
MATS5dv,0.05137425865273969
MATS5pe,0.0988754237651932
MATS5se,0.16300495437169593
MATS6dv,0.10656631999478909
MATS6pe,0.14759298786234915
MATS6se,0.0936698436020811
MATS7dv,-0.1139137760973204
MATS7pe,-0.19173883017758098
MATS7se,-0.22279291300076307
MATS8dv,-0.07424618566723544
MATS8pe,-0.11994995344006879
MATS8se,-0.09203585512915183
MAXaaCH,1.988621129149507
MAXaaaC,1.0028458893774135
MAXaasC,0.7780732919079641
MAXaasN,1.9754167330795562
MAXdssC,-0.16651053476946265
MAXsCH3,1.9280128054760366
MAXssNH,3.018277519744976
MAXsssN,1.6063185308558685
MDEC-11,0.3944303841493943
MDEC-12,5.1582107959768475
MDEC-13,5.708784091615522
MDEC-22,8.743872844324624
MDEC-23,21.767607521814362
MDEC-33,9.85093827465883
MDEN-22,0.1111111111111111
MDEN-23,1.3218021521667296
MDEN-33,0.5503212081491045
MDEO-11,1.0259855680060181
MINaaCH,1.68771022297808
MINaaaC,0.8801607041922282
MINaasC,0.4901367892836148
MINaasN,1.9754167330795562
MINdssC,-1.0527144473376369
MINsCH3,1.6253200358043431
MINssNH,3.018277519744976
MINsssN,1.4760447000323442
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.7142857142857146
SM1_Dzi,1.8187846708014441
SM1_Dzm,1.7095632088057127
SM1_Dzp,-6.920086148265698
SM1_Dzv,-3.1926010534492466
SddssSe,0
SpAD_Dt,782.5174517869483
SpAbs_A,40.867120574250976
SpAbs_D,405.6031463217188
SpMAD_A,1.277097517945343
SpMAD_D,12.675098322553712
SpMax_A,2.4560209331376224
SpMax_D,202.80157316085936
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,107.77000000000001
TpiPC10,8.737727717181306
VAdjMat,6.129283016944966
VE1_DzZ,5.5761837086635495
VE1_Dzi,5.574611760947054
VE1_Dzm,5.576180233334844
VE1_Dzp,5.569521398749066
VE1_Dzv,5.57392582376788
VE2_DzZ,0.17425574089573592
VE2_Dzi,0.17420661752959543
VE2_Dzm,0.17425563229171387
VE2_Dzp,0.1740475437109083
VE2_Dzv,0.17418518199274624
VE3_DzZ,2.881655429038178
VE3_Dzi,2.881373485434927
VE3_Dzm,2.8816548057929676
VE3_Dzp,2.88045993523249
VE3_Dzv,2.881250431236145
VR1_DzZ,211.0467777686297
VR1_Dzi,211.2231568512565
VR1_Dzm,211.0479978881267
VR1_Dzp,212.8118636026363
VR1_Dzv,211.93817466804984
VR2_DzZ,6.595211805269678
VR2_Dzi,6.600723651601766
VR2_Dzm,6.595249934003959
VR2_Dzp,6.650370737582384
VR2_Dzv,6.6230679583765575
VR3_DzZ,6.5152306142968355
VR3_Dzi,6.516065999809389
VR3_Dzm,6.5152363955552985
VR3_Dzp,6.5235593157315845
VR3_Dzv,6.519445413021416
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.025
Xch-6dv,0.12337922198315715
Xch-7dv,0.1771859846796764
Xpc-4dv,2.2706010903586935
Xpc-5dv,2.9612080579697087
Xpc-6dv,3.716789923246724
Zagreb1,172.0
Zagreb2,205.0
fragCpx,233.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,1
n7FRing,0
n7HRing,1
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,16
nBondsD,3
nBondsM,19
nBondsO,35
nBondsS,41
nBondsT,0
nFARing,1
nFHRing,2
nFaRing,1
nHetero,9
naHRing,1
AATS0are,6.331131578947369
AATS1are,6.470483333333334
AATS2are,6.423085576923076
AATS3are,6.384850735294116
AATS4are,6.308662650602411
AATS5are,6.173929487179488
AATS6are,5.995495597484275
AATS7are,6.222729323308272
AATS8are,6.217965517241379
AATSC0dv,4.279470606340412
AATSC0pe,0.1280646968297937
AATSC0se,0.084606108956602
AATSC1dv,1.3746229609110494
AATSC1pe,-0.0036882640812557405
AATSC1se,-0.006338147553093268
AATSC2dv,0.16334315884177372
AATSC2pe,0.011693467812581402
AATSC2se,0.00843434380992967
AATSC3dv,-0.8695118860101753
AATSC3pe,-0.009470927479948545
AATSC3se,-0.005301990793547341
AATSC4dv,-0.9537466579151321
AATSC4pe,-0.027624409364141664
AATSC4se,-0.016164294963788677
AATSC5dv,0.2198546298269291
AATSC5pe,0.01266245116840685
AATSC5se,0.013791214930037642
AATSC6dv,0.45604743404356646
AATSC6pe,0.018901451244795166
AATSC6se,0.007925040993745542
AATSC7dv,-0.4874906564657257
AATSC7pe,-0.02455497515719121
AATSC7se,-0.01884964147210131
AATSC8dv,-0.31773436919582687
AATSC8pe,-0.01536135442205028
AATSC8se,-0.007786795586971057
AETA_eta,0.8793941507253602
ATSC0are,7.867087719298241
ATSC1are,-0.4007063711911313
ATSC2are,1.2412838104032065
ATSC3are,-1.227868944290543
ATSC4are,-4.798702831640497
ATSC5are,2.5871458910433973
ATSC6are,2.955599168975058
ATSC7are,-3.7590204678362533
ATSC8are,-1.9091258848876544
BCUTZ-1h,8.029557638482485
BCUTZ-1l,5.687940340862524
BCUTc-1h,0.4411955665266982
BCUTc-1l,-0.44803013937163255
BCUTd-1h,3.2686399489002094
BCUTd-1l,0.9724979827375783
BCUTi-1h,14.558857956389215
BCUTi-1l,10.949244278775822
BCUTm-1h,16.015093100895093
BCUTm-1l,11.699777124901024
BCUTp-1h,1.9973518162855866
BCUTp-1l,0.7414573474147325
BCUTs-1h,7.010462021602822
BCUTs-1l,1.2546511319665916
BCUTv-1h,20.899360892718807
BCUTv-1l,14.700468722575803
BalabanJ,1.3292149953582268
Diameter,16
ETA_beta,40.25
GATS1are,0.7557578541737284
GATS2are,0.7510109765620174
GATS3are,0.9547501196346734
GATS4are,1.2966280675840571
GATS5are,0.7631827501169909
GATS6are,0.7586232908275155
GATS7are,1.379824451858063
GATS8are,1.2073310542915974
HybRatio,0.30434782608695654
Lipinski,True
LogEE_Dt,391.25872589347415
MATS1are,-0.048387798155316776
MATS2are,0.0864766017292704
MATS3are,-0.06541449151066021
MATS4are,-0.20944819946655457
MATS5are,0.12015924317507198
MATS6are,0.13468191240163832
MATS7are,-0.20477829018964183
MATS8are,-0.11924424820843804
MAXssCH2,0.3456571857775863
MAXsssCH,-0.8467380972243472
MINssCH2,-0.3154252042242178
MINsssCH,-0.8467380972243472
NsssssAs,0
RotRatio,0.14285714285714285
SM1_Dzpe,1.8408047735618118
SM1_Dzse,1.6952941664361783
SMR_VSA1,19.490138947056174
SMR_VSA2,0.0
SMR_VSA3,19.35089763043952
SMR_VSA4,7.04767198267719
SMR_VSA5,25.55217526389912
SMR_VSA6,19.41213256936071
SMR_VSA7,59.415876960625184
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,321.1965744019733
SpAD_Dzi,309.2368108914123
SpAD_Dzm,321.26040110306303
SpAD_Dzp,441.2101335849695
SpAD_Dzv,401.40003111071155
SpAbs_Dt,782.517451786948
SpDiam_A,4.823773959968372
SpDiam_D,310.2930701828277
SpMAD_Dt,24.453670368342134
SpMax_Dt,391.25872589347415
SsssssAs,0
VE1_Dzpe,5.5760979325695965
VE1_Dzse,5.5761929992180335
VE2_Dzpe,0.1742530603927999
VE2_Dzse,0.17425603122556355
VE3_Dzpe,2.8816400463395135
VE3_Dzse,2.8816570951502056
VMcGowan,321.8700000000011
VR1_Dzpe,211.03667221326265
VR1_Dzse,211.04870364859127
VR2_Dzpe,6.594896006664458
VR2_Dzse,6.595271989018477
VR3_Dzpe,6.515182730138528
VR3_Dzse,6.515239739625327
mZagreb1,11.444444444444445
mZagreb2,6.8888888888888875
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,1
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,1
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,10
nBondsKS,50
nFAHRing,1
nFaHRing,1
nG12Ring,0
AATSC0are,0.13801908279470598
AATSC1are,-0.006678439519852188
AATSC2are,0.011935421253876985
AATSC3are,-0.009028448119783405
AATSC4are,-0.02890784838337649
AATSC5are,0.01658426853232947
AATSC6are,0.018588674018711056
AATSC7are,-0.028263311788242505
AATSC8are,-0.016457981766272882
AETA_beta,1.2578125
BCUTdv-1h,6.024528763012074
BCUTdv-1l,0.9960210587386142
BCUTpe-1h,3.5017204359671683
BCUTpe-1l,2.23650931398013
BCUTse-1h,3.7146038514420407
BCUTse-1l,2.432372092199774
ETA_alpha,14.833333333333336
ETA_dBeta,-3.25
ETA_eta_B,0.6741223639572418
ETA_eta_F,35.76378124129125
ETA_eta_L,6.884756104090439
ETA_eta_R,63.904394064502775
ETA_psi_1,0.5400485436893206
LabuteASA,184.80086131263127
LogEE_DzZ,160.65185862955803
LogEE_Dzi,154.6752424666687
LogEE_Dzm,160.68362440180667
LogEE_Dzp,219.52380333181821
LogEE_Dzv,200.2011716407543
PEOE_VSA1,24.79023510833935
PEOE_VSA2,14.383611552215466
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,35.89528683400505
PEOE_VSA8,38.938610120324704
PEOE_VSA9,23.99897946407111
SM1_Dzare,2.0711959050721265
SpAD_Dzpe,318.24444058145764
SpAD_Dzse,321.61751599226204
SpAbs_DzZ,319.5894315448304
SpAbs_Dzi,307.53170026253605
SpAbs_Dzm,319.65768559480773
SpAbs_Dzp,445.9676928119022
SpAbs_Dzv,403.5949443349579
SpDiam_Dt,546.8290995931573
SpMAD_DzZ,10.037392950061665
SpMAD_Dzi,9.663650340356634
SpMAD_Dzm,10.03938753447072
SpMAD_Dzp,13.787816674530298
SpMAD_Dzv,12.543750972209736
SpMax_DzZ,160.65185862955803
SpMax_Dzi,154.6752424666687
SpMax_Dzm,160.68362440180667
SpMax_Dzp,219.52380333181821
SpMax_Dzv,200.2011716407543
VE1_Dzare,5.576117016322409
VE2_Dzare,0.1742536567600753
VE3_Dzare,2.881643468754325
VR1_Dzare,210.99486129048103
VR2_Dzare,6.593589415327532
VR3_Dzare,6.5149845889116325
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,1
n11FHRing,1
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46354166666666674
AETA_dBeta,-0.1015625
AETA_eta_B,0.021066323873663806
AETA_eta_F,1.1176181637903515
AETA_eta_L,0.2151486282528262
AETA_eta_R,1.9970123145157117
BCUTare-1h,3.5556435116964265
BCUTare-1l,2.1868300559437492
ETA_beta_s,21.75
ETA_dPsi_A,0.17395145631067932
ETA_dPsi_B,0.0
ETA_eta_BR,1.0181223639572416
ETA_eta_FL,8.355335094325415
ETA_eta_RL,15.240091198415854
LogEE_Dzpe,159.17974543990263
LogEE_Dzse,160.86173593883214
PEOE_VSA10,11.866245327147887
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,62.37827456643742
SlogP_VSA3,29.72625916264598
SlogP_VSA4,0.0
SlogP_VSA5,28.16666628839175
SlogP_VSA6,42.46456947923127
SlogP_VSA7,0.0
SlogP_VSA8,11.033401435232523
SlogP_VSA9,0.0
SpAD_Dzare,314.1295767765492
SpAbs_Dzpe,316.51868610624354
SpAbs_Dzse,320.02817771122795
SpDiam_DzZ,247.06373014910423
SpDiam_Dzi,237.46822995578466
SpDiam_Dzm,247.11162587455425
SpDiam_Dzp,336.14094653986757
SpDiam_Dzv,307.5698365386525
SpMAD_Dzpe,9.945138768170551
SpMAD_Dzse,10.050547374758189
SpMax_Dzpe,159.17974543990263
SpMax_Dzse,160.86173593883214
n10FAHRing,0
n10FaHRing,0
n11FAHRing,1
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
AETA_beta_s,0.6796875
AETA_eta_BR,0.0318163238736638
AETA_eta_FL,0.2611042216976692
AETA_eta_RL,0.47625284995049544
DetourIndex,6108
EState_VSA1,12.011146117099809
EState_VSA2,24.779937487541595
EState_VSA3,17.795594172293132
EState_VSA4,22.421257424929443
EState_VSA5,4.899909730850478
EState_VSA6,37.19435490158968
EState_VSA7,35.88023990431498
EState_VSA8,10.30076712495354
EState_VSA9,5.106527394840706
ETA_beta_ns,18.5
ETA_shape_p,0.19101123595505615
ETA_shape_x,0.0
ETA_shape_y,0.4179775280898876
GhoseFilter,True
LogEE_Dzare,157.1295132603081
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,312.1878306155441
SpDiam_Dzpe,244.77494308169355
SpDiam_Dzse,247.3893734061526
SpMAD_Dzare,9.816549274267162
SpMax_Dzare,157.1295132603081
TopoPSA(NO),107.77000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.9754167330795562
VSA_EState9,77.35791660025379
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.578125
EState_VSA10,14.383611552215466
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03645833333333326
FilterItLogS,-3.93961919512895
SpDiam_Dzare,241.62904860415915
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6134502923976604
ETA_epsilon_2,0.8583333333333331
ETA_epsilon_3,0.44222222222222146
ETA_epsilon_4,0.558937198067632
ETA_epsilon_5,0.8254901960784311
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.1712280701754389
ETA_dEpsilon_B,0.05451309433002838
ETA_dEpsilon_C,-0.11671497584541052
ETA_dEpsilon_D,0.032843137254901955
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.71875
MDEDescriptor,"0.3944303841493943,5.1582107959768475,5.708784091615522,0.0,8.743872844324624,21.767607521814362,0.0,9.85093827465883,0.0,0.0,1.0259855680060181,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,1.3218021521667296,0.5503212081491045"
APolDescriptor,65.85782499999996
BCUTDescriptor,"11.994278137139537,15.997948026456639,-0.33162101000039673,0.26108945345488777,4.064645271277362,10.49528961226065"
BPolDescriptor,38.124175
TPSADescriptor,107.77000000000001
ALOGPDescriptor,"1.411700000000001,1.992896890000003,120.04009999999998"
XLogPDescriptor,2.037
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,435.19065448
ChiPathDescriptor,"22.990834873703708,15.24009119841586,14.42611831246728,12.183698955003763,9.758210207676019,7.997666431453726,5.768521700720783,4.138019031774343,18.20093534596803,10.26335921081472,8.097989743943439,5.74756056857044,4.001401358778893,2.7052760715848994,1.6366315593201135,0.990275400615899"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.39660880187581576,0.6377070744134472,0.0,0.0,0.025,0.12337922198315716,0.16577509806498542"
AtomCountDescriptor,57
BondCountDescriptor,35
SmallRingDescriptor,"4,3,2,2,0,0,1,2,1,0,0"
ChiClusterDescriptor,"2.593085843932475,0.0,0.7907827967798706,0.0,1.150365446663058,0.0,0.21715072563597312,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,10,2,2,2,0,0"
ZagrebIndexDescriptor,172.0
LargestChainDescriptor,17
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"65.13594942693278,2.0354984195916495,26.007793373088713,9.909159641696181,16.09863373139252"
FractionalPSADescriptor,0.24763858986993204
WienerNumbersDescriptor,"3138.0,57.0"
AminoAcidCountDescriptor,"1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.169253940141676,9.136265085549082,13.08089611492914,2.270601090358693,2.961208057969708,3.518813313443354"
FractionalCSP3Descriptor,0.30434782608695654
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,3,0,0,7,1,0,0,3,4,2,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"25.103673469387754,10.726643598615917,5.6444636678200695"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,2608.09
HBondAcceptorCountDescriptor,8
HybridizationRatioDescriptor,0.30434782608695654
AutocorrelationDescriptorMass,"36.89777764854618,38.48873303987604,56.89628750400712,63.94877735961533,57.42256994208085"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.8061391373124147,-0.4608825604467757,0.1116756454377452,0.05102337082768239,-0.36565850699285635"
EccentricConnectivityIndexDescriptor,858
AutocorrelationDescriptorPolarizability,"2255.538747200981,2679.391238299433,3838.992203301121,4182.995877827315,3566.6313336125336"
