DLiP-ID,P0001E
AATSC5v,-1.0133680015615243
AATSC6Z,0.5683096223636765
AATSC6c,0.0024038894077891056
AATSC6d,0.030064813848597632
AATSC6i,0.20729361204116523
AATSC6m,2.6878570420304486
AATSC6p,0.025531417994898158
AATSC6s,0.38229542283596324
AATSC6v,4.9407197758031485
AATSC7Z,-0.3728930358201139
AATSC7c,0.0014230975414597949
AATSC7d,-0.038259575230508436
AATSC7i,0.19823873193813987
AATSC7m,-1.6766705789517211
AATSC7p,0.012579810537876135
AATSC7s,-0.302022318085551
AATSC7v,1.2001176189872451
AATSC8Z,-1.8298027757487214
AATSC8c,-0.0022672188813218884
AATSC8d,-0.017799376872735948
AATSC8i,-0.3037044732672162
AATSC8m,-8.639639424293021
AATSC8p,-0.031059265053275168
AATSC8s,-0.4207065587374467
AATSC8v,-9.97141984403153
ATS0are,225.9847
ATS1are,240.904
ATS2are,431.32300000000004
ATS3are,538.5209
ATS4are,525.2759
ATS5are,427.39899999999994
ATS6are,381.4560000000001
ATS7are,320.7859000000001
ATS8are,295.124
ATSC0dv,140.70270270270274
ATSC0pe,4.3195675675675655
ATSC0se,2.7001641081081083
ATSC1dv,44.87289992695397
ATSC1pe,0.107106281957631
ATSC1se,-0.08595178670562496
ATSC2dv,13.149013878743608
ATSC2pe,0.06745237399561493
ATSC2se,0.1710177443389329
ATSC3dv,-14.54711468224981
ATSC3pe,-0.3073616508400293
ATSC3se,-0.2493903170197223
ATSC4dv,-9.914536157779406
ATSC4pe,-0.44646070124178167
ATSC4se,-0.3181780949598247
ATSC5dv,19.821767713659604
ATSC5pe,0.3926036523009496
ATSC5se,0.09787924908692473
ATSC6dv,6.857560262965667
ATSC6pe,0.752611979547114
ATSC6se,0.6520933294375453
ATSC7dv,-41.11468224981738
ATSC7pe,-0.6984967859751646
ATSC7se,-0.47814999269539826
ATSC8dv,-57.06574141709277
ATSC8pe,-1.3285759678597513
ATSC8se,-0.7258585215485756
AXp-0dv,0.5936452925897671
AXp-1dv,0.3336243683801327
AXp-2dv,0.1868626315217189
AXp-3dv,0.10867634126559436
AXp-4dv,0.06557792379560495
AXp-5dv,0.03293557574729589
AXp-6dv,0.018712254187363636
AXp-7dv,0.011146513627427109
BertzCT,475.36985509836717
ECIndex,327
ETA_eta,13.566629895011387
GATS1dv,0.5285500535818993
GATS1pe,0.7035353362382832
GATS1se,0.7094046011326992
GATS2dv,0.9418563864437353
GATS2pe,0.8980125964648068
GATS2se,0.8087790543379844
GATS3dv,0.983634268152132
GATS3pe,0.9164621083191511
GATS3se,0.9012883301026986
GATS4dv,1.0496018579960185
GATS4pe,1.1401472727955295
GATS4se,1.2004521870939298
GATS5dv,0.8635228582404915
GATS5pe,0.926498992641906
GATS5se,0.9317755881744603
GATS6dv,1.0153120026343228
GATS6pe,1.025909571957725
GATS6se,1.006391740777134
GATS7dv,1.3154995324697916
GATS7pe,1.2054508544304396
GATS7se,1.2816604644561485
GATS8dv,1.2949579370741764
GATS8pe,1.2332186834088925
GATS8se,1.2655306991036253
LogEE_A,3.800917495884212
LogEE_D,80.66408399028384
MATS1dv,0.31052732676870803
MATS1pe,0.02414308700096371
MATS1se,-0.03099437450134493
MATS2dv,0.05011218939128206
MATS2pe,0.00837354967275569
MATS2se,0.03396281247455895
MATS3dv,-0.04250437529346477
MATS3pe,-0.02925287955640095
MATS3se,-0.03797070334445959
MATS4dv,-0.029627091118639336
MATS4pe,-0.043457227666342024
MATS4se,-0.04954492428375397
MATS5dv,0.0723950996713194
MATS5pe,0.0467071417448082
MATS5se,0.018628148714190926
MATS6dv,0.028623871113306366
MATS6pe,0.10232742127451303
MATS6se,0.14183413752424925
MATS7dv,-0.20399538993469063
MATS7pe,-0.11288857601852613
MATS7se,-0.12362316204666608
MATS8dv,-0.30625181305714744
MATS8pe,-0.23224788338601035
MATS8se,-0.2029866441522622
MAXaaCH,1.563016975308642
MAXaasC,0.526409202569917
MAXaasN,1.4120867976820357
MAXdssC,-0.12055839002267565
MAXsCH3,1.6422069703684963
MAXssNH,2.876542894935752
MAXsssN,2.348235596707819
MDEC-12,1.5354955400009354
MDEC-13,1.040041911525952
MDEC-22,9.900961542578454
MDEC-23,7.15517224188943
MDEC-33,1.3103706971044482
MDEN-23,0.5773502691896258
MDEN-33,0.14285714285714285
MDEO-11,0.16666666666666669
MINaaCH,1.4120867976820357
MINaasC,0.526409202569917
MINaasN,1.4120867976820357
MINdssC,-0.12055839002267565
MINsCH3,1.6422069703684963
MINssNH,2.876542894935752
MINsssN,2.348235596707819
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.9285714285714287
SM1_Dzi,1.022017128129546
SM1_Dzm,0.9260316936439501
SM1_Dzp,-3.719133983223758
SM1_Dzv,-1.7559628408463377
SddssSe,0
SpAD_Dt,238.22834458360376
SpAbs_A,22.9563259738635
SpAbs_D,161.32816798056774
SpMAD_A,1.2753514429924167
SpMAD_D,8.962675998920426
SpMax_A,2.3099521877566773
SpMax_D,80.66408399028384
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,54.34
TpiPC10,6.8431500889555785
VAdjMat,5.247927513443585
VE1_DzZ,4.1867932414803555
VE1_Dzi,4.187289501199084
VE1_Dzm,4.186792469951567
VE1_Dzp,4.184368979100055
VE1_Dzv,4.185227051919801
VE2_DzZ,0.23259962452668642
VE2_Dzi,0.2326271945110602
VE2_Dzm,0.23259958166397596
VE2_Dzp,0.23246494328333642
VE2_Dzv,0.23251261399554451
VE3_DzZ,2.0197217696547236
VE3_Dzi,2.0198402924194387
VE3_Dzm,2.0197215853779236
VE3_Dzp,2.0191425758978254
VE3_Dzv,2.019347621116154
VR1_DzZ,84.97162446377122
VR1_Dzi,84.9911146431224
VR1_Dzm,84.97202088194841
VR1_Dzp,85.5280047086051
VR1_Dzv,85.28123806489533
VR2_DzZ,4.720645803542846
VR2_Dzi,4.7217285912845774
VR2_Dzm,4.720667826774911
VR2_Dzp,4.751555817144728
VR2_Dzv,4.737846559160852
VR3_DzZ,5.030104035820865
VR3_Dzi,5.0303333823180925
VR3_Dzm,5.03010870111066
VR3_Dzp,5.036630527666691
VR3_Dzv,5.033741142860794
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.11180339887498948
Xch-6dv,0.10057351564980624
Xch-7dv,0.09696066526746872
Xpc-4dv,0.8968404721150672
Xpc-5dv,1.0116611367917694
Xpc-6dv,0.899205709581718
Zagreb1,88.0
Zagreb2,99.0
fragCpx,55.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,6
nBondsD,2
nBondsM,8
nBondsO,19
nBondsS,30
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,1
AATS0are,6.107694594594594
AATS1are,6.3395789473684205
AATS2are,6.251057971014493
AATS3are,5.983565555555556
AATS4are,5.969044318181818
AATS5are,5.936097222222221
AATS6are,6.054857142857144
AATS7are,6.052564150943398
AATS8are,6.022938775510204
AATSC0dv,3.8027757487216958
AATSC0pe,0.11674506939371798
AATSC0se,0.07297740832724617
AATSC1dv,1.1808657875514204
AATSC1pe,0.002818586367306079
AATSC1se,-0.0022618891238322357
AATSC2dv,0.19056541853251605
AATSC2pe,0.0009775706376176077
AATSC2se,0.002478518033897578
AATSC3dv,-0.16163460758055342
AATSC3pe,-0.0034151294537781035
AATSC3se,-0.002771003522441359
AATSC4dv,-0.11266518361112961
AATSC4pe,-0.005073417059565701
AATSC4se,-0.003615660169998008
AATSC5dv,0.2753023293563834
AATSC5pe,0.005452828504179856
AATSC5se,0.0013594340150961768
AATSC6dv,0.10885016290421694
AATSC6pe,0.011946221897573238
AATSC6se,0.010350687768849925
AATSC7dv,-0.7757487216946675
AATSC7pe,-0.013179184641040842
AATSC7se,-0.009021697975384872
AATSC8dv,-1.1646069676957707
AATSC8pe,-0.027113795262443903
AATSC8se,-0.014813439215277053
AETA_eta,0.753701660833966
ATSC0are,4.577670270270266
ATSC1are,0.01583323593863919
ATSC2are,0.10136084733381792
ATSC3are,-0.3573925493060627
ATSC4are,-0.4232373995617238
ATSC5are,0.3326227173119067
ATSC6are,0.8287235938641339
ATSC7are,-0.7460817384952524
ATSC8are,-1.321703871439007
BCUTZ-1h,8.023403501442735
BCUTZ-1l,5.721849205565931
BCUTc-1h,0.43834546046046746
BCUTc-1l,-0.44201275295385767
BCUTd-1h,3.18665660397646
BCUTd-1l,0.9770996678202635
BCUTi-1h,14.551978050153187
BCUTi-1l,10.986983305188673
BCUTm-1h,16.011198267056404
BCUTm-1l,11.737116560462534
BCUTp-1h,1.9607176616938808
BCUTp-1l,0.748652803743494
BCUTs-1h,7.009359390900724
BCUTs-1l,1.33881463511376
BCUTv-1h,20.85497277438745
BCUTv-1l,14.701767832633912
BalabanJ,1.6274894185302535
Diameter,11
ETA_beta,19.5
GATS1are,0.7218668505928745
GATS2are,0.90022439177108
GATS3are,0.9136394176667232
GATS4are,1.1439865417630872
GATS5are,0.9331001902301302
GATS6are,1.0343190201621675
GATS7are,1.2184042320416806
GATS8are,1.2250996051939802
HybRatio,0.5384615384615384
Lipinski,True
LogEE_Dt,119.11417229180188
MATS1are,0.003367776822003519
MATS2are,0.011873489117056164
MATS3are,-0.03209668660547133
MATS4are,-0.03887394197170564
MATS5are,0.03734019894983107
MATS6are,0.10632279158934406
MATS7are,-0.11378047889031082
MATS8are,-0.21801947972532992
MAXssCH2,1.258673874125714
MINssCH2,0.6544385393046107
NsssssAs,0
RotRatio,0.21052631578947367
SM1_Dzpe,1.0009944920440637
SM1_Dzse,0.9177785797741316
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,14.783797982648164
SMR_VSA4,7.04767198267719
SMR_VSA5,12.841643245852019
SMR_VSA6,26.1790256236503
SMR_VSA7,34.24683327935712
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,130.9296241955724
SpAD_Dzi,124.52819607103612
SpAD_Dzm,130.96136036305143
SpAD_Dzp,186.19658544290505
SpAD_Dzv,168.73739823502552
SpAbs_Dt,238.22834458360376
SpDiam_A,4.618243915429267
SpDiam_D,125.74036424598526
SpMAD_Dt,13.234908032422432
SpMax_Dt,119.11417229180188
SsssssAs,0
VE1_Dzpe,4.186874005693879
VE1_Dzse,4.186781960018917
VE2_Dzpe,0.2326041114274377
VE2_Dzse,0.2325989977788287
VE3_Dzpe,2.0197410597008028
VE3_Dzse,2.019719075115971
VMcGowan,196.78999999999962
VR1_Dzpe,84.96393264561146
VR1_Dzse,84.97283393289027
VR2_Dzpe,4.720218480311748
VR2_Dzse,4.720712996271682
VR3_Dzpe,5.030013509526124
VR3_Dzse,5.030118269519693
mZagreb1,6.055555555555555
mZagreb2,4.055555555555555
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,4
nBondsKS,34
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.12372081811541259
AATSC1are,0.00041666410364839967
AATSC2are,0.0014689977874466366
AATSC3are,-0.003971028325622919
AATSC4are,-0.004809515904110498
AATSC5are,0.00461975996266537
AATSC6are,0.013154342759748156
AATSC7are,-0.014077013933872687
AATSC8are,-0.02697354839671443
AETA_beta,1.0833333333333333
BCUTdv-1h,6.023325550130735
BCUTdv-1l,0.9969615703707335
BCUTpe-1h,3.4925226930963578
BCUTpe-1l,2.263516476495198
BCUTse-1h,3.705126716437187
BCUTse-1l,2.458709458256679
ETA_alpha,8.366666666666667
ETA_dBeta,-4.5
ETA_eta_B,0.24950976442664619
ETA_eta_F,12.908919290645803
ETA_eta_L,4.828663790249954
ETA_eta_R,26.47554918565719
ETA_psi_1,0.5456521739130437
LabuteASA,106.40746840258139
LogEE_DzZ,65.5163993993735
LogEE_Dzi,62.31711455763792
LogEE_Dzm,65.53212638672817
LogEE_Dzp,92.86437532518389
LogEE_Dzv,84.27114562635464
PEOE_VSA1,14.783797982648164
PEOE_VSA2,9.589074368143644
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,31.99752312613878
PEOE_VSA8,32.40039543457703
PEOE_VSA9,5.563451491696996
SM1_Dzare,1.1284318287575617
SpAD_Dzpe,129.4075904996103
SpAD_Dzse,131.1460950802229
SpAbs_DzZ,130.16297708082323
SpAbs_Dzi,123.7332938602687
SpAbs_Dzm,130.19674889290317
SpAbs_Dzp,189.44788463359154
SpAbs_Dzv,170.2982540935556
SpDiam_Dt,174.04622969097238
SpMAD_DzZ,7.273868010865133
SpMAD_Dzi,6.918233115057562
SpMAD_Dzm,7.275631131280635
SpMAD_Dzp,10.344254746828058
SpMAD_Dzv,9.374299901945863
SpMax_DzZ,65.5163993993735
SpMax_Dzi,62.31711455763792
SpMax_Dzm,65.53212638672817
SpMax_Dzp,92.86437532518389
SpMax_Dzv,84.27114562635464
VE1_Dzare,4.186952309032406
VE2_Dzare,0.23260846161291143
VE3_Dzare,2.0197597616264424
VR1_Dzare,84.94688009330643
VR2_Dzare,4.719271116294802
VR3_Dzare,5.029812785957241
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46481481481481485
AETA_dBeta,-0.25
AETA_eta_B,0.013861653579258122
AETA_eta_F,0.7171621828136557
AETA_eta_L,0.26825909945833076
AETA_eta_R,1.4708638436476216
BCUTare-1h,3.5466822217418192
BCUTare-1l,2.2154615310908463
ETA_beta_s,12.0
ETA_dPsi_A,0.1683478260869563
ETA_dPsi_B,0.0
ETA_eta_BR,0.42150976442664617
ETA_eta_FL,3.8360400076964956
ETA_eta_RL,8.66470379794645
LogEE_Dzpe,64.75940605491871
LogEE_Dzse,65.62403523898779
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,5.559266895052007
PEOE_VSA13,5.907179729351506
SlogP_VSA1,10.876055499058339
SlogP_VSA2,41.553214731643635
SlogP_VSA3,7.04767198267719
SlogP_VSA4,0.0
SlogP_VSA5,23.19963192162084
SlogP_VSA6,23.124114892608116
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,127.31821155907534
SpAbs_Dzpe,128.58849585658373
SpAbs_Dzse,130.38744135111398
SpDiam_DzZ,104.3267946599677
SpDiam_Dzi,98.97377560810608
SpDiam_Dzm,104.35194524201664
SpDiam_Dzp,148.3777652939014
SpDiam_Dzv,134.77317076420255
SpMAD_Dzpe,7.189310583311684
SpMAD_Dzse,7.285894171123494
SpMax_Dzpe,64.75940605491871
SpMax_Dzse,65.62403523898779
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,18
AETA_beta_s,0.6666666666666666
AETA_eta_BR,0.023417209134813675
AETA_eta_FL,0.21311333376091643
AETA_eta_RL,0.4813724332192472
DetourIndex,1032
EState_VSA1,0.0
EState_VSA2,11.466446624403513
EState_VSA3,12.10820789760957
EState_VSA4,19.634269217737724
EState_VSA5,23.475109962104984
EState_VSA6,19.310882622751876
EState_VSA7,0.0
EState_VSA8,10.216698334856808
EState_VSA9,0.0
ETA_beta_ns,7.5
ETA_shape_p,0.1394422310756972
ETA_shape_x,0.0
ETA_shape_y,0.2749003984063745
GhoseFilter,True
LogEE_Dzare,63.721796436690866
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,126.40355771514565
SpDiam_Dzpe,103.08809691064006
SpDiam_Dzse,104.50266944310461
SpMAD_Dzare,7.073233975504185
SpMax_Dzare,63.721796436690866
TopoPSA(NO),54.34
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.4120867976820357
VSA_EState9,41.087913202317964
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.4166666666666667
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03518518518518516
FilterItLogS,-2.3008519372512257
SpDiam_Dzare,101.40669837551962
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5684684684684687
ETA_epsilon_2,0.8518518518518516
ETA_epsilon_3,0.4384615384615388
ETA_epsilon_4,0.5422764227642279
ETA_epsilon_5,0.8228070175438594
AETA_beta_ns_d,0.027777777777777776
ETA_dEpsilon_A,0.13000693000692987
ETA_dEpsilon_B,0.02619204570424072
ETA_dEpsilon_C,-0.10381488430268915
ETA_dEpsilon_D,0.029044834307992207
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.8333333333333334
MDEDescriptor,"0.0,1.5354955400009354,1.040041911525952,0.0,9.900961542578454,7.15517224188943,0.0,1.3103706971044482,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.14285714285714285"
APolDescriptor,40.453067
BCUTDescriptor,"11.988513046816145,16.006028627906932,-0.35091309631284373,0.3060625198796758,4.70676403110219,9.651915825047883"
BPolDescriptor,27.306932999999994
TPSADescriptor,54.34
ALOGPDescriptor,"-0.03209999999999813,0.00103040999999988,62.28020000000001"
XLogPDescriptor,1.282
VAdjMaDescriptor,5.247927513443585
WeightDescriptor,249.147727
ChiPathDescriptor,"12.957819157813608,8.66470379794645,7.586369951492634,6.190059362361029,4.369254028672523,2.9359744233945158,1.9224751591653872,1.1190355522177797,10.685615266615807,6.338862999222521,4.671565788042971,3.260290237967831,2.1640714852549636,1.1198095754080597,0.5987921339956362,0.312102381567959"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.17010345435994295,0.24753525720257685,0.0,0.0,0.11180339887498948,0.10057351564980624,0.09696066526746872"
AtomCountDescriptor,37
BondCountDescriptor,19
SmallRingDescriptor,"2,1,2,1,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.0778975930851458,0.0,0.2845177968644246,0.0,0.47428232519278873,0.0,0.04743937640850352,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,2,1,4,2,0,0"
ZagrebIndexDescriptor,88.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"35.9997416372134,1.9999856465118553,14.611407199203729,5.058727559995345,9.552679639208382"
FractionalPSADescriptor,0.21810353501639612
WienerNumbersDescriptor,"704.0,22.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.539093958098326,2.918568878875276,3.463979838886854,0.8968404721150673,1.0116611367917696,0.8237616184598459"
FractionalCSP3Descriptor,0.5384615384615384
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,6,0,0,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"14.409972299168976,6.9632,4.266666666666667"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,1138.05
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.5384615384615384
AutocorrelationDescriptorMass,"20.628878974911334,20.993639419708696,27.93438068066148,25.017259896793647,19.574445562462575"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.4600589978627541,-0.28546857763042777,0.09240314198704003,-0.021268853720044785,0.032196217659473086"
EccentricConnectivityIndexDescriptor,327
AutocorrelationDescriptorPolarizability,"1052.0483517960186,1175.382568219297,1501.2269470199283,1275.666754673271,988.1235352353821"
