DLiP-ID,C001RD
AATSC5i,-0.25913516263198005
AATSC5m,0.5741367278544863
AATSC5p,-0.060452153782646983
AATSC5s,0.006830933010103668
AATSC5v,-1.940344442661036
AATSC6Z,-3.1735276028080004
AATSC6c,-0.0010746175082646154
AATSC6d,-0.18637992831541217
AATSC6i,-0.12313709709154322
AATSC6m,-14.40030215950881
AATSC6p,-0.062432129647352015
AATSC6s,-0.08416692900860008
AATSC6v,-9.26947836448353
AATSC7Z,-1.3670517516671363
AATSC7c,0.0007430138887156009
AATSC7d,-0.11233211233211231
AATSC7i,-0.36533054247655855
AATSC7m,-6.669551074574998
AATSC7p,-0.06795535895386806
AATSC7s,-0.04796349699800168
AATSC7v,-13.742498926377943
AATSC8Z,0.7236325846747687
AATSC8c,-3.558086909542843e-05
AATSC8d,0.03942652329749109
AATSC8i,-0.02637038872787822
AATSC8m,3.2576138052003025
AATSC8p,0.007377259014712947
AATSC8s,-0.023870221227490267
AATSC8v,1.230638399271157
ATS0are,234.65850000000003
ATS1are,254.67499999999998
ATS2are,414.74199999999996
ATS3are,502.9638
ATS4are,539.358
ATS5are,534.7489999999999
ATS6are,564.06
ATS7are,544.7229999999998
ATS8are,530.994
ATSC0dv,141.04843304843303
ATSC0pe,3.5660974358974338
ATSC0se,2.296800666666665
ATSC1dv,40.949083205493466
ATSC1pe,-0.11616140696910028
ATSC1se,-0.13241677777777855
ATSC2dv,-1.1157863978376628
ATSC2pe,1.053124983563444
ATSC2se,0.7891735555555546
ATSC3dv,-65.6757250346994
ATSC3pe,-1.5811073635765935
ATSC3se,-0.7463987777777786
ATSC4dv,19.427058221930004
ATSC4pe,1.120223997370152
ATSC4se,0.8123482222222229
ATSC5dv,6.725838264299805
ATSC5pe,1.0045725838264288
ATSC5se,0.5087409999999993
ATSC6dv,-65.55708963401271
ATSC6pe,-1.7960374753451678
ATSC6se,-1.0939133333333344
ATSC7dv,-26.99050332383666
ATSC7pe,-0.8295555555555549
ATSC7se,-0.4338118888888892
ATSC8dv,-9.671049747972841
ATSC8pe,0.013783037475346205
ATSC8se,-0.1920563333333316
AXp-0dv,0.6069695130708602
AXp-1dv,0.32928030253314616
AXp-2dv,0.18896603812125495
AXp-3dv,0.10831851361890331
AXp-4dv,0.05982635912966908
AXp-5dv,0.03499972643342629
AXp-6dv,0.020510435818721817
AXp-7dv,0.01152006557800587
BertzCT,837.164483235217
ECIndex,344
ETA_eta,17.183223780233934
GATS1dv,0.588834620470306
GATS1pe,0.7542172482578535
GATS1se,0.7762681140887949
GATS2dv,0.990701740419849
GATS2pe,0.5958688759308902
GATS2se,0.521430278711477
GATS3dv,1.195939612047609
GATS3pe,1.0770938696408234
GATS3se,1.0294663661762748
GATS4dv,0.8835574663383344
GATS4pe,0.5456576869361888
GATS4se,0.4527969832718664
GATS5dv,0.950422153995314
GATS5pe,0.7499982024449625
GATS5se,0.7783520468036554
GATS6dv,1.2315011975907448
GATS6pe,1.3314669454678396
GATS6se,1.376140350854196
GATS7dv,1.013991966666282
GATS7pe,1.1792341100756965
GATS7se,1.1994658752760823
GATS8dv,0.9907372415536624
GATS8pe,1.1289703525884491
GATS8se,1.1606774082969142
LogEE_A,4.026580293121041
LogEE_D,93.90179775407812
MATS1dv,0.27615738870485584
MATS1pe,-0.03098485076733181
MATS1se,-0.054840380618240474
MATS2dv,-0.004536996991573485
MATS2pe,0.16937230773837708
MATS2se,0.19706291959367783
MATS3dv,-0.21878781182741802
MATS3pe,-0.20833137046098515
MATS3se,-0.15269827420459728
MATS4dv,0.05838691858320654
MATS4pe,0.13316449498050748
MATS4se,0.1499324744389561
MATS5dv,0.020663327139048244
MATS5pe,0.12207035678351726
MATS5se,0.09598326773967608
MATS6dv,-0.19490952260566557
MATS6pe,-0.2112048308630599
MATS6se,-0.19972906492060974
MATS7dv,-0.08200983390851696
MATS7pe,-0.0996954839048976
MATS7se,-0.08094711206358406
MATS8dv,-0.028753254605967938
MATS8pe,0.001620814787397606
MATS8se,-0.035066061176766486
MAXaaCH,2.130909863945578
MAXaaaC,1.1181509826152685
MAXaasC,1.1758209981523478
MAXaasN,1.994212962962963
MAXdssC,-0.8078335747879397
MAXsCH3,2.055826247165533
MDEC-11,0.16666666666666669
MDEC-12,3.5841737434809526
MDEC-13,4.037801470863591
MDEC-22,9.373460343186716
MDEC-23,18.03391471122892
MDEC-33,8.022485465106096
MDEO-11,0.4999999999999999
MINaaCH,1.9816159874443604
MINaaaC,1.0697047430083146
MINaasC,0.8490306122448983
MINaasN,1.994212962962963
MINdssC,-0.8078335747879397
MINsCH3,1.9355092592592593
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.2678571428571428
SM1_Dzi,0.484617461944458
SM1_Dzm,1.2663900391125134
SM1_Dzp,-2.2586324158256392
SM1_Dzv,-0.9597347091880122
SddssSe,0
SpAD_Dt,401.7329871209029
SpAbs_A,28.20436111591691
SpAbs_D,187.80359550815632
SpMAD_A,1.2820164143598596
SpMAD_D,8.53652706855256
SpMax_A,2.520572024358678
SpMax_D,93.90179775407812
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,67.53
TpiPC10,8.858439727197752
VAdjMat,5.584962500721156
VE1_DzZ,4.592500659695386
VE1_Dzi,4.608653230661062
VE1_Dzm,4.592477144742917
VE1_Dzp,4.57745848702701
VE1_Dzv,4.599488791041029
VE2_DzZ,0.20875002998615388
VE2_Dzi,0.209484237757321
VE2_Dzm,0.20874896112467803
VE2_Dzp,0.20806629486486408
VE2_Dzv,0.20906767232004678
VE3_DzZ,2.31288204211765
VE3_Dzi,2.316393033836942
VE3_Dzm,2.312876921810781
VE3_Dzp,2.3096012889714914
VE3_Dzv,2.314402525301274
VR1_DzZ,125.27150222426683
VR1_Dzi,123.4941252788446
VR1_Dzm,125.2739656431729
VR1_Dzp,126.58394988053152
VR1_Dzv,124.77202827784461
VR2_DzZ,5.694159192012129
VR2_Dzi,5.613369330856573
VR2_Dzm,5.694271165598768
VR2_Dzp,5.753815903660524
VR2_Dzv,5.6714558308111185
VR3_DzZ,5.618940760040117
VR3_Dzi,5.60465094670853
VR3_Dzm,5.618960424486073
VR3_Dzp,5.629363083842458
VR3_Dzv,5.6149456587891144
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02795084971874737
Xch-6dv,0.17035388232848137
Xch-7dv,0.31265559802403237
Xpc-4dv,1.955808227698971
Xpc-5dv,3.0156792309058793
Xpc-6dv,4.498267395349435
Zagreb1,116.0
Zagreb2,137.0
fragCpx,114.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,24
nBondsS,24
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,4
naHRing,1
AATS0are,6.016884615384616
AATS1are,6.211585365853658
AATS2are,6.099147058823529
AATS3are,6.059804819277108
AATS4are,5.862586956521739
AATS5are,5.941655555555554
AATS6are,6.06516129032258
AATS7are,5.985967032967031
AATS8are,5.709612903225807
AATSC0dv,3.6166264884213595
AATSC0pe,0.09143839579224189
AATSC0se,0.058892324786324744
AATSC1dv,0.9987581269632553
AATSC1pe,-0.002833205048026836
AATSC1se,-0.0032296775067750865
AATSC2dv,-0.016408623497612688
AATSC2pe,0.015487132111227117
AATSC2se,0.011605493464052274
AATSC3dv,-0.791273795598788
AATSC3pe,-0.01904948630815173
AATSC3se,-0.008992756358768417
AATSC4dv,0.21116367632532612
AATSC4pe,0.012176347797501652
AATSC4se,0.008829871980676337
AATSC5dv,0.07473153626999783
AATSC5pe,0.011161917598071431
AATSC5se,0.00565267777777777
AATSC6dv,-0.704914942301212
AATSC6pe,-0.019312230917689976
AATSC6se,-0.011762508960573488
AATSC7dv,-0.2965989376245787
AATSC7pe,-0.00911599511599511
AATSC7se,-0.004767163614163618
AATSC8dv,-0.1039897822362671
AATSC8pe,0.0001482047040359807
AATSC8se,-0.002065121863799265
AETA_eta,0.7810556263742697
ATSC0are,3.6864974358974334
ATSC1are,-0.1530460223537164
ATSC2are,1.1147352399736998
ATSC3are,-1.5730176199868513
ATSC4are,1.4622829717291264
ATSC5are,0.7782264299802752
ATSC6are,-1.6672477317554248
ATSC7are,-0.7742529914529916
ATSC8are,-0.12760157790926763
BCUTZ-1h,16.002004034353362
BCUTZ-1l,5.674502595161926
BCUTc-1h,0.43974881851011766
BCUTc-1l,-0.46695449482863743
BCUTd-1h,3.3147065498113606
BCUTd-1l,0.972840409545118
BCUTi-1h,14.551537352331096
BCUTi-1l,10.33722722382808
BCUTm-1h,32.06099898148165
BCUTm-1l,11.686003330573262
BCUTp-1h,2.9166786287638646
BCUTp-1l,0.7416135757861081
BCUTs-1h,7.00829263740599
BCUTs-1l,0.6282301356823236
BCUTv-1h,24.434244143673098
BCUTv-1l,14.701440101051299
BalabanJ,1.7347735694525348
Diameter,9
ETA_beta,29.25
GATS1are,0.7683021490423261
GATS2are,0.5869962835308078
GATS3are,1.0733553340404591
GATS4are,0.47278469482865576
GATS5are,0.7687393263751617
GATS6are,1.3407069960493838
GATS7are,1.1898643480445124
GATS8are,1.1409002392070642
HybRatio,0.16666666666666666
Lipinski,True
LogEE_Dt,200.86649356045146
MATS1are,-0.039490157055070904
MATS2are,0.173425713044031
MATS3are,-0.2004962092205305
MATS4are,0.16814899121752058
MATS5are,0.09147746847933387
MATS6are,-0.1896565549812101
MATS7are,-0.09001029198923949
MATS8are,-0.014515224831619832
MAXssCH2,0.027177106953892638
MINssCH2,0.027177106953892638
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,0.6902539779681764
SM1_Dzse,0.7086086977095826
SMR_VSA1,9.901064578912528
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,7.04767198267719
SMR_VSA5,23.135525773652184
SMR_VSA6,0.0
SMR_VSA7,59.788316034238335
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,123.75503857882038
SpAD_Dzi,149.04021169519325
SpAD_Dzm,123.7531315477535
SpAD_Dzp,149.7418969437457
SpAD_Dzv,151.05275862165774
SpAbs_Dt,401.73298712090303
SpDiam_A,4.8412855092452
SpDiam_D,128.2195676262385
SpMAD_Dt,18.260590323677405
SpMax_Dt,200.86649356045146
SsssssAs,0
VE1_Dzpe,4.609120423738029
VE1_Dzse,4.608210107224851
VE2_Dzpe,0.20950547380627407
VE2_Dzse,0.20946409578294778
VE3_Dzpe,2.316494401714888
VE3_Dzse,2.3162968789043346
VMcGowan,235.5699999999997
VR1_Dzpe,123.54727582646257
VR1_Dzse,123.67939405637871
VR2_Dzpe,5.615785264839207
VR2_Dzse,5.6217906389263055
VR3_Dzpe,5.605081243397264
VR3_Dzse,5.606150045905956
mZagreb1,7.388888888888888
mZagreb2,4.805555555555555
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,8
nBondsKS,33
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.09452557527942138
AATSC1are,-0.003732829813505278
AATSC2are,0.01639316529373088
AATSC3are,-0.018952019517913872
AATSC4are,0.015894380127490504
AATSC5are,0.008646960333114169
AATSC6are,-0.017927394965112094
AATSC7are,-0.008508274631351556
AATSC8are,-0.0013720599775190068
AETA_beta,1.3295454545454546
BCUTdv-1h,6.0220058009284285
BCUTdv-1l,0.6606513665022733
BCUTpe-1h,3.500786559158685
BCUTpe-1l,2.220563098087945
BCUTse-1h,3.7137098374783015
BCUTse-1l,2.417815018557577
ETA_alpha,10.9
ETA_dBeta,2.75
ETA_eta_B,0.35566291430929553
ETA_eta_F,20.117698660462363
ETA_eta_L,4.68930566145318
ETA_eta_R,37.3009224406963
ETA_psi_1,0.6193181818181819
LabuteASA,133.1279281000973
LogEE_DzZ,61.80696399177532
LogEE_Dzi,74.54213391404865
LogEE_Dzm,61.80532622640528
LogEE_Dzp,74.35594855792174
LogEE_Dzv,75.30825778601346
PEOE_VSA1,9.67362704263206
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,41.59080471493455
PEOE_VSA7,31.18920547353706
PEOE_VSA8,33.43549186064226
PEOE_VSA9,6.4208216229260096
SM1_Dzare,0.732506159937142
SpAD_Dzpe,145.5251934360016
SpAD_Dzse,143.62943454880667
SpAbs_DzZ,122.71770091648281
SpAbs_Dzi,148.59965036615296
SpAbs_Dzm,122.71699424302511
SpAbs_Dzp,150.97052953166917
SpAbs_Dzv,151.57625028121493
SpDiam_Dt,280.71251382659324
SpMAD_DzZ,5.625229026310017
SpMAD_Dzi,6.774555077054239
SpMAD_Dzm,5.6251423430797045
SpMAD_Dzp,6.80644986107935
SpMAD_Dzv,6.8660344828026245
SpMax_DzZ,61.80696399177532
SpMax_Dzi,74.54213391404865
SpMax_Dzm,61.80532622640528
SpMax_Dzp,74.35594855792174
SpMax_Dzv,75.30825778601346
VE1_Dzare,4.609712440652085
VE2_Dzare,0.20953238366600385
VE3_Dzare,2.3166228381283855
VR1_Dzare,123.4470738875589
VR2_Dzare,5.611230631252678
VR3_Dzare,5.604269873060115
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4954545454545455
AETA_dBeta,0.125
AETA_eta_B,0.016166496104967978
AETA_eta_F,0.9144408482028347
AETA_eta_L,0.21315025733878093
AETA_eta_R,1.6954964745771044
BCUTare-1h,3.5547440771174084
BCUTare-1l,2.1689004803492073
ETA_beta_s,13.25
ETA_dPsi_A,0.09468181818181809
ETA_dPsi_B,0.0
ETA_eta_BR,0.6136629143092955
ETA_eta_FL,5.86924498661062
ETA_eta_RL,10.5585506480638
LogEE_Dzpe,72.79397189881752
LogEE_Dzse,71.84692676066287
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,15.64293233058391
SlogP_VSA3,18.26303078967502
SlogP_VSA4,6.923737199690624
SlogP_VSA5,11.257379486545457
SlogP_VSA6,58.32190349872843
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,146.40061293669572
SpAbs_Dzpe,144.89768981966688
SpAbs_Dzse,142.9852448236162
SpDiam_DzZ,80.65366946400852
SpDiam_Dzi,105.13611401818395
SpDiam_Dzm,80.64758211577497
SpDiam_Dzp,96.72991066694748
SpDiam_Dzv,101.2007914819076
SpMAD_Dzpe,6.614781519818254
SpMAD_Dzse,6.528610661309394
SpMax_Dzpe,72.79397189881752
SpMax_Dzse,71.84692676066287
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.6022727272727273
AETA_eta_BR,0.027893768832240706
AETA_eta_FL,0.2667838630277555
AETA_eta_RL,0.4799341203665364
DetourIndex,2174
EState_VSA1,5.969305287951849
EState_VSA2,6.4208216229260096
EState_VSA3,0.0
EState_VSA4,26.387819877965068
EState_VSA5,5.563451491696996
EState_VSA6,11.761884949391115
EState_VSA7,41.94660697277659
EState_VSA8,25.122838405075452
EState_VSA9,0.0
ETA_beta_ns,16.0
ETA_shape_p,0.1529051987767584
ETA_shape_x,0.0
ETA_shape_y,0.35779816513761464
GhoseFilter,True
LogEE_Dzare,73.23360220289045
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,145.73469824584367
SpDiam_Dzpe,101.5934888899212
SpDiam_Dzse,99.59159030870589
SpMAD_Dzare,6.654573315304351
SpMax_Dzare,73.23360220289045
TopoPSA(NO),42.23
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.994212962962963
VSA_EState9,46.374722222222225
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7272727272727273
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.00454545454545453
FilterItLogS,-4.411456261626368
SpDiam_Dzare,102.68997059375353
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5820512820512823
ETA_epsilon_2,0.7999999999999999
ETA_epsilon_3,0.44193548387096804
ETA_epsilon_4,0.5075471698113211
ETA_epsilon_5,0.7782608695652173
AETA_beta_ns_d,0.022727272727272728
ETA_dEpsilon_A,0.14011579818031428
ETA_dEpsilon_B,0.07450411223996123
ETA_dEpsilon_C,-0.06561168594035305
ETA_dEpsilon_D,0.021739130434782594
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.7272727272727273
MDEDescriptor,"0.16666666666666669,3.5841737434809526,4.037801470863591,0.0,9.373460343186716,18.03391471122892,0.0,8.022485465106096,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,48.619480999999986
BCUTDescriptor,"11.993309664495905,31.972072083816876,-0.33131806783815854,0.26437468635629346,4.304275959991095,13.2270374441938"
BPolDescriptor,23.802518999999997
TPSADescriptor,67.53
ALOGPDescriptor,"4.8646,23.66433316,90.95159999999998"
XLogPDescriptor,4.503
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,311.09799992
ChiPathDescriptor,"15.689869965382487,10.558550648063802,9.802046659250122,7.741669877042581,6.70944058327883,5.826273054731407,3.927243594500194,2.8692130818983,13.353329287558925,7.9027272607955075,6.42484529612267,4.87433311285065,3.769060625169152,2.904977293974382,1.8254287878662416,1.1635266233785932"
ChiChainDescriptor,"0.0,0.0,0.06415002990995841,0.4156971689205071,0.703313794991818,0.0,0.0,0.02795084971874737,0.1703538823284814,0.3126555980240323"
AtomCountDescriptor,39
BondCountDescriptor,24
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.6378287139723002,0.0,0.32380150693034393,0.0,0.9160124897240296,0.0,0.18304369743475007,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,12,2,1,1,0,0"
ZagrebIndexDescriptor,116.0
LargestChainDescriptor,10
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"44.81732569203986,2.0371511678199936,11.32984316939822,4.814645855008488,3.346821506724271"
FractionalPSADescriptor,0.21706986228572858
WienerNumbersDescriptor,"995.0,34.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.317389548765512,5.648422964331472,8.773883707393416,1.9558082276989706,3.015679230905879,4.142797208067176"
FractionalCSP3Descriptor,0.16666666666666666
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,8,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"16.84375,7.26643598615917,3.753086419753086"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1219.04
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.16666666666666666
AutocorrelationDescriptorMass,"30.03667141080838,28.502300162912434,42.782521540739765,45.6251110475935,42.45239703752415"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.2822959111643933,-0.12244920820711164,-0.0439229177077622,-0.037598836988771644,0.1001806063514634"
EccentricConnectivityIndexDescriptor,344
AutocorrelationDescriptorPolarizability,"1835.3680689410887,2197.50296239347,3175.099967070082,3173.4353992343054,2778.054047968544"
