DLiP-ID,I000JR
AATSC4s,0.001954937445507559
AATSC4v,-3.693978003228862
AATSC5Z,-2.0088275237664104
AATSC5c,-0.0016113871790065808
AATSC5d,0.050063451305761085
AATSC5i,-0.013453093069314491
AATSC5m,-9.067995748948041
AATSC5p,-0.010563561320935836
AATSC5s,-0.4556081940684089
AATSC5v,-3.146943434132669
AATSC6Z,0.9054961844402761
AATSC6c,-0.0014873391213709047
AATSC6d,-0.09683599560240574
AATSC6i,0.001909516052961294
AATSC6m,4.041174657699026
AATSC6p,0.014850222661956795
AATSC6s,-0.2156335268841007
AATSC6v,2.336984274473896
AATSC7Z,-1.8490423963174953
AATSC7c,0.0038596097118848583
AATSC7d,-0.18795745577273884
AATSC7i,-0.3971911483672699
AATSC7m,-8.451254911863701
AATSC7p,-0.09713058186647468
AATSC7s,0.4823965378963887
AATSC7v,-13.38629596977869
AATSC8Z,-2.8983234026239906
AATSC8c,-0.0020129814182432925
AATSC8d,0.0395964094470206
AATSC8i,-0.060175675169210234
AATSC8m,-13.699310086105577
AATSC8p,-0.02303176699566589
AATSC8s,-0.46238130410309036
AATSC8v,-12.339289562362694
ATS0are,288.54829999999987
ATS1are,309.8738
ATS2are,553.9979999999999
ATS3are,697.375
ATS4are,775.7399
ATS5are,762.5027999999998
ATS6are,678.4268000000003
ATS7are,619.9928999999997
ATS8are,665.0839999999996
ATSC0dv,184.77541371158404
ATSC0pe,5.594693617021271
ATSC0se,3.6539362127659563
ATSC1dv,44.63130627232029
ATSC1pe,0.4579875056586663
ATSC1se,0.6877064803078313
ATSC2dv,76.17941753432926
ATSC2pe,2.4240695337256635
ATSC2se,1.498566724762335
ATSC3dv,-27.54982143755347
ATSC3pe,-1.4984909008601202
ATSC3se,-1.1758524096876402
ATSC4dv,-29.504250289220856
ATSC4pe,-0.9833529651426013
ATSC4se,-1.2059253621548205
ATSC5dv,-82.44540013077817
ATSC5pe,-4.18826215482119
ATSC5se,-2.859650424626526
ATSC6dv,-28.020371208691724
ATSC6pe,-0.14371032141240414
ATSC6se,-0.030565038931643137
ATSC7dv,5.026356823097423
ATSC7pe,3.935549886826618
ATSC7se,2.894170840651876
ATSC8dv,-133.81001961671942
ATSC8pe,-5.066289180624715
ATSC8se,-2.5357816727025795
AXp-0dv,0.6264388141578263
AXp-1dv,0.37059086033193184
AXp-2dv,0.21072133230927217
AXp-3dv,0.12496259737724451
AXp-4dv,0.07403825751917818
AXp-5dv,0.043468812640894014
AXp-6dv,0.02536165193340538
AXp-7dv,0.015267602130134767
BertzCT,817.2608157081334
ECIndex,446
ETA_eta,22.688121396243645
GATS1dv,0.5997965972468821
GATS1pe,0.6366152627380294
GATS1se,0.531061268453591
GATS2dv,0.7600616137453563
GATS2pe,0.6372756118235977
GATS2se,0.6357436983252301
GATS3dv,1.0363247230153165
GATS3pe,1.0335438898595875
GATS3se,1.052630694220349
GATS4dv,1.08858831873242
GATS4pe,1.1045777371877366
GATS4se,1.2040785380590748
GATS5dv,1.3453096422638717
GATS5pe,1.6063680159184182
GATS5se,1.7509621390927423
GATS6dv,1.146828735012428
GATS6pe,1.0851342657137883
GATS6se,1.134840748141638
GATS7dv,0.9658143488350878
GATS7pe,0.6293796192701272
GATS7se,0.6203619380588898
GATS8dv,1.3008243658192473
GATS8pe,1.4812960037853997
GATS8se,1.406220665445899
LogEE_A,4.111976796769363
LogEE_D,113.18132073673299
MATS1dv,0.2316846134564366
MATS1pe,0.0785197846660012
MATS1se,0.18052773492480784
MATS2dv,0.21772149897070817
MATS2pe,0.2288108510183955
MATS2se,0.21658230664689151
MATS3dv,-0.061470622564599856
MATS3pe,-0.11042586466211195
MATS3se,-0.13267370539526643
MATS4dv,-0.05909279571885648
MATS4pe,-0.06504699834909886
MATS4se,-0.1221387875330146
MATS5dv,-0.17189382435357484
MATS5pe,-0.28840021287798384
MATS5se,-0.3015018714228289
MATS6dv,-0.0636369763488814
MATS6pe,-0.010779323052640776
MATS6se,-0.0035102967099275278
MATS7dv,0.012658598254912468
MATS7pe,0.3273449141555809
MATS7se,0.36858672209084964
MATS8dv,-0.30663330935848815
MATS8pe,-0.38343216908011996
MATS8se,-0.2938500549513766
MAXaaCH,1.9081501952632904
MAXaasC,0.8549225770555138
MAXsCH3,1.8543069430736279
MAXssNH,3.2395559976873107
MDEC-11,0.516459056608978
MDEC-12,3.5839827370559822
MDEC-13,6.198694710190766
MDEC-22,5.61419311594246
MDEC-23,12.97169035082275
MDEC-33,7.32232107540351
MDEN-22,0.44422638413081267
MDEO-11,0.4999999999999999
MDEO-12,0.2857142857142857
MINaaCH,1.7135678854875285
MINaasC,0.31808578987150415
MINsCH3,1.813593080750819
MINssNH,2.8472196239606955
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8035714285714286
SM1_Dzi,1.1082508187380549
SM1_Dzm,1.8006559751755822
SM1_Dzp,-4.377290316528427
SM1_Dzv,-1.9973784437328954
SddssSe,0
SpAD_Dt,391.639671939546
SpAbs_A,30.30136719037582
SpAbs_D,226.36264147346583
SpMAD_A,1.2625569662656593
SpMAD_D,9.431776728061083
SpMax_A,2.465451460714634
SpMax_D,113.18132073673299
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,92.61
TpiPC10,8.33591484029398
VAdjMat,5.700439718141092
VE1_DzZ,4.794756725991286
VE1_Dzi,4.819216390530047
VE1_Dzm,4.794737751561361
VE1_Dzp,4.795139029987148
VE1_Dzv,4.806400793212188
VE2_DzZ,0.19978153024963693
VE2_Dzi,0.20080068293875197
VE2_Dzm,0.19978073964839005
VE2_Dzp,0.19979745958279782
VE2_Dzv,0.2002666997171745
VE3_DzZ,2.442991709468203
VE3_Dzi,2.4480800776209013
VE3_Dzm,2.442987752131355
VE3_Dzp,2.4430714400525164
VE3_Dzv,2.4454172655340063
VR1_DzZ,139.3498322106109
VR1_Dzi,137.58312996146122
VR1_Dzm,139.35147953923735
VR1_Dzp,139.58810491002032
VR1_Dzv,138.6157372093149
VR2_DzZ,5.806243008775454
VR2_Dzi,5.732630415060885
VR2_Dzm,5.806311647468223
VR2_Dzp,5.816171037917513
VR2_Dzv,5.775655717054787
VR3_DzZ,5.812456287195096
VR3_Dzi,5.799697053312636
VR3_Dzm,5.812468108658125
VR3_Dzp,5.814164715670788
VR3_Dzv,5.807174361742813
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.15327947793839242
Xch-7dv,0.1604512695742748
Xpc-4dv,2.6357547724614663
Xpc-5dv,3.9948055364960435
Xpc-6dv,4.941359158448229
Zagreb1,128.0
Zagreb2,151.0
fragCpx,124.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,11
nBondsD,2
nBondsM,13
nBondsO,26
nBondsS,36
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,1
AATS0are,6.139325531914891
AATS1are,6.3239551020408165
AATS2are,6.224696629213482
AATS3are,6.1173245614035086
AATS4are,6.108188188976378
AATS5are,6.2500229508196705
AATS6are,6.057382142857145
AATS7are,6.138543564356433
AATS8are,5.991747747747744
AATSC0dv,3.9313917810975325
AATSC0pe,0.11903603440470789
AATSC0se,0.0777433236758714
AATSC1dv,0.9108429851493937
AATSC1pe,0.009346683788952374
AATSC1se,0.014034826128731252
AATSC2dv,0.8559485116216771
AATSC2pe,0.027236736333996217
AATSC2se,0.016837828368116124
AATSC3dv,-0.2416651003294164
AATSC3pe,-0.013144657025088774
AATSC3se,-0.010314494821821405
AATSC4dv,-0.23231693141118784
AATSC4pe,-0.007742936733406309
AATSC4se,-0.009495475292557641
AATSC5dv,-0.675781968285067
AATSC5pe,-0.034330017662468765
AATSC5se,-0.023439757578905953
AATSC6dv,-0.2501818857918904
AATSC6pe,-0.0012831278697536083
AATSC6se,-0.0002729021333182423
AATSC7dv,0.04976590913957844
AATSC7pe,0.03896584046362988
AATSC7se,0.028655156838137387
AATSC8dv,-1.2054956722226975
AATSC8pe,-0.045642244870492926
AATSC8se,-0.022844879934257472
AETA_eta,0.9453383915101519
ATSC0are,5.94058723404255
ATSC1are,0.2540750113173368
ATSC2are,2.5864880036215463
ATSC3are,-1.7203349932095966
ATSC4are,-1.0445782707107287
ATSC5are,-4.4502115436849286
ATSC6are,-0.30178872793119127
ATSC7are,4.815112539610682
ATSC8are,-4.993795382526027
BCUTZ-1h,16.01312269729208
BCUTZ-1l,5.682006606535419
BCUTc-1h,0.4459290190801237
BCUTc-1l,-0.46600657353231817
BCUTd-1h,4.043941099535491
BCUTd-1l,0.9715582568384014
BCUTi-1h,14.565059430652857
BCUTi-1l,10.319762014531568
BCUTm-1h,32.066543953693596
BCUTm-1l,11.693321403550403
BCUTp-1h,2.9545784363582372
BCUTp-1l,0.7157152848501261
BCUTs-1h,7.01420643056231
BCUTs-1l,0.29891947962832516
BCUTv-1h,24.44183130563631
BCUTv-1l,14.681717622512348
BalabanJ,1.6555636874638422
Diameter,11
ETA_beta,28.0
GATS1are,0.6744609109669578
GATS2are,0.6395609164626102
GATS3are,1.0454666719347083
GATS4are,1.113388961627548
GATS5are,1.6437750948768155
GATS6are,1.1047571547121213
GATS7are,0.5836180038731676
GATS8are,1.464450879257282
HybRatio,0.47058823529411764
Lipinski,True
LogEE_Dt,195.819835969773
MATS1are,0.04102365525340484
MATS2are,0.22992645430549188
MATS3are,-0.11939239174683909
MATS4are,-0.06507373685302187
MATS5are,-0.2885953342807926
MATS6are,-0.02131834430724671
MATS7are,0.3771842489634635
MATS8are,-0.35593954830393953
MAXddssS,-3.55864559712774
MAXssCH2,0.8385781891702706
MAXsssCH,-0.015397875199463229
MINddssS,-3.55864559712774
MINssCH2,0.8073761757789535
MINsssCH,-0.015397875199463229
NsssssAs,0
RotRatio,0.15384615384615385
SM1_Dzpe,1.2713433292533662
SM1_Dzse,1.237629484152691
SMR_VSA1,12.940891921302285
SMR_VSA2,0.0
SMR_VSA3,15.195546725583863
SMR_VSA4,0.0
SMR_VSA5,44.550179149589624
SMR_VSA6,13.08951281182515
SMR_VSA7,35.21672811080473
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,159.51505896888682
SpAD_Dzi,185.30590831389654
SpAD_Dzm,159.5167620512387
SpAD_Dzp,201.69505562913778
SpAD_Dzv,204.132985668787
SpAbs_Dt,391.63967193954625
SpDiam_A,4.903460301167424
SpDiam_D,166.35373997126578
SpMAD_Dt,16.31831966414775
SpMax_Dt,195.819835969773
SsssssAs,0
VE1_Dzpe,4.815219502577911
VE1_Dzse,4.813397661184958
VE2_Dzpe,0.20063414594074627
VE2_Dzse,0.20055823588270658
VE3_Dzpe,2.4472503688085174
VE3_Dzse,2.4468719465732764
VMcGowan,260.21
VR1_Dzpe,137.76546816423522
VR1_Dzse,137.9036553227097
VR2_Dzpe,5.740227840176467
VR2_Dzse,5.745985638446238
VR3_Dzpe,5.801021470656092
VR3_Dzse,5.802024028855583
mZagreb1,8.590277777777779
mZagreb2,5.152777777777777
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,42
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1263954730647351
AATSC1are,0.00518520431259871
AATSC2are,0.029061662962039846
AATSC3are,-0.0150906578351719
AATSC4are,-0.008225025753627786
AATSC5are,-0.03647714380069614
AATSC6are,-0.0026945422136713504
AATSC7are,0.047674381580303786
AATSC8are,-0.04498914759032457
AETA_beta,1.1666666666666667
BCUTdv-1h,6.033455968312252
BCUTdv-1l,0.6442306158702116
BCUTpe-1h,3.537099331937259
BCUTpe-1l,2.2266714395553278
BCUTse-1h,3.768275027047428
BCUTse-1l,2.424831072221538
ETA_alpha,11.533333333333333
ETA_dBeta,-2.0
ETA_eta_B,0.5323662821080308
ETA_eta_F,20.560674798703495
ETA_eta_L,6.181705468122404
ETA_eta_R,43.24879619494714
ETA_psi_1,0.560777957860616
LabuteASA,142.22803689762844
LogEE_DzZ,79.44747477460007
LogEE_Dzi,92.69913127439568
LogEE_Dzm,79.44790825522215
LogEE_Dzp,100.14857120648063
LogEE_Dzv,101.81682052892691
PEOE_VSA1,9.83988354097968
PEOE_VSA2,0.0
PEOE_VSA3,13.139891848781026
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,17.289397394048667
PEOE_VSA7,63.89563770860464
PEOE_VSA8,11.605292320844956
PEOE_VSA9,10.589411470366237
SM1_Dzare,1.389555950537421
SpAD_Dzpe,183.83426857475106
SpAD_Dzse,182.368459071828
SpAbs_DzZ,158.03351461029547
SpAbs_Dzi,184.3460975997923
SpAbs_Dzm,158.0375359568125
SpAbs_Dzp,204.67443272948964
SpAbs_Dzv,205.6310195015867
SpDiam_Dt,280.69671607060724
SpMAD_DzZ,6.646460790370284
SpMAD_Dzi,7.721079513079022
SpMAD_Dzm,6.646531752134945
SpMAD_Dzp,8.403960651214074
SpMAD_Dzv,8.505541069532791
SpMax_DzZ,79.44747477460007
SpMax_Dzi,92.69913127439568
SpMax_Dzm,79.44790825522215
SpMax_Dzp,100.14857120648063
SpMax_Dzv,101.81682052892691
VE1_Dzare,4.816340114879722
VE2_Dzare,0.2006808381199884
VE3_Dzare,2.447483064727221
VR1_Dzare,137.66830314942064
VR2_Dzare,5.736179297892527
VR3_Dzare,5.800315928860097
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48055555555555557
AETA_dBeta,-0.08333333333333333
AETA_eta_B,0.02218192842116795
AETA_eta_F,0.8566947832793123
AETA_eta_L,0.2575710611717668
AETA_eta_R,1.8020331747894642
BCUTare-1h,3.581300307310749
BCUTare-1l,2.1741085098498765
ETA_beta_s,15.0
ETA_dPsi_A,0.15322204213938395
ETA_dPsi_B,0.0
ETA_eta_BR,0.7903662821080308
ETA_eta_FL,5.200141812142661
ETA_eta_RL,11.381847280265065
LogEE_Dzpe,91.97010692609442
LogEE_Dzse,91.23579743108704
PEOE_VSA10,5.760247418874442
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,10.038883468458419
SlogP_VSA2,32.70581388242749
SlogP_VSA3,10.023291153407584
SlogP_VSA4,20.771211599071872
SlogP_VSA5,29.859270151271918
SlogP_VSA6,27.617679617875954
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,183.97532926944018
SpAbs_Dzpe,182.6965445450837
SpAbs_Dzse,181.2546849791662
SpDiam_DzZ,115.17542202977367
SpDiam_Dzi,137.88160542285993
SpDiam_Dzm,115.17351430812761
SpDiam_Dzp,145.8241163123546
SpDiam_Dzv,150.31980964777244
SpMAD_Dzpe,7.659761190614628
SpMAD_Dzse,7.5986857946595
SpMax_Dzpe,91.97010692609442
SpMax_Dzse,91.23579743108704
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,24
AETA_beta_s,0.625
AETA_eta_BR,0.032931928421167954
AETA_eta_FL,0.2166725755059442
AETA_eta_RL,0.474243636677711
DetourIndex,2274
EState_VSA1,10.023291153407584
EState_VSA2,6.041840829147961
EState_VSA3,10.655730894392217
EState_VSA4,48.31543852761662
EState_VSA5,0.0
EState_VSA6,6.06636706846161
EState_VSA7,32.903945735995094
EState_VSA8,15.195546725583863
EState_VSA9,4.523094936973348
ETA_beta_ns,13.0
ETA_shape_p,0.18786127167630057
ETA_shape_x,0.07225433526011561
ETA_shape_y,0.30346820809248554
GhoseFilter,True
LogEE_Dzare,92.04556279932581
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,182.73880395437573
SpDiam_Dzpe,136.5138060139004
SpDiam_Dzse,135.1179894775251
SpMAD_Dzare,7.6656387195600075
SpMax_Dzare,92.04556279932581
TopoPSA(NO),84.23
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,30.88953447738395
VSA_EState9,28.419111119743782
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5416666666666666
EState_VSA10,8.417796984328938
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.019444444444444448
FilterItLogS,-5.610554135817703
SpDiam_Dzare,136.82683513812256
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5843971631205677
ETA_epsilon_2,0.8569444444444443
ETA_epsilon_3,0.44117647058823567
ETA_epsilon_4,0.5430303030303033
ETA_epsilon_5,0.814102564102564
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.143220692532332
ETA_dEpsilon_B,0.04136686009026436
ETA_dEpsilon_C,-0.10185383244206764
ETA_dEpsilon_D,0.0428418803418803
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.7916666666666666
MDEDescriptor,"0.516459056608978,3.5839827370559822,6.198694710190766,0.0,5.61419311594246,12.97169035082275,0.0,7.32232107540351,0.0,0.0,0.4999999999999999,0.2857142857142857,0.0,0.0,0.0,0.0,0.44422638413081267,0.0,0.0"
APolDescriptor,53.86223899999998
BCUTDescriptor,"11.899999999999997,31.97207220780306,-0.31633730317851727,0.24143978563927915,6.253085827976665,12.828928995006448"
BPolDescriptor,34.855760999999994
TPSADescriptor,92.61000000000001
ALOGPDescriptor,"0.9529999999999985,0.9082089999999972,91.18069999999999"
XLogPDescriptor,2.251
VAdjMaDescriptor,5.700439718141093
WeightDescriptor,349.14601278000004
ChiPathDescriptor,"17.319626477379405,11.381847280265065,10.962918633816415,8.715471811546834,7.48073000978174,5.327944711549979,3.162677871149107,2.5589241653017187,14.421776729758347,8.522295351264653,6.744821059212167,4.875520520119745,3.556055872145204,2.243032907382507,1.13875440884858,0.7808226053858253"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.4181090996453738,0.4994181424384757,0.0,0.0,0.02282177322938192,0.15327947793839242,0.14571067980270141"
AtomCountDescriptor,47
BondCountDescriptor,26
SmallRingDescriptor,"3,2,3,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.3573366500459643,0.20412414523193154,0.5805415260169907,0.08333333333333333,0.9636273878126258,0.025499585890087693,0.17608292596477326,0.007361096388933056"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,6,3,5,3,0,0"
ZagrebIndexDescriptor,128.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.56
WeightedPathDescriptor,"48.43206786804254,2.018002827835106,20.44635777265702,7.961330141272088,8.998711992675023"
FractionalPSADescriptor,0.2652471934667471
WienerNumbersDescriptor,"1315.0,38.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.585860277089461,8.05652185681092,10.356463321665593,1.8672433409984528,2.6923456570038216,2.886992523515446"
FractionalCSP3Descriptor,0.47058823529411764
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,4,0,0,3,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"18.781065088757398,7.7091412742382275,4.233236151603498"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1849.07
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.47058823529411764
AutocorrelationDescriptorMass,"33.531101048902286,36.446320685800586,47.88066319443948,50.16893537208851,48.855134510981394"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.3389377904886424,-0.13136906856144379,0.014034479513460716,-0.03910158791673723,0.05740278751243237"
EccentricConnectivityIndexDescriptor,446
AutocorrelationDescriptorPolarizability,"1934.4371047945365,2276.637714156122,3277.6596006320333,3251.570865101979,3016.8445877842305"
