DLiP-ID,J100AM
AATSC5c,-0.00141373798785676
AATSC5d,0.08135567518386536
AATSC5i,-0.14896303342836192
AATSC5m,0.1122792965349908
AATSC5p,-0.019793012939058455
AATSC5s,-0.027740262297706007
AATSC5v,-2.794131556024938
AATSC6Z,1.8332161069104977
AATSC6c,0.0028144036499429376
AATSC6d,0.07420432565500265
AATSC6i,-0.04582057492876123
AATSC6m,8.660859770529276
AATSC6p,0.02480366937297923
AATSC6s,0.1551696241916261
AATSC6v,8.344536309986982
AATSC7Z,0.3619576446280992
AATSC7c,-0.002219634152258986
AATSC7d,-0.022598140495867777
AATSC7i,-0.0664052752838522
AATSC7m,1.7491262117768596
AATSC7p,0.005193048140792347
AATSC7s,0.022100443353994498
AATSC7v,2.5793492560914517
AATSC8Z,-0.5471074380165293
AATSC8c,0.0003925626835169921
AATSC8d,-0.03636363636363638
AATSC8i,0.3650939333719519
AATSC8m,-2.500807183471074
AATSC8p,0.01532299470232396
AATSC8s,-0.1785324839302112
AATSC8v,1.9251113245348848
ATS0are,271.49959999999993
ATS1are,295.65790000000004
ATS2are,485.96
ATS3are,578.4029
ATS4are,587.4178999999999
ATS5are,635.7749
ATS6are,548.625
ATS7are,396.84099999999995
ATS8are,343.02490000000006
ATSC0dv,171.63636363636365
ATSC0pe,4.7530636363636365
ATSC0se,2.919727999999999
ATSC1dv,69.01652892561987
ATSC1pe,0.2281516528925604
ATSC1se,0.014479999999999979
ATSC2dv,46.36363636363636
ATSC2pe,0.45862954545454315
ATSC2se,0.04768799999999982
ATSC3dv,-15.049586776859506
ATSC3pe,0.018338223140495102
ATSC3se,0.08397600000000004
ATSC4dv,2.0578512396694197
ATSC4pe,0.07772623966942153
ATSC4se,0.3027440000000001
ATSC5dv,57.35537190082647
ATSC5pe,0.4349969008264475
ATSC5se,0.1493959999999998
ATSC6dv,83.68595041322315
ATSC6pe,2.649786776859503
ATSC6se,1.4708559999999988
ATSC7dv,3.256198347107437
ATSC7pe,-0.11899256198347215
ATSC7se,-0.20752799999999996
ATSC8dv,-28.090909090909083
ATSC8pe,-0.9824340909090913
ATSC8se,-0.6031479999999998
AXp-0dv,0.5726641453257394
AXp-1dv,0.3063653582312735
AXp-2dv,0.15192713132159882
AXp-3dv,0.08371516274669545
AXp-4dv,0.04527761954791604
AXp-5dv,0.022027956279845846
AXp-6dv,0.011014057044099133
AXp-7dv,0.006217429845021617
BertzCT,786.8053124596661
ECIndex,562
ETA_eta,17.135472821807102
GATS1dv,0.47110468865143695
GATS1pe,0.7545421713027026
GATS1se,0.805207108035555
GATS2dv,0.8410638619854721
GATS2pe,0.8779681129792154
GATS2se,0.929788531804884
GATS3dv,1.081587730089302
GATS3pe,1.0335527380488099
GATS3se,1.0231874891395099
GATS4dv,0.9150925512934879
GATS4pe,0.9517515723678793
GATS4se,0.9352775975959694
GATS5dv,0.7550366389364017
GATS5pe,0.7731193188720398
GATS5se,0.7320463230783795
GATS6dv,0.7729106563288857
GATS6pe,0.6768591866982338
GATS6se,0.6477755695342533
GATS7dv,1.0295203257415253
GATS7pe,1.1457061127559827
GATS7se,1.1803264935980338
GATS8dv,1.1706567796610168
GATS8pe,1.2944979027880577
GATS8se,1.3332912704695281
LogEE_A,4.1023721164980085
LogEE_D,134.4219474866473
MATS1dv,0.3846260132645543
MATS1pe,0.0459139688643502
MATS1se,0.004743741465851846
MATS2dv,0.15435835351089583
MATS2pe,0.05513791651536274
MATS2se,0.00933315901833514
MATS3dv,-0.04148441771459814
MATS3pe,0.0018253802697322144
MATS3se,0.013607630794773116
MATS4dv,0.005553077609277425
MATS4pe,0.007573961614080592
MATS4se,0.04802443024973923
MATS5dv,0.13489348468356402
MATS5pe,0.036943557390919896
MATS5se,0.020654883674724085
MATS6dv,0.22822755138838804
MATS6pe,0.260952896958773
MATS6se,0.235804769223038
MATS7dv,0.013042902542372876
MATS7pe,-0.017211506645474748
MATS7se,-0.04886602450639238
MATS8dv,-0.13093220338983047
MATS8pe,-0.1653559331110844
MATS8se,-0.16526142161187618
MAXaaCH,2.00142697047955
MAXaaNH,2.802850154728762
MAXaasC,1.136920393986592
MAXdssC,-0.2642173196439066
MAXsCH3,2.1184195692385073
MAXssNH,2.848436318972033
MAXsssN,2.2449896407905063
MDEC-11,0.25
MDEC-12,3.5685511711537865
MDEC-13,1.6105891061944113
MDEC-22,9.133995615463888
MDEC-23,14.96615256658538
MDEC-33,4.444394401945379
MDEN-22,1.3103706971044482
MDEN-23,0.4217163326508746
MDEO-12,0.16666666666666669
MINaaCH,1.576749154908877
MINaaNH,2.802850154728762
MINaasC,0.3140920781893004
MINdssC,-0.2642173196439066
MINsCH3,2.1184195692385073
MINssNH,2.848436318972033
MINsssN,2.2449896407905063
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.0714285714285716
SM1_Dzi,1.2472667135871938
SM1_Dzm,1.0685318721261376
SM1_Dzp,-4.237315801405576
SM1_Dzv,-2.0752874690897665
SddssSe,0
SpAD_Dt,382.153243774777
SpAbs_A,31.308753646623284
SpAbs_D,268.84389497329465
SpMAD_A,1.3045314019426368
SpMAD_D,11.201828957220608
SpMax_A,2.382079982827226
SpMax_D,134.4219474866473
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,74.16
TpiPC10,8.19007271545168
VAdjMat,5.700439718141092
VE1_DzZ,4.816863150540239
VE1_Dzi,4.815537479851011
VE1_Dzm,4.816865977061405
VE1_Dzp,4.817481186620582
VE1_Dzv,4.817712506281514
VE2_DzZ,0.20070263127250995
VE2_Dzi,0.20064739499379214
VE2_Dzm,0.20070274904422522
VE2_Dzp,0.20072838277585758
VE2_Dzv,0.20073802109506308
VE3_DzZ,2.447591654911944
VE3_Dzi,2.4473164025115373
VE3_Dzm,2.447592241708838
VE3_Dzp,2.447719953436381
VE3_Dzv,2.447767969006872
VR1_DzZ,136.35514243476794
VR1_Dzi,136.4728069178416
VR1_Dzm,136.3554065265108
VR1_Dzp,136.8686426802149
VR1_Dzv,136.63949614824173
VR2_DzZ,5.681464268115331
VR2_Dzi,5.686366954910067
VR2_Dzm,5.681475271937949
VR2_Dzp,5.70286011167562
VR2_Dzv,5.693312339510072
VR3_DzZ,5.790731560894101
VR3_Dzi,5.791594115413519
VR3_Dzm,5.790733497685647
VR3_Dzp,5.794490390674063
VR3_Dzv,5.792814779947679
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.07155857128431445
Xch-6dv,0.07969449402913258
Xch-7dv,0.08610318400384535
Xpc-4dv,1.15406403492349
Xpc-5dv,1.459762127101806
Xpc-6dv,1.4618941287036962
Zagreb1,122.0
Zagreb2,142.0
fragCpx,124.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,26
nBondsS,29
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,2
AATS0are,6.170445454545453
AATS1are,6.427345652173914
AATS2are,6.311168831168831
AATS3are,6.219386021505377
AATS4are,6.183346315789473
AATS5are,5.832797247706422
AATS6are,5.836436170212766
AATS7are,6.200640624999999
AATS8are,6.236816363636365
AATSC0dv,3.900826446280992
AATSC0pe,0.10802417355371902
AATSC0se,0.06635745454545453
AATSC1dv,1.500359324469997
AATSC1pe,0.004959818541142617
AATSC1se,0.0003147826086956517
AATSC2dv,0.6021251475796929
AATSC2pe,0.0059562278630460146
AATSC2se,0.000619324675324673
AATSC3dv,-0.1618235137296721
AATSC3pe,0.00019718519505908713
AATSC3se,0.0009029677419354843
AATSC4dv,0.021661591996520208
AATSC4pe,0.0008181709438886477
AATSC4se,0.0031867789473684223
AATSC5dv,0.5261960724846465
AATSC5pe,0.003990797255288509
AATSC5se,0.0013706055045871542
AATSC6dv,0.8902760682257782
AATSC6pe,0.028189221030420247
AATSC6se,0.015647404255319138
AATSC7dv,0.0508780991735537
AATSC7pe,-0.0018592587809917523
AATSC7se,-0.0032426249999999994
AATSC8dv,-0.5107438016528925
AATSC8pe,-0.017862438016528932
AATSC8se,-0.01096632727272727
AETA_eta,0.7139780342419626
ATSC0are,5.032363636363634
ATSC1are,0.1810198347107438
ATSC2are,0.32419999999999977
ATSC3are,0.051231404958677874
ATSC4are,0.3098694214876034
ATSC5are,0.4397628099173547
ATSC6are,2.6611322314049564
ATSC7are,-0.25576528925619807
ATSC8are,-1.084018181818181
BCUTZ-1h,8.023582175005242
BCUTZ-1l,5.698336844420637
BCUTc-1h,0.4350962645565057
BCUTc-1l,-0.5304392460471852
BCUTd-1h,3.1542862437808283
BCUTd-1l,0.9779267485680603
BCUTi-1h,14.690846439347801
BCUTi-1l,10.960366286019282
BCUTm-1h,16.01132738039639
BCUTm-1l,11.710529874827508
BCUTp-1h,1.980736485429703
BCUTp-1l,0.7511637532958821
BCUTs-1h,7.00827077622811
BCUTs-1l,1.4386204726657643
BCUTv-1h,20.88471180271906
BCUTv-1l,14.701719140805668
BalabanJ,1.3887348587301913
Diameter,14
ETA_beta,32.0
GATS1are,0.780919883787783
GATS2are,0.9101262735746802
GATS3are,1.0442808697875023
GATS4are,0.9391246705534702
GATS5are,0.7495772733088447
GATS6are,0.6698766244947596
GATS7are,1.1806495400227615
GATS8are,1.3235573379579448
HybRatio,0.2222222222222222
Lipinski,True
LogEE_Dt,191.0766218873885
MATS1are,0.03440717317473933
MATS2are,0.03681314711013387
MATS3are,0.00481652677061167
MATS4are,0.028519097440110157
MATS5are,0.035275458069237875
MATS6are,0.2475251101958233
MATS7are,-0.034941560083821065
MATS8are,-0.17232748030927086
MAXssCH2,0.9494364532729986
MINssCH2,0.9494364532729986
NsssssAs,0
RotRatio,0.23076923076923078
SM1_Dzpe,1.1621787025703796
SM1_Dzse,1.0580415728862167
SMR_VSA1,9.211688121125169
SMR_VSA2,0.0
SMR_VSA3,10.197363616602075
SMR_VSA4,0.0
SMR_VSA5,13.847474399381248
SMR_VSA6,23.30621114668196
SMR_VSA7,54.42166046971879
SMR_VSA8,0.0
SMR_VSA9,11.454175413722904
SpAD_DzZ,207.1479826159483
SpAD_Dzi,200.51474287196095
SpAD_Dzm,207.1869324198505
SpAD_Dzp,277.85241700821376
SpAD_Dzv,255.94457298969073
SpAbs_Dt,382.15324377477714
SpDiam_A,4.686028193905656
SpDiam_D,208.48244263371453
SpMAD_Dt,15.923051823949043
SpMax_Dt,191.0766218873885
SsssssAs,0
VE1_Dzpe,4.8166557922059114
VE1_Dzse,4.816891034972283
VE2_Dzpe,0.200693991341913
VE2_Dzse,0.20070379312384512
VE3_Dzpe,2.4475486055681697
VE3_Dzse,2.447597443814485
VMcGowan,249.15999999999985
VR1_Dzpe,136.36138580164828
VR1_Dzse,136.35449716276725
VR2_Dzpe,5.681724408402012
VR2_Dzse,5.6814373817819686
VR3_Dzpe,5.79077734738839
VR3_Dzse,5.7907268285934625
mZagreb1,7.277777777777779
mZagreb2,5.500000000000001
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,38
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.11437190082644623
AATSC1are,0.003935213798059648
AATSC2are,0.004210389610389607
AATSC3are,0.0005508753221363212
AATSC4are,0.0032617833840800354
AATSC5are,0.004034521191902337
AATSC6are,0.028309917355371875
AATSC7are,-0.003996332644628095
AATSC8are,-0.019709421487603292
AETA_beta,1.3333333333333333
BCUTdv-1h,6.022393861137903
BCUTdv-1l,0.9872569003884859
BCUTpe-1h,3.4915242266266735
BCUTpe-1l,2.2464436600237034
BCUTse-1h,3.704455419204019
BCUTse-1l,2.4421628264722854
ETA_alpha,11.266666666666667
ETA_dBeta,1.0
ETA_eta_B,0.2071736643162918
ETA_eta_F,22.227363643683265
ETA_eta_L,5.229522958042752
ETA_eta_R,39.36283646549037
ETA_psi_1,0.565217391304348
LabuteASA,140.03311129190564
LogEE_DzZ,103.61863416511702
LogEE_Dzi,100.30934088237993
LogEE_Dzm,103.63798837126386
LogEE_Dzp,138.39654402893117
LogEE_Dzv,127.71287556120916
PEOE_VSA1,14.633849271910154
PEOE_VSA2,9.893218992372859
PEOE_VSA3,0.0
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,50.245676810150904
PEOE_VSA8,30.530652429653884
PEOE_VSA9,6.263162995639057
SM1_Dzare,1.3140995812005583
SpAD_Dzpe,205.422682873136
SpAD_Dzse,207.39495871682294
SpAbs_DzZ,206.16583975880545
SpAbs_Dzi,199.37141505117262
SpAbs_Dzm,206.20744487040162
SpAbs_Dzp,281.03040385926795
SpAbs_Dzv,257.50103859150806
SpDiam_Dt,277.93466679287997
SpMAD_DzZ,8.63116594233118
SpMAD_Dzi,8.354780952998373
SpMAD_Dzm,8.632788850827104
SpMAD_Dzp,11.577184042008907
SpMAD_Dzv,10.66435720790378
SpMax_DzZ,103.61863416511702
SpMax_Dzi,100.30934088237993
SpMax_Dzm,103.63798837126386
SpMax_Dzp,138.39654402893117
SpMax_Dzv,127.71287556120916
VE1_Dzare,4.816388882655474
VE2_Dzare,0.20068287011064476
VE3_Dzare,2.4474931901601624
VR1_Dzare,136.3604068277026
VR2_Dzare,5.681683617820942
VR3_Dzare,5.790770168101864
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4694444444444445
AETA_dBeta,0.041666666666666664
AETA_eta_B,0.008632236013178826
AETA_eta_F,0.9261401518201361
AETA_eta_L,0.217896789918448
AETA_eta_R,1.6401181860620986
BCUTare-1h,3.546052916794595
BCUTare-1l,2.1969001149465814
ETA_beta_s,15.5
ETA_dPsi_A,0.14878260869565196
ETA_dPsi_B,0.0
ETA_eta_BR,0.4651736643162918
ETA_eta_FL,6.477516940014052
ETA_eta_RL,11.707039898056804
LogEE_Dzpe,102.75976554917513
LogEE_Dzse,103.7415644239484
PEOE_VSA10,5.693927994848461
PEOE_VSA11,11.454175413722904
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,10.216698334856808
SlogP_VSA2,29.194056157778732
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,24.33593957830153
SlogP_VSA6,53.14488341192367
SlogP_VSA7,0.0
SlogP_VSA8,11.454175413722904
SlogP_VSA9,0.0
SpAD_Dzare,202.97742580724412
SpAbs_Dzpe,204.35735239577977
SpAbs_Dzse,206.42508727501058
SpDiam_DzZ,161.75341611176958
SpDiam_Dzi,156.41404492879104
SpDiam_Dzm,161.7825718548181
SpDiam_Dzp,214.6626859861936
SpDiam_Dzv,198.5338726254281
SpMAD_Dzpe,8.559278453047334
SpMAD_Dzse,8.641456613200956
SpMax_Dzpe,102.75976554917513
SpMax_Dzse,103.7415644239484
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,24
AETA_beta_s,0.6458333333333334
AETA_eta_BR,0.019382236013178827
AETA_eta_FL,0.26989653916725215
AETA_eta_RL,0.48779332908570017
DetourIndex,2222
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,17.148103408571366
EState_VSA4,24.464285361192275
EState_VSA5,0.0
EState_VSA6,24.46226420102389
EState_VSA7,24.26546827384644
EState_VSA8,34.26153635084013
EState_VSA9,4.417150937053347
ETA_beta_ns,16.5
ETA_shape_p,0.11834319526627217
ETA_shape_x,0.0
ETA_shape_y,0.30177514792899407
GhoseFilter,True
LogEE_Dzare,101.54346705283875
SlogP_VSA10,11.374772549367124
SlogP_VSA11,0.0
SpAbs_Dzare,201.772834524477
SpDiam_Dzpe,160.41709665234592
SpDiam_Dzse,161.94425907320476
SpMAD_Dzare,8.457392741968505
SpMax_Dzare,101.54346705283875
TopoPSA(NO),74.16
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.280085035157151
VSA_EState9,48.21991496484284
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6875
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03055555555555552
FilterItLogS,-5.169815699149116
SpDiam_Dzare,158.55124235516993
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.5893939393939397
ETA_epsilon_2,0.8305555555555554
ETA_epsilon_3,0.44117647058823567
ETA_epsilon_4,0.5273809523809527
ETA_epsilon_5,0.7897435897435897
AETA_beta_ns_d,0.041666666666666664
ETA_dEpsilon_A,0.14821746880570402
ETA_dEpsilon_B,0.062012987012986964
ETA_dEpsilon_C,-0.08620448179271706
ETA_dEpsilon_D,0.04081196581196567
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.75
MDEDescriptor,"0.25,3.5685511711537865,1.6105891061944113,0.0,9.133995615463888,14.96615256658538,0.0,4.444394401945379,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,1.3103706971044482,0.4217163326508746,0.0"
APolDescriptor,51.01985999999999
BCUTDescriptor,"11.850000000000005,15.995927763816088,-0.3159613725581826,0.25512208141057735,5.16019465976119,9.560455762338258"
BPolDescriptor,28.038139999999995
TPSADescriptor,74.16
ALOGPDescriptor,"3.385900000000001,11.464318810000005,94.00619999999998"
XLogPDescriptor,3.818000000000001
VAdjMaDescriptor,5.700439718141093
WeightDescriptor,324.15862604000006
ChiPathDescriptor,"16.94094682093905,11.707039898056804,9.948116524570185,8.696932937747581,6.99540992434902,4.562435472734709,3.247108580327352,2.2935187000408326,13.743939487817746,7.965499314013112,5.317449596255958,3.8508974863479914,2.5355466946832994,1.2996494205109046,0.7159137078664437,0.42900265930649156"
ChiChainDescriptor,"0.0,0.0,0.2621886974951644,0.30274943015462097,0.47655187683640865,0.0,0.0,0.07155857128431445,0.07969449402913256,0.08610318400384534"
AtomCountDescriptor,44
BondCountDescriptor,26
SmallRingDescriptor,"3,3,3,3,0,0,2,1,0,0,0"
ChiClusterDescriptor,"1.2731597389607807,0.0,0.2845177968644246,0.0,0.5163474389506711,0.0,0.06745430197835903,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,12,0,4,0,0,0"
ZagrebIndexDescriptor,122.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"48.71582064167705,2.029825860069877,18.101897793434716,5.594856516507076,12.507041276927628"
FractionalPSADescriptor,0.22877688280566968
WienerNumbersDescriptor,"1556.0,33.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.3361594043101013,4.9704296357788715,5.620459675275762,1.1540640349234899,1.4597621271018077,1.2320463965595545"
FractionalCSP3Descriptor,0.2222222222222222
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,2,0,0,8,0,0,0,1,5,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,20
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"18.781065088757398,9.08734693877551,4.803402646502835"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1564.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.2222222222222222
AutocorrelationDescriptorMass,"26.98885927618781,28.519529764937293,39.04219463694264,36.79263489225096,35.95854493620309"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.4366735350905456,-0.18032558686468125,-0.1003930490551385,0.08120053671045721,0.002468630560034063"
EccentricConnectivityIndexDescriptor,562
AutocorrelationDescriptorPolarizability,"1459.7685834153444,1673.5377487371504,2241.638052044182,2046.8383557962284,1861.1881685472242"
