DLiP-ID,J0001K
AATSC4m,1.103127701766987
AATSC4p,-0.003662391998790953
AATSC4s,-0.07797171590456016
AATSC4v,1.2148273491752255
AATSC5Z,0.591354854926745
AATSC5c,0.0014151491649814277
AATSC5d,0.002727305372019534
AATSC5i,0.056930399477124596
AATSC5m,2.930177502892313
AATSC5p,0.012280425975712245
AATSC5s,-0.002899731977560692
AATSC5v,3.8793618016844844
AATSC6Z,-1.193906271204065
AATSC6c,-0.0029854642926372896
AATSC6d,-0.01371688200450121
AATSC6i,0.15579310958043976
AATSC6m,-5.692168845341324
AATSC6p,0.00827534799499339
AATSC6s,-0.3254677818646241
AATSC6v,-1.469089025845974
AATSC7Z,0.3236331724133098
AATSC7c,0.002526730475547926
AATSC7d,0.005153411200874432
AATSC7i,0.25214786085401414
AATSC7m,1.59454025112746
AATSC7p,-0.007198084066170281
AATSC7s,0.6626741499927208
AATSC7v,-2.994818903787242
AATSC8Z,0.5630762203336299
AATSC8c,-0.001161077537652034
AATSC8d,-0.011314304271100795
AATSC8i,-0.23115023440881688
AATSC8m,2.830128489968318
AATSC8p,-0.012000344203695487
AATSC8s,0.01195277716813883
AATSC8v,-0.04978498964118353
ATS0are,385.6445
ATS1are,402.108
ATS2are,722.7828
ATS3are,898.4949
ATS4are,1043.4198
ATS5are,1000.3569999999999
ATS6are,1018.0248999999999
ATS7are,993.4069000000001
ATS8are,949.0569000000002
ATSC0dv,265.728813559322
ATSC0pe,11.27567457627119
ATSC0se,7.019015186440676
ATSC1dv,53.99683998850905
ATSC1pe,-0.23126141913242731
ATSC1se,-0.3292991450732551
ATSC2dv,49.50100545820169
ATSC2pe,6.38399612180409
ATSC2se,4.719142655558748
ATSC3dv,-14.53231829933927
ATSC3pe,-0.5982506463659952
ATSC3se,-0.46355425797184635
ATSC4dv,29.759839126687737
ATSC4pe,-1.3491203964378173
ATSC4se,-1.3683557713300776
ATSC5dv,2.345590347601262
ATSC5pe,0.6457503016374542
ATSC5se,-0.09478613272048253
ATSC6dv,-105.99655271473715
ATSC6pe,-4.79819755817294
ATSC6se,-2.5880947015225493
ATSC7dv,91.48261993679974
ATSC7pe,7.2711621947716
ATSC7se,5.426944363114048
ATSC8dv,45.63832232117204
ATSC8pe,2.0779541223785967
ATSC8se,0.8202824234415412
AXp-0dv,0.5471098913147338
AXp-1dv,0.3018663840188156
AXp-2dv,0.16412767786594096
AXp-3dv,0.09581066830909984
AXp-4dv,0.05416549476939201
AXp-5dv,0.031527678657102556
AXp-6dv,0.01735377406905159
AXp-7dv,0.009562925667031269
BertzCT,1031.7630706747425
ECIndex,834
ETA_eta,29.854025102498273
GATS1dv,0.5034237415075162
GATS1pe,0.5873574630151635
GATS1se,0.6160433844509802
GATS2dv,0.8069895172455764
GATS2pe,0.5329158976596902
GATS2se,0.48024351863071785
GATS3dv,0.8214936032866927
GATS3pe,0.6603902799821157
GATS3se,0.6338566850837999
GATS4dv,0.9286060971126767
GATS4pe,0.9195454512399555
GATS4se,0.9303697944109759
GATS5dv,0.9419612673810436
GATS5pe,0.8299821054338058
GATS5se,0.8624012826889987
GATS6dv,1.0705826694747125
GATS6pe,0.9841035963552988
GATS6se,0.9733218622625183
GATS7dv,0.7033807665860815
GATS7pe,0.41673851928273753
GATS7se,0.34551119737542557
GATS8dv,0.7436012325694351
GATS8pe,0.534308339227902
GATS8se,0.506495389718756
LogEE_A,4.422215483840506
LogEE_D,216.05674969132386
MATS1dv,0.19337041014941836
MATS1pe,-0.01951735561150841
MATS1se,-0.04464519696129095
MATS2dv,0.10083258138851735
MATS2pe,0.3064612684985184
MATS2se,0.36392545824392314
MATS3dv,-0.02210015954648954
MATS3pe,-0.02144074141296128
MATS3se,-0.026688462086409286
MATS4dv,0.03909824266620169
MATS4pe,-0.041770866250925597
MATS4se,-0.068059405816868
MATS5dv,0.0032549591784666386
MATS5pe,0.021118064566169527
MATS5se,-0.004979671009716421
MATS6dv,-0.1443834782356896
MATS6pe,-0.15402811455240967
MATS6se,-0.13346530671015436
MATS7dv,0.12385345007296222
MATS7pe,0.23199010562337252
MATS7se,0.2781553072468118
MATS8dv,0.06293861160830656
MATS8pe,0.06753354649809695
MATS8se,0.04282657655161846
MAXaaCH,1.9423841659916696
MAXaaNH,3.104322870367208
MAXaasC,1.0387788697996894
MAXdssC,-0.397967162173509
MAXssNH,2.679754477408247
MAXsssN,2.3010107998663196
MDEC-22,25.314233528154883
MDEC-23,22.57399031866052
MDEC-24,2.3875802480731005
MDEC-33,3.3188956080701075
MDEC-34,1.290945263310367
MDEN-22,0.5313292845913056
MDEN-23,1.3398602321756279
MDEN-33,0.25
MINaaCH,0.9638865084900294
MINaaNH,3.104322870367208
MINaasC,-0.7897925318130803
MINdssC,-0.397967162173509
MINssNH,2.679754477408247
MINsssN,1.7392191830435877
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9642857142857149
SM1_Dzi,2.3604916937161646
SM1_Dzm,2.0651333902620452
SM1_Dzp,-9.667817358838906
SM1_Dzv,-3.635596615177292
SddssSe,0
SpAD_Dt,621.3419252381871
SpAbs_A,42.458151581201086
SpAbs_D,432.1134993826478
SpMAD_A,1.2866106539757904
SpMAD_D,13.094348466140842
SpMax_A,2.3835677926270953
SpMax_D,216.05674969132386
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,64.26
TpiPC10,7.941917931451181
VAdjMat,6.169925001442312
VE1_DzZ,5.653332853842463
VE1_Dzi,5.651506711557841
VE1_Dzm,5.653723695020436
VE1_Dzp,5.641515883720935
VE1_Dzv,5.654605554561695
VE2_DzZ,0.17131311678310496
VE2_Dzi,0.17125777913811638
VE2_Dzm,0.17132496045516474
VE2_Dzp,0.17095502677942226
VE2_Dzv,0.1713516834715665
VE3_DzZ,2.9261677253524763
VE3_Dzi,2.9258446526914375
VE3_Dzm,2.9262368576109807
VE3_Dzp,2.924075271578605
VE3_Dzv,2.92639282398295
VR1_DzZ,220.79148378701564
VR1_Dzi,221.14902154346652
VR1_Dzm,220.71337920124375
VR1_Dzp,222.79593848437315
VR1_Dzv,220.8411711109787
VR2_DzZ,6.690651023848958
VR2_Dzi,6.701485501317167
VR2_Dzm,6.688284218219508
VR2_Dzp,6.751392075284035
VR2_Dzv,6.6921567003326885
VR3_DzZ,6.591141212326358
VR3_Dzi,6.592759248374842
VR3_Dzm,6.590787401561702
VR3_Dzp,6.600178746935587
VR3_Dzv,6.591366228858182
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.037267799624996496
Xch-6dv,0.15075482900428377
Xch-7dv,0.1367544112971244
Xpc-4dv,1.7586121532596066
Xpc-5dv,2.259006637692938
Xpc-6dv,2.802818833364388
Zagreb1,172.0
Zagreb2,197.0
fragCpx,240.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,36
nBondsS,44
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.5363474576271186
AATS1are,6.485612903225807
AATS2are,6.631034862385321
AATS3are,6.154074657534247
AATS4are,6.174081656804733
AATS5are,6.2522312499999995
AATS6are,6.24555153374233
AATS7are,6.057359146341464
AATS8are,5.894763354037268
AATSC0dv,4.503878195920712
AATSC0pe,0.1911131284113761
AATSC0se,0.11896635909221484
AATSC1dv,0.8709167740082105
AATSC1pe,-0.0037300228892326987
AATSC1se,-0.005311276533439598
AATSC2dv,0.4541376647541439
AATSC2pe,0.058568771759670554
AATSC2se,0.0432948867482454
AATSC3dv,-0.09953642670780322
AATSC3pe,-0.004097607166890378
AATSC3se,-0.0031750291641907285
AATSC4dv,0.1760937226431227
AATSC4pe,-0.007982960925667559
AATSC4se,-0.008096779712012293
AATSC5dv,0.014659939672507888
AATSC5pe,0.004035939385234088
AATSC5se,-0.0005924133295030158
AATSC6dv,-0.650285599476915
AATSC6pe,-0.02943679483541681
AATSC6se,-0.015877881604432816
AATSC7dv,0.5578208532731691
AATSC7pe,0.0443363548461683
AATSC7se,0.03309112416532956
AATSC8dv,0.2834678405041742
AATSC8pe,0.01290654734396644
AATSC8se,0.00509492188473007
AETA_eta,0.9046674273484325
ATSC0are,12.632254237288128
ATSC1are,-0.4152841137604107
ATSC2are,7.786940476874467
ATSC3are,-0.7238731973570871
ATSC4are,-1.9077417983338174
ATSC5are,0.465641051422001
ATSC6are,-5.066336282677388
ATSC7are,8.746879747199065
ATSC8are,2.029451996552695
BCUTZ-1h,9.014105306467258
BCUTZ-1l,5.693615552131008
BCUTc-1h,0.5025016165602023
BCUTc-1l,-0.38803852116019705
BCUTd-1h,4.022114259611242
BCUTd-1l,0.9778591446834703
BCUTi-1h,17.430705170303717
BCUTi-1l,10.95479415854122
BCUTm-1h,19.005610407589174
BCUTm-1l,11.705271170854088
BCUTp-1h,1.9900825411085181
BCUTp-1l,0.5269669052960392
BCUTs-1h,8.007393081115639
BCUTs-1l,1.2189517101244802
BCUTv-1h,20.896986818016956
BCUTv-1l,13.302783475500224
BalabanJ,1.3330279825388542
Diameter,15
ETA_beta,40.0
GATS1are,0.6017946154222705
GATS2are,0.5138284746871068
GATS3are,0.6456654624553818
GATS4are,0.9177721213850144
GATS5are,0.8247039031440904
GATS6are,0.9641562011724815
GATS7are,0.3765399335212265
GATS8are,0.514957832440369
HybRatio,0.3333333333333333
Lipinski,False
LogEE_Dt,310.6709626190936
MATS1are,-0.03128418045866841
MATS2are,0.33366565881763766
MATS3are,-0.02315691996115455
MATS4are,-0.05272347713677995
MATS5are,0.013592596735824108
MATS6are,-0.14517022923826037
MATS7are,0.2491038625868415
MATS8are,0.05887407016745139
MAXssCH2,0.8113246036604622
MAXsssCH,-0.01942432760141144
MAXssssC,-4.466322502805118
MINssCH2,0.38576377078609236
MINsssCH,-0.01942432760141144
MINssssC,-4.466322502805118
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,2.1425314301003184
SM1_Dzse,1.8903097657793637
SMR_VSA1,17.96578232709628
SMR_VSA2,0.0
SMR_VSA3,19.76777650359537
SMR_VSA4,0.0
SMR_VSA5,38.14929540426861
SMR_VSA6,18.406301415831482
SMR_VSA7,83.94229824077456
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,357.69894154980943
SpAD_Dzi,341.2922081721099
SpAD_Dzm,357.3036885405578
SpAD_Dzp,526.0542415702712
SpAD_Dzv,462.969336788718
SpAbs_Dt,621.3419252381871
SpDiam_A,4.765301882814862
SpDiam_D,305.99804740786306
SpMAD_Dt,18.828543189035972
SpMax_Dt,310.6709626190936
SsssssAs,0
VE1_Dzpe,5.653109879630866
VE1_Dzse,5.653183512805577
VE2_Dzpe,0.1713063599888141
VE2_Dzse,0.17130859129713868
VE3_Dzpe,2.9261282833782176
VE3_Dzse,2.9261413085443184
VMcGowan,327.93000000000114
VR1_Dzpe,220.81791573909956
VR1_Dzse,220.8237704985716
VR2_Dzpe,6.691451992093926
VR2_Dzse,6.691629409047624
VR3_Dzpe,6.591260919706427
VR3_Dzse,6.591287433324388
mZagreb1,9.95138888888889
mZagreb2,7.138888888888891
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,53
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.2141060040218327
AATSC1are,-0.006698130867103398
AATSC2are,0.07143982088875658
AATSC3are,-0.0049580355983362134
AATSC4are,-0.011288413007892411
AATSC5are,0.0029102565713875063
AATSC6are,-0.031081817685137347
AATSC7are,0.053334632604872347
AATSC8are,0.012605291904054006
AETA_beta,1.2121212121212122
BCUTdv-1h,7.014096740841353
BCUTdv-1l,1.8877508810349222
BCUTpe-1h,4.007176371775961
BCUTpe-1l,2.2425630380670296
BCUTse-1h,4.030620363697016
BCUTse-1l,2.438385589789469
ETA_alpha,15.190476190476192
ETA_dBeta,-4.0
ETA_eta_B,0.5330522635724559
ETA_eta_F,33.96510501374678
ETA_eta_L,7.686888722241115
ETA_eta_R,63.819130116245056
ETA_psi_1,0.5200521682425825
LabuteASA,189.98070564246333
LogEE_DzZ,178.9089945844285
LogEE_Dzi,170.7176341373797
LogEE_Dzm,178.71442406998383
LogEE_Dzp,261.48490525709144
LogEE_Dzv,230.93382042236243
PEOE_VSA1,15.200676855804016
PEOE_VSA2,4.899909730850478
PEOE_VSA3,9.77851570501903
PEOE_VSA4,13.171245143024459
PEOE_VSA5,0.0
PEOE_VSA6,36.39820241076966
PEOE_VSA7,36.60419594293384
PEOE_VSA8,49.799024293943354
PEOE_VSA9,11.890771566461538
SM1_Dzare,2.384784755246342
SpAD_Dzpe,353.7174459231304
SpAD_Dzse,358.48248706867804
SpAbs_DzZ,355.88366241281966
SpAbs_Dzi,339.1533635727135
SpAbs_Dzm,355.3935170608373
SpAbs_Dzp,532.6376278730221
SpAbs_Dzv,465.50323745990227
SpDiam_Dt,417.24878836593973
SpMAD_DzZ,10.83936186514574
SpMAD_Dzi,10.342188126427573
SpMAD_Dzm,10.827384501229025
SpMAD_Dzp,15.94103762334155
SpMAD_Dzv,14.029373842082364
SpMax_DzZ,178.9089945844285
SpMax_Dzi,170.7176341373797
SpMax_Dzm,178.71442406998383
SpMax_Dzp,261.48490525709144
SpMax_Dzv,230.93382042236243
VE1_Dzare,5.652702395950531
VE2_Dzare,0.17129401199850092
VE3_Dzare,2.9260561994499548
VR1_Dzare,220.86293278102778
VR2_Dzare,6.69281614487963
VR3_Dzare,6.591464763917625
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46031746031746035
AETA_dBeta,-0.12121212121212122
AETA_eta_B,0.01615309889613503
AETA_eta_F,1.0292456064771751
AETA_eta_L,0.23293602188609439
AETA_eta_R,1.9339130338256076
BCUTare-1h,4.124552368189269
BCUTare-1l,2.1928051683404424
ETA_beta_s,22.0
ETA_dPsi_A,0.19394783175741748
ETA_dPsi_B,0.0
ETA_eta_BR,0.8770522635724559
ETA_eta_FL,8.194272576559525
ETA_eta_RL,15.88116129880064
LogEE_Dzpe,176.92364815641673
LogEE_Dzse,179.29852564845353
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,44.93024465690656
SlogP_VSA3,19.265811329268626
SlogP_VSA4,0.0
SlogP_VSA5,29.662474224094474
SlogP_VSA6,67.12146726253211
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,348.42709153396925
SpAbs_Dzpe,351.7433719978434
SpAbs_Dzse,356.7355722409293
SpDiam_DzZ,257.0720023258199
SpDiam_Dzi,244.5835622638682
SpDiam_Dzm,256.8898006888906
SpDiam_Dzp,375.5411441722013
SpDiam_Dzv,333.7873150122865
SpMAD_Dzpe,10.718710482519104
SpMAD_Dzse,10.863105668747819
SpMax_Dzpe,176.92364815641673
SpMax_Dzse,179.29852564845353
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6666666666666666
AETA_eta_BR,0.02657734132037745
AETA_eta_FL,0.2483112901987735
AETA_eta_RL,0.4812473120848679
DetourIndex,4937
EState_VSA1,17.770864521478543
EState_VSA2,11.729227103831523
EState_VSA3,6.544756405912575
EState_VSA4,55.866026087058415
EState_VSA5,12.13273413692322
EState_VSA6,17.424073377228098
EState_VSA7,30.33183534230805
EState_VSA8,20.184655376751223
EState_VSA9,0.0
ETA_beta_ns,18.0
ETA_shape_p,0.07836990595611285
ETA_shape_x,0.032915360501567396
ETA_shape_y,0.2501567398119122
GhoseFilter,True
LogEE_Dzare,174.2858119716891
SlogP_VSA10,23.653168601779846
SlogP_VSA11,0.0
SpAbs_Dzare,346.2388973074087
SpDiam_Dzpe,254.12471004386043
SpDiam_Dzse,257.6008192012157
SpMAD_Dzare,10.558396713150584
SpMax_Dzare,174.2858119716891
TopoPSA(NO),64.26
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,39.24138542818452
VSA_EState9,45.67528123848214
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5454545454545454
EState_VSA10,17.96578232709628
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03968253968253965
FilterItLogS,-5.9985012947783485
SpDiam_Dzare,250.20468646652057
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6272800645681994
ETA_epsilon_2,0.885137085137085
ETA_epsilon_3,0.4419354838709669
ETA_epsilon_4,0.5645140247879962
ETA_epsilon_5,0.8517006802721088
AETA_beta_ns_d,0.015151515151515152
ETA_dEpsilon_A,0.18534458069723247
ETA_dEpsilon_B,0.06276603978020323
ETA_dEpsilon_C,-0.12257854091702924
ETA_dEpsilon_D,0.03343640486497623
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.8484848484848485
MDEDescriptor,"0.0,0.0,0.0,0.0,25.314233528154883,22.57399031866052,2.3875802480731005,3.3188956080701075,1.290945263310367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5313292845913056,1.3398602321756279,0.25"
APolDescriptor,67.54961799999997
BCUTDescriptor,"11.899999999999997,19.000417583193723,-0.29765826277479934,0.41677886115180807,3.604592987060544,11.248493104317582"
BPolDescriptor,39.590382
TPSADescriptor,64.26
ALOGPDescriptor,"2.953700000000001,8.724343690000005,116.385"
XLogPDescriptor,3.749000000000001
VAdjMaDescriptor,6.169925001442312
WeightDescriptor,457.2089453200001
ChiPathDescriptor,"23.26093777724795,15.881161298800643,14.879149325170173,11.41214010066981,9.258887237094653,7.221933987614737,4.563472476101961,3.624479618733691,18.054626413386213,10.867189824677363,8.20638389329705,5.844450766855091,4.1165776024737895,2.869018757796332,1.596547214352746,1.0519218233734398"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.3707908118985982,0.33872466804447565,0.0,0.0,0.037267799624996496,0.15075482900428375,0.1367544112971244"
AtomCountDescriptor,59
BondCountDescriptor,36
SmallRingDescriptor,"4,3,4,3,0,0,1,3,0,0,0"
ChiClusterDescriptor,"2.865311242559708,0.2886751345948129,0.5972791285011342,0.14433756729740646,0.9448641562393406,0.01349873117890097,0.0999917319855478,0.004499577059633658"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,2,5,3,0,0"
ZagrebIndexDescriptor,172.0
LargestChainDescriptor,16
MannholdLogPDescriptor,3.1099999999999994
WeightedPathDescriptor,"67.32270240811948,2.0400818911551357,25.803949988211833,2.58758205181958,16.073927507133302"
FractionalPSADescriptor,0.1405484312102085
WienerNumbersDescriptor,"3429.0,47.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.834707548619136,6.8022922777640815,8.938792792626355,1.758612153259607,2.2590066376929374,2.558086090751442"
FractionalCSP3Descriptor,0.3333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,6,0,0,11,1,0,0,1,4,0,1,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"26.074074074074073,12.3008,7.739854877721043"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,2788.09
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.3333333333333333
AutocorrelationDescriptorMass,"40.08050295905129,40.07163050987336,59.906372813374475,53.84115009999043,53.86531435553204"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.7122466192721826,-0.5348675080486366,0.2527214628670292,-0.07339319070769582,0.05518934301459668"
EccentricConnectivityIndexDescriptor,834
AutocorrelationDescriptorPolarizability,"2088.99644181237,2423.37005882058,3281.0605769560198,3250.251686677255,3134.09949386146"
