DLiP-ID,J000N0
AATSC3v,-8.870647192157849
AATSC4Z,-0.2741521801082929
AATSC4c,-0.004115770999695478
AATSC4d,-0.02397406668566544
AATSC4i,-0.25443293045518794
AATSC4m,-1.0401684275019065
AATSC4p,0.009366242475459804
AATSC4s,-0.4947322955257908
AATSC4v,3.376947185926633
AATSC5Z,0.6914868009307552
AATSC5c,0.00348226270644467
AATSC5d,-0.062204124207654636
AATSC5i,0.19363520339761434
AATSC5m,3.3238121980866207
AATSC5p,-0.01402419114448229
AATSC5s,0.36225742085461865
AATSC5v,-0.3882924661629804
AATSC6Z,-1.5367640794070037
AATSC6c,-0.0013495280911811315
AATSC6d,0.01744483258072762
AATSC6i,-0.3014911883884488
AATSC6m,-7.585794047396171
AATSC6p,-0.04524411570935066
AATSC6s,-0.7101907370329347
AATSC6v,-10.075112874780729
AATSC7Z,1.8725162651661684
AATSC7c,-0.0019261895657545715
AATSC7d,-0.012176894672059093
AATSC7i,0.06633928436413006
AATSC7m,9.201667192232922
AATSC7p,0.02471352714890445
AATSC7s,0.7997690273137563
AATSC7v,7.687617231274426
AATSC8Z,1.721369539551358
AATSC8c,0.00046470117525196776
AATSC8d,-0.12957497048406144
AATSC8i,-0.3816907482443478
AATSC8m,8.377755394374816
AATSC8p,-0.013471124877287776
AATSC8s,1.0552706447592815
AATSC8v,1.315677514951109
ATS0are,314.81449999999995
ATS1are,310.279
ATS2are,531.822
ATS3are,675.4338
ATS4are,776.9589000000001
ATS5are,700.291
ATS6are,645.5428
ATS7are,612.8249000000002
ATS8are,518.395
ATSC0dv,218.54545454545456
ATSC0pe,10.336572727272726
ATSC0se,6.973423545454546
ATSC1dv,49.247933884297524
ATSC1pe,-0.7442533057851244
ATSC1se,-0.5807963429752063
ATSC2dv,57.876033057851224
ATSC2pe,5.8718880165289224
ATSC2se,3.8882896033057843
ATSC3dv,-47.87603305785124
ATSC3pe,-0.7794880165289244
ATSC3se,-0.28708605785123986
ATSC4dv,-22.438016528925612
ATSC4pe,-4.020687190082645
ATSC4se,-3.119541710743801
ATSC5dv,22.76859504132232
ATSC5pe,2.116395661157025
ATSC5se,0.8930394276859499
ATSC6dv,-41.24793388429751
ATSC6pe,-3.4083398760330557
ATSC6se,-2.214029179752066
ATSC7dv,128.92561983471077
ATSC7pe,4.719853719008263
ATSC7se,2.928860607438015
ATSC8dv,12.454545454545462
ATSC8pe,4.531752272727271
ATSC8se,2.9086176136363617
AXp-0dv,0.5175589450835089
AXp-1dv,0.26754430093020654
AXp-2dv,0.1407125911639181
AXp-3dv,0.07349023926548147
AXp-4dv,0.038631626600540786
AXp-5dv,0.020679911740698036
AXp-6dv,0.01092512510277325
AXp-7dv,0.0056276715430442215
BertzCT,1215.8757080927535
ECIndex,769
ETA_eta,23.391758661179374
GATS1dv,0.3956494610431888
GATS1pe,0.6146379624686572
GATS1se,0.6667379391445235
GATS2dv,0.6290995271039495
GATS2pe,0.4727523275578788
GATS2se,0.5039059785892331
GATS3dv,0.8972046589018301
GATS3pe,0.7428924173037835
GATS3se,0.7564592865492087
GATS4dv,1.0456871449882377
GATS4pe,1.070004039132196
GATS4se,1.0790361265148152
GATS5dv,0.9560784614639031
GATS5pe,0.8707739677440242
GATS5se,0.9018871305408943
GATS6dv,1.0567996637905894
GATS6pe,1.0528517675172195
GATS6se,1.0637063146162749
GATS7dv,0.7817887740291003
GATS7pe,0.63554631868915
GATS7se,0.6286368758350841
GATS8dv,0.9595020204421201
GATS8pe,0.6820540506719238
GATS8se,0.6893497073833823
LogEE_A,4.325825854828538
LogEE_D,182.78013087556945
MATS1dv,0.21554655284670476
MATS1pe,-0.06887142239369641
MATS1se,-0.0796659380348923
MATS2dv,0.15331902968736313
MATS2pe,0.3288821357453445
MATS2se,0.32281346727607796
MATS3dv,-0.09638935108153077
MATS3pe,-0.03318070083015026
MATS3se,-0.018114182313919928
MATS4dv,-0.038943714498823785
MATS4pe,-0.14754293175824218
MATS4se,-0.16968343229023533
MATS5dv,0.04450511283782694
MATS5pe,0.08746529185749922
MATS5se,0.05470663994000123
MATS6dv,-0.08561332487091956
MATS6pe,-0.14957095727764605
MATS6se,-0.14401848524239416
MATS7dv,0.2761355188161575
MATS7pe,0.2137355667555968
MATS7se,0.19659726963051924
MATS8dv,0.032564772997385326
MATS8pe,0.25052527521430956
MATS8se,0.23834307452550824
MAXaaCH,1.6161646310316389
MAXaaaC,0.569264594599191
MAXaasC,0.21392411632574304
MAXaasN,1.544633055369888
MAXdssC,-0.9270496871588143
MAXsCH3,1.2217861473293021
MAXssNH,2.2543858776037706
MDEC-12,1.9672282487049848
MDEC-13,1.5052294597734053
MDEC-14,0.7559289460184545
MDEC-22,8.988650990338726
MDEC-23,17.032508467393704
MDEC-24,4.0902954215942895
MDEC-33,4.617464022019029
MDEC-34,3.5619752022926945
MDEC-44,0.16666666666666669
MDEN-11,0.0625
MDEN-12,0.5751167640035275
MDEN-13,0.25819888974716115
MDEN-22,0.14285714285714285
MDEN-23,0.5773502691896258
MDEO-11,0.33333333333333337
MINaaCH,0.6437801119245368
MINaaaC,0.4927494854965997
MINaasC,-1.1822056905361793
MINaasN,1.544633055369888
MINdssC,-0.9270496871588143
MINsCH3,1.2217861473293021
MINssNH,2.2543858776037706
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.214285714285715
SM1_Dzi,2.533625879594466
SM1_Dzm,2.314398969360739
SM1_Dzp,-10.750111623178057
SM1_Dzv,-4.034591093235317
SddssSe,0
SpAD_Dt,585.7839432240173
SpAbs_A,37.00786827961793
SpAbs_D,365.5602617511389
SpMAD_A,1.2335956093205978
SpMAD_D,12.185342058371297
SpMax_A,2.4551965570620635
SpMax_D,182.78013087556945
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,114.72999999999999
TpiPC10,8.698844601837264
VAdjMat,6.0
VE1_DzZ,5.408772902827391
VE1_Dzi,5.408327985542479
VE1_Dzm,5.409197972643825
VE1_Dzp,5.391572125486957
VE1_Dzv,5.409071836199255
VE2_DzZ,0.1802924300942464
VE2_Dzi,0.18027759951808262
VE2_Dzm,0.1803065990881275
VE2_Dzp,0.17971907084956523
VE2_Dzv,0.18030239453997515
VE3_DzZ,2.786634535619133
VE3_Dzi,2.78655227378396
VE3_Dzm,2.7867131214873226
VE3_Dzp,2.783449305547658
VE3_Dzv,2.7866898023342968
VR1_DzZ,186.77683881909311
VR1_Dzi,187.04203054276428
VR1_Dzm,186.6980875815273
VR1_Dzp,189.82350917892
VR1_Dzv,187.3568636315063
VR2_DzZ,6.225894627303104
VR2_Dzi,6.234734351425476
VR2_Dzm,6.223269586050909
VR2_Dzp,6.327450305964001
VR2_Dzv,6.245228787716877
VR3_DzZ,6.3285268175844065
VR3_Dzi,6.329945642528215
VR3_Dzm,6.328105095893519
VR3_Dzp,6.344707030076195
VR3_Dzv,6.331627448579723
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.037267799624996496
Xch-6dv,0.10722571567573258
Xch-7dv,0.13504718525495704
Xpc-4dv,1.8658163299224833
Xpc-5dv,2.2043053634667658
Xpc-6dv,2.6123900496823835
Zagreb1,160.0
Zagreb2,188.0
fragCpx,154.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,19
nBondsO,32
nBondsS,27
nBondsT,2
nFARing,0
nFHRing,1
nFaRing,1
nHetero,10
naHRing,2
AATS0are,7.154874999999999
AATS1are,6.745195652173913
AATS2are,6.997657894736842
AATS3are,6.754338000000001
AATS4are,6.697921551724138
AATS5are,6.798941747572816
AATS6are,6.6550804123711345
AATS7are,6.519413829787236
AATS8are,6.732402597402597
AATSC0dv,4.966942148760331
AATSC0pe,0.2349221074380165
AATSC0se,0.1584868987603306
AATSC1dv,1.070607258354294
AATSC1pe,-0.016179419690980964
AATSC1se,-0.012626007455982746
AATSC2dv,0.7615267507612004
AATSC2pe,0.07726168442801214
AATSC2se,0.05116170530665506
AATSC3dv,-0.47876033057851236
AATSC3pe,-0.007794880165289244
AATSC3se,-0.002870860578512399
AATSC4dv,-0.19343117697349665
AATSC4pe,-0.0346610964662297
AATSC4se,-0.02689260095468794
AATSC5dv,0.2210543207895371
AATSC5pe,0.020547530690844903
AATSC5se,0.008670285705688834
AATSC6dv,-0.42523643179688153
AATSC6pe,-0.03513752449518614
AATSC6se,-0.022825043090227485
AATSC7dv,1.371549147177774
AATSC7pe,0.050211209776683655
AATSC7se,0.031158091568489518
AATSC8dv,0.16174734356552548
AATSC8pe,0.058853925619834685
AATSC8se,0.03777425472255015
AETA_eta,0.7797252887059791
ATSC0are,11.889443181818178
ATSC1are,-0.917190599173552
ATSC2are,6.848904958677682
ATSC3are,-0.7191617768595009
ATSC4are,-4.930995661157018
ATSC5are,2.3116670971074376
ATSC6are,-3.693495196280986
ATSC7are,5.093953202479346
ATSC8are,4.898326704545454
BCUTZ-1h,9.014104509903346
BCUTZ-1l,5.686005193023829
BCUTc-1h,0.506806716284793
BCUTc-1l,-0.4554337741885591
BCUTd-1h,4.024231636798666
BCUTd-1l,0.91086563306018
BCUTi-1h,17.430704005704136
BCUTi-1l,10.948390030227062
BCUTm-1h,19.005609691346887
BCUTm-1l,11.69852295810492
BCUTp-1h,1.9983303222014
BCUTp-1l,0.5269672639072485
BCUTs-1h,8.007395142565457
BCUTs-1l,1.1793727219482335
BCUTv-1h,20.898513673919673
BCUTv-1l,13.3027830768777
BalabanJ,1.5498085738268392
Diameter,16
ETA_beta,41.5
GATS1are,0.6341330720991605
GATS2are,0.48180728963800196
GATS3are,0.7332765602793155
GATS4are,1.06690352097411
GATS5are,0.8669593213579508
GATS6are,1.0323850160166756
GATS7are,0.6201868735973106
GATS8are,0.6880754330652108
HybRatio,0.2222222222222222
Lipinski,True
LogEE_Dt,292.89197161200866
MATS1are,-0.07378922070776148
MATS2are,0.3335022037412164
MATS3are,-0.026614466041780648
MATS4are,-0.15731415138406632
MATS5are,0.08305757127487985
MATS6are,-0.1409149156296232
MATS7are,0.20054796429312916
MATS8are,0.23542261722140553
MAXssCH2,-0.20999933075081834
MAXssssC,-1.9800141329680012
MINssCH2,-0.20999933075081834
MINssssC,-4.7701841286014925
NsssssAs,0
RotRatio,0.125
SM1_Dzpe,2.401252360332876
SM1_Dzse,2.1388045659983015
SMR_VSA1,23.07230972193699
SMR_VSA2,10.523783109476973
SMR_VSA3,9.551078168738563
SMR_VSA4,0.0
SMR_VSA5,25.24584293403036
SMR_VSA6,5.316788604006331
SMR_VSA7,59.415876960625184
SMR_VSA8,0.0
SMR_VSA9,12.138442625584547
SpAD_DzZ,281.7292500567547
SpAD_Dzi,271.58193614824523
SpAD_Dzm,281.31772423643724
SpAD_Dzp,399.8098184462594
SpAD_Dzv,351.0886038165055
SpAbs_Dt,585.7839432240173
SpDiam_A,4.8678921366279955
SpDiam_D,278.28082954982904
SpMAD_Dt,19.526131440800576
SpMax_Dt,292.89197161200866
SsssssAs,0
VE1_Dzpe,5.408790175854186
VE1_Dzse,5.408572354807304
VE2_Dzpe,0.18029300586180622
VE2_Dzse,0.18028574516024345
VE3_Dzpe,2.7866377291344686
VE3_Dzse,2.7865974566472898
VMcGowan,275.4000000000003
VR1_Dzpe,186.77171681556456
VR1_Dzse,186.8143750930003
VR2_Dzpe,6.225723893852152
VR2_Dzse,6.227145836433343
VR3_Dzpe,6.328499394089111
VR3_Dzse,6.328727765961326
mZagreb1,12.01388888888889
mZagreb2,6.458333333333333
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,8
nBondsKS,36
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.27021461776859496
AATSC1are,-0.01993892606899026
AATSC2are,0.09011717050891688
AATSC3are,-0.007191617768595009
AATSC4are,-0.042508583285836364
AATSC5are,0.02244336987482949
AATSC6are,-0.038077270064752436
AATSC7are,0.054190991515737724
AATSC8are,0.06361463252656434
AETA_beta,1.3833333333333333
BCUTdv-1h,7.014098548824181
BCUTdv-1l,0.9959529563704965
BCUTpe-1h,4.007175373065374
BCUTpe-1l,2.2331965670824427
BCUTse-1h,4.03062344418016
BCUTse-1l,2.4287072251458914
ETA_alpha,13.523809523809527
ETA_dBeta,2.5
ETA_eta_B,0.8680217140695277
ETA_eta_F,36.61785665717509
ETA_eta_L,5.825942963605829
ETA_eta_R,60.00961531835446
ETA_psi_1,0.48513836692859613
LabuteASA,168.1509201541926
LogEE_DzZ,140.93843455218686
LogEE_Dzi,135.8754222701091
LogEE_Dzm,140.73600875053063
LogEE_Dzp,198.42135728398188
LogEE_Dzv,175.13391481947872
PEOE_VSA1,14.99041564663839
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,23.69502825250143
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,43.321939610460284
PEOE_VSA8,11.884229846296638
PEOE_VSA9,34.77428213733136
SM1_Dzare,2.6704990409606277
SpAD_Dzpe,279.05155723129445
SpAD_Dzse,282.3259896290062
SpAbs_DzZ,279.7159767993965
SpAbs_Dzi,269.3225238044589
SpAbs_Dzm,279.2108224891057
SpAbs_Dzp,407.5928261911416
SpAbs_Dzv,354.3024207321927
SpDiam_Dt,423.24983829423036
SpMAD_DzZ,9.390975001891825
SpMAD_Dzi,9.052731204941507
SpMAD_Dzm,9.377257474547909
SpMAD_Dzp,13.326993948208646
SpMAD_Dzv,11.702953460550184
SpMax_DzZ,140.93843455218686
SpMax_Dzi,135.8754222701091
SpMax_Dzm,140.73600875053063
SpMax_Dzp,198.42135728398188
SpMax_Dzv,175.13391481947872
VE1_Dzare,5.408658571650225
VE2_Dzare,0.1802886190550075
VE3_Dzare,2.7866133972967053
VR1_Dzare,186.76644310186808
VR2_Dzare,6.225548103395602
VR3_Dzare,6.328471157543223
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4507936507936509
AETA_dBeta,0.08333333333333333
AETA_eta_B,0.028934057135650924
AETA_eta_F,1.2205952219058362
AETA_eta_L,0.19419809878686098
AETA_eta_R,2.0003205106118154
BCUTare-1h,4.124551132836409
BCUTare-1l,2.183916021569206
ETA_beta_s,19.5
ETA_dPsi_A,0.22886163307140384
ETA_dPsi_B,0.0
ETA_eta_BR,1.1260217140695277
ETA_eta_FL,8.220248884697739
ETA_eta_RL,14.046191848303568
LogEE_Dzpe,139.60582036099166
LogEE_Dzse,141.23428830003635
PEOE_VSA10,11.763149307640735
PEOE_VSA11,5.601050810983688
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,26.16583610391446
SlogP_VSA3,17.51559210742787
SlogP_VSA4,22.66222573506152
SlogP_VSA5,23.744568177933076
SlogP_VSA6,42.595045982382736
SlogP_VSA7,0.0
SlogP_VSA8,11.033401435232523
SlogP_VSA9,0.0
SpAD_Dzare,275.44680403741154
SpAbs_Dzpe,276.87390449305417
SpAbs_Dzse,280.3817957745667
SpDiam_DzZ,218.4565513563998
SpDiam_Dzi,209.86673151693475
SpDiam_Dzm,218.2533963798682
SpDiam_Dzp,303.72320705134183
SpDiam_Dzv,271.7671870717314
SpMAD_Dzpe,9.301718574376482
SpMAD_Dzse,9.410866320966873
SpMax_Dzpe,139.60582036099166
SpMax_Dzse,141.23428830003635
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,30
AETA_beta_s,0.65
AETA_eta_BR,0.037534057135650924
AETA_eta_FL,0.2740082961565913
AETA_eta_RL,0.4682063949434523
DetourIndex,4245
EState_VSA1,28.811432041172658
EState_VSA2,17.9260706754446
EState_VSA3,17.099768503694133
EState_VSA4,12.13273413692322
EState_VSA5,19.059325580944506
EState_VSA6,22.89667735632765
EState_VSA7,6.069221312792274
EState_VSA8,10.30076712495354
EState_VSA9,10.523783109476973
ETA_beta_ns,22.0
ETA_shape_p,0.20880281690140837
ETA_shape_x,0.07394366197183097
ETA_shape_y,0.28838028169014074
GhoseFilter,True
LogEE_Dzare,137.81241865340445
SlogP_VSA10,18.858631417708022
SlogP_VSA11,0.0
SpAbs_Dzare,273.03262305490017
SpDiam_Dzpe,216.32812852337685
SpDiam_Dzse,218.87264835608272
SpMAD_Dzare,9.181560134580385
SpMax_Dzare,137.81241865340445
TopoPSA(NO),114.72999999999999
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,40.84052300500312
VSA_EState9,52.32614366166354
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7333333333333333
EState_VSA10,23.07230972193699
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.049206349206349094
FilterItLogS,-4.7784254597536435
SpDiam_Dzare,213.47397293053888
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.729004329004329
ETA_epsilon_2,0.9292063492063488
ETA_epsilon_3,0.4395348837209298
ETA_epsilon_4,0.6370748299319722
ETA_epsilon_5,0.8898809523809521
AETA_beta_ns_d,0.016666666666666666
ETA_dEpsilon_A,0.2894694452833992
ETA_dEpsilon_B,0.09192949907235681
ETA_dEpsilon_C,-0.19753994621104237
ETA_dEpsilon_D,0.03932539682539671
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.6333333333333333
MDEDescriptor,"0.0,1.9672282487049848,1.5052294597734053,0.7559289460184545,8.988650990338726,17.032508467393704,4.0902954215942895,4.617464022019029,3.5619752022926945,0.16666666666666669,0.33333333333333337,0.0,0.0,0.0625,0.5751167640035275,0.25819888974716115,0.14285714285714285,0.5773502691896258,0.0"
APolDescriptor,53.310102
BCUTDescriptor,"11.85000000000001,19.00041686679444,-0.37913433763818466,0.41803403015251256,3.775304931640622,10.156095734444698"
BPolDescriptor,25.151897999999996
TPSADescriptor,114.72999999999999
ALOGPDescriptor,"3.4288000000000007,11.756669440000005,100.305"
XLogPDescriptor,2.0180000000000007
VAdjMaDescriptor,6.0
WeightDescriptor,413.10995946
ChiPathDescriptor,"22.10408352775558,14.046191848303568,13.99806994113967,10.788920868953156,8.383367757316451,6.804530358600746,4.461121068545763,3.3070779802209462,15.526768352505265,8.56141762976661,6.754204375868066,4.409414355928887,2.8973719950405585,1.9025518801442205,1.0378868847634592,0.6077885266487758"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.34020690871988585,0.5315089813355663,0.0,0.0,0.037267799624996496,0.10722571567573258,0.13504718525495704"
AtomCountDescriptor,44
BondCountDescriptor,32
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"3.782808548817895,0.49279927982674443,1.0413609990068515,0.2621886974951644,1.2235294353515354,0.09255567268311046,0.1698253882042547,0.020034178649126003"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"2,0,2,10,2,3,0,1,0"
ZagrebIndexDescriptor,160.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.56
WeightedPathDescriptor,"60.001190199002615,2.0000396733000874,26.739286916044197,4.993999077969633,14.591062421127225"
FractionalPSADescriptor,0.277722667712902
WienerNumbersDescriptor,"2651.0,49.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.657213117031012,9.232615526405736,12.918315974031454,1.8658163299224833,2.2043053634667658,2.4313456163119054"
FractionalCSP3Descriptor,0.2
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,7,0,0,2,1,4,2,2,0,0,0,0,1,0,2,0,0,1,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"24.638671875,9.868055555555555,5.88"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1246.1
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.2222222222222222
AutocorrelationDescriptorMass,"37.85497199459225,35.9051766874646,58.29368238864607,58.08252263094105,55.30560518635625"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.8749193915539307,-0.36954841977408626,-0.13419523676958808,0.1818014983964351,-0.1884478273167228"
EccentricConnectivityIndexDescriptor,769
AutocorrelationDescriptorPolarizability,"1752.2718466766478,2080.0480602105067,2985.135961752352,2929.5114798067875,2604.4136387780554"
