DLiP-ID,P000IE
AATSC6i,0.16561089802315043
AATSC6m,-6.539424460357185
AATSC6p,-0.027867764085296193
AATSC6s,1.7559442158207585
AATSC6v,-0.0035796479684577776
AATSC7Z,-4.840522358527898
AATSC7c,0.0016722961118386457
AATSC7d,0.1721408785120697
AATSC7i,-0.10492684025551859
AATSC7m,-20.341281087417332
AATSC7p,-0.009447975277151795
AATSC7s,-0.9926513815402702
AATSC7v,6.445048562113702
AATSC8Z,-11.66759002770083
AATSC8c,-0.016023821159733064
AATSC8d,0.6232686980609419
AATSC8i,1.073676013442013
AATSC8m,-53.04684293327598
AATSC8p,0.2971327635035397
AATSC8s,-5.570644718792868
AATSC8v,3.6139478047851137
ATS0are,129.7285
ATS1are,130.804
ATS2are,203.3438
ATS3are,234.56200000000004
ATS4are,208.151
ATS5are,180.835
ATS6are,116.25
ATS7are,44.69800000000001
ATS8are,7.700000000000001
ATSC0dv,85.78947368421053
ATSC0pe,3.784178947368421
ATSC0se,2.5951005263157882
ATSC1dv,9.221606648199442
ATSC1pe,-0.20931994459833814
ATSC1se,-0.16954876454293621
ATSC2dv,-7.358264081255778
ATSC2pe,0.415876454293629
ATSC2se,0.45903498337950116
ATSC3dv,-12.104032009849181
ATSC3pe,-0.6447232686980606
ATSC3se,-0.5998802603878115
ATSC4dv,-26.627269929208985
ATSC4pe,-0.5089867036011085
ATSC4se,-0.3585784903047091
ATSC5dv,-26.197907048322556
ATSC5pe,-1.5407385041551251
ATSC5se,-0.8632000637119114
ATSC6dv,30.795937211449694
ATSC6pe,1.3008041551246547
ATSC6se,0.8047448171745153
ATSC7dv,-1.817174515235453
ATSC7pe,-0.37398698060941793
ATSC7se,-0.36497798337950127
ATSC8dv,-8.807633117882427
ATSC8pe,-0.3310146814404434
ATSC8se,-0.2051445013850415
AXp-0dv,0.5690545369856006
AXp-1dv,0.32704364302880895
AXp-2dv,0.17809876233162267
AXp-3dv,0.09809440026409894
AXp-4dv,0.055714862598520244
AXp-5dv,0.030654248387168435
AXp-6dv,0.017744509277146776
AXp-7dv,0.010588616041695505
BertzCT,474.2169827464828
ECIndex,150
ETA_eta,6.762510163228669
GATS1dv,0.4907361963190184
GATS1pe,0.5514260897865628
GATS1se,0.5840954077227718
GATS2dv,0.7516524836730655
GATS2pe,0.5503899848596698
GATS2se,0.5301275151377235
GATS3dv,1.0069870483980914
GATS3pe,1.0139914241287131
GATS3se,1.0333559231353175
GATS4dv,1.2066297249158915
GATS4pe,1.2409475892256985
GATS4se,1.2110999046583941
GATS5dv,1.3266757555101112
GATS5pe,1.57425606704182
GATS5se,1.4892412172384495
GATS6dv,0.8004089979550102
GATS6pe,0.6634464265348525
GATS6se,0.7106551292709279
GATS7dv,1.4603856266432953
GATS7pe,1.4046375908561126
GATS7se,1.6037824631766335
GATS8dv,3.7766871165644167
GATS8pe,3.656909515239347
GATS8se,3.9114461644422667
LogEE_A,3.5005898082747393
LogEE_D,37.84869795468726
MATS1dv,0.10211656441717785
MATS1pe,-0.05254876953076108
MATS1se,-0.06206747086767352
MATS2dv,-0.052569430701233634
MATS2pe,0.06735728513863505
MATS2se,0.10841353512833878
MATS3dv,-0.07446413693857454
MATS3pe,-0.08991927146355413
MATS3se,-0.12200046493370699
MATS4dv,-0.1902324251819601
MATS4pe,-0.08243785425281049
MATS4se,-0.08468801542904861
MATS5dv,-0.2148930798555883
MATS5pe,-0.2865148310617954
MATS5se,-0.2340707327949685
MATS6dv,0.3789138832083619
MATS6pe,0.36284516977888576
MATS6se,0.3273294633326018
MATS7dv,-0.05749342681858006
MATS7pe,-0.2682504006590158
MATS7se,-0.38174032807977626
MATS8dv,-1.9506475800954328
MATS8pe,-1.661993006895747
MATS8se,-1.5019632136753251
MAXaaCH,1.730551776266062
MAXaaNH,2.556111111111111
MAXaasC,0.535277777777778
MDEC-22,4.508797713853318
MDEC-23,8.079390910875137
MDEC-33,3.1473451902649443
MINaaCH,1.3663851095993953
MINaaNH,2.556111111111111
MINaasC,-0.3226388888888885
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.3511904761904763
SM1_Dzi,0.6651864695826982
SM1_Dzm,1.3849134329312909
SM1_Dzp,-3.174542819350042
SM1_Dzv,-1.107399896430694
SddssSe,0
SpAD_Dt,148.5459849939054
SpAbs_A,16.65931483294778
SpAbs_D,75.69739590937455
SpMAD_A,1.2814857563805984
SpMAD_D,5.822876608413427
SpMax_A,2.3606959623675525
SpMax_D,37.84869795468726
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,61.099999999999994
TpiPC10,7.588553081399844
VAdjMat,4.807354922057604
VE1_DzZ,3.570512982537471
VE1_Dzi,3.569030306877881
VE1_Dzm,3.5709047758406136
VE1_Dzp,3.5203981395798816
VE1_Dzv,3.5507673372913056
VE2_DzZ,0.27465484481057467
VE2_Dzi,0.2745407928367601
VE2_Dzm,0.2746849827569703
VE2_Dzp,0.27079985689076014
VE2_Dzv,0.2731359490224081
VE3_DzZ,1.5350735425237747
VE3_Dzi,1.534658200639623
VE3_Dzm,1.5351832667597154
VE3_Dzp,1.5209383555164815
VE3_Dzv,1.5295279959471417
VR1_DzZ,53.57992465820106
VR1_Dzi,53.7573727618527
VR1_Dzm,53.54684528672623
VR1_Dzp,55.997119805213224
VR1_Dzv,54.67014220919147
VR2_DzZ,4.121532666015466
VR2_Dzi,4.135182520142515
VR2_Dzm,4.1189880989789405
VR2_Dzp,4.307470754247171
VR2_Dzv,4.20539555455319
VR3_DzZ,4.2435387224277035
VR3_Dzi,4.246845089731015
VR3_Dzm,4.242921148080167
VR3_Dzp,4.287664521830203
VR3_Dzv,4.2636819786000535
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.08838834764831845
Xch-6dv,0.1080563434262886
Xch-7dv,0.09004270300628095
Xpc-4dv,0.6155255248306126
Xpc-5dv,0.8552930329285866
Xpc-6dv,0.934711064521169
Zagreb1,66.0
Zagreb2,76.0
fragCpx,40.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,1
nBondsM,12
nBondsO,14
nBondsS,8
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,4
naHRing,1
AATS0are,6.827815789473684
AATS1are,6.5402000000000005
AATS2are,6.559477419354838
AATS3are,6.515611111111112
AATS4are,6.714548387096775
AATS5are,6.697592592592593
AATS6are,6.458333333333333
AATS7are,6.385428571428572
AATS8are,7.700000000000001
AATSC0dv,4.515235457063713
AATSC0pe,0.19916731301939058
AATSC0se,0.13658423822714674
AATSC1dv,0.4610803324099721
AATSC1pe,-0.010465997229916906
AATSC1se,-0.00847743822714681
AATSC2dv,-0.2373633574598638
AATSC2pe,0.013415369493342872
AATSC2se,0.014807580109016167
AATSC3dv,-0.33622311138469946
AATSC3pe,-0.01790897968605724
AATSC3se,-0.016663340566328098
AATSC4dv,-0.858944191264806
AATSC4pe,-0.016418925922616404
AATSC4se,-0.011567048074345455
AATSC5dv,-0.9702928536415761
AATSC5pe,-0.05706438904278241
AATSC5se,-0.03197037273007079
AATSC6dv,1.710885400636094
AATSC6pe,0.07226689750692526
AATSC6se,0.04470804539858418
AATSC7dv,-0.25959635931935043
AATSC7pe,-0.05342671151563113
AATSC7se,-0.05213971191135732
AATSC8dv,-8.807633117882427
AATSC8pe,-0.3310146814404434
AATSC8se,-0.2051445013850415
AETA_eta,0.5201930894791283
ATSC0are,4.338178947368419
ATSC1are,-0.24070941828254808
ATSC2are,0.3901975069252079
ATSC3are,-0.7738601108033232
ATSC4are,-0.5056656509695301
ATSC5are,-1.8387911357340723
ATSC6are,1.5492041551246545
ATSC7are,-0.4059554016620495
ATSC8are,-0.3435094182825487
BCUTZ-1h,16.00450369827591
BCUTZ-1l,5.691600702404319
BCUTc-1h,0.46450710329536177
BCUTc-1l,-0.35715550341832375
BCUTd-1h,3.2064628712956433
BCUTd-1l,0.9777051206422888
BCUTi-1h,17.42476922967553
BCUTi-1l,10.311637532387287
BCUTm-1h,32.06224565100925
BCUTm-1l,11.703280105465044
BCUTp-1h,2.9364438540442452
BCUTp-1l,0.5458680352259027
BCUTs-1h,8.001916781752518
BCUTs-1l,0.6101493490467578
BCUTv-1h,24.440710872827562
BCUTv-1l,13.304122919363179
BalabanJ,1.9072346341990525
Diameter,7
ETA_beta,18.5
GATS1are,0.5626220194260506
GATS2are,0.5706095764248054
GATS3are,1.015282000451317
GATS4are,1.237721663780903
GATS5are,1.595838580502288
GATS6are,0.6195802507479492
GATS7are,1.3418533607358898
GATS8are,3.5060794366785
HybRatio,0.0
Lipinski,True
LogEE_Dt,74.2729924969527
MATS1are,-0.05271196742751621
MATS2are,0.0551275808576702
MATS3are,-0.09414691614747657
MATS4are,-0.07144106142664935
MATS5are,-0.2982735724487662
MATS6are,0.37694873182295785
MATS7are,-0.2539957343246134
MATS8are,-1.504474348926425
NsssssAs,0
RotRatio,0.07142857142857142
SM1_Dzpe,0.7908295301476786
SM1_Dzse,0.7736138974906445
SMR_VSA1,4.39041504767482
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,45.13025166648638
SMR_VSA8,0.0
SMR_VSA9,11.257379486545457
SpAD_DzZ,50.259329735069414
SpAD_Dzi,51.714016130423786
SpAD_Dzm,50.11661964855501
SpAD_Dzp,69.15180269483216
SpAD_Dzv,61.48039070750136
SpAbs_Dt,148.54598499390534
SpDiam_A,4.649508291100375
SpDiam_D,56.187037100872615
SpMAD_Dt,11.426614230300414
SpMax_Dt,74.2729924969527
SsssssAs,0
VE1_Dzpe,3.5702806527992905
VE1_Dzse,3.57003752368178
VE2_Dzpe,0.2746369732922531
VE2_Dzse,0.27461827105244463
VE3_Dzpe,1.5350084713985952
VE3_Dzse,1.5349403710390328
VMcGowan,128.41000000000003
VR1_Dzpe,53.666915029119906
VR1_Dzse,53.69138019161169
VR2_Dzpe,4.128224233009224
VR2_Dzse,4.130106168585515
VR3_Dzpe,4.245160968644935
VR3_Dzse,4.245616735250859
mZagreb1,4.194444444444445
mZagreb2,2.8888888888888884
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,15
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.2283252077562326
AATSC1are,-0.012035470914127403
AATSC2are,0.01258701635242606
AATSC3are,-0.0214961141889812
AATSC4are,-0.01631179519256549
AATSC5are,-0.06810337539755823
AATSC6are,0.08606689750692526
AATSC7are,-0.05799362880886422
AATSC8are,-0.3435094182825487
AETA_beta,1.4230769230769231
BCUTdv-1h,7.004056885354816
BCUTdv-1l,0.6503331504448878
BCUTpe-1h,3.988653699159546
BCUTpe-1l,2.2395481810974873
BCUTse-1h,4.009928625667121
BCUTse-1l,2.4358130324444325
ETA_alpha,6.352380952380952
ETA_dBeta,2.5
ETA_eta_B,0.1433566145439995
ETA_eta_F,10.104858384868148
ETA_eta_L,2.636089220707015
ETA_eta_R,16.867368548096817
ETA_psi_1,0.5453802125919869
LabuteASA,77.675566079889
LogEE_DzZ,25.069735241291326
LogEE_Dzi,25.90817625521847
LogEE_Dzm,25.003112442224197
LogEE_Dzp,33.530082643734396
LogEE_Dzv,30.48464153149779
PEOE_VSA1,4.9839785209472085
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.39041504767482
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,23.469520014857956
PEOE_VSA7,12.13273413692322
PEOE_VSA8,10.94351426216291
PEOE_VSA9,5.693927994848461
SM1_Dzare,0.8370357766618806
SpAD_Dzpe,51.753051832208186
SpAD_Dzse,51.94528617108628
SpAbs_DzZ,49.32389017462985
SpAbs_Dzi,51.151166040776886
SpAbs_Dzm,49.15783342575642
SpAbs_Dzp,70.29112368302756
SpAbs_Dzv,62.07668295942558
SpDiam_Dt,107.8650966468208
SpMAD_DzZ,3.8661022873130317
SpMAD_Dzi,3.97800124080183
SpMAD_Dzm,3.8551245883503853
SpMAD_Dzp,5.319369438064012
SpMAD_Dzv,4.72926082365395
SpMax_DzZ,25.069735241189807
SpMax_Dzi,25.908176255179793
SpMax_Dzm,25.00311244211524
SpMax_Dzp,33.53008264373438
SpMax_Dzv,30.484641531497434
VE1_Dzare,3.5704650099594293
VE2_Dzare,0.2746511546122638
VE3_Dzare,1.5350601066672036
VR1_Dzare,53.64555140083925
VR2_Dzare,4.126580876987635
VR3_Dzare,4.2447628112029605
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48864468864468863
AETA_dBeta,0.19230769230769232
AETA_eta_B,0.011027431887999962
AETA_eta_F,0.7772967988360114
AETA_eta_L,0.2027760939005396
AETA_eta_R,1.2974898883151398
BCUTare-1h,4.107703702089352
BCUTare-1l,2.1886733283430866
ETA_beta_s,8.0
ETA_dPsi_A,0.1686197874080131
ETA_dPsi_B,0.0
ETA_eta_BR,0.3153566145439995
ETA_eta_FL,3.6347677271220804
ETA_eta_RL,6.270856947829095
LogEE_Dzpe,25.93735895692256
LogEE_Dzse,26.0321518469229
PEOE_VSA10,5.817220841045895
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,4.872962597056311
SlogP_VSA2,4.9839785209472085
SlogP_VSA3,0.0
SlogP_VSA4,5.817220841045895
SlogP_VSA5,0.0
SlogP_VSA6,34.44006822838418
SlogP_VSA7,0.0
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
SpAD_Dzare,51.47546512015367
SpAbs_Dzpe,51.08388838362169
SpAbs_Dzse,51.290689796286514
SpDiam_DzZ,38.790690749595065
SpDiam_Dzi,39.1880430999214
SpDiam_Dzm,38.71903184311918
SpDiam_Dzp,49.168934355163294
SpDiam_Dzv,45.99692706360776
SpMAD_Dzpe,3.9810039870929375
SpMAD_Dzse,3.995791243929714
SpMax_Dzpe,25.937358956884687
SpMax_Dzse,26.032151846888578
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,13
AETA_beta_s,0.6153846153846154
AETA_eta_BR,0.024258201118769192
AETA_eta_FL,0.27959751747092926
AETA_eta_RL,0.4823736113714689
DetourIndex,474
EState_VSA1,0.0
EState_VSA2,10.690183438102206
EState_VSA3,11.257379486545457
EState_VSA4,11.336785877934737
EState_VSA5,6.06636706846161
EState_VSA6,23.579163975850747
EState_VSA7,0.0
EState_VSA8,4.9839785209472085
EState_VSA9,0.0
ETA_beta_ns,10.5
ETA_shape_p,0.0974512743628186
ETA_shape_x,0.0
ETA_shape_y,0.3148425787106447
GhoseFilter,False
LogEE_Dzare,25.802119927556078
SlogP_VSA10,4.39041504767482
SlogP_VSA11,0.0
SpAbs_Dzare,50.76720407836285
SpDiam_Dzpe,39.40570725590312
SpDiam_Dzse,39.58669879796538
SpMAD_Dzare,3.959651163088744
SpMax_Dzare,25.80211992751237
TopoPSA(NO),32.86
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,13.167167422524566
VSA_EState9,21.802669123204836
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8076923076923077
EState_VSA10,9.184952231746642
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.011355311355311383
FilterItLogS,-3.244491192125811
SpDiam_Dzare,39.17730560854656
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.7077694235588975
ETA_epsilon_2,0.8959706959706961
ETA_epsilon_3,0.4405405405405409
ETA_epsilon_4,0.5869488536155207
ETA_epsilon_5,0.8534013605442178
AETA_beta_ns_d,0.07692307692307693
ETA_dEpsilon_A,0.26722888301835657
ETA_dEpsilon_B,0.12082056994337675
ETA_dEpsilon_C,-0.1464083130749798
ETA_dEpsilon_D,0.04256933542647834
PetitjeanIndex,0.42857142857142855
TopoShapeIndex,0.75
CDK Descriptors
FMFDescriptor,0.8461538461538461
MDEDescriptor,"0.0,0.0,0.0,0.0,4.508797713853318,8.079390910875137,0.0,3.1473451902649443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,25.199758
BCUTDescriptor,"11.99856080105299,31.97257228880443,-0.2670141257953027,0.2967217639417743,4.744557257844546,10.155446502700956"
BPolDescriptor,11.660241999999998
TPSADescriptor,61.099999999999994
ALOGPDescriptor,"2.8963,8.38855369,46.5973"
XLogPDescriptor,2.311
VAdjMaDescriptor,4.807354922057604
WeightDescriptor,195.01541308
ChiPathDescriptor,"9.259148545064338,6.270856947829096,5.603899445583317,4.518699181256743,3.685254997047861,2.556073368444965,1.4578595424596033,0.8777904273920807,7.3977089808128085,4.578611002403326,3.3838764843008295,2.3542656063383745,1.6714458779556076,0.9502817000022218,0.479101750482963,0.2541267850006922"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.26922584527506843,0.28688347000816744,0.0,0.0,0.08838834764831843,0.1080563434262886,0.09004270300628095"
AtomCountDescriptor,19
BondCountDescriptor,14
SmallRingDescriptor,"2,2,2,2,0,0,1,1,0,0,0"
ChiClusterDescriptor,"0.8271268251449498,0.0,0.1642664266089148,0.0,0.3238920398564045,0.0,0.03658185304205113,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,6,1,0,0,0,0"
ZagrebIndexDescriptor,66.0
LargestChainDescriptor,8
MannholdLogPDescriptor,2.0100000000000002
WeightedPathDescriptor,"26.218236527277046,2.016787425175157,11.060244734241508,2.5136058822803244,3.020125136543103"
FractionalPSADescriptor,0.3133085689741626
WienerNumbersDescriptor,"239.0,16.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"1.7893422017929819,2.8034893071644444,3.325640516055763,0.6155255248306125,0.8552930329285867,0.8442147680105663"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.42857142857142855
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"9.551020408163266,4.022160664819944,2.0833333333333335"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,244.04
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"21.764246514310084,18.585811364124577,27.389035613705204,20.41168835975447,19.012245694884182"
PetitjeanShapeIndexDescriptor,"0.75,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.2395438139623204,-0.14171149061410632,0.06503176572525313,-0.04492404891728909,0.03850244607053362"
EccentricConnectivityIndexDescriptor,150
AutocorrelationDescriptorPolarizability,"838.3876187105104,965.3022794486086,1287.7859637503664,1006.0675724597171,774.565168083008"
