DLiP-ID,C003DG
AATSC5i,0.18978977653162152
AATSC5m,6.766985215406932
AATSC5p,0.040402474602924135
AATSC5s,-0.02775808307317995
AATSC5v,11.878844166630794
AATSC6Z,-0.6574330563250229
AATSC6c,0.0004407222966236126
AATSC6d,-0.18021598618973061
AATSC6i,-0.14381947019197383
AATSC6m,-3.2202741421173027
AATSC6p,-0.027543730480797522
AATSC6s,0.12587687237098596
AATSC6v,-6.565867740542746
AATSC7Z,0.09478996698668081
AATSC7c,0.0038351191225364637
AATSC7d,-0.32132963988919666
AATSC7i,-0.27765589886356534
AATSC7m,0.23980032702159337
AATSC7p,-0.04679004401944057
AATSC7s,0.17061354758260705
AATSC7v,-6.808254457955596
AATSC8Z,-2.4848394100471665
AATSC8c,2.824860437039223e-05
AATSC8d,-0.2089541064610317
AATSC8i,-0.44158583808321894
AATSC8m,-11.97774423680467
AATSC8p,-0.08333444384491945
AATSC8s,-0.2871973860980094
AATSC8v,-20.103780716211542
ATS0are,250.94
ATS1are,264.9
ATS2are,448.68
ATS3are,589.4499999999999
ATS4are,638.66
ATS5are,520.61
ATS6are,448.1900000000001
ATS7are,467.3999999999999
ATS8are,475.24
ATSC0dv,180.31578947368425
ATSC0pe,6.7108210526315775
ATSC0se,5.091917473684209
ATSC1dv,55.50969529085872
ATSC1pe,-0.5924590027700842
ATSC1se,-0.6238407091412738
ATSC2dv,27.96121883656508
ATSC2pe,0.44126759002769844
ATSC2se,-0.17524874238227073
ATSC3dv,-25.88919667590029
ATSC3pe,-2.4035329639889205
ATSC3se,-1.5101977285318522
ATSC4dv,76.53739612188366
ATSC4pe,1.4164288088642665
ATSC4se,1.1699826481994453
ATSC5dv,25.617728531855956
ATSC5pe,-0.5364833795013855
ATSC5se,-1.1113982049861513
ATSC6dv,-25.468144044321335
ATSC6pe,0.1548617728531856
ATSC6se,0.3210071135734075
ATSC7dv,-39.02770083102494
ATSC7pe,1.2464963988919662
ATSC7se,0.8290381163434896
ATSC8dv,-127.08864265927976
ATSC8pe,-1.106162049861494
ATSC8se,-0.25209192243767253
AXp-0dv,0.5544831249627123
AXp-1dv,0.2847403988894389
AXp-2dv,0.1579114000399877
AXp-3dv,0.07629813068051117
AXp-4dv,0.03613341621634714
AXp-5dv,0.018415965787678307
AXp-6dv,0.009567810664283562
AXp-7dv,0.005208328868237124
BertzCT,867.590278516401
ECIndex,363
ETA_eta,18.234449435983223
GATS1dv,0.49503429655575004
GATS1pe,0.8214469893871327
GATS1se,0.9090186995216527
GATS2dv,0.829834998798118
GATS2pe,0.8353089405254266
GATS2se,0.9284116146739017
GATS3dv,1.0329731199915086
GATS3pe,1.2213618638924661
GATS3se,1.2413703831851532
GATS4dv,0.8484836544074721
GATS4pe,0.9588636695172601
GATS4se,0.9409101354766243
GATS5dv,0.9404796653045336
GATS5pe,0.955466969966137
GATS5se,0.9870911343740698
GATS6dv,0.9947524048833724
GATS6pe,0.8884179329708098
GATS6se,0.8860455087916564
GATS7dv,1.0147342241841195
GATS7pe,0.7973101111605216
GATS7se,0.8108376686166887
GATS8dv,1.2949503794512547
GATS8pe,1.0736391185955751
GATS8se,1.0188393717713538
LogEE_A,4.034170908188302
LogEE_D,95.72691780157314
MATS1dv,0.2924547577349678
MATS1pe,-0.08386992414450833
MATS1se,-0.11639007834418115
MATS2dv,0.08665567803303452
MATS2pe,0.036745237302610555
MATS2se,-0.019233053412425996
MATS3dv,-0.061999150878310275
MATS3pe,-0.15465905383407055
MATS3se,-0.1280717609212801
MATS4dv,0.1612959719789842
MATS4pe,0.08020523020165393
MATS4se,0.087313553020746
MATS5dv,0.06427042504100296
MATS5pe,-0.03616470477337769
MATS5se,-0.0987398914150778
MATS6dv,-0.0777853921842348
MATS6pe,0.012708756957807503
MATS6se,0.03471904783010503
MATS7dv,-0.11266783420899008
MATS7pe,0.09668878577753146
MATS7se,0.0847527655720975
MATS8dv,-0.3619302314573767
MATS8pe,-0.08464376508995712
MATS8se,-0.02542315532181655
MAXaaCH,1.7278604497354497
MAXaaaC,0.6984212018140591
MAXaasC,0.43824074074074093
MAXsCH3,1.4966349799791359
MDEC-11,0.4999999999999999
MDEC-12,1.8467865236434866
MDEC-13,2.5302592592144046
MDEC-14,2.0
MDEC-22,4.317684709211679
MDEC-23,15.16120105678414
MDEC-24,1.111851571661591
MDEC-33,8.03325461297563
MDEC-34,1.6145145764060236
MDEO-11,0.46415888336127803
MDEO-12,1.7357092442759032
MDEO-22,0.75
MINaaCH,1.299125527525825
MINaaaC,0.3358319160997736
MINaasC,0.43824074074074093
MINsCH3,1.4966349799791359
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.5
SM1_Dzi,1.0388051152698072
SM1_Dzm,1.4955934745921624
SM1_Dzp,-6.493765586034913
SM1_Dzv,-2.393966868348154
SddssSe,0
SpAD_Dt,463.26654143450196
SpAbs_A,27.443071594143756
SpAbs_D,191.45383560314644
SpMAD_A,1.2474123451883528
SpMAD_D,8.702447072870292
SpMax_A,2.4968982701007465
SpMax_D,95.72691780157314
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,93.03999999999999
TpiPC10,9.358594095086103
VAdjMat,5.584962500721156
VE1_DzZ,4.61415007755708
VE1_Dzi,4.614269339762337
VE1_Dzm,4.61415240724166
VE1_Dzp,4.609460955186966
VE1_Dzv,4.613087538942436
VE2_DzZ,0.20973409443441274
VE2_Dzi,0.20973951544374259
VE2_Dzm,0.20973420032916634
VE2_Dzp,0.20952095250849848
VE2_Dzv,0.20968579722465616
VE3_DzZ,2.317585046148858
VE3_Dzi,2.3176108928729544
VE3_Dzm,2.317585551048775
VE3_Dzp,2.3165682810755173
VE3_Dzv,2.317354741335326
VR1_DzZ,122.51168236060391
VR1_Dzi,122.5601203684089
VR1_Dzm,122.51211054448376
VR1_Dzp,123.10464954352138
VR1_Dzv,122.85224545413233
VR2_DzZ,5.568712834572906
VR2_Dzi,5.570914562200405
VR2_Dzm,5.568732297476535
VR2_Dzp,5.59566588834188
VR2_Dzv,5.584192975187833
VR3_DzZ,5.596663752010996
VR3_Dzi,5.597059048474288
VR3_Dzm,5.59666724705019
VR3_Dzp,5.601492163300542
VR3_Dzv,5.599439737179333
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.034020690871988585
Xch-6dv,0.07170474181712404
Xch-7dv,0.1032924371197356
Xpc-4dv,1.6958722423864487
Xpc-5dv,1.5888721565032837
Xpc-6dv,1.7875400551361948
Zagreb1,120.0
Zagreb2,142.0
fragCpx,114.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,15
nBondsD,1
nBondsM,16
nBondsO,24
nBondsS,24
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,2
AATS0are,6.603684210526316
AATS1are,6.6225
AATS2are,6.598235294117647
AATS3are,6.698295454545454
AATS4are,6.3866
AATS5are,6.197738095238096
AATS6are,6.495507246376813
AATS7are,6.402739726027396
AATS8are,6.422162162162162
AATSC0dv,4.745152354570638
AATSC0pe,0.17660055401662045
AATSC0se,0.1339978282548476
AATSC1dv,1.387742382271468
AATSC1pe,-0.014811475069252105
AATSC1se,-0.015596017728531844
AATSC2dv,0.41119439465536883
AATSC2pe,0.006489229265113213
AATSC2se,-0.0025771873879745695
AATSC3dv,-0.2941954167715942
AATSC3pe,-0.027312874590783187
AATSC3se,-0.017161337824225593
AATSC4dv,0.7653739612188366
AATSC4pe,0.014164288088642665
AATSC4se,0.011699826481994453
AATSC5dv,0.3049729587125709
AATSC5pe,-0.006386706898826018
AATSC5se,-0.013230931011739897
AATSC6dv,-0.36910353687422226
AATSC6pe,0.002244373519611385
AATSC6se,0.004652277008310253
AATSC7dv,-0.5346260387811635
AATSC7pe,0.017075293135506386
AATSC7se,0.011356686525253281
AATSC8dv,-1.717414089990267
AATSC8pe,-0.014948135808939106
AATSC8se,-0.0034066476005090883
AETA_eta,0.8288386107265101
ATSC0are,7.4021052631578925
ATSC1are,-0.7559002770083121
ATSC2are,0.20412742382271193
ATSC3are,-2.486454293628813
ATSC4are,1.60814404432133
ATSC5are,-1.0151800554016597
ATSC6are,0.3003878116343482
ATSC7are,1.3496398891966757
ATSC8are,-0.8567313019390577
BCUTZ-1h,8.039293721929827
BCUTZ-1l,5.6640453618003
BCUTc-1h,0.4981005728762208
BCUTc-1l,-0.5333083914364681
BCUTd-1h,4.021955140965913
BCUTd-1l,0.9775380202807767
BCUTi-1h,13.651775040985392
BCUTi-1l,10.924747285082871
BCUTm-1h,16.019979586025247
BCUTm-1l,11.676406997184868
BCUTp-1h,2.02078444455521
BCUTp-1l,0.7204434309837416
BCUTs-1h,7.008285276942365
BCUTs-1l,1.1525996377804588
BCUTv-1h,20.92211246153781
BCUTv-1l,14.697626452067546
BalabanJ,1.6814126945651946
Diameter,10
ETA_beta,26.75
GATS1are,0.8522575369738339
GATS2are,0.8692380002342234
GATS3are,1.230331794911573
GATS4are,0.9532288111490329
GATS5are,0.969069542635029
GATS6are,0.8852553956241446
GATS7are,0.7987453636604485
GATS8are,1.0503768486916951
HybRatio,0.3125
Lipinski,True
LogEE_Dt,230.74170880952065
MATS1are,-0.09701365187713337
MATS2are,0.015410643779695976
MATS3are,-0.14505281052849342
MATS4are,0.08255688282138798
MATS5are,-0.06204290589956106
MATS6are,0.022349178084450326
MATS7are,0.09491249396107033
MATS8are,-0.059434861482643035
MAXssCH2,-0.10910737906273615
MAXsssCH,-1.0690485113798613
MAXssssC,-1.2850605342445616
MINssCH2,-0.10910737906273615
MINsssCH,-1.0690485113798613
MINssssC,-1.2850605342445616
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,1.552325581395349
SM1_Dzse,1.4909688013136289
SMR_VSA1,23.784219617588153
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,25.552491598113235
SMR_VSA6,6.606881964512918
SMR_VSA7,40.948754772635304
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,140.71092924769815
SpAD_Dzi,145.86466222070695
SpAD_Dzm,140.7598062955662
SpAD_Dzp,223.38850302133716
SpAD_Dzv,182.07691188699198
SpAbs_Dt,463.26654143450196
SpDiam_A,4.9512348174667835
SpDiam_D,137.9996789589115
SpMAD_Dt,21.057570065204633
SpMax_Dt,230.74170880952065
SsssssAs,0
VE1_Dzpe,4.614126805281499
VE1_Dzse,4.614154825800706
VE2_Dzpe,0.2097330366037045
VE2_Dzse,0.20973431026366846
VE3_Dzpe,2.317580002460664
VE3_Dzse,2.3175860752097037
VMcGowan,213.13999999999976
VR1_Dzpe,122.50553501531832
VR1_Dzse,122.51256071058724
VR2_Dzpe,5.568433409787196
VR2_Dzse,5.568752759572147
VR3_Dzpe,5.596613573126811
VR3_Dzse,5.596670921505511
mZagreb1,8.090277777777777
mZagreb2,4.61111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,34
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.19479224376731297
AATSC1are,-0.0188975069252078
AATSC2are,0.0030018738797457636
AATSC3are,-0.028255162427600147
AATSC4are,0.0160814404432133
AATSC5are,-0.012085476850019757
AATSC6are,0.004353446545425336
AATSC7are,0.018488217660228432
AATSC8are,-0.011577450026203482
AETA_beta,1.2159090909090908
BCUTdv-1h,6.0389051068645285
BCUTdv-1l,0.9929290131662712
BCUTpe-1h,3.5227385241012827
BCUTpe-1l,2.2111015710056123
BCUTse-1h,3.7352812429884614
BCUTse-1l,2.4071968194080977
ETA_alpha,10.0
ETA_dBeta,-1.75
ETA_eta_B,0.5550216514270669
ETA_eta_F,19.79098438494657
ETA_eta_L,5.089564616974101
ETA_eta_R,38.02543382092979
ETA_psi_1,0.5000000000000002
LabuteASA,125.08212367697897
LogEE_DzZ,70.4155894362128
LogEE_Dzi,72.97954952468392
LogEE_Dzm,70.44004494444567
LogEE_Dzp,110.75561518024236
LogEE_Dzv,90.712005915994
PEOE_VSA1,23.784219617588153
PEOE_VSA2,0.0
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,25.980208536304467
PEOE_VSA8,12.13273413692322
PEOE_VSA9,22.636662235552336
SM1_Dzare,1.714285714285714
SpAD_Dzpe,140.12099212495167
SpAD_Dzse,140.8111081549965
SpAbs_DzZ,139.4836565204255
SpAbs_Dzi,145.00057903924295
SpAbs_Dzm,139.53613890726353
SpAbs_Dzp,228.0049959465195
SpAbs_Dzv,183.81797870033608
SpDiam_Dt,320.43186905716993
SpMAD_DzZ,6.395951329440825
SpMAD_Dzi,6.630211919123043
SpMAD_Dzm,6.398173013434827
SpMAD_Dzp,10.154022864606235
SpMAD_Dzv,8.276223267590545
SpMax_DzZ,70.4155894362128
SpMax_Dzi,72.97954952468392
SpMax_Dzm,70.44004494444567
SpMax_Dzp,110.75561518024236
SpMax_Dzv,90.712005915994
VE1_Dzare,4.614033250976373
VE2_Dzare,0.2097287841352897
VE3_Dzare,2.317559726630041
VR1_Dzare,122.48707576590058
VR2_Dzare,5.567594352995481
VR3_Dzare,5.596462880831287
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,13
nAromBond,15
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.45454545454545453
AETA_dBeta,-0.07954545454545454
AETA_eta_B,0.025228256883048496
AETA_eta_F,0.8995901993157531
AETA_eta_L,0.23134384622609552
AETA_eta_R,1.7284288100422633
BCUTare-1h,3.574553712994595
BCUTare-1l,2.161638628472224
ETA_beta_s,14.25
ETA_dPsi_A,0.21399999999999975
ETA_dPsi_B,0.0
ETA_eta_BR,0.813021651427067
ETA_eta_FL,5.2696272939719275
ETA_eta_RL,10.359191910946029
LogEE_Dzpe,70.12298481221717
LogEE_Dzse,70.46571204284984
PEOE_VSA10,29.62640046882961
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.362449272878036
SlogP_VSA2,28.52495395292632
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,13.847474399381248
SlogP_VSA6,44.15747032766401
SlogP_VSA7,0.0
SlogP_VSA8,21.938488712214074
SlogP_VSA9,0.0
SpAD_Dzare,138.29955269113768
SpAbs_Dzpe,138.8509075583554
SpAbs_Dzse,139.59122459028532
SpDiam_DzZ,104.5903679849821
SpDiam_Dzi,108.61231768654197
SpDiam_Dzm,104.62869940319929
SpDiam_Dzp,170.34072751333431
SpDiam_Dzv,136.99999702399805
SpMAD_Dzpe,6.369136005679621
SpMAD_Dzse,6.400504916136205
SpMax_Dzpe,70.12298481221717
SpMax_Dzse,70.46571204284984
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,1
nG12FaRing,1
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.6477272727272727
AETA_eta_BR,0.036955529610321225
AETA_eta_FL,0.23952851336236033
AETA_eta_RL,0.47087235958845586
DetourIndex,2501
EState_VSA1,17.330603517809976
EState_VSA2,6.606881964512918
EState_VSA3,27.688000545497985
EState_VSA4,0.0
EState_VSA5,26.177004463481914
EState_VSA6,18.19910120538483
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,13.571164827906742
ETA_beta_ns,12.5
ETA_shape_p,0.19999999999999998
ETA_shape_x,0.05
ETA_shape_y,0.35
GhoseFilter,True
LogEE_Dzare,69.21803953500884
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,136.89695528854025
SpDiam_Dzpe,104.1345122902724
SpDiam_Dzse,104.66893052804903
SpMAD_Dzare,6.286343304142622
SpMax_Dzare,69.21803953500884
TopoPSA(NO),93.03999999999999
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,10.473124448853614
VSA_EState9,47.11020888447972
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,1
AETA_beta_ns,0.5681818181818182
EState_VSA10,15.007591973753232
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.045454545454545456
FilterItLogS,-3.5981328161495223
SpDiam_Dzare,102.7253346244406
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6526315789473686
ETA_epsilon_2,0.9090909090909087
ETA_epsilon_3,0.44193548387096804
ETA_epsilon_4,0.5791666666666669
ETA_epsilon_5,0.8583333333333331
AETA_beta_ns_d,0.045454545454545456
ETA_dEpsilon_A,0.21069609507640052
ETA_dEpsilon_B,0.07346491228070162
ETA_dEpsilon_C,-0.1372311827956989
ETA_dEpsilon_D,0.05075757575757567
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.5909090909090909
MDEDescriptor,"0.4999999999999999,1.8467865236434866,2.5302592592144046,2.0,4.317684709211679,15.16120105678414,1.111851571661591,8.03325461297563,1.6145145764060236,0.0,0.46415888336127803,1.7357092442759032,0.75,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,43.64068799999999
BCUTDescriptor,"11.85,15.999938827662604,-0.3881495350854428,0.2910957823564013,4.312077256953215,10.252865054471963"
BPolDescriptor,24.197312
TPSADescriptor,93.03999999999999
ALOGPDescriptor,"2.2165999999999992,4.9133155599999965,72.9572"
XLogPDescriptor,2.104
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,304.09468836
ChiPathDescriptor,"15.905412915006314,10.35919191094603,10.440976550885182,8.138083804546897,6.288636882962595,5.037771935703846,4.01853151555749,3.083556216871619,12.198628749179672,6.833769573346534,5.684810401439558,3.509714011303512,2.1318715567644815,1.3996133998635512,0.8802385811140879,0.5624995177696095"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.2647770179839391,0.4994339663805871,0.0,0.0,0.034020690871988585,0.07170474181712404,0.1032924371197356"
AtomCountDescriptor,38
BondCountDescriptor,24
SmallRingDescriptor,"3,3,1,1,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.6004063074083796,0.2886751345948129,0.8595663102948601,0.20412414523193154,1.2231001712450968,0.12909944487358055,0.23642022443172836,0.040824829046386304"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,7,2,3,1,1,0"
ZagrebIndexDescriptor,120.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.5599999999999996
WeightedPathDescriptor,"44.59284201706252,2.026947364411933,16.66678396122488,16.66678396122488,0.0"
FractionalPSADescriptor,0.30595733355873467
WienerNumbersDescriptor,"1019.0,35.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.813322443331662,6.041888775775398,7.924021688321992,1.695872242386448,1.5888721565032835,1.6368631740747448"
FractionalCSP3Descriptor,0.3125
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,5,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.84375,6.481481481481482,3.5916824196597354"
AromaticAtomsCountDescriptor,13
AromaticBondsCountDescriptor,15
FragmentComplexityDescriptor,1138.06
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.3125
AutocorrelationDescriptorMass,"26.646814213245676,26.988827794193078,41.755848692529405,41.53031772807035,36.41879591348942"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.6943832741420368,-0.29133976166269526,-0.1016962611698195,-0.09013757861156858,0.3414541903412475"
EccentricConnectivityIndexDescriptor,363
AutocorrelationDescriptorPolarizability,"1323.3993742287184,1576.9243844801645,2290.0923630676184,2224.480381130378,1887.3273194210542"
