DLiP-ID,C000MS
ATSC7pe,0.3154448979591831
ATSC7se,0.15872587755101977
ATSC8dv,0.0
ATSC8pe,0.0
ATSC8se,0.0
AXp-0dv,0.5205603501286972
AXp-1dv,0.2716329846017134
AXp-2dv,0.13555476308386508
AXp-3dv,0.06797262721821845
AXp-4dv,0.03319013469928421
AXp-5dv,0.018326288734532493
AXp-6dv,0.009949969159643366
BertzCT,172.3011683847082
ECIndex,59
ETA_eta,3.386143515440114
GATS1dv,0.5138888888888888
GATS1pe,0.9292638559190839
GATS1se,0.9893592355813314
GATS2dv,0.6759259259259259
GATS2pe,0.7063525647641659
GATS2se,0.7882578305243053
GATS3dv,1.1931818181818181
GATS3pe,1.0383493699509285
GATS3se,1.0252128880158997
GATS4dv,1.412581699346405
GATS4pe,1.1566502036876265
GATS4se,1.0928781937480474
GATS5dv,1.361111111111111
GATS5pe,1.1772755186293735
GATS5se,1.0798408750808728
GATS6dv,1.1472222222222221
GATS6pe,1.7754814738363094
GATS6se,1.7327069359951217
GATS7dv,0.0
GATS7pe,0.0
GATS7se,0.0
LogEE_A,2.984531105786842
LogEE_D,16.322221127436592
MATS1dv,0.26495726495726507
MATS1pe,-0.1342398596346371
MATS1se,-0.13980150621616677
MATS2dv,0.16666666666666666
MATS2pe,0.060419031891836054
MATS2se,-0.00294362239713036
MATS3dv,-0.17735042735042736
MATS3pe,0.013088413289672512
MATS3se,0.05416878413962343
MATS4dv,-0.44922071392659624
MATS4pe,-0.24677954988373724
MATS4se,-0.23064451852803047
MATS5dv,-0.4106837606837606
MATS5pe,-0.13975642481164202
MATS5se,-0.07377916664727267
MATS6dv,-0.1504273504273505
MATS6pe,-0.5359727526060484
MATS6se,-0.5290428359313545
MATS7dv,1.094017094017094
MATS7pe,0.7976468159768799
MATS7se,0.5656432837001881
MAXaaCH,1.375
MAXaasC,0.48842592592592604
MAXsNH2,5.118287037037037
MDEC-22,0.4999999999999999
MDEC-23,3.0393427426063697
MDEC-33,0.4999999999999999
MDEN-12,0.25
MDEO-12,0.33333333333333337
MINaaCH,1.375
MINaasC,-0.11995370370370351
MINsNH2,5.118287037037037
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.7857142857142858
SM1_Dzi,0.7967675426718981
SM1_Dzm,0.7835315151617626
SM1_Dzp,-3.20095216504194
SM1_Dzv,-1.436638212602909
SddssSe,0
SpAD_Dt,55.236940699094944
SpAbs_A,9.910095365883901
SpAbs_D,32.6444417114794
SpMAD_A,1.2387619207354876
SpMAD_D,4.080555213934927
SpMax_A,2.224502543341882
SpMax_D,16.322220855739708
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,72.28
TpiPC10,5.064570927761894
VAdjMat,4.0
VE1_DzZ,2.7643317196220947
VE1_Dzi,2.765187604431193
VE1_Dzm,2.764346716721585
VE1_Dzp,2.764366147088359
VE1_Dzv,2.768431078078902
VE2_DzZ,0.34554146495276183
VE2_Dzi,0.34564845055389914
VE2_Dzm,0.3455433395901981
VE2_Dzp,0.3455457683860449
VE2_Dzv,0.34605388475986276
VE3_DzZ,0.7936553617251255
VE3_Dzi,0.7939649310622687
VE3_Dzm,0.7936607869274277
VE3_Dzp,0.7936678158208619
VE3_Dzv,0.7951372106157562
VR1_DzZ,25.29202432410686
VR1_Dzi,25.282334966899846
VR1_Dzm,25.291824328766893
VR1_Dzp,25.509884754849608
VR1_Dzv,25.329011019112137
VR2_DzZ,3.1615030405133573
VR2_Dzi,3.1602918708624808
VR2_Dzm,3.1614780410958616
VR2_Dzp,3.188735594356201
VR2_Dzv,3.166126377389017
VR3_DzZ,3.007345550612948
VR3_Dzi,3.0069623778961247
VR3_Dzm,3.007337643134759
VR3_Dzp,3.0159224631832693
VR3_Dzv,3.0088068680805358
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.026352313834736494
Xch-6dv,0.03041901283227404
Xch-7dv,0.019091620406131715
Xpc-4dv,0.17948472822316486
Xpc-5dv,0.1758761881943447
Xpc-6dv,0.09648492797763597
Zagreb1,36.0
Zagreb2,39.0
fragCpx,8.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,0
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,5
nBondsD,0
nBondsM,5
nBondsO,8
nBondsS,9
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,4
naHRing,1
AATS0are,6.956414285714287
AATS1are,7.146642857142856
AATS2are,6.80752380952381
AATS3are,6.818772727272727
AATS4are,6.5430529411764695
AATS5are,6.5832999999999995
AATS6are,6.366800000000002
AATS7are,4.840000000000001
AATSC0dv,4.775510204081633
AATSC0pe,0.1977346938775509
AATSC0se,0.1403056326530612
AATSC1dv,1.26530612244898
AATSC1pe,-0.026543877551020372
AATSC1se,-0.019614938775510148
AATSC2dv,0.7959183673469388
AATSC2pe,0.011946938775510188
AATSC2se,-0.00041300680272109575
AATSC3dv,-0.8469387755102041
AATSC3pe,0.0025880333951762632
AATSC3se,0.007600185528756973
AATSC4dv,-2.1452581032412965
AATSC4pe,-0.048796878751500586
AATSC4se,-0.03236072509003601
AATSC5dv,-1.9612244897959183
AATSC5pe,-0.027634693877551
AATSC5se,-0.010351632653061226
AATSC6dv,-0.7183673469387759
AATSC6pe,-0.1059804081632653
AATSC6se,-0.07422768979591834
AATSC7dv,5.224489795918367
AATSC7pe,0.15772244897959156
AATSC7se,0.07936293877550989
AETA_eta,0.42326793943001423
ATSC0are,3.061542857142856
ATSC1are,-0.4271000000000006
ATSC2are,0.16775714285714255
ATSC3are,0.12533265306122449
ATSC4are,-0.8844163265306116
ATSC5are,-0.2353448979591833
ATSC6are,-0.5901795918367343
ATSC7are,0.313179591836735
ATSC8are,0.0
BCUTZ-1h,8.03348817073138
BCUTZ-1l,5.767922416114356
BCUTc-1h,0.4385471387785632
BCUTc-1l,-0.4545027184536212
BCUTd-1h,3.075478817103472
BCUTd-1l,0.9878669570039279
BCUTi-1h,14.564998971797817
BCUTi-1l,11.031226087084534
BCUTm-1h,16.016032406205834
BCUTm-1l,11.782434016792722
BCUTp-1h,1.9142342859081636
BCUTp-1l,0.7152124826744991
BCUTs-1h,6.002805834397758
BCUTs-1l,1.436894331413727
BCUTv-1h,20.808083439303843
BCUTv-1l,14.681722756038349
BalabanJ,2.218336754489984
Diameter,5
ETA_beta,9.75
GATS1are,0.9566896709408889
GATS2are,0.738378097566742
GATS3are,1.0276347168985336
GATS4are,1.1384379161822074
GATS5are,1.1355891987233326
GATS6are,1.7566208447654779
GATS7are,0.0
HybRatio,0.25
Lipinski,True
LogEE_Dt,27.6184703495497
MATS1are,-0.1395048248315511
MATS2are,0.03652997865999709
MATS3are,0.02605129066577077
MATS4are,-0.2379005916717994
MATS5are,-0.10761987419974976
MATS6are,-0.5397614648076599
MATS7are,0.7160628627956035
MAXssCH2,0.2713888888888887
MINssCH2,0.2713888888888887
NsssssAs,0
RotRatio,0.125
SM1_Dzpe,0.839810281517748
SM1_Dzse,0.7775155866620465
SMR_VSA1,9.629622331814055
SMR_VSA2,0.0
SMR_VSA3,5.156663257125445
SMR_VSA4,5.733667477162185
SMR_VSA5,6.544756405912575
SMR_VSA6,0.0
SMR_VSA7,11.826614487336052
SMR_VSA8,0.0
SMR_VSA9,5.879988336435371
SpAD_DzZ,23.752371537411143
SpAD_Dzi,23.742281371176254
SpAD_Dzm,23.760394358363833
SpAD_Dzp,38.59120191878538
SpAD_Dzv,32.65310754899984
SpAbs_Dt,55.23694069909493
SpDiam_A,4.194610332823627
SpDiam_D,24.376993380335662
SpMAD_Dt,6.904617587386868
SpMax_Dt,27.61847034954747
SsssssAs,0
VE1_Dzpe,2.7640803271147885
VE1_Dzse,2.7643711130086954
VE2_Dzpe,0.34551004088934856
VE2_Dzse,0.34554638912608693
VE3_Dzpe,0.7935644160773141
VE3_Dzse,0.7936696122239475
VMcGowan,79.46000000000005
VR1_Dzpe,25.295646505022972
VR1_Dzse,25.29147691549613
VR2_Dzpe,3.1619558131278716
VR2_Dzse,3.1614346144370162
VR3_Dzpe,3.0074887547124027
VR3_Dzse,3.007323906851748
mZagreb1,3.2222222222222223
mZagreb2,1.9166666666666667
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,2
nBondsKS,12
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.21868163265306115
AATSC1are,-0.0305071428571429
AATSC2are,0.007988435374149646
AATSC3are,0.005696938775510204
AATSC4are,-0.05202448979591833
AATSC5are,-0.02353448979591833
AATSC6are,-0.11803591836734686
AATSC7are,0.1565897959183675
AETA_beta,1.21875
BCUTdv-1h,6.033213819169956
BCUTdv-1l,1.9830981981998619
BCUTpe-1h,3.5157898030885986
BCUTpe-1l,2.3118878459308037
BCUTse-1h,3.7239133885239264
BCUTse-1l,2.507602238160481
ETA_alpha,3.466666666666667
ETA_dBeta,-0.75
ETA_eta_B,0.08851505967760653
ETA_eta_F,4.910449119128987
ETA_eta_L,1.6198225433361313
ETA_eta_R,8.296592634569102
ETA_psi_1,0.4369747899159664
LabuteASA,45.89580323389497
LogEE_DzZ,11.974426966551135
LogEE_Dzi,11.970763656039164
LogEE_Dzm,11.978165416776726
LogEE_Dzp,18.893139087903002
LogEE_Dzv,16.14697430667915
PEOE_VSA1,15.363289808976237
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,5.156663257125445
PEOE_VSA8,6.06636706846161
PEOE_VSA9,6.544756405912575
SM1_Dzare,0.9427640763145648
SpAD_Dzpe,23.55858092643974
SpAD_Dzse,23.78190330056012
SpAbs_DzZ,23.16308582312543
SpAbs_Dzi,23.144705714172332
SpAbs_Dzm,23.172745721992513
SpAbs_Dzp,40.987230306383196
SpAbs_Dzv,33.73058620845201
SpDiam_Dt,38.59269478970205
SpMAD_DzZ,2.969046442176393
SpMAD_Dzi,2.967785171397032
SpMAD_Dzm,2.970049294795479
SpMAD_Dzp,4.8239002398481725
SpMAD_Dzv,4.08163844362498
SpMax_DzZ,11.974400054419858
SpMax_Dzi,11.970736628422113
SpMax_Dzm,11.978138618577134
SpMax_Dzp,18.893139070670625
SpMax_Dzv,16.146973997924555
VE1_Dzare,2.76342037523531
VE2_Dzare,0.34542754690441374
VE3_Dzare,0.7933256275476867
VR1_Dzare,25.305304380711124
VR2_Dzare,3.1631630475888906
VR3_Dzare,3.007870481760467
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,5
nAromBond,5
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.43333333333333335
AETA_dBeta,-0.09375
AETA_eta_B,0.011064382459700817
AETA_eta_F,0.6138061398911234
AETA_eta_L,0.2024778179170164
AETA_eta_R,1.0370740793211377
BCUTare-1h,3.570095726971417
BCUTare-1l,2.263091376086896
ETA_beta_s,5.25
ETA_dPsi_A,0.2770252100840336
ETA_dPsi_B,0.0
ETA_eta_BR,0.17451505967760653
ETA_eta_FL,2.205875959359357
ETA_eta_RL,3.8256985026954884
LogEE_Dzpe,11.884296548864059
LogEE_Dzse,11.988167596135533
PEOE_VSA10,0.0
PEOE_VSA11,5.760247418874442
PEOE_VSA12,0.0
PEOE_VSA13,5.879988336435371
SlogP_VSA1,5.733667477162185
SlogP_VSA2,10.263190651966152
SlogP_VSA3,6.544756405912575
SlogP_VSA4,0.0
SlogP_VSA5,5.760247418874442
SlogP_VSA6,10.589462005434958
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,23.187340221245208
SpAbs_Dzpe,22.928723215301435
SpAbs_Dzse,23.198766610563588
SpDiam_DzZ,18.072908366640885
SpDiam_Dzi,18.052330707371517
SpDiam_Dzm,18.077842842871142
SpDiam_Dzp,27.473165201701637
SpDiam_Dzv,23.837758749402056
SpMAD_Dzpe,2.9448226158049673
SpMAD_Dzse,2.972737912570015
SpMax_Dzpe,11.884266748409587
SpMax_Dzse,11.988141098612815
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,8
AETA_beta_s,0.65625
AETA_eta_BR,0.021814382459700816
AETA_eta_FL,0.27573449491991964
AETA_eta_RL,0.47821231283693605
DetourIndex,109
EState_VSA1,0.0
EState_VSA2,12.424744742347947
EState_VSA3,5.760247418874442
EState_VSA4,0.0
EState_VSA5,6.06636706846161
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,9.679758194098794
EState_VSA9,10.84019487200289
ETA_beta_ns,4.5
ETA_shape_p,0.21153846153846154
ETA_shape_x,0.0
ETA_shape_y,0.28846153846153844
GhoseFilter,False
LogEE_Dzare,11.711551898348691
SlogP_VSA10,0.0
SlogP_VSA11,5.879988336435371
SpAbs_Dzare,22.480267164009277
SpDiam_Dzpe,17.951389301025806
SpDiam_Dzse,18.09140446880722
SpMAD_Dzare,2.898417527655651
SpMax_Dzare,11.711515620161926
TopoPSA(NO),72.28
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,4.488425925925926
VSA_EState9,18.84490740740741
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5625
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.06666666666666665
FilterItLogS,-0.5009311246617199
SpDiam_Dzare,17.721951525290013
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6952380952380955
ETA_epsilon_2,0.9916666666666667
ETA_epsilon_3,0.4333333333333335
ETA_epsilon_4,0.6458333333333337
ETA_epsilon_5,0.8030303030303032
AETA_beta_ns_d,0.0625
ETA_dEpsilon_A,0.26190476190476203
ETA_dEpsilon_B,0.04940476190476184
ETA_dEpsilon_C,-0.2125000000000002
ETA_dEpsilon_D,0.1886363636363635
PetitjeanIndex,0.4
TopoShapeIndex,0.6666666666666666
CDK Descriptors
FMFDescriptor,0.625
MDEDescriptor,"0.0,0.0,0.0,0.0,0.4999999999999999,3.0393427426063697,0.0,0.4999999999999999,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.25,0.0,0.0,0.0,0.0"
APolDescriptor,14.844757999999999
BCUTDescriptor,"11.994027173690286,16.000726408790165,-0.3431235146210595,0.19407362032889047,4.284932001668128,6.898973915388725"
BPolDescriptor,7.8152420000000005
TPSADescriptor,72.28
ALOGPDescriptor,"-0.4066,0.16532356,27.808099999999996"
XLogPDescriptor,-0.20500000000000007
VAdjMaDescriptor,4.0
WeightDescriptor,114.04292748
ChiPathDescriptor,"5.983127663125442,3.825698502695489,3.1924979393559836,2.3807667665424157,1.6957487232829034,0.922588984322123,0.2845177968644246,0.0,4.164482801029577,2.1730638768137074,1.3555476308386505,0.747698899400403,0.39828161639141046,0.14661030987625995,0.029849907478930092,0.0"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.20118446353109126,0.16666666666666666,0.0,0.0,0.026352313834736494,0.03041901283227404,0.019091620406131715"
AtomCountDescriptor,14
BondCountDescriptor,8
SmallRingDescriptor,"1,1,1,1,0,0,1,0,0,0,0"
ChiClusterDescriptor,"0.49279927982674443,0.0,0.0,0.0,0.1410683602522959,0.0,0.0,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,2,0,1,0,0,0"
ZagrebIndexDescriptor,36.0
LargestChainDescriptor,6
MannholdLogPDescriptor,1.46
WeightedPathDescriptor,"15.465682716738637,1.9332103395923297,10.828441713414223,5.447677878996215,5.380763834418007"
FractionalPSADescriptor,0.6337964273380822
WienerNumbersDescriptor,"63.0,6.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"0.8371036546256941,1.1014443484839542,0.8190355937288493,0.17948472822316486,0.1758761881943447,0.0857266409048376"
FractionalCSP3Descriptor,0.25
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,6
PetitjeanNumberDescriptor,0.4
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"6.125,2.52,1.487603305785124"
AromaticAtomsCountDescriptor,5
AromaticBondsCountDescriptor,5
FragmentComplexityDescriptor,140.04
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.25
AutocorrelationDescriptorMass,"10.268898673634853,9.550009417692635,12.38037530513821,7.992386476101018,3.858254211589491"
PetitjeanShapeIndexDescriptor,"0.6666666666666666,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.2034235011027086,-0.042055335789320455,-0.09024295332656895,0.054550427994813924,-0.0447109378503542"
EccentricConnectivityIndexDescriptor,59
AutocorrelationDescriptorPolarizability,"263.5514953525391,280.4887819707032,338.0862324570313,180.9370684257813,80.63162576171877"
