DLiP-ID,J0006N
AATS7v,155.6876857990839
AATS8Z,12.156424581005586
AATS8d,2.3854748603351954
AATS8i,161.48103637201842
AATS8m,41.87061700558659
AATS8p,1.182596406253067
AATS8s,2.547796399751707
AATS8v,148.91694648967035
AMID_C,1.641231330618113
AMID_N,0.2650862727984009
AMID_O,0.11296013756400879
AMID_X,0.0
AMID_h,0.3780464103624097
ATS0dv,356.0
ATS0pe,387.75610000000006
ATS0se,484.4506519999999
ATS1dv,357.0
ATS1pe,424.34099999999995
ATS1se,510.37877199999997
ATS2dv,473.0
ATS2pe,739.6829
ATS2se,906.2717599999999
ATS3dv,460.0
ATS3pe,1003.228
ATS3se,1249.0242719999999
ATS4dv,454.0
ATS4pe,1124.1956000000002
ATS4se,1409.847188
ATS5dv,459.0
ATS5pe,1181.336
ATS5se,1495.7407560000001
ATS6dv,456.0
ATS6pe,1110.3014
ATS6se,1401.471908
ATS7dv,421.0
ATS7pe,1042.291
ATS7se,1312.70548
ATS8dv,420.0
ATS8pe,1040.2699
ATS8se,1312.61952
ATSC0Z,458.2461538461539
ATSC0c,0.9083673936992317
ATSC0d,34.153846153846146
ATSC0i,94.1908115632837
ATSC0m,2190.670317015384
ATSC0p,14.663050261766863
ATSC0s,79.38290598290598
ATSC0v,3306.2432309869955
ATSC1Z,17.36165680473374
ATSC1c,-0.660917573281438
ATSC1d,11.964497041420113
ATSC1i,-11.761969422059002
ATSC1m,82.81323812260321
ATSC1p,-0.2710779751354152
ATSC1s,-3.6293030900723195
ATSC1v,31.016731186105336
ATSC2Z,18.114792899408293
ATSC2c,0.4504737401683166
ATSC2d,-5.822485207100598
ATSC2i,-1.2849633836812857
ATSC2m,74.71679274082814
ATSC2p,-0.9266871546069794
ATSC2s,24.208481262327417
ATSC2v,-206.89327861416405
ATSC3Z,-54.586272189349096
ATSC3c,-0.2395188896063014
ATSC3d,-9.887573964497046
ATSC3i,-15.72298192665967
ATSC3m,-259.4994455164498
ATSC3p,-1.9588243453954306
ATSC3s,0.41921761998685003
ATSC3v,-363.4715593751703
ATSC4Z,-90.60804733727811
ATSC4c,0.002806720921401458
ATSC4d,-1.4319526627218948
ATSC4i,-24.667967349983225
ATSC4m,-438.26966852165685
ATSC4p,-4.472659037210197
ATSC4s,-0.44328731097961976
ATSC4v,-855.6953755093663
ATSC5Z,92.97349112426035
ATSC5c,-0.13867638754554695
ATSC5d,9.2603550295858
ATSC5i,-5.899702719480511
ATSC5m,450.15641136757415
ATSC5p,1.9282656305136328
ATSC5s,-3.5096120973044087
ATSC5v,657.4615530471526
ATSC6Z,72.45349112426035
ATSC6c,0.3603586708567493
ATSC6d,4.414201183431952
ATSC6i,35.91530268098159
ATSC6m,350.9989859706509
ATSC6p,4.181379331904664
ATSC6s,0.9071400394477327
ATSC6v,752.3404639100519
ATSC7Z,-8.800946745562111
ATSC7c,-0.5899574148539076
ATSC7d,-2.485207100591718
ATSC7i,-3.03478875247665
ATSC7m,-41.16626111928997
ATSC7p,-0.3999015266600505
ATSC7s,-3.53095989480605
ATSC7v,-39.522340100615054
ATSC8Z,60.429822485207104
ATSC8c,0.6119539635864844
ATSC8d,-1.63905325443787
ATSC8i,-7.967984805715194
ATSC8m,268.82284066532554
ATSC8p,-1.407265853959373
ATSC8s,49.4557922419461
ATSC8v,-199.32064803988578
AXp-0d,0.7166763775121916
AXp-1d,0.4537444105526161
AXp-2d,0.2973231877637008
AXp-3d,0.19220426691010173
AXp-4d,0.12608339821231115
AXp-5d,0.07935155266883212
AXp-6d,0.05060012173327879
AXp-7d,0.032780061808397605
GATS1Z,0.9380345970409818
GATS1c,1.8429406326647375
GATS1d,0.8949845367755818
GATS1i,1.4181617086399685
GATS1m,0.9435144308929443
GATS1p,1.1788992843670134
GATS1s,0.6372538779004909
GATS1v,1.0939104251513243
GATS2Z,0.9630922804897154
GATS2c,0.8244044102322806
GATS2d,1.4522522522522525
GATS2i,1.181915738037647
GATS2m,0.9685930287420936
GATS2p,1.0933076496803245
GATS2s,0.4241980519247472
GATS2v,1.0683242175632919
GATS3Z,1.037436307134606
GATS3c,1.192956854588303
GATS3d,1.3072233910557267
GATS3i,1.1358800871270527
GATS3m,1.0376189640908093
GATS3p,1.0518647790130198
GATS3s,0.7641110036435667
GATS3v,1.03662259407597
GATS4Z,1.0659458990889863
GATS4c,1.1196963506287456
GATS4d,1.0112970112970114
GATS4i,1.1030405674194736
GATS4m,1.0657014449072553
GATS4p,1.0791963473803374
GATS4s,0.9827126009645012
GATS4v,1.0638361803687446
GATS5Z,0.933390861412066
GATS5c,1.0656887972508318
GATS5d,0.8951922219248953
GATS5i,0.9629120848855388
GATS5m,0.9307078500107168
GATS5p,0.909904846970085
GATS5s,1.1159790369096987
GATS5v,0.8970328849395613
GATS6Z,0.9399536801672032
GATS6c,0.7537631276289024
GATS6d,0.9468516135182805
GATS6i,0.8357151424810649
GATS6m,0.9380865202426528
GATS6p,0.8685824055677918
GATS6s,1.015890333920438
GATS6v,0.8928749658953983
GATS7Z,0.9624258256381554
GATS7c,1.0377339954725553
GATS7d,0.9788112134480851
GATS7i,1.011795348457058
GATS7m,0.9653459856142946
GATS7p,1.0268088254523136
GATS7s,0.689740045841358
GATS7v,1.0166065007458567
GATS8Z,0.9093695174554277
GATS8c,0.5681016399606169
GATS8d,0.9526397906286176
GATS8i,1.0067326284880738
GATS8m,0.9153060705472471
GATS8p,1.044059616551857
GATS8s,0.5187125394627733
GATS8v,1.028642916523698
MATS1Z,0.03675622425039914
MATS1c,-0.7058693376099104
MATS1d,0.3398547801532875
MATS1i,-0.12114627390756513
MATS1m,0.03667425469715502
MATS1p,-0.01793529249274615
MATS1s,-0.04435420498660896
MATS1v,0.009101223506899372
MATS2Z,0.021412464468766094
MATS2c,0.2686210567996575
MATS2d,-0.09234234234234248
MATS2i,-0.0073894875866923485
MATS2m,0.018474526154664817
MATS2p,-0.034232682362659785
MATS2s,0.16518578134757425
MATS2v,-0.03389562858907309
MATS3Z,-0.046364063654065646
MATS3c,-0.1026301865994686
MATS3d,-0.11268004531477593
MATS3i,-0.06497155511052002
MATS3m,-0.04610587791805829
MATS3p,-0.05199577494250406
MATS3s,0.002055461849186483
MATS3v,-0.04278903769025973
MATS4Z,-0.0680016569696285
MATS4c,0.0010626475561030366
MATS4d,-0.014419181085847768
MATS4i,-0.09006921518201427
MATS4m,-0.06880435755510851
MATS4p,-0.10490423503553241
MATS4s,-0.0019204803114878746
MATS4v,-0.08900941303922796
MATS5Z,0.0652863362613707
MATS5c,-0.049125046056596094
MATS5d,0.08724690036571227
MATS5i,-0.020155035936138637
MATS5m,0.06612236878524273
MATS5p,0.04231599180881971
MATS5s,-0.014226370418001786
MATS5v,0.06398785444797085
MATS6Z,0.05437659892773033
MATS6c,0.13643474774658237
MATS6d,0.04444921111587778
MATS6i,0.13113618481835326
MATS6m,0.055103652994438986
MATS6p,0.09807239866878989
MATS6s,0.003930057419581316
MATS6v,0.07825843754085031
MATS7Z,-0.006974143677412829
MATS7c,-0.23584107890923867
MATS7d,-0.02642307111580857
MATS7i,-0.011699848889529067
MATS7m,-0.006823775439772137
MATS7p,-0.009903508177373314
MATS7s,-0.01615199298509092
MATS7v,-0.004340784008727955
MATS8Z,0.04788646910344067
MATS8c,0.2446344081475112
MATS8d,-0.017426644521616595
MATS8i,-0.030718519733820806
MATS8m,0.044560439736468005
MATS8p,-0.03485075190591204
MATS8s,0.2262301564339644
MATS8v,-0.021891615714509902
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,39.71656069043173
SpAD_D,395.51285241375547
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,6.929410254075936
SssNH2,0
SsssAs,0
SsssCH,0.7789773505537941
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,814
TMWC10,139.7687755390718
TSRW10,66.34826408063779
VE1_Dt,5.477382766894454
VE2_Dt,0.17668976667401465
VE3_Dt,2.832029501083083
VR1_Dt,199.6589564616733
VR2_Dt,6.440611498763655
VR3_Dt,6.428012804808907
Xc-3dv,0.9211470769218117
Xc-4dv,0.0
Xc-5dv,0.1752063942217494
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2687287392826324
Xch-7d,0.2754319160449886
Xp-0dv,18.588874470508987
Xp-1dv,11.230417420283404
Xp-2dv,8.390092601103694
Xp-3dv,6.146934952533482
Xp-4dv,4.298573952513499
Xp-5dv,2.8804908098921485
Xp-6dv,1.6904286406234477
Xp-7dv,1.1171124437565831
Xpc-4d,4.265648648680354
Xpc-5d,5.884474456334928
Xpc-6d,8.205460113252787
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,67
nFRing,0
nHBAcc,3
nHBDon,2
nHRing,1
nSpiro,0
naRing,2
piPC10,6.1487353542714835
AATS0dv,5.476923076923077
AATS0pe,5.965478461538463
AATS0se,7.453086953846152
AATS1dv,5.3283582089552235
AATS1pe,6.333447761194029
AATS1se,7.617593611940298
AATS2dv,3.941666666666667
AATS2pe,6.164024166666667
AATS2se,7.552264666666665
AATS3dv,2.754491017964072
AATS3pe,6.007353293413173
AATS3se,7.479187257485029
AATS4dv,2.4021164021164023
AATS4pe,5.948124867724869
AATS4se,7.459508931216931
AATS5dv,2.272277227722772
AATS5pe,5.8481980198019805
AATS5se,7.404657207920793
AATS6dv,2.4126984126984126
AATS6pe,5.8746105820105825
AATS6se,7.41519528042328
AATS7dv,2.35195530726257
AATS7pe,5.822854748603351
AATS7se,7.333550167597766
AATS8dv,2.346368715083799
AATS8pe,5.811563687150838
AATS8se,7.333069944134078
AATSC0Z,7.0499408284023675
AATSC0c,0.01397488297998818
AATSC0d,0.5254437869822484
AATSC0i,1.4490894086659032
AATSC0m,33.70262026177514
AATSC0p,0.2255853886425671
AATSC0s,1.221275476660092
AATSC0v,50.86528047672301
AATSC1Z,0.2591292060408021
AATSC1c,-0.009864441392260268
AATSC1d,0.17857458270776289
AATSC1i,-0.17555178241879107
AATSC1m,1.236018479441839
AATSC1p,-0.004045939927394257
AATSC1s,-0.05416870283690029
AATSC1v,0.4629362863597811
AATSC2Z,0.15095660749506912
AATSC2c,0.0037539478347359714
AATSC2d,-0.048520710059171655
AATSC2i,-0.010708028197344047
AATSC2m,0.6226399395069012
AATSC2p,-0.007722392955058162
AATSC2s,0.20173734385272848
AATSC2v,-1.7241106551180336
AATSC3Z,-0.3268639053254437
AATSC3c,-0.0014342448479419247
AATSC3d,-0.05920702972752722
AATSC3i,-0.0941495923752076
AATSC3m,-1.5538888953080825
AATSC3p,-0.011729487098176231
AATSC3s,0.0025102851496218567
AATSC3v,-2.1764764034441333
AATSC4Z,-0.47940765786919637
AATSC4c,1.4850375245510361e-05
AATSC4d,-0.00757646911493066
AATSC4i,-0.13051834576710702
AATSC4m,-2.3188871350352214
AATSC4p,-0.023664862630741784
AATSC4s,-0.002345435507828676
AATSC4v,-4.527488759308817
AATSC5Z,0.4602648075458433
AATSC5c,-0.0006865167700274602
AATSC5d,0.045843341730622766
