DLiP-ID,T001HP
AATSC4m,-1.923005566658108
AATSC4p,0.00609077983820983
AATSC4s,-0.2069661607903022
AATSC4v,0.8558601474056101
AATSC5Z,-0.8541666666666666
AATSC5c,0.001904776973082087
AATSC5d,-0.022871141172389857
AATSC5i,0.054493339896573255
AATSC5m,-4.037038694776851
AATSC5p,-0.009951746944250195
AATSC5s,-0.27936675402422884
AATSC5v,-4.269109171062491
AATSC6Z,0.3931034482758621
AATSC6c,-0.0036966392964234624
AATSC6d,0.006796081667802941
AATSC6i,-0.1504429519559808
AATSC6m,1.8227599692418106
AATSC6p,-0.004184093830226155
AATSC6s,0.23229932900355232
AATSC6v,0.7951387024662967
AATSC7Z,0.6642335766423357
AATSC7c,0.004901194492162782
AATSC7d,0.01374784477847741
AATSC7i,0.20173446976888926
AATSC7m,3.019548363064633
AATSC7p,0.011877904799185152
AATSC7s,0.5824138565447421
AATSC7v,1.746309699461798
AATSC8Z,0.45112781954887216
AATSC8c,-0.00661779518728338
AATSC8d,-0.027211629489957992
AATSC8i,-0.2902573083331943
AATSC8m,2.1685380160155847
AATSC8p,-0.013464935455058606
AATSC8s,-0.12350573798352976
AATSC8v,0.7788846484604572
ATS0are,397.0694
ATS1are,418.487
ATS2are,705.9216999999998
ATS3are,883.8999000000002
ATS4are,973.3439
ATS5are,929.5947000000002
ATS6are,931.6600000000001
ATS7are,885.8727
ATS8are,824.121
ATSC0dv,262.0
ATSC0pe,8.73742096774193
ATSC0se,5.853445935483866
ATSC1dv,67.0
ATSC1pe,-0.563320031217471
ATSC1se,-0.6384990301769019
ATSC2dv,26.0
ATSC2pe,3.357243782518223
ATSC2se,2.8491704682622245
ATSC3dv,-87.0
ATSC3pe,-2.147206087408948
ATSC3se,-1.5391864973985416
ATSC4dv,-103.0
ATSC4pe,-2.4841085327783516
ATSC4se,-1.7070992591051022
ATSC5dv,-58.0
ATSC5pe,-1.493463215400608
ATSC5se,-0.8461843662851279
ATSC6dv,63.0
ATSC6pe,0.967865478668064
ATSC6se,0.7137792799167458
ATSC7dv,102.0
ATSC7pe,4.035684313215412
ATSC7se,3.2660013361082125
ATSC8dv,2.0
ATSC8pe,-0.7655982049948018
ATSC8se,-1.2482600874089471
AXp-0dv,0.5547247251082708
AXp-1dv,0.3026828814645874
AXp-2dv,0.16541514942149918
AXp-3dv,0.09066623268628968
AXp-4dv,0.0499419348554108
AXp-5dv,0.02709728035329718
AXp-6dv,0.015063450406054085
AXp-7dv,0.008170458405749597
BertzCT,1130.5074061355676
ECIndex,1083
ETA_eta,29.571627064312512
GATS1dv,0.529311784351145
GATS1pe,0.7891400957108665
GATS1se,0.8418528469064359
GATS2dv,0.8522655648154633
GATS2pe,0.6291292878627635
GATS2se,0.5594108419821553
GATS3dv,1.0616465971400924
GATS3pe,0.973648896293102
GATS3se,0.9500383273730194
GATS4dv,1.216280856548032
GATS4pe,1.1786503876155898
GATS4se,1.168522496855495
GATS5dv,1.1924167726887194
GATS5pe,1.2425917115683915
GATS5se,1.2960875620686991
GATS6dv,1.004356409581469
GATS6pe,1.117607385857727
GATS6se,1.163942273919815
GATS7dv,0.9194015712932524
GATS7pe,0.9530872002546281
GATS7se,0.9610980101092994
GATS8dv,0.9689347414337371
GATS8pe,0.9782030029371788
GATS8se,1.0286337837514818
LogEE_A,4.425938698254599
LogEE_D,260.07147296582593
MATS1dv,0.2477337786259542
MATS1pe,-0.0624573638212785
MATS1se,-0.1056721019210614
MATS2dv,0.056446529869038455
MATS2pe,0.2185570445635999
MATS2se,0.2768675224052399
MATS3dv,-0.14498441027846468
MATS3pe,-0.10729854043875801
MATS3se,-0.11481086223869547
MATS4dv,-0.1582730246852384
MATS4pe,-0.11446119475745833
MATS4se,-0.11741352619751362
MATS5dv,-0.09531382527565734
MATS5pe,-0.07359367103663483
MATS5se,-0.06224186298872891
MATS6dv,0.10281653066596473
MATS6pe,0.047364769345289534
MATS6se,0.052140598584981095
MATS7dv,0.17618543489162533
MATS7pe,0.20902828078168706
MATS7se,0.2525084226579379
MATS8dv,0.003558514607128508
MATS8pe,-0.040846767615959116
MATS8se,-0.09941078917587556
MAXaaCH,1.8491796619561651
MAXaaNH,3.036476460339754
MAXaasC,0.8899685113824716
MAXaasN,1.286155334047199
MAXdssC,-0.761410182964114
MAXsCH3,1.7971795815816378
MAXssNH,3.1434987784479267
MDEC-12,1.9522677343797468
MDEC-13,1.823562795362436
MDEC-22,13.617148075531084
MDEC-23,18.968728818643285
MDEC-33,5.432668149161233
MDEN-22,1.822792942259736
MDEN-23,1.0995899256440782
MDEO-11,1.111851571661591
MDEO-12,0.8442136252749053
MINaaCH,1.5932821292097086
MINaaNH,3.036476460339754
MINaasC,0.4636198946669037
MINaasN,1.286155334047199
MINdssC,-1.1102469304985536
MINsCH3,1.7971795815816378
MINssNH,2.5296203355611655
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.107142857142857
SM1_Dzi,2.2171684421373934
SM1_Dzm,2.101328966386594
SM1_Dzp,-8.520562230786668
SM1_Dzv,-3.910920159750701
SddssSe,0
SpAD_Dt,664.3226578550667
SpAbs_A,42.938419799114364
SpAbs_D,520.1429459316521
SpMAD_A,1.2628946999739519
SpMAD_D,15.29832193916623
SpMax_A,2.3656646887194546
SpMax_D,260.07147296582593
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,151.23000000000002
TpiPC10,7.908754738783246
VAdjMat,6.169925001442312
VE1_DzZ,5.723114026585313
VE1_Dzi,5.720432063437314
VE1_Dzm,5.723123533634118
VE1_Dzp,5.732362837895416
VE1_Dzv,5.731992263245748
VE2_DzZ,0.16832688313486216
VE2_Dzi,0.16824800186580335
VE2_Dzm,0.16832716275394466
VE2_Dzp,0.168598906996924
VE2_Dzv,0.168588007742522
VE3_DzZ,2.9682884991185166
VE3_Dzi,2.967819769727119
VE3_Dzm,2.96829016028425
VE3_Dzp,2.9699032399851117
VE3_Dzv,2.969838591839354
VR1_DzZ,224.94638767106835
VR1_Dzi,225.4703195095056
VR1_Dzm,224.94559819082502
VR1_Dzp,224.31064714831084
VR1_Dzv,224.04695407149282
VR2_DzZ,6.616070225619658
VR2_Dzi,6.631479985573694
VR2_Dzm,6.616047005612501
VR2_Dzp,6.597371974950319
VR2_Dzv,6.5896162962203775
VR3_DzZ,6.639637528416583
VR3_Dzi,6.641963961101652
VR3_Dzm,6.639634018773077
VR3_Dzp,6.636807340360127
VR3_Dzv,6.635631077901302
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.037267799624996496
Xch-6dv,0.07286108551945635
Xch-7dv,0.0790637592599194
Xpc-4dv,1.2372732778711841
Xpc-5dv,1.5351179794797134
Xpc-6dv,1.6625623835647396
Zagreb1,166.0
Zagreb2,185.0
fragCpx,174.11
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,3
nBondsM,20
nBondsO,36
nBondsS,44
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,11
naHRing,2
AATS0are,6.404345161290322
AATS1are,6.538859375
AATS2are,6.476345871559631
AATS3are,6.224647183098593
AATS4are,6.320414935064935
AATS5are,6.455518750000001
AATS6are,6.425241379310346
AATS7are,6.466224087591241
AATS8are,6.196398496240602
AATSC0dv,4.225806451612903
AATSC0pe,0.14092614464099887
AATSC0se,0.09441041831425591
AATSC1dv,1.046875
AATSC1pe,-0.008801875487772984
AATSC1se,-0.009976547346514092
AATSC2dv,0.23853211009174313
AATSC2pe,0.03080040167447911
AATSC2se,0.02613917860791032
AATSC3dv,-0.6126760563380281
AATSC3pe,-0.015121169629640477
AATSC3se,-0.010839341530975646
AATSC4dv,-0.6688311688311688
AATSC4pe,-0.016130574888171115
AATSC4se,-0.011085060124059106
AATSC5dv,-0.4027777777777778
AATSC5pe,-0.01037127232917089
AATSC5se,-0.005876280321424499
AATSC6dv,0.43448275862068964
AATSC6pe,0.006674934335641821
AATSC6se,0.0049226157235637644
AATSC7dv,0.7445255474452555
AATSC7pe,0.029457549731499354
AATSC7se,0.02383942581100885
AATSC8dv,0.015037593984962405
AATSC8pe,-0.005756377481163923
AATSC8se,-0.009385414191044715
AETA_eta,0.8697537371856621
ATSC0are,9.46939354838709
ATSC1are,-0.8154836628511868
ATSC2are,4.094056503642047
ATSC3are,-2.449936836628513
ATSC4are,-2.8328484911550396
ATSC5are,-1.3092721123829185
ATSC6are,0.831844120707609
ATSC7are,4.719501352757554
ATSC8are,-1.3282377731529684
BCUTZ-1h,8.031702624669878
BCUTZ-1l,5.69493580599045
BCUTc-1h,0.4987062743634204
BCUTc-1l,-0.47323782726165675
BCUTd-1h,3.202202498169354
BCUTd-1l,0.9725302642165441
BCUTi-1h,14.560911468943214
BCUTi-1l,10.955248878785731
BCUTm-1h,16.016779298579873
BCUTm-1l,11.705980271157323
BCUTp-1h,1.9818462040331832
BCUTp-1l,0.7398159927551712
BCUTs-1h,7.010471210697593
BCUTs-1l,1.241990914938955
BCUTv-1h,20.890166209428344
BCUTv-1l,14.699764312402888
BalabanJ,1.3899605497427439
Diameter,20
ETA_beta,42.25
GATS1are,0.8225582858288437
GATS2are,0.6092737325587528
GATS3are,0.9755027042526815
GATS4are,1.1890800768028151
GATS5are,1.245590370322679
GATS6are,1.140912774800209
GATS7are,0.9510316214773701
GATS8are,0.9990999559103956
HybRatio,0.34782608695652173
Lipinski,True
LogEE_Dt,332.16132892753336
MATS1are,-0.08342665180724766
MATS2are,0.2459217029573529
MATS3are,-0.11296296072390906
MATS4are,-0.12044038920372567
MATS5are,-0.059530146132371904
MATS6are,0.037561547155588154
MATS7are,0.22555116313113466
MATS8are,-0.0653873458346841
MAXssCH2,0.799024526105373
MAXsssCH,-0.8548347857390548
MINssCH2,-0.3762844589950818
MINsssCH,-0.8548347857390548
NsssssAs,0
RotRatio,0.3333333333333333
SM1_Dzpe,2.2607099143206857
SM1_Dzse,2.0840519597672014
SMR_VSA1,19.4324647167844
SMR_VSA2,0.0
SMR_VSA3,24.83582381463931
SMR_VSA4,0.0
SMR_VSA5,45.379681268042106
SMR_VSA6,11.861545009918906
SMR_VSA7,76.35795412081649
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,414.9142922250527
SpAD_Dzi,401.34425470200165
SpAD_Dzm,415.0361040145516
SpAD_Dzp,625.6246390692274
SpAD_Dzv,546.082787456762
SpAbs_Dt,664.3226578550668
SpDiam_A,4.731060851369389
SpDiam_D,388.57042756671126
SpMAD_Dt,19.538901701619608
SpMax_Dt,332.16132892753336
SsssssAs,0
VE1_Dzpe,5.722584837965657
VE1_Dzse,5.7231871109753705
VE2_Dzpe,0.1683113187636958
VE2_Dzse,0.1683290326757462
VE3_Dzpe,2.968196029689381
VE3_Dzse,2.9683012690761093
VMcGowan,348.58000000000135
VR1_Dzpe,225.02495880172188
VR1_Dzse,224.93581341567977
VR2_Dzpe,6.618381141227114
VR2_Dzse,6.615759218108229
VR3_Dzpe,6.639986755682132
VR3_Dzse,6.639590519420161
mZagreb1,11.0
mZagreb2,7.638888888888889
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,54
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1527321540062434
AATSC1are,-0.012741932232049794
AATSC2are,0.037560151409560066
AATSC3are,-0.017253076314285302
AATSC4are,-0.018395120072435323
AATSC5are,-0.0090921674471036
AATSC6are,0.005736856004880063
AATSC7are,0.034448914983631784
AATSC8are,-0.00998675017408247
AETA_beta,1.2426470588235294
BCUTdv-1h,6.029152611884688
BCUTdv-1l,0.9959429514907665
BCUTpe-1h,3.505242270709189
BCUTpe-1l,2.244842072265486
BCUTse-1h,3.7179061618759004
BCUTse-1l,2.4408450321317954
ETA_alpha,15.566666666666668
ETA_dBeta,-3.25
ETA_eta_B,0.5123263214087643
ETA_eta_F,35.33454490276381
ETA_eta_L,7.715675311948064
ETA_eta_R,64.90617196707632
ETA_psi_1,0.5183129855715872
LabuteASA,195.7651581750905
LogEE_DzZ,207.51912090244232
LogEE_Dzi,200.7373381875343
LogEE_Dzm,207.57985580040483
LogEE_Dzp,311.9571214758564
LogEE_Dzv,272.68272030783305
PEOE_VSA1,25.460946077600624
PEOE_VSA2,9.361636831863176
PEOE_VSA3,14.573052889090853
PEOE_VSA4,4.9839785209472085
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,18.90801031431363
PEOE_VSA8,43.664316641287385
PEOE_VSA9,12.462662452073971
SM1_Dzare,2.542577943229409
SpAD_Dzpe,410.3684205535161
SpAD_Dzse,415.57380757568376
SpAbs_DzZ,412.9310989477418
SpAbs_Dzi,399.27798134682723
SpAbs_Dzm,413.0583826344229
SpAbs_Dzp,632.4348051824993
SpAbs_Dzv,549.2763607754168
SpDiam_Dt,468.4147870034009
SpMAD_DzZ,12.203361536030961
SpMAD_Dzi,11.80424278535299
SpMAD_Dzm,12.206944235722105
SpMAD_Dzp,18.40072467850669
SpMAD_Dzv,16.06125845461065
SpMax_DzZ,207.51912090244232
SpMax_Dzi,200.7373381875343
SpMax_Dzm,207.57985580040483
SpMax_Dzp,311.9571214758564
SpMax_Dzv,272.68272030783305
VE1_Dzare,5.721860666515557
VE2_Dzare,0.16829001960339873
VE3_Dzare,2.968069475466936
VR1_Dzare,225.1145309890565
VR2_Dzare,6.621015617325192
VR3_Dzare,6.640384730934463
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.457843137254902
AETA_dBeta,-0.09558823529411764
AETA_eta_B,0.015068421217904833
AETA_eta_F,1.0392513206695237
AETA_eta_L,0.22693162682200188
AETA_eta_R,1.9090050578551858
BCUTare-1h,3.558881039917529
BCUTare-1l,2.194858974027266
ETA_beta_s,22.75
ETA_dPsi_A,0.19568701442841274
ETA_dPsi_B,0.0
ETA_eta_BR,0.7703263214087643
ETA_eta_FL,8.686211929016267
ETA_eta_RL,16.40188724096433
LogEE_Dzpe,205.25070174482633
LogEE_Dzse,207.84819943371738
PEOE_VSA10,18.249149240347876
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,16.323320606216136
SlogP_VSA2,49.27470519942449
SlogP_VSA3,29.103860131223374
SlogP_VSA4,6.923737199690624
SlogP_VSA5,29.792950727245938
SlogP_VSA6,53.7169032412191
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,403.3939471865409
SpAbs_Dzpe,408.240693575332
SpAbs_Dzse,413.61234690766764
SpDiam_DzZ,309.92567103502387
SpDiam_Dzi,298.0971756972251
SpDiam_Dzm,310.0195930307144
SpDiam_Dzp,470.4472720506215
SpDiam_Dzv,410.81855642426945
SpMAD_Dzpe,12.069659428044591
SpMAD_Dzse,12.22275904634364
SpMax_Dzpe,205.25070174482633
SpMax_Dzse,207.84819943371738
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,34
AETA_beta_s,0.6691176470588235
AETA_eta_BR,0.02265665651202248
AETA_eta_FL,0.2554768214416549
AETA_eta_RL,0.4824084482636568
DetourIndex,5387
EState_VSA1,23.794129586241695
EState_VSA2,19.572459993351504
EState_VSA3,12.362619183747604
EState_VSA4,29.792950727245938
EState_VSA5,4.567099647791355
EState_VSA6,25.514267914529853
EState_VSA7,30.33183534230805
EState_VSA8,25.585512770854287
EState_VSA9,4.736862953800049
ETA_beta_ns,19.5
ETA_shape_p,0.11777301927194858
ETA_shape_x,0.0
ETA_shape_y,0.28265524625267663
GhoseFilter,True
LogEE_Dzare,201.7717552974831
SlogP_VSA10,10.61239996190685
SlogP_VSA11,0.0
SpAbs_Dzare,401.0051052935512
SpDiam_Dzpe,306.25490386185186
SpDiam_Dzse,310.4561302200693
SpMAD_Dzare,11.864527858427675
SpMax_Dzare,201.7717552974831
TopoPSA(NO),151.23000000000002
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.286155334047199
VSA_EState9,84.71384466595283
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5735294117647058
EState_VSA10,19.49013894705617
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.042156862745097994
FilterItLogS,-5.282799151968838
SpDiam_Dzare,300.744908824748
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6198924731182786
ETA_epsilon_2,0.8833333333333332
ETA_epsilon_3,0.4387755102040806
ETA_epsilon_4,0.5754629629629617
ETA_epsilon_5,0.8219298245614034
AETA_beta_ns_d,0.029411764705882353
ETA_dEpsilon_A,0.18111696291419793
ETA_dEpsilon_B,0.04442951015531682
ETA_dEpsilon_C,-0.1366874527588811
ETA_dEpsilon_D,0.06140350877192979
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7941176470588235
MDEDescriptor,"0.0,1.9522677343797468,1.823562795362436,0.0,13.617148075531084,18.968728818643285,0.0,5.432668149161233,0.0,0.0,1.111851571661591,0.8442136252749053,0.0,0.0,0.0,0.0,1.822792942259736,1.0995899256440782,0.0"
APolDescriptor,69.76020399999996
BCUTDescriptor,"11.98825662577355,15.998958981343781,-0.3316490627189031,0.3381520973721047,4.064642814204574,9.96401616471259"
BPolDescriptor,41.999796
TPSADescriptor,151.23000000000002
ALOGPDescriptor,"2.290499999999998,5.24639024999999,119.73339999999999"
XLogPDescriptor,2.717
VAdjMaDescriptor,6.169925001442312
WeightDescriptor,468.2121182200001
ChiPathDescriptor,"24.338288046437576,16.401887240964335,14.534607969039326,10.839558866899528,8.740494172656508,6.418980487407937,4.190563006456806,2.800999199234818,18.860640653681205,10.896583732725146,7.774512022810464,4.986642797745934,3.346109635312524,2.03229602649729,1.1146953300480018,0.6209548388369691"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.2596797007874871,0.33401609854035613,0.0,0.0,0.037267799624996496,0.07286108551945635,0.0790637592599194"
AtomCountDescriptor,62
BondCountDescriptor,36
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.1140337148788357,0.0,0.23570226039551587,0.0,0.779813216801646,0.0,0.0489415278850618,0.0"
RuleOfFiveDescriptor,1
CarbonTypesDescriptor,"0,0,6,5,2,4,4,0,0"
ZagrebIndexDescriptor,166.0
LargestChainDescriptor,21
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"68.45104970752169,2.013266167868285,31.563228500030803,12.928621462166383,18.634607037864406"
FractionalPSADescriptor,0.32299463024351105
WienerNumbersDescriptor,"4235.0,44.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.7404659188358216,5.420791686522641,6.963993971419486,1.2372732778711841,1.5351179794797136,1.5580350235822364"
FractionalCSP3Descriptor,0.34782608695652173
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,6,0,0,8,1,0,0,2,4,0,0,0,0,0,0,2,1,0,0,0,2,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,4
LargestPiSystemDescriptor,8
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"28.569444444444443,15.29741964689905,10.493884297520662"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,2974.11
HBondAcceptorCountDescriptor,9
HybridizationRatioDescriptor,0.34782608695652173
AutocorrelationDescriptorMass,"40.03222698536361,40.15291699414115,54.66700255956035,50.173629070308756,50.335196172738954"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,14
AutocorrelationDescriptorCharge,"0.9536692728028708,-0.7171579210214103,0.5015926944171208,-0.2661909392929167,-0.060516133650777515"
EccentricConnectivityIndexDescriptor,1083
AutocorrelationDescriptorPolarizability,"1981.1990969466817,2227.6277070140263,2877.6532718416493,2778.524581098967,2597.255793698528"
