DLiP-ID,T003QO
AATSC5i,-0.013064894290158786
AATSC5m,-40.73100641286018
AATSC5p,-0.03849629762543333
AATSC5s,-0.1914030189056669
AATSC5v,-6.477676114021666
AATSC6Z,5.190079778009017
AATSC6c,-0.00752387019099924
AATSC6d,0.08365468976352247
AATSC6i,0.3918188380154292
AATSC6m,26.09458012688984
AATSC6p,0.048324826625898806
AATSC6s,-0.5449446149081227
AATSC6v,8.028318952635994
AATSC7Z,5.6983235056075845
AATSC7c,0.003455598890307119
AATSC7d,-0.04546190311018612
AATSC7i,0.21724114087828275
AATSC7m,28.379838821597833
AATSC7p,0.10629010819229645
AATSC7s,0.5501133681653372
AATSC7v,14.725974413137584
AATSC8Z,-2.7943288241415196
AATSC8c,-0.0024180133899304335
AATSC8d,-0.13345473465140475
AATSC8i,-0.33715428264735137
AATSC8m,-17.688226370785607
AATSC8p,-0.08507103142572951
AATSC8s,-0.10599389567622883
AATSC8v,-9.271039630060999
ATS0are,201.93010000000004
ATS1are,209.25400000000002
ATS2are,325.04
ATS3are,399.51399999999995
ATS4are,407.06120000000004
ATS5are,368.24499999999995
ATS6are,324.62000000000006
ATS7are,274.7
ATS8are,248.446
ATSC0dv,128.6896765343599
ATSC0pe,4.299554838709676
ATSC0se,3.1928888387096763
ATSC1dv,23.988062560575752
ATSC1pe,-0.49455660770031484
ATSC1se,-0.41477067221644104
ATSC2dv,-1.6428917065984963
ATSC2pe,-0.1434819979188373
ATSC2se,-0.2739118043704474
ATSC3dv,-31.655348723680326
ATSC3pe,-0.1770627471384022
ATSC3se,-0.22093384391259116
ATSC4dv,-22.977609628744638
ATSC4pe,0.37547741935483536
ATSC4se,0.4212296451612901
ATSC5dv,-19.374304315492125
ATSC5pe,-1.4907090530697176
ATSC5se,-1.0481050530697185
ATSC6dv,-34.63690799906934
ATSC6pe,-0.7037998959417264
ATSC6se,-0.3060188636836628
ATSC7dv,19.116914964835725
ATSC7pe,1.4161945889698273
ATSC7se,0.857706847034339
ATSC8dv,-21.700958792067595
ATSC8pe,0.6284195629552569
ATSC8se,0.5402147887617064
AXp-0dv,0.6827866907906651
AXp-1dv,0.34457691420811976
AXp-2dv,0.19488208625012488
AXp-3dv,0.1036578189527749
AXp-4dv,0.06488168272865516
AXp-5dv,0.02797546544555189
AXp-6dv,0.019651225794755197
AXp-7dv,0.00805292029834377
BertzCT,635.612430040212
ECIndex,329
ETA_eta,14.40824571085921
GATS1dv,0.604602265342346
GATS1pe,0.7991924754775817
GATS1se,0.8589029249161902
GATS2dv,0.90918622075483
GATS2pe,0.834749208845327
GATS2se,0.8992063754904372
GATS3dv,1.0586967169767305
GATS3pe,0.9519380469848551
GATS3se,0.996324007497946
GATS4dv,1.1038257266033484
GATS4pe,1.0324512215068027
GATS4se,1.0261629891765325
GATS5dv,1.1239048456569847
GATS5pe,1.215739332819669
GATS5se,1.1905047982487094
GATS6dv,1.1790755436254081
GATS6pe,1.1558241720801246
GATS6se,1.0968333805942327
GATS7dv,0.8340726074967674
GATS7pe,0.6172266896347859
GATS7se,0.6242764574725537
GATS8dv,1.0230811279466954
GATS8pe,0.7332706799353571
GATS8se,0.7149968618771508
LogEE_A,3.905552276822719
LogEE_D,86.14564260376653
MATS1dv,0.18057730993948953
MATS1pe,-0.11143053913308419
MATS1se,-0.12584499774569605
MATS2dv,-0.007915109319737122
MATS2pe,-0.02069024400125485
MATS2se,-0.05318860984158406
MATS3dv,-0.1250072645030738
MATS3pe,-0.020928377689710596
MATS3se,-0.03516497465927886
MATS4dv,-0.08927526374895214
MATS4pe,0.04366468546631197
MATS4se,0.06596371913334746
MATS5dv,-0.08046668463057435
MATS5pe,-0.18531180944877798
MATS5se,-0.1754505428743255
MATS6dv,-0.16360136562579974
MATS6pe,-0.0994986580697452
MATS6se,-0.05825804641411492
MATS7dv,0.10233478445019513
MATS7pe,0.22690737842494066
MATS7se,0.18505646350176747
MATS8dv,-0.13068836224296476
MATS8pe,0.11327339214412335
MATS8se,0.13112465934126152
MAXaaCH,1.7949845817829222
MAXaasC,0.553200113378685
MAXdssC,-0.285240929705215
MAXsCH3,1.5137345817829222
MAXssNH,2.7517592592592592
MDEC-12,1.2582010118014302
MDEC-13,1.3880799210651174
MDEC-22,4.68483648103011
MDEC-23,12.398581330360708
MDEC-33,7.376268394100431
MDEO-11,0.14285714285714285
MDEO-12,0.33333333333333337
MINaaCH,1.6184618291761148
MINaasC,0.08360245023935509
MINdssC,-0.285240929705215
MINsCH3,1.5137345817829222
MINssNH,2.7517592592592592
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.55
SM1_Dzi,0.8383561164118898
SM1_Dzm,2.58966115286277
SM1_Dzp,-2.8601465784123885
SM1_Dzv,-1.0682003491527432
SddssSe,0
SpAD_Dt,286.7900531412363
SpAbs_A,25.106192008024774
SpAbs_D,172.2912852075331
SpMAD_A,1.2553096004012387
SpMAD_D,8.614564260376657
SpMax_A,2.3672205875070604
SpMax_D,86.14564260376653
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,58.56
TpiPC10,7.724888439323074
VAdjMat,5.392317422778761
VE1_DzZ,4.421193980367367
VE1_Dzi,4.410209017747393
VE1_Dzm,4.421171409540616
VE1_Dzp,4.387639490062494
VE1_Dzv,4.4079425518083015
VE2_DzZ,0.22105969901836836
VE2_Dzi,0.22051045088736965
VE2_Dzm,0.22105857047703079
VE2_Dzp,0.2193819745031247
VE2_Dzv,0.22039712759041508
VE3_DzZ,2.1795569714754945
VE3_Dzi,2.1770692652101316
VE3_Dzm,2.179551866319633
VE3_Dzp,2.1719385614533913
VE3_Dzv,2.176555219614267
VR1_DzZ,99.65096692424777
VR1_Dzi,101.29751690462592
VR1_Dzm,99.62461720854022
VR1_Dzp,102.34680530257941
VR1_Dzv,101.22506300039609
VR2_DzZ,4.982548346212388
VR2_Dzi,5.064875845231296
VR2_Dzm,4.981230860427011
VR2_Dzp,5.117340265128971
VR2_Dzv,5.061253150019804
VR3_DzZ,5.294820930375364
VR3_Dzi,5.311209079220232
VR3_Dzm,5.294556475339633
VR3_Dzp,5.32151427872215
VR3_Dzv,5.310493564857785
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.048611111111111105
Xch-7dv,0.1267944445909647
Xpc-4dv,1.6448870632888881
Xpc-5dv,2.5317213680368615
Xpc-6dv,2.557579081896696
Zagreb1,100.0
Zagreb2,116.0
fragCpx,61.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,1
nBondsM,13
nBondsO,21
nBondsS,19
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,0
AATS0are,6.513874193548388
AATS1are,6.539187500000001
AATS2are,6.500800000000001
AATS3are,6.549409836065573
AATS4are,6.565503225806452
AATS5are,6.34905172413793
AATS6are,6.365098039215687
AATS7are,6.104444444444444
AATS8are,6.21115
AATSC0dv,4.151279888205158
AATSC0pe,0.13869531737773147
AATSC0se,0.10299641415192504
AATSC1dv,0.7496269550179923
AATSC1pe,-0.015454893990634839
AATSC1se,-0.012961583506763782
AATSC2dv,-0.032857834131969924
AATSC2pe,-0.0028696399583767462
AATSC2se,-0.005478236087408947
AATSC3dv,-0.5189401430111529
AATSC3pe,-0.002902667985875446
AATSC3se,-0.0036218662936490353
AATSC4dv,-0.3706066069152361
AATSC4pe,0.006056087408948957
AATSC4se,0.006794026534859518
AATSC5dv,-0.33403972957745043
AATSC5pe,-0.02570188022533996
AATSC5se,-0.01807077677706411
AATSC6dv,-0.6791550588052812
AATSC6pe,-0.013799997959641694
AATSC6se,-0.0060003698761502515
AATSC7dv,0.424820332551905
AATSC7pe,0.03147099086599616
AATSC7se,0.019060152156318642
AATSC8dv,-0.5425239698016899
AATSC8pe,0.015710489073881423
AATSC8se,0.013505369719042658
AETA_eta,0.7204122855429606
ATSC0are,4.4119548387096765
ATSC1are,-0.5463824141519265
ATSC2are,-0.15266909469302972
ATSC3are,-0.480295005202916
ATSC4are,0.38837741935483605
ATSC5are,-1.2635509885535898
ATSC6are,-1.1931321540062427
ATSC7are,1.4023074921956322
ATSC8are,0.438284079084289
BCUTZ-1h,35.00142618860447
BCUTZ-1l,5.693616231716573
BCUTc-1h,0.4218280468372432
BCUTc-1l,-0.5281472670038542
BCUTd-1h,3.2311283564654807
BCUTd-1l,0.9778825518534463
BCUTi-1h,14.540292627952143
BCUTi-1l,10.954228106426806
BCUTm-1h,79.9051819888827
BCUTm-1l,11.705299809715454
BCUTp-1h,3.0603049041880985
BCUTp-1l,0.7518601316327549
BCUTs-1h,7.008270594117017
BCUTs-1l,1.042726091241594
BCUTv-1h,26.52493442520485
BCUTv-1l,14.70240274232616
BalabanJ,1.8828083405114406
Diameter,10
ETA_beta,28.0
GATS1are,0.8522901440441149
GATS2are,0.8710424608797505
GATS3are,1.006144835124546
GATS4are,1.0612313611258557
GATS5are,1.2005058482774351
GATS6are,1.2509394218795387
GATS7are,0.6014265249013068
GATS8are,0.7036676741931379
HybRatio,0.07142857142857142
Lipinski,True
LogEE_Dt,143.3950265706181
MATS1are,-0.1199713013981078
MATS2are,-0.021454172168580324
MATS3are,-0.05532340103866182
MATS4are,0.04401421065638346
MATS5are,-0.15307187918032597
MATS6are,-0.16438001252591172
MATS7are,0.21895828164499986
MATS8are,0.0769885852661321
NsssssAs,0
RotRatio,0.14285714285714285
SM1_Dzpe,1.2143740282510174
SM1_Dzse,1.1796274807524345
SMR_VSA1,14.637927532712576
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,12.426586145283864
SMR_VSA7,50.90709293413149
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
SpAD_DzZ,125.79691949036288
SpAD_Dzi,129.81903566387462
SpAD_Dzm,125.82866417156643
SpAD_Dzp,182.1996969449425
SpAD_Dzv,161.26220245373923
SpAbs_Dt,286.79005314123606
SpDiam_A,4.734441175014122
SpDiam_D,129.7244760947044
SpMAD_Dt,14.339502657061814
SpMax_Dt,143.3950265706181
SsssssAs,0
VE1_Dzpe,4.415977688112362
VE1_Dzse,4.416410501612171
VE2_Dzpe,0.22079888440561807
VE2_Dzse,0.22082052508060857
VE3_Dzpe,2.1783764370111878
VE3_Dzse,2.178474443007043
VMcGowan,218.88999999999984
VR1_Dzpe,100.69944578832616
VR1_Dzse,100.65679371218239
VR2_Dzpe,5.034972289416308
VR2_Dzse,5.03283968560912
VR3_Dzpe,5.30528747667772
VR3_Dzse,5.304863828750171
mZagreb1,7.777777777777778
mZagreb2,4.527777777777778
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,25
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1423211238293444
AATSC1are,-0.0170744504422477
AATSC2are,-0.0030533818938605945
AATSC3are,-0.00787368860988387
AATSC4are,0.006264151925078001
AATSC5are,-0.021785361871613618
AATSC6are,-0.023394748117769464
AATSC7are,0.031162388715458494
AATSC8are,0.010957101977107225
AETA_beta,1.4
BCUTdv-1h,6.022056623695804
BCUTdv-1l,0.25507897540094115
BCUTpe-1h,3.489248546874718
BCUTpe-1l,2.240984203867831
BCUTse-1h,3.702173124111078
BCUTse-1l,2.437175293374093
ETA_alpha,11.066666666666666
ETA_dBeta,4.0
ETA_eta_B,0.3901377569199447
ETA_eta_F,18.500831937092336
ETA_eta_L,3.9886667855644
ETA_eta_R,32.90907764795155
ETA_psi_1,0.6574257425742576
LabuteASA,132.5726400309916
LogEE_DzZ,62.66673607938747
LogEE_Dzi,64.95143563775791
LogEE_Dzm,62.60134245360824
LogEE_Dzp,90.38481182786813
LogEE_Dzv,80.3640511395814
PEOE_VSA1,15.160178952647085
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,56.12535606974514
PEOE_VSA8,5.687386274683562
PEOE_VSA9,21.618688064639354
SM1_Dzare,1.2179930913376789
SpAD_Dzpe,129.8699037650956
SpAD_Dzse,130.80584302432544
SpAbs_DzZ,124.01191949036297
SpAbs_Dzi,129.064515159104
SpAbs_Dzm,124.0159013645625
SpAbs_Dzp,183.62977023414874
SpAbs_Dzv,161.79630262831563
SpDiam_Dt,208.64224441574848
SpMAD_DzZ,6.289845974518144
SpMAD_Dzi,6.490951783193731
SpMAD_Dzm,6.291433208578321
SpMAD_Dzp,9.109984847247125
SpMAD_Dzv,8.063110122686961
SpMax_DzZ,62.66673607938747
SpMax_Dzi,64.95143563775791
SpMax_Dzm,62.60134245360824
SpMax_Dzp,90.38481182786813
SpMax_Dzv,80.3640511395814
VE1_Dzare,4.415277594626279
VE2_Dzare,0.22076387973131392
VE3_Dzare,2.1782178879793377
VR1_Dzare,100.77299725830063
VR2_Dzare,5.038649862915031
VR3_Dzare,5.306017615967538
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5533333333333333
AETA_dBeta,0.2
AETA_eta_B,0.019506887845997235
AETA_eta_F,0.9250415968546168
AETA_eta_L,0.19943333927822
AETA_eta_R,1.6454538823975775
BCUTare-1h,3.54401104609753
BCUTare-1l,2.18989645722865
ETA_beta_s,12.0
ETA_dPsi_A,0.0565742574257424
ETA_dPsi_B,0.0
ETA_eta_BR,0.5621377569199446
ETA_eta_FL,5.535409019888752
ETA_eta_RL,9.524075805453151
LogEE_Dzpe,64.99567058396035
LogEE_Dzse,65.46190288620033
PEOE_VSA10,11.49902366656781
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,10.05365155780638
SlogP_VSA2,18.123504665469746
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,10.357988675768818
SlogP_VSA6,45.34364144243449
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,128.84871502914362
SpAbs_Dzpe,128.77696713966967
SpAbs_Dzse,129.74417829164838
SpDiam_DzZ,97.37320445359828
SpDiam_Dzi,98.57168935150737
SpDiam_Dzm,97.30883009068886
SpDiam_Dzp,138.52929646722333
SpDiam_Dzv,124.1595728442008
SpMAD_Dzpe,6.493495188254779
SpMAD_Dzse,6.540292151216272
SpMax_Dzpe,64.99567058396035
SpMax_Dzse,65.46190288620033
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.6
AETA_eta_BR,0.02810688784599723
AETA_eta_FL,0.2767704509944376
AETA_eta_RL,0.4762037902726576
DetourIndex,1395
EState_VSA1,0.0
EState_VSA2,11.65669156263541
EState_VSA3,25.94578863132929
EState_VSA4,0.0
EState_VSA5,7.109797541277533
EState_VSA6,36.39820241076966
EState_VSA7,0.0
EState_VSA8,37.17667639990503
EState_VSA9,4.736862953800049
ETA_beta_ns,16.0
ETA_shape_p,0.3463855421686747
ETA_shape_x,0.0
ETA_shape_y,0.31626506024096385
GhoseFilter,True
LogEE_Dzare,64.48525716913869
SlogP_VSA10,5.687386274683562
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,127.75252124693972
SpDiam_Dzpe,99.60118015305373
SpDiam_Dzse,100.43934278454746
SpMAD_Dzare,6.442435751457181
SpMax_Dzare,64.48525716913869
TopoPSA(NO),58.56
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.9762993932140764
VSA_EState9,42.75996619635508
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.05333333333333332
ETA_dAlpha_B,0.0
FilterItLogS,-5.184630434009913
SpDiam_Dzare,98.65639627608698
ETA_beta_ns_d,2.5
ETA_epsilon_1,0.6494623655913979
ETA_epsilon_2,0.8416666666666665
ETA_epsilon_3,0.43793103448275894
ETA_epsilon_4,0.5519379844961243
ETA_epsilon_5,0.7924242424242423
AETA_beta_ns_d,0.125
ETA_dEpsilon_A,0.21153133110863898
ETA_dEpsilon_B,0.09752438109527362
ETA_dEpsilon_C,-0.11400695001336536
ETA_dEpsilon_D,0.0492424242424242
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7
MDEDescriptor,"0.0,1.2582010118014302,1.3880799210651174,0.0,4.68483648103011,12.398581330360708,0.0,7.376268394100431,0.0,0.0,0.14285714285714285,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,41.58072299999999
BCUTDescriptor,"11.850000000000021,78.91933764484916,-0.3573374144751221,0.2379361395594854,5.029893248660069,11.035144921819079"
BPolDescriptor,18.139277
TPSADescriptor,58.56
ALOGPDescriptor,"4.5775999999999994,20.954421759999995,82.0381"
XLogPDescriptor,4.098
VAdjMaDescriptor,5.392317422778761
WeightDescriptor,398.9105675
ChiPathDescriptor,"14.698306133819765,9.524075805453153,8.480740200692454,7.133642436819146,5.5233104144919904,3.9091158400485457,2.4702338991693535,1.4485641500339284,13.655733815813303,7.2361151983705145,5.651580501253623,3.8353393012526715,2.854794040060826,1.3707978068320423,0.9039563865587389,0.3462755728287822"
ChiChainDescriptor,"0.0,0.0,0.0,0.1388888888888889,0.31298846426393373,0.0,0.0,0.0,0.048611111111111105,0.1267944445909647"
AtomCountDescriptor,31
BondCountDescriptor,21
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"1.4064304463029755,0.0,0.43643195358482345,0.0,0.8883071273402342,0.0,0.15851487491999153,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,1,0,0,0,0"
ZagrebIndexDescriptor,100.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"39.83714772260404,1.9918573861302018,15.95097454437718,7.861238247558116,3.0585118170777714"
FractionalPSADescriptor,0.14679982124063434
WienerNumbersDescriptor,"837.0,31.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.484763780289181,5.167117641787433,6.63224739539898,1.644887063288888,2.5317213680368607,2.473211539474038"
FractionalCSP3Descriptor,0.07142857142857142
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.3718820861678,7.319857312722949,4.023374726077429"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,644.06
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.07142857142857142
AutocorrelationDescriptorMass,"109.19956899053012,33.96608269718033,54.32316912684915,72.65611661087547,97.89892986874828"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.41567745675796336,-0.18182506841037144,-0.013090156856147074,-0.1162139880142655,0.211703149237303"
EccentricConnectivityIndexDescriptor,329
AutocorrelationDescriptorPolarizability,"1468.520431438536,1680.0384202119276,2260.8410410903207,2241.71746365318,1740.493692434648"
