DLiP-ID,C000FS
AATSC3s,0.4889581437910755
AATSC3v,-7.940054478862208
AATSC4Z,-1.1391369047619047
AATSC4c,-0.002259218898909936
AATSC4d,-0.07242063492063493
AATSC4i,-0.32323411344467046
AATSC4m,-5.316525143988714
AATSC4p,-0.04373031483991096
AATSC4s,-0.20021057959506391
AATSC4v,-8.366774838042302
AATSC5Z,1.2305372807017543
AATSC5c,0.002372335111777409
AATSC5d,-0.01206140350877193
AATSC5i,0.21375280650359677
AATSC5m,5.503573680389939
AATSC5p,0.02069486261036212
AATSC5s,-0.3084362656953169
AATSC5v,4.0721062517212365
AATSC6Z,0.735733695652174
AATSC6c,0.00014615436393597926
AATSC6d,-0.019021739130434784
AATSC6i,-0.011185656413440565
AATSC6m,3.2151254293053673
AATSC6p,0.00935634368447487
