DLiP-ID,T002G4
GATS3Z,1.0194985216852788
GATS3c,1.1422241803375461
GATS3d,1.207987012987013
GATS3i,1.0867521032929102
GATS3m,1.0138723288576141
GATS3p,1.0356657796360549
GATS3s,0.9548775678779221
GATS3v,0.9965709133452622
GATS4Z,1.1320614499470603
GATS4c,1.2941189634289034
GATS4d,1.016335227272727
GATS4i,1.0846470585552324
GATS4m,1.129654748716664
GATS4p,1.090082722649793
GATS4s,1.4041223048308291
GATS4v,1.0647100533324054
GATS5Z,0.9391614014568845
GATS5c,1.3124075477157313
GATS5d,0.9054622933884295
GATS5i,0.934530334152929
GATS5m,0.9397538236439082
GATS5p,0.9186340995479679
GATS5s,1.4505717437079655
GATS5v,0.8900842703868856
GATS6Z,1.1811688065435908
GATS6c,0.8340266359574945
GATS6d,1.1162461479198764
GATS6i,0.9548544026873914
GATS6m,1.159725583769538
GATS6p,1.122792407174601
GATS6s,0.9878742928095433
GATS6v,0.9749241833044148
GATS7Z,1.269293668934229
GATS7c,1.0903159199928305
GATS7d,1.287957562349155
GATS7i,1.0674713111726573
GATS7m,1.2555337939730398
GATS7p,1.152995353680321
GATS7s,1.4406507467849157
GATS7v,1.091400495242266
GATS8Z,1.1010580239412024
GATS8c,0.7423809169205157
GATS8d,1.1872234513274336
GATS8i,1.1333528081578885
GATS8m,1.1016857188970048
GATS8p,1.1320920771074596
GATS8s,0.6948779072037234
GATS8v,1.1612947652555095
MATS1Z,0.059314486748264825
MATS1c,-0.6510034853416959
MATS1d,0.36937799043062225
MATS1i,-0.027870924663163522
MATS1m,0.06058417690288316
MATS1p,0.06906795223733844
MATS1s,-0.021089036805729298
MATS1v,0.05540031323513333
MATS2Z,0.12257968223917033
MATS2c,0.1708513555835281
MATS2d,0.019580419580419676
MATS2i,-0.016856860406456193
MATS2m,0.11820145852790874
MATS2p,0.016265980617398507
MATS2s,0.04790809082863184
MATS2v,0.015684150708821253
MATS3Z,-0.010632878518488927
MATS3c,-0.04471971936291623
MATS3d,-0.08831168831168827
MATS3i,-0.056602602414239055
MATS3m,-0.008798269194386353
MATS3p,-0.02670916671963626
MATS3s,-0.0025562062978675116
MATS3v,-0.015705238242957553
MATS4Z,-0.09388696885550471
MATS4c,0.004129811396880629
MATS4d,-0.023441558441558426
MATS4i,-0.059460701401176305
MATS4m,-0.09725674915304476
MATS4p,-0.10877546952014008
MATS4s,-0.06405712596645564
MATS4v,-0.11942754833251383
MATS5Z,0.07953433086281637
MATS5c,-0.0659595746170186
MATS5d,0.05573347107438014
MATS5i,0.04745175791845358
MATS5m,0.07649973989781642
MATS5p,0.04029465305992098
MATS5s,-0.1294175667825047
MATS5v,0.05891267929752851
MATS6Z,-0.051340454932224715
MATS6c,0.17186568718531942
MATS6d,-0.03846302003081662
MATS6i,0.05746506995849369
MATS6m,-0.04501743270097211
MATS6p,-0.02155426137709929
MATS6s,0.025082075626327634
MATS6v,0.029901289934622526
MATS7Z,-0.1901968039620673
MATS7c,-0.2205881828772566
MATS7d,-0.18489541432019305
MATS7i,-0.043820407804566426
MATS7m,-0.1879316018430093
MATS7p,-0.07643617642952219
MATS7s,-0.1341304122330806
MATS7v,-0.09732817759744163
MATS8Z,-0.09416716270884819
MATS8c,0.0686097428327736
MATS8d,-0.20227272727272724
MATS8i,-0.11725750761847342
MATS8m,-0.09895883218149244
MATS8p,-0.10151039037613714
MATS8s,0.16104894429876127
MATS8v,-0.16339789052744236
MAXaaN,4.585318483875032
MAXaaS,1.4831863702908974
MINaaN,4.585318483875032
MINaaS,1.4831863702908974
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,3
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,36.457965638835155
SpAD_D,326.49645471532455
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.770459952119092
SssNH2,0
SsssAs,0
SsssCH,-0.43730801752755544
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,996
TMWC10,136.01926298900813
TSRW10,79.47153255462075
VE1_Dt,5.2311360261022095
VE2_Dt,0.1868262866465075
VE3_Dt,2.6842478850744382
VR1_Dt,172.4616648383379
VR2_Dt,6.159345172797782
VR3_Dt,6.17979439613397
Xc-3dv,1.0696949614355864
Xc-4dv,0.0
Xc-5dv,0.19250306197107755
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.19245008972987526
Xch-6d,0.5346513531643303
Xch-7d,0.8368971832299691
Xp-0dv,17.065440838079397
Xp-1dv,10.740561465417816
Xp-2dv,8.654147714068575
Xp-3dv,6.8228935115429294
Xp-4dv,5.098106303347646
Xp-5dv,3.606357329762549
Xp-6dv,2.29027074894499
Xp-7dv,1.5154790765953297
Xpc-4d,4.705252115350462
Xpc-5d,7.350381836407882
Xpc-6d,10.36665632908158
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,57
nFRing,2
nHBAcc,5
nHBDon,3
nHRing,1
nSpiro,0
naRing,2
piPC10,6.454952857056177
AATS0dv,6.341563786008231
AATS0pe,6.105231481481479
AATS0se,7.5793467592592565
AATS1dv,6.023391812865498
AATS1pe,6.409815789473685
AATS1se,7.689215578947367
AATS2dv,4.586538461538462
AATS2pe,6.227391346153846
AATS2se,7.60551146153846
AATS3dv,3.407142857142857
AATS3pe,6.106265714285716
AATS3se,7.5825907
AATS4dv,3.2047619047619045
AATS4pe,6.203649999999999
AATS4se,7.701903842857142
AATS5dv,3.037878787878788
AATS5pe,6.104982575757575
AATS5se,7.635690818181819
AATS6dv,3.15819209039548
AATS6pe,6.031336440677966
AATS6se,7.538619050847458
AATS7dv,3.017699115044248
AATS7pe,6.136340707964602
AATS7se,7.620990902654868
AATS8dv,2.734513274336283
AATS8pe,6.036975221238937
AATS8se,7.522935097345132
AATSC0Z,9.809327846364885
AATSC0c,0.015220146413504053
AATSC0d,0.6035665294924555
AATSC0i,1.5765092075395775
AATSC0m,45.1736407877229
AATSC0p,0.278745977663262
AATSC0s,1.3746357780073415
AATSC0v,51.88564313857434
AATSC1Z,0.5818352465525951
AATSC1c,-0.009908368362602052
AATSC1d,0.22294419175510807
AATSC1i,-0.043938769354119195
AATSC1m,2.7368078448307025
AATSC1p,0.01925241387159639
AATSC1s,-0.028989744516869153
AATSC1v,2.8744808822833647
AATSC2Z,1.2024242903872528
AATSC2c,0.002600382646926941
AATSC2d,0.011818085892160025
AATSC2i,-0.02657499564098753
AATSC2m,5.339590228124676
AATSC2p,0.004534076669848416
AATSC2s,0.06585617570906271
AATSC2v,0.8137822466095174
AATSC3Z,-0.10430139133842845
AATSC3c,-0.0006806406762743972
AATSC3d,-0.05330197922790514
AATSC3i,-0.0892345238767498
AATSC3m,-0.39744985214089734
AATSC3p,-0.0074450727898360694
AATSC3s,-0.0035138526330163733
AATSC3v,-0.8148763868803859
AATSC4Z,-0.9209680580050951
AATSC4c,6.285633412068087e-05
AATSC4d,-0.014148540074465994
