DLiP-ID,C002KR
AATSC4i,-0.3043560831245323
AATSC4m,-1.9067317295882338
AATSC4p,-0.03177262446312718
AATSC4s,0.026969645074296132
AATSC4v,-8.570563763757942
AATSC5Z,0.8704799474030238
AATSC5c,-0.0016678797399376326
AATSC5d,0.10650887573964497
AATSC5i,0.3121595106880526
AATSC5m,4.5221424799474
AATSC5p,0.057640762435466404
AATSC5s,-0.001220002723643065
AATSC5v,12.669216872593454
AATSC6Z,1.6089686911968082
AATSC6c,-0.002205401659421522
AATSC6d,0.01907773923689044
AATSC6i,0.18919230548856783
AATSC6m,7.409925243941151
AATSC6p,0.0313466723915652
AATSC6s,-0.035374531716401175
AATSC6v,7.638800400746304
AATSC7Z,-1.4152969537584918
AATSC7c,0.0025064860113124944
AATSC7d,-0.07341661187815035
AATSC7i,0.12716766958683315
AATSC7m,-6.005184197932642
AATSC7p,-0.011042690716869759
AATSC7s,0.16962083741303602
AATSC7v,0.2474710641102915
AATSC8Z,-4.797733689136405
AATSC8c,0.004050864502471027
AATSC8d,-0.20698456897551917
AATSC8i,-0.29930286858350647
AATSC8m,-21.60402528410101
AATSC8p,-0.11949000606824232
AATSC8s,0.008984441334589262
AATSC8v,-14.891980396142248
ATS0are,239.24340000000004
ATS1are,258.404
ATS2are,410.8664999999999
ATS3are,459.088
ATS4are,479.9510000000001
ATS5are,460.2270000000001
ATS6are,357.532
ATS7are,344.24800000000005
ATS8are,320.29600000000005
ATSC0dv,149.76638176638176
ATSC0pe,3.8228358974358967
ATSC0se,2.4689109230769213
ATSC1dv,46.81824822850465
ATSC1pe,0.011085338593028668
ATSC1se,-0.09770258579881606
ATSC2dv,4.195923734385273
ATSC2pe,1.1892905325443768
ATSC2se,0.7607905917159764
ATSC3dv,-53.54788516326977
ATSC3pe,-0.950128007889547
ATSC3se,-0.41314315976331306
ATSC4dv,2.106289721674333
ATSC4pe,0.25708441814595845
ATSC4se,0.26669446745562037
ATSC5dv,46.03988603988605
ATSC5pe,-0.08968717948717914
ATSC5se,-0.4445678461538467
ATSC6dv,9.25056614800204
ATSC6pe,-0.15917646285338777
ATSC6se,-0.1990092958579875
ATSC7dv,21.671049747972827
ATSC7pe,0.8593913214990105
ATSC7se,0.6049221834319543
ATSC8dv,-37.2215647600263
ATSC8pe,-0.4336392504930983
ATSC8se,-0.29907228402366726
AXp-0dv,0.5949829335011264
AXp-1dv,0.3201320650632513
AXp-2dv,0.18189151053616834
AXp-3dv,0.10350655045074418
AXp-4dv,0.05531630950039048
AXp-5dv,0.030721967983581604
AXp-6dv,0.017663192228851814
AXp-7dv,0.010061454856958876
BertzCT,817.5520609333596
ECIndex,533
ETA_eta,17.3345331640934
GATS1dv,0.5236158694336905
GATS1pe,0.7129836554122776
GATS1se,0.7664531429214343
GATS2dv,0.9292699672113005
GATS2pe,0.6833028190424294
GATS2se,0.703537710963346
GATS3dv,1.1043768071830773
GATS3pe,1.0350598629289838
GATS3se,1.0027281760256261
GATS4dv,0.8908341647080045
GATS4pe,0.780390531613613
GATS4se,0.6898270467942413
GATS5dv,0.8652792573428703
GATS5pe,1.012645331093979
GATS5se,1.0242301064002832
GATS6dv,1.009567246889415
GATS6pe,1.0922893933922242
GATS6se,1.132461263233477
GATS7dv,1.0214399550212212
GATS7pe,1.1267105743457704
GATS7se,1.2563030767522962
GATS8dv,1.2592451681631411
GATS8pe,1.2545490894166915
GATS8se,1.3444668621060687
LogEE_A,4.063497257876531
LogEE_D,126.89235158005522
MATS1dv,0.297359332024305
MATS1pe,0.0027583162479067167
MATS1se,-0.03764275378875479
MATS2dv,0.016555180476197067
MATS2pe,0.18383278965334413
MATS2se,0.1820876049925721
MATS3dv,-0.18592223405874295
MATS3pe,-0.12924085086517872
MATS3se,-0.0870158745173284
MATS4dv,0.006771476239593712
MATS4pe,0.0323794664054884
MATS4se,0.05201015803900113
MATS5dv,0.1537056764571603
MATS5pe,-0.011730451148496239
MATS5se,-0.09003318872270138
MATS6dv,0.041532740516060616
MATS6pe,-0.02799818041674947
MATS6se,-0.054200657561166515
MATS7dv,0.10450485297350312
MATS7pe,0.16235892060860174
MATS7se,0.17695585511253095
MATS8dv,-0.19005299578361248
MATS8pe,-0.08674358370800388
MATS8se,-0.09263288225749505
MAXaaCH,2.0441611890394356
MAXaasC,1.2326744352862682
MAXdsCH,1.8011849985632453
MAXdssC,0.5934274743848158
MAXsCH3,2.0661464806080954
MAXssNH,3.181959482867221
MDEC-11,0.33333333333333337
MDEC-12,2.5747352039436913
MDEC-13,3.306130572199094
MDEC-22,8.040263440913435
MDEC-23,14.320608396282008
MDEC-33,5.358584335819069
MDEN-22,0.4999999999999999
MDEO-12,0.14285714285714285
MINaaCH,1.608121298185366
MINaasC,0.7423086484846602
MINdsCH,1.7441383744855967
MINdssC,-0.23108470857478758
MINsCH3,2.055583507016657
MINssNH,3.181959482867221
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.4107142857142858
SM1_Dzi,0.7098670474021058
SM1_Dzm,1.408890217594701
SM1_Dzp,-2.7768142340074573
SM1_Dzv,-1.279059337431441
SddssSe,0
SpAD_Dt,380.5214635754712
SpAbs_A,29.523566112235425
SpAbs_D,253.7847031601105
SpMAD_A,1.283633309227627
SpMAD_D,11.034117528700454
SpMax_A,2.3676581252495006
SpMax_D,126.89235158005522
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,79.9
TpiPC10,8.197254764932795
VAdjMat,5.643856189774724
VE1_DzZ,4.714733118951642
VE1_Dzi,4.722783968764954
VE1_Dzm,4.714730247384817
VE1_Dzp,4.727333787336389
VE1_Dzv,4.731499271711779
VE2_DzZ,0.20498839647615835
VE2_Dzi,0.20533843342456323
VE2_Dzm,0.20498827162542682
VE2_Dzp,0.20553625162332126
VE2_Dzv,0.20571735963964255
VE3_DzZ,2.383601434863215
VE3_Dzi,2.385307572545705
VE3_Dzm,2.3836008258005963
VE3_Dzp,2.3862704851866714
VE3_Dzv,2.3871512459779156
VR1_DzZ,128.5632148080285
VR1_Dzi,127.47465385831214
VR1_Dzm,128.56397642721845
VR1_Dzp,127.61839033236423
VR1_Dzv,127.01701150943765
VR2_DzZ,5.589704991653413
VR2_Dzi,5.5423762547092235
VR2_Dzm,5.589738105531237
VR2_Dzp,5.548625666624532
VR2_Dzv,5.522478761279898
VR3_DzZ,5.689329850336934
VR3_Dzi,5.680826674503444
VR3_Dzm,5.6893357744026565
VR3_Dzp,5.681953608322592
VR3_Dzv,5.677230149316554
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10774902975406508
Xch-6dv,0.14844870211248512
Xch-7dv,0.1630504170586011
Xpc-4dv,1.5122887951903237
Xpc-5dv,1.6532124987355636
Xpc-6dv,1.65931580705663
Zagreb1,118.0
Zagreb2,135.0
fragCpx,119.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,11
nBondsD,4
nBondsM,15
nBondsO,25
nBondsS,26
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,1
AATS0are,6.134446153846155
AATS1are,6.3025365853658535
AATS2are,6.225249999999999
AATS3are,6.121173333333334
AATS4are,5.925320987654322
AATS5are,5.900346153846155
AATS6are,6.1643448275862065
AATS7are,6.374962962962964
AATS8are,6.280313725490197
AATSC0dv,3.8401636350354296
AATSC0pe,0.0980214332675871
AATSC0se,0.06330540828402362
AATSC1dv,1.1419084933781622
AATSC1pe,0.00027037411202508944
AATSC1se,-0.0023829898975320993
AATSC2dv,0.0635746020361405
AATSC2pe,0.018019553523399647
AATSC2se,0.011527130177514795
AATSC3dv,-0.7139718021769302
AATSC3pe,-0.012668373438527293
AATSC3se,-0.005508575463510841
AATSC4dv,0.026003576810794234
AATSC4pe,0.00317388170550566
AATSC4se,0.00329252428957556
AATSC5dv,0.5902549492293083
AATSC5pe,-0.0011498356344510146
AATSC5se,-0.005699587771203163
AATSC6dv,0.1594925197931386
AATSC6pe,-0.002744421773334272
AATSC6se,-0.003431194756172198
AATSC7dv,0.40131573607357085
AATSC7pe,0.015914654101833528
AATSC7se,0.0112022626561473
AATSC8dv,-0.7298346031377705
AATSC8pe,-0.008502730401825457
AATSC8se,-0.0058641624318366125
AETA_eta,0.7536753549605827
ATSC0are,4.017543589743589
ATSC1are,-0.050238132807364465
ATSC2are,1.1472416173570001
ATSC3are,-0.9941581854043393
ATSC4are,0.40679921104536537
ATSC5are,-0.3028871794871789
ATSC6are,-0.43457251808021113
ATSC7are,1.1062319526627211
ATSC8are,-0.22128520710059227
BCUTZ-1h,16.002004372644024
BCUTZ-1l,5.685478542613599
BCUTc-1h,0.4299224628762355
BCUTc-1l,-0.533849690917113
BCUTd-1h,3.178138292437769
BCUTd-1l,0.9779586239628013
BCUTi-1h,14.553296306615012
BCUTi-1l,10.337610375413487
BCUTm-1h,32.06099907398209
BCUTm-1l,11.696905191628893
BCUTp-1h,2.9166301376072585
BCUTp-1l,0.7511202233324861
BCUTs-1h,7.0082711782601415
BCUTs-1l,0.6283890282201826
BCUTv-1h,24.434238543246135
BCUTv-1l,14.701719114345208
BalabanJ,1.3576736900471644
Diameter,14
ETA_beta,29.75
GATS1are,0.7398058969695169
GATS2are,0.7094316872003453
GATS3are,1.0408213974350953
GATS4are,0.7412965886985601
GATS5are,1.0238479693549187
GATS6are,1.1548358703861563
GATS7are,1.1445154577735908
GATS8are,1.2495626834854099
HybRatio,0.1111111111111111
Lipinski,True
LogEE_Dt,190.2607317877356
MATS1are,-0.011894704093469441
MATS2are,0.16873880420268608
MATS3are,-0.1286762034716966
MATS4are,0.04875274715118178
MATS5are,-0.03769556853849967
MATS6are,-0.07273413436180824
MATS7are,0.19886412712109233
MATS8are,-0.042119791800021684
NsssssAs,0
RotRatio,0.12
SM1_Dzpe,0.8514381884944923
SM1_Dzse,0.8488716908216677
SMR_VSA1,9.211688121125169
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,4.992404732635669
SMR_VSA5,13.847474399381248
SMR_VSA6,5.316788604006331
SMR_VSA7,70.53932546777335
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,173.5448759438289
SpAD_Dzi,195.77166838278168
SpAD_Dzm,173.55693076267016
SpAD_Dzp,223.81432955139414
SpAD_Dzv,220.16583770231804
SpAbs_Dt,380.52146357547105
SpDiam_A,4.653864323652957
SpDiam_D,195.5826646971233
SpMAD_Dt,16.544411459803097
SpMax_Dt,190.2607317877356
SsssssAs,0
VE1_Dzpe,4.724682471551147
VE1_Dzse,4.724883980643467
VE2_Dzpe,0.20542097702396292
VE2_Dzse,0.2054297382888464
VE3_Dzpe,2.385709479834552
VE3_Dzse,2.385752129218176
VMcGowan,241.24999999999983
VR1_Dzpe,127.33348476997304
VR1_Dzse,127.35593805495746
VR2_Dzpe,5.536238468259698
VR2_Dzse,5.537214698041629
VR3_Dzpe,5.679718632165844
VR3_Dzse,5.679894951109863
mZagreb1,7.027777777777778
mZagreb2,5.055555555555555
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,32
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.10301393819855356
AATSC1are,-0.001225320312374743
AATSC2are,0.017382448747833335
AATSC3are,-0.013255442472057857
AATSC4are,0.005022212482041548
AATSC5are,-0.003883168967784345
AATSC6are,-0.007492629622072606
AATSC7are,0.020485776901161504
AATSC8are,-0.0043389256294233776
AETA_beta,1.2934782608695652
BCUTdv-1h,6.022450538435168
BCUTdv-1l,0.6606510861791887
BCUTpe-1h,3.4914758093072273
BCUTpe-1l,2.2347968947059504
BCUTse-1h,3.7044238152468574
BCUTse-1l,2.430701055378557
ETA_alpha,11.3
ETA_dBeta,1.25
ETA_eta_B,0.3000200216434692
ETA_eta_F,19.43534344595372
ETA_eta_L,5.087428419035973
ETA_eta_R,36.76987661004712
ETA_psi_1,0.6042780748663105
LabuteASA,138.54714308179015
LogEE_DzZ,86.69060987252595
LogEE_Dzi,97.9166979760605
LogEE_Dzm,86.69614410771197
LogEE_Dzp,111.52182285238075
LogEE_Dzv,109.91608502453752
PEOE_VSA1,9.733939541059678
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,4.992404732635669
PEOE_VSA5,0.0
PEOE_VSA6,12.142387175295491
PEOE_VSA7,73.15377081968056
PEOE_VSA8,5.687386274683562
PEOE_VSA9,11.168299509529103
SM1_Dzare,0.9181739123801387
SpAD_Dzpe,194.76230487555029
SpAD_Dzse,193.7629860935698
SpAbs_DzZ,172.37950327302144
SpAbs_Dzi,195.12352890471894
SpAbs_Dzm,172.39306493074417
SpAbs_Dzp,225.82045993876892
SpAbs_Dzv,221.11122938650652
SpDiam_Dt,276.5799083643799
SpMAD_DzZ,7.545429388862127
SpMAD_Dzi,8.511811668816595
SpMAD_Dzm,7.545953511420442
SpMAD_Dzp,9.731057806582355
SpMAD_Dzv,9.57242772618774
SpMax_DzZ,86.69060987252595
SpMax_Dzi,97.9166979760605
SpMax_Dzm,86.69614410771197
SpMax_Dzp,111.52182285238075
SpMax_Dzv,109.91608502453752
VE1_Dzare,4.724190029196055
VE2_Dzare,0.20539956648678498
VE3_Dzare,2.385605246793943
VR1_Dzare,127.34286869090205
VR2_Dzare,5.536646464821828
VR3_Dzare,5.679792325076912
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.491304347826087
AETA_dBeta,0.05434782608695652
AETA_eta_B,0.013044348767107356
AETA_eta_F,0.8450149324327704
AETA_eta_L,0.2211925399580858
AETA_eta_R,1.598690287393353
BCUTare-1h,3.546015722361548
BCUTare-1l,2.1849548238341043
ETA_beta_s,14.25
ETA_dPsi_A,0.1097219251336895
ETA_dPsi_B,0.0
ETA_eta_BR,0.5580200216434692
ETA_eta_FL,6.0267651216936535
ETA_eta_RL,11.114193540729627
LogEE_Dzpe,97.41817148944882
LogEE_Dzse,96.91840051160327
PEOE_VSA10,5.760247418874442
PEOE_VSA11,5.167651769578048
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,11.074831498929553
SlogP_VSA3,4.794537184071822
SlogP_VSA4,13.847474399381248
SlogP_VSA5,16.887150402268432
SlogP_VSA6,63.06173073519393
SlogP_VSA7,0.0
SlogP_VSA8,6.076020106833881
SlogP_VSA9,0.0
SpAD_Dzare,194.5940784978481
SpAbs_Dzpe,193.98490479040314
SpAbs_Dzse,192.9879293323849
SpDiam_DzZ,131.78691522493108
SpDiam_Dzi,153.81548603751366
SpDiam_Dzm,131.7929666483908
SpDiam_Dzp,172.23811293912792
SpDiam_Dzv,171.27651440994688
SpMAD_Dzpe,8.46792629893697
SpMAD_Dzse,8.424477656242164
SpMax_Dzpe,97.41817148944882
SpMax_Dzse,96.91840051160327
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6195652173913043
AETA_eta_BR,0.024261740071455182
AETA_eta_FL,0.26203326616059364
AETA_eta_RL,0.48322580611867944
DetourIndex,2115
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,10.072788283468094
EState_VSA4,11.447633693558004
EState_VSA5,22.888787932785107
EState_VSA6,24.4912233161407
EState_VSA7,30.33183534230805
EState_VSA8,24.15666773602325
EState_VSA9,4.417150937053347
ETA_beta_ns,15.5
ETA_shape_p,0.11799410029498524
ETA_shape_x,0.0
ETA_shape_y,0.30973451327433627
GhoseFilter,True
LogEE_Dzare,97.33695985381013
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,193.75574579524022
SpDiam_Dzpe,152.57123295179096
SpDiam_Dzse,151.38110510471597
SpMAD_Dzare,8.460612108602092
SpMax_Dzare,97.33695985381013
TopoPSA(NO),54.6
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.197206140046945
VSA_EState9,44.97334540001353
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6739130434782609
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.008695652173913012
FilterItLogS,-5.0055061481925
SpDiam_Dzare,152.70934582779074
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6025641025641026
ETA_epsilon_2,0.8130434782608692
ETA_epsilon_3,0.44153846153846193
ETA_epsilon_4,0.5226415094339625
ETA_epsilon_5,0.7916666666666664
AETA_beta_ns_d,0.021739130434782608
ETA_dEpsilon_A,0.1610256410256407
ETA_dEpsilon_B,0.07992259313014016
ETA_dEpsilon_C,-0.08110304789550055
ETA_dEpsilon_D,0.021376811594202794
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8695652173913043
MDEDescriptor,"0.33333333333333337,2.5747352039436913,3.306130572199094,0.0,8.040263440913435,14.320608396282008,0.0,5.358584335819069,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0"
APolDescriptor,49.05268799999999
BCUTDescriptor,"11.889999999999993,31.972072139527388,-0.31761479466692505,0.28573515098989183,5.397439926014318,11.332571627890006"
BPolDescriptor,24.625311999999994
TPSADescriptor,79.9
ALOGPDescriptor,"4.0722,16.582812839999995,94.74430000000001"
XLogPDescriptor,3.59
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,324.09324888000003
ChiPathDescriptor,"16.233840039752504,11.114193540729628,10.025527540248063,8.181417542113552,6.38202562715189,4.335195762184469,2.898437329435846,2.0685249193316855,13.684607470525908,8.003301626581283,6.1843113582297216,4.347275118931255,2.821131784519915,1.6282643031298254,0.953812380357998,0.5936258365605734"
ChiChainDescriptor,"0.0,0.0,0.2405626121623441,0.4024112627128349,0.5279555879879377,0.0,0.0,0.10774902975406508,0.14844870211248515,0.1630504170586011"
AtomCountDescriptor,39
BondCountDescriptor,25
SmallRingDescriptor,"3,2,3,2,0,0,2,1,0,0,0"
ChiClusterDescriptor,"1.486145883549009,0.0,0.2845177968644246,0.0,0.7994007308038158,0.0,0.11560819455172847,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,11,2,2,0,0,0"
ZagrebIndexDescriptor,118.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"46.74514907057784,2.0323977856772975,14.877865363543698,5.563607921813315,6.192818007675032"
FractionalPSADescriptor,0.24653398451253786
WienerNumbersDescriptor,"1408.0,29.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.242103273205809,4.330534054812336,4.928748385885035,1.5122887951903239,1.6532124987355645,1.5734216699417891"
FractionalCSP3Descriptor,0.1111111111111111
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,0,0,3,6,0,0,0,3,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,2
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,20
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.8112,8.392733564013842,4.988662131519274"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1175.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.1111111111111111
AutocorrelationDescriptorMass,"31.39665171208486,30.000574073225437,44.30683655756494,36.889337391238584,31.22409276407336"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.3753293790784591,-0.23887950192003896,0.10402440923638395,-0.0870841556166493,0.060864066860666165"
EccentricConnectivityIndexDescriptor,533
AutocorrelationDescriptorPolarizability,"1650.2261454243833,1892.532050684925,2528.3700448966442,2156.493074004989,1835.2701883116717"
