DLiP-ID,T003RJ
AATSC4d,-0.006650756808002877
AATSC4i,0.11149630142325241
AATSC4m,-0.04635356906077297
AATSC4p,-0.00010583352692510415
AATSC4s,-0.0011351575184979277
AATSC4v,-0.4828286431485356
AATSC5Z,0.3074556213017752
AATSC5c,-0.0039019048634447847
AATSC5d,-0.0071049479072131305
AATSC5i,-0.004900972320881334
AATSC5m,1.4914258466257666
AATSC5p,0.0026605323722776724
AATSC5s,-0.036257951057384746
AATSC5v,2.2581255301491723
AATSC6Z,-0.265748657862769
AATSC6c,0.0018999522419572634
AATSC6d,-0.03134292096085272
AATSC6i,-0.054219114409957386
AATSC6m,-1.3121562185430466
AATSC6p,-0.0045377656856519935
AATSC6s,0.26197338802025505
AATSC6v,-2.0722488397951793
AATSC7Z,-0.3283792755087315
AATSC7c,-0.0017504167068961162
AATSC7d,-0.06489969692596335
AATSC7i,-0.021284256517375852
AATSC7m,-1.5554268658536587
AATSC7p,-0.013408524929542148
AATSC7s,-0.054371281730568766
AATSC7v,-1.8901754647267794
AATSC8Z,-0.23411841160173744
AATSC8c,0.002630578553513155
AATSC8d,-0.05645312446557445
AATSC8i,0.0439799917400998
AATSC8m,-1.1797689710982655
AATSC8p,-0.013699975056702946
AATSC8s,0.022403385360255067
AATSC8v,-3.0792353582124274
ATS0are,400.9994000000001
ATS1are,439.8079
ATS2are,772.9718
ATS3are,1060.766
ATS4are,1103.8587
ATS5are,1003.7959
ATS6are,957.339
ATS7are,1015.5278000000002
ATS8are,1069.1237
ATSC0dv,243.01538461538462
ATSC0pe,7.124021538461534
ATSC0se,4.379445784615383
ATSC1dv,70.78366863905325
ATSC1pe,0.0069617514792914455
ATSC1se,-0.1367101405917171
ATSC2dv,38.37065088757396
ATSC2pe,1.398297372781067
ATSC2se,1.2159936416568036
ATSC3dv,-14.410887573964494
ATSC3pe,-1.4448583195266278
ATSC3se,-1.1397510475739638
ATSC4dv,1.2802366863905301
ATSC4pe,1.110349254437871
ATSC4se,0.9330848151479283
ATSC5dv,-12.43857988165681
ATSC5pe,-0.5796293964497043
ATSC5se,-0.8079157368047353
ATSC6dv,-23.220355029585814
ATSC6pe,0.6465191952662752
ATSC6se,0.9671104388165647
ATSC7dv,-33.06958579881657
ATSC7pe,-1.5277451124260342
ATSC7se,-1.1638879488757412
ATSC8dv,6.635976331360954
ATSC8pe,0.769154982248523
ATSC8se,0.6568957424852052
AXp-0dv,0.5588649076858796
AXp-1dv,0.31465095074302074
AXp-2dv,0.1727738124412536
AXp-3dv,0.09612772122052199
AXp-4dv,0.05214159301721267
AXp-5dv,0.0293581525882575
AXp-6dv,0.014896430990886179
AXp-7dv,0.00822650343012058
BertzCT,1246.867909404219
ECIndex,1056
ETA_eta,34.58264304633033
GATS1dv,0.5209904543803053
GATS1pe,0.7339088716209502
GATS1se,0.7597144204022216
GATS2dv,0.7868876563278576
GATS2pe,0.666444888789708
GATS2se,0.5819235663631434
GATS3dv,0.9703837565321485
GATS3pe,0.9567910432612177
GATS3se,0.9411826026703914
GATS4dv,1.0330610309064887
GATS4pe,0.941793461720255
GATS4se,0.8949253975095641
GATS5dv,1.123713854715102
GATS5pe,1.1363678729419238
GATS5se,1.20928686931415
GATS6dv,1.1554605994643625
GATS6pe,1.1648186817912787
GATS6se,1.2035034337565127
GATS7dv,1.0983947773131821
GATS7pe,1.1189377435665782
GATS7se,1.1467650838007086
GATS8dv,1.0458197509576581
GATS8pe,1.0802549509464547
GATS8se,1.1175435337302388
LogEE_A,4.493027315764209
LogEE_D,240.45311187197933
MATS1dv,0.27438702148039673
MATS1pe,0.0009205715687387943
MATS1se,-0.029406669561381178
MATS2dv,0.08276697244708744
MATS2pe,0.10288829947821196
MATS2se,0.14554718865921698
MATS3dv,-0.021900682566357417
MATS3pe,-0.07490326140531067
MATS3se,-0.09611508060998908
MATS4dv,0.0018918699607845299
MATS4pe,0.055971785773253895
MATS4se,0.07651326756331808
MATS5dv,-0.020410929535628352
MATS5pe,-0.03244523554828589
MATS5se,-0.0735652415657584
MATS6dv,-0.041131211019974905
MATS6pe,0.03906543001690895
MATS6se,0.09505901853975841
MATS7dv,-0.05393423157452643
MATS7pe,-0.08499535414294264
MATS7se,-0.10533228988210451
MATS8dv,0.010259786263296345
MATS8pe,0.040565411629166465
MATS8se,0.05635656912366877
MAXaaCH,1.9245750857716433
MAXaaaC,0.9002067356246775
MAXaasC,0.7748590915013731
MAXaasN,2.0229229392374233
MAXdsCH,2.205786222179655
MAXdssC,-0.22996008711106075
MAXssNH,3.371606065156397
MDEC-22,19.207926255117798
MDEC-23,30.34555945205686
MDEC-33,10.549768825368716
MDEN-22,1.6880703994872548
MDEN-23,1.2838326088616896
MDEO-11,0.7211247851537042
MINaaCH,1.6421373716134857
MINaaaC,0.8213959438977779
MINaasC,0.6429836102383002
MINaasN,2.0229229392374233
MINdsCH,2.0285237310922737
MINdssC,-0.985550244250607
MINssNH,2.967076870106271
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6071428571428574
SM1_Dzi,1.8709000703807908
SM1_Dzm,1.6027978081892065
SM1_Dzp,-6.355973702108365
SM1_Dzv,-3.1129312036346497
SddssSe,0
SpAD_Dt,907.866021824235
SpAbs_A,46.35190811100128
SpAbs_D,480.9062237439589
SpMAD_A,1.3243402317428936
SpMAD_D,13.740177821255966
SpMax_A,2.4678089776410994
SpMax_D,240.45311187197933
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,122.03000000000002
TpiPC10,8.859370107510603
VAdjMat,6.285402218862249
VE1_DzZ,5.819476977429253
VE1_Dzi,5.816854159939562
VE1_Dzm,5.8194865359189
VE1_Dzp,5.832556449937883
VE1_Dzv,5.830661851870873
VE2_DzZ,0.16627077078369293
VE2_Dzi,0.16619583314113034
VE2_Dzm,0.16627104388339714
VE2_Dzp,0.16664446999822521
VE2_Dzv,0.16659033862488207
VE3_DzZ,3.013973359779395
VE3_Dzi,3.0135225617566945
VE3_Dzm,3.013975002277825
VE3_Dzp,3.0162183718768327
VE3_Dzv,3.0158934876065313
VR1_DzZ,246.18887962325613
VR1_Dzi,246.67067276180788
VR1_Dzm,246.18813985253288
VR1_Dzp,245.16505934797803
VR1_Dzv,245.06013406286297
VR2_DzZ,7.033967989235889
VR2_Dzi,7.047733507480225
VR2_Dzm,7.033946852929511
VR2_Dzp,7.004715981370801
VR2_Dzv,7.0017181160818
VR3_DzZ,6.758862013164103
VR3_Dzi,6.7608171068198395
VR3_Dzm,6.758859008268692
VR3_Dzp,6.754694663822697
VR3_Dzv,6.754266594077904
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.022360679774997897
Xch-6dv,0.20585528497330108
Xch-7dv,0.22838615607594215
Xpc-4dv,1.9938919211588901
Xpc-5dv,2.714766058838375
Xpc-6dv,3.470963740423447
Zagreb1,186.0
Zagreb2,219.0
fragCpx,331.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,2
n6FRing,0
n6HRing,3
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,16
nBondsD,3
nBondsM,19
nBondsO,39
nBondsS,50
nBondsT,0
nFARing,1
nFHRing,2
nFaRing,1
nHetero,9
naHRing,2
AATS0are,6.16922153846154
AATS1are,6.374027536231885
AATS2are,6.233643548387097
AATS3are,6.027079545454546
AATS4are,6.098666850828729
AATS5are,6.158257055214723
AATS6are,6.339993377483444
AATS7are,6.19224268292683
AATS8are,6.179905780346822
AATSC0dv,3.738698224852071
AATSC0pe,0.10960033136094667
AATSC0se,0.06737608899408282
AATSC1dv,1.0258502701312064
AATSC1pe,0.00010089494897523834
AATSC1se,-0.0019813063853872043
AATSC2dv,0.30944073296430613
AATSC2pe,0.011276591715976347
AATSC2se,0.009806400335941965
AATSC3dv,-0.08188004303388917
AATSC3pe,-0.008209422270037658
AATSC3se,-0.006475858224852068
AATSC4dv,0.007073130864036078
AATSC4pe,0.006134526267612547
AATSC4se,0.005155164724574189
AATSC5dv,-0.07631030602243442
AATSC5pe,-0.0035560085671761
AATSC5se,-0.004956538262605738
AATSC6dv,-0.1537771856263961
AATSC6pe,0.004281584074611094
AATSC6se,0.006404704892824932
AATSC7dv,-0.2016438158464425
AATSC7pe,-0.009315518978207525
AATSC7se,-0.0070968777370472025
AATSC8dv,0.03835824468994771
AATSC8pe,0.004445982556349844
AATSC8se,0.0037970852166774867
AETA_eta,0.9880755156094381
ATSC0are,7.546993846153843
ATSC1are,-0.06748423668638609
ATSC2are,1.7100025088757433
ATSC3are,-1.7568633372781066
ATSC4are,1.4088279053254449
ATSC5are,-0.9687799526627179
ATSC6are,0.9102819881656897
ATSC7are,-1.832898319526621
ATSC8are,1.0628733017751515
BCUTZ-1h,8.029068292396637
BCUTZ-1l,5.672845919559417
BCUTc-1h,0.4351495909918098
BCUTc-1l,-0.42009319949800916
BCUTd-1h,3.247486120119556
BCUTd-1l,0.9727259922004572
BCUTi-1h,14.691668959722245
BCUTi-1l,10.936047322747777
BCUTm-1h,16.014442466959995
BCUTm-1l,11.685856457051985
BCUTp-1h,2.0092718527217714
BCUTp-1l,0.7415272425248471
BCUTs-1h,7.009377892833383
BCUTs-1l,1.232511473314479
BCUTv-1h,20.911672617085184
BCUTv-1l,14.700681025130642
BalabanJ,1.165634769554604
Diameter,18
ETA_beta,41.0
GATS1are,0.750171809384843
GATS2are,0.648789836461991
GATS3are,0.9603968465673155
GATS4are,0.9331333143731718
GATS5are,1.1688781976300222
GATS6are,1.1836755448704561
GATS7are,1.1422516076453157
GATS8are,1.0841442598993574
HybRatio,0.4230769230769231
Lipinski,True
LogEE_Dt,453.9330109121175
MATS1are,-0.008423500577757233
MATS2are,0.118772096698506
MATS3are,-0.08597351298454299
MATS4are,0.06703764220518188
MATS5are,-0.05118902994779655
MATS6are,0.0519204398369249
MATS7are,-0.09625734657536862
MATS8are,0.052914507199188214
MAXssCH2,1.1082542495442553
MAXsssCH,0.5270609606063039
MINssCH2,-0.22678168187232006
MINsssCH,-0.6854802744389554
NsssssAs,0
RotRatio,0.1794871794871795
SM1_Dzpe,1.7432680538555694
SM1_Dzse,1.587062359329325
SMR_VSA1,14.69560176298435
SMR_VSA2,0.0
SMR_VSA3,30.3820189933533
SMR_VSA4,5.917906046161393
SMR_VSA5,50.60861139585198
SMR_VSA6,13.08951281182515
SMR_VSA7,59.81695950845186
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,391.88177641257096
SpAD_Dzi,381.14643222667786
SpAD_Dzm,391.93703244890946
SpAD_Dzp,487.9339796493558
SpAD_Dzv,457.1439103171749
SpAbs_Dt,907.8660218242347
SpDiam_A,4.87259735969953
SpDiam_D,357.92742545621894
SpMAD_Dt,25.939029194978144
SpMax_Dt,453.9330109121175
SsssssAs,0
VE1_Dzpe,5.818948788836195
VE1_Dzse,5.8195505974032935
VE2_Dzpe,0.16625567968103416
VE2_Dzse,0.16627287421152268
VE3_Dzpe,3.0138825934499915
VE3_Dzse,3.013986010316318
VMcGowan,357.39000000000135
VR1_Dzpe,246.26178225819132
VR1_Dzse,246.17899347960417
VR2_Dzpe,7.036050921662609
VR2_Dzse,7.03368552798869
VR3_Dzpe,6.75915809413672
VR3_Dzse,6.75882185561446
mZagreb1,9.472222222222221
mZagreb2,7.666666666666667
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,2
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,59
nFAHRing,1
nFaHRing,1
nG12Ring,0
AATSC0are,0.11610759763313604
AATSC1are,-0.000978032415744726
AATSC2are,0.013790342813514059
AATSC3are,-0.009982178052716515
AATSC4are,0.007783579587433397
AATSC5are,-0.005943435292409312
AATSC6are,0.006028357537521124
AATSC7are,-0.011176209265406226
AATSC8are,0.006143776310839026
AETA_beta,1.1714285714285715
BCUTdv-1h,6.02323000287285
BCUTdv-1l,1.8560406492529764
BCUTpe-1h,3.5012559692751317
BCUTpe-1l,2.2196064470689967
BCUTse-1h,3.714153880350817
BCUTse-1l,2.4151199484107453
ETA_alpha,16.400000000000002
ETA_dBeta,-5.0
ETA_eta_B,0.33369352645468453
ETA_eta_F,33.429467777767655
ETA_eta_L,9.309013820777531
ETA_eta_R,68.01211082409799
ETA_psi_1,0.5616438356164386
LabuteASA,203.20655997235602
LogEE_DzZ,195.9868065736324
LogEE_Dzi,190.6266704010641
LogEE_Dzm,196.01431044754585
LogEE_Dzp,243.42219207878293
LogEE_Dzv,228.30513248399023
PEOE_VSA1,20.307204250644723
PEOE_VSA2,14.573052889090853
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,10.197363616602075
PEOE_VSA6,24.27512131221871
PEOE_VSA7,68.46291108514467
PEOE_VSA8,18.12782419199045
PEOE_VSA9,23.897269215851622
SM1_Dzare,1.9711493718008373
SpAD_Dzpe,389.28013180595536
SpAD_Dzse,392.25240221339106
SpAbs_DzZ,390.44176360803755
SpAbs_Dzi,379.5688715075555
SpAbs_Dzm,390.50081291214826
SpAbs_Dzp,493.2003578596742
SpAbs_Dzv,459.723196171615
SpDiam_Dt,649.85784979717
SpMAD_DzZ,11.196622183216313
SpMAD_Dzi,10.889898063619368
SpMAD_Dzm,11.1982009271117
SpMAD_Dzp,13.940970847124452
SpMAD_Dzv,13.061254580490711
SpMax_DzZ,195.9868065736324
SpMax_Dzi,190.6266704010641
SpMax_Dzm,196.01431044754585
SpMax_Dzp,243.42219207878293
SpMax_Dzv,228.30513248399023
VE1_Dzare,5.818243177689747
VE2_Dzare,0.1662355193625642
VE3_Dzare,3.013761325166484
VR1_Dzare,246.3430553203015
VR2_Dzare,7.038373009151471
VR3_Dzare,6.759488066790854
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46857142857142864
AETA_dBeta,-0.14285714285714285
AETA_eta_B,0.009534100755848129
AETA_eta_F,0.9551276507933616
AETA_eta_L,0.2659718234507866
AETA_eta_R,1.9432031664027996
BCUTare-1h,3.555192413153922
BCUTare-1l,2.170391479696656
ETA_beta_s,23.0
ETA_dPsi_A,0.15235616438356137
ETA_dPsi_B,0.0
ETA_eta_BR,0.7636935264546845
ETA_eta_FL,7.77150621514088
ETA_eta_RL,17.08052003591841
LogEE_Dzpe,194.68987356165925
LogEE_Dzse,196.1715457455335
PEOE_VSA10,5.824404497999927
PEOE_VSA11,5.824404497999927
PEOE_VSA12,5.907179729351506
PEOE_VSA13,0.0
SlogP_VSA1,10.633577208012662
SlogP_VSA2,49.820967009309854
SlogP_VSA3,16.133830774056218
SlogP_VSA4,5.917906046161393
SlogP_VSA5,61.27611547763626
SlogP_VSA6,42.60469902075501
SlogP_VSA7,0.0
SlogP_VSA8,16.97894503891494
SlogP_VSA9,0.0
SpAD_Dzare,385.6841958698517
SpAbs_Dzpe,387.7282030023356
SpAbs_Dzse,390.8291311997601
SpDiam_DzZ,293.5492321673463
SpDiam_Dzi,284.6888036291047
SpDiam_Dzm,293.59196075155796
SpDiam_Dzp,368.4660690418682
SpDiam_Dzv,345.14419413547546
SpMAD_Dzpe,11.122289480170153
SpMAD_Dzse,11.207211491811174
SpMax_Dzpe,194.68987356165925
SpMax_Dzse,196.1715457455335
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,35
AETA_beta_s,0.6571428571428571
AETA_eta_BR,0.021819815041562413
AETA_eta_FL,0.22204303471831086
AETA_eta_RL,0.48801485816909745
DetourIndex,7674
EState_VSA1,17.929052163261204
EState_VSA2,12.328001352277514
EState_VSA3,23.726583658784325
EState_VSA4,55.62406351659674
EState_VSA5,0.0
EState_VSA6,6.196843571613076
EState_VSA7,40.974955096933286
EState_VSA8,31.890939452395827
EState_VSA9,0.0
ETA_beta_ns,18.0
ETA_shape_p,0.06097560975609755
ETA_shape_x,0.0
ETA_shape_y,0.3292682926829268
GhoseFilter,False
LogEE_Dzare,192.89841648840584
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,383.94202097004506
SpDiam_Dzpe,291.4714335067891
SpDiam_Dzse,293.8446046400577
SpMAD_Dzare,11.019548453424335
SpMax_Dzare,192.89841648840584
TopoPSA(NO),122.03000000000002
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.0229229392374233
VSA_EState9,77.64374372742925
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5142857142857142
EState_VSA10,14.69560176298435
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03142857142857137
FilterItLogS,-4.80446613715039
SpDiam_Dzare,288.6387844417509
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5876923076923067
ETA_epsilon_2,0.834285714285714
ETA_epsilon_3,0.4443298969072154
ETA_epsilon_4,0.5493333333333321
ETA_epsilon_5,0.7921052631578945
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.14336241078509132
ETA_dEpsilon_B,0.03835897435897462
ETA_dEpsilon_C,-0.1050034364261167
ETA_dEpsilon_D,0.04218045112781943
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8571428571428571
MDEDescriptor,"0.0,0.0,0.0,0.0,19.207926255117798,30.34555945205686,0.0,10.549768825368716,0.0,0.0,0.7211247851537042,0.0,0.0,0.0,0.0,0.0,1.6880703994872548,1.2838326088616896,0.0"
APolDescriptor,74.76978999999999
BCUTDescriptor,"11.850000000000007,15.99694348638401,-0.3316535454680817,0.26090972923114786,4.175873512864993,10.844475154098118"
BPolDescriptor,40.65220999999999
TPSADescriptor,122.03000000000002
ALOGPDescriptor,"-0.19409999999999938,0.03767480999999976,126.18949999999998"
XLogPDescriptor,3.7700000000000005
VAdjMaDescriptor,6.285402218862249
WeightDescriptor,474.2379390600001
ChiPathDescriptor,"24.200095366003378,17.080520035918415,15.321646986470395,12.748042462897711,11.0362520250612,9.056447529425318,6.14569181776252,4.618892575074082,19.560271769005787,12.271387078977806,9.329785871827696,6.921195927877585,5.005592929652415,3.5523364631791554,1.9216395978243157,1.250428521378327"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.5131164884807633,0.7464723237917691,0.0,0.0,0.022360679774997897,0.20585528497330108,0.22838615607594212"
AtomCountDescriptor,65
BondCountDescriptor,39
SmallRingDescriptor,"5,3,3,2,0,0,1,4,0,0,0"
ChiClusterDescriptor,"2.089656319888507,0.0,0.44204420438669256,0.0,0.9329011954114633,0.0,0.13760784192049813,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,5,8,2,3,6,2,0"
ZagrebIndexDescriptor,186.0
LargestChainDescriptor,19
MannholdLogPDescriptor,3.33
WeightedPathDescriptor,"72.52570498958477,2.072162999702422,26.45471062431683,7.402307628804588,19.05240299551226"
FractionalPSADescriptor,0.25731808855672533
WienerNumbersDescriptor,"4051.0,55.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.7690422258860545,7.9207025130792195,10.984489546255118,1.99389192115889,2.714766058838373,3.144997508184753"
FractionalCSP3Descriptor,0.4230769230769231
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,8,0,2,6,3,0,0,2,3,2,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"26.600920447074294,12.697530864197532,6.716049382716049"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,3571.09
HBondAcceptorCountDescriptor,8
HybridizationRatioDescriptor,0.4230769230769231
AutocorrelationDescriptorMass,"39.483288914281715,42.18425749765907,59.53689616426486,59.984098549271685,58.948430375924026"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.6518234243039228,-0.301199917074833,0.06766211161976501,-0.24310114608715272,0.36231366006721427"
EccentricConnectivityIndexDescriptor,1056
AutocorrelationDescriptorPolarizability,"2454.4050466088984,2896.464510766005,4032.7612779990686,4089.3833740036157,3735.4693562734783"
