DLiP-ID,T006ZB
AATSC3s,-0.2228418180163194
AATSC3v,-2.554883746557403
AATSC4Z,-1.0054615726647742
AATSC4c,2.2449372271676418e-05
AATSC4d,-0.10659369976399768
AATSC4i,-0.18389781008675554
AATSC4m,-4.408311536563941
AATSC4p,-0.0431809170031891
AATSC4s,-0.18398286110582104
AATSC4v,-2.358329953858122
AATSC5Z,-2.331137863021152
AATSC5c,-0.0011052457176756781
AATSC5d,0.03645378494184861
AATSC5i,-0.03703486076832426
AATSC5m,-10.932019785382574
AATSC5p,-0.018739296419317448
AATSC5s,-0.14056451017760255
AATSC5v,-9.686720965236303
AATSC6Z,1.8056184840800225
AATSC6c,0.0009526207384056075
AATSC6d,0.0017089320935474769
AATSC6i,0.021334883517732436
AATSC6m,8.582291274671737
AATSC6p,0.02019087112809711
AATSC6s,0.22037075145010807
AATSC6v,9.275074392105594
AATSC7Z,-0.06033351264120497
AATSC7c,-0.0005252112908096035
AATSC7d,-0.008262506724045186
AATSC7i,-0.18952272871188744
AATSC7m,-0.4669294231522314
AATSC7p,-0.02969075185982864
AATSC7s,0.10962079890142559
AATSC7v,-5.16337423294079
AATSC8Z,-0.2998454963839578
AATSC8c,-0.0006476410116767757
AATSC8d,0.033027613412228804
AATSC8i,0.12149164513448432
AATSC8m,-1.314852040407627
AATSC8p,0.019296129393911853
AATSC8s,-0.382941023318714
AATSC8v,2.5223651473312483
ATS0are,420.1181000000001
ATS1are,430.3608
ATS2are,748.0529
ATS3are,972.2418
ATS4are,1095.7338000000002
ATS5are,1136.923
ATS6are,1023.4309000000002
ATS7are,934.1266999999999
ATS8are,936.7520000000001
ATSC0dv,290.43760683760684
ATSC0pe,10.47314461538461
ATSC0se,7.30425286153846
ATSC1dv,59.63087442472056
ATSC1pe,-0.45695914792899084
ATSC1se,0.0014246021301778525
ATSC2dv,82.25675213675211
ATSC2pe,4.814338153846154
ATSC2se,3.3485893876923063
ATSC3dv,-63.72397107166337
ATSC3pe,-1.3885626272189324
ATSC3se,-1.0464409488757396
ATSC4dv,-71.40573307034846
ATSC4pe,-0.7250525917159757
ATSC4se,-0.9841530776331351
ATSC5dv,-84.73212360289281
ATSC5pe,-4.5780609704141915
ATSC5se,-1.9219322139644925
ATSC6dv,115.99886916502302
ATSC6pe,3.400210840236677
ATSC6se,1.3511472655621268
ATSC7dv,-16.403760683760694
ATSC7pe,-0.19867661538461118
ATSC7se,-0.24648317230768987
ATSC8dv,0.01343852728469308
ATSC8pe,-1.7984511479289897
ATSC8se,-1.001447631715973
AXp-0dv,0.5940604070071206
AXp-1dv,0.3502496666900861
AXp-2dv,0.20116601010001628
AXp-3dv,0.12208895111145715
AXp-4dv,0.07578984599260556
AXp-5dv,0.04001750933908397
AXp-6dv,0.02551442859399477
AXp-7dv,0.014469690944613652
BertzCT,1048.2657206421804
ECIndex,1056
ETA_eta,36.02533060417346
GATS1dv,0.5610945660149338
GATS1pe,0.723165625985204
GATS1se,0.6866183351622911
GATS2dv,0.7308616398348368
GATS2pe,0.5228944045997598
GATS2se,0.5142601006798444
GATS3dv,1.0355672601855785
GATS3pe,0.939262173175608
GATS3se,0.9432921611754345
GATS4dv,1.0978937078366826
GATS4pe,1.0179910639633873
GATS4se,1.057786905158479
GATS5dv,1.211401409109107
GATS5pe,1.3353597802335344
GATS5se,1.3172923621541386
GATS6dv,0.821675626803168
GATS6pe,0.8083804841049451
GATS6se,0.839681278457351
GATS7dv,1.090656544848863
GATS7pe,1.1099707244572414
GATS7se,1.1413516433544006
GATS8dv,1.1054413093776037
GATS8pe,1.3115407129371641
GATS8se,1.338093264407737
LogEE_A,4.418563352647718
LogEE_D,256.2882232041231
MATS1dv,0.20220307200166646
MATS1pe,-0.04297042970402967
MATS1se,0.00019208223975998432
MATS2dv,0.1573425567339849
MATS2pe,0.25538006070911934
MATS2se,0.25469099617329033
MATS3dv,-0.09260674466141018
MATS3pe,-0.05596042544000566
MATS3se,-0.06046882955058217
MATS4dv,-0.09237351846845747
MATS4pe,-0.02601115651776163
MATS4se,-0.0506237262572984
MATS5dv,-0.10898314835613632
MATS5pe,-0.1632933806323127
MATS5se,-0.09829385660483819
MATS6dv,0.15452721616938891
MATS6pe,0.1256124892647107
MATS6se,0.07156999093408675
MATS7dv,-0.025672484143638798
MATS7pe,-0.008622773365975729
MATS7se,-0.015338708519300425
MATS8dv,2.0885731587549974e-05
MATS8pe,-0.0775126187212303
MATS8se,-0.06188755268057228
MAXaaCH,1.6964555514114878
MAXaasC,0.8853582278826124
MAXdssC,0.09488921957671947
MAXsCH3,1.8340060139318672
MAXsNH2,4.986479045471042
MAXssNH,2.4778323638626776
MDEC-11,0.75
MDEC-12,2.9827430209251076
MDEC-13,5.777377224114858
MDEC-22,5.348897766610365
MDEC-23,14.605042598765406
MDEC-33,8.644257318826664
MDEN-12,0.5512666056991249
MDEN-22,1.0225047272015033
MDEO-11,2.2199388341246546
MDEO-12,0.8094352034302835
MINaaCH,1.6964555514114878
MINaasC,0.012143504466132438
MINdssC,-1.4320829662219856
MINsCH3,1.6339555514114878
MINsNH2,4.986479045471042
MINssNH,2.160744542804878
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.0892857142857144
SM1_Dzi,2.2512867331665554
SM1_Dzm,3.0827186485347324
SM1_Dzp,-9.742831010248672
SM1_Dzv,-4.2320056124518555
SddssSe,0
SpAD_Dt,634.0247398272655
SpAbs_A,40.28428795727521
SpAbs_D,512.5764464082463
SpMAD_A,1.1848319987433886
SpMAD_D,15.075777835536652
SpMax_A,2.446626660311111
SpMax_D,256.2882232041231
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,197.66
TpiPC10,7.515582832554289
VAdjMat,6.129283016944966
VE1_DzZ,5.714296767216625
VE1_Dzi,5.724721317838075
VE1_Dzm,5.714295834165106
VE1_Dzp,5.7278591363560105
VE1_Dzv,5.73097259619377
VE2_DzZ,0.16806755197695958
VE2_Dzi,0.1683741564070022
VE2_Dzm,0.16806752453426782
VE2_Dzp,0.16846644518694148
VE2_Dzv,0.1685580175351109
VE3_DzZ,2.966746670941778
VE3_Dzi,2.968569301770715
VE3_Dzm,2.966746507658064
VE3_Dzp,2.969117268861451
VE3_Dzv,2.9696606855006067
VR1_DzZ,220.7293082978199
VR1_Dzi,220.03549165053875
VR1_Dzm,220.7291872690411
VR1_Dzp,219.9761696507312
VR1_Dzv,219.30400094892445
VR2_DzZ,6.492038479347644
VR2_Dzi,6.471632107368786
VR2_Dzm,6.492034919677679
VR2_Dzp,6.469887342668565
VR2_Dzv,6.450117674968366
VR3_DzZ,6.620712533067702
VR3_Dzi,6.617564290647156
VR3_Dzm,6.6207119847544185
VR3_Dzp,6.617294652338064
VR3_Dzv,6.614234331060677
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.037267799624996496
Xch-6dv,0.06581954698056808
Xch-7dv,0.13674978253323436
Xpc-4dv,2.8570337166607547
Xpc-5dv,4.64567502766537
Xpc-6dv,5.460109371729037
Zagreb1,168.0
Zagreb2,190.0
fragCpx,103.13
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,6
nBondsD,6
nBondsM,12
nBondsO,35
nBondsS,54
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,13
naHRing,0
AATS0are,6.463355384615386
AATS1are,6.520618181818182
AATS2are,6.39361452991453
AATS3are,6.313258441558442
AATS4are,6.333721387283238
AATS5are,6.534040229885058
AATS6are,6.091850595238096
AATS7are,6.532354545454544
AATS8are,6.505222222222223
AATSC0dv,4.468270874424721
AATSC0pe,0.16112530177514786
AATSC0se,0.11237312094674554
AATSC1dv,0.9034980973442509
AATSC1pe,-0.006923623453469558
AATSC1se,2.158488076027049e-05
AATSC2dv,0.7030491635619839
AATSC2pe,0.04114818934911243
AATSC2se,0.028620422117028258
AATSC3dv,-0.41379201994586606
AATSC3pe,-0.009016640436486574
AATSC3se,-0.006795071096595711
AATSC4dv,-0.41274990214074253
AATSC4pe,-0.0041910554434449465
AATSC4se,-0.00568874611348633
AATSC5dv,-0.48696622760283226
AATSC5pe,-0.02631069523226547
AATSC5se,-0.011045587436577544
AATSC6dv,0.6904694593156132
AATSC6pe,0.02023935023950403
AATSC6se,0.008042543247393612
AATSC7dv,-0.1147116131731517
AATSC7pe,-0.0013893469607315467
AATSC7se,-0.0017236585476062228
AATSC8dv,9.332310614370194e-05
AATSC8pe,-0.012489244082840207
AATSC8se,-0.006954497442472035
AETA_eta,1.0595685471815723
ATSC0are,11.414406153846151
ATSC1are,-0.7915354792899372
ATSC2are,5.450399692307691
ATSC3are,-1.357843810650886
ATSC4are,-1.002956378698223
ATSC5are,-4.203359550295844
ATSC6are,3.029401017751469
ATSC7are,-0.3375981538461456
ATSC8are,-1.9562105562130094
BCUTZ-1h,16.013124028202434
BCUTZ-1l,5.681663362133191
BCUTc-1h,0.46506867883891306
BCUTc-1l,-0.4421284189035992
BCUTd-1h,4.044076392377334
BCUTd-1l,0.9704402669983928
BCUTi-1h,14.557520641527844
BCUTi-1l,10.319751696712967
BCUTm-1h,32.06654456335025
BCUTm-1l,11.69273392022535
BCUTp-1h,2.9545946175454185
BCUTp-1l,0.7413134647274202
BCUTs-1h,7.01558292518637
BCUTs-1l,0.2989002125407133
BCUTv-1h,24.44183343449658
BCUTv-1l,14.696895072875552
BalabanJ,1.7918320388726992
Diameter,20
ETA_beta,36.25
GATS1are,0.7574224323368857
GATS2are,0.5137667086049723
GATS3are,0.9345055564219362
GATS4are,1.0285381861236953
GATS5are,1.326180531370886
GATS6are,0.8197527186324608
GATS7are,1.1278790816228255
GATS8are,1.3259657057157759
HybRatio,0.5238095238095238
Lipinski,True
LogEE_Dt,317.01236991363277
MATS1are,-0.06829461883304744
MATS2are,0.26527878789730347
MATS3are,-0.050209873941867635
MATS4are,-0.03301383500789787
MATS5are,-0.13756480192648005
MATS6are,0.10268512121344421
MATS7are,-0.013443862451135526
MATS8are,-0.07735940858422753
MAXddssS,-4.1499241036250085
MAXssCH2,0.7183308968933848
MAXsssCH,-0.30963955659576037
MINddssS,-4.1499241036250085
MINssCH2,-0.47239414769395216
MINsssCH,-1.5782156585241356
NsssssAs,0
RotRatio,0.34285714285714286
SM1_Dzpe,2.6285954712362303
SM1_Dzse,2.5121346712526136
SMR_VSA1,32.74552451512174
SMR_VSA2,0.0
SMR_VSA3,15.355672072464749
SMR_VSA4,10.889380203912726
SMR_VSA5,63.49578878318995
SMR_VSA6,13.08951281182515
SMR_VSA7,28.823088612014207
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,417.212971800393
SpAD_Dzi,443.3577134046061
SpAD_Dzm,417.3057424455361
SpAD_Dzp,560.8345571487337
SpAD_Dzv,534.9752572133041
SpAbs_Dt,634.0247398272654
SpDiam_A,4.892790841321386
SpDiam_D,391.0394751641063
SpMAD_Dt,18.64778646550781
SpMax_Dt,317.01236991363277
SsssssAs,0
VE1_Dzpe,5.723985126339866
VE1_Dzse,5.723476733572973
VE2_Dzpe,0.1683525037158784
VE2_Dzse,0.16833755098744038
VE3_Dzpe,2.968440694839825
VE3_Dzse,2.968351872920443
VMcGowan,362.2700000000013
VR1_Dzpe,219.87004869628694
VR1_Dzse,219.88353116888223
VR2_Dzpe,6.466766138126086
VR2_Dzse,6.467162681437713
VR3_Dzpe,6.616812115705592
VR3_Dzse,6.616873434013011
mZagreb1,14.42361111111111
mZagreb2,7.48611111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,57
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.17560624852071002
AATSC1are,-0.011992961807423291
AATSC2are,0.046584612754766594
AATSC3are,-0.008817167601629131
AATSC4are,-0.0057974357150186295
AATSC5are,-0.024157238794803703
AATSC6are,0.018032148915187316
AATSC7are,-0.002360826250672347
AATSC8are,-0.01358479552925701
AETA_beta,1.0661764705882353
BCUTdv-1h,6.026084412444408
BCUTdv-1l,0.6442291082518994
BCUTpe-1h,3.537484179556882
BCUTpe-1l,2.2257248455508662
BCUTse-1h,3.7686073026151714
BCUTse-1l,2.424322902421558
ETA_alpha,15.66666666666667
ETA_dBeta,-6.25
ETA_eta_B,1.0126217743044492
ETA_eta_F,34.03800122956055
ETA_eta_L,8.729403818422389
ETA_eta_R,70.06333183373401
ETA_psi_1,0.49840933191940645
LabuteASA,197.89166308934108
LogEE_DzZ,208.32685627755333
LogEE_Dzi,221.7450710179844
LogEE_Dzm,208.37267971584492
LogEE_Dzp,279.29885771281994
LogEE_Dzv,267.1142163467298
PEOE_VSA1,26.31136066375219
PEOE_VSA2,9.589074368143644
PEOE_VSA3,13.212334168400758
PEOE_VSA4,4.722094864452088
PEOE_VSA5,0.0
PEOE_VSA6,22.851898355370757
PEOE_VSA7,51.16057945124389
PEOE_VSA8,19.510334434751158
PEOE_VSA9,4.895483475517775
SM1_Dzare,2.9037485982805573
SpAD_Dzpe,445.6073003148996
SpAD_Dzse,447.1716428140094
SpAbs_DzZ,414.48713146425865
SpAbs_Dzi,441.23885530280216
SpAbs_Dzm,414.585696579182
SpAbs_Dzp,568.3405464358889
SpAbs_Dzv,538.4604383059113
SpDiam_Dt,469.78792817767044
SpMAD_DzZ,12.270969758835088
SpMAD_Dzi,13.039932747194298
SpMAD_Dzm,12.27369830722165
SpMAD_Dzp,16.495134033786286
SpMAD_Dzv,15.73456638862659
SpMax_DzZ,208.32685627755333
SpMax_Dzi,221.7450710179844
SpMax_Dzm,208.37267971584492
SpMax_Dzp,279.29885771281994
SpMax_Dzv,267.1142163467298
VE1_Dzare,5.724015829276621
VE2_Dzare,0.16835340674343002
VE3_Dzare,2.9684460587346875
VR1_Dzare,219.89007793256263
VR2_Dzare,6.467355233310665
VR3_Dzare,6.616903207348861
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4607843137254903
AETA_dBeta,-0.18382352941176472
AETA_eta_B,0.029782993361895566
AETA_eta_F,1.0011176832223692
AETA_eta_L,0.2567471711300703
AETA_eta_R,2.0606862304039417
BCUTare-1h,3.581606904660353
BCUTare-1l,2.172704570734626
ETA_beta_s,21.25
ETA_dPsi_A,0.21559066808059352
ETA_dPsi_B,0.0
ETA_eta_BR,1.1846217743044491
ETA_eta_FL,7.172187969646258
ETA_eta_RL,15.901591788068647
LogEE_Dzpe,222.88096178895674
LogEE_Dzse,223.6597077208651
PEOE_VSA10,17.857492219666966
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,5.907179729351506
SlogP_VSA1,21.089339549626935
SlogP_VSA2,62.378928940303176
SlogP_VSA3,24.44995410528786
SlogP_VSA4,20.771211599071872
SlogP_VSA5,42.37364096679502
SlogP_VSA6,22.183930339191534
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,440.93614237904234
SpAbs_Dzpe,443.13332810667725
SpAbs_Dzse,444.8072807704775
SpDiam_DzZ,326.1052844569522
SpDiam_Dzi,342.793098802008
SpDiam_Dzm,326.18535227981556
SpDiam_Dzp,433.1377834049129
SpDiam_Dzv,414.5532914153483
SpMAD_Dzpe,13.106097068085282
SpMAD_Dzse,13.15210714158851
SpMax_Dzpe,222.88096178895674
SpMax_Dzse,223.6597077208651
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,34
AETA_beta_s,0.625
AETA_eta_BR,0.03484181689130733
AETA_eta_FL,0.2109467049895958
AETA_eta_RL,0.46769387611966606
DetourIndex,5176
EState_VSA1,40.517487918109545
EState_VSA2,23.13195648896279
EState_VSA3,30.513302635158585
EState_VSA4,11.984273114623004
EState_VSA5,0.0
EState_VSA6,25.980208536304467
EState_VSA7,6.923737199690624
EState_VSA8,20.51138479921529
EState_VSA9,10.571256060898818
ETA_beta_ns,15.0
ETA_shape_p,0.24893617021276593
ETA_shape_x,0.05319148936170212
ETA_shape_y,0.3191489361702127
GhoseFilter,False
LogEE_Dzare,220.55347556005884
SlogP_VSA10,4.794537184071822
SlogP_VSA11,0.0
SpAbs_Dzare,438.20320252183717
SpDiam_Dzpe,345.32228566878393
SpDiam_Dzse,347.01101554210334
SpMAD_Dzare,12.968710069971834
SpMax_Dzare,220.55347556005884
TopoPSA(NO),189.28
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,25.734310744270026
VSA_EState9,73.33228002602165
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.4411764705882353
EState_VSA10,27.907935931385104
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03921568627450972
FilterItLogS,-4.519717173919326
SpDiam_Dzare,341.2562022352589
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6266666666666652
ETA_epsilon_2,0.9245098039215682
ETA_epsilon_3,0.43599999999999894
ETA_epsilon_4,0.5990610328638482
ETA_epsilon_5,0.8308333333333326
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.1906666666666662
ETA_dEpsilon_B,0.027605633802816998
ETA_dEpsilon_C,-0.1630610328638492
ETA_dEpsilon_D,0.09367647058823558
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.5
MDEDescriptor,"0.75,2.9827430209251076,5.777377224114858,0.0,5.348897766610365,14.605042598765406,0.0,8.644257318826664,0.0,0.0,2.2199388341246546,0.8094352034302835,0.0,0.0,0.5512666056991249,0.0,1.0225047272015033,0.0,0.0"
APolDescriptor,71.64458299999997
BCUTDescriptor,"11.84999999999999,31.972072771640942,-0.33040519507227284,0.27871922990049103,3.95441841354008,12.818823603610927"
BPolDescriptor,46.47541699999999
TPSADescriptor,197.66
ALOGPDescriptor,"-0.4923000000000006,0.24235929000000062,112.73490000000001"
XLogPDescriptor,0.5899999999999996
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,497.19441958
ChiPathDescriptor,"25.465890847321376,15.90159178806865,15.279378393068944,10.681047805442388,9.010702186069274,5.5755119686439745,4.14018208820793,2.265163798890398,19.585299028212614,11.145671316787436,8.61824330111213,5.626068102018941,4.148676403545419,2.165843223451187,1.4483373701022726,0.6881083233626817"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.20693027063286604,0.4176364361522382,0.0,0.0,0.037267799624996496,0.06581954698056808,0.12398405732428676"
AtomCountDescriptor,65
BondCountDescriptor,35
SmallRingDescriptor,"2,1,2,1,0,0,1,1,0,0,0"
ChiClusterDescriptor,"3.421522878660709,0.20412414523193154,0.6529083687052708,0.06804138174397717,1.2203922240523384,0.025499585890087693,0.16708476707543055,0.006374896472521923"
RuleOfFiveDescriptor,1
CarbonTypesDescriptor,"0,0,2,4,3,5,6,0,0"
ZagrebIndexDescriptor,168.0
LargestChainDescriptor,21
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"66.84389547970643,1.9659969258737187,35.6145112557727,17.799590017765027,14.352612450776167"
FractionalPSADescriptor,0.3975507210378011
WienerNumbersDescriptor,"4178.0,49.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.646672921094122,9.43981305757507,11.568103835345395,1.9973031916951505,3.0530224339526013,3.027248231571039"
FractionalCSP3Descriptor,0.5238095238095238
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,6,0,0,2,2,0,0,4,4,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,5
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"30.22530612244898,14.074135776759684,9.770390889504464"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,3234.13
HBondAcceptorCountDescriptor,10
HybridizationRatioDescriptor,0.5238095238095238
AutocorrelationDescriptorMass,"47.34893779361903,47.27323439387217,62.837955187034886,66.87952585605711,70.30618417154587"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,14
AutocorrelationDescriptorCharge,"0.9160684930160747,-0.41504376621347183,0.02995789148612845,0.0380614877215704,-0.17722391291516004"
EccentricConnectivityIndexDescriptor,1056
AutocorrelationDescriptorPolarizability,"2311.57972073966,2642.888910214176,3641.8106896174495,3640.3158851239555,3546.163752703689"
