DLiP-ID,C001CO
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,9.23
TpiPC10,4.02535169073515
VAdjMat,4.169925001442312
VE1_DzZ,3.1186843783678295
VE1_Dzi,3.122963819493849
VE1_Dzm,3.119793261330749
VE1_Dzp,3.0956433625707844
VE1_Dzv,3.109977500853651
VE2_DzZ,0.311868437836783
VE2_Dzi,0.3122963819493849
VE2_Dzm,0.3119793261330749
VE2_Dzp,0.30956433625707847
VE2_Dzv,0.3109977500853651
VE3_DzZ,1.1374112392920235
VE3_Dzi,1.1387824930573516
VE3_Dzm,1.1377667372319509
VE3_Dzp,1.1299957561241682
VE3_Dzv,1.1346154917127718
VR1_DzZ,31.920147850434812
VR1_Dzi,31.919847441996733
VR1_Dzm,31.84318847338308
VR1_Dzp,33.06844286049218
VR1_Dzv,32.524240823184506
VR2_DzZ,3.1920147850434812
VR2_Dzi,3.191984744199673
VR2_Dzm,3.184318847338308
VR2_Dzp,3.3068442860492184
VR2_Dzv,3.2524240823184507
VR3_DzZ,3.4632374044767333
VR3_Dzi,3.4632279931841197
VR3_Dzm,3.4608234964581572
VR3_Dzp,3.4985794397191676
VR3_Dzv,3.481985682794396
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.0
Xch-7dv,0.0
Xpc-4dv,0.4389055081129053
Xpc-5dv,0.23076443689182052
Xpc-6dv,0.14695557139246848
Zagreb1,44.0
Zagreb2,45.0
fragCpx,9.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,0
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,0
nBondsD,0
nBondsM,0
nBondsO,9
nBondsS,11
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,0
AATS0are,11.061575
AATS1are,8.461363636363636
AATS2are,10.72821052631579
AATS3are,9.982933333333335
AATS4are,9.088499999999998
AATS5are,14.213333333333331
AATSC0dv,7.68278463648834
AATSC0pe,0.5305687499999999
AATSC0se,0.3711541875
AATSC1dv,0.21657937398678148
AATSC1pe,-0.09350284090909074
AATSC1se,-0.08872696022727261
AATSC2dv,0.13452097321493037
AATSC2pe,0.010532565789473652
AATSC2se,-0.004787871710526333
AATSC3dv,-2.68840877914952
AATSC3pe,-0.0753354166666666
AATSC3se,-0.014989904166666653
AATSC4dv,-1.6009945130315506
AATSC4pe,-0.20233541666666668
AATSC4se,-0.1484197916666666
AATSC5dv,0.944787379972565
AATSC5pe,0.13367291666666636
AATSC5se,0.0939918958333331
AETA_eta,0.7130247400916455
ATSC0are,7.737824999999997
ATSC1are,-1.256756249999996
ATSC2are,0.9311437499999979
ATSC3are,-1.9727062499999974
ATSC4are,-3.4486499999999967
ATSC5are,1.8780562499999927
ATSC6are,0.0
ATSC7are,0.0
ATSC8are,0.0
BCUTZ-1h,17.001101453941107
BCUTZ-1l,5.891255961312492
BCUTc-1h,0.541820002901807
BCUTc-1l,-0.32581475279496297
BCUTd-1h,4.021937748008891
BCUTd-1l,0.9871251588090809
BCUTi-1h,17.432148031678842
BCUTi-1l,11.152084703798122
BCUTm-1h,35.450516779720836
BCUTm-1l,11.907001868194188
BCUTp-1h,2.2040147048248957
BCUTp-1l,0.526545928944747
BCUTs-1h,8.008883940735728
BCUTs-1l,1.1551761433519725
BCUTv-1h,22.455779518010328
BCUTv-1l,13.300730622556902
BalabanJ,3.7348237213155926
Diameter,5
ETA_beta,6.5
GATS1are,0.9750091272418282
GATS2are,0.7872867171466481
GATS3are,1.0499660218903026
GATS4are,1.4057551702190212
GATS5are,0.8553221781745299
HybRatio,1.0
Lipinski,True
LogEE_Dt,25.40865617863656
MATS1are,-0.1771824534907179
MATS2are,0.07600207932767711
MATS3are,-0.20395459964524895
MATS4are,-0.4456872570780547
MATS5are,0.32361484008749114
MAXsssCH,-2.937500000000001
MAXssssC,-4.946442901234567
MINsssCH,-3.5100694444444445
MINssssC,-4.946442901234567
NsssssAs,0
RotRatio,0.2222222222222222
SM1_Dzpe,2.2482413169764044
SM1_Dzse,2.0257789728808087
SMR_VSA1,26.68893819217415
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,18.350951813682208
SMR_VSA6,0.0
SMR_VSA7,0.0
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,37.526960464510495
SpAD_Dzi,40.33687806505958
SpAD_Dzm,36.81968485246886
SpAD_Dzp,110.27128273550804
SpAD_Dzv,68.4706339677978
SpAbs_Dt,50.81731235721074
SpDiam_A,4.472135954999579
SpDiam_D,37.649642056332965
SpMAD_Dt,5.081731235721075
SpMax_Dt,25.40865617860538
SsssssAs,0
VE1_Dzpe,3.121908824623297
VE1_Dzse,3.120709557239149
VE2_Dzpe,0.31219088246232973
VE2_Dzse,0.31207095572391486
VE3_Dzpe,1.1384446175102554
VE3_Dzse,1.1380603981569193
VMcGowan,80.04000000000002
VR1_Dzpe,32.006322061076816
VR1_Dzse,32.07426237551038
VR2_Dzpe,3.2006322061076817
VR2_Dzse,3.207426237551038
VR3_Dzpe,3.4659334476950994
VR3_Dzse,3.468053913370873
mZagreb1,6.534722222222222
mZagreb2,2.1666666666666665
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,0
nBondsKS,11
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.6448187499999998
AATSC1are,-0.11425056818181782
AATSC2are,0.04900756578947357
AATSC3are,-0.13151374999999982
AATSC4are,-0.28738749999999974
AATSC5are,0.20867291666666585
AETA_beta,0.65
BCUTdv-1h,7.0149349606927505
BCUTdv-1l,0.7723369863817489
BCUTpe-1h,4.007928610092543
BCUTpe-1l,2.4251133899532906
BCUTse-1h,4.031353870591704
BCUTse-1l,2.620893874918021
ETA_alpha,3.976190476190476
ETA_dBeta,-6.5
ETA_eta_B,0.5769910392816788
ETA_eta_F,6.490798856835855
ETA_eta_L,2.530531643361984
ETA_eta_R,13.62104625775231
ETA_psi_1,0.28353140916808145
LabuteASA,57.71362372764249
LogEE_DzZ,19.019852809807425
LogEE_Dzi,20.375770145765156
LogEE_Dzm,18.684781988661534
LogEE_Dzp,53.44447178493247
LogEE_Dzv,33.93041656641652
PEOE_VSA1,0.0
PEOE_VSA2,4.736862953800049
PEOE_VSA3,0.0
PEOE_VSA4,21.9520752383741
PEOE_VSA5,0.0
PEOE_VSA6,11.600939890232516
PEOE_VSA7,0.0
PEOE_VSA8,0.0
PEOE_VSA9,0.0
SM1_Dzare,2.353541571760997
SpAD_Dzpe,38.447307396108705
SpAD_Dzse,39.45842775649568
SpAbs_DzZ,35.475980072353636
SpAbs_Dzi,38.67822921221443
SpAbs_Dzm,34.620168683697734
SpAbs_Dzp,117.72831621939343
SpAbs_Dzv,70.90983730765694
SpDiam_Dt,37.649642056332965
SpMAD_DzZ,3.7526960464510495
SpMAD_Dzi,4.033687806505958
SpMAD_Dzm,3.681968485246886
SpMAD_Dzp,11.027128273550804
SpMAD_Dzv,6.847063396779779
SpMax_DzZ,19.019852781274853
SpMax_Dzi,20.37577013913543
SpMax_Dzm,18.68478194733082
SpMax_Dzp,53.44447178493247
SpMax_Dzv,33.93041656641651
VE1_Dzare,3.1221872191350464
VE2_Dzare,0.31221872191350464
VE3_Dzare,1.1385337879874495
VR1_Dzare,32.01154444162387
VR2_Dzare,3.2011544441623867
VR3_Dzare,3.4660966015408596
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,0
nAromBond,0
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.3976190476190476
AETA_dBeta,-0.65
AETA_eta_B,0.057699103928167884
AETA_eta_F,0.6490798856835854
AETA_eta_L,0.2530531643361984
AETA_eta_R,1.362104625775231
BCUTare-1h,4.125350162067341
BCUTare-1l,2.3717094453892944
ETA_beta_s,6.5
ETA_dPsi_A,0.4304685908319185
ETA_dPsi_B,0.0
ETA_eta_BR,0.5769910392816788
ETA_eta_FL,1.806690879729432
ETA_eta_RL,4.337222523091416
LogEE_Dzpe,19.448477847023696
LogEE_Dzse,19.93179178572631
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,5.563148209792634
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,18.350951813682208
SlogP_VSA3,4.736862953800049
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,0.0
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,37.64460877392388
SpAbs_Dzpe,36.6487143425276
SpAbs_Dzse,37.83780457819103
SpDiam_DzZ,28.67852110241231
SpDiam_Dzi,30.551766622305923
SpDiam_Dzm,28.27511761309767
SpDiam_Dzp,78.75170660444331
SpDiam_Dzv,50.48353528883152
SpMAD_Dzpe,3.8447307396108705
SpMAD_Dzse,3.945842775649568
SpMax_Dzpe,19.44847782975199
SpMax_Dzse,19.931791775535924
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,10
AETA_beta_s,0.65
AETA_eta_BR,0.057699103928167884
AETA_eta_FL,0.1806690879729432
AETA_eta_RL,0.43372225230914163
DetourIndex,123
EState_VSA1,18.350951813682208
EState_VSA2,0.0
EState_VSA3,0.0
EState_VSA4,0.0
EState_VSA5,0.0
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,16.337802844032566
EState_VSA9,0.0
ETA_beta_ns,0.0
ETA_shape_p,0.5389221556886227
ETA_shape_x,0.125748502994012
ETA_shape_y,0.251497005988024
GhoseFilter,False
LogEE_Dzare,19.057658570426128
SlogP_VSA10,21.9520752383741
SlogP_VSA11,0.0
SpAbs_Dzare,35.76177551651508
SpDiam_Dzpe,28.988504346934633
SpDiam_Dzse,29.643646003957084
SpMAD_Dzare,3.7644608773923878
SpMax_Dzare,19.057658544138036
TopoPSA(NO),9.23
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,55.67541666666666
VSA_EState9,-8.47233024691358
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.0
EState_VSA10,21.9520752383741
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.10238095238095242
FilterItLogS,-1.779134975106451
SpDiam_Dzare,28.338507140991915
ETA_beta_ns_d,0.0
ETA_epsilon_1,1.218650793650794
ETA_epsilon_2,1.4023809523809525
ETA_epsilon_3,0.42500000000000043
ETA_epsilon_4,1.218650793650794
ETA_epsilon_5,1.4023809523809525
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.7936507936507935
ETA_dEpsilon_B,0.0
ETA_dEpsilon_C,-0.7936507936507935
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.4
TopoShapeIndex,0.6666666666666666
CDK Descriptors
FMFDescriptor,0.0
MDEDescriptor,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,1.1547005383792517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,12.380586000000001
BCUTDescriptor,"11.997686628417478,34.96885317721048,-0.28799978941071624,0.45419053959357725,2.8282500000000015,6.742753780311045"
BPolDescriptor,10.537413999999998
TPSADescriptor,9.23
ALOGPDescriptor,"2.5341000000000005,6.421662810000003,23.0359"
XLogPDescriptor,2.6029999999999998
VAdjMaDescriptor,4.169925001442312
WeightDescriptor,183.97143348
ChiPathDescriptor,"8.361807319565798,4.337222523091417,4.896622084587914,2.3033557508645393,1.0606601717798214,0.7071067811865476,0.0,0.0,5.086664612916931,2.4181158160796468,1.65078729175101,0.8299979971160545,0.24522849367237076,0.058321184351980436,0.0,0.0"
ChiChainDescriptor,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
AtomCountDescriptor,12
BondCountDescriptor,9
SmallRingDescriptor,"0,0,0,0,0,0,0,0,0,0,0"
ChiClusterDescriptor,"1.9783978394802333,0.2886751345948129,0.6123724356957946,0.20412414523193154,0.3180177496254362,0.01558699215971374,0.05727026612409094,0.007215375318230076"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,0,0,2,0,0,0"
ZagrebIndexDescriptor,44.0
LargestChainDescriptor,6
MannholdLogPDescriptor,1.02
WeightedPathDescriptor,"18.097592939007228,1.8097592939007228,17.005799869574247,2.818231187608669,0.0"
FractionalPSADescriptor,0.05017083264181565
WienerNumbersDescriptor,"123.0,10.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.4443236657693013,1.7891617120020813,2.3570226039551576,0.43890550811290524,0.23076443689182055,0.14695557139246848"
FractionalCSP3Descriptor,1.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,0
PetitjeanNumberDescriptor,0.4
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"10.0,3.408284023668639,4.48"
AromaticAtomsCountDescriptor,0
AromaticBondsCountDescriptor,0
FragmentComplexityDescriptor,31.07
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,1.0
AutocorrelationDescriptorMass,"25.997639638602973,14.524880151329008,28.183591007668483,27.44379118262041,17.24705925782632"
PetitjeanShapeIndexDescriptor,"0.6666666666666666,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.7326626711202993,-0.47609679831313945,0.04437356323778937,0.23210845475046352,-0.3321049068498546"
EccentricConnectivityIndexDescriptor,72
AutocorrelationDescriptorPolarizability,"192.20689951171872,202.01008789843746,245.0559538554688,183.42445071093752,99.24364128124999"
