DLiP-ID,C000UB
C1SP3,4
C2SP1,0
C2SP2,6
C2SP3,0
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.42857142857142855
GGI10,0.012345679012345678
JGI10,0.012345679012345678
JGT10,0.4227134699063547
Kier1,13.959183673469388
Kier2,6.185493460166469
Kier3,3.029585798816568
MID_C,28.75290398575251
MID_N,8.516736033449064
MID_O,1.9135884531555019
MID_X,0.0
MID_h,10.430324486604565
MPC10,67
MWC01,21.0
MWC02,4.61512051684126
MWC03,5.4680601411351315
MWC04,6.343880434126331
MWC05,7.21890970761906
MWC06,8.101980731853192
MWC07,8.984317679911129
MWC08,9.870292647678488
MWC09,10.755666338943039
MWC10,11.643032250315445
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,1.3901999999999999
SRW02,3.7612001156935624
SRW03,0.0
SRW04,5.0689042022202315
SRW05,0.0
SRW06,6.597145701886651
SRW07,0.0
SRW08,8.223358899479258
SRW09,0.0
SRW10,9.899128063758676
SaaCH,7.892055146132527
SaaNH,0
SaaSe,0
SaaaC,1.7865329218107
SaasC,1.4699565381708242
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,3.7906748918703284
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,4.5652036092214665
SsssP,0
VE1_A,3.9279621651195007
VE1_D,4.290797995269687
VE2_A,0.2067348507957632
VE2_D,0.22583147343524668
VE3_A,2.0099746445203386
VE3_D,2.098326614697446
VR1_A,114.8699800194235
VR1_D,98.66695725880575
VR2_A,6.045788422074921
VR2_D,5.19299775046346
VR3_A,5.38565476638892
VR3_D,5.233603997014607
WPath,682
Xc-3d,1.0914245647494338
Xc-4d,0.0
Xc-5d,0.21941609682128765
Xc-6d,0.0
Xp-0d,13.242276208189782
Xp-1d,9.275188245478668
Xp-2d,8.128155347597144
Xp-3d,7.0427990307603325
Xp-4d,5.771537409596476
Xp-5d,5.093965791211646
Xp-6d,3.4229508426051862
Xp-7d,2.39981628031796
ZMIC0,64.50836117599587
ZMIC1,37.862270941147095
ZMIC2,29.072938125185605
ZMIC3,26.50830096268005
ZMIC4,25.467397168422007
ZMIC5,24.253009408454304
nAcid,0
nAtom,37
nBase,1
nRing,3
piPC1,3.3141860046725258
piPC2,3.901972669574645
piPC3,4.513602992462601
piPC4,5.115745778498873
piPC5,5.744404449173789
piPC6,6.0505438578990685
piPC7,6.419434917950504
piPC8,6.752516768097835
piPC9,7.054665524296758
AATS0Z,21.135135135135137
AATS0d,3.189189189189189
AATS0i,165.7851421280806
AATS0m,83.20916332432431
AATS0p,1.4197523320887029
AATS0s,2.7124624624624625
AATS0v,207.52409443509322
AATS1Z,24.307692307692307
AATS1d,3.7948717948717947
AATS1i,149.75961494287688
AATS1m,91.87213899999998
AATS1p,1.697245578974359
AATS1s,2.8945868945868947
AATS1v,248.52497502270504
AATS2Z,19.73913043478261
AATS2d,3.4927536231884058
AATS2i,163.67259376545854
AATS2m,72.96526569565216
AATS2p,1.411701119804203
AATS2s,2.684380032206119
AATS2v,203.02407897032793
AATS3Z,17.833333333333332
AATS3d,3.1785714285714284
AATS3i,161.71954257131472
AATS3m,64.70214097619046
AATS3p,1.3693400855159403
AATS3s,2.615740740740741
AATS3v,188.49800765051887
AATS4Z,14.290322580645162
AATS4d,2.6881720430107525
AATS4i,164.73067077617503
AATS4m,50.40108680645161
AATS4p,1.1755396780287959
AATS4s,2.340501792114696
AATS4v,156.24673733319779
AATS5Z,14.404761904761905
AATS5d,2.738095238095238
AATS5i,170.83433972142237
AATS5m,50.564710797619036
AATS5p,1.1356116854979643
AATS5s,2.460317460317461
AATS5v,155.81194451992448
AATS6Z,15.716417910447761
AATS6d,2.8208955223880596
AATS6i,156.88321283386716
AATS6m,53.87966105970149
AATS6p,1.3864966697910448
AATS6s,2.5870646766169165
AATS6v,184.90521637122205
AATS7Z,10.2125
AATS7d,2.1
AATS7i,161.19731525614728
AATS7m,32.8967810125
AATS7p,1.1349655963516374
AATS7s,2.010416666666667
AATS7v,136.61312773683272
AATS8Z,7.180555555555555
AATS8d,1.8333333333333333
AATS8i,170.49892263045166
AATS8m,21.36347565277778
AATS8p,0.9101959021315279
AATS8s,1.7893518518518516
AATS8v,102.99079346364445
AMID_C,1.5133107360922373
AMID_N,0.4482492649183718
AMID_O,0.10071518174502642
AMID_X,0.0
AMID_h,0.5489644466633982
ATS0dv,254.0
ATS0pe,226.955
ATS0se,280.657836
ATS1dv,266.0
ATS1pe,254.56650000000002
ATS1se,303.7570279999999
ATS2dv,379.0
ATS2pe,445.7127000000001
ATS2se,542.039684
ATS3dv,401.0
ATS3pe,528.718
ATS3se,646.3680319999999
ATS4dv,290.0
ATS4pe,563.0325000000001
ATS4se,701.2395240000001
ATS5dv,238.0
ATS5pe,525.0120999999999
ATS5se,653.0025239999998
ATS6dv,179.0
ATS6pe,423.7557
ATS6se,518.980124
ATS7dv,94.0
ATS7pe,459.31000000000006
ATS7se,581.7364600000002
ATS8dv,50.0
ATS8pe,402.9865
ATS8se,521.104188
ATSC0Z,267.2972972972973
ATSC0c,0.7277632482624071
ATSC0d,20.702702702702712
ATSC0i,57.35348402143125
ATSC0m,1275.1767288108106
ATSC0p,8.015071527631296
ATSC0s,15.099099099099101
ATSC0v,1820.0674337093662
ATSC1Z,28.47041636230825
ATSC1c,-0.3207014464121694
ATSC1d,10.55661066471877
ATSC1i,-29.376734712213548
ATSC1m,130.8734143345507
ATSC1p,-1.8006209159107682
ATSC1s,0.8632619105592078
ATSC1v,-158.02891421124332
ATSC2Z,35.52666179693206
ATSC2c,-0.32383552728269127
ATSC2d,2.4463111760409033
ATSC2i,13.297824952742639
ATSC2m,179.02341621767707
ATSC2p,3.048431979241313
ATSC2s,2.4172956740524314
ATSC2v,574.2368208842603
ATSC3Z,-0.2425127830533329
ATSC3c,0.4780371682119291
ATSC3d,-1.83856829802776
ATSC3i,7.702815096800563
ATSC3m,-11.107626462381361
ATSC3p,-1.0138511576521045
ATSC3s,8.232225468711954
ATSC3v,-247.2344650397357
ATSC4Z,23.09057706355003
ATSC4c,-0.11257734866140043
ATSC4d,-1.658144631117604
ATSC4i,-29.62735644435616
ATSC4m,104.94635731336736
ATSC4p,-2.2708676935886114
ATSC4s,-0.6612490869247635
ATSC4v,-180.47556992196104
ATSC5Z,-19.70197224251278
ATSC5c,-0.19646289418537444
ATSC5d,-9.649379108838573
ATSC5i,40.704347285350266
ATSC5m,-73.70224051643538
ATSC5p,4.39732019235697
ATSC5s,-8.871378134891653
ATSC5v,722.5198359962135
ATSC6Z,-222.97078159240323
ATSC6c,0.12081517215382181
ATSC6d,-15.894083272461653
ATSC6i,-5.485406623074089
ATSC6m,-1063.7086116844412
ATSC6p,-4.015167210619968
ATSC6s,-9.77929956984011
ATSC6v,-1297.4552286870196
ATSC7Z,-91.64280496712931
ATSC7c,-0.012971528468077517
ATSC7d,-4.33016800584368
ATSC7i,-27.291932913502684
ATSC7m,-446.55218967202325
ATSC7p,-4.497278102306724
ATSC7s,-2.442496550604658
ATSC7v,-950.9653606146692
ATSC8Z,11.772826880934998
ATSC8c,-0.05525668369119409
ATSC8d,0.254200146092041
ATSC8i,6.003582357682518
ATSC8m,61.245837449233036
ATSC8p,1.4037877677689306
ATSC8s,-1.5179165652138615
ATSC8v,247.6294530921371
AXp-0d,0.696961905694199
AXp-1d,0.44167563073707944
AXp-2d,0.2802812188826601
AXp-3d,0.1805845905323162
AXp-4d,0.1131674001881662
AXp-5d,0.07382559117698038
AXp-6d,0.048210575247960366
AXp-7d,0.031166445198934543
GATS1Z,0.8080889787664307
GATS1c,1.525954537074235
GATS1d,0.6242217312713393
GATS1i,1.743841989035314
GATS1m,0.8146695612322244
GATS1p,1.3170275551945305
GATS1s,0.7964475858270607
GATS1v,1.107979383411596
GATS2Z,0.9359388051171583
GATS2c,1.6859773148799873
GATS2d,1.1466681802701777
GATS2i,1.0070059440304313
GATS2m,0.9274738527169951
GATS2p,0.7368111535578392
GATS2s,0.9430450347618553
GATS2v,0.7547239962854605
GATS3Z,0.9612090134334826
GATS3c,0.8538308760061151
GATS3d,1.1799701603879145
GATS3i,1.0541472098241753
GATS3m,0.96467816868583
GATS3p,1.0324901116078133
GATS3s,0.7099919024889191
GATS3v,1.02057085981904
GATS4Z,0.9405981930265175
GATS4c,1.0432309346629092
GATS4d,1.0283837277857317
GATS4i,1.1872757678444772
GATS4m,0.9421766669545943
GATS4p,1.0673850126382118
GATS4s,1.110940026175995
GATS4v,1.0017458509432349
GATS5Z,1.091080456449516
GATS5c,1.6321078328112064
GATS5d,1.3041775456919054
GATS5i,0.6551082854497342
GATS5m,1.075927707790452
GATS5p,0.6304015847609864
GATS5s,1.654545260825094
GATS5v,0.7140989482962021
GATS6Z,1.4252116565805955
GATS6c,1.1629462071684564
GATS6d,1.440434901211955
GATS6i,1.1270966840324224
GATS6m,1.4226140633802578
GATS6p,1.316754681804693
GATS6s,1.5193157126064187
GATS6v,1.3753729035805753
GATS7Z,1.0740849342770475
GATS7c,0.5349736796678239
GATS7d,0.8477154046997384
GATS7i,1.1259496770747377
GATS7m,1.0830801110117398
GATS7p,1.294074544988431
GATS7s,0.8096509546539379
GATS7v,1.273239968979033
GATS8Z,0.9596056622851366
GATS8c,0.6496818007971235
GATS8d,0.748694516971279
GATS8i,0.7159010666411488
GATS8m,0.9590095232450202
GATS8p,0.8477444012825678
GATS8s,0.897312549721559
GATS8v,0.9108737668131256
MATS1Z,0.10105001166679628
MATS1c,-0.4180689518431525
MATS1d,0.48376514695052514
MATS1i,-0.48593796822854457
MATS1m,0.09736843088799042
MATS1p,-0.2131336415242633
MATS1s,0.05424112151439119
MATS1v,-0.08237324867851896
MATS2Z,0.0712709368268343
MATS2c,-0.23860910170211191
MATS2d,0.06336322700268655
MATS2i,0.12432928617933223
MATS2m,0.075282164111028
MATS2p,0.20394907494159742
MATS2s,0.0858482353890676
MATS2v,0.16918279326094285
MATS3Z,-0.0003996340700082006
MATS3c,0.2893303437110279
MATS3d,-0.039117866467735955
MATS3i,0.0591578124271121
MATS3m,-0.0038368367919833293
MATS3p,-0.05571719405035081
MATS3s,0.24015335549494254
MATS3v,-0.05983343984853217
MATS4Z,0.03436837470237123
MATS4c,-0.06154314297461271
MATS4d,-0.031865015862320656
MATS4i,-0.2055189503099116
MATS4m,0.032742796265806895
MATS4p,-0.11272057746247229
MATS4s,-0.017423396720301815
MATS4v,-0.0394502462566678
MATS5Z,-0.03246665703693004
MATS5c,-0.11890848762604485
MATS5d,-0.20530274773094617
MATS5i,0.3126104043020528
MATS5m,-0.025458496378391697
MATS5p,0.241659084383224
MATS5s,-0.2587989402204797
MATS5v,0.17485768879149868
MATS6Z,-0.4606597950590828
MATS6c,0.09167655356683799
MATS6d,-0.4239702271930165
MATS6i,-0.05281726917679915
MATS6m,-0.4606586368342773
MATS6p,-0.27664521002953
MATS6s,-0.35767092342583023
MATS6v,-0.3936695492812495
MATS7Z,-0.15856799797775534
MATS7c,-0.008243521407284217
MATS7d,-0.09673629242819835
MATS7i,-0.22008286310520106
MATS7m,-0.16196216811132874
MATS7p,-0.2595099887937697
MATS7s,-0.07481603023070801
MATS7v,-0.24165119991620954
MATS8Z,0.02263369284350075
MATS8c,-0.039017902942405716
MATS8d,0.006309834638816434
MATS8i,0.053792272950490154
MATS8m,0.0246817203017868
MATS8p,0.09000430423205255
MATS8s,-0.05166139065676652
MATS8v,0.06991720314798065
MAXaaN,4.714621126228269
MAXssO,5.404615693499622
MINaaN,4.547885015117158
MINssO,5.404615693499622
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,25.271721306324324
SpAD_D,148.74693182377894
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.995121724615772
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,606
TMWC10,113.00126044842308
TSRW10,52.54973698303838
VE1_Dt,4.335976404133731
VE2_Dt,0.22820928442809113
VE3_Dt,2.1088007084438565
VR1_Dt,94.8559780293587
VR2_Dt,4.992419896282037
VR3_Dt,5.19421360670714
Xc-3dv,0.5601531879573128
Xc-4dv,0.0
Xc-5dv,0.05079537595841944
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2222222222222222
Xch-7d,0.3992231311162972
Xp-0dv,11.334930873968391
Xp-1dv,6.519881353202626
Xp-2dv,4.8355287245757985
Xp-3dv,3.5175290562772394
Xp-4dv,2.3357178411373956
Xp-5dv,1.7460778101479002
Xp-6dv,0.9296284680196403
Xp-7dv,0.5107611724977663
Xpc-4d,2.6980190830243855
Xpc-5d,4.196822098513308
Xpc-6d,6.788082100461322
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,39
nFRing,1
nHBAcc,5
nHBDon,0
nHRing,2
nSpiro,0
naRing,2
piPC10,6.775932247705608
AATS0dv,6.864864864864865
AATS0pe,6.133918918918919
AATS0se,7.585346918918918
AATS1dv,6.82051282051282
AATS1pe,6.527346153846154
AATS1se,7.78864174358974
AATS2dv,5.492753623188406
AATS2pe,6.4596043478260885
AATS2se,7.855647594202898
AATS3dv,4.773809523809524
AATS3pe,6.294261904761904
AATS3se,7.694857523809522
AATS4dv,3.118279569892473
AATS4pe,6.054112903225808
AATS4se,7.540209935483872
AATS5dv,2.8333333333333335
AATS5pe,6.250144047619047
AATS5se,7.773839571428569
AATS6dv,2.671641791044776
AATS6pe,6.324711940298507
AATS6se,7.745972000000001
AATS7dv,1.175
AATS7pe,5.741375000000001
AATS7se,7.271705750000002
AATS8dv,0.6944444444444444
AATS8pe,5.597034722222222
AATS8se,7.237558166666667
AATSC0Z,7.224251278305332
AATSC0c,0.019669276980065056
AATSC0d,0.5595325054784517
AATSC0i,1.5500941627413851
AATSC0m,34.464235913805695
AATSC0p,0.21662355480084583
AATSC0s,0.4080837594351108
AATSC0v,49.191011721874766
AATSC1Z,0.7300106759566217
AATSC1c,-0.008223114010568447
AATSC1d,0.2706823247363787
AATSC1i,-0.7532496080054756
AATSC1m,3.355728572680787
AATSC1p,-0.04616976707463508
AATSC1s,0.02213492078356943
AATSC1v,-4.052023441313931
AATSC2Z,0.5148791564772762
AATSC2c,-0.004693268511343352
AATSC2d,0.035453785160013095
AATSC2i,0.19272210076438606
AATSC2m,2.594542264024305
AATSC2p,0.04418017361219294
AATSC2s,0.035033270638441034
AATSC2v,8.322272766438555
AATSC3Z,-0.002887056941111106
AATSC3c,0.005690918669189632
AATSC3d,-0.02188771783366381
AATSC3i,0.09170017972381624
AATSC3m,-0.1322336483616829
AATSC3p,-0.01206965663871553
AATSC3s,0.09800268415133279
AATSC3v,-2.9432674409492345
AATSC4Z,0.24828577487688203
AATSC4c,-0.0012105091253914024
AATSC4d,-0.01782951216255488
AATSC4i,-0.31857372520813076
AATSC4m,1.1284554549824448
AATSC4p,-0.024417932189124854
AATSC4s,-0.007110205235750145
AATSC4v,-1.9405975260425918
AATSC5Z,-0.23454728860134264
AATSC5c,-0.0023388439783973147
AATSC5d,-0.11487356081950682
AATSC5i,0.4845755629208365
AATSC5m,-0.8774076251956593
AATSC5p,0.05234904990901155
AATSC5s,-0.10561164446299587
AATSC5v,8.601426619002542
AATSC6Z,-3.327922113319451
