DLiP-ID,I000N2
AATSC5i,0.41458227055967173
AATSC5m,-4.568430175041665
AATSC5p,0.031005904126713956
AATSC5s,-0.4998993055555558
AATSC5v,1.850092767343638
AATSC6Z,-1.092941176470588
AATSC6c,-0.002242947106408453
AATSC6d,-0.03797794117647058
AATSC6i,0.11351032061488169
AATSC6m,-5.234340479154413
AATSC6p,-0.01315091231875828
AATSC6s,-0.042987132352941104
AATSC6v,-5.82336725516269
AATSC7Z,1.0839436619718315
AATSC7c,0.004253484166830554
AATSC7d,0.004850352112676072
AATSC7i,-0.26215617722605117
AATSC7m,5.06414560168134
AATSC7p,-0.004508645145637527
AATSC7s,0.2114023376369328
AATSC7v,1.6852174406602296
AATSC8Z,-0.6916129032258065
AATSC8c,-0.00119276769872912
AATSC8d,0.04618951612903228
AATSC8i,-0.23793037869627284
AATSC8m,-3.2717508231653207
AATSC8p,-0.026228300578127514
AATSC8s,-0.030896617383512504
AATSC8v,-4.380162953409555
ATS0are,262.7245
ATS1are,281.09380000000004
ATS2are,430.648
ATS3are,527.8790000000001
ATS4are,563.9688
ATS5are,486.9557
ATS6are,428.3019
ATS7are,433.11300000000006
ATS8are,387.146
ATSC0dv,173.6
ATSC0pe,5.413877499999998
ATSC0se,3.656559099999998
ATSC1dv,44.72000000000002
ATSC1pe,0.8850536249999991
ATSC1se,0.7169124450000003
ATSC2dv,28.159999999999997
ATSC2pe,1.2630171249999982
ATSC2se,0.8854168849999996
ATSC3dv,-29.839999999999993
ATSC3pe,-0.7036894375000017
ATSC3se,-0.6566096775
ATSC4dv,-87.43999999999997
ATSC4pe,-2.2676216250000003
ATSC4se,-1.4535148649999992
ATSC5dv,-73.79999999999997
ATSC5pe,-1.9584378124999997
ATSC5se,-1.1484848124999993
ATSC6dv,-13.720000000000004
ATSC6pe,-0.34667424999999796
ATSC6se,0.10228062999999979
ATSC7dv,34.359999999999985
ATSC7pe,1.5235999375000022
ATSC7se,0.7939114974999988
ATSC8dv,-8.880000000000003
ATSC8pe,-1.0769301249999987
ATSC8se,-0.7598875050000001
AXp-0dv,0.5339427934947674
AXp-1dv,0.2774098223110108
AXp-2dv,0.14300275974169283
AXp-3dv,0.07460909542078051
AXp-4dv,0.03855342942414403
AXp-5dv,0.02074215142349784
AXp-6dv,0.010011047575502186
AXp-7dv,0.005253490667642984
BertzCT,917.4613070928317
ECIndex,621
ETA_eta,15.736317286970909
GATS1dv,0.4600065832784726
GATS1pe,0.5478592482269605
GATS1se,0.5396932948715171
GATS2dv,0.711405529953917
GATS2pe,0.5724220260382189
GATS2se,0.5647638911277396
GATS3dv,0.9485407066052227
GATS3pe,0.9167120361823234
GATS3se,0.909940390356282
GATS4dv,1.2695584610438324
GATS4pe,1.2625673343589563
GATS4se,1.2414747044309982
GATS5dv,1.2535714285714286
GATS5pe,1.2931906937310644
GATS5se,1.2940291981059464
GATS6dv,0.8986175115207373
GATS6pe,0.8764848516884725
GATS6se,0.7822890024089139
GATS7dv,0.855901538261829
GATS7pe,0.6796141743739017
GATS7se,0.6479929932094733
GATS8dv,0.9366638174520587
GATS8pe,0.9997935264363397
GATS8se,0.9412162573736993
LogEE_A,4.141576746743356
LogEE_D,144.4525133596656
MATS1dv,0.24533684441518555
MATS1pe,0.15569399460658534
MATS1se,0.18672575458792878
MATS2dv,0.09831029185867896
MATS2pe,0.1413894060666174
MATS2se,0.14675444297875398
MATS3dv,-0.08488365477612787
MATS3pe,-0.06418707419776758
MATS3se,-0.08867672686942014
MATS4dv,-0.23427285392776753
MATS4pe,-0.19481558874543065
MATS4se,-0.1848878705615329
MATS5dv,-0.22672811059907827
MATS5pe,-0.1929301441834742
MATS5se,-0.16751410727460506
MATS6dv,-0.046489563567362446
MATS6pe,-0.03766727810368144
MATS6se,0.016454014505218346
MATS7dv,0.11150775621470756
MATS7pe,0.15854923979566077
MATS7se,0.1223210321142057
MATS8dv,-0.03300133789207672
MATS8pe,-0.12833567605330143
MATS8se,-0.1340741363173391
MAXaaCH,1.8823349261268634
MAXaasC,0.7417389663879288
MAXaasN,1.4330990173847318
MAXddsN,-0.46585599171818526
MAXdsCH,1.456864449483497
MAXsCH3,1.7702286470143613
MAXssNH,2.7614429012345676
MDEC-12,1.6699990118839685
MDEC-13,1.8171205928321397
MDEC-22,9.527868495471894
MDEC-23,14.178036527858787
MDEC-33,4.049840679422332
MDEN-22,1.1052094495921163
MDEN-23,1.4075355588178853
MDEN-33,0.09999999999999998
MDEO-11,0.4814111366353723
MINaaCH,1.3829446963970773
MINaasC,-0.015787489927099996
MINaasN,1.4330990173847318
MINddsN,-0.46585599171818526
MINdsCH,1.456864449483497
MINsCH3,1.7702286470143613
MINssNH,2.7614429012345676
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.4642857142857144
SM1_Dzi,1.6456504849231428
SM1_Dzm,1.460297629707019
SM1_Dzp,-5.837791883926546
SM1_Dzv,-2.793606575391221
SddssSe,0
SpAD_Dt,432.4823638125027
SpAbs_A,32.42448199432686
SpAbs_D,288.9050267193312
SpMAD_A,1.2969792797730744
SpMAD_D,11.556201068773248
SpMax_A,2.440601960255279
SpMax_D,144.4525133596656
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,105.58000000000001
TpiPC10,8.557645117469603
VAdjMat,5.754887502163468
VE1_DzZ,4.927100632792907
VE1_Dzi,4.925354796217489
VE1_Dzm,4.927098644012394
VE1_Dzp,4.912124195543701
VE1_Dzv,4.92346803034484
VE2_DzZ,0.1970840253117163
VE2_Dzi,0.19701419184869956
VE2_Dzm,0.19708394576049573
VE2_Dzp,0.19648496782174804
VE2_Dzv,0.1969387212137936
VE3_DzZ,2.511041439987477
VE3_Dzi,2.510687043744577
VE3_Dzm,2.5110410363462563
VE3_Dzp,2.5079972065084184
VE3_Dzv,2.510303898280605
VR1_DzZ,144.05514197121585
VR1_Dzi,144.3488164700468
VR1_Dzm,144.05561277401512
VR1_Dzp,145.32402853071693
VR1_Dzv,144.35438971922494
VR2_DzZ,5.762205678848634
VR2_Dzi,5.773952658801872
VR2_Dzm,5.762224510960604
VR2_Dzp,5.812961141228677
VR2_Dzv,5.774175588768998
VR3_DzZ,5.886486888506704
VR3_Dzi,5.888523438919676
VR3_Dzm,5.88649015671375
VR3_Dzp,5.89525666063425
VR3_Dzv,5.888562047768206
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.025
Xch-6dv,0.12296688934999657
Xch-7dv,0.12038700668446706
Xpc-4dv,1.0994901398287587
Xpc-5dv,1.2837621984939578
Xpc-6dv,1.4166315327150616
Zagreb1,128.0
Zagreb2,149.0
fragCpx,129.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,27
nBondsS,23
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,1
AATS0are,6.5681125
AATS1are,6.692709523809524
AATS2are,6.5249696969696975
AATS3are,6.517024691358026
AATS4are,6.557776744186047
AATS5are,6.4927426666666666
AATS6are,6.2985573529411765
AATS7are,6.10018309859155
AATS8are,6.244290322580645
AATSC0dv,4.34
AATSC0pe,0.13534693749999996
AATSC0se,0.09141397749999995
AATSC1dv,1.0647619047619052
AATSC1pe,0.021072705357142833
AATSC1se,0.017069343928571436
AATSC2dv,0.42666666666666664
AATSC2pe,0.01913662310606058
AATSC2se,0.013415407348484842
AATSC3dv,-0.368395061728395
AATSC3pe,-0.008687523919753108
AATSC3se,-0.008106292314814814
AATSC4dv,-1.0167441860465112
AATSC4pe,-0.026367693313953493
AATSC4se,-0.016901335639534873
AATSC5dv,-0.9839999999999995
AATSC5pe,-0.02611250416666666
AATSC5se,-0.015313130833333325
AATSC6dv,-0.201764705882353
AATSC6pe,-0.005098150735294088
AATSC6se,0.0015041269117647027
AATSC7dv,0.48394366197183075
AATSC7pe,0.021459154049295805
AATSC7se,0.011181852077464772
AATSC8dv,-0.14322580645161295
AATSC8pe,-0.01736984072580643
AATSC8se,-0.012256250080645164
AETA_eta,0.6294526914788363
ATSC0are,5.928937499999996
ATSC1are,1.1334281249999998
ATSC2are,1.348403125
ATSC3are,-0.9811359374999991
ATSC4are,-2.495353124999998
ATSC5are,-1.978870312499999
ATSC6are,-0.14255625
ATSC7are,1.5805359374999979
ATSC8are,-1.2715406249999996
BCUTZ-1h,8.054507508688605
BCUTZ-1l,5.6984266632182115
BCUTc-1h,0.45920571996207293
BCUTc-1l,-0.39646311138469037
BCUTd-1h,3.2694277412566897
BCUTd-1l,0.9728869879224046
BCUTi-1h,14.692472204577554
BCUTi-1l,10.960378736506332
BCUTm-1h,16.02779332518988
BCUTm-1l,11.710562103713151
BCUTp-1h,1.9858424253686544
BCUTp-1l,0.669223201008969
BCUTs-1h,8.001937151312848
BCUTs-1l,1.4271277571525551
BCUTv-1h,20.89016593472473
BCUTv-1l,14.651572355411954
BalabanJ,1.3915044785705215
Diameter,15
ETA_beta,36.25
GATS1are,0.5431550160306368
GATS2are,0.5846463752032837
GATS3are,0.9395525164750259
GATS4are,1.2713832358978394
GATS5are,1.2851739455846856
GATS6are,0.8444630057835729
GATS7are,0.662779726968751
GATS8are,0.9957731234143093
HybRatio,0.058823529411764705
Lipinski,True
LogEE_Dt,216.24118190625137
MATS1are,0.1820655652286531
MATS2are,0.13783481697209923
MATS3are,-0.0817197978683489
MATS4are,-0.1957567204014406
MATS5are,-0.17800786397225477
MATS6are,-0.014143616397888978
MATS7are,0.1501858944693109
MATS8are,-0.13836354158271713
NsssssAs,0
RotRatio,0.18518518518518517
SM1_Dzpe,1.5820838433292534
SM1_Dzse,1.44679936621724
SMR_VSA1,10.029838443658377
SMR_VSA2,0.0
SMR_VSA3,9.780484743446223
SMR_VSA4,5.101407525739723
SMR_VSA5,6.923737199690624
SMR_VSA6,5.425791397110385
SMR_VSA7,75.96900137146552
SMR_VSA8,0.0
SMR_VSA9,11.567374611118932
SpAD_DzZ,204.150302208864
SpAD_Dzi,194.20749248828008
SpAD_Dzm,204.20456707566643
SpAD_Dzp,324.98952816177473
SpAD_Dzv,280.46264306335536
SpAbs_Dt,432.482363812503
SpDiam_A,4.720722373211773
SpDiam_D,223.99754833742523
SpMAD_Dt,17.299294552500108
SpMax_Dt,216.24118190625137
SsssssAs,0
VE1_Dzpe,4.926939796573839
VE1_Dzse,4.927120604625257
VE2_Dzpe,0.19707759186295357
VE2_Dzse,0.19708482418501028
VE3_Dzpe,2.511008796277471
VE3_Dzse,2.5110454934447457
VMcGowan,242.31999999999982
VR1_Dzpe,144.07834720987745
VR1_Dzse,144.05232984615722
VR2_Dzpe,5.763133888395098
VR2_Dzse,5.7620931938462885
VR3_Dzpe,5.88664796133984
VR3_Dzse,5.886467367145173
mZagreb1,8.13888888888889
mZagreb2,5.5555555555555545
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,32
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.14822343749999992
AATSC1are,0.026986383928571424
AATSC2are,0.020430350378787876
AATSC3are,-0.01211278935185184
AATSC4are,-0.029015734011627884
AATSC5are,-0.026384937499999987
AATSC6are,-0.0020964154411764707
AATSC7are,0.02226106954225349
AATSC8are,-0.020508719758064512
AETA_beta,1.45
BCUTdv-1h,7.004120037148999
BCUTdv-1l,0.995953180066718
BCUTpe-1h,3.553044947966519
BCUTpe-1l,2.246622380438343
BCUTse-1h,3.756901790628161
BCUTse-1l,2.4423616764211724
ETA_alpha,11.500000000000002
ETA_dBeta,4.75
ETA_eta_B,0.35566291430929553
ETA_eta_F,26.677273719703415
ETA_eta_L,4.43552945313087
ETA_eta_R,42.413591006674324
ETA_psi_1,0.5275229357798168
LabuteASA,142.74523938177802
LogEE_DzZ,102.13372253300344
LogEE_Dzi,97.16957226353696
LogEE_Dzm,102.1606954430215
LogEE_Dzp,161.32720570410203
LogEE_Dzv,139.67260021659945
PEOE_VSA1,5.106527394840706
PEOE_VSA2,15.540109665875956
PEOE_VSA3,4.681802935145185
PEOE_VSA4,10.200089334040761
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,31.18920547353706
PEOE_VSA8,12.13273413692322
PEOE_VSA9,33.77006366426557
SM1_Dzare,1.7854816193578409
SpAD_Dzpe,201.66211764391537
SpAD_Dzse,204.5068338138318
SpAbs_DzZ,202.80315935172126
SpAbs_Dzi,192.69349404215103
SpAbs_Dzm,202.86109325633606
SpAbs_Dzp,328.4922032921308
SpAbs_Dzv,282.1388070085902
SpDiam_Dt,313.4039122856759
SpMAD_DzZ,8.16601208835456
SpMAD_Dzi,7.7682996995312035
SpMAD_Dzm,8.168182683026657
SpMAD_Dzp,12.99958112647099
SpMAD_Dzv,11.218505722534214
SpMax_DzZ,102.13372253300344
SpMax_Dzi,97.16957226353696
SpMax_Dzm,102.1606954430215
SpMax_Dzp,161.32720570410203
SpMax_Dzv,139.67260021659945
VE1_Dzare,4.926846025993854
VE2_Dzare,0.19707384103975414
VE3_Dzare,2.510989763880852
VR1_Dzare,144.08536132668672
VR2_Dzare,5.763414453067469
VR3_Dzare,5.886696642812231
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4600000000000001
AETA_dBeta,0.19
AETA_eta_B,0.014226516572371822
AETA_eta_F,1.0670909487881366
AETA_eta_L,0.1774211781252348
AETA_eta_R,1.696543640266973
BCUTare-1h,3.607566034567926
BCUTare-1l,2.197058159757333
ETA_beta_s,15.75
ETA_dPsi_A,0.18647706422018318
ETA_dPsi_B,0.0
ETA_eta_BR,0.6136629143092955
ETA_eta_FL,7.62302119493293
ETA_eta_RL,12.0585506480638
LogEE_Dzpe,100.89434217569085
LogEE_Dzse,102.31128888156458
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,5.879988336435371
PEOE_VSA13,5.687386274683562
SlogP_VSA1,5.425791397110385
SlogP_VSA2,26.024923766639915
SlogP_VSA3,0.0
SlogP_VSA4,17.038055468456196
SlogP_VSA5,11.257379486545457
SlogP_VSA6,59.69871114189421
SlogP_VSA7,0.0
SlogP_VSA8,5.687386274683562
SlogP_VSA9,0.0
SpAD_Dzare,198.22299946681972
SpAbs_Dzpe,200.20660050805247
SpAbs_Dzse,203.17577839691182
SpDiam_DzZ,159.2147888352183
SpDiam_Dzi,151.00638271928972
SpDiam_Dzm,159.256706817526
SpDiam_Dzp,251.47216037381446
SpDiam_Dzv,218.4012347321609
SpMAD_Dzpe,8.066484705756615
SpMAD_Dzse,8.180273352553272
SpMax_Dzpe,100.89434217569085
SpMax_Dzse,102.31128888156458
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,25
AETA_beta_s,0.63
AETA_eta_BR,0.02454651657237182
AETA_eta_FL,0.3049208477973172
AETA_eta_RL,0.482342025922552
DetourIndex,2620
EState_VSA1,4.923311048817671
EState_VSA2,11.567374611118932
EState_VSA3,16.944765761229018
EState_VSA4,5.687386274683562
EState_VSA5,23.02913765160372
EState_VSA6,19.056471336613843
EState_VSA7,30.33183534230805
EState_VSA8,15.625880731151145
EState_VSA9,0.0
ETA_beta_ns,20.5
ETA_shape_p,0.13043478260869562
ETA_shape_x,0.0
ETA_shape_y,0.3304347826086956
GhoseFilter,True
LogEE_Dzare,99.18291899818418
SlogP_VSA10,11.374772549367124
SlogP_VSA11,5.879988336435371
SpAbs_Dzare,196.58035637701045
SpDiam_Dzpe,157.2276927581869
SpDiam_Dzse,159.49893486753118
SpMAD_Dzare,7.928919978672789
SpMax_Dzare,99.18291899818418
TopoPSA(NO),105.58000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.4330990173847318
VSA_EState9,63.06690098261526
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.82
EState_VSA10,15.22084566360628
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03999999999999993
FilterItLogS,-4.015252525939646
SpDiam_Dzare,154.52075954120082
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6575000000000001
ETA_epsilon_2,0.8719999999999998
ETA_epsilon_3,0.44084507042253557
ETA_epsilon_4,0.5648148148148151
ETA_epsilon_5,0.8296296296296295
AETA_beta_ns_d,0.06
ETA_dEpsilon_A,0.21665492957746452
ETA_dEpsilon_B,0.09268518518518498
ETA_dEpsilon_C,-0.12396974439227954
ETA_dEpsilon_D,0.04237037037037028
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.8
MDEDescriptor,"0.0,1.6699990118839685,1.8171205928321397,0.0,9.527868495471894,14.178036527858787,0.0,4.049840679422332,0.0,0.0,0.4814111366353723,0.0,0.0,0.0,0.0,0.0,1.1052094495921163,1.4075355588178853,0.09999999999999998"
APolDescriptor,47.827894999999984
BCUTDescriptor,"11.85,15.99693509276828,-0.3483969329867017,0.15621266302631942,3.666751617331443,9.798518459412977"
BPolDescriptor,20.294104999999995
TPSADescriptor,105.58000000000001
ALOGPDescriptor,"4.421399999999999,19.548777959999995,91.13229999999999"
XLogPDescriptor,4.558999999999999
VAdjMaDescriptor,5.754887502163469
WeightDescriptor,337.11748945999994
ChiPathDescriptor,"17.811190308942127,12.0585506480638,10.753628411570606,8.964924049059986,7.171745754986377,5.37470554371254,3.4102735774069926,2.4450540684817095,13.177712145546504,7.489187345848835,5.281307967759769,3.5899787652772246,2.2743597171750114,1.4302488466846182,0.6712130284990344,0.36250691640307986"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.4434467229311833,0.5818727811293364,0.0,0.0,0.025,0.12296688934999658,0.12613997282853778"
AtomCountDescriptor,40
BondCountDescriptor,27
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.571108688999898,0.0,0.48806793353925865,0.0,0.5596922453047769,0.0,0.0745556245023014,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,13,1,1,0,0,0"
ZagrebIndexDescriptor,128.0
LargestChainDescriptor,16
MannholdLogPDescriptor,2.45
WeightedPathDescriptor,"50.72576654681765,2.029030661872706,23.131299174494615,7.4161461339878265,15.715153040506802"
FractionalPSADescriptor,0.31318458193646287
WienerNumbersDescriptor,"1743.0,37.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.8853019250301464,5.681704150849927,6.991045620422528,1.0773991102760827,1.269381962216896,1.2949001824367306"
FractionalCSP3Descriptor,0.058823529411764705
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,24
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"19.753086419753085,9.273922571219869,5.041666666666667"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1164.08
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.058823529411764705
AutocorrelationDescriptorMass,"29.12330861300524,30.15606737290143,41.81693556171193,42.537016367881684,36.259885371351984"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.25027539259527704,-0.03109261159396989,-0.06714661682189502,-0.08094072669972248,0.040306165996599634"
EccentricConnectivityIndexDescriptor,621
AutocorrelationDescriptorPolarizability,"1467.0227560204798,1697.429117293907,2309.17800880076,2191.645813779449,1798.2787495251398"
