DLiP-ID,P0005Q
AATSC4s,-0.11111000516476949
AATSC4v,-5.115934501625077
AATSC5Z,-1.4933058073342942
AATSC5c,-0.0036158560610125667
AATSC5d,-0.011620601918908846
AATSC5i,-0.04881956262822328
AATSC5m,-6.977869912828904
AATSC5p,-0.009816593622779205
AATSC5s,-0.38922268719366265
AATSC5v,-5.173740848950712
AATSC6Z,0.8402425914879948
AATSC6c,0.005824131637930948
AATSC6d,0.004239287891400797
AATSC6i,-0.09553656206346761
AATSC6m,3.8238195741490313
AATSC6p,-0.017617113898859733
AATSC6s,0.19404797279630953
AATSC6v,-0.9024964650716131
AATSC7Z,-0.03177451076201405
AATSC7c,-0.006637036512844382
AATSC7d,-0.027934206347267353
AATSC7i,-0.09344281394372639
AATSC7m,-0.11947518229611974
AATSC7p,-0.009667261666460215
AATSC7s,-0.1352403876171008
AATSC7v,-0.4277544906740325
AATSC8Z,0.9904549203495543
AATSC8c,0.0033645052784369387
AATSC8d,-0.10241345331096881
AATSC8i,-0.05000086742005888
AATSC8m,4.493602237864003
AATSC8p,-0.011159769912448277
AATSC8s,0.37047063489366705
AATSC8v,-0.0429767736123358
ATS0are,386.93979999999993
ATS1are,411.949
ATS2are,686.9080000000002
ATS3are,835.24
ATS4are,861.3209999999999
ATS5are,967.3000000000001
ATS6are,1001.8688999999998
ATS7are,1086.7590000000002
ATS8are,1104.4589999999998
ATSC0dv,273.40983606557376
ATSC0pe,8.291104918032785
ATSC0se,5.875044065573769
ATSC1dv,121.55361461972588
ATSC1pe,0.4818374630475759
ATSC1se,0.16896989841440366
ATSC2dv,87.14324106423005
ATSC2pe,1.44332080085999
ATSC2se,0.31509732652512584
ATSC3dv,-58.48965331900026
ATSC3pe,-1.2484087610857129
ATSC3se,-0.6308518108035518
ATSC4dv,-132.92340768610592
ATSC4pe,-2.957746949744677
ATSC4se,-2.088615358237035
ATSC5dv,-97.00188121472723
ATSC5pe,-4.623373071754892
ATSC5se,-2.806866001612471
ATSC6dv,103.27519484009672
ATSC6pe,4.2498343187315175
ATSC6se,2.614191495834458
ATSC7dv,14.91588282719698
ATSC7pe,-1.5822355012093525
ATSC7se,-1.6035908121472715
ATSC8dv,81.04407417360925
ATSC8pe,6.041690889545827
ATSC8se,4.3259484031174384
AXp-0dv,0.5716305520960818
AXp-1dv,0.2976623962868375
AXp-2dv,0.14727694924871346
AXp-3dv,0.07600331237088274
AXp-4dv,0.04039749730133887
AXp-5dv,0.021639829343907065
AXp-6dv,0.011352632042553932
AXp-7dv,0.005897427502674777
BertzCT,1443.0798696169645
ECIndex,720
ETA_eta,31.927905571574673
GATS1dv,0.37032318023743854
GATS1pe,0.6346391014249124
GATS1se,0.6834070017495063
GATS2dv,0.7670617313560112
GATS2pe,0.7759822199339049
GATS2se,0.8561789209997422
GATS3dv,1.153392437328663
GATS3pe,1.1777878687144432
GATS3se,1.215858668647506
GATS4dv,1.1777191509773353
GATS4pe,1.0910032271511112
GATS4se,1.124640869569611
GATS5dv,1.0951163598363503
GATS5pe,1.1512909461817376
GATS5se,1.1399090847911892
GATS6dv,0.7306105019318571
GATS6pe,0.5570515891900624
GATS6se,0.5443470535938761
GATS7dv,0.9382767445409849
GATS7pe,0.979066101922312
GATS7se,0.9971086140070399
GATS8dv,0.9181618568339046
GATS8pe,0.7844426787530391
GATS8se,0.7978258574146966
LogEE_A,4.482105376337934
LogEE_D,210.4209035464825
MATS1dv,0.42374404155174483
MATS1pe,0.05539084796386662
MATS1se,0.02741246408174814
MATS2dv,0.18002202946440868
MATS2pe,0.09832332106702235
MATS2se,0.030292817576092704
MATS3dv,-0.10115911877597651
MATS3pe,-0.07120074234322804
MATS3se,-0.05077575038937101
MATS4dv,-0.21967639782725532
MATS4pe,-0.16119244054487236
MATS4se,-0.16063619385524647
MATS5dv,-0.14053197072743784
MATS5pe,-0.22087961797237377
MATS5se,-0.1892429310607533
MATS6dv,0.14049726673666782
MATS6pe,0.19065384809435318
MATS6se,0.16550543350164207
MATS7dv,0.018908278734097166
MATS7pe,-0.06614178039977991
MATS7se,-0.09460184318424726
MATS8dv,0.10391726729272371
MATS8pe,0.2554622174515922
MATS8se,0.2581373180196161
MAXaaCH,1.8229872921390777
MAXaasC,0.6591320231796423
MAXaasN,1.2782135682045495
MAXdssC,-0.08952802803857973
MAXsCH3,1.871170026295387
MAXssNH,2.833299319727891
MDEC-11,0.6577802604914673
MDEC-12,6.4491179909994685
MDEC-13,8.365561381175308
MDEC-22,10.279521050307114
MDEC-23,30.47952469967607
MDEC-33,17.71249850901065
MDEN-23,0.16666666666666669
MDEO-11,0.32316520350478267
MDEO-12,1.3423815153861085
MDEO-22,0.3466806371753174
MINaaCH,1.417089327871185
MINaasC,0.15126463173270555
MINaasN,1.2782135682045495
MINdssC,-0.43471938775510144
MINsCH3,1.4929950294447947
MINssNH,2.833299319727891
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.7857142857142858
SM1_Dzi,1.489304286185103
SM1_Dzm,1.7805938315565375
SM1_Dzp,-7.530129222398548
SM1_Dzv,-3.0326161248350116
SddssSe,0
SpAD_Dt,705.9424918902714
SpAbs_A,44.51140837810915
SpAbs_D,420.84180709296504
SpMAD_A,1.271754525088833
SpMAD_D,12.024051631227573
SpMax_A,2.488563749989297
SpMax_D,210.4209035464825
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,103.67999999999998
TpiPC10,9.460823638966
VAdjMat,6.247927513443585
VE1_DzZ,5.811654343672356
VE1_Dzi,5.810988655561275
VE1_Dzm,5.811637054066157
VE1_Dzp,5.774503865132746
VE1_Dzv,5.791603550360954
VE2_DzZ,0.1660472669620673
VE2_Dzi,0.1660282473017507
VE2_Dzm,0.16604677297331877
VE2_Dzp,0.16498582471807846
VE2_Dzv,0.16547438715317012
VE3_DzZ,3.0126282395635835
VE3_Dzi,3.0125136893512345
VE3_Dzm,3.012625264570424
VE3_Dzp,3.0062153104131566
VE3_Dzv,3.0091721734393295
VR1_DzZ,245.4826261706692
VR1_Dzi,245.7112113050541
VR1_Dzm,245.48613286141975
VR1_Dzp,251.33740695333472
VR1_Dzv,248.7525694869709
VR2_DzZ,7.013789319161977
VR2_Dzi,7.020320323001545
VR2_Dzm,7.013889510326279
VR2_Dzp,7.181068770095278
VR2_Dzv,7.107216271056312
VR3_DzZ,6.755989144063444
VR3_Dzi,6.7569198770386825
VR3_Dzm,6.756003428845057
VR3_Dzp,6.779559255741006
VR3_Dzv,6.769221674076583
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.062105483295301224
Xch-6dv,0.12744141782494806
Xch-7dv,0.1732953851854014
Xpc-4dv,1.9302139524297783
Xpc-5dv,2.6153546238067418
Xpc-6dv,3.262998788928377
Zagreb1,184.0
Zagreb2,219.0
fragCpx,254.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,22
nBondsD,3
nBondsM,25
nBondsO,38
nBondsS,39
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,2
AATS0are,6.343275409836065
AATS1are,6.436703125
AATS2are,6.360259259259261
AATS3are,6.474728682170543
AATS4are,6.380155555555555
AATS5are,6.281168831168832
AATS6are,6.1089567073170725
AATS7are,6.174767045454547
AATS8are,6.347465517241378
AATSC0dv,4.482128460091373
AATSC0pe,0.1359197527546358
AATSC0se,0.09631219779629129
AATSC1dv,1.8992752284332168
AATSC1pe,0.007528710360118374
AATSC1se,0.002640154662725057
AATSC2dv,0.8068818617058339
AATSC2pe,0.013364081489444353
AATSC2se,0.0029175678381956095
AATSC3dv,-0.4534081652635679
AATSC3pe,-0.009677587295238084
AATSC3se,-0.0048903241147562155
AATSC4dv,-0.9846178347118957
AATSC4pe,-0.021909236664775383
AATSC4se,-0.01547122487582989
AATSC5dv,-0.6298823455501769
AATSC5pe,-0.030021903063343455
AATSC5se,-0.01822640260787319
AATSC6dv,0.6297267978054678
AATSC6pe,0.025913623894704377
AATSC6se,0.015940192047771085
AATSC7dv,0.08474933424543739
AATSC7pe,-0.008989974438689503
AATSC7se,-0.009111311432654952
AATSC8dv,0.46577054122763933
AATSC8pe,0.03472236143417142
AATSC8se,0.024861772431709415
AETA_eta,0.9122258734735621
ATSC0are,8.98265901639344
ATSC1are,0.456479064767545
ATSC2are,1.2171676431067011
ATSC3are,-1.2882231658156158
ATSC4are,-3.24763552808383
ATSC5are,-4.815099811878514
ATSC6are,4.5926757592045
ATSC7are,-2.043976834184359
ATSC8are,6.649271002418717
BCUTZ-1h,8.035612134119889
BCUTZ-1l,5.670535437271292
BCUTc-1h,0.4802403861754453
BCUTc-1l,-0.5254338044256597
BCUTd-1h,3.2806235374920596
BCUTd-1l,0.9725144656443087
BCUTi-1h,14.568065525801188
BCUTi-1l,10.931282338850156
BCUTm-1h,16.018053260177485
BCUTm-1l,11.682075735016959
BCUTp-1h,2.016692218015076
BCUTp-1l,0.7105884571613867
BCUTs-1h,7.010454969095996
BCUTs-1l,1.4033250024254857
BCUTv-1h,20.92227609210093
BCUTv-1l,14.681533446872994
BalabanJ,1.541523552015822
Diameter,12
ETA_beta,46.25
GATS1are,0.6518497183644552
GATS2are,0.805657259307845
GATS3are,1.1980163193753257
GATS4are,1.1071183542108394
GATS5are,1.1503528358216681
GATS6are,0.5438547969155122
GATS7are,0.98913500821802
GATS8are,0.7893657585504961
HybRatio,0.2222222222222222
Lipinski,False
LogEE_Dt,352.97124594513565
MATS1are,0.04843572574808175
MATS2are,0.07653349811957114
MATS3are,-0.06781508576419373
MATS4are,-0.1633647815002701
MATS5are,-0.21232908787179972
MATS6are,0.19017212457276125
MATS7are,-0.07886571090228797
MATS8are,0.2595073760129005
MAXssCH2,0.42682766257712146
MINssCH2,0.38551156231801986
NsssssAs,0
RotRatio,0.21052631578947367
SM1_Dzpe,1.8746940024479806
SM1_Dzse,1.771494787537799
SMR_VSA1,23.266183195970385
SMR_VSA2,0.0
SMR_VSA3,4.7397843839695915
SMR_VSA4,0.0
SMR_VSA5,34.239705204675076
SMR_VSA6,11.923670568519249
SMR_VSA7,82.23184995190165
SMR_VSA8,0.0
SMR_VSA9,28.003317800071887
SpAD_DzZ,321.50227369382793
SpAD_Dzi,319.0439968409007
SpAD_Dzm,321.55427228487844
SpAD_Dzp,417.8275655678729
SpAD_Dzv,379.08245318817956
SpAbs_Dt,705.942491890271
SpDiam_A,4.9331375574582115
SpDiam_D,276.7534791644472
SpMAD_Dt,20.169785482579183
SpMax_Dt,352.97124594513565
SsssssAs,0
VE1_Dzpe,5.81202037763038
VE1_Dzse,5.811597189698724
VE2_Dzpe,0.1660577250751537
VE2_Dzse,0.16604563399139213
VE3_Dzpe,3.012691220327743
VE3_Dzse,3.0126184051427303
VMcGowan,351.43000000000114
VR1_Dzpe,245.42265333970082
VR1_Dzse,245.492256921578
VR2_Dzpe,7.012075809705737
VR2_Dzse,7.014064483473657
VR3_Dzpe,6.755744808409419
VR3_Dzse,6.75602837519824
mZagreb1,12.194444444444445
mZagreb2,7.8055555555555545
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,52
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1472567051867777
AATSC1are,0.007132485386992891
AATSC2are,0.011270070769506492
AATSC3are,-0.00998622609159392
AATSC4are,-0.024056559467287627
AATSC5are,-0.03126688189531503
AATSC6are,0.028004120482954267
AATSC7are,-0.01161350473968386
AATSC8are,0.03821420116332596
AETA_beta,1.3214285714285714
BCUTdv-1h,6.0353608940530785
BCUTdv-1l,0.9872315571999979
BCUTpe-1h,3.52241292920932
BCUTpe-1l,2.2195258323906844
BCUTse-1h,3.7304497724026997
BCUTse-1l,2.415486912523563
ETA_alpha,16.300000000000004
ETA_dBeta,1.75
ETA_eta_B,0.5981127590356685
ETA_eta_F,41.651189252632435
ETA_eta_L,7.504618854458715
ETA_eta_R,73.5790948242071
ETA_psi_1,0.5451505016722412
LabuteASA,201.639830667573
LogEE_DzZ,160.80215725507722
LogEE_Dzi,159.5645499714842
LogEE_Dzm,160.82801025191227
LogEE_Dzp,207.8380500378795
LogEE_Dzv,189.10799571911338
PEOE_VSA1,18.993897431833073
PEOE_VSA2,14.383611552215466
PEOE_VSA3,0.0
PEOE_VSA4,4.7397843839695915
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,87.35278832984936
PEOE_VSA8,16.814289258077554
PEOE_VSA9,24.978252857761547
SM1_Dzare,2.0856212191717076
SpAD_Dzpe,319.95266744640446
SpAD_Dzse,321.7322207749245
SpAbs_DzZ,319.81860022444016
SpAbs_Dzi,317.6397956567834
SpAbs_Dzm,319.8754266722682
SpAbs_Dzp,423.2062292981575
SpAbs_Dzv,381.2486075630618
SpDiam_Dt,474.22133309480125
SpMAD_DzZ,9.185779248395084
SpMAD_Dzi,9.115542766882877
SpMAD_Dzm,9.187264922425099
SpMAD_Dzp,11.937930444796368
SpMAD_Dzv,10.830927233947987
SpMax_DzZ,160.80215725507722
SpMax_Dzi,159.5645499714842
SpMax_Dzm,160.82801025191227
SpMax_Dzp,207.8380500378795
SpMax_Dzv,189.10799571911338
VE1_Dzare,5.8127686118085835
VE2_Dzare,0.16607910319453095
VE3_Dzare,3.012819951125337
VR1_Dzare,245.27930287835258
VR2_Dzare,7.007980082238645
VR3_Dzare,6.755160541468521
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,22
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46571428571428586
AETA_dBeta,0.05
AETA_eta_B,0.01708893597244767
AETA_eta_F,1.190033978646641
AETA_eta_L,0.2144176815559633
AETA_eta_R,2.102259852120203
BCUTare-1h,3.575398355092284
BCUTare-1l,2.1697320811914684
ETA_beta_s,22.25
ETA_dPsi_A,0.16884949832775875
ETA_dPsi_B,0.0
ETA_eta_BR,0.9421127590356685
ETA_eta_FL,9.311481948878711
ETA_eta_RL,16.816100803337427
LogEE_Dzpe,160.02989640898647
LogEE_Dzse,160.91672452424902
PEOE_VSA10,11.509759252158346
PEOE_VSA11,11.54349236523938
PEOE_VSA12,0.0
PEOE_VSA13,11.466446624403513
SlogP_VSA1,15.612918452858388
SlogP_VSA2,23.037091024198954
SlogP_VSA3,6.544756405912575
SlogP_VSA4,6.923737199690624
SlogP_VSA5,47.4442322966614
SlogP_VSA6,68.52888260143047
SlogP_VSA7,0.0
SlogP_VSA8,22.253805966787983
SlogP_VSA9,0.0
SpAD_Dzare,317.2949231515572
SpAbs_Dzpe,318.1850988155251
SpAbs_Dzse,320.0619542609602
SpDiam_DzZ,212.88796691419498
SpDiam_Dzi,211.1551013353529
SpDiam_Dzm,212.91823959878053
SpDiam_Dzp,273.1191795139829
SpDiam_Dzv,249.58055235249984
SpMAD_Dzpe,9.141504784182985
SpMAD_Dzse,9.192349164997843
SpMax_Dzpe,160.02989640898647
SpMax_Dzse,160.91672452424902
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,35
AETA_beta_s,0.6357142857142857
AETA_eta_BR,0.0269175074010191
AETA_eta_FL,0.2660423413965346
AETA_eta_RL,0.4804600229524979
DetourIndex,6021
EState_VSA1,5.907179729351506
EState_VSA2,17.10275926029139
EState_VSA3,58.16604135575238
EState_VSA4,0.0
EState_VSA5,17.926684579299273
EState_VSA6,49.38830667892189
EState_VSA7,19.913841467842857
EState_VSA8,5.316788604006331
EState_VSA9,13.677108827826743
ETA_beta_ns,24.0
ETA_shape_p,0.1840490797546012
ETA_shape_x,0.0
ETA_shape_y,0.39263803680981585
GhoseFilter,False
LogEE_Dzare,158.70705075346922
SlogP_VSA10,5.687386274683562
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,315.32848028776675
SpDiam_Dzpe,211.94579722240326
SpDiam_Dzse,213.02783491143938
SpMAD_Dzare,9.065569232901634
SpMax_Dzare,158.70705075346922
TopoPSA(NO),103.67999999999998
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,10.828449704823262
VSA_EState9,74.17155029517673
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6857142857142857
EState_VSA10,14.383611552215466
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03428571428571416
FilterItLogS,-7.621232378869717
SpDiam_Dzare,210.38362566046698
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6180327868852449
ETA_epsilon_2,0.8542857142857139
ETA_epsilon_3,0.4414141414141403
ETA_epsilon_4,0.5455696202531631
ETA_epsilon_5,0.8388888888888885
AETA_beta_ns_d,0.04285714285714286
ETA_dEpsilon_A,0.17661864547110456
ETA_dEpsilon_B,0.07246316663208174
ETA_dEpsilon_C,-0.10415547883902282
ETA_dEpsilon_D,0.015396825396825409
PetitjeanIndex,0.4166666666666667
TopoShapeIndex,0.7142857142857143
CDK Descriptors
FMFDescriptor,0.6857142857142857
MDEDescriptor,"0.6577802604914673,6.4491179909994685,8.365561381175308,0.0,10.279521050307114,30.47952469967607,0.0,17.71249850901065,0.0,0.0,0.32316520350478267,1.3423815153861085,0.3466806371753174,0.0,0.0,0.0,0.0,0.16666666666666669,0.0"
APolDescriptor,71.86861799999998
BCUTDescriptor,"11.850000000000009,15.99996159758507,-0.34557921037580486,0.2607255555800011,4.724722174556159,11.544882396026662"
BPolDescriptor,38.365382
TPSADescriptor,103.67999999999998
ALOGPDescriptor,"4.817,23.203489,126.11469999999998"
XLogPDescriptor,4.009
VAdjMaDescriptor,6.247927513443585
WeightDescriptor,474.17908675999996
ChiPathDescriptor,"25.11215521726335,16.81610080333743,15.198353983445879,12.83478752804054,10.963156395945674,8.033254546168035,6.067587291176393,4.4048755387185,20.007069323362863,11.311171058899827,7.952955259430527,5.548241803074441,3.9185572382298717,2.510220203893219,1.5553105898298896,0.9494858279306392"
ChiChainDescriptor,"0.0,0.0,0.22290498742924508,0.4774674138031719,0.827799757549573,0.0,0.0,0.062105483295301224,0.12744141782494806,0.1732953851854014"
AtomCountDescriptor,61
BondCountDescriptor,38
SmallRingDescriptor,"4,4,4,4,0,0,2,2,0,0,0"
ChiClusterDescriptor,"2.448505963685237,0.0,0.7150986108146691,0.0,0.9512016976152631,0.0,0.15805132315171844,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,13,5,6,0,0,0"
ZagrebIndexDescriptor,184.0
LargestChainDescriptor,13
MannholdLogPDescriptor,3.55
WeightedPathDescriptor,"71.00760261194337,2.0287886460555247,22.933191836772714,16.527915429283333,6.405276407489393"
FractionalPSADescriptor,0.2186515662435285
WienerNumbersDescriptor,"3550.0,57.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.017170028416584,9.681176398519646,12.913744717078648,1.9302139524297783,2.615354623806743,2.9743479766965253"
FractionalCSP3Descriptor,0.2222222222222222
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,2,0,0,9,0,0,0,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,29
PetitjeanNumberDescriptor,0.4166666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"28.019390581717452,12.697530864197532,6.533308313004316"
AromaticAtomsCountDescriptor,22
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,2906.08
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.2222222222222222
AutocorrelationDescriptorMass,"40.366774815798635,41.874925146848895,60.75330247307178,63.91841305964148,65.47674516638412"
PetitjeanShapeIndexDescriptor,"0.7142857142857143,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.816751994986381,-0.32103923676470986,-0.19523052471961283,0.21385300897914236,-0.08174146792363236"
EccentricConnectivityIndexDescriptor,720
AutocorrelationDescriptorPolarizability,"2437.3927593489043,2904.183275332773,4168.929578050321,4399.683714625993,4444.24333218357"
