DLiP-ID,T004VY
AATSC6i,-0.20521844234196646
AATSC6m,-15.367187189850005
AATSC6p,-0.03298169462076625
AATSC6s,-0.1843733839163238
AATSC6v,-9.076960373622624
AATSC7Z,-5.311854545454546
AATSC7c,0.00296643374738648
AATSC7d,-0.015757575757575727
AATSC7i,-0.5054791449200745
AATSC7m,-29.8450200348121
AATSC7p,-0.18535211840311758
AATSC7s,-0.20334107328428316
AATSC7v,-16.955823057308375
AATSC8Z,-1.5245818181818174
AATSC8c,-0.0021940120450658763
AATSC8d,0.1145454545454546
AATSC8i,-0.06742181472121363
AATSC8m,-7.718970902690921
AATSC8p,-0.0011568851352872676
AATSC8s,-0.3865134867190424
AATSC8v,2.082085399784674
ATS0are,164.58249999999998
ATS1are,163.154
ATS2are,257.744
ATS3are,335.61
ATS4are,327.0558000000001
ATS5are,250.87900000000005
ATS6are,199.65199999999996
ATS7are,206.20399999999998
ATS8are,131.548
ATSC0dv,109.60526748971192
ATSC0pe,4.009303999999998
ATSC0se,2.957743999999999
ATSC1dv,22.477037037037025
ATSC1pe,-0.4882360000000008
ATSC1se,-0.3607207999999997
ATSC2dv,17.43596159122085
ATSC2pe,1.4229456
ATSC2se,1.0882432000000002
ATSC3dv,-30.122495473251035
ATSC3pe,-0.17728032000000032
ATSC3se,-0.24954672
ATSC4dv,-67.20876598079562
ATSC4pe,-2.460559840000001
ATSC4se,-1.7326586400000026
ATSC5dv,0.2896504801097377
ATSC5pe,0.12491391999999939
ATSC5se,0.32968531999999895
ATSC6dv,-16.077513305898492
ATSC6pe,-0.5664971199999991
ATSC6se,-0.42820131999999894
ATSC7dv,0.7800318244170117
ATSC7pe,0.41626272000000075
ATSC7se,0.32824112000000016
ATSC8dv,6.602344032921813
ATSC8pe,-0.3979875199999985
ATSC8se,-0.4219477199999988
AXp-0dv,0.640961502299983
AXp-1dv,0.33972576012297906
AXp-2dv,0.19337851971176817
AXp-3dv,0.10991350355676902
AXp-4dv,0.060263388766221115
AXp-5dv,0.03168400777736926
AXp-6dv,0.020838767656066525
AXp-7dv,0.009168137225271602
BertzCT,392.0088201517134
ECIndex,185
ETA_eta,10.268633997385242
GATS1dv,0.5254921514090218
GATS1pe,0.7479961609296777
GATS1se,0.7754837470720928
GATS2dv,0.6966037497822338
GATS2pe,0.46829075570223655
GATS2se,0.4540374690980694
GATS3dv,1.084486781308297
GATS3pe,0.9320033141374701
GATS3se,0.9372791195951009
GATS4dv,1.4290881824937012
GATS4pe,1.5376031269634178
GATS4se,1.561552953044963
GATS5dv,1.0995805295123273
GATS5pe,1.1234841443014074
GATS5se,1.0981275985309997
GATS6dv,0.9703310570517173
GATS6pe,0.8958537441910116
GATS6se,0.8987287692917304
GATS7dv,0.9244159999883493
GATS7pe,0.9207855255947393
GATS7se,0.9151206890362138
GATS8dv,0.9807120665089103
GATS8pe,1.2475119236292744
GATS8se,1.2391714151670388
LogEE_A,3.5920731833443753
LogEE_D,52.51448930132682
MATS1dv,0.2050725987156304
MATS1pe,-0.12177574960641571
MATS1se,-0.12195808697439663
MATS2dv,0.09942474704088397
MATS2pe,0.2218192983121261
MATS2se,0.22995634510627028
MATS3dv,-0.13212840321642283
MATS3pe,-0.021258284000645316
MATS3se,-0.04056280212735945
MATS4dv,-0.312851631223968
MATS4pe,-0.3131186044932958
MATS4se,-0.2988796563205211
MATS5dv,0.0017385982512735727
MATS5pe,0.020497375735617808
MATS5se,0.07333232248703898
MATS6dv,-0.11459811702400335
MATS6pe,-0.11038720810395007
MATS6se,-0.11310386607157323
MATS7dv,0.005391467160749238
MATS7pe,0.07865468556501233
MATS7se,0.08407337320319655
MATS8dv,0.06845167066883008
MATS8pe,-0.11280225831080505
MATS8se,-0.1621120845666644
MAXaaCH,1.7792535903250188
MAXaasC,0.6389710884353743
MAXdssC,-0.4052083333333327
MAXsCH3,1.4137679516250945
MAXssNH,2.367962962962963
MDEC-12,0.6713783850074477
MDEC-13,1.9192597481868876
MDEC-22,3.965406456500188
MDEC-23,6.402051397502207
MDEC-33,4.508797713853318
MDEO-11,0.814325284978472
MINaaCH,1.6190348639455783
MINaasC,0.4218518518518519
MINdssC,-1.0598115079365076
MINsCH3,1.4137679516250945
MINssNH,2.367962962962963
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.7214285714285715
SM1_Dzi,0.7915041297522206
SM1_Dzm,1.7399790343205195
SM1_Dzp,-3.3126055948058313
SM1_Dzv,-1.2922542057851245
SddssSe,0
SpAD_Dt,153.44110226797812
SpAbs_A,17.784028766480265
SpAbs_D,105.02897860265368
SpMAD_A,1.185601917765351
SpMAD_D,7.001931906843578
SpMax_A,2.306384321709507
SpMax_D,52.51448930132682
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,66.4
TpiPC10,6.539631113557572
VAdjMat,4.906890595608519
VE1_DzZ,3.8228921851169577
VE1_Dzi,3.8191123654196333
VE1_Dzm,3.822798834466284
VE1_Dzp,3.81378678763621
VE1_Dzv,3.8207092213291904
VE2_DzZ,0.2548594790077972
VE2_Dzi,0.25460749102797553
VE2_Dzm,0.25485325563108563
VE2_Dzp,0.2542524525090807
VE2_Dzv,0.2547139480886127
VE3_DzZ,1.7464723607812815
VE3_Dzi,1.7454831386523073
VE3_Dzm,1.746447941627947
VE3_Dzp,1.7440877111637985
VE3_Dzv,1.7459011735277765
VR1_DzZ,62.53752719585137
VR1_Dzi,63.2081366276175
VR1_Dzm,62.52752422797936
VR1_Dzp,63.255788096748795
VR1_Dzv,62.96222274350261
VR2_DzZ,4.1691684797234245
VR2_Dzi,4.2138757751744995
VR2_Dzm,4.1685016151986245
VR2_Dzp,4.217052539783253
VR2_Dzv,4.197481516233507
VR3_DzZ,4.541231919795091
VR3_Dzi,4.551898145082037
VR3_Dzm,4.54107195555601
VR3_Dzp,4.552651742939928
VR3_Dzv,4.548000015652312
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.027777777777777776
Xch-7dv,0.06844336144788699
Xpc-4dv,1.1188227937594857
Xpc-5dv,1.1715405419677962
Xpc-6dv,1.2324128663471081
Zagreb1,70.0
Zagreb2,78.0
fragCpx,15.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,6
nBondsD,2
nBondsM,8
nBondsO,15
nBondsS,17
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,0
AATS0are,6.5832999999999995
AATS1are,6.52616
AATS2are,6.443600000000001
AATS3are,6.454038461538461
AATS4are,6.674608163265308
AATS5are,6.6020789473684225
AATS6are,6.239124999999999
AATS7are,6.24860606060606
AATS8are,5.979454545454545
AATSC0dv,4.384210699588476
AATSC0pe,0.16037215999999993
AATSC0se,0.11830975999999996
AATSC1dv,0.899081481481481
AATSC1pe,-0.01952944000000003
AATSC1se,-0.014428831999999987
AATSC2dv,0.43589903978052125
AATSC2pe,0.035573640000000004
AATSC2se,0.027206080000000004
AATSC3dv,-0.5792787591009815
AATSC3pe,-0.0034092369230769295
AATSC3se,-0.004798975384615384
AATSC4dv,-1.3716074689958289
AATSC4pe,-0.05021550693877553
AATSC4se,-0.03536038040816332
AATSC5dv,0.007622381055519413
AATSC5pe,0.0032872084210526153
AATSC5se,0.008675929473684183
AATSC6dv,-0.5024222908093279
AATSC6pe,-0.01770303499999997
AATSC6se,-0.013381291249999967
AATSC7dv,0.023637328012636717
AATSC7pe,0.012614021818181841
AATSC7se,0.00994670060606061
AATSC8dv,0.30010654695099154
AATSC8pe,-0.01809034181818175
AATSC8se,-0.019179441818181764
AETA_eta,0.6845755998256828
ATSC0are,4.256255999999999
ATSC1are,-0.5403359999999999
ATSC2are,1.6322584000000002
ATSC3are,-0.09811248000000006
ATSC4are,-2.820701759999998
ATSC5are,0.4276788800000002
ATSC6are,-0.5423236800000001
ATSC7are,0.24188207999999983
ATSC8are,-0.45892128000000043
BCUTZ-1h,35.0004178011193
BCUTZ-1l,5.694329890451441
BCUTc-1h,0.4552380493333972
BCUTc-1l,-0.35600576815164303
BCUTd-1h,3.2042709128901046
BCUTd-1l,0.9726324856920459
BCUTi-1h,14.540282774111184
BCUTi-1l,10.952469275349593
BCUTm-1h,79.904178433229
BCUTm-1l,11.705672891344948
BCUTp-1h,3.0589767443340032
BCUTp-1l,0.741476778538928
BCUTs-1h,7.009368865243785
BCUTs-1l,1.0433548782719586
BCUTv-1h,26.5238908585509
BCUTv-1l,14.70068331737914
BalabanJ,2.405094922795408
Diameter,8
ETA_beta,18.25
GATS1are,0.7752503608805486
GATS2are,0.45615442304222303
GATS3are,0.9241437328234738
GATS4are,1.585808786704866
GATS5are,1.1002627661494044
GATS6are,0.8637608969009384
GATS7are,0.9115993022976062
GATS8are,1.240731931367081
HybRatio,0.2
Lipinski,True
LogEE_Dt,76.72055113398906
MATS1are,-0.12695101046553592
MATS2are,0.23968518341002057
MATS3are,-0.011082383563973026
MATS4are,-0.338121943562701
MATS5are,0.06610685170500236
MATS6are,-0.09954532222685858
MATS7are,0.043052861482016105
MATS8are,-0.12252586652340818
MAXsssCH,-0.8985128495842785
MINsssCH,-0.8985128495842785
NsssssAs,0
RotRatio,0.2
SM1_Dzpe,1.0758605147375038
SM1_Dzse,1.032687437260667
SMR_VSA1,14.69560176298435
SMR_VSA2,0.0
SMR_VSA3,5.316788604006331
SMR_VSA4,0.0
SMR_VSA5,12.965578028838586
SMR_VSA6,0.0
SMR_VSA7,34.30163928137585
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,81.71786558506241
SpAD_Dzi,82.70083532925548
SpAD_Dzm,81.7433871182266
SpAD_Dzp,113.73444034683455
SpAD_Dzv,102.46330265741814
SpAbs_Dt,153.44110226797818
SpDiam_A,4.612768643419013
SpDiam_D,78.42371493155468
SpMAD_Dt,10.229406817865208
SpMax_Dt,76.72055113398906
SsssssAs,0
VE1_Dzpe,3.8216407397463277
VE1_Dzse,3.821910880611755
VE2_Dzpe,0.25477604931642184
VE2_Dzse,0.2547940587074503
VE3_Dzpe,1.7461449515349325
VE3_Dzse,1.7462156361797043
VMcGowan,164.48999999999984
VR1_Dzpe,62.96219129119305
VR1_Dzse,62.938065911015855
VR2_Dzpe,4.19747941941287
VR2_Dzse,4.19587106073439
VR3_Dzpe,4.547999516109633
VR3_Dzse,4.547616270181331
mZagreb1,6.805555555555555
mZagreb2,3.416666666666667
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,20
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.17025023999999994
AATSC1are,-0.021613439999999998
AATSC2are,0.04080646
AATSC3are,-0.0018867784615384626
AATSC4are,-0.057565342040816286
AATSC5are,0.011254707368421058
AATSC6are,-0.016947615000000003
AATSC7are,0.007329759999999995
AATSC8are,-0.0208600581818182
AETA_beta,1.2166666666666666
BCUTdv-1h,6.023222858590822
BCUTdv-1l,0.2560160887235535
BCUTpe-1h,3.5011793523758223
BCUTpe-1l,2.2408398350997323
BCUTse-1h,3.714083542680857
BCUTse-1l,2.4370774081531787
ETA_alpha,7.7333333333333325
ETA_dBeta,0.75
ETA_eta_B,0.3944690545695142
ETA_eta_F,11.98664174165768
ETA_eta_L,3.2814494994932013
ETA_eta_R,22.255275739042922
ETA_psi_1,0.5829145728643215
LabuteASA,95.42585931861635
LogEE_DzZ,40.786141227684965
LogEE_Dzi,41.40318460661123
LogEE_Dzm,40.757893621029595
LogEE_Dzp,56.204699054456114
LogEE_Dzv,50.97320048755205
PEOE_VSA1,10.423315998847038
PEOE_VSA2,9.589074368143644
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,34.98641523456319
PEOE_VSA8,4.472719515832414
PEOE_VSA9,5.563451491696996
SM1_Dzare,1.1304018504617663
SpAD_Dzpe,83.40742122749907
SpAD_Dzse,84.04316604309147
SpAbs_DzZ,80.45548463268153
SpAbs_Dzi,82.01486508347024
SpAbs_Dzm,80.46740249305822
SpAbs_Dzp,115.72200370371809
SpAbs_Dzv,103.23865518088922
SpDiam_Dt,113.95461459246943
SpMAD_DzZ,5.4478577056708275
SpMAD_Dzi,5.513389021950365
SpMAD_Dzm,5.449559141215106
SpMAD_Dzp,7.582296023122303
SpMAD_Dzv,6.830886843827876
SpMax_DzZ,40.786141227684965
SpMax_Dzi,41.40318460661123
SpMax_Dzm,40.757893621029595
SpMax_Dzp,56.204699054456114
SpMax_Dzv,50.97320048755205
VE1_Dzare,3.82116694001159
VE2_Dzare,0.25474446266743933
VE3_Dzare,1.7460209657550472
VR1_Dzare,63.00318553653661
VR2_Dzare,4.200212369102441
VR3_Dzare,4.548650397293387
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5155555555555555
AETA_dBeta,0.05
AETA_eta_B,0.026297936971300947
AETA_eta_F,0.7991094494438453
AETA_eta_L,0.2187632999662134
AETA_eta_R,1.4836850492695282
BCUTare-1h,3.5551158836209216
BCUTare-1l,2.190012416017431
ETA_beta_s,8.75
ETA_dPsi_A,0.1310854271356785
ETA_dPsi_B,0.0
ETA_eta_BR,0.48046905456951416
ETA_eta_FL,3.7382950083103794
ETA_eta_RL,7.019744507803581
LogEE_Dzpe,41.77543464806537
LogEE_Dzse,42.09042885069645
PEOE_VSA10,6.041840829147961
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,23.02485324129202
SlogP_VSA3,4.794537184071822
SlogP_VSA4,0.0
SlogP_VSA5,17.28172587545944
SlogP_VSA6,28.738187789678854
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,82.70997564639956
SpAbs_Dzpe,82.47500878139323
SpAbs_Dzse,83.14817026413223
SpDiam_DzZ,62.96073105564176
SpDiam_Dzi,62.753078952560514
SpDiam_Dzm,62.93587435323566
SpDiam_Dzp,87.92081433406028
SpDiam_Dzv,79.43746760527932
SpMAD_Dzpe,5.560494748499938
SpMAD_Dzse,5.602877736206098
SpMax_Dzpe,41.77543464806537
SpMax_Dzse,42.09042885069645
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,15
AETA_beta_s,0.5833333333333334
AETA_eta_BR,0.03203127030463428
AETA_eta_FL,0.24921966722069197
AETA_eta_RL,0.4679829671869054
DetourIndex,558
EState_VSA1,17.918325846451317
EState_VSA2,0.0
EState_VSA3,10.03617100752941
EState_VSA4,0.0
EState_VSA5,6.923737199690624
EState_VSA6,24.26546827384644
EState_VSA7,0.0
EState_VSA8,21.24673250195568
EState_VSA9,5.106527394840706
ETA_beta_ns,9.5
ETA_shape_p,0.3663793103448276
ETA_shape_x,0.0
ETA_shape_y,0.3232758620689655
GhoseFilter,True
LogEE_Dzare,41.4303479465639
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,81.73029404266607
SpDiam_Dzpe,63.787576274495436
SpDiam_Dzse,64.35535845596934
SpMAD_Dzare,5.513998376426637
SpMax_Dzare,41.4303479465639
TopoPSA(NO),66.4
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.6389710884353743
VSA_EState9,39.39545422335601
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6333333333333333
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0155555555555555
ETA_dAlpha_B,0.0
FilterItLogS,-2.4539573308945437
SpDiam_Dzare,63.140321604739974
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.650666666666667
ETA_epsilon_2,0.8844444444444445
ETA_epsilon_3,0.43333333333333374
ETA_epsilon_4,0.5827956989247315
ETA_epsilon_5,0.815686274509804
AETA_beta_ns_d,0.03333333333333333
ETA_dEpsilon_A,0.2173333333333332
ETA_dEpsilon_B,0.06787096774193546
ETA_dEpsilon_C,-0.14946236559139775
ETA_dEpsilon_D,0.06875816993464046
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.4
MDEDescriptor,"0.0,0.6713783850074477,1.9192597481868876,0.0,3.965406456500188,6.402051397502207,0.0,4.508797713853318,0.0,0.0,0.814325284978472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,30.82393
BCUTDescriptor,"11.996249438161,78.91833731261141,-0.3496799440698914,0.29561252679153577,4.103083478325013,10.677274142124968"
BPolDescriptor,14.798069999999997
TPSADescriptor,66.4
ALOGPDescriptor,"1.4515000000000002,2.1068522500000006,57.60000000000001"
XLogPDescriptor,2.133
VAdjMaDescriptor,4.906890595608519
WeightDescriptor,270.98440536
ChiPathDescriptor,"11.422285251880869,7.019744507803582,6.359882509727026,4.790368220843338,3.2236983002582322,2.186187969098422,1.1294177036899862,0.6454711809157415,9.614422534499745,5.095886401844686,3.867570394235363,2.528010581805688,1.4463213303893074,0.7921001944342316,0.41677535312133057,0.15585833282961722"
ChiChainDescriptor,"0.0,0.0,0.0,0.08333333333333333,0.13144585576580214,0.0,0.0,0.0,0.027777777777777776,0.06844336144788699"
AtomCountDescriptor,25
BondCountDescriptor,15
SmallRingDescriptor,"1,1,1,1,0,0,0,1,0,0,0"
ChiClusterDescriptor,"1.1765228780078354,0.0,0.4281523501253911,0.0,0.603715369680486,0.0,0.12291541394795338,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,5,1,1,1,0,0"
ZagrebIndexDescriptor,70.0
LargestChainDescriptor,9
MannholdLogPDescriptor,2.01
WeightedPathDescriptor,"29.04058763976291,1.9360391759841942,12.736901179825834,7.272289916703609,2.932112297879243"
FractionalPSADescriptor,0.24503255053289244
WienerNumbersDescriptor,"382.0,20.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.6456118300424203,2.9613317122851237,3.7660871878214306,1.118822793759486,1.1715405419677967,1.1362402985642093"
FractionalCSP3Descriptor,0.2
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"13.066666666666666,5.915,3.8109640831758034"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,415.05
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.2
AutocorrelationDescriptorMass,"60.94147819921472,21.981315258903173,34.12810328583577,40.05777332959072,38.597796728657976"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.39921953416131495,-0.18590959564237333,-0.0032324672092143743,0.044591412042440964,-0.12585527642265193"
EccentricConnectivityIndexDescriptor,185
AutocorrelationDescriptorPolarizability,"894.826269692734,993.629529798584,1268.745230973343,1187.5379044346619,878.6150933220825"
