DLiP-ID,P0009U
AATSC7m,7.974937315228769
AATSC7p,0.06110245197957806
AATSC7s,-0.0775653594771242
AATSC7v,13.934784754115254
AATSC8Z,9.0
AATSC8c,0.0015865121711382164
AATSC8d,0.48999999999999994
AATSC8i,1.1207137798612978
AATSC8m,43.13118058777779
AATSC8p,0.24168756965928972
AATSC8s,0.6136111111111113
AATSC8v,63.12440051408568
ATS0are,184.34490000000002
ATS1are,199.525
ATS2are,349.66
ATS3are,452.95099999999985
ATS4are,443.064
ATS5are,427.13199999999995
ATS6are,403.5100000000001
ATS7are,273.02000000000004
ATS8are,72.60000000000001
ATSC0dv,122.0
ATSC0pe,3.243519999999998
ATSC0se,2.1556518666666658
ATSC1dv,53.0
ATSC1pe,0.08603199999999758
ATSC1se,-0.007672524444444408
ATSC2dv,46.0
ATSC2pe,1.063331999999998
ATSC2se,0.545305453333333
ATSC3dv,-15.0
ATSC3pe,-0.4630920000000037
ATSC3se,-0.343785275555555
ATSC4dv,-66.0
ATSC4pe,-0.8093840000000043
ATSC4se,-0.5919468844444438
ATSC5dv,-118.0
ATSC5pe,-0.32405600000000173
ATSC5se,0.23609830666666692
ATSC6dv,-81.0
ATSC6pe,-2.7046079999999972
ATSC6se,-1.3484353022222213
ATSC7dv,60.0
ATSC7pe,0.4038760000000091
ATSC7se,0.03537822666666571
ATSC8dv,60.0
ATSC8pe,1.126140000000004
ATSC8se,0.3972320666666659
AXp-0dv,0.5702606821615195
AXp-1dv,0.30860661758368285
AXp-2dv,0.15983811446802912
AXp-3dv,0.08266232679865566
AXp-4dv,0.04465650635623127
AXp-5dv,0.025494415142158156
AXp-6dv,0.014162838069327081
AXp-7dv,0.008318443153824474
BertzCT,636.9547828308476
ECIndex,186
ETA_eta,12.311195360827204
GATS1dv,0.34541495901639346
GATS1pe,0.5444172149393252
GATS1se,0.537983233950145
GATS2dv,0.6755823986194995
GATS2pe,0.5140470630131959
GATS2se,0.49964704615536487
GATS3dv,1.0957219851785314
GATS3pe,1.0788302628769288
GATS3se,1.100803921120439
GATS4dv,1.2605056568921729
GATS4pe,1.1053853334092956
GATS4se,1.1455216650132674
GATS5dv,1.3917795200760277
GATS5pe,1.1047717527138168
GATS5se,1.0886130501451976
GATS6dv,1.2789943724002935
GATS6pe,1.650530858680159
GATS6se,1.6671034743541047
GATS7dv,0.6711668273866924
GATS7pe,0.8671800039076403
GATS7se,0.8000724937894499
GATS8dv,0.0
GATS8pe,0.0
GATS8se,0.0
LogEE_A,3.7950359766177866
LogEE_D,53.37377348655642
MATS1dv,0.4072745901639344
MATS1pe,0.024866503058404998
MATS1se,-0.0033368058070477407
MATS2dv,0.1984469370146678
MATS2pe,0.17254353944252876
MATS2se,0.1331397126843295
MATS3dv,-0.05052773411183471
MATS3pe,-0.058674458866268576
MATS3se,-0.06554009127169083
MATS4dv,-0.22858462248903255
MATS4pe,-0.10543891803861907
MATS4se,-0.11602912592036388
MATS5dv,-0.4205274411974341
MATS5pe,-0.043438583095981864
MATS5se,0.04761967331946407
MATS6dv,-0.2972840714460484
MATS6pe,-0.3733655126105854
MATS6se,-0.28009021787393656
MATS7dv,0.28929604628736744
MATS7pe,0.07324576930219771
MATS7se,0.009654027113759785
MATS8dv,0.9836065573770492
MATS8pe,0.6943937450670905
MATS8se,0.3685493681137994
MAXaaCH,1.9922685185185185
MAXaaaC,1.0469907407407408
MAXaasC,1.0481944444444447
MAXaasN,1.5755555555555554
MAXdssC,0.09504629629629657
MAXsCH3,1.5085374149659863
MDEC-12,1.3719842003249652
MDEC-13,2.080083823051904
MDEC-22,7.41618279832819
MDEC-23,15.019981964923952
MDEC-33,7.882043775825137
MDEO-11,0.19999999999999996
MINaaCH,1.9004969765684052
MINaaaC,0.8613425925925928
MINaasC,0.6156944444444448
MINaasN,1.5755555555555554
MINdssC,-0.08546296296296307
MINsCH3,1.5085374149659863
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.6428571428571429
SM1_Dzi,0.5715179572142502
SM1_Dzm,0.641031336679575
SM1_Dzp,-2.682770346860122
SM1_Dzv,-1.1173135843594801
SddssSe,0
SpAD_Dt,341.74192910698923
SpAbs_A,22.146147283787716
SpAbs_D,106.74754697311289
SpMAD_A,1.3027145461051597
SpMAD_D,6.279267469006641
SpMax_A,2.557726124760127
SpMax_D,53.37377348655642
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,39.07
TpiPC10,8.535963576574945
VAdjMat,5.247927513443585
VE1_DzZ,4.0563288517887734
VE1_Dzi,4.0550701612095486
VE1_Dzm,4.056332223803176
VE1_Dzp,4.050112904508778
VE1_Dzv,4.055515332161409
VE2_DzZ,0.23860757951698666
VE2_Dzi,0.23853353889467932
VE2_Dzm,0.23860777787077508
VE2_Dzp,0.23824193555933987
VE2_Dzv,0.23855972542125936
VE3_DzZ,1.9309065919216133
VE3_Dzi,1.9305962408743254
VE3_Dzm,1.9309074232183658
VE3_Dzp,1.929373009448532
VE3_Dzv,1.9307060161680256
VR1_DzZ,86.10506541143016
VR1_Dzi,86.25558366851435
VR1_Dzm,86.10528021010053
VR1_Dzp,86.73468741168446
VR1_Dzv,86.30582513118311
VR2_DzZ,5.065003847731186
VR2_Dzi,5.073857862853785
VR2_Dzm,5.06501648294709
VR2_Dzp,5.102040435981439
VR2_Dzv,5.076813243010771
VR3_DzZ,4.986196492489265
VR3_Dzi,4.987943043063887
VR3_Dzm,4.986198987097468
VR3_Dzp,4.9934821403223655
VR3_Dzv,4.988525345496834
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02795084971874737
Xch-6dv,0.15196189791513187
Xch-7dv,0.24525829295792367
Xpc-4dv,1.2067911894972527
Xpc-5dv,2.017140877397119
Xpc-6dv,3.042374466109912
Zagreb1,94.0
Zagreb2,116.0
fragCpx,89.03
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,10
nBondsD,2
nBondsM,12
nBondsO,19
nBondsS,20
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,3
naHRing,1
AATS0are,6.144830000000001
AATS1are,6.23515625
AATS2are,6.134385964912281
AATS3are,6.20480821917808
AATS4are,6.240338028169014
AATS5are,6.190318840579709
AATS6are,6.022537313432838
AATS7are,5.353333333333334
AATS8are,4.840000000000001
AATSC0dv,4.066666666666666
AATSC0pe,0.10811733333333326
AATSC0se,0.0718550622222222
AATSC1dv,1.65625
AATSC1pe,0.0026884999999999245
AATSC1se,-0.00023976638888888776
AATSC2dv,0.8070175438596491
AATSC2pe,0.018654947368421018
AATSC2se,0.009566762339181282
AATSC3dv,-0.2054794520547945
AATSC3pe,-0.006343726027397311
AATSC3se,-0.004709387336377466
AATSC4dv,-0.9295774647887324
AATSC4pe,-0.011399774647887384
AATSC4se,-0.0083372800625978
AATSC5dv,-1.710144927536232
AATSC5pe,-0.004696463768115967
AATSC5se,0.0034217145893719846
AATSC6dv,-1.208955223880597
AATSC6pe,-0.04036728358208951
AATSC6se,-0.02012590003316748
AATSC7dv,1.1764705882352942
AATSC7pe,0.007919137254902139
AATSC7se,0.0006936907189542295
AATSC8dv,4.0
AATSC8pe,0.07507600000000027
AATSC8se,0.026482137777777727
AETA_eta,0.7241879624016002
ATSC0are,3.4359366666666658
ATSC1are,0.05447088888888779
ATSC2are,1.0854836666666654
ATSC3are,-0.5279592222222238
ATSC4are,-0.9393601111111128
ATSC5are,-0.0778743333333345
ATSC6are,-2.5844152222222205
ATSC7are,0.29120433333333795
ATSC8are,0.9804816666666687
BCUTZ-1h,8.023250185174854
BCUTZ-1l,5.675057960744115
BCUTc-1h,0.39839870093078245
BCUTc-1l,-0.4194945083753884
BCUTd-1h,3.326240125298341
BCUTd-1l,0.9727870740007234
BCUTi-1h,14.550965696658956
BCUTi-1l,10.935845569596923
BCUTm-1h,16.011174332234777
BCUTm-1l,11.686435069076806
BCUTp-1h,2.0124694179545894
BCUTp-1l,0.7510761762151046
BCUTs-1h,7.009353278279868
BCUTs-1l,1.3279708277893225
BCUTv-1h,20.91246286734245
BCUTv-1l,14.701783346999878
BalabanJ,1.897401971637266
Diameter,6
ETA_beta,21.75
GATS1are,0.5465954031457699
GATS2are,0.5093291805972976
GATS3are,1.1002381582907483
GATS4are,1.1347435708225666
GATS5are,1.0917646109030958
GATS6are,1.6382810269338302
GATS7are,0.8332630934271026
GATS8are,0.0
HybRatio,0.2857142857142857
Lipinski,True
LogEE_Dt,170.87096455349464
MATS1are,0.014862456234641204
MATS2are,0.16627407557447865
MATS3are,-0.0631471311691803
MATS4are,-0.11551805563102997
MATS5are,-0.009854199620608635
MATS6are,-0.33679341560558756
MATS7are,0.049854430766574885
MATS8are,0.570721617880036
MAXssCH2,0.8907407407407406
MINssCH2,0.5521844293272864
NsssssAs,0
RotRatio,0.0
SM1_Dzpe,0.6786260709914321
SM1_Dzse,0.6372525935499613
SMR_VSA1,9.589074368143644
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,0.0
SMR_VSA5,26.186202068468653
SMR_VSA6,0.0
SMR_VSA7,35.5228477603919
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,78.7611249920746
SpAD_Dzi,77.25737458899505
SpAD_Dzm,78.77188046196733
SpAD_Dzp,100.03283677014895
SpAD_Dzv,92.099004076251
SpAbs_Dt,341.74192910698935
SpDiam_A,4.894561901887405
SpDiam_D,70.73057841887068
SpMAD_Dt,20.10246641805819
SpMax_Dt,170.87096455349464
SsssssAs,0
VE1_Dzpe,4.056108982044915
VE1_Dzse,4.0563582064717565
VE2_Dzpe,0.23859464600264205
VE2_Dzse,0.2386093062630445
VE3_Dzpe,1.9308523863305405
VE3_Dzse,1.9309138286565626
VMcGowan,171.45999999999967
VR1_Dzpe,86.11685115442067
VR1_Dzse,86.10366889059635
VR2_Dzpe,5.065697126730628
VR2_Dzse,5.0649216994468444
VR3_Dzpe,4.98633335942518
VR3_Dzse,4.986180273557752
mZagreb1,5.527777777777778
mZagreb2,3.694444444444444
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,26
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.11453122222222219
AATSC1are,0.0017022152777777435
AATSC2are,0.019043573099415182
AATSC3are,-0.007232318112633203
AATSC4are,-0.01323042410015652
AATSC5are,-0.0011286135265700652
AATSC6are,-0.038573361525704786
AATSC7are,0.0057098888888889796
AATSC8are,0.06536544444444457
AETA_beta,1.2794117647058822
BCUTdv-1h,6.023198785990114
BCUTdv-1l,0.995955673179951
BCUTpe-1h,3.4907239387676947
BCUTpe-1l,2.2243695206137235
BCUTse-1h,3.7036168645818486
BCUTse-1l,2.4202713139622785
ETA_alpha,8.066666666666666
ETA_dBeta,0.25
ETA_eta_B,0.21583625961543262
ETA_eta_F,13.789898421451165
ETA_eta_L,4.051789525753976
ETA_eta_R,26.10109378227837
ETA_psi_1,0.5831325301204822
LabuteASA,99.03906529177976
LogEE_DzZ,39.41837762208772
LogEE_Dzi,38.66230599786307
LogEE_Dzm,39.4236479566707
LogEE_Dzp,49.50255330822668
LogEE_Dzv,45.8523290526503
PEOE_VSA1,0.0
PEOE_VSA2,14.156174015934997
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,24.471461806010627
PEOE_VSA8,18.73078303708143
PEOE_VSA9,11.210628712464722
SM1_Dzare,0.7570963238715681
SpAD_Dzpe,78.32361817103296
SpAD_Dzse,78.8241936312429
SpAbs_DzZ,78.1938981013183
SpAbs_Dzi,76.75309403851193
SpAbs_Dzm,78.20626457666191
SpAbs_Dzp,101.68787696331349
SpAbs_Dzv,92.82197168966005
SpDiam_Dt,213.9960257618214
SpMAD_DzZ,4.633007352474976
SpMAD_Dzi,4.544551446411473
SpMAD_Dzm,4.633640027174549
SpMAD_Dzp,5.884284515891115
SpMAD_Dzv,5.417588475073589
SpMax_DzZ,39.41837762208772
SpMax_Dzi,38.66230599786307
SpMax_Dzm,39.4236479566707
SpMax_Dzp,49.50255330822668
SpMax_Dzv,45.8523290526503
VE1_Dzare,4.055800788595569
VE2_Dzare,0.23857651697620993
VE3_Dzare,1.930776400907081
VR1_Dzare,86.12192713349607
VR2_Dzare,5.065995713735063
VR3_Dzare,4.9863923006128426
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,9
nAromBond,10
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4745098039215686
AETA_dBeta,0.014705882352941176
AETA_eta_B,0.012696250565613684
AETA_eta_F,0.8111704953794803
AETA_eta_L,0.23834056033846918
AETA_eta_R,1.5353584577810806
BCUTare-1h,3.5453528023391017
BCUTare-1l,2.1745398580958133
ETA_beta_s,10.75
ETA_dPsi_A,0.1308674698795178
ETA_dPsi_B,0.0
ETA_eta_BR,0.47383625961543263
ETA_eta_FL,4.146587777003687
ETA_eta_RL,8.198377302757663
LogEE_Dzpe,39.20172826616303
LogEE_Dzse,39.449582262300865
PEOE_VSA10,0.0
PEOE_VSA11,5.783244946364939
PEOE_VSA12,5.907179729351506
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,16.2575243235078
SlogP_VSA3,6.4208216229260096
SlogP_VSA4,0.0
SlogP_VSA5,40.61183430023174
SlogP_VSA6,24.26546827384644
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,77.68044681043168
SpAbs_Dzpe,77.72483046133468
SpAbs_Dzse,78.2619119310518
SpDiam_DzZ,52.324017106097024
SpDiam_Dzi,51.37871819222756
SpDiam_Dzm,52.33037747008437
SpDiam_Dzp,65.76478723970186
SpDiam_Dzv,60.52092035076761
SpMAD_Dzpe,4.607271657119586
SpMAD_Dzse,4.636717272426053
SpMax_Dzpe,39.20172826616303
SpMax_Dzse,39.449582262300865
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,1
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,17
AETA_beta_s,0.6323529411764706
AETA_eta_BR,0.02787272115384898
AETA_eta_FL,0.24391692805904044
AETA_eta_RL,0.4822574883975096
DetourIndex,1447
EState_VSA1,0.0
EState_VSA2,11.690424675716445
EState_VSA3,12.114749617774471
EState_VSA4,29.30801966963007
EState_VSA5,6.923737199690624
EState_VSA6,4.567099647791355
EState_VSA7,24.26546827384644
EState_VSA8,0.0
EState_VSA9,0.0
ETA_beta_ns,11.0
ETA_shape_p,0.1446280991735537
ETA_shape_x,0.0
ETA_shape_y,0.4214876033057851
GhoseFilter,True
LogEE_Dzare,38.884758483090636
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,77.01242064230968
SpDiam_Dzpe,52.05838523134136
SpDiam_Dzse,52.36227039507078
SpMAD_Dzare,4.569438047672452
SpMax_Dzare,38.884758483090636
TopoPSA(NO),39.07
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.5755555555555554
VSA_EState9,38.92444444444445
nBridgehead,0
nG12FAHRing,1
nG12FaHRing,0
AETA_beta_ns,0.6470588235294118
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.025490196078431386
FilterItLogS,-3.193742113434358
SpDiam_Dzare,51.67354416486897
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5911111111111113
ETA_epsilon_2,0.8137254901960782
ETA_epsilon_3,0.44468085106383015
ETA_epsilon_4,0.5298245614035091
ETA_epsilon_5,0.8137254901960782
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.1464302600472811
ETA_dEpsilon_B,0.06128654970760217
ETA_dEpsilon_C,-0.08514371033967894
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.3333333333333333
TopoShapeIndex,0.5
CDK Descriptors
FMFDescriptor,0.7647058823529411
MDEDescriptor,"0.0,1.3719842003249652,2.080083823051904,0.0,7.41618279832819,15.019981964923952,0.0,7.882043775825137,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,36.012308999999995
BCUTDescriptor,"11.98849582987913,16.006027645660176,-0.3731172731832469,0.25511957989380146,4.960319161010124,10.528612862812524"
BPolDescriptor,18.107690999999996
TPSADescriptor,39.07
ALOGPDescriptor,"1.6702,2.78956804,64.00450000000001"
XLogPDescriptor,1.6979999999999995
VAdjMaDescriptor,5.247927513443585
WeightDescriptor,227.09462876
ChiPathDescriptor,"11.991199352633217,8.198377302757661,7.582925900150048,6.4818109998924465,6.068688401946482,5.296926274832384,3.5279190186911698,2.456975441875263,9.694431596745831,5.863525734089974,4.475467205104816,3.3891553987448817,2.724046887730107,2.0395532113726524,1.1755155597541478,0.7237045543827288"
ChiChainDescriptor,"0.0,0.0,0.06415002990995841,0.3615315526393389,0.7511023711926825,0.0,0.0,0.02795084971874737,0.15196189791513187,0.24525829295792373"
AtomCountDescriptor,30
BondCountDescriptor,19
SmallRingDescriptor,"3,2,1,1,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.1995061064149346,0.0,0.4285485217164008,0.0,0.5003661291750323,0.0,0.1329857126496928,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,7,2,1,3,0,0"
ZagrebIndexDescriptor,94.0
LargestChainDescriptor,7
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"35.02817163301799,2.0604806842951757,8.501329151423246,5.015741977287865,3.4855871741353837"
FractionalPSADescriptor,0.17204281850844774
WienerNumbersDescriptor,"440.0,30.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.0797828214001974,5.857053917002184,9.47717707310637,1.2067911894972523,2.0171408773971193,2.7268362011154545"
FractionalCSP3Descriptor,0.2857142857142857
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.3333333333333333
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"12.055401662049862,4.591836734693878,1.865556216537775"
AromaticAtomsCountDescriptor,9
AromaticBondsCountDescriptor,10
FragmentComplexityDescriptor,752.03
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.2857142857142857
AutocorrelationDescriptorMass,"18.90891837235837,20.162729753806463,30.38064719436654,32.546557238318655,31.989099683421404"
PetitjeanShapeIndexDescriptor,"0.5,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.3003283335692051,-0.12723605084671347,-0.028711559734328602,0.07038153204903216,-0.09792475049740897"
EccentricConnectivityIndexDescriptor,186
AutocorrelationDescriptorPolarizability,"1203.930407544678,1474.8510636572269,2216.5422482180193,2220.4206643242187,1828.1362208427734"
