DLiP-ID,C100IP
AATSC5c,0.0022789646437062962
AATSC5d,-0.024076027504297555
AATSC5i,0.020163960481003104
AATSC5m,4.659804738816612
AATSC5p,0.005436660404690055
AATSC5s,0.05477418346616658
AATSC5v,3.6051051576110273
AATSC6Z,-0.5898692810457515
AATSC6c,-0.004164824416417447
AATSC6d,-0.056962599854756726
AATSC6i,0.05321898966834665
AATSC6m,-2.765694200617285
AATSC6p,-0.004017519226472406
AATSC6s,-0.04675018155410309
AATSC6v,-1.7071872654191944
AATSC7Z,0.5869175627240144
AATSC7c,0.00549139581028195
AATSC7d,-0.08629530067702113
AATSC7i,0.13144112584876838
AATSC7m,2.709300672366587
AATSC7p,0.00909238951916818
AATSC7s,0.22157506969334922
AATSC7v,2.529092979505615
AATSC8Z,-1.0571895424836601
AATSC8c,-0.003266844320971121
AATSC8d,-0.12667937545388527
AATSC8i,-0.06698573738096292
AATSC8m,-4.900621224718591
AATSC8p,-0.010783229026932782
AATSC8s,-0.28249818445896885
AATSC8v,-3.515155310613469
ATS0are,231.0249
ATS1are,248.02499999999998
ATS2are,415.853
ATS3are,455.47400000000005
ATS4are,510.60200000000003
ATS5are,488.97299999999996
ATS6are,432.49100000000004
ATS7are,391.682
ATS8are,317.65999999999997
ATSC0dv,165.00000000000006
ATSC0pe,5.2059999999999995
ATSC0se,3.767274999999999
ATSC1dv,56.722222222222214
ATSC1pe,0.12388888888888633
ATSC1se,-0.17314861111111132
ATSC2dv,12.58333333333335
ATSC2pe,0.5254666666666631
ATSC2se,0.39860508333333267
ATSC3dv,-51.86111111111111
ATSC3pe,-1.2459444444444463
ATSC3se,-0.9871446944444444
ATSC4dv,-41.416666666666664
ATSC4pe,-1.6050666666666662
ATSC4se,-0.9769937499999998
ATSC5dv,32.86111111111111
ATSC5pe,1.3484777777777777
ATSC5se,0.7251251944444443
ATSC6dv,-12.111111111111104
ATSC6pe,-0.829511111111112
ATSC6se,-0.4814157777777778
ATSC7dv,8.88888888888889
ATSC7pe,1.055588888888888
ATSC7se,0.8370447222222219
ATSC8dv,-75.41666666666666
ATSC8pe,-1.4541666666666662
ATSC8se,-1.058636583333333
AXp-0dv,0.5632745439461591
AXp-1dv,0.28319622330243294
AXp-2dv,0.14497808792349437
AXp-3dv,0.07789284746283624
AXp-4dv,0.03985994425355577
AXp-5dv,0.021401023336352815
AXp-6dv,0.011207361443319077
AXp-7dv,0.005985086549062495
BertzCT,831.6544134100986
ECIndex,381
ETA_eta,13.444350678828766
GATS1dv,0.47448165869218484
GATS1pe,0.7167526841498676
GATS1se,0.8225912978423258
GATS2dv,0.9612794612794608
GATS2pe,0.9812235881674986
GATS2se,1.0207366214453566
GATS3dv,1.0531370038412287
GATS3pe,0.9918809823984243
GATS3se,1.0311551639905596
GATS4dv,1.0553684998129438
GATS4pe,1.0757732056553926
GATS4se,1.0523221462675934
GATS5dv,0.8914461066359798
GATS5pe,0.8300026259865684
GATS5se,0.8371357633598271
GATS6dv,1.0543672014260246
GATS6pe,1.1420469311427988
GATS6se,1.1415146382527235
GATS7dv,1.0041544477028344
GATS7pe,0.9716920922508766
GATS7se,0.9736867218775614
GATS8dv,1.3538324420677357
GATS8pe,1.2855057889463888
GATS8se,1.3155994977906356
LogEE_A,3.981017188606404
LogEE_D,92.11940509122095
MATS1dv,0.3256778309409887
MATS1pe,0.022544836929049013
MATS1se,-0.043542222512503
MATS2dv,0.04357864357864362
MATS2pe,0.0576770393136121
MATS2se,0.060461297179880163
MATS3dv,-0.15936833119931704
MATS3pe,-0.12134968860415682
MATS3se,-0.13286103892668716
MATS4dv,-0.11156004489337817
MATS4pe,-0.13702707701939354
MATS4se,-0.11526088338240359
MATS5dv,0.0907556578442654
MATS5pe,0.11803615108176058
MATS5se,0.08771241745515114
MATS6dv,-0.03885918003565059
MATS6pe,-0.08435515581568788
MATS6se,-0.06765292591344892
MATS7dv,0.031280547409579654
MATS7pe,0.11773388026222836
MATS7se,0.12901260665651842
MATS8dv,-0.32263814616755776
MATS8pe,-0.19717068540823932
MATS8se,-0.19835899485780603
MAXaaCH,1.938457813681028
MAXaaaC,0.7103424981103555
MAXaasC,0.9601573129251701
MAXaasN,1.5760185185185185
MAXsCH3,1.614480877801585
MDEC-11,0.09090909090909091
MDEC-12,2.8838109074320455
MDEC-13,2.2908696739213363
MDEC-22,7.832661153972521
MDEC-23,15.738082948618668
MDEC-33,4.700099553234329
MDEO-12,0.6850067105944414
MDEO-22,0.4409111383083693
MINaaCH,1.7337731481481482
MINaaaC,0.5450889970185608
MINaasC,0.6830483644074916
MINaasN,1.5760185185185185
MINsCH3,1.5890441599045495
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.1428571428571428
SM1_Dzi,0.9177863289708527
SM1_Dzm,1.1395624948769625
SM1_Dzp,-4.847358875538426
SM1_Dzv,-1.9153025404755315
SddssSe,0
SpAD_Dt,377.07484388335956
SpAbs_A,27.590010215416264
SpAbs_D,184.2388101824417
SpMAD_A,1.3138100102579173
SpMAD_D,8.773276675354376
SpMax_A,2.469955560005337
SpMax_D,92.11940509122095
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,53.60000000000001
TpiPC10,8.815099188169798
VAdjMat,5.523561956057013
VE1_DzZ,4.510363894242485
VE1_Dzi,4.502959699961563
VE1_Dzm,4.5103347894255545
VE1_Dzp,4.460443177613856
VE1_Dzv,4.489118467865598
VE2_DzZ,0.21477923305916596
VE2_Dzi,0.21442665237912206
VE2_Dzm,0.2147778471155026
VE2_Dzp,0.21240205607685028
VE2_Dzv,0.21376754608883802
VE3_DzZ,2.2483151810738256
VE3_Dzi,2.2466722364110656
VE3_Dzm,2.248308728177448
VE3_Dzp,2.2371854730027536
VE3_Dzv,2.243593694883906
VR1_DzZ,113.72443764561298
VR1_Dzi,114.38344518781419
VR1_Dzm,113.72710148934411
VR1_Dzp,117.54712502196693
VR1_Dzv,115.4303272622141
VR2_DzZ,5.415449411695856
VR2_Dzi,5.446830723229247
VR2_Dzm,5.415576261397338
VR2_Dzp,5.597482143903187
VR2_Dzv,5.496682250581624
VR3_DzZ,5.475715653311606
VR3_Dzi,5.4814937033068585
VR3_Dzm,5.475739076707564
VR3_Dzp,5.508776661925656
VR3_Dzv,5.49060446550954
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.10364073334419538
Xch-7dv,0.12723380202289883
Xpc-4dv,1.0129033242190362
Xpc-5dv,1.3251210119709467
Xpc-6dv,1.6076245844841381
Zagreb1,110.0
Zagreb2,130.0
fragCpx,109.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,23
nBondsS,21
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,5
naHRing,1
AATS0are,6.4173583333333335
AATS1are,6.5269736842105255
AATS2are,6.60084126984127
AATS3are,6.415126760563381
AATS4are,6.303728395061729
AATS5are,6.18953164556962
AATS6are,6.360161764705883
AATS7are,6.317451612903226
AATS8are,6.228627450980391
AATSC0dv,4.583333333333335
AATSC0pe,0.1446111111111111
AATSC0se,0.10464652777777775
AATSC1dv,1.492690058479532
AATSC1pe,0.0032602339181285874
AATSC1se,-0.004556542397660825
AATSC2dv,0.19973544973545
AATSC2pe,0.008340740740740683
AATSC2se,0.0063270648148148045
AATSC3dv,-0.7304381846635367
AATSC3pe,-0.017548513302034455
AATSC3se,-0.013903446400625978
AATSC4dv,-0.5113168724279835
AATSC4pe,-0.019815637860082298
AATSC4se,-0.012061651234567898
AATSC5dv,0.41596343178621653
AATSC5pe,0.017069338959212376
AATSC5se,0.00917879992967651
AATSC6dv,-0.1781045751633986
AATSC6pe,-0.01219869281045753
AATSC6se,-0.007079643790849673
AATSC7dv,0.14336917562724014
AATSC7pe,0.017025627240143355
AATSC7se,0.01350072132616487
AATSC8dv,-1.4787581699346404
AATSC8pe,-0.028513071895424826
AATSC8se,-0.020757580065359472
AETA_eta,0.6402071751823222
ATSC0are,5.674763888888887
ATSC1are,-0.00804243827160798
ATSC2are,0.6115354166666607
ATSC3are,-1.4109398919753116
ATSC4are,-1.6273409722222227
ATSC5are,1.3530625771604952
ATSC6are,-0.8902567901234584
ATSC7are,1.154881635802468
ATSC8are,-1.5901960648148143
BCUTZ-1h,8.039172977426004
BCUTZ-1l,5.69385370153924
BCUTc-1h,0.5402504187644785
BCUTc-1l,-0.5297894540170345
BCUTd-1h,3.2714325929757124
BCUTd-1l,0.9777410403760658
BCUTi-1h,14.551075558736526
BCUTi-1l,10.954688711382826
BCUTm-1h,16.01947013502545
BCUTm-1l,11.70553977921994
BCUTp-1h,1.9927075553323341
BCUTp-1l,0.7183192431191141
BCUTs-1h,7.008283347876314
BCUTs-1l,1.4081996641143724
BCUTv-1h,20.894135786898527
BCUTv-1l,14.697878973688423
BalabanJ,1.6024824758862253
Diameter,11
ETA_beta,29.0
GATS1are,0.7567309972579173
GATS2are,1.0004478894129223
GATS3are,1.0079559403397376
GATS4are,1.0698334922837656
GATS5are,0.8321848492925086
GATS6are,1.1492930876885696
GATS7are,0.9754200058692225
GATS8are,1.2891613497495145
HybRatio,0.1875
Lipinski,True
LogEE_Dt,188.53742194167978
MATS1are,-0.0013426377195542368
MATS2are,0.06157944477796199
MATS3are,-0.12606800149179295
MATS4are,-0.12745246647831932
MATS5are,0.10865394407104506
MATS6are,-0.08305410190254398
MATS7are,0.11816816467108622
MATS8are,-0.19780406054727737
MAXssCH2,0.4128977702191985
MINssCH2,0.4128977702191985
NsssssAs,0
RotRatio,0.17391304347826086
SM1_Dzpe,1.1960679314565485
SM1_Dzse,1.1342421939878375
SMR_VSA1,13.890876844653445
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,0.0
SMR_VSA5,6.544756405912575
SMR_VSA6,14.219595082555067
SMR_VSA7,58.57862097722954
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
SpAD_DzZ,131.21552137183647
SpAD_Dzi,130.79497710403746
SpAD_Dzm,131.25251556250825
SpAD_Dzp,202.4112420061228
SpAD_Dzv,170.42153151064298
SpAbs_Dt,377.07484388335956
SpDiam_A,4.8018556711298
SpDiam_D,135.81883474752377
SpMAD_Dt,17.955944946826644
SpMax_Dt,188.53742194167978
SsssssAs,0
VE1_Dzpe,4.510223903212677
VE1_Dzse,4.510367982508882
VE2_Dzpe,0.2147725668196513
VE2_Dzse,0.21477942773851819
VE3_Dzpe,2.2482841429568063
VE3_Dzse,2.2483160874895027
VMcGowan,207.07999999999976
VR1_Dzpe,113.73620001379929
VR1_Dzse,113.72419241486749
VR2_Dzpe,5.416009524466633
VR2_Dzse,5.415437734041309
VR3_Dzpe,5.4758190766407395
VR3_Dzse,5.475713496950009
mZagreb1,6.527777777777778
mZagreb2,4.75
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,7
nBondsKS,31
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.15763233024691353
AATSC1are,-0.0002116431124107363
AATSC2are,0.00970691137566128
AATSC3are,-0.019872392844722697
AATSC4are,-0.020090629286694108
AATSC5are,0.017127374394436647
AATSC6are,-0.013092011619462622
AATSC7are,0.018627123158104324
AATSC8are,-0.031180314996368908
AETA_beta,1.380952380952381
BCUTdv-1h,6.039105611942208
BCUTdv-1l,0.9966233664144931
BCUTpe-1h,3.5248283040659927
BCUTpe-1l,2.2403879124126878
BCUTse-1h,3.736834858936918
BCUTse-1l,2.4360542808203647
ETA_alpha,9.733333333333333
ETA_dBeta,1.0
ETA_eta_B,0.2071736643162918
ETA_eta_F,20.24188673134935
ETA_eta_L,4.08620235158771
ETA_eta_R,33.686237410178116
ETA_psi_1,0.5357798165137616
LabuteASA,120.87754949116223
LogEE_DzZ,65.66218245462572
LogEE_Dzi,65.4411926629221
LogEE_Dzm,65.68052266196256
LogEE_Dzp,100.05148793745701
LogEE_Dzv,84.75474134092252
PEOE_VSA1,13.890876844653445
PEOE_VSA2,4.567099647791355
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,29.828919765543436
PEOE_VSA8,6.06636706846161
PEOE_VSA9,26.281052206083906
SM1_Dzare,1.3285248953001396
SpAD_Dzpe,130.26922013383523
SpAD_Dzse,131.35839395846645
SpAbs_DzZ,130.18150776639436
SpAbs_Dzi,129.9645989968734
SpAbs_Dzm,130.22148282904814
SpAbs_Dzp,204.95033475045244
SpAbs_Dzv,171.42478522232068
SpDiam_Dt,267.72940340280434
SpMAD_DzZ,6.248358160563642
SpMAD_Dzi,6.228332243049403
SpMAD_Dzm,6.250119788690869
SpMAD_Dzp,9.638630571720133
SpMAD_Dzv,8.115311024316332
SpMax_DzZ,65.66218245462572
SpMax_Dzi,65.4411926629221
SpMax_Dzm,65.68052266196256
SpMax_Dzp,100.05148793745701
SpMax_Dzv,84.75474134092252
VE1_Dzare,4.510890019737089
VE2_Dzare,0.2148042866541471
VE3_Dzare,2.2484318223966877
VR1_Dzare,113.6732322208089
VR2_Dzare,5.413011058133757
VR3_Dzare,5.475265293150047
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46349206349206346
AETA_dBeta,0.047619047619047616
AETA_eta_B,0.009865412586490086
AETA_eta_F,0.9638993681594928
AETA_eta_L,0.19458106436131953
AETA_eta_R,1.6041065433418151
BCUTare-1h,3.576173613609818
BCUTare-1l,2.191311982141465
ETA_beta_s,14.0
ETA_dPsi_A,0.17822018348623836
ETA_dPsi_B,0.0
ETA_eta_BR,0.4651736643162918
ETA_eta_FL,6.120837546469094
ETA_eta_RL,10.207039898056804
LogEE_Dzpe,65.19156568270127
LogEE_Dzse,65.73320851228026
PEOE_VSA10,11.49902366656781
PEOE_VSA11,5.583020141642242
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,15.22978872982955
SlogP_VSA2,18.786694730346422
SlogP_VSA3,6.544756405912575
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,51.676257600356436
SlogP_VSA7,0.0
SlogP_VSA8,11.099720859258504
SlogP_VSA9,0.0
SpAD_Dzare,128.50232742213998
SpAbs_Dzpe,129.18706343394604
SpAbs_Dzse,130.33217483057274
SpDiam_DzZ,98.87516205378643
SpDiam_Dzi,97.62300903330089
SpDiam_Dzm,98.89965017809716
SpDiam_Dzp,145.05519428159505
SpDiam_Dzv,125.60962521898674
SpMAD_Dzpe,6.203296196849297
SpMAD_Dzse,6.255161617069831
SpMax_Dzpe,65.19156568270127
SpMax_Dzse,65.73320851228026
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,21
AETA_beta_s,0.6666666666666666
AETA_eta_BR,0.02215112687220437
AETA_eta_FL,0.29146845459376636
AETA_eta_RL,0.4860495189550859
DetourIndex,1949
EState_VSA1,0.0
EState_VSA2,5.756062822229453
EState_VSA3,23.39398909845498
EState_VSA4,11.3129633249809
EState_VSA5,0.0
EState_VSA6,36.985795935731254
EState_VSA7,24.26546827384644
EState_VSA8,0.0
EState_VSA9,13.890876844653445
ETA_beta_ns,15.0
ETA_shape_p,0.136986301369863
ETA_shape_x,0.0
ETA_shape_y,0.3493150684931507
GhoseFilter,True
LogEE_Dzare,64.31442680132238
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,127.30032870734466
SpDiam_Dzpe,98.13358951105748
SpDiam_Dzse,98.98498994280013
SpMAD_Dzare,6.119158448673333
SpMax_Dzare,64.31442680132238
TopoPSA(NO),53.60000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,6.823928807634164
VSA_EState9,42.17607119236583
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7142857142857143
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.036507936507936545
FilterItLogS,-4.109426669427148
SpDiam_Dzare,96.87162056205904
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6296296296296298
ETA_epsilon_2,0.8650793650793648
ETA_epsilon_3,0.4423728813559325
ETA_epsilon_4,0.5472222222222225
ETA_epsilon_5,0.8650793650793648
AETA_beta_ns_d,0.07142857142857142
ETA_dEpsilon_A,0.18725674827369726
ETA_dEpsilon_B,0.08240740740740726
ETA_dEpsilon_C,-0.10484934086629
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.7619047619047619
MDEDescriptor,"0.09090909090909091,2.8838109074320455,2.2908696739213363,0.0,7.832661153972521,15.738082948618668,0.0,4.700099553234329,0.0,0.0,0.0,0.6850067105944414,0.4409111383083693,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,42.469895
BCUTDescriptor,"11.850000000000001,15.997932787990251,-0.34962193323358004,0.35004752757579227,4.72496728320797,9.909162898850742"
BPolDescriptor,25.084104999999997
TPSADescriptor,53.60000000000001
ALOGPDescriptor,"3.697999999999999,13.675203999999994,73.4897"
XLogPDescriptor,2.6730000000000005
VAdjMaDescriptor,5.523561956057013
WeightDescriptor,285.10010808000004
ChiPathDescriptor,"14.819626477379408,10.207039898056806,8.930708523456003,7.763693965466155,6.400364132080413,5.306615980984352,3.572194222550898,2.6534767182569543,11.82876542286934,6.513513135955958,4.639298813551822,3.349392440901957,2.2720168224526778,1.540873680217402,0.8405521082489309,0.508732356670312"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.39660880187581576,0.6413114219689173,0.0,0.0,0.02282177322938192,0.10364073334419538,0.12723380202289883"
AtomCountDescriptor,36
BondCountDescriptor,23
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.2869068897338858,0.0,0.21982198216447035,0.0,0.4937339223505875,0.0,0.05121244563300478,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,11,1,1,0,0,0"
ZagrebIndexDescriptor,110.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"42.991741576876976,2.0472257893750943,14.781944253147447,11.264484746244717,3.517459506902721"
FractionalPSADescriptor,0.1880041377780175
WienerNumbersDescriptor,"934.0,32.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.111127725255077,4.944154454243431,6.8284720752154,1.0129033242190362,1.3251210119709462,1.462528708062112"
FractionalCSP3Descriptor,0.1875
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,7,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"15.879017013232515,7.05078125,3.504597079502434"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1024.05
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.1875
AutocorrelationDescriptorMass,"24.457856443440264,25.823189639469287,36.372489892010904,35.98564750404742,30.708743213668466"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.6144809492346912,-0.4550964453891377,0.23191237573852802,-0.0919968043997443,0.005980058427266066"
EccentricConnectivityIndexDescriptor,381
AutocorrelationDescriptorPolarizability,"1255.3733844888502,1476.6317820537688,2072.3392773813734,1986.4108198013125,1640.609470028208"
