DLiP-ID,C001T6
AATSC6Z,-0.9076503537735849
AATSC6c,-0.0012251085523548792
AATSC6d,0.02839401533018868
AATSC6i,-0.06231594751231408
AATSC6m,-4.117544369324883
AATSC6p,-0.010209439516114735
AATSC6s,-0.17071516616196913
AATSC6v,-1.5656988957748397
AATSC7Z,1.8454760174418605
AATSC7c,0.0023692258203412806
AATSC7d,0.042037609011627904
AATSC7i,-0.07795989849285227
AATSC7m,8.550936558412062
AATSC7p,0.02313818900432529
AATSC7s,0.12184728602418096
AATSC7v,6.056809401445183
AATSC8Z,-2.337557164634146
AATSC8c,-0.0003934252468546594
AATSC8d,-0.039800876524390245
AATSC8i,-0.17763033791183463
AATSC8m,-10.155044583746193
AATSC8p,-0.044860364578146315
AATSC8s,0.0222348731974974
AATSC8v,-1.4869052819369206
ATS0are,196.8983
ATS1are,217.4499
ATS2are,345.3159
ATS3are,405.1757
ATS4are,373.269
ATS5are,329.93780000000004
ATS6are,315.3678
ATS7are,254.208
ATS8are,248.43600000000004
ATSC0dv,117.76388888888889
ATSC0pe,2.959999999999998
ATSC0se,1.7727637187499994
ATSC1dv,41.40364583333333
ATSC1pe,0.13211250000000038
ATSC1se,0.019350486328125166
ATSC2dv,24.808593749999993
ATSC2pe,1.2472937499999999
ATSC2se,0.5900732333984374
ATSC3dv,-37.5763888888889
ATSC3pe,-0.8247999999999985
ATSC3se,-0.2600316249999993
ATSC4dv,-18.618923611111107
ATSC4pe,0.4329124999999997
ATSC4se,0.19241435742187502
ATSC5dv,-72.69878472222223
ATSC5pe,-1.328212499999999
ATSC5se,-0.4730279003906247
ATSC6dv,-12.990885416666668
ATSC6pe,-0.7813187499999998
ATSC6se,-0.42738775292968734
ATSC7dv,33.54644097222222
ATSC7pe,0.500793749999999
ATSC7se,0.12448012792968717
ATSC8dv,4.101128472222223
ATSC8pe,-0.37479375000000037
ATSC8se,-0.4126372646484373
AXp-0dv,0.5927451536265975
AXp-1dv,0.3304274360702663
AXp-2dv,0.18316831090800098
AXp-3dv,0.10159804908228866
AXp-4dv,0.054766586631713
AXp-5dv,0.03214367420252802
AXp-6dv,0.019275383946297915
AXp-7dv,0.011687818391837322
BertzCT,709.2878635406404
ECIndex,357
ETA_eta,12.361271182690349
GATS1dv,0.5299182062257619
GATS1pe,0.7703795707472179
GATS1se,0.8562015087145889
GATS2dv,0.8373114325231321
GATS2pe,0.5802598280098281
GATS2se,0.6227592324067427
GATS3dv,1.1907433069937494
GATS3pe,1.2434200802364868
GATS3se,1.217087861345876
GATS4dv,1.0593230333765773
GATS4pe,0.8680827702702705
GATS4se,0.8995183526907904
GATS5dv,1.3319005997387883
GATS5pe,1.3603034284284286
GATS5se,1.3280741069389015
GATS6dv,1.0474357291154397
GATS6pe,1.163527536970933
GATS6se,1.1675698939897492
GATS7dv,0.7257766794570445
GATS7pe,0.7205283626649907
GATS7se,0.7321139816457353
GATS8dv,0.9609278590721987
GATS8pe,1.2311873764007912
GATS8se,1.3816530519736099
LogEE_A,3.8870264857499555
LogEE_D,82.22523796713817
MATS1dv,0.3309005640232269
MATS1pe,0.04200715421303671
MATS1se,0.010273350155943195
MATS2dv,0.12256805583848865
MATS2pe,0.24516830466830478
MATS2se,0.19366107968270635
MATS3dv,-0.1595412194834297
MATS3pe,-0.13932432432432415
MATS3se,-0.07334074537111784
MATS4dv,-0.08160198440929961
MATS4pe,0.07548605056669572
MATS4se,0.056020232723814435
MATS5dv,-0.36582318844378053
MATS5pe,-0.26590840840840835
MATS5se,-0.15812193520000706
MATS6dv,-0.06660406286786223
MATS6pe,-0.15937149413564514
MATS6se,-0.1455610993173323
MATS7dv,0.21199022482357235
MATS7pe,0.12590666247642976
MATS7se,0.05225534192372505
MATS8dv,0.02718049470859139
MATS8pe,-0.09882498352010562
MATS8se,-0.1816702076481062
MAXaaCH,2.061532396909381
MAXaaaC,0.6816311833375328
MAXaasC,1.1882884017804656
MAXaasN,1.4504138321995463
MAXsCH3,1.8814605116738052
MDEC-12,1.1536826666744484
MDEC-13,1.45452689788172
MDEC-22,8.31054134024609
MDEC-23,10.740690153062257
MDEC-33,3.1597589073067485
MDEN-22,0.33333333333333337
MDEN-23,1.4142135623730951
MINaaCH,1.6620833333333334
MINaaaC,0.6816311833375328
MINaasC,0.12663118333753287
MINaasN,1.4504138321995463
MINsCH3,1.8814605116738052
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.3035714285714284
SM1_Dzi,0.7619824469814525
SM1_Dzm,1.3021248169781947
SM1_Dzp,-2.2127017878501234
SM1_Dzv,-1.199389487616844
SddssSe,0
SpAD_Dt,329.41491275722217
SpAbs_A,24.85689772612471
SpAbs_D,164.45047593427648
SpMAD_A,1.3082577750591953
SpMAD_D,8.655288207067183
SpMax_A,2.4354485453525383
SpMax_D,82.22523796713817
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,75.72
TpiPC10,8.341927930307406
VAdjMat,5.392317422778761
VE1_DzZ,4.292109345565705
VE1_Dzi,4.299492443034119
VE1_Dzm,4.292108596065727
VE1_Dzp,4.291371145934226
VE1_Dzv,4.300748458688151
VE2_DzZ,0.22590049187187922
VE2_Dzi,0.22628907594916414
VE2_Dzm,0.22590045242451195
VE2_Dzp,0.22586163925969613
VE2_Dzv,0.2263551820362185
VE3_DzZ,2.0986321872159754
VE3_Dzi,2.100350865401362
VE3_Dzm,2.098632012593201
VE3_Dzp,2.0984601824833895
VE3_Dzv,2.1006429538852345
VR1_DzZ,97.8900000050494
VR1_Dzi,97.25884858189575
VR1_Dzm,97.89046558564351
VR1_Dzp,98.14044268357257
VR1_Dzv,97.35311056996824
VR2_DzZ,5.152105263423652
VR2_Dzi,5.118886767468197
VR2_Dzm,5.152129767665448
VR2_Dzp,5.165286457030136
VR2_Dzv,5.123847924735171
VR3_DzZ,5.225698285497316
VR3_Dzi,5.2192298525204395
VR3_Dzm,5.225703041646942
VR3_Dzp,5.228253427559383
VR3_Dzv,5.22019856991946
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.028867513459481287
Xch-6dv,0.10271998636129984
Xch-7dv,0.12577514642967635
Xpc-4dv,1.0288488005569891
Xpc-5dv,1.3422268205545258
Xpc-6dv,1.5532542432959615
Zagreb1,100.0
Zagreb2,116.0
fragCpx,99.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,0
nBondsM,16
nBondsO,21
nBondsS,18
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,5
naHRing,2
AATS0are,6.153071875
AATS1are,6.395585294117647
AATS2are,6.278470909090909
AATS3are,6.3308703125
AATS4are,6.020467741935484
AATS5are,6.10995925925926
AATS6are,5.950335849056604
AATS7are,5.911813953488372
AATS8are,6.059414634146342
AATSC0dv,3.6801215277777777
AATSC0pe,0.09249999999999994
AATSC0se,0.05539886621093748
AATSC1dv,1.217754289215686
AATSC1pe,0.0038856617647058935
AATSC1se,0.0005691319508272108
AATSC2dv,0.4510653409090908
AATSC2pe,0.022678068181818178
AATSC2se,0.010728604243607952
AATSC3dv,-0.5871310763888891
AATSC3pe,-0.012887499999999977
AATSC3se,-0.004062994140624989
AATSC4dv,-0.3003052195340501
AATSC4pe,0.00698245967741935
AATSC4se,0.0031034573777721777
AATSC5dv,-1.3462737911522635
AATSC5pe,-0.02459652777777776
AATSC5se,-0.008759775933159717
AATSC6dv,-0.2451110455974843
AATSC6pe,-0.014741863207547166
AATSC6se,-0.008063919866597874
AATSC7dv,0.7801497900516796
AATSC7pe,0.011646366279069745
AATSC7se,0.0028948866960392364
AATSC8dv,0.10002752371273715
AATSC8pe,-0.009141310975609765
AATSC8se,-0.010064323528010666
AETA_eta,0.6505932201415973
ATSC0are,3.099471874999998
ATSC1are,0.15373300781250004
ATSC2are,1.3791202148437494
ATSC3are,-0.7313312499999988
ATSC4are,0.5307919921874998
ATSC5are,-1.475115039062499
ATSC6are,-0.8388284179687497
ATSC7are,0.3876752929687494
ATSC8are,-0.3932358398437498
BCUTZ-1h,16.0020029495414
BCUTZ-1l,5.700840261188426
BCUTc-1h,0.418438445497839
BCUTc-1l,-0.4083063589836652
BCUTd-1h,3.2428299416730852
BCUTd-1l,0.9929548598030982
BCUTi-1h,14.694453062924508
BCUTi-1l,10.337672675048479
BCUTm-1h,32.06099868175667
BCUTm-1l,11.711919434846312
BCUTp-1h,2.916445401198238
BCUTp-1l,0.78599607685253
BCUTs-1h,6.002806673127017
BCUTs-1l,0.6267041116778755
BCUTv-1h,24.43423393808146
BCUTv-1l,14.708156892802405
BalabanJ,1.4644096305011427
Diameter,11
ETA_beta,27.0
GATS1are,0.7945030008966779
GATS2are,0.5782712432405778
GATS3are,1.2617930877336967
GATS4are,0.8487413682371291
GATS5are,1.3944783081137966
GATS6are,1.1603863660354645
GATS7are,0.7276821095716959
GATS8are,1.2444925031607597
HybRatio,0.14285714285714285
Lipinski,True
LogEE_Dt,164.70745637861108
MATS1are,0.04668211086957596
MATS2are,0.25888191545828787
MATS3are,-0.11797675208780516
MATS4are,0.0883883346281581
MATS5are,-0.28202941682455834
MATS6are,-0.16340281875851384
MATS7are,0.09308119422914618
MATS8are,-0.09902195916490594
MAXssCH2,0.7205366591080876
MINssCH2,0.7205366591080876
NsssssAs,0
RotRatio,0.14285714285714285
SM1_Dzpe,0.7539014687882499
SM1_Dzse,0.7406398837148147
SMR_VSA1,5.106527394840706
SMR_VSA2,0.0
SMR_VSA3,14.59805822286387
SMR_VSA4,0.0
SMR_VSA5,17.57207428195519
SMR_VSA6,0.0
SMR_VSA7,53.85242546892819
SMR_VSA8,0.0
SMR_VSA9,5.879988336435371
SpAD_DzZ,103.21325214981712
SpAD_Dzi,125.48692338820929
SpAD_Dzm,103.21633068765968
SpAD_Dzp,135.6225097956334
SpAD_Dzv,135.754069276451
SpAbs_Dt,329.4149127572222
SpDiam_A,4.768155584103239
SpDiam_D,126.69484889505746
SpMAD_Dt,17.33762698722222
SpMax_Dt,164.70745637861108
SsssssAs,0
VE1_Dzpe,4.300285514093641
VE1_Dzse,4.300091475136974
VE2_Dzpe,0.22633081653124426
VE2_Dzse,0.2263206039545776
VE3_Dzpe,2.1005353052940485
VE3_Dzse,2.100490181933307
VMcGowan,197.5999999999997
VR1_Dzpe,97.1628056038725
VR1_Dzse,97.19175093194629
VR2_Dzpe,5.113831873888026
VR2_Dzse,5.1153553122077
VR3_Dzpe,5.218241866010008
VR3_Dzse,5.218539727082099
mZagreb1,5.416666666666666
mZagreb2,4.138888888888888
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,7
nBondsKS,27
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.09685849609374994
AATSC1are,0.004521559053308825
AATSC2are,0.02507491299715908
AATSC3are,-0.01142705078124998
AATSC4are,0.008561161164314513
AATSC5are,-0.027316945167824055
AATSC6are,-0.015826951282429242
AATSC7are,0.009015704487645335
AATSC8are,-0.009591118044969508
AETA_beta,1.4210526315789473
BCUTdv-1h,5.182524808284459
BCUTdv-1l,0.65620953693063
BCUTpe-1h,3.4552864508459766
BCUTpe-1l,2.2448008026013415
BCUTse-1h,3.668686227329112
BCUTse-1l,2.4432932560948375
ETA_alpha,9.366666666666669
ETA_dBeta,3.0
ETA_eta_B,0.19386687176082162
ETA_eta_F,15.95127228054729
ETA_eta_L,4.020965445116765
ETA_eta_R,28.31254346323764
ETA_psi_1,0.6030042918454939
LabuteASA,114.6616352574256
LogEE_DzZ,51.56276129564676
LogEE_Dzi,62.783566033419454
LogEE_Dzm,51.56361648292134
LogEE_Dzp,67.45046496861804
LogEE_Dzv,67.68765735070704
PEOE_VSA1,5.106527394840706
PEOE_VSA2,0.0
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,9.61407970191666
PEOE_VSA5,11.761884949391115
PEOE_VSA6,18.19910120538483
PEOE_VSA7,19.056471336613843
PEOE_VSA8,22.781071219187783
PEOE_VSA9,11.387855989696922
SM1_Dzare,0.8181273791088497
SpAD_Dzpe,123.65961928851155
SpAD_Dzse,122.26570102296031
SpAbs_DzZ,102.19356706677593
SpAbs_Dzi,124.8852640658736
SpAbs_Dzm,102.19762855876786
SpAbs_Dzp,137.11363172508624
SpAbs_Dzv,136.57470418903097
SpDiam_Dt,232.70230795622226
SpMAD_DzZ,5.432276428937743
SpMAD_Dzi,6.60457491516891
SpMAD_Dzm,5.432438457245246
SpMAD_Dzp,7.1380268313491255
SpMAD_Dzv,7.1449510145500525
SpMax_DzZ,51.56276129564676
SpMax_Dzi,62.783566033419454
SpMax_Dzm,51.56361648292134
SpMax_Dzp,67.45046496861804
SpMax_Dzv,67.68765735070704
VE1_Dzare,4.300178423800995
VE2_Dzare,0.22632518020005238
VE3_Dzare,2.1005104019182714
VR1_Dzare,97.1518791286067
VR2_Dzare,5.1132567962424575
VR3_Dzare,5.218129404357485
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.492982456140351
AETA_dBeta,0.15789473684210525
AETA_eta_B,0.010203519566359032
AETA_eta_F,0.8395406463445942
AETA_eta_L,0.21162976026930344
AETA_eta_R,1.4901338664861914
BCUTare-1h,3.513299768611275
BCUTare-1l,2.1918221405708995
ETA_beta_s,12.0
ETA_dPsi_A,0.1109957081545061
ETA_dPsi_B,0.0
ETA_eta_BR,0.45186687176082163
ETA_eta_FL,5.199381245495509
ETA_eta_RL,9.220346690612274
LogEE_Dzpe,61.86948866892883
LogEE_Dzse,61.17183155799147
PEOE_VSA10,0.0
PEOE_VSA11,5.647177220767728
PEOE_VSA12,5.879988336435371
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,19.704585617704574
SlogP_VSA3,5.752853606746789
SlogP_VSA4,6.923737199690624
SlogP_VSA5,11.387855989696922
SlogP_VSA6,47.360052954749044
SlogP_VSA7,0.0
SlogP_VSA8,5.647177220767728
SlogP_VSA9,0.0
SpAD_Dzare,124.06366579622417
SpAbs_Dzpe,123.00434508137545
SpAbs_Dzse,121.61139807806134
SpDiam_DzZ,78.95989850294474
SpDiam_Dzi,100.23640202656509
SpDiam_Dzm,78.95813350685063
SpDiam_Dzp,101.22278884293917
SpDiam_Dzv,103.85262829373794
SpMAD_Dzpe,6.508401015184819
SpMAD_Dzse,6.43503689594528
SpMax_Dzpe,61.86948866892883
SpMax_Dzse,61.17183155799147
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.631578947368421
AETA_eta_BR,0.023782466934780085
AETA_eta_FL,0.27365164449976365
AETA_eta_RL,0.48528140476906706
DetourIndex,1533
EState_VSA1,0.0
EState_VSA2,5.879988336435371
EState_VSA3,5.647177220767728
EState_VSA4,17.14070959644371
EState_VSA5,9.410881369133397
EState_VSA6,17.828252017852726
EState_VSA7,31.18920547353706
EState_VSA8,22.215394466171468
EState_VSA9,0.0
ETA_beta_ns,15.0
ETA_shape_p,0.08896797153024909
ETA_shape_x,0.0
ETA_shape_y,0.3096085409252668
GhoseFilter,True
LogEE_Dzare,62.074892233854655
SlogP_VSA10,0.0
SlogP_VSA11,5.879988336435371
SpAbs_Dzare,123.36905516432073
SpDiam_Dzpe,98.11610830447819
SpDiam_Dzse,96.615670922702
SpMAD_Dzare,6.529666620853904
SpMax_Dzare,62.074892233854655
TopoPSA(NO),50.42
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.4504138321995463
VSA_EState9,38.52195034958429
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7894736842105263
EState_VSA10,5.106527394840706
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.007017543859649004
FilterItLogS,-3.4986490132120798
SpDiam_Dzare,98.75561443471435
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6072916666666668
ETA_epsilon_2,0.8175438596491226
ETA_epsilon_3,0.4433962264150947
ETA_epsilon_4,0.5341269841269843
ETA_epsilon_5,0.7916666666666665
AETA_beta_ns_d,0.05263157894736842
ETA_dEpsilon_A,0.1638954402515721
ETA_dEpsilon_B,0.07316468253968245
ETA_dEpsilon_C,-0.09073075771188965
ETA_dEpsilon_D,0.025877192982456054
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.8947368421052632
MDEDescriptor,"0.0,1.1536826666744484,1.45452689788172,0.0,8.31054134024609,10.740690153062257,0.0,3.1597589073067485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,1.4142135623730951,0.0"
APolDescriptor,40.310309
BCUTDescriptor,"11.988360711946767,31.972071932179134,-0.34881550346935564,0.14818364357489897,5.48805997664256,10.711768645509284"
BPolDescriptor,19.791691
TPSADescriptor,75.72
ALOGPDescriptor,"3.2796000000000003,10.755776160000002,75.99889999999999"
XLogPDescriptor,3.3180000000000005
VAdjMaDescriptor,5.392317422778761
WeightDescriptor,271.07793314
ChiPathDescriptor,"13.242276208189782,9.220346690612278,8.396610424932017,6.765162691534891,5.820724621645238,4.565564031566217,2.814847777470171,1.9303108207121356,11.262157918905352,6.938976157475593,5.31188101633203,3.7591278160446815,2.6835627449539383,1.864333103746625,1.0794215009926835,0.6895812851184023"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.3774396103359917,0.5425790924548629,0.0,0.0,0.028867513459481284,0.10271998636129982,0.12577514642967638"
AtomCountDescriptor,32
BondCountDescriptor,21
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.235375115608813,0.0,0.1642664266089148,0.0,0.589980736860965,0.0,0.025819888974716113,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,10,0,2,0,0,0"
ZagrebIndexDescriptor,100.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.45
WeightedPathDescriptor,"39.058697750919535,2.055720934258923,15.308079752696147,2.5717138158465676,9.641580101555737"
FractionalPSADescriptor,0.2793292656576878
WienerNumbersDescriptor,"757.0,26.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.495069639568227,4.117584315129936,5.47943602713815,1.0288488005569891,1.3422268205545256,1.437275742715504"
FractionalCSP3Descriptor,0.14285714285714285
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,7,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.959183673469388,6.185493460166469,3.3659605551497442"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,814.05
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.14285714285714285
AutocorrelationDescriptorMass,"26.982162977820394,25.862552353417236,36.91670882093904,35.531346403191534,28.223820874845035"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.23405975736574663,-0.09015962389664878,-0.05601988277773809,0.055683677354150016,-0.047840366551816706"
EccentricConnectivityIndexDescriptor,357
AutocorrelationDescriptorPolarizability,"1344.0883601903176,1548.0834030217507,2086.7086835748187,1880.8268399813983,1503.738312559562"
