DLiP-ID,T005L1
AATSC4p,0.019749084633611014
AATSC4s,-0.07825699528416394
AATSC4v,1.4437286537253966
AATSC5Z,-1.1738746635335657
AATSC5c,0.002677928444800251
AATSC5d,-0.09173644654146698
AATSC5i,0.26313206778745796
AATSC5m,-5.007644569360259
AATSC5p,0.0011926993198088092
AATSC5s,0.027559983882202856
AATSC5v,1.154223717458656
AATSC6Z,-2.0689561925365063
AATSC6c,-0.0021732247069297375
AATSC6d,-0.08688480259599783
AATSC6i,-0.07781676452701944
AATSC6m,-9.396602770389396
AATSC6p,-0.04877172842368669
AATSC6s,0.003221616381820564
AATSC6v,-8.62121661859575
AATSC7Z,-1.122501986392377
AATSC7c,0.0015203243550681736
AATSC7d,-0.0028911189899111455
AATSC7i,-0.04075996113847758
AATSC7m,-5.1341476155946815
AATSC7p,-0.004356121258041526
AATSC7s,0.06652755302608167
AATSC7v,-3.375750815702517
AATSC8Z,-0.9397010526645811
AATSC8c,0.0005440078115509699
AATSC8d,-0.010393397135937168
AATSC8i,-0.20801409340596178
AATSC8m,-4.202957027433552
AATSC8p,-0.044687657834711916
AATSC8s,-0.0784230527680368
AATSC8v,-2.338865260050946
ATS0are,266.00829999999996
ATS1are,293.20390000000003
ATS2are,470.97079999999994
ATS3are,566.2125999999998
ATS4are,582.9070000000002
ATS5are,536.1339
ATS6are,493.86890000000005
ATS7are,495.3570000000001
ATS8are,418.39000000000016
ATSC0dv,159.2713178294574
ATSC0pe,4.222111627906975
ATSC0se,2.6855467441860457
ATSC1dv,38.79244035815154
ATSC1pe,-0.02207988101676644
ATSC1se,-0.066021586803678
ATSC2dv,5.50868337239346
ATSC2pe,0.4604262303948073
ATSC2se,0.24571900432666258
ATSC3dv,-38.08322817138396
ATSC3pe,-0.4665013520822072
ATSC3se,-0.1723588074634945
ATSC4dv,-21.580193497986905
ATSC4pe,-1.3043998377501356
ATSC4se,-1.0007800686857764
ATSC5dv,6.792139895438975
ATSC5pe,0.4205113574905351
ATSC5se,0.22387244780962648
ATSC6dv,-27.137852292530507
ATSC6pe,-0.1606797728501891
ATSC6se,-0.0760813147647379
ATSC7dv,-29.74622919295716
ATSC7pe,-0.5685102758247697
ATSC7se,-0.1256606343969714
ATSC8dv,-7.693768403341142
ATSC8pe,-0.45120935640886967
ATSC8se,-0.343728612763656
AXp-0dv,0.5752016700553129
AXp-1dv,0.311340401491106
AXp-2dv,0.17086598835082645
AXp-3dv,0.09367802056983388
AXp-4dv,0.0515992769816349
AXp-5dv,0.028348126361643678
AXp-6dv,0.01516399471274399
AXp-7dv,0.008105794949970676
BertzCT,1083.0908179847108
ECIndex,612
ETA_eta,19.456289206731356
GATS1dv,0.5767662382183774
GATS1pe,0.7425256277533915
GATS1se,0.7798350333378236
GATS2dv,0.8903325870404619
GATS2pe,0.7364428688829792
GATS2se,0.7483642592894556
GATS3dv,1.0765374506735352
GATS3pe,0.9707300825825228
GATS3se,0.9277895881300271
GATS4dv,1.1130923656517495
GATS4pe,1.2228652056778528
GATS4se,1.2599502007923564
GATS5dv,1.0108536941497128
GATS5pe,0.9699338450573687
GATS5se,1.0194243810922645
GATS6dv,1.0610301275187384
GATS6pe,0.9991585068752105
GATS6se,1.0587935747742157
GATS7dv,1.165674013024673
GATS7pe,1.2104729344603802
GATS7se,1.2341780943260128
GATS8dv,1.053105297832929
GATS8pe,1.1075675693021982
GATS8se,1.129363162932634
LogEE_A,4.204950160776818
LogEE_D,140.57102099179923
MATS1dv,0.22767751965543548
MATS1pe,-0.00488852275721908
MATS1se,-0.022980732424850728
MATS2dv,0.01982975869863819
MATS2pe,0.06252267317650663
MATS2se,0.05245818048743433
MATS3dv,-0.11298563858672889
MATS3pe,-0.052209587111113384
MATS3se,-0.03032688663300814
MATS4dv,-0.061980969186596006
MATS4pe,-0.14132585667716996
MATS4se,-0.1704694395777945
MATS5dv,0.021077458934311677
MATS5pe,0.049226303120909816
MATS5se,0.04120188966402667
MATS6dv,-0.09158331710957529
MATS6pe,-0.020455493724070604
MATS6se,-0.015227330067732994
MATS7dv,-0.09914659026678668
MATS7pe,-0.07148123450098798
MATS7se,-0.02483990717524676
MATS8dv,-0.030103770918655
MATS8pe,-0.066599006440901
MATS8se,-0.07976315686136216
MAXaaCH,1.99179811079075
MAXaaaC,0.9797332976400439
MAXaasC,0.967643648572581
MAXaasN,1.8735082443343627
MAXdssC,-0.16638752414546043
MAXsCH3,1.945336407519849
MAXssNH,2.893079333585286
MDEC-12,1.659043410528867
MDEC-13,2.203014033315397
MDEC-22,10.901890842486221
MDEC-23,19.530207584313793
MDEC-33,8.538496629539667
MDEN-22,0.16666666666666669
MDEN-23,0.894427190999916
MDEO-11,0.14285714285714285
MINaaCH,1.76604628579827
MINaaaC,0.9471841668766275
MINaasC,0.6246135676492821
MINaasN,1.8735082443343627
MINdssC,-0.16638752414546043
MINsCH3,1.945336407519849
MINssNH,2.893079333585286
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.5535714285714288
SM1_Dzi,0.9351166328597537
SM1_Dzm,1.5513903960768884
SM1_Dzp,-3.2949960521892754
SM1_Dzv,-1.5983839656748697
SddssSe,0
SpAD_Dt,515.1173442483952
SpAbs_A,34.428806744984136
SpAbs_D,281.14204198359846
SpMAD_A,1.3241848748070821
SpMAD_D,10.813155460907634
SpMax_A,2.523796568397671
SpMax_D,140.57102099179923
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,95.39
TpiPC10,9.19888082079148
VAdjMat,5.857980995127572
VE1_DzZ,5.006494580086015
VE1_Dzi,5.0155601603017335
VE1_Dzm,5.006489408418633
VE1_Dzp,5.0108183313114365
VE1_Dzv,5.01689516904452
VE2_DzZ,0.1925574838494621
VE2_Dzi,0.19290616001160513
VE2_Dzm,0.1925572849391782
VE2_Dzp,0.19272378197351678
VE2_Dzv,0.19295750650171228
VE3_DzZ,2.5662474306171217
VE3_Dzi,2.5680565571731315
VE3_Dzm,2.5662463976248815
VE3_Dzp,2.5671106863688737
VE3_Dzv,2.5683226951636513
VR1_DzZ,160.19278773716732
VR1_Dzi,159.0360668174565
VR1_Dzm,160.19373521928728
VR1_Dzp,159.85384186353147
VR1_Dzv,159.0932725704293
VR2_DzZ,6.161261066814128
VR2_Dzi,6.116771800671403
VR2_Dzm,6.161297508434126
VR2_Dzp,6.148224687058903
VR2_Dzv,6.118972021939588
VR3_DzZ,6.031889458281003
VR3_Dzi,6.024642456854339
VR3_Dzm,6.0318953729000775
VR3_Dzp,6.029771354423585
VR3_Dzv,6.025002095193258
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.11338834764831845
Xch-6dv,0.27032198964771054
Xch-7dv,0.3857564645684123
Xpc-4dv,1.8689020691751546
Xpc-5dv,2.7297091835955354
Xpc-6dv,3.5833404174517867
Zagreb1,140.0
Zagreb2,167.0
fragCpx,191.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,1
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,21
nBondsD,1
nBondsM,22
nBondsO,29
nBondsS,24
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,2
AATS0are,6.18623953488372
AATS1are,6.373997826086957
AATS2are,6.279610666666666
AATS3are,6.222116483516482
AATS4are,6.201138297872342
AATS5are,6.162458620689655
AATS6are,6.173361250000001
AATS7are,6.1155185185185195
AATS8are,6.063623188405799
AATSC0dv,3.7039841355687764
AATSC0pe,0.09818864250946455
AATSC0se,0.062454575446187106
AATSC1dv,0.8433139208293813
AATSC1pe,-0.00047999741340796614
AATSC1se,-0.0014352518870364784
AATSC2dv,0.0734491116319128
AATSC2pe,0.006139016405264097
AATSC2se,0.0032762533910221676
AATSC3dv,-0.4184970128723512
AATSC3pe,-0.005126388484419859
AATSC3se,-0.0018940528292691703
AATSC4dv,-0.22957652657432878
AATSC4pe,-0.013876594018618463
AATSC4se,-0.0106465964753806
AATSC5dv,0.07807057351079282
AATSC5pe,0.004833463879201552
AATSC5se,0.0025732465265474306
AATSC6dv,-0.33922315365663136
AATSC6pe,-0.002008497160627364
AATSC6se,-0.0009510164345592237
AATSC7dv,-0.36723739744391554
AATSC7pe,-0.007018645380552711
AATSC7se,-0.0015513658567527333
AATSC8dv,-0.11150388990349482
AATSC8pe,-0.006539266034911155
AATSC8se,-0.004981574098024
AETA_eta,0.7483188156435137
ATSC0are,4.459404651162787
ATSC1are,-0.014886371011356474
ATSC2are,0.4070477014602499
ATSC3are,-0.806179610600323
ATSC4are,-1.5265776095186567
ATSC5are,0.6955371011357495
ATSC6are,0.10090297458085529
ATSC7are,-0.41785992428339536
ATSC8are,-0.5981214169821525
BCUTZ-1h,16.00450460879631
BCUTZ-1l,5.6937327329397425
BCUTc-1h,0.42627114432853763
BCUTc-1l,-0.4146609963550397
BCUTd-1h,3.27913705744639
BCUTd-1l,0.9779418651759801
BCUTi-1h,14.692335915642662
BCUTi-1l,10.311265585286286
BCUTm-1h,32.062246257949354
BCUTm-1l,11.705315519899273
BCUTp-1h,2.9366066200853655
BCUTp-1l,0.7518706887154782
BCUTs-1h,7.0082719485874225
BCUTs-1l,0.6046864351872436
BCUTv-1h,24.440724863998163
BCUTv-1l,14.702550691813773
BalabanJ,1.3291387454817556
Diameter,14
ETA_beta,36.25
GATS1are,0.7604865798442539
GATS2are,0.7576392510419581
GATS3are,1.0145058952012016
GATS4are,1.257042141938478
GATS5are,0.952563368774742
GATS6are,0.9784139568635716
GATS7are,1.2037107536167795
GATS8are,1.12633284170204
HybRatio,0.1
Lipinski,True
LogEE_Dt,257.5586721241976
MATS1are,-0.0031204884545246807
MATS2are,0.05233299818239739
MATS3are,-0.08542441056584138
MATS4are,-0.15659670069098133
MATS5are,0.07708903716924116
MATS6are,0.012162015578260629
MATS7are,-0.049743607216082335
MATS8are,-0.08358567151447417
MAXssCH2,-0.056842019618999595
MINssCH2,-0.056842019618999595
NsssssAs,0
RotRatio,0.13793103448275862
SM1_Dzpe,1.012622399020808
SM1_Dzse,0.9891346839337528
SMR_VSA1,9.901064578912528
SMR_VSA2,0.0
SMR_VSA3,9.780484743446223
SMR_VSA4,0.0
SMR_VSA5,13.530619164203543
SMR_VSA6,5.316788604006331
SMR_VSA7,76.79819736486287
SMR_VSA8,0.0
SMR_VSA9,5.687386274683562
SpAD_DzZ,193.32488581149772
SpAD_Dzi,204.69659247813516
SpAD_Dzm,193.349987216971
SpAD_Dzp,267.4351303010261
SpAD_Dzv,250.5674096099729
SpAbs_Dt,515.117344248395
SpDiam_A,4.815315292477704
SpDiam_D,212.055224080379
SpMAD_Dt,19.8122055480152
SpMax_Dt,257.5586721241976
SsssssAs,0
VE1_Dzpe,5.016580695716081
VE1_Dzse,5.016218427473609
VE2_Dzpe,0.19294541137369542
VE2_Dzse,0.19293147797975418
VE3_Dzpe,2.568260010340808
VE3_Dzse,2.568187793557001
VMcGowan,264.2500000000002
VR1_Dzpe,158.93615638746238
VR1_Dzse,158.99405921842907
VR2_Dzpe,6.112929091825476
VR2_Dzse,6.1151561237857335
VR3_Dzpe,6.024014034457722
VR3_Dzse,6.024378283143532
mZagreb1,7.5
mZagreb2,5.722222222222222
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,1
n8FaRing,1
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,36
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.10370708491076248
AATSC1are,-0.0003236167611164451
AATSC2are,0.005427302686136665
AATSC3are,-0.008859116600003549
AATSC4are,-0.01624018733530486
AATSC5are,0.00799467932339942
AATSC6are,0.0012612871822606912
AATSC7are,-0.0051587644973258686
AATSC8are,-0.008668426333074674
AETA_beta,1.3942307692307692
BCUTdv-1h,6.021956501108598
BCUTdv-1l,0.6531829314796254
BCUTpe-1h,3.489094253410456
BCUTpe-1l,2.242772446561866
BCUTse-1h,3.7020244609379684
BCUTse-1l,2.438654440522389
ETA_alpha,12.700000000000001
ETA_dBeta,3.75
ETA_eta_B,0.26201521918268433
ETA_eta_F,25.45342296807
ETA_eta_L,5.425981612487298
ETA_eta_R,44.909712174801356
ETA_psi_1,0.5990566037735852
LabuteASA,154.07529716977024
LogEE_DzZ,96.51088657265949
LogEE_Dzi,102.38426226340835
LogEE_Dzm,96.52282768437439
LogEE_Dzp,132.850240087422
LogEE_Dzv,124.97632327312596
PEOE_VSA1,10.423315998847038
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.681802935145185
PEOE_VSA4,5.098681808301038
PEOE_VSA5,11.336785877934737
PEOE_VSA6,30.33183534230805
PEOE_VSA7,42.81902403369567
PEOE_VSA8,11.073610489148358
PEOE_VSA9,22.865343427746243
SM1_Dzare,1.1038416648231353
SpAD_Dzpe,207.1964868362337
SpAD_Dzse,207.61039425182324
SpAbs_DzZ,192.01032537193734
SpAbs_Dzi,203.84899978976463
SpAbs_Dzm,192.0372722664444
SpAbs_Dzp,269.0507860834167
SpAbs_Dzv,251.5510305119266
SpDiam_Dt,365.7993651466077
SpMAD_DzZ,7.4355725312114505
SpMAD_Dzi,7.87294586454366
SpMAD_Dzm,7.436537969883499
SpMAD_Dzp,10.285966550039465
SpMAD_Dzv,9.637208061922035
SpMax_DzZ,96.51088657265949
SpMax_Dzi,102.38426226340835
SpMax_Dzm,96.52282768437439
SpMax_Dzp,132.850240087422
SpMax_Dzv,124.97632327312596
VE1_Dzare,5.016738690314291
VE2_Dzare,0.1929514880890112
VE3_Dzare,2.568291504324433
VR1_Dzare,158.90081205940743
VR2_Dzare,6.1115696945925935
VR3_Dzare,6.023791629063074
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,1
n9FAHRing,0
n9FaHRing,0
nAromAtom,20
nAromBond,21
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4884615384615385
AETA_dBeta,0.14423076923076922
AETA_eta_B,0.010077508430103244
AETA_eta_F,0.9789778064642308
AETA_eta_L,0.2086916004802807
AETA_eta_R,1.7272966221077444
BCUTare-1h,3.543866383649776
BCUTare-1l,2.192979893501325
ETA_beta_s,16.25
ETA_dPsi_A,0.1149433962264148
ETA_dPsi_B,0.0
ETA_eta_BR,0.6060152191826843
ETA_eta_FL,7.226216730703113
ETA_eta_RL,12.652198343190411
LogEE_Dzpe,103.63719043346381
LogEE_Dzse,103.84324076760137
PEOE_VSA10,4.830396419620566
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,20.794191867638432
SlogP_VSA3,6.606881964512918
SlogP_VSA4,6.923737199690624
SlogP_VSA5,20.929063864318575
SlogP_VSA6,60.6636706846161
SlogP_VSA7,0.0
SlogP_VSA8,15.904006908768924
SlogP_VSA9,0.0
SpAD_Dzare,205.78853333533002
SpAbs_Dzpe,206.26175846790687
SpAbs_Dzse,206.697346851269
SpDiam_DzZ,144.96072947714157
SpDiam_Dzi,156.63477835755882
SpDiam_Dzm,144.97747830837082
SpDiam_Dzp,200.71401868222858
SpDiam_Dzv,190.1632519887492
SpMAD_Dzpe,7.96909564754745
SpMAD_Dzse,7.985015163531663
SpMax_Dzpe,103.63719043346381
SpMax_Dzse,103.84324076760137
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.625
AETA_eta_BR,0.023308277660872474
AETA_eta_FL,0.2779314127193505
AETA_eta_RL,0.4866230131996312
DetourIndex,3265
EState_VSA1,0.0
EState_VSA2,12.514061693864424
EState_VSA3,10.564533468384862
EState_VSA4,27.16138639531438
EState_VSA5,11.336785877934737
EState_VSA6,12.13273413692322
EState_VSA7,60.13647668252869
EState_VSA8,10.415470412307368
EState_VSA9,0.0
ETA_beta_ns,20.0
ETA_shape_p,0.09186351706036744
ETA_shape_x,0.0
ETA_shape_y,0.3464566929133858
GhoseFilter,True
LogEE_Dzare,102.93672211631205
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,204.76960256780103
SpDiam_Dzpe,158.3443728411485
SpDiam_Dzse,158.4200052650088
SpMAD_Dzare,7.9149435898203855
SpMax_Dzare,102.93672211631205
TopoPSA(NO),67.15
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.8735082443343627
VSA_EState9,55.877247797279814
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7692307692307693
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.011538461538461497
FilterItLogS,-5.043952216002774
SpDiam_Dzare,157.4260352441526
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6116279069767443
ETA_epsilon_2,0.815384615384615
ETA_epsilon_3,0.44444444444444475
ETA_epsilon_4,0.5271186440677968
ETA_epsilon_5,0.7785714285714284
AETA_beta_ns_d,0.019230769230769232
ETA_dEpsilon_A,0.16718346253229954
ETA_dEpsilon_B,0.08450926290894745
ETA_dEpsilon_C,-0.0826741996233521
ETA_dEpsilon_D,0.03681318681318668
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8461538461538461
MDEDescriptor,"0.0,1.659043410528867,2.203014033315397,0.0,10.901890842486221,19.530207584313793,0.0,8.538496629539667,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.894427190999916,0.0"
APolDescriptor,54.33948099999997
BCUTDescriptor,"11.850000000000014,31.972072295893774,-0.3911327648616651,0.2421694690807032,4.4570104874495575,12.412111049922991"
BPolDescriptor,24.462518999999997
TPSADescriptor,95.39
ALOGPDescriptor,"3.9624999999999995,15.701406249999996,103.99359999999999"
XLogPDescriptor,2.832
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,363.10414791999995
ChiPathDescriptor,"18.095647359318303,12.652198343190413,11.354015411482505,9.858515648067177,8.344840119124918,6.750919437670026,4.7067422892115225,3.3695606402301204,14.955243421438135,9.028871643242073,7.005505522383885,5.245969151910695,3.92154505060425,2.6930720043561513,1.6073834395508628,0.9726953939964814"
ChiChainDescriptor,"0.0,0.0,0.17479246499677625,0.587101525021567,0.9222448284949801,0.0,0.0,0.11338834764831843,0.2703219896477106,0.3857564645684122"
AtomCountDescriptor,43
BondCountDescriptor,29
SmallRingDescriptor,"4,4,3,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.6212344350520909,0.0,0.39322866791778377,0.0,0.8744306162856884,0.0,0.1551730122463079,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,14,2,2,0,0,0"
ZagrebIndexDescriptor,140.0
LargestChainDescriptor,15
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"53.64086460881013,2.0631101772619282,17.947838101341375,5.047349282287554,9.730467403679002"
FractionalPSADescriptor,0.2627069961784534
WienerNumbersDescriptor,"1763.0,40.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.04097730140178,6.508300476811648,9.097954953788152,1.8689020691751546,2.7297091835955363,3.285455417863555"
FractionalCSP3Descriptor,0.1
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,10,0,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,23
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"19.322235434007133,8.566329565734682,4.224489795918367"
AromaticAtomsCountDescriptor,20
AromaticBondsCountDescriptor,21
FragmentComplexityDescriptor,1466.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.1
AutocorrelationDescriptorMass,"34.75663201336134,34.1946443305498,51.16845770099771,53.27924957631764,46.167330079631306"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.34033868444014087,-0.14016786961557456,-0.030824933584447406,0.056582077776319475,-0.11128818058202719"
EccentricConnectivityIndexDescriptor,612
AutocorrelationDescriptorPolarizability,"2051.931629754821,2464.1825291348755,3547.121200069506,3303.8553294917597,2914.2150544956367"
