DLiP-ID,T006LO
GATS5s,0.9026948018790851
GATS5v,0.9145644207778508
GATS6Z,1.0818815331010456
GATS6c,0.9410738270684506
GATS6d,1.0744931636020743
GATS6i,1.0370168407379303
GATS6m,1.0762042275780033
GATS6p,1.0022099371399664
GATS6s,1.3819389735060694
GATS6v,0.9988982676581226
GATS7Z,1.0731707317073174
GATS7c,1.2502357177402392
GATS7d,0.9728320658152769
GATS7i,0.9857630936033188
GATS7m,1.0720222389500564
GATS7p,0.9637009015561915
GATS7s,0.9247907194278681
GATS7v,0.9949736667189438
GATS8Z,0.9029850746268658
GATS8c,0.45287941233876705
GATS8d,1.001871828973942
GATS8i,0.7259380635751106
GATS8m,0.9065184162532163
GATS8p,0.8933687907641142
GATS8s,0.7375484708808898
GATS8v,0.9493037383338316
MATS1Z,-0.03588251251572168
MATS1c,-0.6664525944453413
MATS1d,0.23116659492036162
MATS1i,0.16468435098689266
MATS1m,-0.03030667247677609
MATS1p,0.17140754942895983
MATS1s,-0.15535086317135557
MATS1v,0.12486490584836055
MATS2Z,0.03084423050390151
MATS2c,0.15383640427235049
MATS2d,-0.18464008563018472
MATS2i,-0.017853101920213808
MATS2m,0.02697745944917681
MATS2p,-0.03686141703496187
MATS2s,0.18143189145027386
MATS2v,-0.04374308646912614
MATS3Z,-0.22123723035360307
MATS3c,0.028237228155084854
MATS3d,-0.09727467592120036
MATS3i,-0.12444710162702287
MATS3m,-0.2225107203599731
MATS3p,-0.1739266394527098
MATS3s,-0.11310832322619772
MATS3v,-0.22394752720269848
MATS4Z,-0.06833335117028222
MATS4c,-0.0917581909117787
MATS4d,0.0034871411669469
MATS4i,-0.12752888540080598
MATS4m,-0.06856806505451052
MATS4p,-0.11265782335828063
MATS4s,-0.07538498890122088
MATS4v,-0.08395878602800283
MATS5Z,0.14976889006891062
MATS5c,0.03853880709453597
MATS5d,0.004142967488238194
MATS5i,-0.11107158793110496
MATS5m,0.1505455260663986
MATS5p,0.008703443848819712
MATS5s,0.017195974134334602
MATS5v,0.09954731685649705
MATS6Z,-0.06774167409448183
MATS6c,0.08482493810944841
MATS6d,-0.06459217350306454
MATS6i,-0.0711177453607855
MATS6m,-0.06578607827694732
MATS6p,-0.04906459533111481
MATS6s,-0.16037873482726428
MATS6v,-0.05084359387305434
MATS7Z,-0.09872828758621259
MATS7c,-0.28644019559366357
MATS7d,-0.06978523939350455
MATS7i,0.01835651186633078
MATS7m,-0.09633946512316756
MATS7p,-0.006688537849451954
MATS7s,-0.12037185043099369
MATS7v,-0.020608166363294954
MATS8Z,0.09803506573767579
MATS8c,0.49372098615025967
MATS8d,-0.005172159006945471
MATS8i,0.22722781114665047
MATS8m,0.09470779969785269
MATS8p,0.09170542504492259
MATS8s,0.20138126768120182
MATS8v,0.047906942377591404
MAXdNH,7.471298269346747
MAXsOH,8.76664352552411
MINdNH,7.471298269346747
MINsOH,8.76664352552411
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,32.81081032541675
SpAD_D,319.35828363707924
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.3097228622160286
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,707
TMWC10,128.95676815602025
TSRW10,74.67306251170497
VE1_Dt,5.043106276487547
VE2_Dt,0.19396562601875184
VE3_Dt,2.573533661960558
VR1_Dt,150.60537551565992
VR2_Dt,5.792514442909996
VR3_Dt,5.9701744537513
Xc-3dv,0.7344560367530654
Xc-4dv,0.0
Xc-5dv,0.06284391370718856
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.34301303412082035
Xch-7d,0.5622753258127852
Xp-0dv,13.874076161507414
Xp-1dv,7.97149513112988
Xp-2dv,5.968406829508465
Xp-3dv,4.00776457820247
Xp-4dv,2.649651466803294
Xp-5dv,1.7863021499419862
Xp-6dv,1.0095748031118263
Xp-7dv,0.5869158462496116
Xpc-4d,3.9489539284452677
Xpc-5d,5.214993276927559
Xpc-6d,7.316467511204411
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,46
nFRing,1
nHBAcc,3
nHBDon,5
nHRing,1
nSpiro,0
naRing,3
piPC10,7.046579281629319
AATS0dv,8.590909090909092
AATS0pe,6.434879545454543
AATS0se,7.842360181818179
AATS1dv,8.065217391304348
AATS1pe,6.623989130434783
AATS1se,7.8754954782608655
AATS2dv,6.8108108108108105
AATS2pe,6.467882432432432
AATS2se,7.760089459459456
AATS3dv,4.783505154639175
AATS3pe,6.36596082474227
AATS3se,7.750776206185565
AATS4dv,4.169811320754717
AATS4pe,6.202183962264151
AATS4se,7.667541811320755
AATS5dv,4.24468085106383
AATS5pe,6.153659574468083
AATS5se,7.650439021276595
AATS6dv,4.7272727272727275
AATS6pe,6.412372727272726
AATS6se,7.878307636363635
AATS7dv,4.086956521739131
AATS7pe,6.253391304347827
AATS7se,7.710966608695652
AATS8dv,4.447761194029851
AATS8pe,6.261650746268657
AATS8se,7.729854805970151
AATSC0Z,7.285123966942148
AATSC0c,0.030234808798770517
AATSC0d,0.6260330578512397
AATSC0i,1.5879234285645814
AATSC0m,34.588360390495865
AATSC0p,0.2207642612300269
AATSC0s,2.24793388429752
AATSC0v,47.826382002427856
AATSC1Z,-0.2614085519223856
AATSC1c,-0.020150066766499445
AATSC1d,0.14471793029105287
AATSC1i,0.2615061392500395
AATSC1m,-1.0482581098634534
AATSC1p,0.03784066101893364
AATSC1s,-0.34921846927775785
AATSC1v,5.971836685800879
AATSC2Z,0.22470404288586096
AATSC2c,0.004651214269464881
AATSC2d,-0.11559079740897929
AATSC2i,-0.028349358811658818
AATSC2m,0.9331060898481156
AATSC2p,-0.008137683499615285
AATSC2s,0.4078468964832601
AATSC2v,-2.0920735634376597
AATSC3Z,-1.6117406492289343
AATSC3c,0.0008537471942762501
AATSC3d,-0.06089716281843743
AATSC3i,-0.19761246829050702
AATSC3m,-7.696280986559596
AATSC3p,-0.03839678606699873
AATSC3s,-0.25426003237624606
AATSC3v,-10.71059998449536
AATSC4Z,-0.4978169343520973
AATSC4c,-0.0027742913579387116
AATSC4d,0.002183065647902708
AATSC4i,-0.2025061049466674
AATSC4m,-2.3716569453843754
AATSC4p,-0.02487082114547369
AATSC4s,-0.16946047091844688
AATSC4v,-4.015444973035366
