DLiP-ID,P000IY
AATSC6Z,-1.9445817542703359
AATSC6c,-0.000980596959697354
AATSC6d,-0.0843631570275169
AATSC6i,0.16960325340454882
AATSC6m,-8.944495344263194
AATSC6p,0.020407709990216443
AATSC6s,-0.5345643159224475
AATSC6v,-0.6804362118591483
AATSC7Z,-1.1215929096096644
AATSC7c,0.0007722481001769818
AATSC7d,-0.10028531536453592
AATSC7i,-0.12899946565562695
AATSC7m,-5.284515127299217
AATSC7p,-0.02290999842311929
AATSC7s,-0.16653640300289366
AATSC7v,-5.503408975973161
AATSC8Z,-1.462464269595306
AATSC8c,-0.0008881732931571555
AATSC8d,-0.040093275161727136
AATSC8i,0.09309084667500757
AATSC8m,-6.780240672258164
AATSC8p,0.006677647543613548
AATSC8s,-0.4115662036340538
AATSC8v,-2.6265795226681337
ATS0are,217.45960000000002
ATS1are,235.00400000000002
ATS2are,398.4587
ATS3are,482.4108
ATS4are,514.2498999999999
ATS5are,463.53700000000003
ATS6are,407.574
ATS7are,351.584
ATS8are,277.79100000000005
ATSC0dv,144.94117647058823
ATSC0pe,4.220023529411764
ATSC0se,2.7217590588235288
ATSC1dv,51.59169550173011
ATSC1pe,-0.052148442906575894
ATSC1se,-0.19927006228373695
ATSC2dv,50.78200692041524
ATSC2pe,1.7544107266435973
ATSC2se,1.2925111003460206
ATSC3dv,24.072664359861598
ATSC3pe,0.8364944636678189
ATSC3se,0.3097423391003458
ATSC4dv,-0.3633217993079487
ATSC4pe,1.3668806228373687
ATSC4se,1.1403490103806229
ATSC5dv,-71.31487889273357
ATSC5pe,-1.3708269896193774
ATSC5se,-0.8908944498269893
ATSC6dv,-92.33217993079586
ATSC6pe,-3.3842083044982694
ATSC6se,-2.064969785467127
ATSC7dv,-54.46020761245675
ATSC7pe,-1.2931159169550166
ATSC7se,-0.8285824221453284
ATSC8dv,-55.567474048442904
ATSC8pe,-1.5111847750865035
ATSC8se,-0.8906770795847749
AXp-0dv,0.5518226272469227
AXp-1dv,0.29194875305884355
AXp-2dv,0.14625221584320988
AXp-3dv,0.07625542490612083
AXp-4dv,0.03853622006541776
AXp-5dv,0.020603814005374463
AXp-6dv,0.010527858484382032
AXp-7dv,0.005724226051233421
BertzCT,858.2515554345682
ECIndex,329
ETA_eta,12.989873794568137
GATS1dv,0.4237351190476191
GATS1pe,0.6824241176055149
GATS1se,0.7285955971149914
GATS2dv,0.7203600702576114
GATS2pe,0.6098146015720981
GATS2se,0.5455255165147634
GATS3dv,0.8777608082706768
GATS3pe,0.8153800570859434
GATS3se,0.8543243744243273
GATS4dv,1.04184561482821
GATS4pe,0.9645205385041947
GATS4se,0.9561294901653347
GATS5dv,1.258469911937378
GATS5pe,1.2062886386478857
GATS5se,1.2088045318580216
GATS6dv,1.3967899659863947
GATS6pe,1.6528084328389314
GATS6se,1.7215586697770622
GATS7dv,1.196311090225564
GATS7pe,1.1803738127147911
GATS7se,1.2026903162298368
GATS8dv,1.2992527173913044
GATS8pe,1.3561340005376872
GATS8se,1.379754162709607
LogEE_A,3.937697848460861
LogEE_D,80.38912743225623
MATS1dv,0.3361742424242425
MATS1pe,-0.011670860801197742
MATS1se,-0.06914627606652383
MATS2dv,0.19528422397274864
MATS2pe,0.23172104777416486
MATS2se,0.2646876551428035
MATS3dv,0.0743015208475735
MATS3pe,0.08867751680107418
MATS3se,0.05091153852404792
MATS4dv,-0.0010788262370540562
MATS4pe,0.1394015299466874
MATS4se,0.18031835580765912
MATS5dv,-0.22916296032734393
MATS5pe,-0.15129474055733527
MATS5se,-0.15245182694263368
MATS6dv,-0.3437950937950939
MATS6pe,-0.4327933528941609
MATS6se,-0.40945142979346455
MATS7dv,-0.22412565504670767
MATS7pe,-0.18277914707482834
MATS7se,-0.18158923543969466
MATS8dv,-0.28336744776962164
MATS8pe,-0.2646816189677126
MATS8se,-0.24187539119239976
MAXaaCH,1.9307494803476946
MAXaaNH,2.353868811413454
MAXaaaC,0.4333621504157221
MAXaasC,0.9805531934996223
MAXaasN,1.73125
MAXsCH3,1.923812358276644
MDEC-12,1.4349864484304877
MDEC-13,1.0916210426963513
MDEC-22,8.484428594301788
MDEC-23,10.90185783120998
MDEC-33,4.329638385866451
MDEN-22,0.25
MDEN-23,1.8072040072196898
MDEN-33,0.33333333333333337
MDEO-11,0.25
MINaaCH,1.5841666666666665
MINaaNH,2.353868811413454
MINaaaC,0.42078987150415714
MINaasC,0.9805531934996223
MINaasN,1.4843518518518517
MINsCH3,1.923812358276644
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.0714285714285716
SM1_Dzi,1.2472667135871938
SM1_Dzm,1.0685318721261376
SM1_Dzp,-4.237315801405576
SM1_Dzv,-2.0752874690897665
SddssSe,0
SpAD_Dt,352.5977078462832
SpAbs_A,26.124875901732842
SpAbs_D,160.77825486451246
SpMAD_A,1.3062437950866421
SpMAD_D,8.038912743225623
SpMax_A,2.501073740858726
SpMax_D,80.38912743225623
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,72.68
TpiPC10,8.877924584329875
VAdjMat,5.459431618637297
VE1_DzZ,4.392370787589779
VE1_Dzi,4.389314790619237
VE1_Dzm,4.392385720283489
VE1_Dzp,4.404673899295379
VE1_Dzv,4.403172977431394
VE2_DzZ,0.21961853937948894
VE2_Dzi,0.21946573953096188
VE2_Dzm,0.21961928601417444
VE2_Dzp,0.22023369496476897
VE2_Dzv,0.22015864887156972
VE3_DzZ,2.173016304607586
VE3_Dzi,2.172320311323224
VE3_Dzm,2.1730197042905925
VE3_Dzp,2.175813407535879
VE3_Dzv,2.175472592828376
VR1_DzZ,106.86122451442156
VR1_Dzi,107.1193017121585
VR1_Dzm,106.86091432078122
VR1_Dzp,106.73643999088215
VR1_Dzv,106.54478948687301
VR2_DzZ,5.343061225721078
VR2_Dzi,5.3559650856079255
VR2_Dzm,5.343045716039061
VR2_Dzp,5.3368219995441075
VR2_Dzv,5.327239474343651
VR3_DzZ,5.364678206077085
VR3_Dzi,5.367090363177763
VR3_Dzm,5.364675303302088
VR3_Dzp,5.363509798753676
VR3_Dzv,5.361712635861648
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.028867513459481287
Xch-6dv,0.09380655555464473
Xch-7dv,0.13136888461445442
Xpc-4dv,1.0593327229998655
Xpc-5dv,1.467304720463553
Xpc-6dv,1.843379626921898
Zagreb1,106.0
Zagreb2,127.0
fragCpx,104.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,2
nBondsM,18
nBondsO,22
nBondsS,18
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,2
AATS0are,6.395870588235295
AATS1are,6.5278888888888895
AATS2are,6.532109836065574
AATS3are,6.34751052631579
AATS4are,6.50949240506329
AATS5are,6.34982191780822
AATS6are,6.469428571428572
AATS7are,6.168140350877193
AATS8are,6.038934782608697
AATSC0dv,4.262975778546712
AATSC0pe,0.12411833910034599
AATSC0se,0.08005173702422143
AATSC1dv,1.4331026528258364
AATSC1pe,-0.001448567858515997
AATSC1se,-0.005535279507881582
AATSC2dv,0.8324919167281187
AATSC2pe,0.02876083158432127
AATSC2se,0.02118870656304952
AATSC3dv,0.3167455836823894
AATSC3pe,0.011006506100892354
AATSC3se,0.004075557093425603
AATSC4dv,-0.0045990101178221355
AATSC4pe,0.017302286365029982
AATSC4se,0.014434797599754719
AATSC5dv,-0.9769161492155284
AATSC5pe,-0.01877845191259421
AATSC5se,-0.012204033559273826
AATSC6dv,-1.4655901576316803
AATSC6pe,-0.05371759213489317
AATSC6se,-0.03277729818201789
AATSC7dv,-0.9554422388150307
AATSC7pe,-0.022686244157105556
AATSC7se,-0.014536533721847867
AATSC8dv,-1.2079885662704979
AATSC8pe,-0.03285184293666312
AATSC8se,-0.01936254520836467
AETA_eta,0.6494936897284068
ATSC0are,4.559411764705879
ATSC1are,-0.18037716262975795
ATSC2are,2.0948259515570924
ATSC3are,0.8300325259515562
ATSC4are,1.6075726643598613
ATSC5are,-1.57092525951557
ATSC6are,-3.667098269896192
ATSC7are,-1.4126256055363315
ATSC8are,-1.5760982698961927
BCUTZ-1h,8.023848711939703
BCUTZ-1l,5.694832785801675
BCUTc-1h,0.5155443627001626
BCUTc-1l,-0.4311244059540258
BCUTd-1h,3.3060812131556463
BCUTd-1l,0.9772755763969064
BCUTi-1h,14.56434723356608
BCUTi-1l,10.95526819884652
BCUTm-1h,16.01126057721024
BCUTm-1l,11.705929646610828
BCUTp-1h,1.9819778154042107
BCUTp-1l,0.7440266512602325
BCUTs-1h,7.009374555115735
BCUTs-1l,1.3973374990429697
BCUTv-1h,20.889577698085194
BCUTv-1l,14.701775852426085
BalabanJ,1.6856063439056856
Diameter,10
ETA_beta,28.0
GATS1are,0.7213549326968565
GATS2are,0.5980301219726276
GATS3are,0.8267016055653262
GATS4are,0.970352106465642
GATS5are,1.2231741905154088
GATS6are,1.6793535396354393
GATS7are,1.179693961390381
GATS8are,1.339185196300057
HybRatio,0.21428571428571427
Lipinski,True
LogEE_Dt,176.2988539231416
MATS1are,-0.03736363766682441
MATS2are,0.2560874006738422
MATS3are,0.08144259823859737
MATS4are,0.15174473199864788
MATS5are,-0.16047329288487747
MATS6are,-0.434062332970861
MATS7are,-0.18480866079532468
MATS8are,-0.25550274017938784
MAXssCH2,0.6280960254472157
MINssCH2,0.38261999244142086
NsssssAs,0
RotRatio,0.13636363636363635
SM1_Dzpe,1.1621787025703796
SM1_Dzse,1.0580415728862167
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,19.102156337477126
SMR_VSA4,0.0
SMR_VSA5,20.013250011515776
SMR_VSA6,0.0
SMR_VSA7,63.06069157016871
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,112.15767320742412
SpAD_Dzi,107.19203773984017
SpAD_Dzm,112.18315515607338
SpAD_Dzp,158.4021827876054
SpAD_Dzv,143.23069736432814
SpAbs_Dt,352.59770784628313
SpDiam_A,4.918321775766422
SpDiam_D,116.73079820424562
SpMAD_Dt,17.629885392314158
SpMax_Dt,176.2988539231416
SsssssAs,0
VE1_Dzpe,4.3916661706097075
VE1_Dzse,4.392469323445042
VE2_Dzpe,0.21958330853048538
VE2_Dzse,0.2196234661722521
VE3_Dzpe,2.172855873365109
VE3_Dzse,2.173038737766077
VMcGowan,197.09999999999977
VR1_Dzpe,106.89773059320036
VR1_Dzse,106.85634052647588
VR2_Dzpe,5.344886529660018
VR2_Dzse,5.342817026323794
VR3_Dzpe,5.365019769115839
VR3_Dzse,5.36463250100885
mZagreb1,6.277777777777778
mZagreb2,4.472222222222221
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,7
nBondsKS,29
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.13410034602076115
AATSC1are,-0.005010476739715499
AATSC2are,0.03434140904191955
AATSC3are,0.01092148060462574
AATSC4are,0.020349021067846345
AATSC5are,-0.021519524102953016
AATSC6are,-0.0582079090459713
AATSC7are,-0.024782905360286517
AATSC8are,-0.03426300586730854
AETA_beta,1.4
BCUTdv-1h,6.023561868789657
BCUTdv-1l,0.9880134637983891
BCUTpe-1h,3.497318666401154
BCUTpe-1l,2.244615941428831
BCUTse-1h,3.7091026058627548
BCUTse-1l,2.440572947631977
ETA_alpha,9.266666666666666
ETA_dBeta,0.0
ETA_eta_B,0.21150496196586133
ETA_eta_F,19.04152370950109
ETA_eta_L,4.153334348276741
ETA_eta_R,32.031397504069226
ETA_psi_1,0.5408560311284047
LabuteASA,113.87607973761807
LogEE_DzZ,56.13240803228349
LogEE_Dzi,53.658382205599445
LogEE_Dzm,56.145004171643
LogEE_Dzp,78.49919857123861
LogEE_Dzv,71.29984516288583
PEOE_VSA1,4.567099647791355
PEOE_VSA2,14.345615352810384
PEOE_VSA3,9.77851570501903
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,12.487188691387619
PEOE_VSA8,6.544756405912575
PEOE_VSA9,12.872076480677116
SM1_Dzare,1.3140995812005583
SpAD_Dzpe,110.95660674471989
SpAD_Dzse,112.32873702185037
SpAbs_DzZ,111.19540731365481
SpAbs_Dzi,106.14199691033366
SpAbs_Dzm,111.22339382756238
SpAbs_Dzp,161.2357129438828
SpAbs_Dzv,144.67497779486143
SpDiam_Dt,245.91912896359344
SpMAD_DzZ,5.607883660371206
SpMAD_Dzi,5.359601886992008
SpMAD_Dzm,5.609157757803669
SpMAD_Dzp,7.92010913938027
SpMAD_Dzv,7.161534868216407
SpMax_DzZ,56.13240803228349
SpMax_Dzi,53.658382205599445
SpMax_Dzm,56.145004171643
SpMax_Dzp,78.49919857123861
SpMax_Dzv,71.29984516288583
VE1_Dzare,4.390643210365258
VE2_Dzare,0.2195321605182629
VE3_Dzare,2.172622914081918
VR1_Dzare,106.93769537812445
VR2_Dzare,5.346884768906222
VR3_Dzare,5.365393559241659
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46333333333333326
AETA_dBeta,0.0
AETA_eta_B,0.010575248098293067
AETA_eta_F,0.9520761854750545
AETA_eta_L,0.20766671741383705
AETA_eta_R,1.6015698752034613
BCUTare-1h,3.5503800925083295
BCUTare-1l,2.194679562642296
ETA_beta_s,14.0
ETA_dPsi_A,0.17314396887159522
ETA_dPsi_B,0.0
ETA_eta_BR,0.46950496196586133
ETA_eta_FL,5.549374252130494
ETA_eta_RL,9.702708600407234
LogEE_Dzpe,55.53641230748847
LogEE_Dzse,56.217270589569495
PEOE_VSA10,0.0
PEOE_VSA11,11.16387793838399
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052007
SlogP_VSA1,11.24901029325548
SlogP_VSA2,19.102156337477126
SlogP_VSA3,13.08951281182515
SlogP_VSA4,0.0
SlogP_VSA5,12.487188691387619
SlogP_VSA6,46.24822978521623
SlogP_VSA7,0.0
SlogP_VSA8,11.16387793838399
SlogP_VSA9,0.0
SpAD_Dzare,109.29686798351293
SpAbs_Dzpe,109.9195877649405
SpAbs_Dzse,111.37780199861433
SpDiam_DzZ,83.30971242481162
SpDiam_Dzi,79.54348713043726
SpDiam_Dzm,83.32797043197607
SpDiam_Dzp,115.62185330727904
SpDiam_Dzv,105.42500071969108
SpMAD_Dzpe,5.547830337235995
SpMAD_Dzse,5.6164368510925184
SpMax_Dzpe,55.53641230748847
SpMax_Dzse,56.217270589569495
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.7
AETA_eta_BR,0.023475248098293065
AETA_eta_FL,0.27746871260652467
AETA_eta_RL,0.48513543002036175
DetourIndex,1735
EState_VSA1,11.24901029325548
EState_VSA2,0.0
EState_VSA3,24.25339075020914
EState_VSA4,5.563451491696996
EState_VSA5,4.567099647791355
EState_VSA6,10.894419722555895
EState_VSA7,37.255572541998674
EState_VSA8,9.967957041894417
EState_VSA9,0.0
ETA_beta_ns,14.0
ETA_shape_p,0.12589928057553956
ETA_shape_x,0.0
ETA_shape_y,0.35611510791366907
GhoseFilter,True
LogEE_Dzare,54.714138970816485
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,108.1404300686718
SpDiam_Dzpe,82.4240564455843
SpDiam_Dzse,83.4356729536216
SpMAD_Dzare,5.464843399175646
SpMax_Dzare,54.714138970816485
TopoPSA(NO),72.68
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,3.2156018518518517
VSA_EState9,45.617731481481485
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.036666666666666715
FilterItLogS,-3.1362116250465046
SpDiam_Dzare,81.21653241874698
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6274509803921571
ETA_epsilon_2,0.8566666666666665
ETA_epsilon_3,0.44285714285714317
ETA_epsilon_4,0.5650793650793654
ETA_epsilon_5,0.83015873015873
AETA_beta_ns_d,0.05
ETA_dEpsilon_A,0.1845938375350139
ETA_dEpsilon_B,0.06237161531279167
ETA_dEpsilon_C,-0.12222222222222223
ETA_dEpsilon_D,0.02650793650793648
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8
MDEDescriptor,"0.0,1.4349864484304877,1.0916210426963513,0.0,8.484428594301788,10.90185783120998,0.0,4.329638385866451,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,1.8072040072196898,0.33333333333333337"
APolDescriptor,39.97910199999999
BCUTDescriptor,"11.849999999999996,15.995925737933034,-0.27332564560473965,0.287612994645574,5.017726891801268,10.271890305249784"
BPolDescriptor,23.160897999999996
TPSADescriptor,72.68
ALOGPDescriptor,"2.4845,6.17274025,66.93599999999999"
XLogPDescriptor,2.718
VAdjMaDescriptor,5.459431618637297
WeightDescriptor,270.1116758
ChiPathDescriptor,"14.11251969619286,9.702708600407234,8.580745839201118,7.445611580976007,6.558605309844606,5.114066741333013,3.3973605379152003,2.3662510536633277,11.036452544938452,6.422872567294557,4.533818691139505,3.2789832709631948,2.27363698385965,1.4834746083869614,0.8001172448130341,0.4636623101499071"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.3265754866337055,0.5981116034010792,0.0,0.0,0.028867513459481284,0.09380655555464473,0.13136888461445442"
AtomCountDescriptor,34
BondCountDescriptor,22
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.2254719707766497,0.0,0.3312644972705388,0.0,0.4907714468237366,0.0,0.07922809987043308,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,6,1,3,0,0,0"
ZagrebIndexDescriptor,106.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"40.93053023314286,2.046526511657143,18.165993049153485,5.13516226107992,13.03083078807356"
FractionalPSADescriptor,0.26907389243630764
WienerNumbersDescriptor,"776.0,32.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.1339255006486306,5.627730277217354,8.118218796361013,1.0593327229998655,1.4673047204635534,1.6596429793592036"
FractionalCSP3Descriptor,0.21428571428571427
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,2,0,0,6,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"14.917355371900827,6.40582726326743,2.9789075175770687"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,916.06
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.21428571428571427
AutocorrelationDescriptorMass,"22.988859276187817,24.326003286069582,35.235691204424974,36.59570141708685,35.785021368351984"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.5119058445185379,-0.37899508057092185,0.2787461130831513,-0.2782326413506083,0.13081509896258756"
EccentricConnectivityIndexDescriptor,329
AutocorrelationDescriptorPolarizability,"1279.291080768946,1518.0371591864075,2157.1776144599385,2120.1440456340824,1831.2146628662035"
