DLiP-ID,J100CN
AATSC4c,-0.004383254310159836
AATSC4d,-0.06230677764565994
AATSC4i,-0.06639295421113334
AATSC4m,-2.1988724771451
AATSC4p,-0.010756886861444858
AATSC4s,-0.42362585121567614
AATSC4v,-1.2221172538170388
AATSC5Z,-0.6614564610236984
AATSC5c,0.0004597353634344046
AATSC5d,-0.034199319746702435
AATSC5i,0.0035452485421312995
AATSC5m,-3.1316019883513495
AATSC5p,-0.015554082899478752
AATSC5s,0.25384702287192107
AATSC5v,-3.854864310568234
AATSC6Z,0.4871713568503106
AATSC6c,0.0019573975939845144
AATSC6d,-0.05483551327784385
AATSC6i,-0.1547681975334416
AATSC6m,2.217055749557405
AATSC6p,-0.0208688802846808
AATSC6s,0.04875058894612182
AATSC6v,-1.4446333513266976
AATSC7Z,-0.7637516664865059
AATSC7c,-0.0012327241831327496
AATSC7d,-0.04161712247324613
AATSC7i,-0.17543501381202434
AATSC7m,-3.374390690341586
AATSC7p,-0.029913316456126084
AATSC7s,-0.2009417627375471
AATSC7v,-3.2514953670694537
AATSC8Z,-1.2373497159466242
AATSC8c,0.0009720262818368572
AATSC8d,-0.018868080327652262
AATSC8i,0.16239021729806458
AATSC8m,-5.578028232267309
AATSC8p,0.011699381564735135
AATSC8s,-0.4889158735687913
AATSC8v,-1.026263213729475
ATS0are,376.71340000000004
ATS1are,395.4458000000001
ATS2are,685.4649999999999
ATS3are,892.0660000000001
ATS4are,994.666
ATS5are,1100.5879
ATS6are,1117.0847999999999
ATS7are,1042.702
ATS8are,916.662
ATSC0dv,256.4827586206897
ATSC0pe,8.942599999999999
ATSC0se,6.5417008448275835
ATSC1dv,27.273880301228708
ATSC1pe,-0.45929999999999593
ATSC1se,-0.12372383680142754
ATSC2dv,42.18734311005417
ATSC2pe,2.4474000000000053
ATSC2se,2.070700005053506
ATSC3dv,-26.126965253005682
ATSC3pe,-0.452999999999997
ATSC3se,-0.5652802633769323
ATSC4dv,-95.74606949398867
ATSC4pe,-3.7613999999999947
ATSC4se,-2.817045430142689
ATSC5dv,2.7407847800237852
ATSC5pe,0.26830000000000476
ATSC5se,0.7698600291319845
ATSC6dv,57.98071079402828
ATSC6pe,2.2351999999999923
ATSC6se,1.103252774673011
ATSC7dv,-23.453824811732062
ATSC7pe,-1.6453000000000002
ATSC7se,-1.967737903388823
ATSC8dv,-73.7847800237812
ATSC8pe,-3.2842999999999973
ATSC8se,-2.319435131985732
AXp-0dv,0.5657094350453769
AXp-1dv,0.3263696006635629
AXp-2dv,0.18115396938712094
AXp-3dv,0.10397678402136483
AXp-4dv,0.057774464119332396
AXp-5dv,0.030588121983033456
AXp-6dv,0.017164028007003295
AXp-7dv,0.009548760776379896
BertzCT,1339.1886019768408
ECIndex,823
ETA_eta,29.930644777082186
GATS1dv,0.6335175887518972
GATS1pe,0.7008771424894581
GATS1se,0.6999269652161554
GATS2dv,0.8082847838427294
GATS2pe,0.6486926141646244
GATS2se,0.6245657049925346
GATS3dv,0.9844577075250643
GATS3pe,0.8570210085913011
GATS3se,0.8588067746958397
GATS4dv,1.1066454735490807
GATS4pe,1.072945264529403
GATS4se,1.0876111793759748
GATS5dv,0.9366119090945093
GATS5pe,0.9218857842186261
GATS5se,0.9104309305889192
GATS6dv,0.84957699700238
GATS6pe,0.7842374328122318
GATS6se,0.7999482217947946
GATS7dv,1.0115158033684517
GATS7pe,1.062346317829063
GATS7se,1.098952304409648
GATS8dv,1.1520836134265482
GATS8pe,1.242314059483073
GATS8se,1.2378887330557475
LogEE_A,4.457816502632356
LogEE_D,199.33872263350585
MATS1dv,0.10110832426014986
MATS1pe,-0.048834955763405755
MATS1se,-0.017982946749293224
MATS2dv,0.09085789973125277
MATS2pe,0.15117495391241317
MATS2se,0.17484982392478168
MATS3dv,-0.04220177808508005
MATS3pe,-0.02098622644101574
MATS3se,-0.03579918177852743
MATS4dv,-0.13968799181959154
MATS4pe,-0.15739176670131996
MATS4se,-0.16113855562597665
MATS5dv,0.0036034317802360024
MATS5pe,0.01011710865005201
MATS5se,0.03968447495076344
MATS6dv,0.0728418299091419
MATS6pe,0.08053934103181498
MATS6se,0.054342527908327144
MATS7dv,-0.032143972665618255
MATS7pe,-0.06467334766039842
MATS7se,-0.10573545071213956
MATS8dv,-0.11587082847838423
MATS8pe,-0.14792600088962435
MATS8se,-0.14280948492158427
MAXaaCH,1.7820879051804377
MAXaaaC,0.646731195692235
MAXaasC,0.6679355869732854
MAXdssC,-0.9164399084294461
MAXsCH3,1.461521399684504
MAXsssN,1.799558486847448
MDEC-12,1.7671801284809012
MDEC-13,1.129259422229944
MDEC-22,19.101100697543046
MDEC-23,30.260575909060048
MDEC-33,8.776472593916067
MDEN-33,0.19999999999999996
MDEO-11,2.42729117021888
MDEO-12,0.6586337560083495
MINaaCH,1.3623661280398294
MINaaaC,0.5086809754766108
MINaasC,-0.07574833575915796
MINdssC,-1.3095106709401427
MINsCH3,1.461521399684504
MINsssN,0.863012093726379
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.6607142857142856
SM1_Dzi,1.575537976793612
SM1_Dzm,2.6552181130881696
SM1_Dzp,-8.188285555703217
SM1_Dzv,-3.274031727721569
SddssSe,0
SpAD_Dt,731.0913593569893
SpAbs_A,43.47795854014931
SpAbs_D,398.67744526701176
SpMAD_A,1.2787634864749797
SpMAD_D,11.72580721373564
SpMax_A,2.529887793511837
SpMax_D,199.33872263350585
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,132.83
TpiPC10,9.232942004258422
VAdjMat,6.20945336562895
VE1_DzZ,5.70610063538051
VE1_Dzi,5.71889403106912
VE1_Dzm,5.706065369253167
VE1_Dzp,5.679276859959084
VE1_Dzv,5.707960811069805
VE2_DzZ,0.16782648927589736
VE2_Dzi,0.16820276561968
VE2_Dzm,0.16782545203685786
VE2_Dzp,0.16703755470467896
VE2_Dzv,0.1678812003255825
VE3_DzZ,2.9653113210227966
VE3_Dzi,2.9675508671073745
VE3_Dzm,2.965305140578641
VE3_Dzp,2.960599342862653
VE3_Dzv,2.965637265598177
VR1_DzZ,237.37275744043703
VR1_Dzi,236.18952096610195
VR1_Dzm,237.3774375540288
VR1_Dzp,241.13599964469805
VR1_Dzv,237.6968595120161
VR2_DzZ,6.981551689424618
VR2_Dzi,6.946750616650057
VR2_Dzm,6.981689339824377
VR2_Dzp,7.0922352836675895
VR2_Dzv,6.9910841032945905
VR3_DzZ,6.693407153381607
VR3_Dzi,6.688409969312742
VR3_Dzm,6.693426869491853
VR3_Dzp,6.709136519825986
VR3_Dzv,6.694771593919564
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.09128709291752768
Xch-6dv,0.16767598180641657
Xch-7dv,0.22687103459835362
Xpc-4dv,3.3804000110857104
Xpc-5dv,4.904940077664719
Xpc-6dv,6.785800813575466
Zagreb1,182.0
Zagreb2,219.0
fragCpx,247.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,4
nBondsM,21
nBondsO,37
nBondsS,40
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,1
nHetero,10
naHRing,0
AATS0are,6.4950586206896554
AATS1are,6.482718032786886
AATS2are,6.528238095238095
AATS3are,6.371900000000001
AATS4are,6.4172
AATS5are,6.398766860465116
AATS6are,6.2060266666666655
AATS7are,6.3194060606060605
AATS8are,6.365708333333334
AATSC0dv,4.422116527942926
AATSC0pe,0.15418275862068964
AATSC0se,0.11278794560047557
AATSC1dv,0.44711279182342145
AATSC1pe,-0.007529508196721245
AATSC1se,-0.0020282596196955333
AATSC2dv,0.40178422009575404
AATSC2pe,0.02330857142857148
AATSC2se,0.01972095242908101
AATSC3dv,-0.18662118037861203
AATSC3pe,-0.0032357142857142645
AATSC3se,-0.004037716166978088
AATSC4dv,-0.6177165773805721
AATSC4pe,-0.024267096774193513
AATSC4se,-0.018174486646081862
AATSC5dv,0.015934795232696426
AATSC5pe,0.0015598837209302601
AATSC5se,0.004475930401930142
AATSC6dv,0.32211505996682377
AATSC6pe,0.012417777777777734
AATSC6se,0.006129182081516728
AATSC7dv,-0.14214439279837612
AATSC7pe,-0.009971515151515153
AATSC7se,-0.011925684262962564
AATSC8dv,-0.5123943057207028
AATSC8pe,-0.02280763888888887
AATSC8se,-0.016107188416567584
AETA_eta,0.8803130816788878
ATSC0are,9.800048275862064
ATSC1are,-0.8308887039238985
ATSC2are,2.880164328180741
ATSC3are,-0.3067648038049928
ATSC4are,-4.431601426872766
ATSC5are,0.6015292508917983
ATSC6are,2.2120777645659877
ATSC7are,-1.9661890606420924
ATSC8are,-3.300471581450652
BCUTZ-1h,16.013124352534927
BCUTZ-1l,5.654491329561976
BCUTc-1h,0.47296996564029065
BCUTc-1l,-0.5293515743925393
BCUTd-1h,4.0485534556113905
BCUTd-1l,0.9704853218394385
BCUTi-1h,14.544265293360278
BCUTi-1l,10.3197623504634
BCUTm-1h,32.066544618887576
BCUTm-1l,11.666104615907017
BCUTp-1h,2.9546282853253603
BCUTp-1l,0.7404478228871443
BCUTs-1h,7.015045068310812
BCUTs-1l,0.2975898204600381
BCUTv-1h,24.44183494611456
BCUTv-1l,14.699772941353034
BalabanJ,1.5516734224461157
Diameter,15
ETA_beta,44.75
GATS1are,0.7452584565780167
GATS2are,0.6481793142870816
GATS3are,0.851435382996505
GATS4are,1.0928786189947943
GATS5are,0.9171371823676108
GATS6are,0.7833050699257641
GATS7are,1.0681067049954396
GATS8are,1.233970005513696
HybRatio,0.25
Lipinski,True
LogEE_Dt,365.54567967849465
MATS1are,-0.08061443197053031
MATS2are,0.16234082423172302
MATS3are,-0.01296812753209515
MATS4are,-0.1692110708314823
MATS5are,0.02069798569475005
MATS6are,0.07273235732750698
MATS7are,-0.07052467764483963
MATS8are,-0.13564796537478935
MAXddssS,-4.232489082052573
MAXssCH2,0.7262233120009371
MAXsssCH,-0.6736939396131769
MINddssS,-4.232489082052573
MINssCH2,-0.778602476484421
MINsssCH,-0.6736939396131769
NsssssAs,0
RotRatio,0.21621621621621623
SM1_Dzpe,2.1450428396572834
SM1_Dzse,2.0913456919163584
SMR_VSA1,32.956789095954036
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,23.778967550517756
SMR_VSA6,29.404436075249397
SMR_VSA7,60.6636706846161
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,275.49102125922184
SpAD_Dzi,303.7682708155034
SpAD_Dzm,275.53488695816304
SpAD_Dzp,407.4557025413178
SpAD_Dzv,378.0722424168596
SpAbs_Dt,731.0913593569892
SpDiam_A,5.048920877110273
SpDiam_D,284.5880180186881
SpMAD_Dt,21.50268703991145
SpMax_Dt,365.54567967849465
SsssssAs,0
VE1_Dzpe,5.721999459691485
VE1_Dzse,5.7210726848394
VE2_Dzpe,0.16829410175563192
VE2_Dzse,0.16826684367174705
VE3_Dzpe,2.9680937318235157
VE3_Dzse,2.9679317517464163
VMcGowan,339.98000000000127
VR1_Dzpe,235.61720556152738
VR1_Dzse,235.72257791016355
VR2_Dzpe,6.9299178106331585
VR2_Dzse,6.933016997357751
VR3_Dzpe,6.685983909432264
VR3_Dzse,6.686431027855477
mZagreb1,12.034722222222221
mZagreb2,7.444444444444443
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,49
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1689663495838287
AATSC1are,-0.0136211262938344
AATSC2are,0.0274301364588642
AATSC3are,-0.002191177170035663
AATSC4are,-0.028590976947566234
AATSC5are,0.0034972630865802226
AATSC6are,0.012289320914255487
AATSC7are,-0.011916297337224803
AATSC8are,-0.02291994153785175
AETA_beta,1.3161764705882353
BCUTdv-1h,6.024399479779272
BCUTdv-1l,0.644910669956688
BCUTpe-1h,3.537506772726819
BCUTpe-1l,2.20349645746258
BCUTse-1h,3.7686453981217496
BCUTse-1l,2.3993840441242207
ETA_alpha,15.966666666666667
ETA_dBeta,1.25
ETA_eta_B,0.6797943258748695
ETA_eta_F,42.37129686563825
ETA_eta_L,7.323459620815627
ETA_eta_R,72.30194164272044
ETA_psi_1,0.5281146637265713
LabuteASA,196.38936778574805
LogEE_DzZ,137.44033914987637
LogEE_Dzi,151.93047476001033
LogEE_Dzm,137.4617698524816
LogEE_Dzp,201.82086999945525
LogEE_Dzv,188.36205585272242
PEOE_VSA1,19.84982747433194
PEOE_VSA2,9.099753175368056
PEOE_VSA3,13.212334168400758
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,24.26546827384644
PEOE_VSA7,49.23984565662168
PEOE_VSA8,23.00459110952573
PEOE_VSA9,17.69266729147887
SM1_Dzare,2.3467453409515673
SpAD_Dzpe,304.1064474231491
SpAD_Dzse,303.92898839761756
SpAbs_DzZ,273.1433321835916
SpAbs_Dzi,302.28541154322704
SpAbs_Dzm,273.19204744661465
SpAbs_Dzp,411.8300255546137
SpAbs_Dzv,379.99814343316643
SpDiam_Dt,514.1701812456442
SpMAD_DzZ,8.102677095859466
SpMAD_Dzi,8.934360906338336
SpMAD_Dzm,8.103967263475383
SpMAD_Dzp,11.98399125121523
SpMAD_Dzv,11.119771835789988
SpMax_DzZ,137.44033914987637
SpMax_Dzi,151.93047476001033
SpMax_Dzm,137.4617698524816
SpMax_Dzp,201.82086999945525
SpMax_Dzv,188.36205585272242
VE1_Dzare,5.722882047049163
VE2_Dzare,0.16832006020732831
VE3_Dzare,2.9682479645010504
VR1_Dzare,235.4864345111552
VR2_Dzare,6.926071603269271
VR3_Dzare,6.685428740494445
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4696078431372549
AETA_dBeta,0.03676470588235294
AETA_eta_B,0.019993950761025576
AETA_eta_F,1.2462146136952426
AETA_eta_L,0.2153958712004596
AETA_eta_R,2.1265276953741306
BCUTare-1h,3.5816100759488596
BCUTare-1l,2.1536998447572135
ETA_beta_s,21.75
ETA_dPsi_A,0.18588533627342863
ETA_dPsi_B,0.0
ETA_eta_BR,1.0237943258748694
ETA_eta_FL,8.9109596156826
ETA_eta_RL,16.234419236498226
LogEE_Dzpe,152.1163132068586
LogEE_Dzse,152.02600436621807
PEOE_VSA10,18.33610906834444
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,10.023291153407584
SlogP_VSA1,13.94198867594676
SlogP_VSA2,56.81061353216468
SlogP_VSA3,19.612365521551226
SlogP_VSA4,0.0
SlogP_VSA5,12.841643245852019
SlogP_VSA6,65.55915416013387
SlogP_VSA7,0.0
SlogP_VSA8,10.772448428929591
SlogP_VSA9,0.0
SpAD_Dzare,301.9979491118347
SpAbs_Dzpe,302.08758357405986
SpAbs_Dzse,301.96066304052
SpDiam_DzZ,195.266757349762
SpDiam_Dzi,216.39709707276558
SpDiam_Dzm,195.29606709437354
SpDiam_Dzp,284.58773726445713
SpDiam_Dzv,268.35198984168403
SpMAD_Dzpe,8.944307277151445
SpMAD_Dzse,8.939087894047574
SpMax_Dzpe,152.1163132068586
SpMax_Dzse,152.02600436621807
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,34
AETA_beta_s,0.6397058823529411
AETA_eta_BR,0.0301115978198491
AETA_eta_FL,0.2620870475200765
AETA_eta_RL,0.47748291872053605
DetourIndex,6063
EState_VSA1,34.548498964371824
EState_VSA2,10.582869750201336
EState_VSA3,35.174924565735644
EState_VSA4,10.726037614222243
EState_VSA5,31.37526581512397
EState_VSA6,41.29811214162014
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,4.736862953800049
ETA_beta_ns,23.0
ETA_shape_p,0.15657620041753653
ETA_shape_x,0.05219206680584551
ETA_shape_y,0.33194154488517746
GhoseFilter,False
LogEE_Dzare,151.06799647771007
SlogP_VSA10,11.374772549367124
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,299.7892476144688
SpDiam_Dzpe,217.20222255125248
SpDiam_Dzse,216.9513627618856
SpMAD_Dzare,8.882292620936315
SpMax_Dzare,151.06799647771007
TopoPSA(NO),124.45
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,27.918552000281796
VSA_EState9,67.3972704151041
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6764705882352942
EState_VSA10,28.219926142153987
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.030392156862745094
FilterItLogS,-3.6720486514441144
SpDiam_Dzare,215.81841747931503
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6454022988505737
ETA_epsilon_2,0.8892156862745094
ETA_epsilon_3,0.4416666666666657
ETA_epsilon_4,0.5707207207207193
ETA_epsilon_5,0.8564814814814812
AETA_beta_ns_d,0.029411764705882353
ETA_dEpsilon_A,0.20373563218390794
ETA_dEpsilon_B,0.07468157812985432
ETA_dEpsilon_C,-0.12905405405405362
ETA_dEpsilon_D,0.03273420479302824
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.6764705882352942
MDEDescriptor,"0.0,1.7671801284809012,1.129259422229944,0.0,19.101100697543046,30.260575909060048,0.0,8.776472593916067,0.0,0.0,2.42729117021888,0.6586337560083495,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996"
APolDescriptor,68.95703199999997
BCUTDescriptor,"11.849999999999993,31.972072754839196,-0.34884693315052695,0.2773236826220717,4.460030157001981,13.741919385763046"
BPolDescriptor,40.504968
TPSADescriptor,132.82999999999998
ALOGPDescriptor,"2.3324,5.440089759999999,119.41300000000001"
XLogPDescriptor,4.1610000000000005
VAdjMaDescriptor,6.20945336562895
WeightDescriptor,484.13042229999996
ChiPathDescriptor,"24.457454678884094,16.234419236498233,15.203162623869575,12.513308740000156,10.627948265829918,8.74102631196841,6.166293875339361,4.609578737842771,18.621365981513332,10.994953330447814,8.384709499486977,6.362984061435443,4.7019829194259914,3.115748591998087,1.894223590448216,1.2164248312518897"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.35830498571017655,0.6022974327245421,0.0,0.0,0.09128709291752768,0.16767598180641657,0.20985006765309014"
AtomCountDescriptor,58
BondCountDescriptor,37
SmallRingDescriptor,"4,3,3,2,0,0,1,3,0,0,0"
ChiClusterDescriptor,"2.935074649974977,0.16666666666666666,1.0269111913479863,0.15137471507731048,1.048417203312328,0.02280752297933222,0.2712037672227987,0.01566618474015432"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,14,2,2,3,0,0"
ZagrebIndexDescriptor,182.0
LargestChainDescriptor,16
MannholdLogPDescriptor,2.9999999999999996
WeightedPathDescriptor,"69.0187798641987,2.029964113652903,27.965556375693154,17.46610755090348,6.973906924056901"
FractionalPSADescriptor,0.2743682154262339
WienerNumbersDescriptor,"3257.0,60.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.696249088489609,10.829506939597929,16.443121356014657,2.4351778863003006,3.558497072984946,4.3396634964178125"
FractionalCSP3Descriptor,0.25
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,4,0,0,10,1,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,22
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,2
KappaShapeIndicesDescriptor,"27.04601899196494,11.588477366255145,5.796932067202338"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,2599.1
HBondAcceptorCountDescriptor,8
HybridizationRatioDescriptor,0.25
AutocorrelationDescriptorMass,"46.26899688978959,48.71950090757724,68.2618443346525,75.87733160206568,84.43114275247869"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.8414524082278338,-0.4373446078401877,-0.03762432423183775,0.22589174654920638,-0.2938939618041063"
EccentricConnectivityIndexDescriptor,823
AutocorrelationDescriptorPolarizability,"2830.4192825405185,3433.203260740441,5098.001530014253,5638.491351520882,5680.024017427008"
