DLiP-ID,T006PM
AATSC5Z,0.19122051282051292
AATSC5c,0.0032176416379226342
AATSC5d,0.013070085470085466
AATSC5i,0.04438905819660482
AATSC5m,0.8855666720512828
AATSC5p,-0.015536908388244576
AATSC5s,0.3212846232985122
AATSC5v,-0.3762596996833056
AATSC6Z,-0.2706265486725664
AATSC6c,-0.002122599367665879
AATSC6d,-0.009745132743362828
AATSC6i,-0.0646605728446893
AATSC6m,-0.9945902648672577
AATSC6p,0.005540202794030469
AATSC6s,-0.18819715302815104
AATSC6v,2.270205438990918
AATSC7Z,-1.2019361344537813
AATSC7c,0.0011707626270416119
AATSC7d,-0.014584873949579835
AATSC7i,0.06776142665019805
AATSC7m,-5.227113658739497
AATSC7p,0.008574018351124674
AATSC7s,-0.11404509025832554
AATSC7v,-0.2749501486933006
AATSC8Z,-0.9696
AATSC8c,-0.00022397866320281488
AATSC8d,-0.021066666666666664
AATSC8i,0.06273929285190645
AATSC8m,-4.352267385833334
AATSC8p,-0.007555314948698735
AATSC8s,-0.21858496227709187
AATSC8v,-0.5463087915929757
ATS0are,318.9917
ATS1are,340.1354
ATS2are,568.1668
ATS3are,716.9307
ATS4are,778.1521000000001
ATS5are,774.6316
ATS6are,720.5537999999999
ATS7are,771.2088999999999
ATS8are,758.7017
ATSC0dv,201.81333333333333
ATSC0pe,5.862881999999999
ATSC0se,3.8955259999999985
ATSC1dv,8.593422222222205
ATSC1pe,-0.13853691999999934
ATSC1se,0.3402219199999986
ATSC2dv,37.59964444444442
ATSC2pe,3.0146436800000007
ATSC2se,2.125489519999998
ATSC3dv,-42.582577777777786
ATSC3pe,-1.0726993199999997
ATSC3se,-0.8327008800000018
ATSC4dv,-1.5171555555555638
ATSC4pe,-0.1170824399999999
ATSC4se,-0.25720676000000675
ATSC5dv,40.77902222222221
ATSC5pe,2.061290120000001
ATSC5se,1.6896308799999882
ATSC6dv,-22.89813333333334
ATSC6pe,-2.044649320000001
ATSC6se,-1.8976320800000035
ATSC7dv,-20.226844444444467
ATSC7pe,-1.4850211599999987
ATSC7se,-1.2312682400000063
ATSC8dv,-13.258666666666675
ATSC8pe,-1.970612799999999
ATSC8se,-1.221714800000002
AXp-0dv,0.5855221100689257
AXp-1dv,0.34284149256223745
AXp-2dv,0.18991689658363956
AXp-3dv,0.10853285503388378
AXp-4dv,0.06343114406994997
AXp-5dv,0.03693499663527915
AXp-6dv,0.022763649005324346
AXp-7dv,0.013086836863637343
BertzCT,1323.1249199986657
ECIndex,647
ETA_eta,24.341896519132362
GATS1dv,0.6818212982169212
GATS1pe,0.6371851777733138
GATS1se,0.5389803827107361
GATS2dv,0.7527677091341535
GATS2pe,0.5108147479190422
GATS2se,0.5032283450996675
GATS3dv,1.0471138374899438
GATS3pe,1.0521337941281848
GATS3se,1.0688709758300037
GATS4dv,1.0700753025643714
GATS4pe,1.2092815092284699
GATS4se,1.287430411322083
GATS5dv,1.0415207907940465
GATS5pe,1.2330483700707422
GATS5se,1.310731992433257
GATS6dv,1.0849541346267781
GATS6pe,1.29412515847072
GATS6se,1.4096901515143634
GATS7dv,1.1126570078348466
GATS7pe,1.314506094041643
GATS7se,1.4325980700454226
GATS8dv,1.0298708377378434
GATS8pe,1.1751920813006298
GATS8se,1.1968935314084244
LogEE_A,4.366238233812561
LogEE_D,177.638006393187
MATS1dv,0.04017079527171665
MATS1pe,-0.022291973051337077
MATS1se,0.08239300045018232
MATS2dv,0.10585739797552689
MATS2pe,0.29215422163924293
MATS2se,0.3100132048919708
MATS3dv,-0.09336275390247402
MATS3pe,-0.08095774685797177
MATS3se,-0.09458330320838834
MATS4dv,-0.003106453735898304
MATS4pe,-0.008252114498248298
MATS4se,-0.027283551726768034
MATS5dv,0.08635174042150784
MATS5pe,0.15024918012595415
MATS5se,0.18535737629076893
MATS6dv,-0.05020440045650996
MATS6pe,-0.15431183648171257
MATS6se,-0.2155447588822106
MATS7dv,-0.042111559211422456
MATS7pe,-0.10642521384333418
MATS7se,-0.13280352810856821
MATS8dv,-0.027374031007751952
MATS8pe,-0.14004864274373358
MATS8se,-0.13067499314170522
MAXaaCH,1.8565052125520651
MAXaaaC,0.4869413585886351
MAXaasC,0.8158194759385236
MAXdssC,-0.5054575302343156
MAXsCH3,1.8078967107702262
MAXssNH,2.7064050558495003
MDEC-12,1.6641833385572244
MDEC-13,1.484120027126465
MDEC-22,12.910756715237818
MDEC-23,20.186134407623896
MDEC-33,7.169530921543701
MDEN-22,2.0981610556599923
MDEO-11,0.814325284978472
MINaaCH,1.4500593663391281
MINaaaC,0.27705565585075
MINaasC,-0.015470154111026702
MINdssC,-0.5054575302343156
MINsCH3,1.8078967107702262
MINssNH,2.5439658919123205
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.714285714285714
SM1_Dzi,1.4718494943835583
SM1_Dzm,2.7110150345728954
SM1_Dzp,-4.989516021857581
SM1_Dzv,-2.478448825048285
SddssSe,0
SpAD_Dt,598.4114264409595
SpAbs_A,39.67794832837801
SpAbs_D,355.27601278637417
SpMAD_A,1.2799338170444519
SpMAD_D,11.460516541495938
SpMax_A,2.4697028558135408
SpMax_D,177.638006393187
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,150.56
TpiPC10,8.611202098796362
VAdjMat,6.087462841250339
VE1_DzZ,5.4762840427199695
VE1_Dzi,5.495742833387131
VE1_Dzm,5.476281118468299
VE1_Dzp,5.494700328462156
VE1_Dzv,5.498545844095835
VE2_DzZ,0.1766543239587087
VE2_Dzi,0.17728202688345582
VE2_Dzm,0.17665422962800967
VE2_Dzp,0.17724839769232761
VE2_Dzv,0.1773724465837366
VE3_DzZ,2.83182888804687
VE3_Dzi,2.8353758737201598
VE3_Dzm,2.831828354062068
VE3_Dzp,2.835186162547872
VE3_Dzv,2.8358857767892283
VR1_DzZ,201.96381792835254
VR1_Dzi,200.23597090046007
VR1_Dzm,201.96430587203866
VR1_Dzp,200.483247987946
VR1_Dzv,199.90366350881408
VR2_DzZ,6.514961868656534
VR2_Dzi,6.4592248677567765
VR2_Dzm,6.514977608775441
VR2_Dzp,6.467201547998258
VR2_Dzv,6.448505274477873
VR3_DzZ,6.43949067368198
VR3_Dzi,6.430898637060105
VR3_Dzm,6.439493089674615
VR3_Dzp,6.432132803564816
VR3_Dzv,6.429237679536947
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06123724356957946
Xch-6dv,0.14362181116092748
Xch-7dv,0.1992024320772776
Xpc-4dv,2.3030860154636157
Xpc-5dv,3.47581328426951
Xpc-6dv,4.647378103236258
Zagreb1,164.0
Zagreb2,191.0
fragCpx,226.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,22
nBondsD,3
nBondsM,25
nBondsO,34
nBondsS,28
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,10
naHRing,2
AATS0are,6.379834
AATS1are,6.417649056603774
AATS2are,6.456440909090909
AATS3are,6.344519469026548
AATS4are,6.431009090909092
AATS5are,6.620782905982907
AATS6are,6.376582300884955
AATS7are,6.480747058823528
AATS8are,6.322514166666666
AATSC0dv,4.036266666666666
AATSC0pe,0.11725763999999998
AATSC0se,0.07791051999999997
AATSC1dv,0.16214004192872086
AATSC1pe,-0.002613904150943384
AATSC1se,0.006419281509433937
AATSC2dv,0.42726868686868663
AATSC2pe,0.034257314545454554
AATSC2se,0.02415328999999998
AATSC3dv,-0.37683697148475914
AATSC3pe,-0.009492914336283183
AATSC3se,-0.007369034336283201
AATSC4dv,-0.012538475665748462
AATSC4pe,-0.0009676234710743793
AATSC4se,-0.0021256757024793946
AATSC5dv,0.3485386514719847
AATSC5pe,0.017617864273504282
AATSC5se,0.01444128957264947
AATSC6dv,-0.20263834808259593
AATSC6pe,-0.018094241769911514
AATSC6se,-0.01679320424778764
AATSC7dv,-0.1699734827264241
AATSC7pe,-0.012479169411764695
AATSC7se,-0.010346791932773162
AATSC8dv,-0.11048888888888896
AATSC8pe,-0.016421773333333323
AATSC8se,-0.010180956666666683
AETA_eta,0.7852224683591085
ATSC0are,6.341681999999997
ATSC1are,-0.5668489199999998
ATSC2are,3.563327679999999
ATSC3are,-1.197109319999999
ATSC4are,-0.3031844399999993
ATSC5are,2.296784120000001
ATSC6are,-2.525197319999998
ATSC7are,-1.3979811599999983
ATSC8are,-2.1508607999999985
BCUTZ-1h,16.013273000816103
BCUTZ-1l,5.694107197158827
BCUTc-1h,0.4652653237066519
BCUTc-1l,-0.37064134967972456
BCUTd-1h,4.043957818406804
BCUTd-1l,0.9714725514905559
BCUTi-1h,14.554909511587638
BCUTi-1l,10.319751374845032
BCUTm-1h,32.06680270476881
BCUTm-1l,11.705125673502808
BCUTp-1h,2.95469163397529
BCUTp-1l,0.7517298110140773
BCUTs-1h,7.01457850846759
BCUTs-1l,0.2989168164851812
BCUTv-1h,24.441995084689804
BCUTv-1l,14.70106335066889
BalabanJ,1.4289473323824604
Diameter,12
ETA_beta,44.5
GATS1are,0.711406407250816
GATS2are,0.4981059513003876
GATS3are,1.0640666189023362
GATS4are,1.2429636436026368
GATS5are,1.2710977723651018
GATS6are,1.333836343292448
GATS7are,1.3308094900115293
GATS8are,1.1868981814814006
HybRatio,0.14285714285714285
Lipinski,True
LogEE_Dt,299.20571322047977
MATS1are,-0.08432512574352856
MATS2are,0.3192556801176723
MATS3are,-0.08352585156123103
MATS4are,-0.019755457061120498
MATS5are,0.15477465997406936
MATS6are,-0.17619047232306106
MATS7are,-0.09262322551285389
MATS8are,-0.14131771350250608
MAXddssS,-4.048642277126898
MAXssCH2,0.16965372260015155
MAXsssCH,-1.0587377173091463
MINddssS,-4.048642277126898
MINssCH2,0.16965372260015155
MINsssCH,-1.0587377173091463
NsssssAs,0
RotRatio,0.20588235294117646
SM1_Dzpe,1.6053396572827423
SM1_Dzse,1.5895115745364823
SMR_VSA1,13.212334168400758
SMR_VSA2,0.0
SMR_VSA3,18.453153348232195
SMR_VSA4,0.0
SMR_VSA5,24.28188312728237
SMR_VSA6,5.316788604006331
SMR_VSA7,77.98741723962318
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,249.2788922234417
SpAD_Dzi,276.77976479812
SpAD_Dzm,249.30271483093082
SpAD_Dzp,343.3256192635471
SpAD_Dzv,335.7638899770343
SpAbs_Dt,598.4114264409594
SpDiam_A,4.898034531217559
SpDiam_D,245.95245236182078
SpMAD_Dt,19.303594401321273
SpMax_Dt,299.20571322047977
SsssssAs,0
VE1_Dzpe,5.49387336548163
VE1_Dzse,5.492937948649595
VE2_Dzpe,0.17722172146714935
VE2_Dzse,0.1771915467306321
VE3_Dzpe,2.8350356492956297
VE3_Dzse,2.83486536934678
VMcGowan,316.22000000000077
VR1_Dzpe,200.24272073816203
VR1_Dzse,200.32877700882952
VR2_Dzpe,6.45944260445684
VR2_Dzse,6.462218613188049
VR3_Dzpe,6.430932345908259
VR3_Dzse,6.431362013383231
mZagreb1,9.45138888888889
mZagreb2,6.708333333333334
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,13
nBondsKS,40
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.12683363999999994
AATSC1are,-0.01069526264150943
AATSC2are,0.04049235999999999
AATSC3are,-0.01059388778761061
AATSC4are,-0.002505656528925614
AATSC5are,0.019630633504273513
AATSC6are,-0.02234687893805308
AATSC7are,-0.01174774084033612
AATSC8are,-0.017923839999999986
AETA_beta,1.435483870967742
BCUTdv-1h,6.022491190798804
BCUTdv-1l,0.6441822311695677
BCUTpe-1h,3.5369637186084018
BCUTpe-1l,2.2340635974578187
BCUTse-1h,3.768273089819125
BCUTse-1l,2.432377134502555
ETA_alpha,15.166666666666671
ETA_dBeta,5.5
ETA_eta_B,0.4935601418478104
ETA_eta_F,35.89395197713955
ETA_eta_L,6.304112104211156
ETA_eta_R,60.23584849627191
ETA_psi_1,0.5716080402010054
LabuteASA,183.29053407176343
LogEE_DzZ,124.11559587113108
LogEE_Dzi,138.43295624231683
LogEE_Dzm,124.12679295341314
LogEE_Dzp,170.72668894100238
LogEE_Dzv,167.48219517802548
PEOE_VSA1,5.316788604006331
PEOE_VSA2,4.794537184071822
PEOE_VSA3,13.401775505276145
PEOE_VSA4,13.469174827284988
PEOE_VSA5,0.0
PEOE_VSA6,42.46456947923127
PEOE_VSA7,43.173478588160066
PEOE_VSA8,5.693927994848461
PEOE_VSA9,11.728187345198613
SM1_Dzare,1.7363012914889886
SpAD_Dzpe,279.6708223985295
SpAD_Dzse,279.22007829514206
SpAbs_DzZ,247.14210347627505
SpAbs_Dzi,275.49783136752797
SpAbs_Dzm,247.16837760711525
SpAbs_Dzp,346.44289390386257
SpAbs_Dzv,337.4428391810993
SpDiam_Dt,399.16419065903085
SpMAD_DzZ,8.041254587852958
SpMAD_Dzi,8.928379509616775
SpMAD_Dzm,8.042023059062284
SpMAD_Dzp,11.075019976243455
SpMAD_Dzv,10.831093225065622
SpMax_DzZ,124.11559587113108
SpMax_Dzi,138.43295624231683
SpMax_Dzm,124.12679295341314
SpMax_Dzp,170.72668894100238
SpMax_Dzv,167.48219517802548
VE1_Dzare,5.494032245106076
VE2_Dzare,0.177226846616325
VE3_Dzare,2.835064568296227
VR1_Dzare,200.21775377559644
VR2_Dzare,6.458637218567627
VR3_Dzare,6.430807654638149
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,21
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48924731182795717
AETA_dBeta,0.1774193548387097
AETA_eta_B,0.015921294898316465
AETA_eta_F,1.1578694186174048
AETA_eta_L,0.20335845497455343
AETA_eta_R,1.9430918869765132
BCUTare-1h,3.580941376693476
BCUTare-1l,2.1814610431923667
ETA_beta_s,19.5
ETA_dPsi_A,0.14239195979899455
ETA_dPsi_B,0.0
ETA_eta_BR,0.8375601418478104
ETA_eta_FL,8.61654131631413
ETA_eta_RL,14.920653420525285
LogEE_Dzpe,139.88719634949965
LogEE_Dzse,139.66131371449157
PEOE_VSA10,27.788588517733288
PEOE_VSA11,0.0
PEOE_VSA12,15.930470882759089
PEOE_VSA13,0.0
SlogP_VSA1,10.038883468458419
SlogP_VSA2,34.09787602660851
SlogP_VSA3,21.238649960405414
SlogP_VSA4,6.923737199690624
SlogP_VSA5,11.257379486545457
SlogP_VSA6,71.62552122859549
SlogP_VSA7,0.0
SlogP_VSA8,11.033401435232523
SlogP_VSA9,0.0
SpAD_Dzare,278.2243124313279
SpAbs_Dzpe,278.2312012107526
SpAbs_Dzse,277.78394365159124
SpDiam_DzZ,172.0663990627667
SpDiam_Dzi,194.54495905011117
SpDiam_Dzm,172.08622669267595
SpDiam_Dzp,245.8224183958874
SpDiam_Dzv,240.41658320781255
SpMAD_Dzpe,9.021639432210629
SpMAD_Dzse,9.007099299843292
SpMax_Dzpe,139.88719634949965
SpMax_Dzse,139.66131371449157
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6290322580645161
AETA_eta_BR,0.02701806909186485
AETA_eta_FL,0.2779529456875526
AETA_eta_RL,0.481311400662106
DetourIndex,4412
EState_VSA1,21.97231171190705
EState_VSA2,16.833005816060044
EState_VSA3,11.33456349545129
EState_VSA4,22.98556683174407
EState_VSA5,6.06636706846161
EState_VSA6,24.26546827384644
EState_VSA7,43.321939610460284
EState_VSA8,23.769941952238526
EState_VSA9,0.0
ETA_beta_ns,25.0
ETA_shape_p,0.09890109890109886
ETA_shape_x,0.05494505494505493
ETA_shape_y,0.26373626373626363
GhoseFilter,True
LogEE_Dzare,139.16816593474428
SlogP_VSA10,5.817862777835028
SlogP_VSA11,0.0
SpAbs_Dzare,276.67681259971596
SpDiam_Dzpe,196.74508744728024
SpDiam_Dzse,196.25958725545166
SpMAD_Dzare,8.974977820365417
SpMax_Dzare,139.16816593474428
TopoPSA(NO),113.94000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,34.560816181453106
VSA_EState9,44.80352411230798
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8064516129032258
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.010752688172042857
FilterItLogS,-6.283683774034791
SpDiam_Dzare,195.7134300489815
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6446666666666667
ETA_epsilon_2,0.8559139784946234
ETA_epsilon_3,0.4425287356321833
ETA_epsilon_4,0.5692708333333327
ETA_epsilon_5,0.822222222222222
AETA_beta_ns_d,0.016129032258064516
ETA_dEpsilon_A,0.2021379310344834
ETA_dEpsilon_B,0.075395833333334
ETA_dEpsilon_C,-0.12674209770114941
ETA_dEpsilon_D,0.033691756272401396
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8709677419354839
MDEDescriptor,"0.0,1.6641833385572244,1.484120027126465,0.0,12.910756715237818,20.186134407623896,0.0,7.169530921543701,0.0,0.0,0.814325284978472,0.0,0.0,0.0,0.0,0.0,2.0981610556599923,0.0,0.0"
APolDescriptor,63.33506699999998
BCUTDescriptor,"11.988274547105293,31.973074040957165,-0.3059965733467469,0.24389502751581094,5.882988654165092,12.949729193717106"
BPolDescriptor,35.764933
TPSADescriptor,150.56
ALOGPDescriptor,"3.3624000000000005,11.305733760000003,118.76779999999998"
XLogPDescriptor,3.5580000000000003
VAdjMaDescriptor,6.08746284125034
WeightDescriptor,453.09293162000006
ChiPathDescriptor,"21.846724214874857,14.920653420525285,13.935546943215575,11.03248064436873,9.424927287202205,7.305386740348046,4.572327885588319,3.193580352522261,17.538430602107216,10.543543729750494,7.85342146747452,5.492339475308949,4.00842051066095,2.614141777131579,1.467010394753352,0.8894733421052184"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.40481150277058675,0.533844718653647,0.0,0.0,0.061237243569579464,0.14362181116092748,0.16570013453060078"
AtomCountDescriptor,50
BondCountDescriptor,34
SmallRingDescriptor,"4,4,3,3,0,0,1,3,0,0,0"
ChiClusterDescriptor,"2.5703697281251867,0.20412414523193154,0.5185228312386285,0.08333333333333333,0.9081928054907829,0.025499585890087693,0.10580303733909875,0.007361096388933056"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,15,1,1,2,0,0"
ZagrebIndexDescriptor,164.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"63.33526770860115,2.0430731518903595,29.437894831673987,7.579314110035035,15.300929993527632"
FractionalPSADescriptor,0.3322938617949389
WienerNumbersDescriptor,"2665.0,47.0"
AminoAcidCountDescriptor,"1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.882307427585881,7.994728587744705,11.406593024622017,1.6635589858435538,2.3858544784975035,2.7105170693612637"
FractionalCSP3Descriptor,0.14285714285714285
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,11,1,0,0,1,4,2,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"24.134948096885815,10.950520833333334,6.320881483472185"
AromaticAtomsCountDescriptor,21
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,1879.1
HBondAcceptorCountDescriptor,8
HybridizationRatioDescriptor,0.14285714285714285
AutocorrelationDescriptorMass,"47.378814689905255,48.6183154303196,62.49419958162166,64.69652741190895,73.75948997914534"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.5556102848319221,-0.27447597876248786,0.10127706568885735,-0.11807328673396413,-0.1153097126893774"
EccentricConnectivityIndexDescriptor,647
AutocorrelationDescriptorPolarizability,"2542.6840448088665,2984.2282601396882,4217.271345836811,4180.113416061257,4101.857782327772"
