DLiP-ID,J0000J
AATSC5m,-0.1647442146776408
AATSC5p,0.010235469824749715
AATSC5s,-0.11101368624516773
AATSC5v,1.8940187976070555
AATSC6Z,-0.6624380732124839
AATSC6c,0.0024185272443531425
AATSC6d,-0.019238399709780196
AATSC6i,0.1392179185733201
AATSC6m,-3.1816974449092497
AATSC6p,-0.004925990115494546
AATSC6s,-0.08232507453887926
AATSC6v,-3.5736475259328566
AATSC7Z,0.07182725509673143
AATSC7c,-0.0006464831198897774
AATSC7d,-0.00011825363038645775
AATSC7i,-0.2045653453152705
AATSC7m,0.2822094081405796
AATSC7p,-0.020445110475941674
AATSC7s,0.023429000520315973
AATSC7v,-2.6065133635903264
AATSC8Z,0.021908304315711797
AATSC8c,-7.883697417876053e-05
AATSC8d,0.015023214097288158
AATSC8i,-0.17081913107653832
AATSC8m,0.11642904695578679
AATSC8p,-0.007070332782184234
AATSC8s,-0.04725420755513348
AATSC8v,-0.6026461504419061
ATS0are,319.5395999999999
ATS1are,356.008
ATS2are,611.0759
ATS3are,806.3690000000001
ATS4are,833.6798
ATS5are,782.218
ATS6are,718.5797999999999
ATS7are,662.9849999999999
ATS8are,609.4229999999999
ATSC0dv,171.25925925925918
ATSC0pe,4.214120370370368
ATSC0se,2.212406814814814
ATSC1dv,38.52263374485595
ATSC1pe,0.1508914609053534
ATSC1se,-0.04968763786008837
ATSC2dv,-24.197530864197542
ATSC2pe,0.5225422839506233
ATSC2se,0.6388627654320894
ATSC3dv,-37.356652949245536
ATSC3pe,-1.8084883401920406
ATSC3se,-0.8526524224965747
ATSC4dv,29.197530864197525
ATSC4pe,1.0915549382716028
ATSC4se,0.41779767901234754
ATSC5dv,-34.15226337448559
ATSC5pe,-1.145173868312756
ATSC5se,-0.837189843621405
ATSC6dv,-27.636488340192038
ATSC6pe,0.0225654663923215
ATSC6se,0.4497521371742063
ATSC7dv,0.18381344307269964
ATSC7pe,0.37339883401920165
ATSC7se,0.08559736076818025
ATSC8dv,0.7229080932784608
ATSC8pe,-0.3698521947873801
ATSC8se,-0.39263060631001595
AXp-0dv,0.5686111841446887
AXp-1dv,0.31721251400682055
AXp-2dv,0.17744202075444476
AXp-3dv,0.10153754446711362
AXp-4dv,0.05662349726592679
AXp-5dv,0.033378193476805054
AXp-6dv,0.017916887745823007
AXp-7dv,0.010031525990741301
BertzCT,883.9853845618778
ECIndex,819
ETA_eta,21.656661460614945
GATS1dv,0.681382034237844
GATS1pe,0.8323060119400397
GATS1se,0.8669263453459877
GATS2dv,1.098783029254483
GATS2pe,0.9338247734138972
GATS2se,0.8391894894836285
GATS3dv,1.0638110942906578
GATS3pe,1.193756905827423
GATS3se,1.1722554277504826
GATS4dv,0.9294915116782011
GATS4pe,0.9024396319692392
GATS4se,0.9155764652083944
GATS5dv,1.1792770918527844
GATS5pe,1.382477031784475
GATS5se,1.5911976114974162
GATS6dv,1.0959412265149138
GATS6pe,1.1986384269147745
GATS6se,1.2396890768992876
GATS7dv,0.9284169550173014
GATS7pe,0.8464975745579558
GATS7se,0.8338204214549175
GATS8dv,1.0429812267101415
GATS8pe,1.2485643546785543
GATS8se,1.4166508523715349
LogEE_A,4.262672497105224
LogEE_D,185.05557261864067
MATS1dv,0.2130987069750501
MATS1pe,0.033921623614103384
MATS1se,-0.021276601893529697
MATS2dv,-0.07706826045926399
MATS2pe,0.06763524506254606
MATS2se,0.15750746969009063
MATS3dv,-0.08661014146142888
MATS3pe,-0.17039766062975567
MATS3se,-0.1530248259447397
MATS4dv,0.06393274221453289
MATS4pe,0.09713369953309518
MATS4se,0.07081614854035986
MATS5dv,-0.08158029254482543
MATS5pe,-0.11116915932186458
MATS5se,-0.1548027930104816
MATS6dv,-0.07201735823157657
MATS6pe,0.00238971311577773
MATS6se,0.09072284015274233
MATS7dv,0.0004996420474883595
MATS7pe,0.041247895140592024
MATS7se,0.018010723429039976
MATS8dv,0.0021917420814479564
MATS8pe,-0.045570278663934295
MATS8se,-0.09214665692256836
MAXaaCH,2.166302042705396
MAXaasC,1.3418761048134455
MAXaasN,2.019387982455748
MAXdssC,-0.13318009598493008
MAXssNH,3.122476694381456
MAXsssN,2.450370842781557
MDEC-22,26.07121210200376
MDEC-23,18.477711011950785
MDEC-33,2.277684435693613
MDEN-22,0.4999999999999999
MDEN-23,0.8164965809277263
MDEN-33,0.09999999999999998
MINaaCH,1.9117509471649081
MINaasC,0.7964940465368511
MINaasN,2.019387982455748
MINdssC,-0.13318009598493008
MINssNH,2.965623106884831
MINsssN,2.450370842781557
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.8214285714285716
SM1_Dzi,1.0741325277088927
SM1_Dzm,0.8192662930274439
SM1_Dzp,-3.1550215370664243
SM1_Dzv,-1.6762929910317408
SddssSe,0
SpAD_Dt,560.0120705933329
SpAbs_A,37.19165842640243
SpAbs_D,370.1111452372814
SpMAD_A,1.328273515228658
SpMAD_D,13.218255187045761
SpMax_A,2.34059005308017
SpMax_D,185.05557261864067
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,49.300000000000004
TpiPC10,8.076204527239026
VAdjMat,5.954196310386875
VE1_DzZ,5.223582082629298
VE1_Dzi,5.221997333910338
VE1_Dzm,5.2235908612101944
VE1_Dzp,5.23323493437079
VE1_Dzv,5.230904986663576
VE2_DzZ,0.18655650295104634
VE2_Dzi,0.18649990478251205
VE2_Dzm,0.18655681647179265
VE2_Dzp,0.18690124765609964
VE2_Dzv,0.18681803523798488
VE3_DzZ,2.682802806458469
VE3_Dzi,2.682499376908432
VE3_Dzm,2.682804487024292
VE3_Dzp,2.684649038341014
VE3_Dzv,2.684203717891689
VR1_DzZ,171.4703340511082
VR1_Dzi,171.67595984386546
VR1_Dzm,171.469633145587
VR1_Dzp,170.6640010218255
VR1_Dzv,170.7992541309926
VR2_DzZ,6.1239405018252935
VR2_Dzi,6.131284280138052
VR2_Dzm,6.12391546948525
VR2_Dzp,6.095142893636625
VR2_Dzv,6.0999733618211645
VR3_DzZ,6.17402968953068
VR3_Dzi,6.175228162724347
VR3_Dzm,6.174025601902592
VR3_Dzp,6.169316134417837
VR3_Dzv,6.170108331611529
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.049690399499995326
Xch-6dv,0.14924771491954492
Xch-7dv,0.15559912254983477
Xpc-4dv,1.2926680534248347
Xpc-5dv,1.707879474241983
Xpc-6dv,2.0172019984024074
Zagreb1,144.0
Zagreb2,164.0
fragCpx,205.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,31
nBondsS,39
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,1
AATS0are,5.917399999999998
AATS1are,6.245754385964912
AATS2are,6.1724838383838385
AATS3are,5.929183823529413
AATS4are,5.789443055555555
AATS5are,5.925893939393939
AATS6are,5.93867603305785
AATS7are,5.715387931034482
AATS8are,5.859836538461537
AATSC0dv,3.1714677640603552
AATSC0pe,0.07803926611796977
AATSC0se,0.0409704965706447
AATSC1dv,0.6758356797343149
AATSC1pe,0.0026472186123746213
AATSC1se,-0.0008717129449138311
AATSC2dv,-0.24441950367876306
AATSC2pe,0.005278204888390134
AATSC2se,0.006453159246788782
AATSC3dv,-0.27468127168562895
AATSC3pe,-0.013297708383765004
AATSC3se,-0.006269503106592461
AATSC4dv,0.2027606310013717
AATSC4pe,0.007580242626886131
AATSC4se,0.00290137277091908
AATSC5dv,-0.2587292679885272
AATSC5pe,-0.008675559608429969
AATSC5se,-0.006342347300162159
AATSC6dv,-0.22840073008423173
AATSC6pe,0.000186491457787781
AATSC6se,0.003716959811357077
AATSC7dv,0.0015845986471784452
AATSC7pe,0.003218955465682773
AATSC7se,0.0007379082824843125
AATSC8dv,0.0069510393584467384
AATSC8pe,-0.0035562711037248084
AATSC8se,-0.003775294291442461
AETA_eta,0.7734521950219623
ATSC0are,4.261259259259255
ATSC1are,0.060707818930045086
ATSC2are,0.7999987654321044
ATSC3are,-1.8185714677640568
ATSC4are,1.0402049382716028
ATSC5are,-1.3600411522633717
ATSC6are,0.3885264746227732
ATSC7are,0.31663566529492165
ATSC8are,-0.5110400548696838
BCUTZ-1h,8.022089321665602
BCUTZ-1l,5.69485453598668
BCUTc-1h,0.42436791397938056
BCUTc-1l,-0.44036003663652773
BCUTd-1h,3.14406469234634
BCUTd-1l,0.9780000412912293
BCUTi-1h,14.55163982725494
BCUTi-1l,10.955269736028486
BCUTm-1h,16.010075059150502
BCUTm-1l,11.705934419549793
BCUTp-1h,1.9889667560386415
BCUTp-1l,0.7509666787275828
BCUTs-1h,7.008272193617376
BCUTs-1l,1.2360323555412522
BCUTv-1h,20.894595911451418
BCUTv-1l,14.7027026314385
BalabanJ,1.127480805904608
Diameter,17
ETA_beta,36.25
GATS1are,0.8643940191013283
GATS2are,0.9243928937716205
GATS3are,1.2060073358136696
GATS4are,0.9064015049455041
GATS5are,1.4464313397503472
GATS6are,1.1963979831532938
GATS7are,0.8319707597571877
GATS8are,1.295930121775595
HybRatio,0.2608695652173913
Lipinski,True
LogEE_Dt,280.0060352966664
MATS1are,0.013496637276959166
MATS2are,0.10240235020077612
MATS3are,-0.16945222141214494
MATS4are,0.09154027673961782
MATS5are,-0.13056714870645705
MATS6are,0.04069031473112115
MATS7are,0.0345905640709637
MATS8are,-0.062269790372681176
MAXssCH2,1.0029320497457221
MAXsssCH,0.2219025573192237
MINssCH2,0.9758536242397173
MINsssCH,0.2219025573192237
NsssssAs,0
RotRatio,0.16129032258064516
SM1_Dzpe,0.9034577723378214
SM1_Dzse,0.8095467726672786
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,14.783797982648164
SMR_VSA4,0.0
SMR_VSA5,25.428240480912557
SMR_VSA6,18.406301415831482
SMR_VSA7,84.68717638800088
SMR_VSA8,0.0
SMR_VSA9,5.687386274683562
SpAD_DzZ,301.7059517381093
SpAD_Dzi,286.7602128667995
SpAD_Dzm,301.77249704770543
SpAD_Dzp,425.8898612419105
SpAD_Dzv,387.8633694260677
SpAbs_Dt,560.012070593333
SpDiam_A,4.65400139566923
SpDiam_D,289.14045750060785
SpMAD_Dt,20.00043109261903
SpMax_Dt,280.0060352966664
SsssssAs,0
VE1_Dzpe,5.223191066180361
VE1_Dzse,5.22363708845489
VE2_Dzpe,0.18654253807787002
VE2_Dzse,0.1865584674448175
VE3_Dzpe,2.682727947658809
VE3_Dzse,2.682813336691384
VMcGowan,298.5800000000007
VR1_Dzpe,171.51052758533856
VR1_Dzse,171.4647681136001
VR2_Dzpe,6.125375985190663
VR2_Dzse,6.123741718342861
VR3_Dzpe,6.174264067240402
VR3_Dzse,6.1739972289428104
mZagreb1,6.777777777777779
mZagreb2,6.194444444444445
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,48
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.07891220850480102
AATSC1are,0.0010650494549130716
AATSC2are,0.008080795610425297
AATSC3are,-0.013371849027676888
AATSC4are,0.007223645404663908
AATSC5are,-0.010303342062601301
AATSC6are,0.003210962600188208
AATSC7are,0.002729617804266566
AATSC8are,-0.004913846681439267
AETA_beta,1.2946428571428572
BCUTdv-1h,6.021954225949342
BCUTdv-1l,1.8877389356276166
BCUTpe-1h,3.4896755081213553
BCUTpe-1l,2.244723799403194
BCUTse-1h,3.702435515963738
BCUTse-1l,2.4407038000598944
ETA_alpha,13.433333333333335
ETA_dBeta,-0.25
ETA_eta_B,0.15506073150060118
ETA_eta_F,25.17862355374459
ETA_eta_L,6.497668029317715
ETA_eta_R,46.835285014359535
ETA_psi_1,0.6115326251896818
LabuteASA,165.53456722394486
LogEE_DzZ,150.88231260374852
LogEE_Dzi,143.41754217405318
LogEE_Dzm,150.91550803431795
LogEE_Dzp,212.38153391790772
LogEE_Dzv,193.6323466789211
PEOE_VSA1,15.200676855804016
PEOE_VSA2,4.899909730850478
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,36.39820241076966
PEOE_VSA7,48.73693007985706
PEOE_VSA8,49.44456973947896
PEOE_VSA9,0.0
SM1_Dzare,1.0283852954862724
SpAD_Dzpe,298.3374391710564
SpAD_Dzse,302.1832452849128
SpAbs_DzZ,300.97315506085727
SpAbs_Dzi,285.83952784304915
SpAbs_Dzm,301.0415515619469
SpAbs_Dzp,427.9180893728818
SpAbs_Dzv,388.9409863488738
SpDiam_Dt,406.4307697299667
SpMAD_DzZ,10.775212562075334
SpMAD_Dzi,10.241436173814268
SpMAD_Dzm,10.777589180275195
SpMAD_Dzp,15.21035218721109
SpMAD_Dzv,13.852263193788133
SpMax_DzZ,150.88231260374852
SpMax_Dzi,143.41754217405318
SpMax_Dzm,150.91550803431795
SpMax_Dzp,212.38153391790772
SpMax_Dzv,193.6323466789211
VE1_Dzare,5.222613512904117
VE2_Dzare,0.18652191117514705
VE3_Dzare,2.682617366750951
VR1_Dzare,171.56404496904727
VR2_Dzare,6.127287320323117
VR3_Dzare,6.174576054128525
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47976190476190483
AETA_dBeta,-0.008928571428571428
AETA_eta_B,0.005537883267878614
AETA_eta_F,0.8992365554908782
AETA_eta_L,0.2320595724756327
AETA_eta_R,1.6726887505128405
BCUTare-1h,3.5443306266027257
BCUTare-1l,2.194755822314256
ETA_beta_s,18.25
ETA_dPsi_A,0.1024673748103182
ETA_dPsi_B,0.0
ETA_eta_BR,0.49906073150060115
ETA_eta_FL,7.261484801554779
ETA_eta_RL,13.759152830872495
LogEE_Dzpe,149.20098593454026
LogEE_Dzse,151.12053502719448
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.633577208012662
SlogP_VSA2,34.629477531953015
SlogP_VSA3,6.544756405912575
SlogP_VSA4,0.0
SlogP_VSA5,18.405094737549014
SlogP_VSA6,79.12372489630387
SlogP_VSA7,0.0
SlogP_VSA8,5.687386274683562
SlogP_VSA9,0.0
SpAD_Dzare,293.8129938383156
SpAbs_Dzpe,297.5371200332245
SpAbs_Dzse,301.46035351828283
SpDiam_DzZ,240.35343536646673
SpDiam_Dzi,227.91165013377542
SpDiam_Dzm,240.4082308796256
SpDiam_Dzp,342.30061369660655
SpDiam_Dzv,311.31372546529354
SpMAD_Dzpe,10.654908541823444
SpMAD_Dzse,10.792258760175457
SpMax_Dzpe,149.20098593454026
SpMax_Dzse,151.12053502719448
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,28
AETA_beta_s,0.6517857142857143
AETA_eta_BR,0.017823597553592897
AETA_eta_FL,0.2593387429126707
AETA_eta_RL,0.49139831538830336
DetourIndex,3778
EState_VSA1,0.0
EState_VSA2,12.072955341486033
EState_VSA3,0.0
EState_VSA4,43.85068501295687
EState_VSA5,5.563451491696996
EState_VSA6,0.0
EState_VSA7,59.425356270248784
EState_VSA8,39.79895521270958
EState_VSA9,0.0
ETA_beta_ns,18.0
ETA_shape_p,0.024813895781637712
ETA_shape_x,0.0
ETA_shape_y,0.24565756823821336
GhoseFilter,True
LogEE_Dzare,146.9432249654252
SlogP_VSA10,10.481923458755384
SlogP_VSA11,0.0
SpAbs_Dzare,292.91011974707965
SpDiam_Dzpe,237.56348224621507
SpDiam_Dzse,240.74865294404722
SpMAD_Dzare,10.493321208511272
SpMax_Dzare,146.9432249654252
TopoPSA(NO),49.300000000000004
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.019387982455748
VSA_EState9,55.48061201754425
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6428571428571429
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.020238095238095166
FilterItLogS,-4.742046988320357
SpDiam_Dzare,233.82620002914504
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5512345679012347
ETA_epsilon_2,0.7845238095238091
ETA_epsilon_3,0.4435897435897435
ETA_epsilon_4,0.49380952380952364
ETA_epsilon_5,0.7522222222222219
AETA_beta_ns_d,0.017857142857142856
ETA_dEpsilon_A,0.1076448243114912
ETA_dEpsilon_B,0.057425044091711064
ETA_dEpsilon_C,-0.05021978021978013
ETA_dEpsilon_D,0.032301587301587165
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.9642857142857143
MDEDescriptor,"0.0,0.0,0.0,0.0,26.07121210200376,18.477711011950785,0.0,2.277684435693613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.8164965809277258,0.09999999999999998"
APolDescriptor,63.018617999999954
BCUTDescriptor,"11.9,15.994922456696234,-0.29865018453184244,0.27669062320243787,5.042898269518355,9.70536146430241"
BPolDescriptor,34.661381999999996
TPSADescriptor,49.300000000000004
ALOGPDescriptor,"3.278,10.745284,106.55259999999998"
XLogPDescriptor,3.689000000000001
VAdjMaDescriptor,5.954196310386876
WeightDescriptor,374.21066165999997
ChiPathDescriptor,"19.18358750805833,13.759152830872495,12.04031337252182,9.719009291280079,8.23502409252589,6.213242109999745,3.8977878991552273,2.9055621529581064,15.921113156051284,9.833587934211437,7.275122850932236,5.178414767822794,3.6805273222852413,2.503364510760378,1.307932805445079,0.8225851312407859"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.3520620726159657,0.4149091315755669,0.0,0.0,0.049690399499995326,0.14924771491954492,0.15559912254983477"
AtomCountDescriptor,54
BondCountDescriptor,31
SmallRingDescriptor,"4,3,4,3,0,0,1,3,0,0,0"
ChiClusterDescriptor,"1.4385050488558726,0.0,0.08333333333333333,0.0,0.7037381486448856,0.0,0.024845199749997663,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,13,1,3,3,0,0"
ZagrebIndexDescriptor,144.0
LargestChainDescriptor,18
MannholdLogPDescriptor,3.4399999999999995
WeightedPathDescriptor,"57.86482601455535,2.0666009290912624,15.567821027631654,2.556447187391157,13.011373840240505"
FractionalPSADescriptor,0.1317439748544443
WienerNumbersDescriptor,"2504.0,37.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.854134911653211,4.626701982365764,5.794511960009139,1.292668053424835,1.7078794742419827,1.8584588307172156"
FractionalCSP3Descriptor,0.2608695652173913
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,5,0,0,13,1,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"21.240374609781476,10.85782272456871,6.4975009611687815"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,2493.05
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.2608695652173913
AutocorrelationDescriptorMass,"30.214390240646868,32.99391130893703,44.294904760394616,39.49218521925003,38.37778397652678"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.3577918892993117,-0.2638818373555287,0.13109584180383543,-0.0656879427387699,0.09828005193388298"
EccentricConnectivityIndexDescriptor,819
AutocorrelationDescriptorPolarizability,"1853.8738873201864,2121.1133466147444,2791.6332318855407,2555.1293436643323,2294.2131409428284"
