DLiP-ID,I000FU
AATSC4d,-0.15380274119860254
AATSC4i,-0.12246163554350052
AATSC4m,-6.557253387337191
AATSC4p,-0.037346600044109356
AATSC4s,-0.08730334338638555
AATSC4v,-9.23369522371586
AATSC5Z,-1.6604938271604939
AATSC5c,-1.1032292885912907e-08
AATSC5d,-0.040404643647499495
AATSC5i,0.12837428726827274
AATSC5m,-8.068155895010891
AATSC5p,-0.018176937676247482
AATSC5s,-0.21812515183721645
AATSC5v,-7.373971006973619
AATSC6Z,0.2679738562091503
AATSC6c,-0.003137644141916862
AATSC6d,0.03197889385979242
AATSC6i,-0.031183414027028504
AATSC6m,1.359023413369911
AATSC6p,0.01025833803119316
AATSC6s,-0.07234084472571913
AATSC6v,3.119888070268629
AATSC7Z,0.4
AATSC7c,0.0021688277811782166
AATSC7d,0.0018135308111120942
AATSC7i,-0.2774719913469384
AATSC7m,1.9798977426387312
AATSC7p,-0.010157182558858
AATSC7s,0.014919216149470865
AATSC7v,0.034030048064223106
AATSC8Z,0.09701492537313433
AATSC8c,6.0645901544981565e-05
AATSC8d,0.0012253967999294201
AATSC8i,-0.11608013297690498
AATSC8m,0.42932761038091766
AATSC8p,-0.014280483576180694
AATSC8s,0.02100923760664566
AATSC8v,-2.0212506925009635
ATS0are,384.4396
ATS1are,419.862
ATS2are,711.8410000000001
ATS3are,893.3699999999999
ATS4are,951.6329000000002
ATS5are,996.9007999999998
ATS6are,918.6210000000002
ATS7are,834.5060000000002
ATS8are,841.7830000000001
ATSC0dv,250.0
ATSC0pe,8.500704918032786
ATSC0se,5.446456918032786
ATSC1dv,74.0
ATSC1pe,-0.47464622413328883
ATSC1se,-0.4988723224939564
ATSC2dv,31.0
ATSC2pe,-1.3533909970437954
ATSC2se,-1.242156177371679
ATSC3dv,1.0
ATSC3pe,3.4642869927438933
ATSC3se,2.214261353399619
ATSC4dv,-165.0
ATSC4pe,-2.1686793066379866
ATSC4se,-1.0510796345068594
ATSC5dv,-148.0
ATSC5pe,-4.020672077398543
ATSC5se,-1.7748114216608433
ATSC6dv,12.0
ATSC6pe,-1.0196008599838842
ATSC6se,-1.0386037452297716
ATSC7dv,46.0
ATSC7pe,0.4849514109110458
ATSC7se,-0.1200203923676444
ATSC8dv,40.0
ATSC8pe,0.8239646062886374
ATSC8se,0.46822139317387307
AXp-0dv,0.5621608174232263
AXp-1dv,0.29645722519673756
AXp-2dv,0.15339290735221522
AXp-3dv,0.08228227283581378
AXp-4dv,0.04531828801372207
AXp-5dv,0.024446303291804427
AXp-6dv,0.013387018046580159
AXp-7dv,0.007364582477479069
BertzCT,1337.3726273457457
ECIndex,1054
ETA_eta,29.32673362010979
GATS1dv,0.5335384615384615
GATS1pe,0.7817324547967907
GATS1se,0.852578995687342
GATS2dv,0.8892857142857142
GATS2pe,0.9478772734373039
GATS2se,1.0289938575902595
GATS3dv,0.9897872340425531
GATS3pe,0.7545932402003138
GATS3se,0.7629619055973509
GATS4dv,1.2511999999999999
GATS4pe,1.1388420246729773
GATS4se,1.126623948806761
GATS5dv,1.2066666666666666
GATS5pe,1.2524211892567065
GATS5se,1.174124230353187
GATS6dv,0.9623529411764705
GATS6pe,0.9862134828533323
GATS6se,0.989854232303338
GATS7dv,0.943111111111111
GATS7pe,1.0338959567694694
GATS7se,1.0842503219137953
GATS8dv,1.0101492537313432
GATS8pe,1.2387049983707215
GATS8se,1.2535079442786248
LogEE_A,4.471241342958375
LogEE_D,238.10213942609045
MATS1dv,0.2777846153846154
MATS1pe,-0.05240003388191582
MATS1se,-0.0859590912604995
MATS2dv,0.0675357142857143
MATS2pe,-0.08671218993823565
MATS2se,-0.1242149712451445
MATS3dv,0.0017304964539007093
MATS3pe,0.1763070361235699
MATS3se,0.17588367436547303
MATS4dv,-0.2684
MATS4pe,-0.10374781776374634
MATS4se,-0.07848020425001546
MATS5dv,-0.22291358024691357
MATS5pe,-0.17809779123999905
MATS5se,-0.12270237324838817
MATS6dv,0.019137254901960783
MATS6pe,-0.04782044975464792
MATS6se,-0.07602811375710349
MATS7dv,0.08314074074074074
MATS7pe,0.02577741436636458
MATS7se,-0.009957195543354067
MATS8dv,0.07283582089552237
MATS8pe,0.04412438370300557
MATS8se,0.03913471873309842
MAXaaCH,2.0442598032889685
MAXaaNH,3.261793360386009
MAXaaaC,1.0914367511925511
MAXaasC,1.125731451403037
MAXsCH3,1.6496897760829388
MAXssNH,3.2619329533819905
MDEC-11,0.07692307692307693
MDEC-12,3.1015804999426027
MDEC-13,3.5593569207545133
MDEC-22,11.452840586843141
MDEC-23,28.514975440744557
MDEC-33,13.943899385393369
MDEN-22,0.847402015991401
MDEO-12,0.17149858514250882
MDEO-22,0.09090909090909091
MINaaCH,1.647583835837275
MINaaNH,3.261793360386009
MINaaaC,0.9568454565822998
MINaasC,-0.45941466388616425
MINsCH3,1.4518153810028602
MINssNH,3.1868108429602837
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.654761904761905
SM1_Dzi,1.7741040929820362
SM1_Dzm,1.6855864241423026
SM1_Dzp,-7.317814733608282
SM1_Dzv,-3.0209416124484996
SddssSe,0
SpAD_Dt,871.3619110908854
SpAbs_A,45.03542988594503
SpAbs_D,476.2042788521809
SpMAD_A,1.3245714672336772
SpMAD_D,14.006008201534732
SpMax_A,2.4572828678138294
SpMax_D,238.10213942609045
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,91.42999999999999
TpiPC10,8.959769417250307
VAdjMat,6.247927513443585
VE1_DzZ,5.7523395667948485
VE1_Dzi,5.748707599503878
VE1_Dzm,5.7522055879338225
VE1_Dzp,5.734126717655392
VE1_Dzv,5.748482385977943
VE2_DzZ,0.1691864578469073
VE2_Dzi,0.16907963527952583
VE2_Dzm,0.16918251729217126
VE2_Dzp,0.16865078581339388
VE2_Dzv,0.16907301135229244
VE3_DzZ,2.973382084859386
VE3_Dzi,2.972750495864195
VE3_Dzm,2.973358793393408
VE3_Dzp,2.9702108981860538
VE3_Dzv,2.9727113187215632
VR1_DzZ,234.22065928825393
VR1_Dzi,234.82883598930738
VR1_Dzm,234.2108246292064
VR1_Dzp,238.4430623512729
VR1_Dzv,235.78708187059897
VR2_DzZ,6.888842920242762
VR2_Dzi,6.906730470273747
VR2_Dzm,6.888553665564894
VR2_Dzp,7.013031245625674
VR2_Dzv,6.9349141726646755
VR3_DzZ,6.6800390910569
VR3_Dzi,6.682632322892778
VR3_Dzm,6.679997101312885
VR3_Dzp,6.697905981169646
VR3_Dzv,6.686704633960886
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10825317547305482
Xch-6dv,0.2285486560227085
Xch-7dv,0.29431790138366415
Xpc-4dv,2.0544277103331745
Xpc-5dv,2.9582484974642123
Xpc-6dv,3.5224280819161176
Zagreb1,184.0
Zagreb2,223.0
fragCpx,322.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,2
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,22
nBondsD,0
nBondsM,22
nBondsO,38
nBondsS,43
nBondsT,0
nFARing,1
nFHRing,2
nFaRing,1
nHetero,8
naHRing,2
AATS0are,6.302288524590164
AATS1are,6.459415384615385
AATS2are,6.355723214285716
AATS3are,6.33595744680851
AATS4are,6.344219333333334
AATS5are,6.1537086419753075
AATS6are,6.004058823529413
AATS7are,6.181525925925928
AATS8are,6.281962686567165
AATSC0dv,4.098360655737705
AATSC0pe,0.13935581832840632
AATSC0se,0.08928617898414404
AATSC1dv,1.1384615384615384
AATSC1pe,-0.007302249602050597
AATSC1se,-0.007674958807599329
AATSC2dv,0.2767857142857143
AATSC2pe,-0.01208384818789103
AATSC2se,-0.011090680155104277
AATSC3dv,0.0070921985815602835
AATSC3pe,0.02456941129605598
AATSC3se,0.01570398122978453
AATSC4dv,-1.1
AATSC4pe,-0.014457862044253244
AATSC4se,-0.007007197563379063
AATSC5dv,-0.9135802469135802
AATSC5pe,-0.024818963440731746
AATSC5se,-0.010955626059634835
AATSC6dv,0.0784313725490196
AATSC6pe,-0.0066640579083914
AATSC6se,-0.006788259772743606
AATSC7dv,0.34074074074074073
AATSC7pe,0.0035922326734151543
AATSC7se,-0.0008890399434640326
AATSC8dv,0.29850746268656714
AATSC8pe,0.006148989599168936
AATSC8se,0.0034941895012975603
AETA_eta,0.8625509888267585
ATSC0are,9.265199999999991
ATSC1are,-0.6715999999999875
ATSC2are,-1.7293999999999852
ATSC3are,3.86840000000001
ATSC4are,-2.0758999999999808
ATSC5are,-3.9031999999999942
ATSC6are,-1.409400000000012
ATSC7are,0.2836000000000015
ATSC8are,0.8894000000000087
BCUTZ-1h,9.004072782110377
BCUTZ-1l,5.675713332502843
BCUTc-1h,0.4454065771206539
BCUTc-1l,-0.5267471945819815
BCUTd-1h,3.270582036438526
BCUTd-1l,0.9871997805035344
BCUTi-1h,17.424773869309348
BCUTi-1l,10.936714967473701
BCUTm-1h,19.000143301887405
BCUTm-1l,11.687364051846618
BCUTp-1h,2.014148411095233
BCUTp-1l,0.545830601846798
BCUTs-1h,8.001920033222142
BCUTs-1l,1.2557837714705167
BCUTv-1h,20.914039489957343
BCUTv-1l,13.304118271191069
BalabanJ,1.0997884948002314
Diameter,18
ETA_beta,45.0
GATS1are,0.8064868042202589
GATS2are,0.9693906461043169
GATS3are,0.7569505107650594
GATS4are,1.1417217113499982
GATS5are,1.2436240907833538
GATS6are,0.9897122947093618
GATS7are,1.0533225882273936
GATS8are,1.2661074565006858
HybRatio,0.2692307692307692
Lipinski,False
LogEE_Dt,435.6809555454427
MATS1are,-0.06802559785333917
MATS2are,-0.10166055316052
MATS3are,0.18062892550267473
MATS4are,-0.09111506857200345
MATS5are,-0.15862835737923872
MATS6are,-0.06064819400108242
MATS7are,0.013830806154771185
MATS8are,0.04369858388410281
MAXssCH2,0.7190687415304489
MAXsssCH,-0.5553775286734297
MINssCH2,0.5483768697765811
MINsssCH,-0.5553775286734297
NsssssAs,0
RotRatio,0.21052631578947367
SM1_Dzpe,1.780196115214998
SM1_Dzse,1.6200363731051546
SMR_VSA1,18.970668350115623
SMR_VSA2,0.0
SMR_VSA3,9.967957041894417
SMR_VSA4,0.0
SMR_VSA5,25.36643125652633
SMR_VSA6,31.397928696480303
SMR_VSA7,71.42994137328417
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
SpAD_DzZ,369.9651154410557
SpAD_Dzi,361.4317889355971
SpAD_Dzm,369.91774863264664
SpAD_Dzp,509.4725448081172
SpAD_Dzv,454.4075882833499
SpAbs_Dt,871.3619110908852
SpDiam_A,4.866555453791596
SpDiam_D,368.3030704798306
SpMAD_Dt,25.6282915026731
SpMax_Dt,435.6809555454427
SsssssAs,0
VE1_Dzpe,5.752043472486521
VE1_Dzse,5.752432426551701
VE2_Dzpe,0.16917774919078002
VE2_Dzse,0.1691891890162265
VE3_Dzpe,2.9733306098159384
VE3_Dzse,2.9733982276837567
VMcGowan,339.1900000000013
VR1_Dzpe,234.23170533013237
VR1_Dzse,234.2259955541055
VR2_Dzpe,6.889167803827423
VR2_Dzse,6.888999869238397
VR3_Dzpe,6.680086250779914
VR3_Dzse,6.680061873868119
mZagreb1,9.833333333333334
mZagreb2,7.583333333333331
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,2
n9FaRing,1
n9aHRing,0
nBondsKD,10
nBondsKS,55
nFAHRing,1
nFaHRing,1
nG12Ring,0
AATSC0are,0.1518885245901638
AATSC1are,-0.0103323076923075
AATSC2are,-0.015441071428571295
AATSC3are,0.027435460992907872
AATSC4are,-0.013839333333333205
AATSC5are,-0.02409382716049379
AATSC6are,-0.009211764705882431
AATSC7are,0.002100740740740752
AATSC8are,0.006637313432835886
AETA_beta,1.3235294117647058
BCUTdv-1h,7.00406922555864
BCUTdv-1l,0.996623369326195
BCUTpe-1h,3.9886879131536146
BCUTpe-1l,2.224505402028284
BCUTse-1h,4.009978912377376
BCUTse-1l,2.420395858593621
ETA_alpha,15.885714285714288
ETA_dBeta,0.0
ETA_eta_B,0.3133268141989376
ETA_eta_F,35.878866224934626
ETA_eta_L,7.6196999697847385
ETA_eta_R,65.20559984504442
ETA_psi_1,0.551313832424393
LabuteASA,196.49141209392016
LogEE_DzZ,185.03122718831497
LogEE_Dzi,180.76659549182497
LogEE_Dzm,185.0084503876216
LogEE_Dzp,253.56581420094952
LogEE_Dzv,226.75953802219723
PEOE_VSA1,30.197809031400674
PEOE_VSA2,4.9839785209472085
PEOE_VSA3,4.39041504767482
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,54.65483612601846
PEOE_VSA8,30.012054038287086
PEOE_VSA9,42.90896273213521
SM1_Dzare,1.9900577693538684
SpAD_Dzpe,367.20476972625886
SpAD_Dzse,370.41900576896955
SpAbs_DzZ,368.4615274397385
SpAbs_Dzi,359.86640297120107
SpAbs_Dzm,368.38495581304494
SpAbs_Dzp,514.4494431355072
SpAbs_Dzv,456.540017656843
SpDiam_Dt,615.8326614713
SpMAD_DzZ,10.881326924736932
SpMAD_Dzi,10.630346733399916
SpMAD_Dzm,10.879933783313136
SpMAD_Dzp,14.984486612003447
SpMAD_Dzv,13.36492906715735
SpMax_DzZ,185.03122718831497
SpMax_Dzi,180.76659549182497
SpMax_Dzm,185.0084503876216
SpMax_Dzp,253.56581420094952
SpMax_Dzv,226.75953802219723
VE1_Dzare,5.751961267949109
VE2_Dzare,0.16917533141026792
VE3_Dzare,2.9733163183514844
VR1_Dzare,234.18211155978153
VR2_Dzare,6.887709163522986
VR3_Dzare,6.679874498825775
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,1
nAromAtom,21
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4672268907563026
AETA_dBeta,0.0
AETA_eta_B,0.00921549453526287
AETA_eta_F,1.0552607713216067
AETA_eta_L,0.2241088226407276
AETA_eta_R,1.9178117601483653
BCUTare-1h,4.107731837420475
BCUTare-1l,2.1747784712141156
ETA_beta_s,22.5
ETA_dPsi_A,0.16268616757560694
ETA_dPsi_B,0.0
ETA_eta_BR,0.7433268141989375
ETA_eta_FL,8.98118677838942
ETA_eta_RL,16.600886748174158
LogEE_Dzpe,183.65474357240043
LogEE_Dzse,185.25715101310553
PEOE_VSA10,5.749511833283905
PEOE_VSA11,11.5667326743298
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,20.10730311561276
SlogP_VSA2,35.83883592520276
SlogP_VSA3,12.841643245852019
SlogP_VSA4,5.817220841045895
SlogP_VSA5,29.345618988916762
SlogP_VSA6,48.79188955399581
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,363.0669162489452
SpAbs_Dzpe,365.5934899716277
SpAbs_Dzse,368.94670154489273
SpDiam_DzZ,288.8465483177844
SpDiam_Dzi,281.1447972655559
SpDiam_Dzm,288.83988927799567
SpDiam_Dzp,387.455150082086
SpDiam_Dzv,351.2595535864632
SpMAD_Dzpe,10.800140286066437
SpMAD_Dzse,10.89467664026381
SpMax_Dzpe,183.65474357240043
SpMax_Dzse,185.25715101310553
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,34
AETA_beta_s,0.6617647058823529
AETA_eta_BR,0.02186255335879228
AETA_eta_FL,0.26415255230557116
AETA_eta_RL,0.4882613749462988
DetourIndex,7162
EState_VSA1,11.921187228794198
EState_VSA2,5.749511833283905
EState_VSA3,36.45510019598018
EState_VSA4,39.887547646368525
EState_VSA5,7.109797541277533
EState_VSA6,25.43937524981383
EState_VSA7,30.462311845459514
EState_VSA8,20.60153424990708
EState_VSA9,9.473725907600098
ETA_beta_ns,22.5
ETA_shape_p,0.10191846522781774
ETA_shape_x,0.0
ETA_shape_y,0.37769784172661863
GhoseFilter,False
LogEE_Dzare,181.59198923533594
SlogP_VSA10,21.452573871725505
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,361.27330437555963
SpDiam_Dzpe,286.67981607864755
SpDiam_Dzse,289.1845530037795
SpMAD_Dzare,10.67843871320427
SpMax_Dzare,181.59198923533594
TopoPSA(NO),91.42999999999999
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,15.28720840712318
VSA_EState9,61.87945825954348
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6617647058823529
EState_VSA10,5.106527394840706
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03277310924369742
FilterItLogS,-8.068868035123014
SpDiam_Dzare,283.5482667093934
ETA_beta_ns_d,2.5
ETA_epsilon_1,0.6051522248243552
ETA_epsilon_2,0.8474789915966382
ETA_epsilon_3,0.4446808510638289
ETA_epsilon_4,0.5356238698010837
ETA_epsilon_5,0.78984962406015
AETA_beta_ns_d,0.07352941176470588
ETA_dEpsilon_A,0.16047137376052628
ETA_dEpsilon_B,0.06952835502327148
ETA_dEpsilon_C,-0.0909430187372548
ETA_dEpsilon_D,0.057629367536488174
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8235294117647058
MDEDescriptor,"0.07692307692307693,3.1015804999426027,3.5593569207545133,0.0,11.452840586843141,28.514975440744557,0.0,13.943899385393369,0.0,0.0,0.0,0.17149858514250882,0.09090909090909091,0.0,0.0,0.0,0.847402015991401,0.0,0.0"
APolDescriptor,71.12641099999999
BCUTDescriptor,"11.997362294585583,19.000137326576716,-0.3863622429151202,0.20259725882124496,5.0073354266193935,10.25726802074627"
BPolDescriptor,37.851589
TPSADescriptor,91.42999999999999
ALOGPDescriptor,"4.361100000000001,19.01919321000001,127.945"
XLogPDescriptor,3.1799999999999997
VAdjMaDescriptor,6.247927513443585
WeightDescriptor,462.20671916000003
ChiPathDescriptor,"23.656125291633366,16.600886748174158,14.53303259836384,13.381936568882935,11.546352193741889,8.746273306162667,6.144437714397957,4.586379362136233,19.113467792389695,11.265374557476028,8.283216997019622,6.335735008357661,4.62246537739965,2.9335563950165313,1.726925328008841,1.0752290417119443"
ChiChainDescriptor,"0.0,0.0,0.19245008972987526,0.6030986202514901,1.0354571931058707,0.0,0.0,0.10825317547305485,0.22854865602270846,0.2943179013836642"
AtomCountDescriptor,61
BondCountDescriptor,38
SmallRingDescriptor,"5,4,3,3,0,0,2,3,0,0,0"
ChiClusterDescriptor,"1.9418995008984965,0.0,0.6542941479487336,0.0,0.8546645307464303,0.0,0.16900004443000152,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,14,3,1,4,0,0"
ZagrebIndexDescriptor,184.0
LargestChainDescriptor,19
MannholdLogPDescriptor,3.4400000000000004
WeightedPathDescriptor,"70.3840246046826,2.0701183707259587,23.255368950563486,8.176535371904375,12.498722740532017"
FractionalPSADescriptor,0.19781192312859927
WienerNumbersDescriptor,"3922.0,58.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.728957731786494,9.778443715563894,12.678871172871574,2.0544277103331745,2.958248497464212,3.118574096121268"
FractionalCSP3Descriptor,0.2692307692307692
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,4,0,0,8,1,0,0,0,9,2,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,4
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"25.641274238227147,11.588477366255145,5.354022600775847"
AromaticAtomsCountDescriptor,21
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,3103.08
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.2692307692307692
AutocorrelationDescriptorMass,"39.26537245077141,41.57170046263154,59.31648721719145,67.0947864174166,59.489909623885374"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.6747975379729937,-0.2992265295195128,-0.20555774705484856,0.22691319204644989,-0.05067442373593183"
EccentricConnectivityIndexDescriptor,1054
AutocorrelationDescriptorPolarizability,"2324.8796337874915,2771.5212266549124,3951.271601280755,3957.498976657119,3426.386445622314"
