DLiP-ID,T004JD
AATSC5c,-0.0023074975785754947
AATSC5d,-0.0510238240050543
AATSC5i,0.03765569276315961
AATSC5m,-3.797517102608711
AATSC5p,-0.009185766590495916
AATSC5s,-0.07973812733132761
AATSC5v,-2.88627327626173
AATSC6Z,-0.4174655171161487
AATSC6c,-0.0022791401720814925
AATSC6d,-0.07073948444547747
AATSC6i,-0.11748791489505976
AATSC6m,-2.031907454064223
AATSC6p,-0.021173896391225654
AATSC6s,-0.047695875128017
AATSC6v,-4.263451578402665
AATSC7Z,0.43170334834828816
AATSC7c,0.002883315249760578
AATSC7d,-0.025092222306901397
AATSC7i,-0.060948687755992596
AATSC7m,1.8874606620966643
AATSC7p,-0.019367747148303718
AATSC7s,0.3277281940353475
AATSC7v,-2.331850174178039
AATSC8Z,0.16405771644359
AATSC8c,-0.0007967376330893855
AATSC8d,0.03763537681091159
AATSC8i,0.121408506621111
AATSC8m,0.8447332979439602
AATSC8p,0.01973978913534905
AATSC8s,-0.12377787228488314
AATSC8v,3.243450549941905
ATS0are,369.65469999999993
ATS1are,397.94399999999996
ATS2are,707.3799999999998
ATS3are,999.35
ATS4are,1178.1138999999998
ATS5are,1019.9660000000002
ATS6are,1077.8169999999996
ATS7are,1162.7858999999996
ATS8are,1128.268
ATSC0dv,215.1475409836065
ATSC0pe,7.184619672131142
ATSC0se,4.658842229508195
ATSC1dv,53.37221177102925
ATSC1pe,0.5755780435366953
ATSC1se,0.46136910722923574
ATSC2dv,23.440741736092445
ATSC2pe,0.5009822628325808
ATSC2se,0.3900925471647383
ATSC3dv,28.858371405536133
ATSC3pe,-0.4369800859983811
ATSC3se,0.09245389626444578
ATSC4dv,26.869658693899495
ATSC4pe,1.9963066648750192
ATSC4se,0.7633066132760076
ATSC5dv,-69.0529427573233
ATSC5pe,-2.698281375974196
ATSC5se,-1.576465659768879
ATSC6dv,8.962375705455514
ATSC6pe,-0.3881137597420111
ATSC6se,-0.16704623703304894
ATSC7dv,90.31711905401772
ATSC7pe,4.27062534264981
ATSC7se,3.009184653587754
ATSC8dv,9.891427035743078
ATSC8pe,-0.38187731792529933
ATSC8se,-0.3483855823703266
AXp-0dv,0.5992740030445783
AXp-1dv,0.340532346718792
AXp-2dv,0.20797159926211578
AXp-3dv,0.11158299453715942
AXp-4dv,0.06664176150411603
AXp-5dv,0.0389381946559498
AXp-6dv,0.021585683398124788
AXp-7dv,0.012379021740792709
BertzCT,790.7803326995444
ECIndex,704
ETA_eta,33.87109108218222
GATS1dv,0.6108764749423088
GATS1pe,0.7077353786079029
GATS1se,0.6727819074988591
GATS2dv,0.8871217774227793
GATS2pe,0.7425092482510967
GATS2se,0.6944920660811464
GATS3dv,0.7798575357666261
GATS3pe,0.8010324881606394
GATS3se,0.7022987687698623
GATS4dv,0.9176884975894952
GATS4pe,0.8074925825371038
GATS4se,0.8093547226623248
GATS5dv,1.037231909398611
GATS5pe,1.0374061204608995
GATS5se,0.9836718446480501
GATS6dv,0.8042249808479619
GATS6pe,0.81368635972528
GATS6se,0.7623497573598172
GATS7dv,0.696502249496195
GATS7pe,0.6482545909330839
GATS7se,0.5849277215032292
GATS8dv,0.9207299446673602
GATS8pe,1.0650780085205676
GATS8se,1.0885595090960265
LogEE_A,4.284676556487122
LogEE_D,170.2351783200106
MATS1dv,0.24019728789616007
MATS1pe,0.07756927299242124
MATS1se,0.095887013746687
MATS2dv,0.05729369199886496
MATS2pe,0.03666826934069597
MATS2se,0.0440312987292838
MATS3dv,0.04899466534775618
MATS3pe,-0.022216274179901397
MATS3se,0.007248707554242717
MATS4dv,0.03752835777870199
MATS4pe,0.08349438510814523
MATS4se,0.04923283206287143
MATS5dv,-0.11449315659360737
MATS5pe,-0.13397296756899324
MATS5se,-0.12070916233148647
MATS6dv,0.013735512409697101
MATS6pe,-0.017812027768223205
MATS6se,-0.01182270355506116
MATS7dv,0.12739942469911947
MATS7pe,0.18039374198173672
MATS7se,0.19602190815603965
MATS8dv,0.014456084233811043
MATS8pe,-0.01671276034778732
MATS8se,-0.023513120821309467
MAXaaCH,1.5392999487635581
MAXaasC,0.5398640937218682
MAXddsN,-0.46744270234294083
MAXdsCH,2.1823270797197565
MAXdssC,1.3240421262372926
MAXsCH3,2.2423958177857406
MAXssNH,3.3456819255479973
MDEC-11,0.4999999999999999
MDEC-12,4.8360470681304255
MDEC-13,2.325078455908383
MDEC-14,2.0
MDEC-22,16.03023810296045
MDEC-23,18.93914028837113
MDEC-24,3.1225294306289832
MDEC-33,4.643316712339544
MDEC-34,1.4867477590984401
MDEN-23,0.37796447300922725
MDEN-33,0.09090909090909091
MDEO-11,1.06624269656134
MINaaCH,1.373228244463641
MINaasC,-0.021324603185589153
MINddsN,-0.46744270234294083
MINdsCH,2.1823270797197565
MINdssC,1.015588099437306
MINsCH3,2.2423958177857406
MINssNH,3.3456819255479973
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.4285714285714288
SM1_Dzi,1.3682854998861482
SM1_Dzm,1.4245628518413376
SM1_Dzp,-5.883722511902063
SM1_Dzv,-2.553951796962389
SddssSe,0
SpAD_Dt,511.64317323391197
SpAbs_A,36.63925842706409
SpAbs_D,340.47035664002124
SpMAD_A,1.2634227043815205
SpMAD_D,11.740357125517974
SpMax_A,2.4166991161524765
SpMax_D,170.2351783200106
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,98.64
TpiPC10,7.7772426217415935
VAdjMat,5.954196310386875
VE1_DzZ,5.3087562971965845
VE1_Dzi,5.308422303389098
VE1_Dzm,5.30875089877331
VE1_Dzp,5.282449657027698
VE1_Dzv,5.298141766417816
VE2_DzZ,0.183060561972296
VE2_Dzi,0.18304904494445165
VE2_Dzm,0.1830603758197693
VE2_Dzp,0.18215343644923096
VE2_Dzv,0.18269454366957985
VE3_DzZ,2.734068325829032
VE3_Dzi,2.7340054100921565
VE3_Dzm,2.7340673089381227
VE3_Dzp,2.7291006773136237
VE3_Dzv,2.7320668859625634
VR1_DzZ,179.08004085723132
VR1_Dzi,179.28353903687923
VR1_Dzm,179.08131265852793
VR1_Dzp,182.19665461394823
VR1_Dzv,180.43281500527448
VR2_DzZ,6.175173822663149
VR2_Dzi,6.182191001271698
VR2_Dzm,6.175217677880274
VR2_Dzp,6.282643262549938
VR2_Dzv,6.22182120707843
VR3_DzZ,6.2525435985158895
VR3_Dzi,6.253679306567368
VR3_Dzm,6.252550700350211
VR3_Dzp,6.269797360584672
VR3_Dzv,6.26006922943852
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.15225051725044783
Xch-7dv,0.18237374566359255
Xpc-4dv,2.413559734659668
Xpc-5dv,3.538350757454856
Xpc-6dv,4.475314733094626
Zagreb1,150.0
Zagreb2,173.0
fragCpx,149.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,2
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,6
nBondsD,3
nBondsM,9
nBondsO,31
nBondsS,54
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,0
AATS0are,6.059913114754098
AATS1are,6.316571428571428
AATS2are,6.09810344827586
AATS3are,5.984131736526947
AATS4are,5.803516748768472
AATS5are,5.964713450292399
AATS6are,5.826037837837835
AATS7are,5.785004477611938
AATS8are,5.815814432989691
AATSC0dv,3.527008868583713
AATSC0pe,0.11778065036280562
AATSC0se,0.07637446277882286
AATSC1dv,0.8471779646195119
AATSC1pe,0.009136159421217385
AATSC1se,0.0073233191623688215
AATSC2dv,0.2020753597939004
AATSC2pe,0.004318812610625697
AATSC2se,0.0033628667859029165
AATSC3dv,0.17280461919482715
AATSC3pe,-0.002616647221547192
AATSC3se,0.0005536161452960825
AATSC4dv,0.1323628507088645
AATSC4pe,0.009834022979679898
AATSC4se,0.0037601310998818106
AATSC5dv,-0.403818378697797
AATSC5pe,-0.015779423251311087
AATSC5se,-0.009219097425549001
AATSC6dv,0.04844527408354332
AATSC6pe,-0.0020979122148216817
AATSC6se,-0.0009029526326110753
AATSC7dv,0.4493389007662573
AATSC7pe,0.021246892251989103
AATSC7se,0.014971067928297284
AATSC8dv,0.05098673729764473
AATSC8pe,-0.0019684397831201
AATSC8se,-0.0017958019709810647
AETA_eta,1.1679686580062834
ATSC0are,7.606632786885241
ATSC1are,0.7227694168234458
ATSC2are,0.514398306906754
ATSC3are,-0.23416844934157016
ATSC4are,1.8160269551195765
ATSC5are,-2.896541091104537
ATSC6are,-0.3303781241601811
ATSC7are,4.7537575382961395
ATSC8are,-0.3920009943563668
BCUTZ-1h,8.054565935711281
BCUTZ-1l,5.692876010933543
BCUTc-1h,0.4576508343568083
BCUTc-1l,-0.387619704007656
BCUTd-1h,4.018056687152276
BCUTd-1l,0.972760794360377
BCUTi-1h,14.594836587698985
BCUTi-1l,10.953920998319095
BCUTm-1h,16.027889914994237
BCUTm-1l,11.704445741982731
BCUTp-1h,1.9857837112440655
BCUTp-1l,0.6692190574076688
BCUTs-1h,8.001937969600101
BCUTs-1l,1.1587365226780109
BCUTv-1h,20.89241025433825
BCUTv-1l,14.65155480875029
BalabanJ,1.5660768708227313
Diameter,15
ETA_beta,28.5
GATS1are,0.6927600656175762
GATS2are,0.7345052962985639
GATS3are,0.7770361614807552
GATS4are,0.8069603730720618
GATS5are,1.0351192374370821
GATS6are,0.7926119581456621
GATS7are,0.6211507514583892
GATS8are,1.0650166701377934
HybRatio,0.5909090909090909
Lipinski,True
LogEE_Dt,255.82158661695598
MATS1are,0.09200185884856833
MATS2are,0.035561406146583555
MATS3are,-0.011244736756571427
MATS4are,0.07174037401094252
MATS5are,-0.13583790267576304
MATS6are,-0.014321118508017058
MATS7are,0.18966113869565007
MATS8are,-0.016204021946441265
MAXssCH2,1.2877089122283338
MAXsssCH,-0.5840629986562531
MAXssssC,0.0993857893249126
MINssCH2,-0.24110079680020147
MINsssCH,-0.9674263563450076
MINssssC,0.0993857893249126
NsssssAs,0
RotRatio,0.1935483870967742
SM1_Dzpe,1.51843635250918
SM1_Dzse,1.4147681802120078
SMR_VSA1,19.711891697978896
SMR_VSA2,0.0
SMR_VSA3,5.316788604006331
SMR_VSA4,5.41499046939678
SMR_VSA5,58.097389730907565
SMR_VSA6,19.696394776338067
SMR_VSA7,51.71629745419872
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,278.416735696219
SpAD_Dzi,270.9143026899919
SpAD_Dzm,278.4637908559028
SpAD_Dzp,374.2017371980021
SpAD_Dzv,338.118580111345
SpAbs_Dt,511.6431732339119
SpDiam_A,4.833398232304953
SpDiam_D,253.50521064452988
SpMAD_Dt,17.642868042548688
SpMax_Dt,255.82158661695598
SsssssAs,0
VE1_Dzpe,5.308847456914119
VE1_Dzse,5.308740949246047
VE2_Dzpe,0.1830637054108317
VE2_Dzse,0.18306003273262234
VE3_Dzpe,2.7340854972586026
VE3_Dzse,2.7340654347615456
VMcGowan,318.030000000001
VR1_Dzpe,179.07318881946046
VR1_Dzse,179.0816156523748
VR2_Dzpe,6.174937545498636
VR2_Dzse,6.175228125943959
VR3_Dzpe,6.252505335352506
VR3_Dzse,6.252552392283256
mZagreb1,10.45138888888889
mZagreb2,6.3611111111111125
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,57
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.12469889814565968
AATSC1are,0.01147253042576898
AATSC2are,0.004434468162989259
AATSC3are,-0.001402206283482456
AATSC4are,0.008945945591722052
AATSC5are,-0.01693883679008501
AATSC6are,-0.001785827698163141
AATSC7are,0.023650535016398702
AATSC8are,-0.0020206236822493135
AETA_beta,0.9827586206896551
BCUTdv-1h,7.00411977209732
BCUTdv-1l,0.992902838268352
BCUTpe-1h,3.5530698889794223
BCUTpe-1l,2.2419083440774745
BCUTse-1h,3.756934842912124
BCUTse-1l,2.4377939232988233
ETA_alpha,13.533333333333333
ETA_dBeta,-7.5
ETA_eta_B,0.6273880830675704
ETA_eta_F,21.635436673315482
ETA_eta_L,8.605654648938572
ETA_eta_R,55.5065277554977
ETA_psi_1,0.5508819538670288
LabuteASA,171.46581099355532
LogEE_DzZ,139.25762893185333
LogEE_Dzi,135.5023880042863
LogEE_Dzm,139.28101828491145
LogEE_Dzp,186.46188963269927
LogEE_Dzv,168.7950881456419
PEOE_VSA1,15.529843393687743
PEOE_VSA2,10.114318268765572
PEOE_VSA3,4.575525859479815
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,13.847474399381248
PEOE_VSA7,35.95281934386901
PEOE_VSA8,43.16825842559096
PEOE_VSA9,17.57203384247855
SM1_Dzare,1.6998604001861328
SpAD_Dzpe,276.40117792371507
SpAD_Dzse,278.7060233351217
SpAbs_DzZ,277.1245354379166
SpAbs_Dzi,269.73474622457286
SpAbs_Dzm,277.17512539877714
SpAbs_Dzp,378.8075017773006
SpAbs_Dzv,340.1441280882462
SpDiam_Dt,364.5366974413724
SpMAD_DzZ,9.600577092973069
SpMAD_Dzi,9.341872506551447
SpMAD_Dzm,9.602199684686303
SpMAD_Dzp,12.903508179241452
SpMAD_Dzv,11.659261383149827
SpMax_DzZ,139.25762893185333
SpMax_Dzi,135.5023880042863
SpMax_Dzm,139.28101828491145
SpMax_Dzp,186.46188963269927
SpMax_Dzv,168.7950881456419
VE1_Dzare,5.309039818406583
VE2_Dzare,0.18307033856574423
VE3_Dzare,2.7341217307366
VR1_Dzare,179.0350872131648
VR2_Dzare,6.173623697005683
VR3_Dzare,6.252292541574817
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4666666666666667
AETA_dBeta,-0.25862068965517243
AETA_eta_B,0.02163407182991622
AETA_eta_F,0.7460495404591545
AETA_eta_L,0.2967467120323645
AETA_eta_R,1.9140181984654379
BCUTare-1h,3.6075931983069927
BCUTare-1l,2.1921359405433454
ETA_beta_s,18.0
ETA_dPsi_A,0.1631180461329712
ETA_dPsi_B,0.0
ETA_eta_BR,0.8853880830675704
ETA_eta_FL,5.181170830366954
ETA_eta_RL,13.786825479305525
LogEE_Dzpe,138.25294883608197
LogEE_Dzse,139.40179677722335
PEOE_VSA10,19.193479199573453
PEOE_VSA11,5.711685002770702
PEOE_VSA12,0.0
PEOE_VSA13,5.687386274683562
SlogP_VSA1,5.316788604006331
SlogP_VSA2,51.161812306235625
SlogP_VSA3,0.0
SlogP_VSA4,15.529308738162353
SlogP_VSA5,57.6190003934566
SlogP_VSA6,36.03852769373616
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,273.50803875903273
SpAbs_Dzpe,275.0361810551494
SpAbs_Dzse,277.4252528682606
SpDiam_DzZ,207.47160649545162
SpDiam_Dzi,201.36263875191088
SpDiam_Dzm,207.50576149339452
SpDiam_Dzp,275.6744965264097
SpDiam_Dzv,251.30571555741193
SpMAD_Dzpe,9.53107510081776
SpMAD_Dzse,9.6105525287973
SpMax_Dzpe,138.25294883608197
SpMax_Dzse,139.40179677722335
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.6206896551724138
AETA_eta_BR,0.030530623554054153
AETA_eta_FL,0.17866106311610186
AETA_eta_RL,0.4754077751484664
DetourIndex,3582
EState_VSA1,17.069118265713932
EState_VSA2,17.70925870859326
EState_VSA3,5.563451491696996
EState_VSA4,31.628195370733003
EState_VSA5,49.239618145395184
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,29.815808969701273
EState_VSA9,0.0
ETA_beta_ns,10.5
ETA_shape_p,0.17241379310344826
ETA_shape_x,0.03694581280788178
ETA_shape_y,0.28078817733990147
GhoseFilter,True
LogEE_Dzare,136.81263525538483
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,271.99093660466747
SpDiam_Dzpe,205.9289833730309
SpDiam_Dzse,207.6921487145676
SpMAD_Dzare,9.431311681345957
SpMax_Dzare,136.81263525538483
TopoPSA(NO),98.64
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.465077932298212
VSA_EState9,66.61825540103513
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.3620689655172414
EState_VSA10,20.327373058446984
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03333333333333334
FilterItLogS,-4.728499292987823
SpDiam_Dzare,203.7646167041732
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5601092896174861
ETA_epsilon_2,0.8471264367816088
ETA_epsilon_3,0.43975903614457795
ETA_epsilon_4,0.5299516908212555
ETA_epsilon_5,0.7958333333333331
AETA_beta_ns_d,0.017241379310344827
ETA_dEpsilon_A,0.12035025347290812
ETA_dEpsilon_B,0.03015759879623059
ETA_dEpsilon_C,-0.09019265467667753
ETA_dEpsilon_D,0.051293103448275756
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.7241379310344828
MDEDescriptor,"0.4999999999999999,4.8360470681304255,2.325078455908383,2.0,16.03023810296045,18.93914028837113,3.1225294306289832,4.643316712339544,1.4867477590984401,0.0,1.06624269656134,0.0,0.0,0.0,0.0,0.0,0.0,0.37796447300922725,0.09090909090909091"
APolDescriptor,66.56537599999996
BCUTDescriptor,"11.900000000000006,15.997942887377409,-0.39421936342571456,0.12675183593178688,3.6962131505224187,11.066414018900266"
BPolDescriptor,38.878623999999995
TPSADescriptor,98.64
ALOGPDescriptor,"-0.9538999999999997,0.9099252099999995,101.76970000000001"
XLogPDescriptor,2.697
VAdjMaDescriptor,5.954196310386876
WeightDescriptor,402.23928176000004
ChiPathDescriptor,"21.018297090128666,13.786825479305525,13.014383016407049,10.015520768550152,8.217230341382153,6.257171620214921,4.3071381944218405,3.1928028974669656,17.41519517765664,10.952071501140821,9.731072888674667,6.685279820768197,5.2257120614089505,3.9096649838772057,2.3173880641885907,1.5059987128044485"
ChiChainDescriptor,"0.0,0.0,0.0,0.24432097104817807,0.34868909770022977,0.0,0.0,0.0,0.1888621696021294,0.21390586022531974"
AtomCountDescriptor,61
BondCountDescriptor,31
SmallRingDescriptor,"3,1,3,1,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.7703476828150206,0.25,0.4424500897298753,0.0,2.0367460209070027,0.25,0.12336629723343738,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,8,1,5,7,0,1"
ZagrebIndexDescriptor,150.0
LargestChainDescriptor,16
MannholdLogPDescriptor,3.11
WeightedPathDescriptor,"58.376340852976824,2.0129772707923044,19.47222139421813,9.879156676214528,9.59306471800361"
FractionalPSADescriptor,0.2452271681880501
WienerNumbersDescriptor,"2382.0,45.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.819176615511817,7.417369136646175,9.614407026113795,2.6332590237452664,4.023266049684369,5.091417730720418"
FractionalCSP3Descriptor,0.5909090909090909
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,8,0,1,4,2,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.658688865764827,10.543388429752065,6.491083676268861"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,3157.07
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.5909090909090909
AutocorrelationDescriptorMass,"33.17781704599322,33.76819874748103,48.0967482530082,50.09311447663728,48.6189145296345"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.4402449991003244,-0.132734369825356,-0.1414318293529779,0.015295038108275203,0.143892321272521"
EccentricConnectivityIndexDescriptor,704
AutocorrelationDescriptorPolarizability,"2051.9903052086815,2395.3131483926254,3331.6704451576916,3374.852297273617,3143.295788218592"
