DLiP-ID,J100A6
AATSC5d,0.11183431952662722
AATSC5i,-0.00042518042049992995
AATSC5m,-0.00605842662721935
AATSC5p,-0.008953397138606512
AATSC5s,-0.03680144641683102
AATSC5v,-1.541674188147037
AATSC6Z,1.7339785377595023
AATSC6c,0.0011691864319492591
AATSC6d,0.06599137498746363
AATSC6i,0.05058433640785147
AATSC6m,8.171954357712364
AATSC6p,0.02349197236838096
AATSC6s,0.10051649784374686
AATSC6v,8.138333938164841
AATSC7Z,0.289909354148307
AATSC7c,-0.001719985934142033
AATSC7d,-0.05016996097192497
AATSC7i,-0.08511163710627662
AATSC7m,1.4167709694699744
AATSC7p,0.0020389943054302576
AATSC7s,0.023930924503755932
AATSC7v,1.779065322818056
AATSC8Z,-0.42720517407458336
AATSC8c,0.002019585957132585
AATSC8d,-0.0403880555937801
AATSC8i,-0.01642342708340698
AATSC8m,-2.039760113733313
AATSC8p,-0.008280623784287662
AATSC8s,0.03027192942219773
AATSC8v,-1.9671531775296947
ATS0are,330.67959999999994
ATS1are,359.969
ATS2are,588.476
ATS3are,690.791
ATS4are,745.7608
ATS5are,797.5138
ATS6are,715.587
ATS7are,597.429
ATS8are,553.1390000000001
ATSC0dv,229.30769230769235
ATSC0pe,6.732407692307688
ATSC0se,4.542706769230767
ATSC1dv,111.84763313609464
ATSC1pe,0.9411610946745576
ATSC1se,0.5372744556212996
ATSC2dv,96.34023668639053
ATSC2pe,0.9289286982248517
ATSC2se,-0.005766284023670674
ATSC3dv,5.3609467455621385
ATSC3pe,-0.3176159763313602
ATSC3se,-0.2799499053254467
ATSC4dv,37.99260355029586
ATSC4pe,2.2036483727810685
ATSC4se,1.894341260355025
ATSC5dv,69.96153846153848
ATSC5pe,0.4763461538461534
ATSC5se,0.2123086153846173
ATSC6dv,107.87869822485207
ATSC6pe,3.2930056213017713
ATSC6se,1.939494023668642
ATSC7dv,0.8668639053254448
ATSC7pe,-0.3290562130177511
ATSC7se,-0.5059953136094699
ATSC8dv,-33.701183431952664
ATSC8pe,-0.5193473372781049
ATSC8se,-0.18666350295858278
AXp-0dv,0.5669216554748477
AXp-1dv,0.29511805988324497
AXp-2dv,0.14563263364237627
AXp-3dv,0.0769900135554873
AXp-4dv,0.03984136518043527
AXp-5dv,0.019388089413115497
AXp-6dv,0.009548474339158761
AXp-7dv,0.005122649562384285
BertzCT,1122.5810807681828
ECIndex,800
ETA_eta,23.88795762522941
GATS1dv,0.3619194291116464
GATS1pe,0.6362768938428807
GATS1se,0.6951307900486086
GATS2dv,0.6998618059303121
GATS2pe,0.7920016079067266
GATS2se,0.8758316509693922
GATS3dv,0.9987793059748776
GATS3pe,1.026565215807149
GATS3se,1.034923245580614
GATS4dv,0.8993042894855825
GATS4pe,0.9083837231374088
GATS4se,0.9293520374019727
GATS5dv,0.8297551157329753
GATS5pe,0.8996920178288029
GATS5se,0.890794918813907
GATS6dv,0.7878541497279378
GATS6pe,0.719512152847945
GATS6se,0.7016140396835103
GATS7dv,1.0339633280278642
GATS7pe,1.1076658336131238
GATS7se,1.1708141165507333
GATS8dv,1.0861814749225713
GATS8pe,1.0996294948427043
GATS8se,1.0933289789095049
LogEE_A,4.336544731474969
LogEE_D,188.81182014964514
MATS1dv,0.46115702479338827
MATS1pe,0.1321704025710939
MATS1se,0.11182068357667521
MATS2dv,0.2374677304085293
MATS2pe,0.07798794718244739
MATS2se,-0.0007174585943901833
MATS3dv,0.011256476201125664
MATS3pe,-0.02271493614400994
MATS3se,-0.02967188991146817
MATS4dv,0.07491795866575265
MATS4pe,0.14800534269943463
MATS4se,0.1885597604794316
MATS5dv,0.12203958403220398
MATS5pe,0.02830168199055544
MATS5se,0.018694459155730914
MATS6dv,0.20731866794785048
MATS6pe,0.21554770386451388
MATS6se,0.18814603826198928
MATS7dv,0.002091258823613383
MATS7pe,-0.027038038229769756
MATS7se,-0.06161795496940313
MATS8dv,-0.08886513812283998
MATS8pe,-0.04664363563963249
MATS8se,-0.024845606341789915
MAXaaCH,1.9834011581752382
MAXaasC,1.1045361604885415
MAXdssC,-0.3315853856974884
MAXsCH3,2.1077380254353195
MAXssNH,2.8974805524061478
MAXsssN,2.2311806289092893
MDEC-11,0.3820962723620983
MDEC-12,4.667026002605397
MDEC-13,4.167286858323029
MDEC-22,8.189830362007998
MDEC-23,18.14078213003178
MDEC-33,10.483060961578028
MDEN-22,0.6962383250419169
MDEN-23,0.3914867641168864
MDEO-12,0.520020955762976
MDEO-22,0.7211247851537042
MINaaCH,1.54217193114492
MINaasC,0.2419605437318284
MINdssC,-0.3315853856974884
MINsCH3,1.7072507208933976
MINssNH,2.8974805524061478
MINsssN,2.2311806289092893
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.5714285714285716
SM1_Dzi,1.5935350853437966
SM1_Dzm,1.5670630303235251
SM1_Dzp,-6.40190433008388
SM1_Dzv,-2.873276425205818
SddssSe,0
SpAD_Dt,588.5891669308537
SpAbs_A,39.22823906008115
SpAbs_D,377.6236402992903
SpMAD_A,1.3076079686693718
SpMAD_D,12.58745467664301
SpMax_A,2.4690651250769378
SpMax_D,188.81182014964514
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,97.54
TpiPC10,8.904074179546557
VAdjMat,6.044394119358453
VE1_DzZ,5.380391374847623
VE1_Dzi,5.380740629124639
VE1_Dzm,5.380394714015364
VE1_Dzp,5.379022939448467
VE1_Dzv,5.379672840674828
VE2_DzZ,0.1793463791615874
VE2_Dzi,0.1793580209708213
VE2_Dzm,0.1793464904671788
VE2_Dzp,0.17930076464828223
VE2_Dzv,0.17932242802249426
VE3_DzZ,2.781373406450127
VE3_Dzi,2.7814383167731322
VE3_Dzm,2.781374027067936
VE3_Dzp,2.781119036580809
VE3_Dzv,2.781239850709293
VR1_DzZ,194.48828339257116
VR1_Dzi,194.51668009530198
VR1_Dzm,194.4886090607334
VR1_Dzp,195.373577289589
VR1_Dzv,195.01842126825971
VR2_DzZ,6.482942779752372
VR2_Dzi,6.483889336510066
VR2_Dzm,6.48295363535778
VR2_Dzp,6.5124525763196335
VR2_Dzv,6.500614042275324
VR3_DzZ,6.368984210285248
VR3_Dzi,6.369130206894272
VR3_Dzm,6.3689858847711545
VR3_Dzp,6.373525795436156
VR3_Dzv,6.37170631081239
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.08845779713003771
Xch-6dv,0.11941549310423775
Xch-7dv,0.12779449141326918
Xpc-4dv,1.6034509896260043
Xpc-5dv,2.1163832800468256
Xpc-6dv,2.2153769075807968
Zagreb1,158.0
Zagreb2,188.0
fragCpx,219.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,3
n5aRing,3
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,21
nBondsD,1
nBondsM,22
nBondsO,33
nBondsS,33
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,3
AATS0are,6.359223076923076
AATS1are,6.544890909090909
AATS2are,6.396478260869565
AATS3are,6.396212962962964
AATS4are,6.484876521739131
AATS5are,6.134721538461538
AATS6are,6.0642966101694915
AATS7are,6.355627659574468
AATS8are,6.431848837209304
AATSC0dv,4.409763313609468
AATSC0pe,0.12946937869822478
AATSC0se,0.08735974556213014
AATSC1dv,2.0335933297471755
AATSC1pe,0.017112019903173774
AATSC1se,0.00976862646584181
AATSC2dv,1.0471764857216361
AATSC2pe,0.010097051067661431
AATSC2se,-6.267700025728994e-05
AATSC3dv,0.049638395792242024
AATSC3pe,-0.0029408886697348167
AATSC3se,-0.0025921287530133955
AATSC4dv,0.3303704656547466
AATSC4pe,0.01916215976331364
AATSC4se,0.016472532698739346
AATSC5dv,0.538165680473373
AATSC5pe,0.0036642011834319495
AATSC5se,0.0016331431952662867
AATSC6dv,0.9142262561428142
AATSC6pe,0.027906827299167554
AATSC6se,0.016436390031090185
AATSC7dv,0.009221956439632391
AATSC7pe,-0.0035005980108271397
AATSC7se,-0.00538292886818585
AATSC8dv,-0.39187422595293797
AATSC8pe,-0.006038922526489592
AATSC8se,-0.0021705058483556137
AETA_eta,0.7962652541743137
ATSC0are,7.277630769230767
ATSC1are,1.0086213017751462
ATSC2are,0.6112378698224833
ATSC3are,-0.5396023668639058
ATSC4are,2.7500319526627193
ATSC5are,0.5803230769230767
ATSC6are,3.30425325443787
ATSC7are,-0.5166556213017762
ATSC8are,-0.5677431952662724
BCUTZ-1h,8.035699173488041
BCUTZ-1l,5.698330142615
BCUTc-1h,0.45993311526277403
BCUTc-1l,-0.5278735375524902
BCUTd-1h,3.2609384216496453
BCUTd-1l,0.9778974449100853
BCUTi-1h,14.56670166512289
BCUTi-1l,10.960365427374006
BCUTm-1h,16.018052073796582
BCUTm-1l,11.710527974382403
BCUTp-1h,1.9836969455941247
BCUTp-1l,0.7150267245798887
BCUTs-1h,7.008272359189624
BCUTs-1l,1.4105978817890237
BCUTv-1h,20.88609469667413
BCUTv-1l,14.681143238455832
BalabanJ,1.285944430438893
Diameter,16
ETA_beta,40.5
GATS1are,0.6556092180925706
GATS2are,0.8312668576766777
GATS3are,1.051182493057992
GATS4are,0.9058768115022914
GATS5are,0.8886559658045938
GATS6are,0.719760864443111
GATS7are,1.131878694312577
GATS8are,1.1159474485445093
HybRatio,0.22727272727272727
Lipinski,True
LogEE_Dt,294.29458346542685
MATS1are,0.13103242313932165
MATS2are,0.0474718057569177
MATS3are,-0.03569960544123738
MATS4are,0.17086504502089958
MATS5are,0.031896263788299656
MATS6are,0.20008044510954148
MATS7are,-0.03927232662632522
MATS8are,-0.04717010165391263
MAXssCH2,0.919784976185364
MINssCH2,0.919784976185364
NsssssAs,0
RotRatio,0.21212121212121213
SM1_Dzpe,1.679620563035496
SM1_Dzse,1.5550311733240931
SMR_VSA1,18.257877995071865
SMR_VSA2,0.0
SMR_VSA3,10.31332651425089
SMR_VSA4,0.0
SMR_VSA5,20.771211599071872
SMR_VSA6,23.30621114668196
SMR_VSA7,59.98511196141578
SMR_VSA8,0.0
SMR_VSA9,22.97467025147179
SpAD_DzZ,292.9777093465393
SpAD_Dzi,285.916017801311
SpAD_Dzm,293.0260956066823
SpAD_Dzp,380.5991777377674
SpAD_Dzv,352.5895483506961
SpAbs_Dt,588.5891669308538
SpDiam_A,4.804678925581721
SpDiam_D,284.8980401450984
SpMAD_Dt,19.619638897695122
SpMax_Dt,294.29458346542685
SsssssAs,0
VE1_Dzpe,5.3803638798241975
VE1_Dzse,5.38039601594508
VE2_Dzpe,0.1793454626608066
VE2_Dzse,0.179346533864836
VE3_Dzpe,2.78136829620967
VE3_Dzse,2.7813742690445244
VMcGowan,297.80000000000075
VR1_Dzpe,194.4829878080724
VR1_Dzse,194.48917478520818
VR2_Dzpe,6.48276626026908
VR2_Dzse,6.482972492840273
VR3_Dzpe,6.368956981618808
VR3_Dzse,6.368988793546403
mZagreb1,9.11111111111111
mZagreb2,6.750000000000001
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,3
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,45
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.13995443786982245
AATSC1are,0.018338569123184476
AATSC2are,0.006643889889374819
AATSC3are,-0.004996318211702832
AATSC4are,0.023913321327501905
AATSC5are,0.004464023668639051
AATSC6are,0.028002146224049746
AATSC7are,-0.005496336396827407
AATSC8are,-0.006601665061235725
AETA_beta,1.35
BCUTdv-1h,6.035529789212092
BCUTdv-1l,0.9872569003884851
BCUTpe-1h,3.51935495764293
BCUTpe-1l,2.2464202552580304
BCUTse-1h,3.72753065446973
BCUTse-1l,2.4421370221932133
ETA_alpha,13.933333333333335
ETA_dBeta,0.5
ETA_eta_B,0.3133268141989376
ETA_eta_F,31.21028103513396
ETA_eta_L,6.385635883012012
ETA_eta_R,55.09823866036337
ETA_psi_1,0.5428571428571431
LabuteASA,172.988552743586
LogEE_DzZ,146.54123562565061
LogEE_Dzi,143.01112673683366
LogEE_Dzm,146.5652832376853
LogEE_Dzp,189.65939843587532
LogEE_Dzv,176.00744653282743
PEOE_VSA1,23.68003914585685
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,10.31332651425089
PEOE_VSA7,57.16941400984153
PEOE_VSA8,30.530652429653884
PEOE_VSA9,11.957090990487519
SM1_Dzare,1.8855281526291297
SpAD_Dzpe,290.97761214101325
SpAD_Dzse,293.2655306144785
SpAbs_DzZ,291.5110426798726
SpAbs_Dzi,284.4287183883235
SpAbs_Dzm,291.563503445047
SpAbs_Dzp,385.72070120183434
SpAbs_Dzv,354.8881694908607
SpDiam_Dt,435.9508763142866
SpMAD_DzZ,9.765923644884644
SpMAD_Dzi,9.530533926710367
SpMAD_Dzm,9.767536520222743
SpMAD_Dzp,12.68663925792558
SpMAD_Dzv,11.752984945023202
SpMax_DzZ,146.54123562565061
SpMax_Dzi,143.01112673683366
SpMax_Dzm,146.5652832376853
SpMax_Dzp,189.65939843587532
SpMax_Dzv,176.00744653282743
VE1_Dzare,5.380232486396112
VE2_Dzare,0.1793410828798704
VE3_Dzare,2.7813438749929236
VR1_Dzare,194.47100011844046
VR2_Dzare,6.482366670614682
VR3_Dzare,6.368895340962032
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,21
nAromBond,21
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4644444444444445
AETA_dBeta,0.016666666666666666
AETA_eta_B,0.010444227139964587
AETA_eta_F,1.040342701171132
AETA_eta_L,0.21285452943373373
AETA_eta_R,1.8366079553454457
BCUTare-1h,3.5732653752619727
BCUTare-1l,2.1968816487985285
ETA_beta_s,20.0
ETA_dPsi_A,0.17114285714285682
ETA_dPsi_B,0.0
ETA_eta_BR,0.6573268141989376
ETA_eta_FL,8.215250865162147
ETA_eta_RL,14.600886748174158
LogEE_Dzpe,145.5447934226078
LogEE_Dzse,146.6845996796834
PEOE_VSA10,5.563451491696996
PEOE_VSA11,11.454175413722904
PEOE_VSA12,11.520494837748885
PEOE_VSA13,5.907179729351506
SlogP_VSA1,10.216698334856808
SlogP_VSA2,29.310019055427546
SlogP_VSA3,0.0
SlogP_VSA4,6.923737199690624
SlogP_VSA5,29.899391069998526
SlogP_VSA6,62.191073285870374
SlogP_VSA7,0.0
SlogP_VSA8,22.97467025147179
SlogP_VSA9,0.0
SpAD_Dzare,288.0564686303631
SpAbs_Dzpe,289.4099662821801
SpAbs_Dzse,291.8141681860427
SpDiam_DzZ,223.63005382313605
SpDiam_Dzi,217.65413279115995
SpDiam_Dzm,223.6643236467555
SpDiam_Dzp,286.74193409190934
SpDiam_Dzv,266.8530102557802
SpMAD_Dzpe,9.699253738033775
SpMAD_Dzse,9.775517687149284
SpMax_Dzpe,145.5447934226078
SpMax_Dzse,146.6845996796834
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,30
AETA_beta_s,0.6666666666666666
AETA_eta_BR,0.021910893806631252
AETA_eta_FL,0.27384169550540494
AETA_eta_RL,0.4866962249391386
DetourIndex,4280
EState_VSA1,0.0
EState_VSA2,11.667427148225947
EState_VSA3,34.159188593826364
EState_VSA4,18.776899086508713
EState_VSA5,0.0
EState_VSA6,31.38600140071451
EState_VSA7,24.26546827384644
EState_VSA8,34.377499248488945
EState_VSA9,13.463340811000045
ETA_beta_ns,20.5
ETA_shape_p,0.13157894736842102
ETA_shape_x,0.0
ETA_shape_y,0.3516746411483253
GhoseFilter,True
LogEE_Dzare,144.0910852536025
SlogP_VSA10,11.374772549367124
SlogP_VSA11,0.0
SpAbs_Dzare,286.29664235457597
SpDiam_Dzpe,222.09553569962213
SpDiam_Dzse,223.84960585282613
SpMAD_Dzare,9.60188228767877
SpMax_Dzare,144.0910852536025
TopoPSA(NO),97.54
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,16.00521794592788
VSA_EState9,51.994782054072125
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6833333333333333
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.035555555555555486
FilterItLogS,-6.858702575070575
SpDiam_Dzare,219.9330191552146
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6205128205128206
ETA_epsilon_2,0.8555555555555553
ETA_epsilon_3,0.44285714285714245
ETA_epsilon_4,0.552525252525252
ETA_epsilon_5,0.8376344086021502
AETA_beta_ns_d,0.03333333333333333
ETA_dEpsilon_A,0.1776556776556782
ETA_dEpsilon_B,0.06798756798756866
ETA_dEpsilon_C,-0.10966810966810953
ETA_dEpsilon_D,0.017921146953405076
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7666666666666667
MDEDescriptor,"0.3820962723620983,4.667026002605397,4.167286858323029,0.0,8.189830362007998,18.14078213003178,0.0,10.483060961578028,0.0,0.0,0.0,0.520020955762976,0.7211247851537042,0.0,0.0,0.0,0.6962383250419169,0.3914867641168864,0.0"
APolDescriptor,60.99744599999998
BCUTDescriptor,"11.850000000000023,15.997944947995302,-0.31489478838197416,0.24004038656542748,5.487519091134227,10.2420361596251"
BPolDescriptor,33.396553999999995
TPSADescriptor,97.54
ALOGPDescriptor,"3.8603000000000005,14.901916090000004,114.06729999999999"
XLogPDescriptor,4.115
VAdjMaDescriptor,6.044394119358453
WeightDescriptor,406.16410535999995
ChiPathDescriptor,"21.087211190881014,14.600886748174158,12.74395555766306,11.261554907263385,9.627164972131478,6.374601750285256,4.5921753332666375,3.449632108006115,17.00764966424543,9.738895976147086,6.699101147549308,4.8503708539957024,3.266991944795694,1.7061518683541643,0.9643959082550349,0.5942273492365772"
ChiChainDescriptor,"0.0,0.0,0.35841374236010204,0.5100855861306698,0.7643870169777546,0.0,0.0,0.08845779713003772,0.11941549310423775,0.12779449141326918"
AtomCountDescriptor,52
BondCountDescriptor,33
SmallRingDescriptor,"4,4,4,4,0,0,3,1,0,0,0"
ChiClusterDescriptor,"1.7560558739553622,0.0,0.4372038098369725,0.0,0.7284386555838192,0.0,0.11779921330399244,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,14,1,5,0,0,0"
ZagrebIndexDescriptor,158.0
LargestChainDescriptor,17
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"61.289366147916766,2.0429788715972257,24.29073235795499,11.797445255750329,12.493287102204622"
FractionalPSADescriptor,0.24014923700248275
WienerNumbersDescriptor,"2724.0,45.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.61126665717971,7.834915493582005,9.387017142659584,1.6034509896260036,2.116383280046827,1.8949429250708711"
FractionalCSP3Descriptor,0.22727272727272727
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,2,0,0,8,0,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,25
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.168044077134986,10.744801512287335,5.333333333333333"
AromaticAtomsCountDescriptor,21
AromaticBondsCountDescriptor,21
FragmentComplexityDescriptor,2155.08
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.22727272727272727
AutocorrelationDescriptorMass,"34.5377973472697,36.93065661205917,52.03474649973803,50.97857775860508,55.24756672447131"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.5702528050995275,-0.15150102326046483,-0.11647397746762447,-0.08191254931702684,0.0530943935200298"
EccentricConnectivityIndexDescriptor,800
AutocorrelationDescriptorPolarizability,"1860.8742859583633,2178.6872577849895,3030.2434621098705,2886.1156859384805,2806.7129989489226"
