DLiP-ID,T005JR
AATSC5Z,0.6077170823327723
AATSC5c,-0.007024366198843724
AATSC5d,0.015258948323784667
AATSC5i,-0.05540810033577925
AATSC5m,2.9732900311954413
AATSC5p,0.01367235046372924
AATSC5s,-0.138990082979154
AATSC5v,4.966290068722265
AATSC6Z,0.5536150827330562
AATSC6c,0.005677903610855048
AATSC6d,-0.06851863942025196
AATSC6i,0.231774391417279
AATSC6m,2.489154522201185
AATSC6p,0.009918258860699074
AATSC6s,0.7013743303051483
AATSC6v,1.6637365448948693
AATSC7Z,-0.8614401265785347
AATSC7c,-0.0009100197359700622
AATSC7d,-0.06348150119776415
AATSC7i,-0.16827384349337093
AATSC7m,-4.1087268336142895
AATSC7p,-0.025357165093363387
AATSC7s,-0.117818138651472
AATSC7v,-5.945418866623935
AATSC8Z,-0.800354153727856
AATSC8c,0.0005477244144681756
AATSC8d,-0.03859462336970988
AATSC8i,-0.08414109584651533
AATSC8m,-3.778276157520776
AATSC8p,-0.011065953332151084
AATSC8s,-0.2502967711301045
AATSC8v,-3.8327869662598752
ATS0are,323.37449999999995
ATS1are,344.6329
ATS2are,622.313
ATS3are,837.6338000000001
ATS4are,842.5428
ATS5are,732.068
ATS6are,671.4488
ATS7are,645.3960000000001
ATS8are,646.753
ATSC0dv,212.03921568627456
ATSC0pe,7.284192156862742
ATSC0se,4.814109647058823
ATSC1dv,65.07689350249903
ATSC1pe,-0.12388204536716525
ATSC1se,-0.2698246920415241
ATSC2dv,48.66974240676663
ATSC2pe,0.9438601691657064
ATSC2se,0.8256376193771612
ATSC3dv,10.502499038831212
ATSC3pe,0.07972302960399759
ATSC3se,-0.02053116955017062
ATSC4dv,17.599769319492502
ATSC4pe,0.8001682814302192
ATSC4se,0.5989197785467146
ATSC5dv,14.808150711264895
ATSC5pe,-0.7097733948481386
ATSC5se,-0.9844960968858093
ATSC6dv,22.2714340638216
ATSC6pe,2.8255202229911576
ATSC6se,2.4137727335640116
ATSC7dv,-69.35447904652058
ATSC7pe,-1.1604447904652042
ATSC7se,-0.6751889273356403
ATSC8dv,-49.668204536716665
ATSC8pe,-1.265462437524028
ATSC8se,-0.6885611626297585
AXp-0dv,0.5668987539860059
AXp-1dv,0.32577827241787627
AXp-2dv,0.1792592458258191
AXp-3dv,0.10398056129067952
AXp-4dv,0.05741650770835532
AXp-5dv,0.03248949119733273
AXp-6dv,0.016908613988443733
AXp-7dv,0.009890895200524573
BertzCT,680.6931532563718
ECIndex,657
ETA_eta,24.645920226706924
GATS1dv,0.4871829319784624
GATS1pe,0.7261265448682113
GATS1se,0.7524363976561615
GATS2dv,0.7519306039412249
GATS2pe,0.7078544673379941
GATS2se,0.6349146994313335
GATS3dv,0.9070763905669722
GATS3pe,0.8501486303552694
GATS3se,0.8133233399904808
GATS4dv,0.9440761171106694
GATS4pe,0.8994089186859152
GATS4se,0.8919114301671801
GATS5dv,0.9461209967649705
GATS5pe,0.9283858577557268
GATS5se,0.9356013957159869
GATS6dv,1.00884684772709
GATS6pe,0.8192786365809177
GATS6se,0.7588712951051049
GATS7dv,1.1586209472051894
GATS7pe,1.0120407149770425
GATS7se,1.0102694856346814
GATS8dv,1.1427494273804608
GATS8pe,1.1121257272665115
GATS8se,1.0983157608864058
LogEE_A,4.176986693122565
LogEE_D,155.65503782610298
MATS1dv,0.29532820836721085
MATS1pe,-0.016365198588295948
MATS1se,-0.05393367563813779
MATS2dv,0.11945022136836976
MATS2pe,0.06743267152171889
MATS2se,0.08925192580217073
MATS3dv,0.018438520490469894
MATS3pe,0.004074290668182675
MATS3se,-0.0015876227765575614
MATS4dv,0.030674809626812256
MATS4pe,0.04059672761347742
MATS4se,0.04597733213114411
MATS5dv,0.02919409266069787
MATS5pe,-0.04073321295153202
MATS5se,-0.08548863179929005
MATS6dv,0.05053546939501902
MATS6pe,0.1866299487849449
MATS6se,0.2412374395598092
MATS7dv,-0.16039660127185557
MATS7pe,-0.07812318236432307
MATS7se,-0.06877746597353172
MATS8dv,-0.11486801297463403
MATS8pe,-0.08519315489559671
MATS8se,-0.07013961576701327
MAXaaCH,1.4951612496850593
MAXaasC,0.42124574829931993
MAXaasN,1.5649514991181657
MAXdssC,-0.09511999244142055
MAXssNH,3.3458794426662797
MAXsssN,1.8384524909213762
MDEC-22,12.024094109199485
MDEC-23,14.827413170208846
MDEC-33,3.747669404377672
MDEN-22,0.4217163326508746
MDEN-23,1.4422495703074083
MDEN-33,0.33333333333333337
MDEO-11,1.0129094569634634
MINaaCH,1.4951612496850593
MINaasC,0.15179969704951657
MINaasN,1.5649514991181657
MINdssC,-0.9777764640193276
MINssNH,2.507210300021447
MINsssN,1.8384524909213762
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.7142857142857144
SM1_Dzi,1.8187846708014441
SM1_Dzm,1.7095632088057127
SM1_Dzp,-6.920086148265698
SM1_Dzv,-3.1926010534492466
SddssSe,0
SpAD_Dt,504.0458164567818
SpAbs_A,33.21444860393637
SpAbs_D,311.310075652206
SpMAD_A,1.2774787924590911
SpMAD_D,11.973464448161767
SpMax_A,2.464603371663421
SpMax_D,155.65503782610298
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,116.56
TpiPC10,7.635967916949958
VAdjMat,5.807354922057604
VE1_DzZ,4.98989218746267
VE1_Dzi,4.986774342671207
VE1_Dzm,4.98989937194916
VE1_Dzp,4.997304682294731
VE1_Dzv,4.998359161184541
VE2_DzZ,0.19191893028702575
VE2_Dzi,0.1917990131796618
VE2_Dzm,0.19191920661342923
VE2_Dzp,0.19220402624210503
VE2_Dzv,0.19224458312248235
VE3_DzZ,2.562925748838553
VE3_Dzi,2.5623007214541964
VE3_Dzm,2.5629271886454763
VE3_Dzp,2.564410148573496
VE3_Dzv,2.564621135839621
VR1_DzZ,155.4603979678077
VR1_Dzi,155.82812470193235
VR1_Dzm,155.4602648759709
VR1_Dzp,155.46976185277452
VR1_Dzv,155.05531503956075
VR2_DzZ,5.9792460756849115
VR2_Dzi,5.993389411612783
VR2_Dzm,5.979240956768111
VR2_Dzp,5.979606225106712
VR2_Dzv,5.963665963060029
VR3_DzZ,6.0019024687632445
VR3_Dzi,6.004265080156835
VR3_Dzm,6.00190161264879
VR3_Dzp,6.0019627001989795
VR3_Dzv,5.999293369506266
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.028867513459481287
Xch-6dv,0.14644871163137765
Xch-7dv,0.17204902296261199
Xpc-4dv,1.3813095809804614
Xpc-5dv,1.7446014705449617
Xpc-6dv,2.0949937680040516
Zagreb1,132.0
Zagreb2,152.0
fragCpx,134.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,2
n6FRing,0
n6HRing,2
n6aRing,0
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,5
nBondsD,3
nBondsM,8
nBondsO,28
nBondsS,45
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.340676470588234
AATS1are,6.502507547169811
AATS2are,6.350132653061224
AATS3are,6.114115328467154
AATS4are,6.105382608695653
AATS5are,6.00055737704918
AATS6are,6.334422641509434
AATS7are,6.20573076923077
AATS8are,6.218778846153847
AATSC0dv,4.15763168012303
AATSC0pe,0.1428272971933871
AATSC0se,0.09439430680507495
AATSC1dv,1.2278659151414912
AATSC1pe,-0.0023373970823993445
AATSC1se,-0.005091031925311775
AATSC2dv,0.49663002455884314
AATSC2pe,0.009631226215976596
AATSC2se,0.00842487366711389
AATSC3dv,0.07666057692577527
AATSC3pe,0.0005819199241167707
AATSC3se,-0.00014986255146109942
AATSC4dv,0.12753456028617755
AATSC4pe,0.005798320879929125
AATSC4se,0.0043399983952660485
AATSC5dv,0.12137828451856472
AATSC5pe,-0.0058178147118699884
AATSC5se,-0.008069640138408272
AATSC6dv,0.2101078685266189
AATSC6pe,0.02665585116029394
AATSC6se,0.022771440882679354
AATSC7dv,-0.6668699908319287
AATSC7pe,-0.011158122985242349
AATSC7se,-0.006492201224381156
AATSC8dv,-0.4775788897761218
AATSC8pe,-0.012167908053115654
AATSC8se,-0.006620780409901524
AETA_eta,0.9479200087194971
ATSC0are,7.866215686274505
ATSC1are,-0.23864767397154926
ATSC2are,1.048909073433295
ATSC3are,0.060465705497885214
ATSC4are,1.1073928489042666
ATSC5are,-1.1620649750096117
ATSC6are,3.270204652056901
ATSC7are,-1.179567281814686
ATSC8are,-1.265175124951941
BCUTZ-1h,8.029542468755336
BCUTZ-1l,5.755194975673869
BCUTc-1h,0.4427430432787769
BCUTc-1l,-0.4244623250959303
BCUTd-1h,3.219028262906401
BCUTd-1l,0.9725781829583544
BCUTi-1h,14.69236773996226
BCUTi-1l,11.021518552433424
BCUTm-1h,16.015086440816717
BCUTm-1l,11.771031618819928
BCUTp-1h,1.933104598314357
BCUTp-1l,0.7414741865837785
BCUTs-1h,7.010457959378974
BCUTs-1l,1.2141092330138212
BCUTv-1h,20.82014547468423
BCUTv-1l,14.700469003593875
BalabanJ,1.4297018911514512
Diameter,16
ETA_beta,26.0
GATS1are,0.7455336257966594
GATS2are,0.7052278644578124
GATS3are,0.8434712791916357
GATS4are,0.8834837729112524
GATS5are,0.937861142767734
GATS6are,0.811168384669619
GATS7are,1.0081789262978302
GATS8are,1.1088895564225345
HybRatio,0.6470588235294118
Lipinski,True
LogEE_Dt,252.0229082283909
MATS1are,-0.029193466150380803
MATS2are,0.06939306854885627
MATS3are,0.002861494286638201
MATS4are,0.05202678076282277
MATS5are,-0.06175539540475924
MATS6are,0.20001998600250848
MATS7are,-0.0735349335541707
MATS8are,-0.07887177796641076
MAXssCH2,1.1533980762236533
MAXsssCH,0.6587604112247522
MINssCH2,-0.15009849773242645
MINsssCH,0.6587604112247522
NsssssAs,0
RotRatio,0.25
SM1_Dzpe,1.8408047735618116
SM1_Dzse,1.6952941664361783
SMR_VSA1,19.49013894705617
SMR_VSA2,0.0
SMR_VSA3,25.31397168230936
SMR_VSA4,5.917906046161393
SMR_VSA5,32.22804289761662
SMR_VSA6,32.72378202956288
SMR_VSA7,17.454223058158533
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,270.1973147335001
SpAD_Dzi,262.359307279993
SpAD_Dzm,270.2428909851512
SpAD_Dzp,355.4228590100903
SpAD_Dzv,326.8176356431603
SpAbs_Dt,504.0458164567817
SpDiam_A,4.812237834576217
SpDiam_D,235.2764548385248
SpMAD_Dt,19.38637755603007
SpMax_Dt,252.0229082283909
SsssssAs,0
VE1_Dzpe,4.989365283142281
VE1_Dzse,4.989964492017969
VE2_Dzpe,0.19189866473624156
VE2_Dzse,0.19192171123146035
VE3_Dzpe,2.5628201489334637
VE3_Dzse,2.562940238937484
VMcGowan,269.69000000000034
VR1_Dzpe,155.50534269288593
VR1_Dzse,155.4544761642975
VR2_Dzpe,5.980974718957151
VR2_Dzse,5.979018314011442
VR3_Dzpe,6.002191534210104
VR3_Dzse,6.001864375998931
mZagreb1,8.38888888888889
mZagreb2,5.777777777777776
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,2
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,48
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.15423952326028442
AATSC1are,-0.004502786301349986
AATSC2are,0.010703153810543828
AATSC3are,0.00044135551458310377
AATSC4are,0.008024585861625121
AATSC5are,-0.009525122745980424
AATSC6are,0.03085098728355567
AATSC7are,-0.01134199309437198
AATSC8are,-0.012165145432230202
AETA_beta,1.0
BCUTdv-1h,6.024497834293694
BCUTdv-1l,1.8825815373595667
BCUTpe-1h,3.501665863700767
BCUTpe-1l,2.297362331039587
BCUTse-1h,3.7145478955460525
BCUTse-1l,2.492644692489716
ETA_alpha,11.833333333333336
ETA_dBeta,-9.0
ETA_eta_B,0.3724996667149014
ETA_eta_F,20.04404164858015
ETA_eta_L,7.542251731281241
ETA_eta_R,44.689961875287075
ETA_psi_1,0.5085959885386823
LabuteASA,151.27452196069865
LogEE_DzZ,135.16459143268412
LogEE_Dzi,131.2496068965658
LogEE_Dzm,135.1871979236835
LogEE_Dzp,177.32806363391404
LogEE_Dzv,163.2860254733706
PEOE_VSA1,20.640014333703846
PEOE_VSA2,19.06541448736065
PEOE_VSA3,0.0
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,38.269883726764576
PEOE_VSA8,25.700636286199337
PEOE_VSA9,12.965578028838586
SM1_Dzare,2.071195905072126
SpAD_Dzpe,268.1699572814904
SpAD_Dzse,270.4874567899908
SpAbs_DzZ,268.636477605454
SpAbs_Dzi,260.8660100873165
SpAbs_Dzm,268.6863010854225
SpAbs_Dzp,361.57621341609376
SpAbs_Dzv,329.7646520001904
SpDiam_Dt,353.70054925163663
SpMAD_DzZ,10.392204412826926
SpMAD_Dzi,10.090742587692038
SpMAD_Dzm,10.393957345582738
SpMAD_Dzp,13.67010996192655
SpMAD_Dzv,12.569909063198473
SpMax_DzZ,135.16459143268412
SpMax_Dzi,131.2496068965658
SpMax_Dzm,135.1871979236835
SpMax_Dzp,177.32806363391404
SpMax_Dzv,163.2860254733706
VE1_Dzare,4.988726338742685
VE2_Dzare,0.19187408995164174
VE3_Dzare,2.5626920794739556
VR1_Dzare,155.54690661514704
VR2_Dzare,5.9825733313518095
VR3_Dzare,6.002458781417614
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,5
nAromBond,5
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.45512820512820523
AETA_dBeta,-0.34615384615384615
AETA_eta_B,0.014326910258265439
AETA_eta_F,0.7709246787915442
AETA_eta_L,0.2900866050492785
AETA_eta_R,1.7188446875110412
BCUTare-1h,3.555600440167722
BCUTare-1l,2.2490816847323676
ETA_beta_s,17.5
ETA_dPsi_A,0.2054040114613177
ETA_dPsi_B,0.0
ETA_eta_BR,0.6304996667149014
ETA_eta_FL,4.999462164376953
ETA_eta_RL,12.541713895658194
LogEE_Dzpe,134.1557788243437
LogEE_Dzse,135.3089320167814
PEOE_VSA10,5.693927994848461
PEOE_VSA11,5.693927994848461
PEOE_VSA12,0.0
PEOE_VSA13,11.814359458703011
SlogP_VSA1,10.633577208012662
SlogP_VSA2,70.29436864535515
SlogP_VSA3,11.339293589984397
SlogP_VSA4,5.917906046161393
SlogP_VSA5,46.660216849544604
SlogP_VSA6,6.06636706846161
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,265.30226626574654
SpAbs_Dzpe,266.51294089212524
SpAbs_Dzse,268.9433436708613
SpDiam_DzZ,205.13922679209298
SpDiam_Dzi,199.23631899739075
SpDiam_Dzm,205.17091085758221
SpDiam_Dzp,265.12556928025225
SpDiam_Dzv,245.47885938542984
SpMAD_Dzpe,10.314229126211169
SpMAD_Dzse,10.403363722691953
SpMax_Dzpe,134.1557788243437
SpMax_Dzse,135.3089320167814
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.6730769230769231
AETA_eta_BR,0.024249987181342362
AETA_eta_FL,0.1922870063221905
AETA_eta_RL,0.482373611371469
DetourIndex,3202
EState_VSA1,11.876485017303356
EState_VSA2,24.566685753038552
EState_VSA3,24.701346852835
EState_VSA4,38.89673408651575
EState_VSA5,6.06636706846161
EState_VSA6,4.681802935145185
EState_VSA7,4.899909730850478
EState_VSA8,15.732259016313698
EState_VSA9,5.106527394840706
ETA_beta_ns,8.5
ETA_shape_p,0.11267605633802814
ETA_shape_x,0.0
ETA_shape_y,0.3211267605633802
GhoseFilter,True
LogEE_Dzare,132.7307945138376
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,263.4852881859889
SpDiam_Dzpe,203.6763494266748
SpDiam_Dzse,205.34803719275868
SpMAD_Dzare,10.203933317913329
SpMax_Dzare,132.7307945138376
TopoPSA(NO),116.56
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.5649514991181657
VSA_EState9,64.10171516754852
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.3269230769230769
EState_VSA10,14.383611552215466
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04487179487179478
FilterItLogS,-2.4678269468863445
SpDiam_Dzare,201.64063305760178
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6032679738562092
ETA_epsilon_2,0.8948717948717945
ETA_epsilon_3,0.44054054054054076
ETA_epsilon_4,0.5918238993710693
ETA_epsilon_5,0.833333333333333
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.16272743331566847
ETA_dEpsilon_B,0.011444074485139955
ETA_dEpsilon_C,-0.1512833588305285
ETA_dEpsilon_D,0.06153846153846143
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.6538461538461539
MDEDescriptor,"0.0,0.0,0.0,0.0,12.024094109199485,14.827413170208846,0.0,3.747669404377672,0.0,0.0,1.0129094569634634,0.0,0.0,0.0,0.0,0.0,0.4217163326508746,1.4422495703074083,0.33333333333333337"
APolDescriptor,55.297824999999975
BCUTDescriptor,"11.988451107164549,16.0062894051458,-0.3477576502429863,0.32086212190329283,3.7359449988406723,9.669891379547112"
BPolDescriptor,35.48417499999999
TPSADescriptor,116.56
ALOGPDescriptor,"-2.2731999999999997,5.167438239999998,89.5463"
XLogPDescriptor,-0.14300000000000035
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,363.19065448000003
ChiPathDescriptor,"18.518297090128677,12.541713895658194,11.23538563109212,9.029206096164327,7.099643105868126,5.528436868683955,4.062127842050276,2.723133563611903,14.739367603636152,9.121791627700535,6.811851341381125,4.991066941952616,3.4449904625013175,2.40422234860262,1.3865063470523853,0.8703987776461617"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.3367701210266096,0.5868002630533129,0.0,0.0,0.028867513459481284,0.14644871163137768,0.172049022962612"
AtomCountDescriptor,51
BondCountDescriptor,28
SmallRingDescriptor,"3,1,2,1,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.67660754930914,0.0,0.3606849769385113,0.0,0.6769619723026934,0.0,0.0681954576897191,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,3,0,6,4,1,0"
ZagrebIndexDescriptor,132.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"52.75677069614491,2.0291065652363427,26.022954692584946,9.91933559646315,16.103619096121776"
FractionalPSADescriptor,0.32093336808703227
WienerNumbersDescriptor,"1934.0,37.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.630429140190323,5.167134964313077,6.856402222393939,1.3813095809804612,1.7446014705449608,1.900138483881306"
FractionalCSP3Descriptor,0.6470588235294118
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,10,0,0,1,1,0,0,3,2,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"20.727040816326532,9.97229916897507,5.75"
AromaticAtomsCountDescriptor,5
AromaticBondsCountDescriptor,5
FragmentComplexityDescriptor,2159.09
HBondAcceptorCountDescriptor,8
HybridizationRatioDescriptor,0.6470588235294118
AutocorrelationDescriptorMass,"30.897777648546185,31.3501675416112,43.70248913591111,42.48098310205769,37.757540408745356"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.7511788427738411,-0.3450706605678961,-0.08885711556101632,0.048925653295928954,0.23018293052149819"
EccentricConnectivityIndexDescriptor,657
AutocorrelationDescriptorPolarizability,"1557.1188598275407,1799.2101216782355,2439.818031350657,2338.3491753533276,2007.1931115147154"
