DLiP-ID,C002IQ
piPC3,4.78957290898587
piPC4,5.497168225293202
piPC5,6.156581660899843
piPC6,6.572020270541436
piPC7,7.038838364447133
piPC8,7.463802206103007
piPC9,7.869076138750349
AATS0Z,24.583333333333332
AATS0d,3.7916666666666665
AATS0i,154.55320191669753
AATS0m,97.36425829166667
AATS0p,1.7546008393183754
AATS0s,4.589120370370371
AATS0v,260.21576553357073
AATS1Z,26.576923076923077
AATS1d,4.5
AATS1i,141.47701839401927
AATS1m,102.28129219230763
AATS1p,2.0653756453846146
AATS1s,3.3440170940170946
AATS1v,303.0325382575124
AATS2Z,24.285714285714285
AATS2d,4.285714285714286
AATS2i,142.85295786195718
AATS2m,92.1895725714286
AATS2p,1.911206609047618
AATS2s,3.2407407407407414
AATS2v,275.66818701993185
AATS3Z,20.545454545454547
AATS3d,3.5636363636363635
AATS3i,151.52470663439811
AATS3m,76.70477652727274
AATS3p,1.5963155790744366
AATS3s,3.2737373737373745
AATS3v,226.85237669983763
AATS4Z,18.076923076923077
AATS4d,3.019230769230769
AATS4i,156.65693901613255
AATS4m,65.56682682692305
AATS4p,1.4122287136748848
AATS4s,3.701923076923077
AATS4v,197.54736337924925
AATS5Z,14.926829268292684
AATS5d,2.658536585365854
AATS5i,157.44635457500596
AATS5m,52.08907443902438
AATS5p,1.3461670955876586
AATS5s,3.4146341463414633
AATS5v,181.63211836798538
AATS6Z,11.857142857142858
AATS6d,2.357142857142857
AATS6i,154.31307362270346
AATS6m,39.12915621428569
AATS6p,1.3356463054069998
AATS6s,2.595238095238095
AATS6v,166.61605397853324
AATS7Z,7.5
AATS7d,1.9
AATS7i,160.0282598440147
AATS7m,21.9954841
AATS7p,1.0804004574546997
AATS7s,1.9
AATS7v,120.51878332652322
AATS8Z,3.0
AATS8d,1.4
AATS8i,172.1996102997094
AATS8m,5.4524736
AATS8p,0.7121854669094
AATS8s,1.4
AATS8v,64.54489320676561
AMID_C,1.8304878403561473
AMID_N,0.138911771173134
AMID_O,0.12003376618115473
AMID_X,0.0
AMID_h,0.2589455373542887
ATS0dv,204.0
ATS0pe,149.1677
ATS0se,182.04623600000002
ATS1dv,222.0
ATS1pe,166.87900000000002
ATS1se,198.36246000000006
ATS2dv,324.0
ATS2pe,266.5770000000001
ATS2se,318.99732800000015
ATS3dv,342.0
ATS3pe,343.724
ATS3se,418.093796
ATS4dv,258.0
ATS4pe,327.81759999999997
ATS4se,401.67283599999996
ATS5dv,138.0
ATS5pe,252.58499999999998
ATS5se,313.57935999999995
ATS6dv,54.0
ATS6pe,163.27100000000002
ATS6se,204.94140000000002
ATS7dv,18.0
ATS7pe,109.365
ATS7se,140.8034
ATS8dv,0.0
ATS8pe,51.48000000000001
ATS8se,68.781312
ATSC0Z,156.5
ATSC0c,0.3386155181965684
ATSC0d,13.958333333333334
ATSC0i,35.83117699118392
ATSC0m,748.7739139583332
ATSC0p,5.5713416861089575
ATSC0s,33.69328703703703
ATSC0v,1198.5949476312283
ATSC1Z,4.625
ATSC1c,-0.14481553505554445
ATSC1d,5.170138888888889
ATSC1i,2.8479214981297867
ATSC1m,23.57319158680569
ATSC1p,0.45505207062766895
ATSC1s,-2.4651813271604937
ATSC1v,88.08114448690011
ATSC2Z,-14.875
ATSC2c,-0.04964220350042831
ATSC2d,-0.5104166666666685
ATSC2i,-14.689287291055866
ATSC2m,-74.70092942708312
ATSC2p,-1.6383762118830116
ATSC2s,-2.576678240740741
ATSC2v,-282.25852152405434
ATSC3Z,19.6875
ATSC3c,-0.04014641174824313
ATSC3d,-5.487847222222223
ATSC3i,-13.453614642232594
ATSC3m,89.47624780381953
ATSC3p,-1.361763798773238
ATSC3s,3.3556616512345676
ATSC3v,-105.56549081028328
ATSC4Z,-33.25
ATSC4c,0.1345588455612493
ATSC4d,-7.534722222222223
ATSC4i,1.2361795995926124
ATSC4m,-160.92322970138886
ATSC4p,-1.0005889906698675
ATSC4s,1.48514660493827
ATSC4v,-242.2322189280605
ATSC5Z,-62.6875
ATSC5c,-0.060886965272347104
ATSC5d,-3.053819444444443
ATSC5i,9.74613354682746
ATSC5m,-289.9888695954861
ATSC5p,0.8741573413181135
ATSC5s,-15.555893132716053
ATSC5v,-46.98690474561767
ATSC6Z,-54.75
ATSC6c,-0.014625134304830872
ATSC6d,-1.7847222222222214
ATSC6i,-5.3258475408485335
ATSC6m,-260.81302653472227
ATSC6p,-1.0397036572610343
ATSC6s,-7.100501543209876
ATSC6v,-331.4637255117057
ATSC7Z,1.25
ATSC7c,-0.010043851118674877
ATSC7d,1.8680555555555567
ATSC7i,-4.861616687532814
ATSC7m,3.2341975347220995
ATSC7p,-0.6578837892702976
ATSC7s,1.7602237654321002
ATSC7v,-99.17376623456857
ATSC8Z,40.625
ATSC8c,0.008525777631765413
ATSC8d,3.1006944444444455
ATSC8i,3.574999153632072
ATSC8m,194.18977093402762
ATSC8p,0.9402592549716848
ATSC8s,3.0190007716049396
ATSC8v,260.9708215289103
AXp-0d,0.6833808251084706
AXp-1d,0.43295137325330213
AXp-2d,0.2713167353899128
AXp-3d,0.17329217358141852
AXp-4d,0.11192910780254141
AXp-5d,0.07170214365305454
AXp-6d,0.046581769438774644
AXp-7d,0.031051385091066405
GATS1Z,0.6839518309166872
GATS1c,1.3322848620620606
GATS1d,0.6020665901262916
GATS1i,0.8839107706157568
GATS1m,0.6860345351311932
GATS1p,0.7654991863114866
GATS1s,0.532027280198075
GATS1v,0.7327128209430629
GATS2Z,0.8083067092651758
GATS2c,0.9595082326664452
GATS2d,1.098507462686567
GATS2i,1.164538410101854
GATS2m,0.8143383735029751
GATS2p,1.0282381674932457
GATS2s,0.6058779940817659
GATS2v,0.9641242772925968
GATS3Z,0.8590763868719141
GATS3c,1.197137347489811
GATS3d,1.2433107191316146
GATS3i,1.1545299763592298
GATS3m,0.8614512868098992
GATS3p,1.0191146264786877
GATS3s,0.8051914146792373
GATS3v,0.9447300364524537
GATS4Z,1.1107151634308183
GATS4c,1.2388507746760453
GATS4d,1.2516647531572904
GATS4i,1.004932359138749
GATS4m,1.1055995368926301
GATS4p,1.0191445067123854
GATS4s,1.4219605066020513
GATS4v,1.0119753496230588
GATS5Z,1.299384399594795
GATS5c,1.1873671696660135
GATS5d,1.0851110302147797
GATS5i,0.7854762898956832
GATS5m,1.285038078236754
GATS5p,0.9100507245414126
GATS5s,2.0427983387387725
GATS5v,1.0037095518382901
GATS6Z,1.3069374714742128
GATS6c,0.5131526315589064
GATS6d,0.8238805970149253
GATS6i,1.002639182984659
GATS6m,1.3090417837644237
GATS6p,1.1897783612012311
GATS6s,1.045613587401915
GATS6v,1.291474391441023
GATS7Z,1.1022364217252396
GATS7c,0.2844771297013971
GATS7d,0.49432835820895515
GATS7i,1.0527618883292416
GATS7m,1.1156310957522015
GATS7p,1.2464372060992799
GATS7s,0.20478856789529734
GATS7v,1.296000083932078
GATS8Z,0.7348242811501597
GATS8c,0.20585830067325506
GATS8d,0.3295522388059702
GATS8i,0.7018412588861611
GATS8m,0.743754063834801
GATS8p,0.8309581373995198
GATS8s,0.13652571193019825
GATS8v,0.8640000559547186
MATS1Z,0.027279429835340378
MATS1c,-0.39477186168181044
MATS1d,0.34190585533869117
MATS1i,0.07336768798594251
MATS1m,0.029060666713159926
MATS1p,0.07539441823180194
MATS1s,-0.06753725131657873
MATS1v,0.06783415197498142
MATS2Z,-0.054313099041533544
MATS2c,-0.0837734005219128
MATS2d,-0.02089552238805978
MATS2i,-0.2342618679285136
MATS2m,-0.057008189776867675
MATS2p,-0.16804120640332137
MATS2s,-0.04369973058784849
MATS2v,-0.13456638044969912
MATS3Z,0.05489398780133605
MATS3c,-0.05173547364490727
MATS3d,-0.1715603799185889
MATS3i,-0.1638424606862377
MATS3m,0.05214415210252798
MATS3p,-0.1066572894968245
MATS3s,0.04345936087889302
MATS3v,-0.038432450875523
MATS4Z,-0.09805849102973703
MATS4c,0.18340589615470207
MATS4d,-0.24913892078071184
MATS4i,0.01592312836169421
MATS4m,-0.09919183678494504
MATS4p,-0.08289032147095297
MATS4s,0.020343882698319146
MATS4v,-0.0932754521283884
MATS5Z,-0.2344736226914985
MATS5c,-0.10525551396210739
MATS5d,-0.12806698216235887
MATS5i,0.15922038466423963
MATS5m,-0.2267033867471
MATS5p,0.09184535560049782
MATS5s,-0.2702582461914071
MATS5v,-0.022947309816003958
MATS6Z,-0.2998630762209037
MATS6c,-0.03702083552137626
MATS6d,-0.10959488272921103
MATS6i,-0.1274033554352225
MATS6m,-0.2985601108380596
MATS6p,-0.15995690330545853
MATS6s,-0.1806337319717142
MATS6v,-0.23703734550675903
MATS7Z,0.009584664536741214
MATS7c,-0.03559382454354391
MATS7d,0.16059701492537323
MATS7i,-0.16281742646842964
MATS7m,0.0051831894371823515
MATS7p,-0.1417002567070552
MATS7s,0.06269107897358392
MATS7v,-0.09929002263581845
MATS8Z,0.6230031948881789
MATS8c,0.060428022983751
MATS8d,0.5331343283582092
MATS8i,0.23945621353236698
MATS8m,0.6224247954604903
MATS8p,0.4050410725227078
MATS8s,0.21504585895366024
MATS8v,0.5225534889056511
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,4
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,20.264830988413912
SpAD_D,89.13260412087897
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,496
TMWC10,103.82719972573337
TSRW10,47.796304732044646
VE1_Dt,3.8705210251494506
VE2_Dt,0.2580347350099634
VE3_Dt,1.758854237909368
VR1_Dt,66.386846773548
VR2_Dt,4.4257897849032
VR3_Dt,4.600964054208167
Xc-3dv,0.33970617090279576
Xc-4dv,0.0
Xc-5dv,0.07112944921610614
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.21202758782931808
Xch-7d,0.3877371560452639
Xp-0dv,8.02705044398087
Xp-1dv,4.858824683611183
Xp-2dv,3.545291709197351
Xp-3dv,2.612719207018656
Xp-4dv,1.8704122758241668
Xp-5dv,1.3200270654285626
Xp-6dv,0.6885970060112457
Xp-7dv,0.407509031384233
Xpc-4d,2.3573430858781244
Xpc-5d,4.16230288333313
Xpc-6d,6.762116884862596
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,26
nFRing,1
nHBAcc,1
nHBDon,1
nHRing,1
nSpiro,0
naRing,3
piPC10,7.898052750207575
AATS0dv,8.5
AATS0pe,6.215320833333333
AATS0se,7.5852598333333345
AATS1dv,8.538461538461538
AATS1pe,6.4184230769230775
AATS1se,7.629325384615386
AATS2dv,7.714285714285714
AATS2pe,6.347071428571431
AATS2se,7.59517447619048
AATS3dv,6.218181818181818
AATS3pe,6.249527272727272
AATS3se,7.6017053818181815
AATS4dv,4.961538461538462
AATS4pe,6.304184615384615
AATS4se,7.724477615384615
AATS5dv,3.3658536585365852
AATS5pe,6.160609756097561
AATS5se,7.64827707317073
AATS6dv,1.9285714285714286
AATS6pe,5.831107142857143
AATS6se,7.319335714285715
AATS7dv,0.9
AATS7pe,5.468249999999999
AATS7se,7.040170000000001
AATS8dv,0.0
AATS8pe,5.1480000000000015
AATS8se,6.8781312
AATSC0Z,6.520833333333333
AATSC0c,0.014108979924857016
AATSC0d,0.5815972222222222
AATSC0i,1.4929657079659968
AATSC0m,31.198913081597215
AATSC0p,0.23213923692120655
AATSC0s,1.4038869598765429
AATSC0v,49.941456151301175
AATSC1Z,0.1778846153846154
AATSC1c,-0.005569828271367094
AATSC1d,0.19885149572649574
AATSC1i,0.10953544223576103
AATSC1m,0.906661214877142
AATSC1p,0.017502002716448806
AATSC1s,-0.09481466642924975
AATSC1v,3.387736326419235
AATSC2Z,-0.3541666666666667
AATSC2c,-0.001181957226200674
AATSC2d,-0.012152777777777821
AATSC2i,-0.3497449355013301
AATSC2m,-1.7785935577876935
AATSC2p,-0.039008957425785994
AATSC2s,-0.06134948192239859
AATSC2v,-6.720440988667961
AATSC3Z,0.35795454545454547
AATSC3c,-0.000729934759058966
AATSC3d,-0.09977904040404043
AATSC3i,-0.24461117531331988
AATSC3m,1.626840869160355
AATSC3p,-0.024759341795877056
AATSC3s,0.061012030022446685
AATSC3v,-1.9193725601869687
AATSC4Z,-0.6394230769230769
AATSC4c,0.002587670106947102
AATSC4d,-0.14489850427350429
AATSC4i,0.023772684607550238
AATSC4m,-3.094677494257478
AATSC4p,-0.019242095974420528
AATSC4s,0.02856051163342827
AATSC4v,-4.658311902462701
AATSC5Z,-1.5289634146341464
AATSC5c,-0.0014850479334718805
AATSC5d,-0.0744834010840108
AATSC5i,0.23771057431286488
AATSC5m,-7.0728992584264905
AATSC5p,0.021320910763856428
AATSC5s,-0.3794120276272208
AATSC5v,-1.1460220669662846
AATSC6Z,-1.9553571428571428
AATSC6c,-0.0005223262251725312
AATSC6d,-0.06374007936507933
AATSC6i,-0.1902088407445905
AATSC6m,-9.314750947668653
AATSC6p,-0.03713227347360837
AATSC6s,-0.25358934082892415
AATSC6v,-11.837990196846633
AATSC7Z,0.0625
AATSC7c,-0.0005021925559337439
AATSC7d,0.09340277777777783
AATSC7i,-0.24308083437664071
AATSC7m,0.16170987673610498
AATSC7p,-0.03289418946351488
AATSC7s,0.088011188271605
