DLiP-ID,P000I8
AATSC4m,-9.880307852016795
AATSC4p,-0.06303993087892444
AATSC4s,-0.0695778082609358
AATSC4v,-9.798942476707143
AATSC5Z,0.517129411764706
AATSC5c,-0.0006652538804744705
AATSC5d,-0.056223529411764714
AATSC5i,-0.30080808168526163
AATSC5m,2.383992034142812
AATSC5p,-0.026238197761073234
AATSC5s,0.002568587105624138
AATSC5v,-2.908183870722562
AATSC6Z,0.050192592592592615
AATSC6c,0.0008147320143550002
AATSC6d,-0.10091851851851853
AATSC6i,0.047693067362401476
AATSC6m,0.14952620370130326
AATSC6p,-0.009102310569687416
AATSC6s,-0.0346100696032109
AATSC6v,-3.8880837845642637
AATSC7Z,-0.5573774436090223
AATSC7c,0.0013096591971375397
AATSC7d,-0.03593383458646617
AATSC7i,-0.09561899500914088
AATSC7m,-2.7335087179705293
AATSC7p,-0.005443482067039704
AATSC7s,-0.1623159751229927
AATSC7v,-2.008493692280349
AATSC8Z,-1.6847471074380165
AATSC8c,-0.0015221903829773814
AATSC8d,0.04900495867768595
AATSC8i,0.18392476718507328
AATSC8m,-8.22702881067165
AATSC8p,0.022270150616003632
AATSC8s,-0.5182021108957137
AATSC8v,0.08090705892647626
ATS0are,323.8232
ATS1are,348.6999
ATS2are,617.7757999999999
ATS3are,726.847
ATS4are,834.7548999999998
ATS5are,846.6858
ATS6are,859.1439999999999
ATS7are,836.2768
ATS8are,769.407
ATSC0dv,228.27555555555554
ATSC0pe,8.261447999999996
ATSC0se,5.18173458
ATSC1dv,69.2312888888889
ATSC1pe,0.32983215999999993
ATSC1se,0.052884813599999345
ATSC2dv,13.39199999999999
ATSC2pe,1.0622168000000005
ATSC2se,1.0130352779999967
ATSC3dv,-45.12035555555556
ATSC3pe,-0.9026483200000003
ATSC3se,-0.6167304571999955
ATSC4dv,-36.104000000000006
ATSC4pe,-1.3150255999999998
ATSC4se,-0.888895865999995
ATSC5dv,7.397155555555543
ATSC5pe,1.494317439999999
ATSC5se,0.6991122824000039
ATSC6dv,-20.89511111111111
ATSC6pe,1.686266400000001
ATSC6se,1.229618133999999
ATSC7dv,-77.98186666666665
ATSC7pe,-2.3531636799999998
ATSC7se,-1.6145744228000005
ATSC8dv,-100.75128888888885
ATSC8pe,-6.017304159999998
ATSC8se,-3.5675189836000047
AXp-0dv,0.5805966328983463
AXp-1dv,0.3102675861492955
AXp-2dv,0.16860674625160962
AXp-3dv,0.09334303132249509
AXp-4dv,0.050507306924558126
AXp-5dv,0.02758374411983285
AXp-6dv,0.014738212067962097
AXp-7dv,0.008060933218848087
BertzCT,1320.6640282234187
ECIndex,710
ETA_eta,27.544091072931295
GATS1dv,0.45359770229323604
GATS1pe,0.5214261695026328
GATS1se,0.5550488454961149
GATS2dv,0.8956421806824216
GATS2pe,0.7583866781299307
GATS2se,0.7231842349390919
GATS3dv,0.9076370771300876
GATS3pe,0.6563060690496948
GATS3se,0.6402319268405897
GATS4dv,0.9264523274881129
GATS4pe,0.836511549387791
GATS4se,0.8383287358574046
GATS5dv,0.9081534442950501
GATS5pe,0.82186739006072
GATS5se,0.8228801083246529
GATS6dv,1.0199102377171767
GATS6pe,0.997876544787934
GATS6se,0.9723987959774401
GATS7dv,1.1557541004100924
GATS7pe,1.2767164201468648
GATS7se,1.2776566931803464
GATS8dv,1.3310842404955139
GATS8pe,1.714265600376893
GATS8se,1.727034582728824
LogEE_A,4.36361669085736
LogEE_D,163.45506315937908
MATS1dv,0.28081432158376207
MATS1pe,0.036966903156462186
MATS1se,0.009450005445859675
MATS2dv,0.03087681042097474
MATS2pe,0.0676711242005289
MATS2se,0.10289536329459419
MATS3dv,-0.08446897952758319
MATS3pe,-0.04669243760889684
MATS3se,-0.05086328146982059
MATS4dv,-0.05857767740093196
MATS4pe,-0.058954134737459904
MATS4se,-0.06353484263393307
MATS5dv,0.011913419625862084
MATS5pe,0.06649940927603802
MATS5se,0.04960241989310193
MATS6dv,-0.03390170280088897
MATS6pe,0.07559729373241975
MATS6se,0.08788835411629736
MATS7dv,-0.12842588930173648
MATS7pe,-0.10708147046377346
MATS7se,-0.1171389341432239
MATS8dv,-0.18237942254636588
MATS8pe,-0.3009750012726643
MATS8se,-0.284495736981924
MAXaaCH,1.971635015117158
MAXaaaC,0.9200721151099595
MAXaasC,1.045192140127656
MAXaasN,1.6294103521038044
MAXsCH3,1.7773659838414875
MAXsssN,2.082658257747543
MDEC-11,0.07692307692307693
MDEC-12,3.1210592479163264
MDEC-13,3.3636526350156184
MDEC-22,11.400984414875056
MDEC-23,27.477028754303237
MDEC-33,12.191274381341215
MDEN-23,0.7051654294812816
MDEN-33,0.44422638413081267
MINaaCH,1.6233497889896698
MINaaaC,0.8571172302458382
MINaasC,0.011723513479465986
MINaasN,1.621708902413996
MINsCH3,1.7541372167597677
MINsssN,2.082658257747543
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.113095238095238
SM1_Dzi,1.694638419472183
SM1_Dzm,2.1802029412953248
SM1_Dzp,-6.72729294175905
SM1_Dzv,-2.6120334464616874
SddssSe,0
SpAD_Dt,722.9412942189842
SpAbs_A,39.4123872506039
SpAbs_D,326.9101263187581
SpMAD_A,1.3137462416867967
SpMAD_D,10.897004210625271
SpMax_A,2.5161452182769573
SpMax_D,163.45506315937908
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,71.3
TpiPC10,9.503152816223347
VAdjMat,6.087462841250339
VE1_DzZ,5.403808924647686
VE1_Dzi,5.40212023838257
VE1_Dzm,5.40404465212236
VE1_Dzp,5.3704657915454845
VE1_Dzv,5.3891396080766265
VE2_DzZ,0.18012696415492288
VE2_Dzi,0.18007067461275233
VE2_Dzm,0.18013482173741202
VE2_Dzp,0.1790155263848495
VE2_Dzv,0.17963798693588756
VE3_DzZ,2.785716350007656
VE3_Dzi,2.785403801914218
VE3_Dzm,2.785759971522888
VE3_Dzp,2.779526933007388
VE3_Dzv,2.7829980334031594
VR1_DzZ,199.41203504065146
VR1_Dzi,199.737190556793
VR1_Dzm,199.34682273363245
VR1_Dzp,204.08623273320083
VR1_Dzv,201.61000656596045
VR2_DzZ,6.647067834688382
VR2_Dzi,6.6579063518931
VR2_Dzm,6.644894091121082
VR2_Dzp,6.802874424440028
VR2_Dzv,6.720333552198682
VR3_DzZ,6.393985500646554
VR3_Dzi,6.395614743882992
VR3_Dzm,6.393658424237698
VR3_Dzp,6.417154902672319
VR3_Dzv,6.404947459377362
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10179865302147911
Xch-6dv,0.3098911762127752
Xch-7dv,0.4021932157482672
Xpc-4dv,2.69747040842379
Xpc-5dv,3.8668645955437784
Xpc-6dv,5.134020037675998
Zagreb1,170.0
Zagreb2,208.0
fragCpx,286.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,21
nBondsD,1
nBondsM,22
nBondsO,34
nBondsS,32
nBondsT,0
nFARing,1
nFHRing,2
nFaRing,1
nHetero,8
naHRing,2
AATS0are,6.476464
AATS1are,6.457405555555556
AATS2are,6.502903157894735
AATS3are,6.212367521367521
AATS4are,6.183369629629628
AATS5are,6.225630882352941
AATS6are,6.364029629629629
AATS7are,6.287795488721804
AATS8are,6.358735537190083
AATSC0dv,4.56551111111111
AATSC0pe,0.16522895999999992
AATSC0se,0.1036346916
AATSC1dv,1.2820609053497944
AATSC1pe,0.0061080029629629615
AATSC1se,0.0009793483999999879
AATSC2dv,0.1409684210526315
AATSC2pe,0.011181229473684216
AATSC2se,0.010663529242105228
AATSC3dv,-0.38564406457739797
AATSC3pe,-0.007714942905982908
AATSC3se,-0.005271200488888851
AATSC4dv,-0.2674370370370371
AATSC4pe,-0.009740930370370368
AATSC4se,-0.006584413822222185
AATSC5dv,0.05439084967320252
AATSC5pe,0.01098762823529411
AATSC5se,0.005140531488235323
AATSC6dv,-0.15477860082304526
AATSC6pe,0.012490862222222229
AATSC6se,0.009108282474074067
AATSC7dv,-0.5863298245614034
AATSC7pe,-0.017692959999999997
AATSC7se,-0.012139657314285719
AATSC8dv,-0.8326552800734616
AATSC8pe,-0.049729786446280975
AATSC8se,-0.0294836279636364
AETA_eta,0.9181363690977098
ATSC0are,9.219671999999996
ATSC1are,0.2921702399999999
ATSC2are,1.1057271999999998
ATSC3are,-1.0334884799999997
ATSC4are,-1.1844503999999998
ATSC5are,1.4613561599999985
ATSC6are,2.134089599999999
ATSC7are,-2.639519519999998
ATSC8are,-6.450150239999995
BCUTZ-1h,16.00450662382658
BCUTZ-1l,5.677862361108847
BCUTc-1h,0.4661521514317932
BCUTc-1l,-0.43821569511671354
BCUTd-1h,3.2723236064748162
BCUTd-1l,0.977552846172661
BCUTi-1h,17.427737613648077
BCUTi-1l,10.311038741231204
BCUTm-1h,32.06224676114347
BCUTm-1l,11.689582320626391
BCUTp-1h,2.9367744564334517
BCUTp-1l,0.5364678926640846
BCUTs-1h,8.004640874738604
BCUTs-1l,0.6047236035033582
BCUTv-1h,24.440727833045507
BCUTv-1l,13.303452724504647
BalabanJ,1.3055644325689424
Diameter,14
ETA_beta,38.0
GATS1are,0.5339967625746339
GATS2are,0.7717648683563167
GATS3are,0.6456797547196423
GATS4are,0.8177842544282043
GATS5are,0.8247628963755912
GATS6are,0.9962526424576266
GATS7are,1.2871738878163537
GATS8are,1.724346404564372
HybRatio,0.2727272727272727
Lipinski,False
LogEE_Dt,361.4706471094922
MATS1are,0.02934247552407505
MATS2are,0.0631217340715078
MATS3are,-0.047904279413599926
MATS4are,-0.047581446859859385
MATS5are,0.058273580027320575
MATS6are,0.085730116598026
MATS7are,-0.10762861969802952
MATS8are,-0.28909394378053516
MAXssCH2,0.9247118291761148
MAXsssCH,-2.5884647664544866
MINssCH2,0.7415749401612497
MINsssCH,-2.5884647664544866
NsssssAs,0
RotRatio,0.08823529411764706
SM1_Dzpe,1.6336786441386866
SM1_Dzse,1.5079028768268998
SMR_VSA1,8.78083009534964
SMR_VSA2,0.0
SMR_VSA3,14.347584391237577
SMR_VSA4,14.09534396535438
SMR_VSA5,19.26708799071121
SMR_VSA6,11.444666136763054
SMR_VSA7,63.51992525005632
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,237.76096310257248
SpAD_Dzi,232.633576087941
SpAD_Dzm,237.495165871119
SpAD_Dzp,322.4820065800146
SpAD_Dzv,292.10867687189955
SpAbs_Dt,722.941294218984
SpDiam_A,5.005881402629297
SpDiam_D,241.59864484070073
SpMAD_Dt,24.098043140632807
SpMax_Dt,361.4706471094922
SsssssAs,0
VE1_Dzpe,5.402485712518546
VE1_Dzse,5.402206904989057
VE2_Dzpe,0.18008285708395153
VE2_Dzse,0.18007356349963521
VE3_Dzpe,2.7854714534579723
VE3_Dzse,2.7854198448580014
VMcGowan,293.50000000000074
VR1_Dzpe,199.63511100547058
VR1_Dzse,199.70121830648685
VR2_Dzpe,6.654503700182352
VR2_Dzse,6.656707276882895
VR3_Dzpe,6.395103543916714
VR3_Dzse,6.395434629754729
mZagreb1,9.444444444444446
mZagreb2,6.333333333333334
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,9
nBondsKS,45
nFAHRing,1
nFaHRing,1
nG12Ring,0
AATSC0are,0.1843934399999999
AATSC1are,0.005410559999999998
AATSC2are,0.011639233684210524
AATSC3are,-0.00883323487179487
AATSC4are,-0.008773706666666665
AATSC5are,0.01074526588235293
AATSC6are,0.015808071111111103
AATSC7are,-0.019846011428571415
AATSC8are,-0.05330702677685946
AETA_beta,1.2666666666666666
BCUTdv-1h,7.007069504179598
BCUTdv-1l,0.6531684066173884
BCUTpe-1h,3.997890885811327
BCUTpe-1l,2.2260689652725407
BCUTse-1h,4.020237347972344
BCUTse-1l,2.4223615042109805
ETA_alpha,14.33809523809524
ETA_dBeta,-2.0
ETA_eta_B,0.4954895690031602
ETA_eta_F,30.22732063117663
ETA_eta_L,7.147964418528973
ETA_eta_R,57.771411704107926
ETA_psi_1,0.5544098692690115
LabuteASA,175.34072036722443
LogEE_DzZ,118.73404749490813
LogEE_Dzi,116.37327599128625
LogEE_Dzm,118.60520132123771
LogEE_Dzp,159.86594522834812
LogEE_Dzv,145.61899952820613
PEOE_VSA1,9.467009378641833
PEOE_VSA2,9.476340119217006
PEOE_VSA3,8.78083009534964
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,11.336785877934737
PEOE_VSA7,54.30038157155407
PEOE_VSA8,49.33861947564114
PEOE_VSA9,16.41346420569844
SM1_Dzare,1.784282936429895
SpAD_Dzpe,237.99141396579205
SpAD_Dzse,240.09805987228702
SpAbs_DzZ,235.92961389622332
SpAbs_Dzi,231.05191356310033
SpAbs_Dzm,235.6056566553298
SpAbs_Dzp,326.51838234507005
SpAbs_Dzv,293.850032502874
SpDiam_Dt,495.4009417816799
SpMAD_DzZ,7.925365436752416
SpMAD_Dzi,7.7544525362647
SpMAD_Dzm,7.9165055290373
SpMAD_Dzp,10.74940021933382
SpMAD_Dzv,9.736955895729984
SpMax_DzZ,118.73404749490813
SpMax_Dzi,116.37327599128625
SpMax_Dzm,118.60520132123771
SpMax_Dzp,159.86594522834812
SpMax_Dzv,145.61899952820613
VE1_Dzare,5.402758204263336
VE2_Dzare,0.18009194014211122
VE3_Dzare,2.7855218904026535
VR1_Dzare,199.57914248527248
VR2_Dzare,6.652638082842416
VR3_Dzare,6.3948231505185555
n10AHRing,0
n10FARing,1
n10FHRing,1
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,20
nAromBond,21
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.477936507936508
AETA_dBeta,-0.06666666666666667
AETA_eta_B,0.016516318966772008
AETA_eta_F,1.0075773543725544
AETA_eta_L,0.23826548061763245
AETA_eta_R,1.9257137234702641
BCUTare-1h,4.116111633169719
BCUTare-1l,2.1701758599817924
ETA_beta_s,20.0
ETA_dPsi_A,0.1595901307309885
ETA_dPsi_B,0.0
ETA_eta_BR,0.9254895690031602
ETA_eta_FL,7.270759574840962
ETA_eta_RL,14.418723993369936
LogEE_Dzpe,119.05016293770063
LogEE_Dzse,120.09929336537108
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,6.425444744859191
SlogP_VSA1,9.77287232790679
SlogP_VSA2,20.89234079715015
SlogP_VSA3,20.516165588280387
SlogP_VSA4,0.0
SlogP_VSA5,23.97316935117919
SlogP_VSA6,47.52005966960603
SlogP_VSA7,0.0
SlogP_VSA8,21.343523617479356
SlogP_VSA9,0.0
SpAD_Dzare,235.5237183550767
SpAbs_Dzpe,236.46664723126258
SpAbs_Dzse,238.69068385391532
SpDiam_DzZ,176.76049586890065
SpDiam_Dzi,171.67854238878007
SpDiam_Dzm,176.63650617025144
SpDiam_Dzp,234.89175098822955
SpDiam_Dzv,215.8622555940708
SpMAD_Dzpe,7.933047132193068
SpMAD_Dzse,8.003268662409567
SpMax_Dzpe,119.05016293770063
SpMax_Dzse,120.09929336537108
n10FAHRing,1
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,30
AETA_beta_s,0.6666666666666666
AETA_eta_BR,0.030849652300105338
AETA_eta_FL,0.24235865249469873
AETA_eta_RL,0.4806241331123312
DetourIndex,5346
EState_VSA1,6.425444744859191
EState_VSA2,10.436414088753306
EState_VSA3,11.126902983393991
EState_VSA4,46.54124432691408
EState_VSA5,11.336785877934737
EState_VSA6,41.80430075997869
EState_VSA7,24.26546827384644
EState_VSA8,9.998591539151516
EState_VSA9,0.0
ETA_beta_ns,18.0
ETA_shape_p,0.13284623048820987
ETA_shape_x,0.0
ETA_shape_y,0.43241448023912316
GhoseFilter,True
LogEE_Dzare,117.82133527541934
SlogP_VSA10,20.155602644716765
SlogP_VSA11,0.0
SpAbs_Dzare,233.85838761440874
SpDiam_Dzpe,176.07431872652478
SpDiam_Dzse,177.71744767724132
SpMAD_Dzare,7.85079061183589
SpMax_Dzare,117.82133527541934
TopoPSA(NO),43.06
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,31.253299513699325
VSA_EState9,40.20391739937541
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6
EState_VSA10,13.57536727942146
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.022063492063491986
FilterItLogS,-5.485002983326631
SpDiam_Dzare,174.1758418100124
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6372380952380954
ETA_epsilon_2,0.8620634920634919
ETA_epsilon_3,0.4463414634146338
ETA_epsilon_4,0.5634672619047615
ETA_epsilon_5,0.8620634920634919
AETA_beta_ns_d,0.016666666666666666
ETA_dEpsilon_A,0.19089663182346156
ETA_dEpsilon_B,0.0737708333333339
ETA_dEpsilon_C,-0.11712579849012766
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8
MDEDescriptor,"0.07692307692307693,3.1210592479163264,3.3636526350156184,0.0,11.400984414875056,27.477028754303237,0.0,12.191274381341215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7051654294812816,0.44422638413081267"
APolDescriptor,61.271859999999975
BCUTDescriptor,"11.99899999999998,31.97207254411936,-0.341309053431379,0.2701370209734259,4.1197548828125,11.420498633456132"
BPolDescriptor,33.448139999999995
TPSADescriptor,71.3
ALOGPDescriptor,"4.605700000000002,21.21247249000002,110.91279999999999"
XLogPDescriptor,4.500000000000001
VAdjMaDescriptor,6.08746284125034
WeightDescriptor,426.13258886000006
ChiPathDescriptor,"20.9908348737037,14.418723993369941,13.80929646625574,12.075792686685693,10.342426902118673,8.64959089164299,6.397763183009308,5.080245121510724,17.417898986950387,10.549097929076046,8.59894405883209,6.720698255219642,5.050730692455811,3.6134704796981048,2.2696846584661636,1.5476991780188318"
ChiChainDescriptor,"0.0,0.0,0.19641855032959654,0.6457767823600333,0.9645671441092655,0.0,0.0,0.10179865302147911,0.3098911762127751,0.4021932157482673"
AtomCountDescriptor,50
BondCountDescriptor,34
SmallRingDescriptor,"5,4,3,3,0,0,2,3,0,0,0"
ChiClusterDescriptor,"2.397241302159976,0.0,0.7340095851947671,0.0,1.1806823603857757,0.0,0.2693637923507394,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,9,4,2,2,0,0"
ZagrebIndexDescriptor,170.0
LargestChainDescriptor,15
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"62.229039879757764,2.074301329325259,23.54338020866836,2.5336552310533156,13.06653676013037"
FractionalPSADescriptor,0.16731881546713767
WienerNumbersDescriptor,"2369.0,53.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.961427732608474,9.517912329655818,13.840058280338162,2.6974704084237895,3.866864595543779,4.711962570510443"
FractionalCSP3Descriptor,0.2727272727272727
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,3,0,0,7,1,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,22
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"21.825259515570934,8.741253364090735,4.083333333333333"
AromaticAtomsCountDescriptor,20
AromaticBondsCountDescriptor,21
FragmentComplexityDescriptor,2046.08
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.2727272727272727
AutocorrelationDescriptorMass,"41.34623155718217,40.690850309189315,64.22268428910526,62.82840938978125,57.51411559468908"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.5502725593122848,-0.3241596829149618,0.09085620349093454,-0.03154351033470625,-4.479698177260378E-4"
EccentricConnectivityIndexDescriptor,710
AutocorrelationDescriptorPolarizability,"2436.7193985976483,2988.48370594422,4460.1253108057335,4533.208654422115,4093.80105967845"
