DLiP-ID,C003BE
AATSC4m,4.405462621005136
AATSC4p,0.0012600189735032631
AATSC4s,-0.0008820663143900356
AATSC4v,2.075897488531455
AATSC5Z,-1.072742551960282
AATSC5c,-0.0013353875920339164
AATSC5d,-0.020135415553253995
AATSC5i,0.29349293153260697
AATSC5m,-4.870579896525416
AATSC5p,0.0349487300566424
AATSC5s,-0.07424178857549384
AATSC5v,4.1389757576409085
AATSC6Z,-0.5240568166041922
AATSC6c,-0.00039232993100599443
AATSC6d,-0.1914827155351937
AATSC6i,-0.3277135822804655
AATSC6m,-2.508414960797585
AATSC6p,-0.02436756189130199
AATSC6s,-0.06241072346388298
AATSC6v,-4.645062833181224
AATSC7Z,-2.014207043361562
AATSC7c,-2.369137106819797e-05
AATSC7d,-0.24684930661607046
AATSC7i,0.24921523376652915
AATSC7m,-9.530521312177028
AATSC7p,-0.004671225359362964
AATSC7s,-0.13098137461973727
AATSC7v,-7.168168209229088
AATSC8Z,0.20591626767083965
AATSC8c,-2.5284257400018218e-05
AATSC8d,-0.24094299551495418
AATSC8i,0.09274342196254869
AATSC8m,0.7951777880428608
AATSC8p,-0.013713482347313398
AATSC8s,0.023729778077597043
AATSC8v,-4.122996198936666
ATS0are,300.6283
ATS1are,328.058
ATS2are,555.7053999999999
ATS3are,702.4967
ATS4are,739.4875999999999
ATS5are,715.3369
ATS6are,612.6251
ATS7are,693.5031
ATS8are,723.0783
ATSC0dv,177.44520030234315
ATSC0pe,5.156338775510201
ATSC0se,3.0930849795918363
ATSC1dv,76.89767637969777
ATSC1pe,-0.25317505206163865
ATSC1se,-0.35624448896293287
ATSC2dv,90.39370426931167
ATSC2pe,1.7069915868388195
ATSC2se,0.812315342773843
ATSC3dv,76.28044384798515
ATSC3pe,0.3917534360683064
ATSC3se,-0.0014575039566857954
ATSC4dv,18.583182933037165
ATSC4pe,1.4733458558933785
ATSC4se,0.5966529683465213
ATSC5dv,-90.97024902175532
ATSC5pe,-2.60050574760516
ATSC5se,-1.4159173202832165
ATSC6dv,-130.0518713910356
ATSC6pe,-1.5276127030403954
ATSC6se,-0.92493326613911
ATSC7dv,-178.28813611612443
ATSC7pe,-3.6144834235735033
ATSC7se,-1.3943531182840496
ATSC8dv,-115.65492773072948
ATSC8pe,0.14085730945439479
ATSC8se,0.6777037646813835
AXp-0dv,0.6086779555087674
AXp-1dv,0.3227770775502248
AXp-2dv,0.1748073903088265
AXp-3dv,0.08522795171612924
AXp-4dv,0.041158269297818836
AXp-5dv,0.019971135733721404
AXp-6dv,0.010416576073399866
AXp-7dv,0.00516149152296661
BertzCT,890.5187450913344
ECIndex,474
ETA_eta,23.05925135258651
GATS1dv,0.5261149475977135
GATS1pe,0.8838282055290078
GATS1se,0.9572820802098165
GATS2dv,0.7529236822131694
GATS2pe,0.7529179460509474
GATS2se,0.7723983182249654
GATS3dv,0.8600307299339413
GATS3pe,0.9847612914758455
GATS3se,0.9915722863642324
GATS4dv,1.0481274493099335
GATS4pe,0.9264635641647334
GATS4se,0.9404968241072625
GATS5dv,1.4884925595260532
GATS5pe,1.4256915599652353
GATS5se,1.394053387272067
GATS6dv,1.5500699295734652
GATS6pe,1.1401500669277287
GATS6se,1.0975539056957886
GATS7dv,1.5473855095511255
GATS7pe,1.4329848904903346
GATS7se,1.2978067110765772
GATS8dv,1.1624777335460585
GATS8pe,0.879509305211539
GATS8se,0.7931255184663234
LogEE_A,4.180573172665986
LogEE_D,131.7408241813404
MATS1dv,0.4163656221845813
MATS1pe,-0.0471742895953124
MATS1se,-0.11065784454842426
MATS2dv,0.2836529698931727
MATS2pe,0.18433310787817225
MATS2se,0.14623327687751775
MATS3dv,0.18640887750296423
MATS3pe,0.03294496176020232
MATS3se,-0.00020433159587833008
MATS4dv,0.04276324757198842
MATS4pe,0.11667507715884484
MATS4se,0.07876708755680961
MATS5dv,-0.22230680828371255
MATS5pe,-0.21869256150468128
MATS5se,-0.19850144787470256
MATS6dv,-0.3740909451259915
MATS6pe,-0.15121562367988223
MATS6se,-0.15263122665777384
MATS7dv,-0.45585897812107556
MATS7pe,-0.3180366123419962
MATS7se,-0.20452822286174716
MATS8dv,-0.26394327106001697
MATS8pe,0.01106238210141815
MATS8se,0.08872760438815326
MAXaaCH,1.9116408415217938
MAXaaaC,0.7313156651549511
MAXaasC,0.8164320882674057
MAXaasN,1.9913126557207246
MAXsCH3,2.0723923384015377
MAXssNH,3.2757846749811037
MDEC-11,0.5503212081491045
MDEC-12,3.110375346323773
MDEC-13,4.998081310768796
MDEC-22,4.427743907663831
MDEC-23,13.538797278209515
MDEC-33,8.258039639611509
MDEN-22,3.5167591542759684
MDEN-23,1.649384888466118
MINaaCH,1.7641781445088323
MINaaaC,0.681733749055178
MINaasC,0.4493778344671202
MINaasN,1.9913126557207246
MINsCH3,1.9959474544715345
MINssNH,3.1845989054057835
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.7542016806722693
SM1_Dzi,1.656292611219628
SM1_Dzm,1.7654514172696751
SM1_Dzp,-3.95744021930162
SM1_Dzv,-2.2316536177809887
SddssSe,0
SpAD_Dt,498.0125087622043
SpAbs_A,32.963853961358396
SpAbs_D,263.48164836268086
SpMAD_A,1.267840536975323
SpMAD_D,10.1339095524108
SpMax_A,2.4879352924506764
SpMax_D,131.7408241813404
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,87.89
TpiPC10,8.970341204082706
VAdjMat,5.807354922057604
VE1_DzZ,4.9930950815934265
VE1_Dzi,4.984480084276224
VE1_Dzm,4.993163602551859
VE1_Dzp,4.999867760171604
VE1_Dzv,5.000686511675414
VE2_DzZ,0.1920421185228241
VE2_Dzi,0.19171077247216245
VE2_Dzm,0.19204475394430226
VE2_Dzp,0.1923026061604463
VE2_Dzv,0.19233409660290054
VE3_DzZ,2.5635674193434492
VE3_Dzi,2.561840546969175
VE3_Dzm,2.563581142392411
VE3_Dzp,2.564922909146104
VE3_Dzv,2.5650866503715166
VR1_DzZ,158.44619649398015
VR1_Dzi,159.4865158147618
VR1_Dzm,158.43352526351225
VR1_Dzp,157.51989660577883
VR1_Dzv,157.63016530558806
VR2_DzZ,6.094084480537698
VR2_Dzi,6.134096762106223
VR2_Dzm,6.093597125519702
VR2_Dzp,6.058457561760724
VR2_Dzv,6.062698665599541
VR3_DzZ,6.020926526420465
VR3_Dzi,6.027470823332278
VR3_Dzm,6.020846551404049
VR3_Dzp,6.015063222970197
VR3_Dzv,6.0157630083590385
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.028867513459481287
Xch-6dv,0.08428814566154313
Xch-7dv,0.1447682898813968
Xpc-4dv,1.6003197809310477
Xpc-5dv,1.8806223216372728
Xpc-6dv,2.119458268175737
Zagreb1,134.0
Zagreb2,157.0
fragCpx,134.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,0
nBondsM,16
nBondsO,28
nBondsS,35
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,8
naHRing,2
AATS0are,6.135271428571429
AATS1are,6.432509803921569
AATS2are,6.31483409090909
AATS3are,6.216784955752213
AATS4are,6.162396666666666
AATS5are,6.330415044247788
AATS6are,6.381511458333333
AATS7are,6.421325
AATS8are,5.975853719008264
AATSC0dv,3.6213306184151666
AATSC0pe,0.10523140358184083
AATSC0se,0.06312418325697625
AATSC1dv,1.5077975760725053
AATSC1pe,-0.004964216707090954
AATSC1se,-0.006985186058096723
AATSC2dv,1.0272011848785416
AATSC2pe,0.019397631668622947
AATSC2se,0.009230856167884579
AATSC3dv,0.6750481756458864
AATSC3pe,0.0034668445669761632
AATSC3se,-1.289826510341412e-05
AATSC4dv,0.1548598577753097
AATSC4pe,0.012277882132444821
AATSC4se,0.0049721080695543434
AATSC5dv,-0.8050464515199586
AATSC5pe,-0.023013325200045665
AATSC5se,-0.012530241772417844
AATSC6dv,-1.354706993656621
AATSC6pe,-0.015912632323337454
AATSC6se,-0.009634721522282395
AATSC7dv,-1.6508160751493004
AATSC7pe,-0.033467439107162066
AATSC7se,-0.012910677021148608
AATSC8dv,-0.9558258490142932
AATSC8pe,0.001164109995490866
AATSC8se,0.005600857559350277
AETA_eta,0.8868942827917888
ATSC0are,5.033963265306119
ATSC1are,-0.36918013327780064
ATSC2are,1.8959027072053296
ATSC3are,0.5168541024573093
ATSC4are,1.3852103706788828
ATSC5are,-2.5340581424406468
ATSC6are,-1.9022504789670953
ATSC7are,-3.688810870470633
ATSC8are,-0.2723174510620567
BCUTZ-1h,17.00110321592246
BCUTZ-1l,5.699477399985217
BCUTc-1h,0.445385344866011
BCUTc-1l,-0.4255423310431181
BCUTd-1h,3.2734472932906225
BCUTd-1l,0.9871511256663462
BCUTi-1h,14.56611329090498
BCUTi-1l,10.95983324134298
BCUTm-1h,35.450517464940305
BCUTm-1l,11.711178068342852
BCUTp-1h,2.207808515893458
BCUTp-1l,0.7880874326949416
BCUTs-1h,6.002696561730338
BCUTs-1l,1.244467982298398
BCUTv-1h,22.455864157673645
BCUTv-1l,14.708157327266797
BalabanJ,1.6848572222414604
Diameter,11
ETA_beta,33.25
GATS1are,0.9662740824546562
GATS2are,0.7803827669726329
GATS3are,1.0051356481036706
GATS4are,0.9800508545625998
GATS5are,1.5147937176573392
GATS6are,1.254414199547401
GATS7are,1.5309607150125555
GATS8are,0.9088650725685276
HybRatio,0.3888888888888889
Lipinski,True
LogEE_Dt,249.00625438110214
MATS1are,-0.07046187314019403
MATS2are,0.20971013149934933
MATS3are,0.04452209195615039
MATS4are,0.11236227564978352
MATS5are,-0.21828513908195757
MATS6are,-0.19287791695484516
MATS7are,-0.33246709719349427
MATS8are,-0.02190665864666236
MAXssCH2,0.762296337420796
MAXsssCH,0.20979964516670835
MINssCH2,0.012296337420796277
MINsssCH,-0.10936004031242219
NsssssAs,0
RotRatio,0.25
SM1_Dzpe,1.4188641680739975
SM1_Dzse,1.2998569315533193
SMR_VSA1,5.106527394840706
SMR_VSA2,0.0
SMR_VSA3,19.51903521063298
SMR_VSA4,0.0
SMR_VSA5,39.275714880293805
SMR_VSA6,17.24045917252558
SMR_VSA7,35.61542166235231
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,195.85838264067826
SpAD_Dzi,187.24956796371416
SpAD_Dzm,195.84927020655522
SpAD_Dzp,295.4657508915427
SpAD_Dzv,265.1778303340383
SpAbs_Dt,498.0125087622042
SpDiam_A,4.886613548351148
SpDiam_D,180.7186789937297
SpMAD_Dt,19.15432726008478
SpMax_Dt,249.00625438110214
SsssssAs,0
VE1_Dzpe,4.989618516985277
VE1_Dzse,4.990808858549448
VE2_Dzpe,0.19190840449943372
VE2_Dzse,0.19195418686728646
VE3_Dzpe,2.562870902366503
VE3_Dzse,2.5631094375564354
VMcGowan,279.79000000000036
VR1_Dzpe,158.93099126802062
VR1_Dzse,158.80072711001824
VR2_Dzpe,6.1127304333854084
VR2_Dzse,6.10772027346224
VR3_Dzpe,6.023981535852689
VR3_Dzse,6.0231615726084415
mZagreb1,9.0
mZagreb2,5.86111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,7
nBondsKS,44
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.1027339441899208
AATSC1are,-0.007238826142701973
AATSC2are,0.02154434894551511
AATSC3are,0.0045739301102416755
AATSC4are,0.011543419755657357
AATSC5are,-0.022425293295934928
AATSC6are,-0.019815109155907243
AATSC7are,-0.034155656208061415
AATSC8are,-0.002250557446793857
AETA_beta,1.2788461538461537
BCUTdv-1h,5.078485641316872
BCUTdv-1l,0.7739937570334694
BCUTpe-1h,3.4536938877345866
BCUTpe-1l,2.2464612237686445
BCUTse-1h,3.6674159989915833
BCUTse-1l,2.4425662607879874
ETA_alpha,12.447619047619048
ETA_dBeta,-2.25
ETA_eta_B,0.4026432116759793
ETA_eta_F,23.984487773984153
ETA_eta_L,6.347491714843389
ETA_eta_R,47.043739126570664
ETA_psi_1,0.5644569207514576
LabuteASA,157.0000568548154
LogEE_DzZ,97.9966606157496
LogEE_Dzi,93.68848754382707
LogEE_Dzm,97.9925370808649
LogEE_Dzp,147.2722251050773
LogEE_Dzv,132.3314166726598
PEOE_VSA1,20.307204250644723
PEOE_VSA2,0.0
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,9.967957041894417
PEOE_VSA5,0.0
PEOE_VSA6,24.591044158384747
PEOE_VSA7,38.46739722769209
PEOE_VSA8,16.75186041757285
PEOE_VSA9,18.97604286842542
SM1_Dzare,1.5163285742238561
SpAD_Dzpe,195.35310688722456
SpAD_Dzse,198.20546216432075
SpAbs_DzZ,194.24113015988416
SpAbs_Dzi,185.7726981428721
SpAbs_Dzm,194.22154250277123
SpAbs_Dzp,298.5018904294561
SpAbs_Dzv,266.8944869631006
SpDiam_Dt,347.3525681376007
SpMAD_DzZ,7.533014716949164
SpMAD_Dzi,7.201906460142852
SpMAD_Dzm,7.532664238713663
SpMAD_Dzp,11.364067341982413
SpMAD_Dzv,10.199147320539934
SpMax_DzZ,97.9966606157496
SpMax_Dzi,93.68848754382707
SpMax_Dzm,97.9925370808649
SpMax_Dzp,147.2722251050773
SpMax_Dzv,132.3314166726598
VE1_Dzare,4.987846261439822
VE2_Dzare,0.19184024082460854
VE3_Dzare,2.562515650686151
VR1_Dzare,159.12796262763354
VR2_Dzare,6.120306254908982
VR3_Dzare,6.025220119972906
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4787545787545788
AETA_dBeta,-0.08653846153846154
AETA_eta_B,0.01548627737215305
AETA_eta_F,0.9224802989993905
AETA_eta_L,0.2441342967247457
AETA_eta_R,1.8093745817911793
BCUTare-1h,3.512177340022957
BCUTare-1l,2.1956810438877703
ETA_beta_s,17.75
ETA_dPsi_A,0.14954307924854238
ETA_dPsi_B,0.0
ETA_eta_BR,0.6606432116759793
ETA_eta_FL,6.164078635853728
ETA_eta_RL,12.511570350697117
LogEE_Dzpe,97.73112514238436
LogEE_Dzse,99.15272557952781
PEOE_VSA10,0.0
PEOE_VSA11,16.98174071621902
PEOE_VSA12,5.948339280986494
PEOE_VSA13,0.0
SlogP_VSA1,10.633577208012662
SlogP_VSA2,37.27428539913456
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,33.23387405114585
SlogP_VSA6,30.59278834861098
SlogP_VSA7,5.022633313741326
SlogP_VSA8,11.16387793838399
SlogP_VSA9,0.0
SpAD_Dzare,192.21433857857045
SpAbs_Dzpe,194.0516997826151
SpAbs_Dzse,197.0069058864985
SpDiam_DzZ,134.38750254654826
SpDiam_Dzi,127.69394709981104
SpDiam_Dzm,134.39102618447933
SpDiam_Dzp,205.94989103341314
SpDiam_Dzv,184.05218923917514
SpMAD_Dzpe,7.513581034124021
SpMAD_Dzse,7.623287006320028
SpMax_Dzpe,97.73112514238436
SpMax_Dzse,99.15272557952781
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.6826923076923077
AETA_eta_BR,0.02540935429522997
AETA_eta_FL,0.23707994753283568
AETA_eta_RL,0.4812142442575814
DetourIndex,3184
EState_VSA1,0.0
EState_VSA2,18.69056362280884
EState_VSA3,22.30553609017911
EState_VSA4,17.755385118377298
EState_VSA5,0.0
EState_VSA6,6.3273200747645415
EState_VSA7,35.75630512132842
EState_VSA8,39.43298717023554
EState_VSA9,11.600939890232516
ETA_beta_ns,15.5
ETA_shape_p,0.20466717674062737
ETA_shape_x,0.0
ETA_shape_y,0.3534812547819434
GhoseFilter,True
LogEE_Dzare,96.16548961906307
SlogP_VSA10,17.453588333505085
SlogP_VSA11,0.0
SpAbs_Dzare,190.8355460068498
SpDiam_Dzpe,133.6779830160341
SpDiam_Dzse,135.7501171503432
SpMAD_Dzare,7.392859176098863
SpMax_Dzare,96.16548961906307
TopoPSA(NO),87.89
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.9913126557207246
VSA_EState9,49.706396486076315
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5961538461538461
EState_VSA10,5.106527394840706
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02124542124542124
FilterItLogS,-5.2565362076212665
SpDiam_Dzare,131.37306359728268
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.5908649173955299
ETA_epsilon_2,0.848168498168498
ETA_epsilon_3,0.44054054054054076
ETA_epsilon_4,0.550041771094403
ETA_epsilon_5,0.7914614121510674
AETA_beta_ns_d,0.057692307692307696
ETA_dEpsilon_A,0.15032437685498917
ETA_dEpsilon_B,0.040823146301126934
ETA_dEpsilon_C,-0.10950123055386224
ETA_dEpsilon_D,0.056707086017430686
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.6153846153846154
MDEDescriptor,"0.5503212081491045,3.110375346323773,4.998081310768796,0.0,4.427743907663831,13.538797278209515,0.0,8.258039639611509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5167591542759684,1.649384888466118,0.0"
APolDescriptor,56.59823899999999
BCUTDescriptor,"11.988306093062631,34.96885380438977,-0.39419112637241593,0.2536316710038924,4.515009294226385,10.503618114948157"
BPolDescriptor,32.823761
TPSADescriptor,87.89
ALOGPDescriptor,"1.6742999999999997,2.803280489999999,103.0744"
XLogPDescriptor,3.9840000000000004
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,374.1621872200001
ChiPathDescriptor,"18.681433796945207,12.511570350697118,11.202170161558549,9.139053216881791,7.736060631929789,5.870773189132352,4.483923305435169,3.227045523165565,15.825626843227951,9.037758171406294,6.817488222044235,4.346625537522591,2.7987623122516814,1.6775754016325977,1.031241031266587,0.588410033618194"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.31804138174397717,0.6317897199806364,0.0,0.0,0.028867513459481284,0.08428814566154313,0.14476828988139678"
AtomCountDescriptor,49
BondCountDescriptor,28
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.8092958607544705,0.0,0.3152352563430426,0.0,0.9611910250074971,0.0,0.1148826058041586,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,7,0,4,3,0,0"
ZagrebIndexDescriptor,134.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.56
WeightedPathDescriptor,"52.68539159996904,2.0263612153834245,24.16486075424949,2.4450409989510993,19.19162013931959"
FractionalPSADescriptor,0.23489813509220908
WienerNumbersDescriptor,"1648.0,40.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.899965052318979,6.29712540192006,8.28552241614173,1.600319780931047,1.880622321637273,1.9368657100871414"
FractionalCSP3Descriptor,0.3888888888888889
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,2,0,0,5,2,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"20.727040816326532,9.467455621301776,5.093425605536332"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1951.08
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.3888888888888889
AutocorrelationDescriptorMass,"36.647300751048604,32.44422774791646,47.389698261832955,48.69412862097235,48.51706862157791"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.495460318469865,-0.3539603476030689,0.16657504851985253,-0.0830014793483479,0.010691070460874022"
EccentricConnectivityIndexDescriptor,474
AutocorrelationDescriptorPolarizability,"1793.9462436573326,2094.9252162915186,2918.5085309001574,2938.110568124606,2801.8550956857384"
