DLiP-ID,C003EB
AATSC6d,-0.2263191354100445
AATSC6i,-0.04682574398063654
AATSC6m,-17.09683878639542
AATSC6p,-0.0815824962455322
AATSC6s,-0.4402064764017626
AATSC6v,-8.620253385844173
AATSC7Z,-12.5308701993194
AATSC7c,-0.0035536430919876323
AATSC7d,0.27224112785610116
AATSC7i,-0.9355753131415029
AATSC7m,-57.24992879338841
AATSC7p,-0.2456516967166379
AATSC7s,-0.9359594575850271
AATSC7v,-48.041636901708834
AATSC8Z,19.041322314049584
AATSC8c,0.0017814413129316042
AATSC8d,0.5289256198347108
AATSC8i,1.1189294927196787
AATSC8m,87.76964393388438
AATSC8p,0.38377450556694975
AATSC8s,0.8371941922026102
AATSC8v,79.4187684534301
ATS0are,143.97700000000003
ATS1are,150.5326
ATS2are,246.96000000000006
ATS3are,265.70130000000006
ATS4are,262.64779999999996
ATS5are,227.01199999999997
ATS6are,161.96599999999995
ATS7are,101.90399999999997
ATS8are,58.08000000000003
ATSC0dv,103.05050505050502
ATSC0pe,3.0461818181818168
ATSC0se,2.164669454545454
ATSC1dv,45.26538108356292
ATSC1pe,-0.17243553719008448
ATSC1se,-0.2084069752066116
ATSC2dv,25.87235996326906
ATSC2pe,1.0809314049586758
ATSC2se,0.4438263966942148
ATSC3dv,-62.68044077134986
ATSC3pe,-1.228467768595046
ATSC3se,-0.6742568512396684
ATSC4dv,-54.94765840220385
ATSC4pe,-1.0198570247933887
ATSC4se,-0.6521661652892558
ATSC5dv,-1.1258034894398516
ATSC5pe,0.5769561983471065
ATSC5se,0.5890249586776862
ATSC6dv,-47.786960514233236
ATSC6pe,-0.9624694214876022
ATSC6se,-0.6020407190082643
ATSC7dv,-11.670339761248854
ATSC7pe,-1.2753950413223112
ATSC7se,-0.6721360330578509
ATSC8dv,55.54820936639118
ATSC8pe,1.4776462809917403
ATSC8se,0.6938206611570238
AXp-0dv,0.6636107277428921
AXp-1dv,0.41072198886272904
AXp-2dv,0.22784306444321867
AXp-3dv,0.13349221762690291
AXp-4dv,0.08724636773865034
AXp-5dv,0.051061966482235606
AXp-6dv,0.03413677355038745
AXp-7dv,0.02014146741312207
BertzCT,508.09145842539846
ECIndex,143
ETA_eta,10.526609257917187
GATS1dv,0.3701575991067396
GATS1pe,0.6518609443040211
GATS1se,0.6896125275747947
GATS2dv,0.7758076331782212
GATS2pe,0.5755932990079355
GATS2se,0.6205851464783567
GATS3dv,1.3280766968769324
GATS3pe,1.285734405561014
GATS3se,1.280948848948439
GATS4dv,1.2461724386896882
GATS4pe,1.1605167823046263
GATS4se,1.183847230644506
GATS5dv,0.9962752401489907
GATS5pe,0.9667282440014324
GATS5se,0.9454083142822056
GATS6dv,1.4221306531147742
GATS6pe,1.3714836181485937
GATS6se,1.3461770081713922
GATS7dv,1.0748584475938976
GATS7pe,1.5832800244366574
GATS7se,1.4689436189326386
GATS8dv,0.0
GATS8pe,0.0
GATS8se,0.0
LogEE_A,3.582625119572328
LogEE_D,41.296063250125314
MATS1dv,0.42015632058505187
MATS1pe,-0.054145927513741636
MATS1se,-0.09209064319402104
MATS2dv,0.1453533362911298
MATS2pe,0.20543829281931075
MATS2se,0.11870270717885177
MATS3dv,-0.34311522627539104
MATS3pe,-0.2274919422227538
MATS3se,-0.17570812848555
MATS4dv,-0.28611319636035026
MATS4pe,-0.1796479617535821
MATS4se,-0.16166108856217737
MATS5dv,-0.006867000868177101
MATS5pe,0.11905336039154817
MATS5se,0.171039628689178
MATS6dv,-0.3923815843047367
MATS6pe,-0.26735016207380996
MATS6se,-0.2353334218581837
MATS7dv,-0.1465571917847712
MATS7pe,-0.5418295192017348
MATS7se,-0.401827216519266
MATS8dv,0.988237600470496
MATS8pe,0.8893159842425723
MATS8se,0.5876206839725764
MAXaaCH,1.909440665154951
MAXaasC,0.8831018518518521
MAXaasN,1.549212962962963
MAXdssC,-0.21481481481481457
MAXsCH3,1.7037925170068027
MAXssNH,2.567824074074074
MDEC-11,0.16666666666666669
MDEC-12,0.47140452079103173
MDEC-13,3.439154016039785
MDEC-23,2.032925682444891
MDEC-33,5.296119205244061
MDEN-23,0.33333333333333337
MDEO-11,0.19999999999999996
MINaaCH,1.909440665154951
MINaasC,0.40393518518518534
MINaasN,1.549212962962963
MINdssC,-0.21481481481481457
MINsCH3,1.39812358276644
MINssNH,2.567824074074074
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.0357142857142856
SM1_Dzi,0.6229665521323136
SM1_Dzm,2.0342489200276392
SM1_Dzp,-2.3526763029729745
SM1_Dzv,-1.121480462259973
SddssSe,0
SpAD_Dt,178.14189098351972
SpAbs_A,17.467079349303802
SpAbs_D,82.59212650025066
SpMAD_A,1.2476485249502716
SpMAD_D,5.899437607160759
SpMax_A,2.5036297675538592
SpMax_D,41.296063250125314
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,107.58
TpiPC10,7.569266658080219
VAdjMat,4.906890595608519
VE1_DzZ,3.669704379450066
VE1_Dzi,3.6788732244478473
VE1_Dzm,3.6696840534086097
VE1_Dzp,3.6582623315503384
VE1_Dzv,3.6699730571647757
VE2_DzZ,0.2621217413892904
VE2_Dzi,0.26277665888913193
VE2_Dzm,0.2621202895291864
VE2_Dzp,0.2613044522535956
VE2_Dzv,0.26214093265462685
VE3_DzZ,1.6365833448847562
VE3_Dzi,1.6390787529078903
VE3_Dzm,1.6365778059923426
VE3_Dzp,1.6334604984937426
VE3_Dzv,1.6366565572887481
VR1_DzZ,61.90539584642437
VR1_Dzi,61.825871008743235
VR1_Dzm,61.906641267460095
VR1_Dzp,62.99845354916004
VR1_Dzv,62.413784718159484
VR2_DzZ,4.421813989030312
VR2_Dzi,4.416133643481659
VR2_Dzm,4.421902947675721
VR2_Dzp,4.499889539225717
VR2_Dzv,4.458127479868534
VR3_DzZ,4.46207958289107
VR3_Dzi,4.460794138222915
VR3_Dzm,4.462099700822489
VR3_Dzp,4.479582415872738
VR3_Dzv,4.47025839654467
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.24445720066485704
Xch-6dv,0.30878501077432274
Xch-7dv,0.5175551943227119
Xpc-4dv,1.364309596702562
Xpc-5dv,2.556773036522632
Xpc-6dv,3.535712882801912
Zagreb1,74.0
Zagreb2,89.0
fragCpx,43.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,0
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,1
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,8
nBondsD,2
nBondsM,10
nBondsO,15
nBondsS,13
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,2
AATS0are,6.544409090909093
AATS1are,6.5448956521739134
AATS2are,6.498947368421054
AATS3are,6.812853846153848
AATS4are,6.406043902439023
AATS5are,6.486057142857142
AATS6are,6.229461538461536
AATS7are,5.994352941176468
AATS8are,4.8400000000000025
AATSC0dv,4.684113865932047
AATSC0pe,0.1384628099173553
AATSC0se,0.09839406611570246
AATSC1dv,1.9680600471114313
AATSC1pe,-0.007497197269134108
AATSC1se,-0.00906117283507007
AATSC2dv,0.6808515779807647
AATSC2pe,0.028445563288386204
AATSC2se,0.01167964201826881
AATSC3dv,-1.6071907890089707
AATSC3pe,-0.03149917355371913
AATSC3se,-0.01728863721127355
AATSC4dv,-1.340186790297655
AATSC4pe,-0.024874561580326554
AATSC4se,-0.01590649183632331
AATSC5dv,-0.03216581398399576
AATSC5pe,0.01648446280991733
AATSC5se,0.016829284533648178
AATSC6dv,-1.8379600197782013
AATSC6pe,-0.03701805467260008
AATSC6se,-0.023155412269548627
AATSC7dv,-0.686490574191109
AATSC7pe,-0.07502323772484183
AATSC7se,-0.039537413709285346
AATSC8dv,4.6290174471992644
AATSC8pe,0.12313719008264502
AATSC8se,0.05781838842975198
AETA_eta,0.751900661279799
ATSC0are,3.3595272727272723
ATSC1are,-0.2274785123966956
ATSC2are,1.1218983471074362
ATSC3are,-1.3022801652892624
ATSC4are,-1.2300280991735542
ATSC5are,0.8063793388429743
ATSC6are,-1.0442685950413204
ATSC7are,-1.096425619834708
ATSC8are,1.2924396694214941
BCUTZ-1h,16.152250482088412
BCUTZ-1l,5.759416666118339
BCUTc-1h,0.4719555596427357
BCUTc-1l,-0.43293291427529773
BCUTd-1h,3.298636332275611
BCUTd-1l,0.9727052156666591
BCUTi-1h,14.551814706502412
BCUTi-1l,10.189035228224542
BCUTm-1h,32.211130317664825
BCUTm-1l,11.773702864286156
BCUTp-1h,3.0667969862497384
BCUTp-1l,0.7484582403737583
BCUTs-1h,7.0093579318453125
BCUTs-1l,0.48129001599729426
BCUTv-1h,24.584746020380788
BCUTv-1l,14.70176723602896
BalabanJ,2.075628472331142
Diameter,6
ETA_beta,17.25
GATS1are,0.6819709482935908
GATS2are,0.5926409460091501
GATS3are,1.3185268531786434
GATS4are,1.1834058257589293
GATS5are,0.9470082370896336
GATS6are,1.35484205861464
GATS7are,1.4400555463940365
GATS8are,0.0
HybRatio,0.25
Lipinski,True
LogEE_Dt,89.07094549175986
MATS1are,-0.06476748799120564
MATS2are,0.19333675334818667
MATS3are,-0.2186675448010928
MATS4are,-0.19646069938569657
MATS5are,0.15087450460717247
MATS6are,-0.26301673312345764
MATS7are,-0.4223522025953476
MATS8are,0.7052994468918823
NsssssAs,0
RotRatio,0.06666666666666667
SM1_Dzpe,0.8630660954712366
SM1_Dzse,0.9202277949812889
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,7.04767198267719
SMR_VSA5,6.923737199690624
SMR_VSA6,5.316788604006331
SMR_VSA7,15.733866849589745
SMR_VSA8,0.0
SMR_VSA9,10.571075188549761
SpAD_DzZ,54.447953655312034
SpAD_Dzi,58.174836917733
SpAD_Dzm,54.46074327378618
SpAD_Dzp,83.88178185217993
SpAD_Dzv,76.54647676037969
SpAbs_Dt,178.14189098351972
SpDiam_A,4.701119607665498
SpDiam_D,58.26915194791431
SpMAD_Dt,12.724420784537122
SpMax_Dt,89.07094549175986
SsssssAs,0
VE1_Dzpe,3.6788320659961253
VE1_Dzse,3.6785866875534103
VE2_Dzpe,0.26277371899972324
VE2_Dzse,0.26275619196810074
VE3_Dzpe,1.639067565057848
VE3_Dzse,1.6390008627398134
VMcGowan,149.0599999999999
VR1_Dzpe,61.7653688458065
VR1_Dzse,61.76878327745782
VR2_Dzpe,4.41181206041475
VR2_Dzse,4.4120559483898445
VR3_Dzpe,4.45981506935297
VR3_Dzse,4.459870348506039
mZagreb1,5.666666666666666
mZagreb2,3.055555555555556
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,1
n8FaRing,1
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,4
nBondsKS,19
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.15270578512396693
AATSC1are,-0.009890370104204156
AATSC2are,0.029523640713353585
AATSC3are,-0.033391799109981087
AATSC4are,-0.030000685345696443
AATSC5are,0.02303940968122784
AATSC6are,-0.040164176732358475
AATSC7are,-0.0644956246961593
AATSC8are,0.1077033057851245
AETA_beta,1.2321428571428572
BCUTdv-1h,6.02333820499696
BCUTdv-1l,0.5090135014382329
BCUTpe-1h,3.4926883563507714
BCUTpe-1l,2.277297363286555
BCUTse-1h,3.705270925663742
BCUTse-1l,2.4859357341343427
ETA_alpha,7.133333333333334
ETA_dBeta,-1.25
ETA_eta_B,0.3051526570924734
ETA_eta_F,9.360255151161109
ETA_eta_L,3.7591072886743326
ETA_eta_R,19.886864409078296
ETA_psi_1,0.5631578947368422
LabuteASA,87.52549685579882
LogEE_DzZ,26.970595607146006
LogEE_Dzi,29.131916069734658
LogEE_Dzm,26.976298562244466
LogEE_Dzp,41.225897312491526
LogEE_Dzv,38.11603157542915
PEOE_VSA1,9.883888251797686
PEOE_VSA2,9.589074368143644
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,20.680859074730126
PEOE_VSA7,0.0
PEOE_VSA8,19.35147195283373
PEOE_VSA9,10.571075188549761
SM1_Dzare,0.8935837484457125
SpAD_Dzpe,59.16988557643319
SpAD_Dzse,59.44788020229446
SpAbs_DzZ,53.141423457334284
SpAbs_Dzi,57.640865587333906
SpAbs_Dzm,53.15605308843231
SpAbs_Dzp,85.31778987873153
SpAbs_Dzv,77.35354361311823
SpDiam_Dt,122.23238278416811
SpMAD_DzZ,3.8891395468080026
SpMAD_Dzi,4.155345494123786
SpMAD_Dzm,3.890053090984727
SpMAD_Dzp,5.991555846584281
SpMAD_Dzv,5.467605482884264
SpMax_DzZ,26.97059560712892
SpMax_Dzi,29.131916069733098
SpMax_Dzm,26.97629856222748
SpMax_Dzp,41.225897312491526
SpMax_Dzv,38.11603157542915
VE1_Dzare,3.6789252872872584
VE2_Dzare,0.2627803776633756
VE3_Dzare,1.6390929046516023
VR1_Dzare,61.74867676385595
VR2_Dzare,4.410619768846853
VR3_Dzare,4.459544782974287
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,1
n9FAHRing,0
n9FaHRing,0
nAromAtom,8
nAromBond,8
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5095238095238096
AETA_dBeta,-0.08928571428571429
AETA_eta_B,0.0217966183637481
AETA_eta_F,0.668589653654365
AETA_eta_L,0.26850766347673805
AETA_eta_R,1.420490314934164
BCUTare-1h,3.546797186158545
BCUTare-1l,2.1948073332350626
ETA_beta_s,9.25
ETA_dPsi_A,0.15084210526315778
ETA_dPsi_B,0.0
ETA_eta_BR,0.4771526570924734
ETA_eta_FL,2.849953616606289
ETA_eta_RL,6.6090609052806215
LogEE_Dzpe,29.646590366465492
LogEE_Dzse,29.789670657932447
PEOE_VSA10,5.687386274683562
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,5.559266895052008
SlogP_VSA1,10.876055499058339
SlogP_VSA2,10.47427937714286
SlogP_VSA3,11.842209166749011
SlogP_VSA4,0.0
SlogP_VSA5,6.923737199690624
SlogP_VSA6,10.174599954537737
SlogP_VSA7,0.0
SlogP_VSA8,10.571075188549761
SlogP_VSA9,0.0
SpAD_Dzare,58.541771878763115
SpAbs_Dzpe,58.43011463745785
SpAbs_Dzse,58.65911352088194
SpDiam_DzZ,39.499986935620655
SpDiam_Dzi,42.05017138446478
SpDiam_Dzm,39.50910054919181
SpDiam_Dzp,61.340742251161885
SpDiam_Dzv,56.213324878030576
SpMAD_Dzpe,4.226420398316656
SpMAD_Dzse,4.246277157306747
SpMax_Dzpe,29.646590366464537
SpMax_Dzse,29.78967065793161
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,14
AETA_beta_s,0.6607142857142857
AETA_eta_BR,0.03408233264946239
AETA_eta_FL,0.20356811547187778
AETA_eta_RL,0.4720757789486158
DetourIndex,618
EState_VSA1,0.0
EState_VSA2,11.466446624403513
EState_VSA3,5.687386274683562
EState_VSA4,10.571075188549761
EState_VSA5,17.26416673705569
EState_VSA6,21.955201167833607
EState_VSA7,5.380062770465915
EState_VSA8,5.316788604006331
EState_VSA9,0.0
ETA_beta_ns,8.0
ETA_shape_p,0.23364485981308408
ETA_shape_x,0.0
ETA_shape_y,0.40654205607476634
GhoseFilter,True
LogEE_Dzare,29.334713349986135
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,57.77584295152393
SpDiam_Dzpe,43.00090973275036
SpDiam_Dzse,43.289498219661496
SpMAD_Dzare,4.181555134197366
SpMax_Dzare,29.334713349984824
TopoPSA(NO),51.1
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.549212962962963
VSA_EState9,31.89944538926682
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5714285714285714
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.009523809523809554
ETA_dAlpha_B,0.0
FilterItLogS,-1.9522975197361505
SpDiam_Dzare,42.490700544818516
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.684848484848485
ETA_epsilon_2,0.9047619047619045
ETA_epsilon_3,0.4400000000000004
ETA_epsilon_4,0.6256410256410259
ETA_epsilon_5,0.8644444444444443
AETA_beta_ns_d,0.07142857142857142
ETA_dEpsilon_A,0.24484848484848465
ETA_dEpsilon_B,0.05920745920745918
ETA_dEpsilon_C,-0.18564102564102547
ETA_dEpsilon_D,0.040317460317460196
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.5714285714285714
MDEDescriptor,"0.16666666666666669,0.47140452079103173,3.439154016039785,0.0,0.0,2.032925682444891,0.0,5.296119205244061,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0"
APolDescriptor,29.018344000000003
BCUTDescriptor,"11.988629976414833,31.973072277411255,-0.34741111934063973,0.3238137666678952,4.580495975434341,12.740192540763424"
BPolDescriptor,15.581655999999999
TPSADescriptor,107.57999999999998
ALOGPDescriptor,"1.6233999999999995,2.6354275599999983,53.7834"
XLogPDescriptor,0.7629999999999999
VAdjMaDescriptor,4.906890595608519
WeightDescriptor,228.00271956
ChiPathDescriptor,"10.292528739883947,6.6090609052806215,6.270250114651571,5.098408687757949,4.305304803878888,3.1587338722444316,1.9996317292172638,1.1301824694078022,8.961056205630031,5.606935123041855,4.477096078799319,3.4708139189781777,2.96701203483944,1.8314560584318373,1.1333490862241942,0.5797430214731265"
ChiChainDescriptor,"0.0,0.0,0.18200116010771633,0.40046558679582556,0.7568848060789133,0.0,0.0,0.1901278916259456,0.2527187322207228,0.4171717799560321"
AtomCountDescriptor,22
BondCountDescriptor,15
SmallRingDescriptor,"2,2,1,1,0,0,2,0,0,0,0"
ChiClusterDescriptor,"1.2013967603874764,0.0,0.37935706248589945,0.0,0.5190584753873044,0.0,0.1338437392816651,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,3,0,1,0,0,0"
ZagrebIndexDescriptor,74.0
LargestChainDescriptor,7
MannholdLogPDescriptor,1.6799999999999997
WeightedPathDescriptor,"27.92213604260824,1.9944382887577314,17.275990231327697,4.947943637760009,6.21893538407421"
FractionalPSADescriptor,0.4718364772473242
WienerNumbersDescriptor,"279.0,20.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.736700148364024,4.571441592354585,6.461683109428587,1.244001002113949,2.1871198152021756,2.5918849213986985"
FractionalCSP3Descriptor,0.25
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"10.515555555555556,3.8677685950413223,1.76"
AromaticAtomsCountDescriptor,8
AromaticBondsCountDescriptor,8
FragmentComplexityDescriptor,347.06
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.25
AutocorrelationDescriptorMass,"28.52440475053487,25.96241706772333,33.117124770245944,32.0879279622262,29.175909248957918"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.371685346886658,-0.19661769040173938,0.015205748775903949,0.09485119625748598,-0.20242999599119824"
EccentricConnectivityIndexDescriptor,143
AutocorrelationDescriptorPolarizability,"1242.8826962155763,1482.140687354248,2158.326884054689,1719.756878593994,1146.9919246057134"
