DLiP-ID,I0018E
AATSC5Z,-0.25014339196157376
AATSC5c,-0.0018690092203551565
AATSC5d,-0.11273009818464362
AATSC5i,-0.02445494350526286
AATSC5m,-1.0852801666054641
AATSC5p,0.007830264118632182
AATSC5s,-0.09043017588472135
AATSC5v,1.1341590944082505
AATSC6Z,-1.302476439031463
AATSC6c,-0.00034996152978183486
AATSC6d,-0.12302740321879074
AATSC6i,0.2142653046674845
AATSC6m,-6.168780299304652
AATSC6p,-0.016613478477218176
AATSC6s,0.20814395953151935
AATSC6v,-7.070116791086545
AATSC7Z,-0.12185692148760346
AATSC7c,0.0001842022758125056
AATSC7d,-0.05613894628099175
AATSC7i,-0.018192234376114
AATSC7m,-0.6913559823409194
AATSC7p,-0.014275187696009047
AATSC7s,0.11451683023415976
AATSC7v,-3.321654074824323
AATSC8Z,0.4957567148760326
AATSC8c,0.002306581404453735
AATSC8d,0.01786673553719006
AATSC8i,-0.1979236906883974
AATSC8m,2.350875110459304
AATSC8p,-0.017180134511766424
AATSC8s,0.09079918503213956
AATSC8v,-1.4103418093519775
ATS0are,351.16449999999986
ATS1are,373.183
ATS2are,609.2066000000001
ATS3are,759.0609999999999
ATS4are,846.2118000000002
ATS5are,729.602
ATS6are,713.6918999999999
ATS7are,762.9920000000001
ATS8are,753.0359000000001
ATSC0dv,231.38181818181815
ATSC0pe,7.448934545454541
ATSC0se,4.679550836363633
ATSC1dv,64.12462809917353
ATSC1pe,-0.19347642975206156
ATSC1se,-0.2595649547107458
ATSC2dv,10.849586776859496
ATSC2pe,0.7186276033057912
ATSC2se,0.473745573553715
ATSC3dv,-44.03305785123966
ATSC3pe,-1.084959008264458
ATSC3se,-0.8429161520661179
ATSC4dv,-74.33024793388431
ATSC4pe,-3.038547801652888
ATSC4se,-1.9388672740495927
ATSC5dv,-72.66677685950413
ATSC5pe,-1.4019407603305782
ATSC5se,-0.9427039246280994
ATSC6dv,-61.718677685950425
ATSC6pe,-0.09404614876032724
ATSC6se,0.6556027755371909
ATSC7dv,26.45685950413224
ATSC7pe,1.4441596033057746
ATSC7se,1.2489744171900985
ATSC8dv,22.093223140495876
ATSC8pe,1.870474148760315
ATSC8se,0.9338552171901005
AXp-0dv,0.5506488439969359
AXp-1dv,0.28521722276299033
AXp-2dv,0.15345144697367705
AXp-3dv,0.07849092371692704
AXp-4dv,0.040483456002846106
AXp-5dv,0.021572401217531508
AXp-6dv,0.0112664541410103
AXp-7dv,0.006098477914380366
BertzCT,1305.1904603105029
ECIndex,1042
ETA_eta,23.001066533502414
GATS1dv,0.47078476320538465
GATS1pe,0.633156507219993
GATS1se,0.6593785359340355
GATS2dv,0.8499962778232713
GATS2pe,0.7054656389251958
GATS2se,0.6878817280444084
GATS3dv,0.9782531824611034
GATS3pe,0.9183789920901442
GATS3se,0.9282231248021569
GATS4dv,1.1529692414870487
GATS4pe,1.1774771205839323
GATS4se,1.1643752413132138
GATS5dv,1.1180321328836182
GATS5pe,0.9297271818964977
GATS5se,0.9341529690676956
GATS6dv,1.001079431251396
GATS6pe,0.7874616113494206
GATS6se,0.6898971846360235
GATS7dv,0.8004221181046677
GATS7pe,0.5888235137166656
GATS7se,0.48097536840715294
GATS8dv,0.8706185908769449
GATS8pe,0.6367089274390432
GATS8se,0.5958748574396979
LogEE_A,4.421372919388243
LogEE_D,236.65793601244846
MATS1dv,0.26280300443837484
MATS1pe,-0.024630237666018632
MATS1se,-0.05259889032052772
MATS2dv,0.027147075609816603
MATS2pe,0.05585329784680346
MATS2se,0.05861112801227245
MATS3dv,-0.08722300801508721
MATS3pe,-0.06675758469260822
MATS3se,-0.08255847264118699
MATS4dv,-0.13185428350937442
MATS4pe,-0.1674286617581449
MATS4se,-0.17005985397188822
MATS5dv,-0.147633017269981
MATS5pe,-0.08847332156437501
MATS5se,-0.09469956264105467
MATS6dv,-0.12869012465156293
MATS6pe,-0.0060912257543542705
MATS6se,0.06759186848257095
MATS7dv,0.04913169888417415
MATS7pe,0.08330551513895526
MATS7se,0.11468380484640762
MATS8dv,0.041028209963853556
MATS8pe,0.10789722421254061
MATS8se,0.08574880959049168
MAXaaCH,1.8968330252466254
MAXaaaC,0.8142419912251472
MAXaasC,0.983757545564905
MAXdsCH,0.7920584823919377
MAXdssC,-0.3062604879141466
MAXsCH3,1.8546411605783988
MAXssNH,3.3391057501064854
MAXsssN,1.80238032252068
MDEC-11,0.4999999999999999
MDEC-12,2.940815621227554
MDEC-13,3.0100146563070656
MDEC-22,14.150918391274956
MDEC-23,26.7384948145992
MDEC-33,8.55919336068576
MDEN-22,1.3507999847024064
MDEN-23,1.1246826503806984
MDEO-11,0.06666666666666665
MINaaCH,1.251976233535733
MINaaaC,0.6802347666959621
MINaasC,-0.38726862372319837
MINdsCH,0.7920584823919377
MINdssC,-0.3062604879141466
MINsCH3,1.8546411605783988
MINssNH,2.797182798507481
MINsssN,1.80238032252068
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.547619047619048
SM1_Dzi,1.8262194925613833
SM1_Dzm,1.5788210235257965
SM1_Dzp,-6.753702287450949
SM1_Dzv,-2.9412717626339027
SddssSe,0
SpAD_Dt,784.6973925249349
SpAbs_A,42.7688952859321
SpAbs_D,473.31587202489686
SpMAD_A,1.2960271298767303
SpMAD_D,14.342905212875666
SpMax_A,2.4393184595749493
SpMax_D,236.65793601244846
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,87.22000000000001
TpiPC10,9.106431276456698
VAdjMat,6.169925001442312
VE1_DzZ,5.65998311804731
VE1_Dzi,5.658029688338442
VE1_Dzm,5.660252655736616
VE1_Dzp,5.645137488019183
VE1_Dzv,5.656485091845249
VE2_DzZ,0.17151463994082758
VE2_Dzi,0.17145544510116492
VE2_Dzm,0.1715228077495944
VE2_Dzp,0.1710647723642177
VE2_Dzv,0.17140863914682572
VE3_DzZ,2.9273433780059244
VE3_Dzi,2.9269981884816354
VE3_Dzm,2.927390998513967
VE3_Dzp,2.924717021493883
VE3_Dzv,2.926725159273968
VR1_DzZ,219.95477881622392
VR1_Dzi,220.11787252711719
VR1_Dzm,219.9239554952118
VR1_Dzp,222.10242604311034
VR1_Dzv,220.7564442280398
VR2_DzZ,6.665296327764361
VR2_Dzi,6.6702385614277935
VR2_Dzm,6.664362287733691
VR2_Dzp,6.73037654676092
VR2_Dzv,6.689589219031509
VR3_DzZ,6.587344442860982
VR3_Dzi,6.588085655557851
VR3_Dzm,6.587204298231755
VR3_Dzp,6.5970611225149165
VR3_Dzv,6.590982499956415
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.09211181677178995
Xch-7dv,0.12086787919317724
Xpc-4dv,1.5848735515068146
Xpc-5dv,1.7316889758159597
Xpc-6dv,2.173798073310906
Zagreb1,172.0
Zagreb2,200.0
fragCpx,240.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,4
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,23
nBondsD,2
nBondsM,25
nBondsO,36
nBondsS,33
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,8
naHRing,1
AATS0are,6.384809090909088
AATS1are,6.434189655172414
AATS2are,6.41270105263158
AATS3are,6.325508333333333
AATS4are,6.315013432835822
AATS5are,6.235914529914529
AATS6are,6.260455263157894
AATS7are,5.960875000000001
AATS8are,5.883092968750001
AATSC0dv,4.20694214876033
AATSC0pe,0.13543517355371892
AATSC0se,0.0850827424793388
AATSC1dv,1.105597036192647
AATSC1pe,-0.0033358005129665784
AATSC1se,-0.004475257839840445
AATSC2dv,0.11420617659852102
AATSC2pe,0.007564501087429381
AATSC2se,0.004986795511091737
AATSC3dv,-0.3669421487603305
AATSC3pe,-0.009041325068870483
AATSC3se,-0.007024301267217649
AATSC4dv,-0.5547033427901814
AATSC4pe,-0.022675729863081254
AATSC4se,-0.014469158761564125
AATSC5dv,-0.6210835629017447
AATSC5pe,-0.011982399660945112
AATSC5se,-0.008057298501094866
AATSC6dv,-0.5413919095258809
AATSC6pe,-0.000824966217195853
AATSC6se,0.00575090153979992
AATSC7dv,0.20669421487603312
AATSC7pe,0.011282496900826364
AATSC7se,0.009757612634297644
AATSC8dv,0.17260330578512403
AATSC8pe,0.01461307928718996
AATSC8se,0.00729574388429766
AETA_eta,0.6970020161667398
ATSC0are,8.164090909090906
ATSC1are,-0.3295413223140443
ATSC2are,0.8482611570248002
ATSC3are,-1.3017892561983413
ATSC4are,-3.448921487603297
ATSC5are,-1.6221570247933867
ATSC6are,0.39362066115702654
ATSC7are,1.8005702479338672
ATSC8are,1.9584247933884071
BCUTZ-1h,9.004071216399037
BCUTZ-1l,5.677281125536454
BCUTc-1h,0.4198326985095776
BCUTc-1l,-0.4177758465730101
BCUTd-1h,3.2427722713319884
BCUTd-1l,0.9574306987929057
BCUTi-1h,17.42477375263129
BCUTi-1l,10.940593856749649
BCUTm-1h,19.000142978910503
BCUTm-1l,11.690494560876209
BCUTp-1h,2.0096760876268362
BCUTp-1l,0.5458551022413554
BCUTs-1h,8.001921531241127
BCUTs-1l,1.4095163648488516
BCUTv-1h,20.911265708044176
BCUTv-1l,13.30411873911357
BalabanJ,1.2049519557629187
Diameter,19
ETA_beta,48.5
GATS1are,0.6527489445522768
GATS2are,0.7052721950190324
GATS3are,0.9298784867212293
GATS4are,1.1826152434752908
GATS5are,0.9236969844920403
GATS6are,0.7511791337371321
GATS7are,0.5473410618840819
GATS8are,0.6067072667863704
HybRatio,0.12
Lipinski,True
LogEE_Dt,392.3486962624675
MATS1are,-0.038276898797969715
MATS2are,0.060153490457395035
MATS3are,-0.07308265130003867
MATS4are,-0.17339372122185098
MATS5are,-0.09340322836230631
MATS6are,0.02326097382535466
MATS7are,0.09476652538834054
MATS8are,0.10307463044930568
MAXssCH2,0.5005976619680625
MINssCH2,0.5005976619680625
NsssssAs,0
RotRatio,0.19444444444444445
SM1_Dzpe,1.6826593955087557
SM1_Dzse,1.511804565998302
SMR_VSA1,13.979489415818463
SMR_VSA2,0.0
SMR_VSA3,9.967957041894417
SMR_VSA4,0.0
SMR_VSA5,6.544756405912575
SMR_VSA6,29.62883090421752
SMR_VSA7,89.23761306921462
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,357.8692644944467
SpAD_Dzi,344.35001946667705
SpAD_Dzm,357.7530358840811
SpAD_Dzp,488.61059359653444
SpAD_Dzv,443.16071802642966
SpAbs_Dt,784.6973925249349
SpDiam_A,4.8786369191499
SpDiam_D,365.78105743988067
SpMAD_Dt,23.778708864391966
SpMax_Dt,392.3486962624675
SsssssAs,0
VE1_Dzpe,5.659820675081782
VE1_Dzse,5.6598789694816185
VE2_Dzpe,0.17150971742672066
VE2_Dzse,0.1715114839236854
VE3_Dzpe,2.9273146773378724
VE3_Dzse,2.927324976975083
VMcGowan,327.17000000000115
VR1_Dzpe,219.95094030512834
VR1_Dzse,219.97008499607017
VR2_Dzpe,6.665180009246313
VR2_Dzse,6.665760151396066
VR3_Dzpe,6.587326991343855
VR3_Dzse,6.587414028288456
mZagreb1,10.472222222222223
mZagreb2,7.2777777777777795
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,13
nBondsKS,45
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.14843801652892555
AATSC1are,-0.0056817469364490395
AATSC2are,0.00892906481078737
AATSC3are,-0.010848243801652844
AATSC4are,-0.025738220056741024
AATSC5are,-0.013864589955499032
AATSC6are,0.0034528128171668997
AATSC7are,0.014066955061983338
AATSC8are,0.01530019369834693
AETA_beta,1.4696969696969697
BCUTdv-1h,7.004061715745873
BCUTdv-1l,0.9949358276929883
BCUTpe-1h,3.9886781033577083
BCUTpe-1l,2.223384662899704
BCUTse-1h,4.009959289630794
BCUTse-1l,2.4188087425433786
ETA_alpha,15.452380952380954
ETA_dBeta,5.5
ETA_eta_B,0.49115827135358536
ETA_eta_F,39.61292180687235
ETA_eta_L,5.9594727207147296
ETA_eta_R,62.61398834037477
ETA_psi_1,0.5568903380813458
LabuteASA,189.8394002376695
LogEE_DzZ,178.98152979412095
LogEE_Dzi,172.23034971796162
LogEE_Dzm,178.92436100335954
LogEE_Dzp,242.86477886589873
LogEE_Dzv,220.95645288174703
PEOE_VSA1,15.533486938863138
PEOE_VSA2,9.589074368143644
PEOE_VSA3,9.374393568622029
PEOE_VSA4,4.9839785209472085
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,54.09438803938988
PEOE_VSA8,42.8406138438093
PEOE_VSA9,5.516700717616262
SM1_Dzare,1.8900112360825796
SpAD_Dzpe,354.6338590225594
SpAD_Dzse,358.41279514563485
SpAbs_DzZ,356.41544054062274
SpAbs_Dzi,342.63447994336184
SpAbs_Dzm,356.2699009831934
SpAbs_Dzp,492.4832600192484
SpAbs_Dzv,444.854177526128
SpDiam_Dt,570.5202756134089
SpMAD_DzZ,10.844523166498385
SpMAD_Dzi,10.43484907474779
SpMAD_Dzm,10.841001087396396
SpMAD_Dzp,14.806381624137407
SpMAD_Dzv,13.429112667467566
SpMax_DzZ,178.98152979412095
SpMax_Dzi,172.23034971796162
SpMax_Dzm,178.92436100335954
SpMax_Dzp,242.86477886589873
SpMax_Dzv,220.95645288174703
VE1_Dzare,5.65957343572422
VE2_Dzare,0.17150222532497636
VE3_Dzare,2.927270993134428
VR1_Dzare,219.9411309204329
VR2_Dzare,6.6648827551646335
VR3_Dzare,6.587282392291775
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,22
nAromBond,23
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4682539682539683
AETA_dBeta,0.16666666666666666
AETA_eta_B,0.014883583980411678
AETA_eta_F,1.2003915699052228
AETA_eta_L,0.18059008244590088
AETA_eta_R,1.8973935860719626
BCUTare-1h,4.10772495193926
BCUTare-1l,2.1743473044838626
ETA_beta_s,21.5
ETA_dPsi_A,0.15710966191865416
ETA_dPsi_B,0.0
ETA_eta_BR,0.8351582713535853
ETA_eta_FL,9.96358257030478
ETA_eta_RL,15.92305529101951
LogEE_Dzpe,177.36791918993148
LogEE_Dzse,179.25220983239313
PEOE_VSA10,17.92124414201048
PEOE_VSA11,0.0
PEOE_VSA12,5.948339280986494
PEOE_VSA13,5.907179729351506
SlogP_VSA1,15.533486938863138
SlogP_VSA2,36.25664125972986
SlogP_VSA3,6.544756405912575
SlogP_VSA4,5.817220841045895
SlogP_VSA5,26.27942884323463
SlogP_VSA6,66.73003775307771
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,350.26969781885157
SpAbs_Dzpe,353.0531789843543
SpAbs_Dzse,356.992615098788
SpDiam_DzZ,280.3731712175703
SpDiam_Dzi,269.62380144373856
SpDiam_Dzm,280.3214994257286
SpDiam_Dzp,377.4346605469825
SpDiam_Dzv,345.2146848086161
SpMAD_Dzpe,10.746480576441195
SpMAD_Dzse,10.860993792291964
SpMax_Dzpe,177.36791918993148
SpMax_Dzse,179.25220983239313
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6515151515151515
AETA_eta_BR,0.0253078264046541
AETA_eta_FL,0.3019267445546903
AETA_eta_RL,0.48251682700059123
DetourIndex,6326
EState_VSA1,0.0
EState_VSA2,11.7244005703974
EState_VSA3,40.64194844042791
EState_VSA4,17.235836229291348
EState_VSA5,24.26546827384644
EState_VSA6,29.165378004696915
EState_VSA7,32.29444517073921
EState_VSA8,20.60153424990708
EState_VSA9,0.0
ETA_beta_ns,27.0
ETA_shape_p,0.12634822804314327
ETA_shape_x,0.0
ETA_shape_y,0.34946070878274266
GhoseFilter,True
LogEE_Dzare,175.19212197718588
SlogP_VSA10,21.844003381179903
SlogP_VSA11,0.0
SpAbs_Dzare,348.49423271828925
SpDiam_Dzpe,277.8574177658389
SpDiam_Dzse,280.77728777726514
SpMAD_Dzare,10.614233267237926
SpMax_Dzare,175.19212197718588
TopoPSA(NO),87.22000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,13.036599932063641
VSA_EState9,68.13006673460303
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8181818181818182
EState_VSA10,13.979489415818463
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03174603174603169
FilterItLogS,-7.374818987721977
SpDiam_Dzare,274.476845422662
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6245021645021641
ETA_epsilon_2,0.8408369408369405
ETA_epsilon_3,0.4419354838709669
ETA_epsilon_4,0.544487932159164
ETA_epsilon_5,0.8099319727891153
AETA_beta_ns_d,0.06060606060606061
ETA_dEpsilon_A,0.1825666806311972
ETA_dEpsilon_B,0.08001423234300009
ETA_dEpsilon_C,-0.1025524482881971
ETA_dEpsilon_D,0.030904968047825165
PetitjeanIndex,0.47368421052631576
TopoShapeIndex,0.9
CDK Descriptors
FMFDescriptor,0.7878787878787878
MDEDescriptor,"0.4999999999999999,2.940815621227554,3.0100146563070656,0.0,14.150918391274956,26.7384948145992,0.0,8.55919336068576,0.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,1.3507999847024064,1.1246826503806984,0.0"
APolDescriptor,66.33044599999995
BCUTDescriptor,"11.98824091705152,18.99840849455303,-0.2975650177607836,0.25283685399278305,4.009216291136747,10.360715735554193"
BPolDescriptor,33.109553999999996
TPSADescriptor,87.22000000000001
ALOGPDescriptor,"4.310099999999999,18.576962009999995,128.56499999999997"
XLogPDescriptor,4.933
VAdjMaDescriptor,6.169925001442312
WeightDescriptor,443.17575334
ChiPathDescriptor,"23.37166824125719,15.92305529101951,14.443880926172834,11.968887798303575,9.350846658245748,8.042792011703543,5.7429264032011815,4.070650270206597,18.171411851898885,10.267820019467655,7.67257234868385,5.02341911788333,3.238676480227689,2.3082469302758737,1.2956422262161842,0.7623097392975456"
ChiChainDescriptor,"0.0,0.0,0.0,0.2902636039661994,0.5347318860471542,0.0,0.0,0.0,0.09211181677178996,0.12086787919317725"
AtomCountDescriptor,55
BondCountDescriptor,36
SmallRingDescriptor,"4,4,3,3,0,0,0,4,0,0,0"
ChiClusterDescriptor,"2.2728325941740777,0.0,0.42060056035237897,0.0,0.9557163196951793,0.0,0.0965030354076859,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,14,4,1,0,0,0"
ZagrebIndexDescriptor,172.0
LargestChainDescriptor,20
MannholdLogPDescriptor,3.33
WeightedPathDescriptor,"67.49449840387152,2.045287830420349,23.138336006200067,5.04592343273592,15.575039735100416"
FractionalPSADescriptor,0.19680679582009014
WienerNumbersDescriptor,"3770.0,52.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.01672803705387,6.778495360411018,9.532350863310654,1.5848735515068149,1.7316889758159604,2.0022219297097834"
FractionalCSP3Descriptor,0.12
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,1,11,0,0,0,1,7,2,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.47368421052631576
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"26.074074074074073,12.3008,7.03125"
AromaticAtomsCountDescriptor,22
AromaticBondsCountDescriptor,23
FragmentComplexityDescriptor,2308.08
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.12
AutocorrelationDescriptorMass,"37.85088371650694,39.073970330775175,55.15059244493152,58.31385070550244,50.62084464139971"
PetitjeanShapeIndexDescriptor,"0.9,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.6346229832330497,-0.4226871920527753,0.2855558388870055,-0.21322194668107605,0.07710758548002197"
EccentricConnectivityIndexDescriptor,1042
AutocorrelationDescriptorPolarizability,"2147.2052375205526,2501.3390750285284,3440.101825221807,3525.829512072849,3046.3473211729424"
