DLiP-ID,T001QM
AATSC3p,-0.006157628354849022
AATSC3s,-0.15479458399208607
AATSC3v,-2.695828399655265
AATSC4Z,-1.4455561781264177
AATSC4c,-0.00021254730709869017
AATSC4d,-0.07604925424904611
AATSC4i,-0.1302591731367245
AATSC4m,-6.820806505829927
AATSC4p,-0.036042072470615666
AATSC4s,-0.11686750341508119
AATSC4v,-8.01028278265059
AATSC5Z,-0.4796098473372937
AATSC5c,-0.0005478808750215782
AATSC5d,-0.013336582410200344
AATSC5i,-0.08141679241840852
AATSC5m,-2.181981644973592
AATSC5p,-0.012657991032282798
AATSC5s,-0.026905390159257723
AATSC5v,-2.261919763310642
AATSC6Z,0.5581824488380162
AATSC6c,-0.0007298128643579438
AATSC6d,0.004488380159556019
AATSC6i,-0.015081898445423849
AATSC6m,2.610873143864031
AATSC6p,0.006500976247631598
AATSC6s,0.08523081951956195
AATSC6v,1.7013414028749796
AATSC7Z,0.7067755125969134
AATSC7c,0.0009666065817011984
AATSC7d,0.005921062273746553
AATSC7i,0.022895729413501913
AATSC7m,3.3268111719709514
AATSC7p,0.014715481754688328
AATSC7s,0.1673832019320955
AATSC7v,1.6823045642098438
AATSC8Z,1.1438933210005016
AATSC8c,0.0029842136222838576
AATSC8d,0.018275715882375625
AATSC8i,-0.004692501757652782
AATSC8m,5.3758026689655845
AATSC8p,-0.011667763135098748
AATSC8s,0.18330351365712622
AATSC8v,3.529522089919214
ATS0are,384.42319999999995
ATS1are,422.80390000000006
ATS2are,737.5866999999998
ATS3are,905.1468000000001
ATS4are,937.1448
ATS5are,943.6070000000001
ATS6are,916.6436999999997
ATS7are,877.2529000000001
ATS8are,815.1459
ATSC0dv,244.91039426523295
ATSC0pe,7.268369354838704
ATSC0se,4.781009887096774
ATSC1dv,80.10255520869467
ATSC1pe,0.16250842872009688
ATSC1se,-0.12628620239334473
ATSC2dv,22.020349173314834
ATSC2pe,1.3149546045785794
ATSC2se,1.0600918259625325
ATSC3dv,-129.18071453347204
ATSC3pe,-2.5180779656607664
ATSC3se,-1.4582882770551493
ATSC4dv,-120.7530350329518
ATSC4pe,-2.457645473465142
ATSC4se,-1.2231067804370395
ATSC5dv,-20.983119435772924
ATSC5pe,-1.1660767429760743
ATSC5se,-0.9721452606659675
ATSC6dv,56.528616024973985
ATSC6pe,0.3898080124869945
ATSC6se,-0.10013472684703681
ATSC7dv,136.31633714880329
ATSC7pe,3.0042766389177995
ATSC7se,2.0069003553589946
ATSC8dv,83.84206266620419
ATSC8pe,4.392144146722156
ATSC8se,2.8996406651925075
AXp-0dv,0.5863720664294932
AXp-1dv,0.3297993300139364
AXp-2dv,0.1842158405877047
AXp-3dv,0.10547999208687421
AXp-4dv,0.059509504576502156
AXp-5dv,0.034570593112843204
AXp-6dv,0.02045964749559122
AXp-7dv,0.012335772163129715
BertzCT,1195.6539100010623
ECIndex,1070
ETA_eta,33.538736491367686
GATS1dv,0.5281221035172449
GATS1pe,0.7542658205871038
GATS1se,0.826192725844312
GATS2dv,0.9333646044022161
GATS2pe,0.8148392404081384
GATS2se,0.8116379465102747
GATS3dv,1.1638157500562314
GATS3pe,0.9743528934305996
GATS3se,0.9195543304570022
GATS4dv,1.09633678190681
GATS4pe,0.9304839850425243
GATS4se,0.8418368791016522
GATS5dv,0.9752641221770005
GATS5pe,0.92665736231466
GATS5se,0.9012863431533615
GATS6dv,0.9290336601785454
GATS6pe,1.0215973676484655
GATS6se,1.0637749415786526
GATS7dv,0.7971041527961861
GATS7pe,0.9208199986011099
GATS7se,0.9521452952248184
GATS8dv,0.8461228461008938
GATS8pe,0.6957561890544819
GATS8se,0.684805393959853
LogEE_A,4.467929577943176
LogEE_D,245.52984969928178
MATS1dv,0.3072464732204233
MATS1pe,0.021003257482844137
MATS1se,-0.024813270827478456
MATS2dv,0.04764560122382455
MATS2pe,0.09586930948691004
MATS2se,0.11749778287162123
MATS3dv,-0.2194804722836373
MATS3pe,-0.1441576205330346
MATS3se,-0.12691973710552887
MATS4dv,-0.19595571266140566
MATS4pe,-0.13438454853366014
MATS4se,-0.10167444795603839
MATS5dv,-0.033619978992491764
MATS5pe,-0.06295420551588166
MATS5se,-0.07978956989178226
MATS6dv,0.09540289770232696
MATS6pe,0.022167371702709313
MATS6se,-0.008656961898742623
MATS7dv,0.2430211298524352
MATS7pe,0.18047052313541778
MATS7se,0.18327765232146317
MATS8dv,0.1572217614951407
MATS8pe,0.2775220642908938
MATS8se,0.27853672246283345
MAXaaCH,2.189874804244202
MAXaasC,1.303059366385519
MAXaasN,1.8743205135079233
MAXdssC,-0.8331150639519256
MAXsCH3,1.9302344209288653
MAXssNH,3.393685391543289
MDEC-12,2.097753799176263
MDEC-13,1.7405292302096165
MDEC-22,15.015763571686454
MDEC-23,27.124973946768097
MDEC-33,8.464471773665858
MDEN-22,0.5984084805885755
MDEN-23,0.8254818122236568
MDEO-11,0.4999999999999999
MDEO-12,0.5345224838248488
MDEO-22,0.4999999999999999
MINaaCH,1.8437364195689787
MINaasC,0.6630939660871962
MINaasN,1.8743205135079233
MINdssC,-0.8331150639519256
MINsCH3,1.9302344209288653
MINssNH,3.393685391543289
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.1964285714285716
SM1_Dzi,1.506634590074004
SM1_Dzm,2.1924217327564635
SM1_Dzp,-5.977766399049398
SM1_Dzv,-2.71569755003435
SddssSe,0
SpAD_Dt,844.9451961204647
SpAbs_A,44.517570488661505
SpAbs_D,491.05969939856345
SpMAD_A,1.3093403084900443
SpMAD_D,14.44293233525187
SpMax_A,2.4144431320577815
SpMax_D,245.52984969928178
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,123.80000000000001
TpiPC10,8.47751637426334
VAdjMat,6.247927513443585
VE1_DzZ,5.743814798513183
VE1_Dzi,5.753551541024437
VE1_Dzm,5.743796218299915
VE1_Dzp,5.718576260596357
VE1_Dzv,5.740143073264184
VE2_DzZ,0.1689357293680348
VE2_Dzi,0.16922210414777755
VE2_Dzm,0.16893518289117396
VE2_Dzp,0.1681934194293046
VE2_Dzv,0.16882773744894658
VE3_DzZ,2.9718990202495554
VE3_Dzi,2.9735927550669716
VE3_Dzm,2.9718957854232295
VE3_Dzp,2.9674953005415623
VE3_Dzv,2.971259567298733
VR1_DzZ,234.67213284017691
VR1_Dzi,233.30994579692359
VR1_Dzm,234.6751917119101
VR1_Dzp,238.43424849176387
VR1_Dzv,235.56745740475037
VR2_DzZ,6.90212155412285
VR2_Dzi,6.862057229321282
VR2_Dzm,6.902211520938532
VR2_Dzp,7.012772014463643
VR2_Dzv,6.9284546295514815
VR3_DzZ,6.6819647921937895
VR3_Dzi,6.67614324067492
VR3_Dzm,6.68197782676999
VR3_Dzp,6.697869016276121
VR3_Dzv,6.685772747393803
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.05833029600892077
Xch-6dv,0.20554029276688227
Xch-7dv,0.26017965554613115
Xpc-4dv,2.1700104852559816
Xpc-5dv,2.9805714873906406
Xpc-6dv,3.6483607913606537
Zagreb1,182.0
Zagreb2,213.0
fragCpx,322.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,38
nBondsS,48
nBondsT,0
nFARing,2
nFHRing,2
nFaRing,0
nHetero,9
naHRing,2
AATS0are,6.200374193548386
AATS1are,6.406119696969697
AATS2are,6.304159829059827
AATS3are,6.074810738255034
AATS4are,6.0073384615384615
AATS5are,5.972196202531646
AATS6are,6.110957999999998
AATS7are,6.177837323943662
AATS8are,6.038117777777778
AATSC0dv,3.950167649439241
AATSC0pe,0.11723176378772103
AATSC0se,0.07711306269510926
AATSC1dv,1.2136750789196162
AATSC1pe,0.002462248920001468
AATSC1se,-0.0019134273089900717
AATSC2dv,0.18820811259243447
AATSC2pe,0.011238928244261362
AATSC2se,0.009060613897115662
AATSC3dv,-0.8669846612984701
AATSC3pe,-0.016899852118528635
AATSC3se,-0.009787169644665432
AATSC4dv,-0.7740579168778962
AATSC4pe,-0.01575413765041758
AATSC4se,-0.007840428079724612
AATSC5dv,-0.13280455339096786
AATSC5pe,-0.007380232550481483
AATSC5se,-0.006152818105480807
AATSC6dv,0.37685744016649325
AATSC6pe,0.0025987200832466298
AATSC6se,-0.000667564845646912
AATSC7dv,0.9599742052732626
AATSC7pe,0.021156877738857743
AATSC7se,0.014133101094077427
AATSC8dv,0.6210523160459569
AATSC8pe,0.03253440108683079
AATSC8se,0.021478819742166724
AETA_eta,0.9864334262166966
ATSC0are,7.7465483870967695
ATSC1are,0.08247107180022
ATSC2are,1.4777264308012625
ATSC3are,-2.650911446409986
ATSC4are,-2.4644378772112407
ATSC5are,-1.3270845993756581
ATSC6are,0.25562809573361317
ATSC7are,3.4357730489073948
ATSC8are,4.591641415192503
BCUTZ-1h,16.002004710501378
BCUTZ-1l,5.691695250855541
BCUTc-1h,0.4922592581791413
BCUTc-1l,-0.4869057295448943
BCUTd-1h,3.19044051538
BCUTd-1l,0.97288625550587
BCUTi-1h,14.692659414000117
BCUTi-1l,10.337892821550371
BCUTm-1h,32.0609995121678
BCUTm-1l,11.7032639035047
BCUTp-1h,2.916415539598704
BCUTp-1l,0.7415512784981233
BCUTs-1h,7.008295549915684
BCUTs-1l,0.6266775272819566
BCUTv-1h,24.434234358432857
BCUTv-1l,14.700857669767105
BalabanJ,1.0635183646200057
Diameter,18
ETA_beta,40.25
GATS1are,0.7795968664630254
GATS2are,0.821694714235617
GATS3are,0.9655268769248703
GATS4are,0.908835536774723
GATS5are,0.9175382882361707
GATS6are,1.0351548327454894
GATS7are,0.9189012995953763
GATS8are,0.6940037116773478
HybRatio,0.4
Lipinski,True
LogEE_Dt,422.4725980602324
MATS1are,0.010000947667672693
MATS2are,0.10108614414965315
MATS3are,-0.14239423395014597
MATS4are,-0.12643774110233696
MATS5are,-0.06722409648639249
MATS6are,0.013639573087702044
MATS7are,0.19365092500929512
MATS8are,0.27221850684337606
MAXssCH2,1.1613974394895135
MAXsssCH,-0.20190238752652045
MINssCH2,0.0245316291083022
MINsssCH,-0.20190238752652045
NsssssAs,0
RotRatio,0.23684210526315788
SM1_Dzpe,1.69124847001224
SM1_Dzse,1.626387277483714
SMR_VSA1,19.374790486512627
SMR_VSA2,0.0
SMR_VSA3,14.76446326439343
SMR_VSA4,7.04767198267719
SMR_VSA5,43.04797413946068
SMR_VSA6,24.407340922765524
SMR_VSA7,58.91296138386057
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
SpAD_DzZ,371.1201698734751
SpAD_Dzi,412.5101556121077
SpAD_Dzm,371.1368984631722
SpAD_Dzp,449.35484002068677
SpAD_Dzv,439.4021489305734
SpAbs_Dt,844.9451961204647
SpDiam_A,4.762567681415475
SpDiam_D,376.6919294068489
SpMAD_Dt,24.851329297660726
SpMax_Dt,422.4725980602324
SsssssAs,0
VE1_Dzpe,5.753367189520249
VE1_Dzse,5.752468324064386
VE2_Dzpe,0.1692166820447132
VE2_Dzse,0.16919024482542314
VE3_Dzpe,2.9735607132131063
VE3_Dzse,2.973404468070086
VMcGowan,349.8600000000013
VR1_Dzpe,233.3153928125716
VR1_Dzse,233.45869290283983
VR2_Dzpe,6.8622174356638705
VR2_Dzse,6.8664321442011715
VR3_Dzpe,6.67616658709526
VR3_Dzse,6.6767805890253396
mZagreb1,9.222222222222221
mZagreb2,7.361111111111112
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,57
nFAHRing,2
nFaHRing,0
nG12Ring,0
AATSC0are,0.12494432882414144
AATSC1are,0.0012495616939427272
AATSC2are,0.012630140434198824
AATSC3are,-0.017791351989328765
AATSC4are,-0.015797678700072055
AATSC5are,-0.008399269616301634
AATSC6are,0.0017041873048907544
AATSC7are,0.024195584851460526
AATSC8are,0.034012158631055577
AETA_beta,1.1838235294117647
BCUTdv-1h,6.02228854778839
BCUTdv-1l,0.6561880064835546
BCUTpe-1h,3.501188134709652
BCUTpe-1l,2.240527858134924
BCUTse-1h,3.714103042181083
BCUTse-1l,2.4365639668129475
ETA_alpha,16.266666666666666
ETA_dBeta,-4.25
ETA_eta_B,0.3673670312658963
ETA_eta_F,30.058307341287218
ETA_eta_L,8.992256090893614
ETA_eta_R,63.597043832654904
ETA_psi_1,0.5661252900232021
LabuteASA,202.23099244106342
LogEE_DzZ,185.51309085812804
LogEE_Dzi,206.2913887852581
LogEE_Dzm,185.52070188228305
LogEE_Dzp,224.0324422214346
LogEE_Dzv,219.46145409322483
PEOE_VSA1,19.897041906447136
PEOE_VSA2,9.476340119217006
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,5.098681808301038
PEOE_VSA5,11.761884949391115
PEOE_VSA6,12.13273413692322
PEOE_VSA7,61.075657748944465
PEOE_VSA8,30.95711603634641
PEOE_VSA9,17.140709596443713
SM1_Dzare,1.8609379886947035
SpAD_Dzpe,408.2931830909023
SpAD_Dzse,405.94548962090613
SpAbs_DzZ,369.2347624659815
SpAbs_Dzi,411.18077215027785
SpAbs_Dzm,369.2548359625855
SpAbs_Dzp,454.04265084191866
SpAbs_Dzv,441.6386057364839
SpDiam_Dt,602.2014653213923
SpMAD_DzZ,10.91529911392574
SpMAD_Dzi,12.132651635650227
SpMAD_Dzm,10.91579113126977
SpMAD_Dzp,13.216318824137845
SpMAD_Dzv,12.9235926156051
SpMax_DzZ,185.51309085812804
SpMax_Dzi,206.2913887852581
SpMax_Dzm,185.52070188228305
SpMax_Dzp,224.0324422214346
SpMax_Dzv,219.46145409322483
VE1_Dzare,5.754337829318244
VE2_Dzare,0.169245230274066
VE3_Dzare,2.97372940710971
VR1_Dzare,233.1620155988843
VR2_Dzare,6.857706341143656
VR3_Dzare,6.675508989464811
n10AHRing,0
n10FARing,1
n10FHRing,1
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4784313725490196
AETA_dBeta,-0.125
AETA_eta_B,0.010804912684291068
AETA_eta_F,0.8840678629790358
AETA_eta_L,0.2644781203204004
AETA_eta_R,1.8705012891957324
BCUTare-1h,3.5551396307579983
BCUTare-1l,2.1907309934222696
ETA_beta_s,22.25
ETA_dPsi_A,0.14787470997679786
ETA_dPsi_B,0.0
ETA_eta_BR,0.7973670312658963
ETA_eta_FL,7.554590440213586
ETA_eta_RL,16.5468465311072
LogEE_Dzpe,204.19633414751033
LogEE_Dzse,203.02057973037907
PEOE_VSA10,5.817862777835028
PEOE_VSA11,11.49902366656781
PEOE_VSA12,6.792942306099827
PEOE_VSA13,0.0
SlogP_VSA1,14.790514511606428
SlogP_VSA2,44.93084826594518
SlogP_VSA3,31.10467403552704
SlogP_VSA4,0.0
SlogP_VSA5,41.274308265104324
SlogP_VSA6,41.424162389438905
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,408.4100308168348
SpAbs_Dzpe,406.7643111766499
SpAbs_Dzse,404.4660188351708
SpDiam_DzZ,282.67625194464114
SpDiam_Dzi,321.09579294905154
SpDiam_Dzm,282.6788957755476
SpDiam_Dzp,331.94905499566767
SpDiam_Dzv,332.4340908764217
SpMAD_Dzpe,12.008623032085362
SpMAD_Dzse,11.939573224144297
SpMax_Dzpe,204.19633414751033
SpMax_Dzse,203.02057973037907
n10FAHRing,1
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,34
AETA_beta_s,0.6544117647058824
AETA_eta_BR,0.02345197150782048
AETA_eta_FL,0.22219383647687016
AETA_eta_RL,0.4866719567972706
DetourIndex,6879
EState_VSA1,5.969305287951849
EState_VSA2,19.13166997518723
EState_VSA3,17.919845289493818
EState_VSA4,59.35520511933558
EState_VSA5,5.563451491696996
EState_VSA6,11.761884949391115
EState_VSA7,29.928576123207204
EState_VSA8,28.614571617692196
EState_VSA9,14.457704428547306
ETA_beta_ns,18.0
ETA_shape_p,0.07172131147540983
ETA_shape_x,0.0
ETA_shape_y,0.33196721311475413
GhoseFilter,False
LogEE_Dzare,204.25974887867312
SlogP_VSA10,5.817862777835028
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,406.73616625148895
SpDiam_Dzpe,317.0337926345924
SpDiam_Dzse,314.46891366263736
SpMAD_Dzare,12.012059729906907
SpMax_Dzare,204.25974887867312
TopoPSA(NO),98.50000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.8743205135079233
VSA_EState9,71.05194182579419
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5294117647058824
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02156862745098042
FilterItLogS,-6.180639820643554
SpDiam_Dzare,317.7844041120296
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5989247311827948
ETA_epsilon_2,0.8450980392156859
ETA_epsilon_3,0.4446808510638289
ETA_epsilon_4,0.5504504504504493
ETA_epsilon_5,0.8148148148148144
AETA_beta_ns_d,0.014705882352941176
ETA_dEpsilon_A,0.1542438801189659
ETA_dEpsilon_B,0.0484742807323455
ETA_dEpsilon_C,-0.1057695993866204
ETA_dEpsilon_D,0.0302832244008715
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8529411764705882
MDEDescriptor,"0.0,2.097753799176263,1.7405292302096165,0.0,15.015763571686454,27.124973946768097,0.0,8.464471773665858,0.0,0.0,0.4999999999999999,0.5345224838248488,0.4999999999999999,0.0,0.0,0.0,0.5984084805885755,0.8254818122236568,0.0"
APolDescriptor,73.17820399999997
BCUTDescriptor,"11.900000000000004,31.972072728100187,-0.33171478668510873,0.25961104595584467,4.19434176586522,11.380156575807547"
BPolDescriptor,41.639796
TPSADescriptor,123.80000000000001
ALOGPDescriptor,"2.7969999999999997,7.8232089999999985,130.7312"
XLogPDescriptor,3.3450000000000006
VAdjMaDescriptor,6.247927513443585
WeightDescriptor,480.1831266000001
ChiPathDescriptor,"23.49298858481683,16.5468465311072,15.13891760027418,12.388658593901356,10.652996405356358,8.331426613261014,5.805649148164676,4.3731112680762365,19.93665025860277,12.532374540529585,9.763439551148346,7.278119453994318,5.415364916461695,3.7681946492999057,2.3733191094885817,1.6529934698593816"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.6183905718408463,0.8352526234750592,0.0,0.0,0.05833029600892077,0.20554029276688227,0.2601796555461311"
AtomCountDescriptor,62
BondCountDescriptor,38
SmallRingDescriptor,"5,3,3,3,0,0,2,3,0,0,0"
ChiClusterDescriptor,"2.218865507989909,0.0,0.3678511301977579,0.0,1.021615305693827,0.0,0.15553386266939437,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,10,2,2,5,1,0"
ZagrebIndexDescriptor,182.0
LargestChainDescriptor,19
MannholdLogPDescriptor,3.2199999999999998
WeightedPathDescriptor,"70.45483387183624,2.0722009962304777,26.66195533813791,10.9718423805339,12.600469929363063"
FractionalPSADescriptor,0.25781830543814027
WienerNumbersDescriptor,"4042.0,50.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.684088682611858,7.367174546247764,9.3506705725116,2.170010485255982,2.980571487390639,3.3469930380069166"
FractionalCSP3Descriptor,0.4
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,8,0,0,6,1,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,8
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"25.641274238227147,12.029903880384479,6.6675068262969965"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,3234.09
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.4
AutocorrelationDescriptorMass,"44.66555038571971,44.85537610544091,64.18249718026672,60.777182079280884,54.107124985499595"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.7245396961921793,-0.41430990086146013,0.09795245319494794,-0.03930335159542305,0.03688394195926287"
EccentricConnectivityIndexDescriptor,1070
AutocorrelationDescriptorPolarizability,"2453.9587717502495,2870.2951845139182,3960.611197274354,3801.038829192835,3400.2436997625705"
