DLiP-ID,C000GT
ATSC3se,0.33079244444444456
ATSC4dv,-35.72873376348456
ATSC4pe,-0.3234750000000002
ATSC4se,-0.16695561728395017
ATSC5dv,-34.37436705109316
ATSC5pe,-0.31809999999999944
ATSC5se,-0.11093639506172834
ATSC6dv,20.646971159545465
ATSC6pe,-0.4521249999999991
ATSC6se,-0.3478432839506173
ATSC7dv,16.126708326982676
ATSC7pe,0.13687500000000008
ATSC7se,0.021599703703703527
ATSC8dv,0.0
ATSC8pe,0.0
ATSC8se,0.0
AXp-0dv,0.7409038686158679
AXp-1dv,0.3715761119872969
AXp-2dv,0.21485313784233728
AXp-3dv,0.11220602521169051
AXp-4dv,0.07146977380085928
AXp-5dv,0.032924181703598406
AXp-6dv,0.021954694812839334
AXp-7dv,0.01025623641938862
BertzCT,470.3665095200525
ECIndex,126
ETA_eta,8.273950543594808
GATS1dv,0.6672167641180825
GATS1pe,0.8258707464724566
GATS1se,0.8868989280354761
GATS2dv,0.8119916653760643
GATS2pe,0.6938262267845593
GATS2se,0.7419979721717345
GATS3dv,0.9850338471103521
GATS3pe,0.7937140552325993
GATS3se,0.833416024318832
GATS4dv,1.3003653967271371
GATS4pe,1.1780584891863057
GATS4se,1.1679758821948758
GATS5dv,1.4177120732678477
GATS5pe,1.3706969166187808
GATS5se,1.2984991964708363
GATS6dv,0.7541704379655827
GATS6pe,1.4958475637022581
GATS6se,1.351252387686482
GATS7dv,0.0028986952971307663
GATS7pe,0.830875197793178
GATS7se,0.7624955295146348
LogEE_A,3.505118282901125
LogEE_D,34.39614349374639
MATS1dv,0.08443328403782917
MATS1pe,-0.16611954835684148
MATS1se,-0.1608321887019966
MATS2dv,-0.008828359288304381
MATS2pe,-0.06590090835322585
MATS2se,-0.08883056309811134
MATS3dv,-0.033800712668423626
MATS3pe,0.13365318711446186
MATS3se,0.11322182080606112
MATS4dv,-0.31576557375675157
MATS4pe,-0.0953591722125186
MATS4se,-0.0663615308657432
MATS5dv,-0.428075997718921
MATS5pe,-0.13213699711300791
MATS5se,-0.06213387259016101
MATS6dv,0.43513282586164065
MATS6pe,-0.31783272701709936
MATS6se,-0.3296987681265509
MATS7dv,1.472764559593185
MATS7pe,0.41695225039981765
MATS7se,0.08871633521056889
MAXaaCH,1.9013657407407407
MAXaaaC,0.9057407407407408
MAXaasC,0.9169212962962964
MDEC-22,2.701599969404812
MDEC-23,8.170038857167798
MDEC-33,6.083643418932058
MINaaCH,1.6537037037037037
MINaaaC,0.6006944444444446
MINaasC,0.17944444444444474
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.05
SM1_Dzi,0.4920877446552874
SM1_Dzm,2.0911299946653825
SM1_Dzp,-0.6955580497340847
SM1_Dzv,-0.27021139303669184
SddssSe,0
SpAD_Dt,189.94875256752783
SpAbs_A,16.678194282439094
SpAbs_D,68.79228698749279
SpMAD_A,1.2829380217260842
SpMAD_D,5.291714383653291
SpMax_A,2.4256826709493597
SpMax_D,34.396143493746386
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,33.120000000000005
TpiPC10,7.971139705779438
VAdjMat,4.807354922057604
VE1_DzZ,3.571979081746779
VE1_Dzi,3.5492970527338983
VE1_Dzm,3.572107797791378
VE1_Dzp,3.533608397602875
VE1_Dzv,3.5465482607851304
VE2_DzZ,0.27476762167282914
VE2_Dzi,0.27302285021029987
VE2_Dzm,0.2747775229070291
VE2_Dzp,0.27181603058483655
VE2_Dzv,0.27281140467577925
VE3_DzZ,1.535484071290682
VE3_Dzi,1.5291138350331959
VE3_Dzm,1.5355201055793979
VE3_Dzp,1.5246838222655472
VE3_Dzv,1.5283390740386098
VR1_DzZ,53.796081593442764
VR1_Dzi,55.55971854486133
VR1_Dzm,53.75316790634731
VR1_Dzp,55.994071947596574
VR1_Dzv,55.72549300593998
VR2_DzZ,4.13816012257252
VR2_Dzi,4.2738245034508715
VR2_Dzm,4.134859069719024
VR2_Dzp,4.307236303661275
VR2_Dzv,4.286576385072307
VR3_DzZ,4.2475648961471535
VR3_Dzi,4.27982271655357
VR3_Dzm,4.246766867531008
VR3_Dzp,4.287610091520646
VR3_Dzv,4.282801990823482
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.039558770057772565
Xch-7dv,0.1189390101106911
Xpc-4dv,1.4912784201727907
Xpc-5dv,2.2621728318443193
Xpc-6dv,2.9820355109011656
Zagreb1,68.0
Zagreb2,81.0
fragCpx,40.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,0
nBondsM,11
nBondsO,14
nBondsS,8
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,4
naHRing,1
AATS0are,6.507783333333334
AATS1are,6.5131578947368425
AATS2are,6.463068965517243
AATS3are,6.523611111111112
AATS4are,6.553554838709678
AATS5are,6.306909090909091
AATS6are,5.78323076923077
AATS7are,5.236000000000001
AATSC0dv,3.6499856051753636
AATSC0pe,0.10942499999999995
AATSC0se,0.08115643209876539
AATSC1dv,0.30818027133575926
AATSC1pe,-0.018177631578947372
AATSC1se,-0.013052566601689408
AATSC2dv,-0.03222338431962721
AATSC2pe,-0.007211206896551735
AATSC2se,-0.0072091715623669676
AATSC3dv,-0.1233721146844148
AATSC3pe,0.014624999999999983
AATSC3se,0.009188679012345682
AATSC4dv,-1.1525397988220827
AATSC4pe,-0.010434677419354844
AATSC4se,-0.0053856650736758115
AATSC5dv,-1.5624712295951435
AATSC5pe,-0.014459090909090883
AATSC5se,-0.005042563411896742
AATSC6dv,1.5882285507342666
AATSC6pe,-0.034778846153846084
AATSC6se,-0.026757175688509025
AATSC7dv,5.375569442327559
AATSC7pe,0.04562500000000003
AATSC7se,0.0071999012345678425
AETA_eta,0.6364577341226775
ATSC0are,1.873294444444444
ATSC1are,-0.3470385802469142
ATSC2are,-0.22153549382716098
ATSC3are,0.596472222222221
ATSC4are,-0.4553293209876555
ATSC5are,-0.42293209876543125
ATSC6are,-0.2355848765432078
ATSC7are,0.1493009259259268
ATSC8are,0.0
BCUTZ-1h,35.00142568715241
BCUTZ-1l,5.673983396927537
BCUTc-1h,0.42209316682137615
BCUTc-1l,-0.37624324802140907
BCUTd-1h,3.2816898592564474
BCUTd-1l,0.9925426361203677
BCUTi-1h,14.547854978828019
BCUTi-1l,10.933975546037205
BCUTm-1h,79.90518177746677
BCUTm-1l,11.687199354515055
BCUTp-1h,3.0602935373254776
BCUTp-1l,0.7874280185030419
BCUTs-1h,6.0028040173330215
BCUTs-1l,1.0430852428614632
BCUTv-1h,26.524932247071696
BCUTv-1l,14.708162703007787
BalabanJ,2.0997048132484886
Diameter,6
ETA_beta,19.25
GATS1are,0.9110743542625206
GATS2are,0.7325652135986379
GATS3are,0.7896820218687813
GATS4are,1.2298714156523547
GATS5are,1.4414481536471018
GATS6are,1.1427420361176401
GATS7are,0.4410411841289708
HybRatio,0.0
Lipinski,True
LogEE_Dt,94.97437628376393
MATS1are,-0.1755054539279164
MATS2are,-0.07340265684330806
MATS3are,0.15920407600394998
MATS4are,-0.1411335883737689
MATS5are,-0.184720215533429
MATS6are,-0.1741287630526123
MATS7are,0.4781979459834605
NsssssAs,0
RotRatio,0.0
SM1_Dzpe,0.6969321677859012
SM1_Dzse,0.6826378803145584
SMR_VSA1,5.106527394840706
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,33.341383808662734
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,41.61477807611985
SpAD_Dzi,47.21501394264769
SpAD_Dzm,41.62956095514991
SpAD_Dzp,54.12489419572077
SpAD_Dzv,51.6056261803291
SpAbs_Dt,189.94875256752775
SpDiam_A,4.85136534189872
SpDiam_D,47.36389431961043
SpMAD_Dt,14.611442505194448
SpMax_Dt,94.97437628376393
SsssssAs,0
VE1_Dzpe,3.5541667010553266
VE1_Dzse,3.5544235607820207
VE2_Dzpe,0.2733974385427174
VE2_Dzse,0.27341719698323236
VE3_Dzpe,1.530484898292769
VE3_Dzse,1.5305571657093298
VMcGowan,145.29999999999995
VR1_Dzpe,55.27299356804882
VR1_Dzse,55.26316459931181
VR2_Dzpe,4.251768736003755
VR2_Dzse,4.2510126614855235
VR3_Dzpe,4.274648691466671
VR3_Dzse,4.2744708497734925
mZagreb1,4.805555555555555
mZagreb2,2.861111111111111
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,14
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.10407191358024688
AATSC1are,-0.018265188434048115
AATSC2are,-0.007639154959557275
AATSC3are,0.016568672839506138
AATSC4are,-0.014688042612505016
AATSC5are,-0.0192241863075196
AATSC6are,-0.018121913580246753
AATSC7are,0.04976697530864227
AETA_beta,1.4807692307692308
BCUTdv-1h,5.03469462910552
BCUTdv-1l,0.2550808053401277
BCUTpe-1h,3.4544155605837523
BCUTpe-1l,2.216998427491376
BCUTse-1h,3.6680930685848816
BCUTse-1l,2.412858727029995
ETA_alpha,7.9
ETA_dBeta,3.75
ETA_eta_B,0.21583625961543262
ETA_eta_F,9.52313281595826
ETA_eta_L,2.6593963283418622
ETA_eta_R,17.797083359553067
ETA_psi_1,0.7596153846153848
LabuteASA,91.86204459565741
LogEE_DzZ,20.67289561311786
LogEE_Dzi,23.6302996533943
LogEE_Dzm,20.598698730557796
LogEE_Dzp,26.90193370178153
LogEE_Dzv,25.740456614890363
PEOE_VSA1,5.106527394840706
PEOE_VSA2,4.9839785209472085
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,21.99631096641096
PEOE_VSA7,28.06267803487257
PEOE_VSA8,16.055787301910286
PEOE_VSA9,4.472719515832414
SM1_Dzare,0.6465645199091075
SpAD_Dzpe,46.54772997065676
SpAD_Dzse,46.69068285082548
SpAbs_DzZ,40.563917725290175
SpAbs_Dzi,46.8743378117325
SpAbs_Dzm,40.55639333928474
SpAbs_Dzp,54.499425453269886
SpAbs_Dzv,51.75112462273346
SpDiam_Dt,114.98968508120615
SpMAD_DzZ,3.201136775086142
SpMAD_Dzi,3.6319241494344374
SpMAD_Dzm,3.2022739196269163
SpMAD_Dzp,4.1634533996708285
SpMAD_Dzv,3.9696635523330075
SpMax_DzZ,20.67289560379705
SpMax_Dzi,23.63029965302678
SpMax_Dzm,20.598698720372095
SpMax_Dzp,26.901933701767902
SpMax_Dzv,25.740456614848387
VE1_Dzare,3.552428651174503
VE2_Dzare,0.2732637423980387
VE3_Dzare,1.5299957611379622
VR1_Dzare,55.35696371120626
VR2_Dzare,4.258227977785097
VR3_Dzare,4.276166728015682
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,10
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.6076923076923078
AETA_dBeta,0.28846153846153844
AETA_eta_B,0.016602789201187126
AETA_eta_F,0.7325486781506354
AETA_eta_L,0.2045689483339894
AETA_eta_R,1.3690064122733128
BCUTare-1h,3.5126689907997006
BCUTare-1l,2.1666768969343027
ETA_beta_s,7.75
ETA_dPsi_A,0.0
ETA_dPsi_B,0.045615384615384835
ETA_eta_BR,0.3878362596154326
ETA_eta_FL,3.5389809744158
ETA_eta_RL,6.198377302757662
LogEE_Dzpe,23.327475152588022
LogEE_Dzse,23.397852032063057
PEOE_VSA10,5.516700717616262
PEOE_VSA11,5.749511833283905
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,10.090505915787915
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,33.341383808662734
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,46.682777656559466
SpAbs_Dzpe,46.021509626261675
SpAbs_Dzse,46.16501840466822
SpDiam_DzZ,28.61823706310866
SpDiam_Dzi,31.783637381665663
SpDiam_Dzm,28.537825979173984
SpDiam_Dzp,36.64481663705054
SpDiam_Dzv,34.94586988581984
SpMAD_Dzpe,3.580594613127443
SpMAD_Dzse,3.591590988525037
SpMax_Dzpe,23.32747515208114
SpMax_Dzse,23.397852031590784
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,13
AETA_beta_s,0.5961538461538461
AETA_eta_BR,0.029833558431956356
AETA_eta_FL,0.2722293057242923
AETA_eta_RL,0.4767982540582817
DetourIndex,616
EState_VSA1,0.0
EState_VSA2,5.749511833283905
EState_VSA3,9.989420233448676
EState_VSA4,9.85894373029721
EState_VSA5,0.0
EState_VSA6,12.263210640074686
EState_VSA7,12.13273413692322
EState_VSA8,36.843866316845904
EState_VSA9,0.0
ETA_beta_ns,11.5
ETA_shape_p,0.37974683544303794
ETA_shape_x,0.0
ETA_shape_y,0.3164556962025316
GhoseFilter,False
LogEE_Dzare,23.391124561054262
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,46.21408328952326
SpDiam_Dzpe,31.566671010883535
SpDiam_Dzse,31.68884188817005
SpMAD_Dzare,3.5909828966584203
SpMax_Dzare,23.391124560580433
TopoPSA(NO),33.120000000000005
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.5609722222222224
VSA_EState9,22.624508692365836
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8846153846153846
EState_VSA10,5.106527394840706
ETA_dAlpha_A,0.10769230769230773
ETA_dAlpha_B,0.0
FilterItLogS,-4.212110970739468
SpDiam_Dzare,31.598634890926583
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6611111111111112
ETA_epsilon_2,0.7999999999999999
ETA_epsilon_3,0.4405405405405409
ETA_epsilon_4,0.5500000000000003
ETA_epsilon_5,0.7642857142857142
AETA_beta_ns_d,0.11538461538461539
ETA_dEpsilon_A,0.22057057057057028
ETA_dEpsilon_B,0.11111111111111094
ETA_dEpsilon_C,-0.10945945945945934
ETA_dEpsilon_D,0.0357142857142857
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7692307692307693
MDEDescriptor,"0.0,0.0,0.0,0.0,2.701599969404812,8.170038857167798,0.0,6.083643418932058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,27.175965000000005
BCUTDescriptor,"11.849999999999994,78.91933743175701,-0.35684819680109053,0.21896139009178622,6.139213277469364,11.421258306471083"
BPolDescriptor,9.366034999999998
TPSADescriptor,33.120000000000005
ALOGPDescriptor,"3.6278999999999995,13.161658409999996,56.69369999999999"
XLogPDescriptor,3.315
VAdjMaDescriptor,4.807354922057604
WeightDescriptor,300.87378802000006
ChiPathDescriptor,"9.422285251880869,6.198377302757663,5.661553056595468,4.922244761602302,3.9454033738596417,3.0971250701509914,1.765914327458807,0.9992504367701271,9.631750292006283,5.202065567822157,4.2970627568467465,3.0295626807156437,2.429972309229216,1.3498914498475345,0.768414318449377,0.29743085616226994"
ChiChainDescriptor,"0.0,0.0,0.0,0.12869425449598476,0.2964578382628504,0.0,0.0,0.0,0.03955877005777257,0.1189390101106911"
AtomCountDescriptor,18
BondCountDescriptor,14
SmallRingDescriptor,"2,2,1,1,0,0,0,2,0,0,0"
ChiClusterDescriptor,"0.9360201374968157,0.0,0.3664307840402861,0.0,0.7509188920375337,0.0,0.17385570855233348,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,7,1,0,0,0,0"
ZagrebIndexDescriptor,68.0
LargestChainDescriptor,7
MannholdLogPDescriptor,2.0100000000000002
WeightedPathDescriptor,"26.188764569297057,2.014520351484389,10.67498876211793,2.5435761718657095,3.0647742069477926"
FractionalPSADescriptor,0.11007937985544428
WienerNumbersDescriptor,"218.0,21.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.511419720527007,3.8829099515223886,5.829332761060236,1.4912784201727907,2.2621728318443193,2.848801109156377"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"9.551020408163266,3.63,1.646090534979424"
AromaticAtomsCountDescriptor,10
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,205.04
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"100.65063091944823,25.96980676578264,43.77343159838481,58.84154426485343,89.8950348995267"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,0
AutocorrelationDescriptorCharge,"0.1776498446133463,-0.050537940447757876,-0.06632619938779306,0.013384207294014233,0.01678015881984111"
EccentricConnectivityIndexDescriptor,126
AutocorrelationDescriptorPolarizability,"1065.3925338078616,1240.1847151997072,1728.397677636232,1674.7682411733401,1044.3110551738284"
