DLiP-ID,C100PL
AATSC6c,-0.00033140447691597317
AATSC6d,-0.022222222222222216
AATSC6i,0.616345001799555
AATSC6m,-4.456100623849787
AATSC6p,0.018276470885719414
AATSC6s,-0.206111111111111
AATSC6v,-0.8433091437232612
AATSC7Z,-0.6057516339869283
AATSC7c,0.00240334984543295
AATSC7d,-0.08986928104575165
AATSC7i,0.36499430567775465
AATSC7m,-2.946631108421101
AATSC7p,0.012276706018423063
AATSC7s,-0.10405228758169933
AATSC7v,-3.140250315343081
AATSC8Z,0.9386111111111108
AATSC8c,0.0012104844132019858
AATSC8d,-0.12847222222222227
AATSC8i,-0.5831775829670264
AATSC8m,4.436806636441938
AATSC8p,-0.052214887848960084
AATSC8s,0.17805555555555552
AATSC8v,-4.618596163717448
ATS0are,210.06960000000004
ATS1are,218.2898
ATS2are,336.6789
ATS3are,409.09900000000005
ATS4are,410.496
ATS5are,356.8369
ATS6are,284.0758
ATS7are,229.24699999999999
ATS8are,199.71
ATSC0dv,139.46666666666667
ATSC0pe,5.555986666666665
ATSC0se,3.8349514666666646
ATSC1dv,27.70222222222221
ATSC1pe,1.1635075555555552
ATSC1se,0.9303765688888886
ATSC2dv,3.422222222222217
ATSC2pe,0.6503955555555555
ATSC2se,0.5623838222222213
ATSC3dv,-29.2311111111111
ATSC3pe,-1.5962457777777768
ATSC3se,-1.1150554311111123
ATSC4dv,-29.38222222222222
ATSC4pe,-1.548712888888888
ATSC4se,-1.2453503822222218
ATSC5dv,-27.542222222222215
ATSC5pe,-1.4999502222222232
ATSC5se,-1.162239608888888
ATSC6dv,-29.08888888888889
ATSC6pe,-0.3308955555555565
ATSC6se,-0.030636622222220918
ATSC7dv,2.404444444444441
ATSC7pe,0.7575884444444455
ATSC7se,0.8094456711111109
ATSC8dv,21.635555555555555
ATSC8pe,0.7751342222222244
ATSC8se,0.31219896888888676
AXp-0dv,0.5096176402708965
AXp-1dv,0.2660395933989099
AXp-2dv,0.13696039487940778
AXp-3dv,0.0719860063700333
AXp-4dv,0.03734016151795787
AXp-5dv,0.019667029383821304
AXp-6dv,0.009439884118344774
AXp-7dv,0.00486634534086512
BertzCT,815.9935107377643
ECIndex,390
ETA_eta,11.206421831200467
GATS1dv,0.3833801386233269
GATS1pe,0.3611144150213944
GATS1se,0.3558849797351631
GATS2dv,0.6591539196940726
GATS2pe,0.5670098200379652
GATS2se,0.5721863911637163
GATS3dv,0.9575070930734594
GATS3pe,0.9647705692876946
GATS3se,0.9308794594707165
GATS4dv,1.107850358900417
GATS4pe,1.063304225297035
GATS4se,1.0661585414662222
GATS5dv,1.157638071775261
GATS5pe,1.137264421357826
GATS5se,1.1199054073944785
GATS6dv,1.1722335086042064
GATS6pe,1.1178219320180756
GATS6se,1.0891596376917212
GATS7dv,0.9326495894725002
GATS7pe,0.726483183728472
GATS7se,0.6920805585182835
GATS8dv,0.705029576959847
GATS8pe,0.6417818227305563
GATS8se,0.6530980957047142
LogEE_A,3.9805030804450574
LogEE_D,96.55807359989116
MATS1dv,0.18621534416825997
MATS1pe,0.19632666505079208
MATS1se,0.22744173972336415
MATS2dv,0.014722753346080286
MATS2pe,0.07023726958788
MATS2se,0.08798815220121332
MATS3dv,-0.10141553074693144
MATS3pe,-0.13901707033985772
MATS3se,-0.14069094621596476
MATS4dv,-0.10361094567908974
MATS4pe,-0.13708853570012144
MATS4se,-0.15970668896763168
MATS5dv,-0.11393219591116337
MATS5pe,-0.15575197518518732
MATS5se,-0.17484519872291068
MATS6dv,-0.15642925430210325
MATS6pe,-0.04466743380713671
MATS6se,-0.005991592557659583
MATS7dv,0.015212012147115038
MATS7pe,0.12031353425797707
MATS7se,0.1862388024556272
MATS8dv,0.14543499043977054
MATS8pe,0.130793750404969
MATS8se,0.0763207920301881
MAXaaCH,1.7013194444444444
MAXaasC,0.5757898715041574
MAXaasN,1.4139351851851851
MAXddsN,-0.4717310512359205
MDEC-22,9.28431215651338
MDEC-23,14.289568323608561
MDEC-33,2.9398657698051562
MDEN-22,1.0
MDEN-23,1.437216447852337
MDEN-33,0.16666666666666669
MDEO-11,0.4999999999999999
MINaaCH,1.3253009259259259
MINaasC,-0.3750935703839742
MINaasN,1.4139351851851851
MINddsN,-0.4717310512359205
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.4047619047619047
SM1_Dzi,1.6009699071037353
SM1_Dzm,1.436320845043609
SM1_Dzp,-6.2355204692691295
SM1_Dzv,-2.621947134390474
SddssSe,0
SpAD_Dt,335.7600249547017
SpAbs_A,27.178909078181846
SpAbs_D,193.11614719978238
SpMAD_A,1.294233765627707
SpMAD_D,9.196007009513446
SpMax_A,2.404525150876236
SpMax_D,96.55807359989116
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,73.85
TpiPC10,8.73651946619216
VAdjMat,5.523561956057013
VE1_DzZ,4.518410567679578
VE1_Dzi,4.516753110498457
VE1_Dzm,4.518750125306902
VE1_Dzp,4.466664609494258
VE1_Dzv,4.4996092038432804
VE2_DzZ,0.21516240798474182
VE2_Dzi,0.2150834814523075
VE2_Dzm,0.21517857739556673
VE2_Dzp,0.21269831473782183
VE2_Dzv,0.21426710494491813
VE3_DzZ,2.2500976324134783
VE3_Dzi,2.2497307420595787
VE3_Dzm,2.2501727793847492
VE3_Dzp,2.2385793024570404
VE3_Dzv,2.2459278941441463
VR1_DzZ,112.8061636204348
VR1_Dzi,112.91552074763861
VR1_Dzm,112.77268003755816
VR1_Dzp,116.98839777703121
VR1_Dzv,114.58892758417214
VR2_DzZ,5.371722077163562
VR2_Dzi,5.376929559411362
VR2_Dzm,5.370127620836103
VR2_Dzp,5.570876084620534
VR2_Dzv,5.456615599246293
VR3_DzZ,5.467608324325646
VR3_Dzi,5.468577279843287
VR3_Dzm,5.467311456210005
VR3_Dzp,5.504012110311151
VR3_Dzv,5.483288526403042
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.025819888974716113
Xch-6dv,0.08137544453027167
Xch-7dv,0.08696860273559802
Xpc-4dv,0.8531587834645354
Xpc-5dv,1.002513607187378
Xpc-6dv,1.1431107465976418
Zagreb1,110.0
Zagreb2,128.0
fragCpx,109.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,23
nBondsS,14
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,1
AATS0are,7.002320000000001
AATS1are,6.82155625
AATS2are,6.733578
AATS3are,6.598370967741936
AATS4are,6.7294426229508195
AATS5are,6.862248076923077
AATS6are,7.101895000000001
AATS7are,6.742558823529412
AATS8are,6.2409375
AATSC0dv,4.648888888888889
AATSC0pe,0.1851995555555555
AATSC0se,0.12783171555555548
AATSC1dv,0.8656944444444441
AATSC1pe,0.0363596111111111
AATSC1se,0.02907426777777777
AATSC2dv,0.06844444444444435
AATSC2pe,0.01300791111111111
AATSC2se,0.011247676444444426
AATSC3dv,-0.47146953405017905
AATSC3pe,-0.025745899641577044
AATSC3se,-0.017984765017921164
AATSC4dv,-0.4816757741347905
AATSC4pe,-0.025388735883424392
AATSC4se,-0.020415580036429865
AATSC5dv,-0.5296581196581195
AATSC5pe,-0.0288451965811966
AATSC5se,-0.022350761709401694
AATSC6dv,-0.7272222222222222
AATSC6pe,-0.008272388888888912
AATSC6se,-0.000765915555555523
AATSC7dv,0.07071895424836591
AATSC7pe,0.022282013071895455
AATSC7se,0.023807225620915026
AATSC8dv,0.6761111111111111
AATSC8pe,0.024222944444444512
AATSC8se,0.009756217777777711
AETA_eta,0.5336391348190699
ATSC0are,6.332519999999995
ATSC1are,1.449751999999999
ATSC2are,0.7394400000000012
ATSC3are,-1.9141079999999961
ATSC4are,-1.8618039999999987
ATSC5are,-1.821668000000001
ATSC6are,-0.18668000000000362
ATSC7are,1.0760640000000006
ATSC8are,0.7471120000000046
BCUTZ-1h,9.004066245333636
BCUTZ-1l,5.690956911981119
BCUTc-1h,0.4591850768575123
BCUTc-1l,-0.3876081340179113
BCUTd-1h,3.1609992846914454
BCUTd-1l,0.9729461106687587
BCUTi-1h,17.424771461782957
BCUTi-1l,10.952559034471307
BCUTm-1h,19.000141060656333
BCUTm-1l,11.702860955214067
BCUTp-1h,1.991226215787913
BCUTp-1l,0.5458631947794558
BCUTs-1h,8.002970886854209
BCUTs-1l,1.4688468567387558
BCUTv-1h,20.895970944890138
BCUTv-1l,13.304120675237122
BalabanJ,1.515826093853743
Diameter,11
ETA_beta,31.75
GATS1are,0.36059548568342464
GATS2are,0.5795814304573851
GATS3are,0.969653853340351
GATS4are,1.0617765615387573
GATS5are,1.141096945729225
GATS6are,1.105202194387069
GATS7are,0.6913212879474432
GATS8are,0.6461295226860714
HybRatio,0.0
Lipinski,True
LogEE_Dt,167.88001247735085
MATS1are,0.2146290102518429
MATS2are,0.07006120786037802
MATS3are,-0.14625793370136683
MATS4are,-0.1445935127682834
MATS5are,-0.16596273011254745
MATS6are,-0.022109681453829255
MATS7are,0.1499352919997282
MATS8are,0.1106064410376919
NsssssAs,0
RotRatio,0.13043478260869565
SM1_Dzpe,1.5214751849824402
SM1_Dzse,1.3715415728862168
SMR_VSA1,9.313726096492491
SMR_VSA2,0.0
SMR_VSA3,14.993869839101091
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,70.65931922911743
SMR_VSA8,0.0
SMR_VSA9,16.944765761229018
SpAD_DzZ,136.6742362119804
SpAD_Dzi,132.4089973026525
SpAD_Dzm,136.53925144177703
SpAD_Dzp,204.7672553864303
SpAD_Dzv,175.1540216257601
SpAbs_Dt,335.76002495470175
SpDiam_A,4.718053822586759
SpDiam_D,147.02604037707565
SpMAD_Dt,15.988572616890556
SpMax_Dt,167.88001247735085
SsssssAs,0
VE1_Dzpe,4.518548403535719
VE1_Dzse,4.518221982419356
VE2_Dzpe,0.21516897159693898
VE2_Dzse,0.21515342773425505
VE3_Dzpe,2.2501281373336823
VE3_Dzse,2.2500558944631517
VMcGowan,190.2599999999998
VR1_Dzpe,112.77985955272837
VR1_Dzse,112.82633379067659
VR2_Dzpe,5.370469502510875
VR2_Dzse,5.37268256146079
VR3_Dzpe,5.4673751177869105
VR3_Dzse,5.467787112137924
mZagreb1,6.527777777777779
mZagreb2,4.583333333333334
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,23
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.21108399999999986
AATSC1are,0.04530474999999997
AATSC2are,0.014788800000000024
AATSC3are,-0.030872709677419292
AATSC4are,-0.030521377049180308
AATSC5are,-0.035032076923076944
AATSC6are,-0.00466700000000009
AATSC7are,0.0316489411764706
AATSC8are,0.023347250000000142
AETA_beta,1.5119047619047619
BCUTdv-1h,7.005181392560146
BCUTdv-1l,2.777068900897962
BCUTpe-1h,3.9886653900800844
BCUTpe-1l,2.239440440554019
BCUTse-1h,4.009944825411673
BCUTse-1l,2.435212832901218
ETA_alpha,9.552380952380954
ETA_dBeta,5.25
ETA_eta_B,0.2831832692378615
ETA_eta_F,22.12437718268427
ETA_eta_L,3.518354627263438
ETA_eta_R,33.330799013884736
ETA_psi_1,0.5041467705453633
LabuteASA,118.15943766336318
LogEE_DzZ,68.40401153002648
LogEE_Dzi,66.2807353135693
LogEE_Dzm,68.33802195160487
LogEE_Dzp,100.89897996243675
LogEE_Dzv,86.95273768564421
PEOE_VSA1,0.0
PEOE_VSA2,10.114318268765572
PEOE_VSA3,9.072217982820003
PEOE_VSA4,0.0
PEOE_VSA5,5.098681808301038
PEOE_VSA6,23.4124863010397
PEOE_VSA7,18.19910120538483
PEOE_VSA8,17.696185628620217
PEOE_VSA9,16.807540895114307
SM1_Dzare,1.7043434836395828
SpAD_Dzpe,135.4796647843552
SpAD_Dzse,136.92042550560922
SpAbs_DzZ,135.4032611552911
SpAbs_Dzi,131.06732827292697
SpAbs_Dzm,135.2397230581662
SpAbs_Dzp,208.03348039414269
SpAbs_Dzv,176.52742250567894
SpDiam_Dt,244.712615293076
SpMAD_DzZ,6.508296962475257
SpMAD_Dzi,6.305190347745357
SpMAD_Dzm,6.501869116275096
SpMAD_Dzp,9.750821685068109
SpMAD_Dzv,8.340667696464767
SpMax_DzZ,68.40401153002648
SpMax_Dzi,66.2807353135693
SpMax_Dzm,68.33802195160487
SpMax_Dzp,100.89897996243675
SpMax_Dzv,86.95273768564421
VE1_Dzare,4.518838478590446
VE2_Dzare,0.21518278469478314
VE3_Dzare,2.2501923317869266
VR1_Dzare,112.73259124614523
VR2_Dzare,5.368218630768821
VR3_Dzare,5.466955909826481
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4548752834467121
AETA_dBeta,0.25
AETA_eta_B,0.01348491758275531
AETA_eta_F,1.0535417706040129
AETA_eta_L,0.1675406965363542
AETA_eta_R,1.5871809054230828
BCUTare-1h,4.107714057540322
BCUTare-1l,2.189814854606118
ETA_beta_s,13.25
ETA_dPsi_A,0.2098532294546367
ETA_dPsi_B,0.0
ETA_eta_BR,0.5411832692378615
ETA_eta_FL,6.612675665871796
ETA_eta_RL,10.131030293135234
LogEE_Dzpe,67.81228359146249
LogEE_Dzse,68.52552425627539
PEOE_VSA10,11.511148835894357
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.687386274683562
SlogP_VSA1,0.0
SlogP_VSA2,19.91718088791876
SlogP_VSA3,0.0
SlogP_VSA4,15.931539109811467
SlogP_VSA5,0.0
SlogP_VSA6,54.727780119305955
SlogP_VSA7,0.0
SlogP_VSA8,16.944765761229018
SlogP_VSA9,0.0
SpAD_Dzare,133.8254202463302
SpAbs_Dzpe,134.10309199794256
SpAbs_Dzse,135.67950693966458
SpDiam_DzZ,105.46143975372519
SpDiam_Dzi,102.25070986055383
SpDiam_Dzm,105.392309633313
SpDiam_Dzp,148.87402107549556
SpDiam_Dzv,131.1164001028084
SpMAD_Dzpe,6.45141260877882
SpMAD_Dzse,6.520020262171867
SpMax_Dzpe,67.81228359146249
SpMax_Dzse,68.52552425627539
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,21
AETA_beta_s,0.6309523809523809
AETA_eta_BR,0.025770631868469597
AETA_eta_FL,0.3148893174224665
AETA_eta_RL,0.4824300139588207
DetourIndex,1724
EState_VSA1,4.923311048817671
EState_VSA2,11.504607115729456
EState_VSA3,16.944765761229018
EState_VSA4,0.0
EState_VSA5,28.947271208991623
EState_VSA6,30.462311845459517
EState_VSA7,0.0
EState_VSA8,10.312066903955905
EState_VSA9,0.0
ETA_beta_ns,18.5
ETA_shape_p,0.09970089730807576
ETA_shape_x,0.0
ETA_shape_y,0.3454636091724825
GhoseFilter,True
LogEE_Dzare,66.99386933667174
SlogP_VSA10,10.077801322358383
SlogP_VSA11,0.0
SpAbs_Dzare,132.28339518970387
SpDiam_Dzpe,104.61153981868347
SpDiam_Dzse,105.62359011280907
SpMAD_Dzare,6.372639059349057
SpMax_Dzare,66.99386933667174
TopoPSA(NO),73.85
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,14.601785515170256
VSA_EState9,43.73154781816308
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8809523809523809
EState_VSA10,14.504733316440392
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.045124716553287904
FilterItLogS,-3.9916638794660577
SpDiam_Dzare,103.4445547949692
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.7215873015873018
ETA_epsilon_2,0.9022675736961451
ETA_epsilon_3,0.4423728813559325
ETA_epsilon_4,0.5874458874458878
ETA_epsilon_5,0.9022675736961451
AETA_beta_ns_d,0.047619047619047616
ETA_dEpsilon_A,0.2792144202313693
ETA_dEpsilon_B,0.134141414141414
ETA_dEpsilon_C,-0.14507300608995527
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.8095238095238095
MDEDescriptor,"0.0,0.0,0.0,0.0,9.28431215651338,14.289568323608561,0.0,2.9398657698051562,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,1.437216447852337,0.16666666666666669"
APolDescriptor,37.202137
BCUTDescriptor,"11.850000000000003,18.99840670474287,-0.20632156940155785,0.22021349356774222,3.786466281082554,9.630869190470406"
BPolDescriptor,14.277862999999996
TPSADescriptor,73.85
ALOGPDescriptor,"4.5053,20.29772809,72.4197"
XLogPDescriptor,3.5320000000000005
VAdjMaDescriptor,5.523561956057013
WeightDescriptor,284.07095382000006
ChiPathDescriptor,"14.819626477379408,10.131030293135234,9.295851298250028,7.522175039664815,6.118660342869357,4.782515465857864,3.217251364131615,2.268561603849035,10.531112753866147,6.1180327916264705,4.372938493458188,2.9555439383539652,1.961344241141934,1.2479773208774128,0.6285983274205021,0.3487065657684123"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.30274943015462097,0.4594047004265344,0.0,0.0,0.025819888974716113,0.08137544453027167,0.09272156887966879"
AtomCountDescriptor,30
BondCountDescriptor,23
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.4553418012614796,0.0,0.3333333333333333,0.0,0.4609988909717083,0.0,0.040761583118584285,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,12,1,0,0,0,0"
ZagrebIndexDescriptor,110.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.23
WeightedPathDescriptor,"42.868044895538944,2.04133547121614,20.11941321155809,4.841046433798816,12.74874986969621"
FractionalPSADescriptor,0.2599702609749909
WienerNumbersDescriptor,"981.0,30.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.188718582918503,4.408607081780486,5.815699835247037,0.8283977930325631,1.0084612942727225,1.0543882543026954"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,20
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"15.879017013232515,7.05078125,3.8548483045806066"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,604.07
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"25.49090341523046,26.073396640933133,36.62402284593732,34.31993939656548,31.91516737063567"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.18826883895430752,-0.012440560573003944,-0.04823849765515154,-0.025909117139387983,0.012219531600068683"
EccentricConnectivityIndexDescriptor,390
AutocorrelationDescriptorPolarizability,"1171.80504202694,1376.2703044856767,1891.9678611112279,1733.0572890570234,1505.8552338812583"
