DLiP-ID,C001PQ
AATSC4Z,0.06956134774316586
AATSC4c,0.005282097230354745
AATSC4d,-0.060724729815638916
AATSC4i,0.033366106526718266
AATSC4m,0.3757763459249832
AATSC4p,-0.0003024265515736924
AATSC4s,0.20290143078021874
AATSC4v,0.06722651363123475
AATSC5Z,-4.217419806695616
AATSC5c,-0.005316383667918534
AATSC5d,-0.027099033478078172
AATSC5i,-0.10088053551811486
AATSC5m,-19.019489572088524
AATSC5p,-0.0561469748971502
AATSC5s,-0.4127063564942354
AATSC5v,-11.344757263318373
AATSC6Z,-0.16513950695768878
AATSC6c,0.0023997100650820636
AATSC6d,-0.022651691742600837
AATSC6i,0.09191912602023344
AATSC6m,-0.611423841316666
AATSC6p,0.013594763054931234
AATSC6s,0.09194821390107592
AATSC6v,0.3150708425396241
AATSC7Z,-0.2214526382708199
AATSC7c,-0.002189042452820281
AATSC7d,0.01847107438016528
AATSC7i,-0.37770916814129024
AATSC7m,-1.050560909809278
AATSC7p,-0.06522654423192688
AATSC7s,0.1366878706777697
AATSC7v,-5.415695882221859
AATSC8Z,0.7012486703215778
AATSC8c,0.0023176649256190186
AATSC8d,0.0055772850012273875
AATSC8i,0.10577437499451978
AATSC8m,3.602695616892232
AATSC8p,0.02992252007966247
AATSC8s,0.4826654955057796
AATSC8v,6.501762572483214
ATS0are,348.4869999999999
ATS1are,364.57899999999995
ATS2are,585.0482000000001
ATS3are,749.977
ATS4are,806.151
ATS5are,737.8189000000001
ATS6are,712.6619999999999
ATS7are,642.3835999999999
ATS8are,617.9329999999999
ATSC0dv,221.03838383838385
ATSC0pe,7.048698181818182
ATSC0se,5.023596545454544
ATSC1dv,46.06931129476581
ATSC1pe,-0.6397853884297448
ATSC1se,-0.5161301652892576
ATSC2dv,20.634086317722666
ATSC2pe,2.1009412561983516
ATSC2se,1.7302604049586785
ATSC3dv,-42.82989898989899
ATSC3pe,-1.123177818181817
ATSC3se,-0.8285349090909067
ATSC4dv,-45.68466483011937
ATSC4pe,1.0653770247933871
ATSC4se,0.8514863471074372
ATSC5dv,-88.51871441689624
ATSC5pe,-3.404350644628091
ATSC5se,-2.174746479338848
ATSC6dv,8.865821854912776
ATSC6pe,0.8703002314049522
ATSC6se,0.6381377851239722
ATSC7dv,48.16176308539946
ATSC7pe,1.2804579834710732
ATSC7se,1.0061221322314045
ATSC8dv,46.44668503213957
ATSC8pe,1.7878487933884235
ATSC8se,0.9897203801652921
AXp-0dv,0.5882029829130468
AXp-1dv,0.3233461743716573
AXp-2dv,0.1874367226845994
AXp-3dv,0.10341527619208019
AXp-4dv,0.06196191732677092
AXp-5dv,0.03588419827216178
AXp-6dv,0.020753837466568878
AXp-7dv,0.01192160364961332
BertzCT,1158.6994795522228
ECIndex,1066
ETA_eta,29.91569133535735
GATS1dv,0.5664650824055038
GATS1pe,0.7574970985174686
GATS1se,0.7852718593752155
GATS2dv,0.8013496533144016
GATS2pe,0.5206918930742592
GATS2se,0.47257400943919076
GATS3dv,1.0012097504557336
GATS3pe,0.9305822464280604
GATS3se,0.9190510660152602
GATS4dv,1.1113628406433713
GATS4pe,0.9549717577170223
GATS4se,0.9411716768723072
GATS5dv,1.1871164660550673
GATS5pe,1.2649916109043302
GATS5se,1.2667374861303167
GATS6dv,0.99019813242856
GATS6pe,0.8529300019334023
GATS6se,0.8119753910018046
GATS7dv,0.8477469484287624
GATS7pe,0.8415228218901182
GATS7se,0.8232383357611344
GATS8dv,0.9086724290174459
GATS8pe,0.8158839623484587
GATS8se,0.8158052164907507
LogEE_A,4.404011251889338
LogEE_D,251.54611198025336
MATS1dv,0.20110916239911553
MATS1pe,-0.08758167286858684
MATS1se,-0.09913621255649008
MATS2dv,0.05520739910424071
MATS2pe,0.1762725695884414
MATS2se,0.20369316549282257
MATS3dv,-0.08807581545987966
MATS3pe,-0.07242973932657953
MATS3se,-0.07496756028313316
MATS4dv,-0.08744240295504299
MATS4pe,0.06394605385843992
MATS4se,0.07171042111297334
MATS5dv,-0.18665863414745987
MATS5pe,-0.22511583906940527
MATS5se,-0.20177834960651717
MATS6dv,0.018855069250813875
MATS6pe,0.05804128405593907
MATS6se,0.0597140510757638
MATS7dv,0.11522959373782854
MATS7pe,0.0960695524553737
MATS7se,0.10591690935282419
MATS8dv,0.11442695533559788
MATS8pe,0.13812210439282502
MATS8se,0.10728501737503726
MAXaaCH,1.9816261105874162
MAXaasC,1.0404257605820109
MAXdsCH,1.9838043875576572
MAXdssC,0.9289323989375502
MAXsCH3,1.9213043875576572
MAXssNH,2.602535820733977
MAXsssN,1.4884847487102175
MDEC-12,2.29913869708658
MDEC-13,1.7033071337577232
MDEC-22,13.670802550658495
MDEC-23,22.759861025978097
MDEC-33,8.250470991644978
MDEN-23,0.19999999999999996
MDEO-11,1.512217072283312
MINaaCH,1.1800426219870663
MINaasC,-0.4293880127748657
MINdsCH,1.81177486746397
MINdssC,-1.255866106687115
MINsCH3,1.9213043875576572
MINssNH,2.602535820733977
MINsssN,1.4884847487102175
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.7857142857142856
SM1_Dzi,1.142369109767217
SM1_Dzm,2.7820456573237204
SM1_Dzp,-5.599559095990431
SM1_Dzv,-2.31846389643405
SddssSe,0
SpAD_Dt,670.0589078093154
SpAbs_A,40.9220036293334
SpAbs_D,503.09222396050666
SpMAD_A,1.2400607160404062
SpMAD_D,15.245218907894145
SpMax_A,2.4099918135192375
SpMax_D,251.54611198025336
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,164.33
TpiPC10,8.144316272901225
VAdjMat,6.129283016944966
VE1_DzZ,5.663640210462677
VE1_Dzi,5.66728830467137
VE1_Dzm,5.663642409620861
VE1_Dzp,5.669499729271052
VE1_Dzv,5.674288872862551
VE2_DzZ,0.1716254609231114
VE2_Dzi,0.17173600923246576
VE2_Dzm,0.17162552756426852
VE2_Dzp,0.17180302209912277
VE2_Dzv,0.17194814766250155
VE3_DzZ,2.92798930068216
VE3_Dzi,2.928633218668205
VE3_Dzm,2.9279896889762034
VE3_Dzp,2.92902335115037
VE3_Dzv,2.929867715241417
VR1_DzZ,212.46884188206624
VR1_Dzi,212.45364476256822
VR1_Dzm,212.46927520010354
VR1_Dzp,212.52599395485666
VR1_Dzv,211.75151102284724
VR2_DzZ,6.438449754002008
VR2_Dzi,6.43798923522934
VR2_Dzm,6.4384628848516225
VR2_Dzp,6.440181634995656
VR2_Dzv,6.416712455237795
VR3_DzZ,6.552717819648864
VR3_Dzi,6.552646290746619
VR3_Dzm,6.5527198590895255
VR3_Dzp,6.552986773849319
VR3_Dzv,6.549335937860353
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06846531968814577
Xch-6dv,0.25587543762590054
Xch-7dv,0.31312013553149654
Xpc-4dv,2.2320773195793717
Xpc-5dv,3.1551102986972843
Xpc-6dv,3.6207372758207392
Zagreb1,166.0
Zagreb2,190.0
fragCpx,169.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,6
nBondsM,18
nBondsO,35
nBondsS,39
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,0
AATS0are,6.336127272727271
AATS1are,6.396122807017543
AATS2are,6.290840860215054
AATS3are,6.198157024793388
AATS4are,6.201161538461538
AATS5are,6.252702542372882
AATS6are,6.0911282051282045
AATS7are,6.176765384615384
AATS8are,6.118148514851484
AATSC0dv,4.0188797061524335
AATSC0pe,0.12815814876033058
AATSC0se,0.09133811900826444
AATSC1dv,0.8082335314871195
AATSC1pe,-0.01122430506017096
AATSC1se,-0.00905491518051329
AATSC2dv,0.22187189588949102
AATSC2pe,0.0225907661956812
AATSC2se,0.01860495059095353
AATSC3dv,-0.35396610735453715
AATSC3pe,-0.009282461307287744
AATSC3se,-0.006847395942900055
AATSC4dv,-0.3514204986932259
AATSC4pe,0.008195207883026055
AATSC4se,0.006549894977749517
AATSC5dv,-0.750158596753358
AATSC5pe,-0.02885042919176348
AATSC5se,-0.018430054909651255
AATSC6dv,0.07577625517019466
AATSC6pe,0.007438463516281643
AATSC6se,0.005454169103623695
AATSC7dv,0.46309387582114864
AATSC7pe,0.012312095994914165
AATSC7se,0.009674251271455813
AATSC8dv,0.45986816863504526
AATSC8pe,0.01770147320186558
AATSC8se,0.009799211684804871
AETA_eta,0.9065361010714349
ATSC0are,7.630883636363633
ATSC1are,-0.7262757685950335
ATSC2are,2.2899749421487625
ATSC3are,-1.4051076363636352
ATSC4are,1.2085041322314043
ATSC5are,-3.0287412561983396
ATSC6are,1.1663857190082563
ATSC7are,1.2327291239669393
ATSC8are,1.9047991404958615
BCUTZ-1h,16.0065452398059
BCUTZ-1l,5.685218718357154
BCUTc-1h,0.47081155419342774
BCUTc-1l,-0.3812131792458551
BCUTd-1h,3.2062881765081004
BCUTd-1l,0.9724582683513545
BCUTi-1h,14.543759800801112
BCUTi-1l,10.301847067726795
BCUTm-1h,32.06374026569589
BCUTm-1l,11.696247219822911
BCUTp-1h,2.9454647175762103
BCUTp-1l,0.7414301012124552
BCUTs-1h,7.010465452462334
BCUTs-1l,0.627918973326876
BCUTv-1h,24.444517549110092
BCUTv-1l,14.7004395236758
BalabanJ,1.3385410872934838
Diameter,20
ETA_beta,40.5
GATS1are,0.7748278357248198
GATS2are,0.5189095913883394
GATS3are,0.9396869996273949
GATS4are,0.9517330092081832
GATS5are,1.234883421627661
GATS6are,0.8260733004406202
GATS7are,0.8479458303759302
GATS8are,0.8075100008236462
HybRatio,0.16666666666666666
Lipinski,True
LogEE_Dt,335.0294539046577
MATS1are,-0.0918363379247392
MATS2are,0.17747436871607772
MATS3are,-0.08369742217174633
MATS4are,0.0670027527813091
MATS5are,-0.18499842223338167
MATS6are,0.07185288167783654
MATS7are,0.08543231518266445
MATS8are,0.13593011086461237
MAXssCH2,0.3924422118352493
MINssCH2,0.12945360759817115
NsssssAs,0
RotRatio,0.22857142857142856
SM1_Dzpe,1.639228886168911
SM1_Dzse,1.6657121956381034
SMR_VSA1,24.596666341896878
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,0.0
SMR_VSA5,19.765380445542643
SMR_VSA6,11.861545009918906
SMR_VSA7,76.21210068188007
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,400.32569820666754
SpAD_Dzi,403.8365246880101
SpAD_Dzm,400.36312390829266
SpAD_Dzp,511.65788387636303
SpAD_Dzv,478.0049053614745
SpAbs_Dt,670.0589078093153
SpDiam_A,4.738644239611405
SpDiam_D,389.93041376275596
SpMAD_Dt,20.304815388161074
SpMax_Dt,335.0294539046577
SsssssAs,0
VE1_Dzpe,5.6689451986943595
VE1_Dzse,5.66900252219582
VE2_Dzpe,0.1717862181422533
VE2_Dzse,0.17178795521805515
VE3_Dzpe,2.928925536929697
VE3_Dzse,2.928935648724684
VMcGowan,346.85000000000105
VR1_Dzpe,212.08289911911808
VR1_Dzse,212.04815544000772
VR2_Dzpe,6.426754518761154
VR2_Dzse,6.425701680000234
VR3_Dzpe,6.550899700291487
VR3_Dzse,6.550735865652101
mZagreb1,11.972222222222223
mZagreb2,7.305555555555555
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,45
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.13874333884297513
AATSC1are,-0.012741680150790061
AATSC2are,0.024623386474717877
AATSC3are,-0.011612459804658143
AATSC4are,0.009296185632549263
AATSC5are,-0.02566729878134186
AATSC6are,0.009969108709472275
AATSC7are,0.011853164653528262
AATSC8are,0.018859397430652094
AETA_beta,1.2272727272727273
BCUTdv-1h,6.024506166917151
BCUTdv-1l,0.6506672109579246
BCUTpe-1h,3.5018801076802544
BCUTpe-1l,2.2345234561113663
BCUTse-1h,3.714775757399325
BCUTse-1l,2.4308272158712034
ETA_alpha,16.133333333333336
ETA_dBeta,0.5
ETA_eta_B,0.6741223639572418
ETA_eta_F,33.47923240393053
ETA_eta_L,7.64528895517818
ETA_eta_R,63.39492373928788
ETA_psi_1,0.5707547169811326
LabuteASA,200.3473854113274
LogEE_DzZ,200.07206131558112
LogEE_Dzi,201.95287958975558
LogEE_Dzm,200.08935945390402
LogEE_Dzp,254.82616330904236
LogEE_Dzv,238.65117027218665
PEOE_VSA1,15.529843393687743
PEOE_VSA2,14.48898409899412
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,60.387613841579736
PEOE_VSA7,42.68986908814
PEOE_VSA8,24.719331371983756
PEOE_VSA9,4.905136513890047
SM1_Dzare,1.7507266055885695
SpAD_Dzpe,409.4443569522547
SpAD_Dzse,411.57559610974647
SpAbs_DzZ,398.04647742744663
SpAbs_Dzi,402.7633900697438
SpAbs_Dzm,398.0869047341188
SpAbs_Dzp,515.2518857140751
SpAbs_Dzv,479.6208044408075
SpDiam_Dt,493.8922567553477
SpMAD_DzZ,12.13108176383841
SpMAD_Dzi,12.237470445091216
SpMAD_Dzm,12.13221587600887
SpMAD_Dzp,15.504784359889788
SpMAD_Dzv,14.484997132165894
SpMax_DzZ,200.07206131558112
SpMax_Dzi,201.95287958975558
SpMax_Dzm,200.08935945390402
SpMax_Dzp,254.82616330904236
SpMax_Dzv,238.65117027218665
VE1_Dzare,5.668695879768011
VE2_Dzare,0.17177866302327305
VE3_Dzare,2.928881556188966
VR1_Dzare,212.11128384859452
VR2_Dzare,6.427614662078622
VR3_Dzare,6.551033529234261
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.488888888888889
AETA_dBeta,0.015151515151515152
AETA_eta_B,0.02042795042294672
AETA_eta_F,1.014522194058501
AETA_eta_L,0.23167542288418727
AETA_eta_R,1.9210582951299358
BCUTare-1h,3.5557881614053084
BCUTare-1l,2.1839437676400224
ETA_beta_s,20.0
ETA_dPsi_A,0.1432452830188674
ETA_dPsi_B,0.0
ETA_eta_BR,0.9321223639572418
ETA_eta_FL,8.094802243237673
ETA_eta_RL,15.740091198415854
LogEE_Dzpe,204.77185207873853
LogEE_Dzse,205.83827418201378
PEOE_VSA10,15.63349741053987
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,43.761919758658294
SlogP_VSA3,9.589074368143644
SlogP_VSA4,0.0
SlogP_VSA5,35.68682061300846
SlogP_VSA6,65.08519769848607
SlogP_VSA7,0.0
SlogP_VSA8,6.076020106833881
SlogP_VSA9,0.0
SpAD_Dzare,406.3896732189636
SpAbs_Dzpe,407.904475271308
SpAbs_Dzse,410.0108361683895
SpDiam_DzZ,317.6252457451459
SpDiam_Dzi,317.3582453528674
SpDiam_Dzm,317.6530321640547
SpDiam_Dzp,407.95459775533203
SpDiam_Dzv,380.9240080959785
SpMAD_Dzpe,12.40740475612893
SpMAD_Dzse,12.471987760901408
SpMax_Dzpe,204.77185207873853
SpMax_Dzse,205.83827418201378
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6060606060606061
AETA_eta_BR,0.02824613224112854
AETA_eta_FL,0.24529703767386887
AETA_eta_RL,0.4769724605580562
DetourIndex,5326
EState_VSA1,11.718817121235755
EState_VSA2,29.486018848009575
EState_VSA3,22.191248628287603
EState_VSA4,11.136556021766264
EState_VSA5,34.86089588562642
EState_VSA6,0.0
EState_VSA7,49.407612755666435
EState_VSA8,5.316788604006331
EState_VSA9,17.324400837887403
ETA_beta_ns,20.5
ETA_shape_p,0.1859504132231405
ETA_shape_x,0.0
ETA_shape_y,0.33471074380165283
GhoseFilter,False
LogEE_Dzare,203.24788893086324
SlogP_VSA10,5.687386274683562
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,404.7450512561379
SpDiam_Dzpe,323.2663078772358
SpDiam_Dzse,325.4049319388901
SpMAD_Dzare,12.314838582392836
SpMax_Dzare,203.24788893086324
TopoPSA(NO),106.94
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.45217687129247786
VSA_EState9,79.13517492450536
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6212121212121212
EState_VSA10,19.49013894705617
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.011111111111111018
FilterItLogS,-4.323548262999878
SpDiam_Dzare,320.52745467760184
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6339393939393932
ETA_epsilon_2,0.856565656565656
ETA_epsilon_3,0.43894736842105175
ETA_epsilon_4,0.5586854460093885
ETA_epsilon_5,0.8101851851851847
AETA_beta_ns_d,0.030303030303030304
ETA_dEpsilon_A,0.1949920255183415
ETA_dEpsilon_B,0.07525394793000473
ETA_dEpsilon_C,-0.11973807758833677
ETA_dEpsilon_D,0.0463804713804713
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7575757575757576
MDEDescriptor,"0.0,2.29913869708658,1.7033071337577232,0.0,13.670802550658495,22.759861025978097,0.0,8.250470991644978,0.0,0.0,1.512217072283312,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0"
APolDescriptor,68.91944599999998
BCUTDescriptor,"11.84999999999999,31.973074258315894,-0.3596541823953982,0.2933379020114845,4.1791148918602135,13.022240455132403"
BPolDescriptor,32.984554
TPSADescriptor,164.33
ALOGPDescriptor,"4.2627999999999995,18.171463839999994,131.9014"
XLogPDescriptor,3.6310000000000007
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,482.09701397999993
ChiPathDescriptor,"23.95745467888409,15.74009119841586,14.412660247599431,11.160574288044328,9.32246797281663,6.3667168849807165,4.1290603719873005,2.7995935962676866,19.410698436130545,11.317116103008004,8.996962688860766,6.10150129533273,4.523219964854281,2.798967465228618,1.598045484925804,0.9537282919690656"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.4383494057347313,0.6390384753319474,0.0,0.0,0.06846531968814577,0.25587543762590054,0.3131201355314966"
AtomCountDescriptor,55
BondCountDescriptor,35
SmallRingDescriptor,"3,2,3,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.4216186971503046,0.0,0.5033253182146058,0.0,1.2376432609424768,0.0,0.19880776081377344,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,13,3,2,2,0,0"
ZagrebIndexDescriptor,166.0
LargestChainDescriptor,21
MannholdLogPDescriptor,3.1099999999999994
WeightedPathDescriptor,"66.201697696707,2.006112051415364,24.541254410884115,12.481544204813535,6.4543511996333525"
FractionalPSADescriptor,0.3408650027581738
WienerNumbersDescriptor,"4007.0,48.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.915089594995781,7.798608289798829,9.110426210578353,2.232077319579372,3.1551102986972834,3.393978381655524"
FractionalCSP3Descriptor,0.16666666666666666
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,3,0,2,8,0,0,0,6,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"27.58530612244898,13.347222222222221,8.273484630853202"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,2193.09
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.16666666666666666
AutocorrelationDescriptorMass,"49.84781185715771,42.500725165224,66.39908774797203,63.72133886591014,60.99337264661308"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.6219197029927465,-0.3289773114925667,0.13910603901316546,-0.17601291414731582,0.07499478403342501"
EccentricConnectivityIndexDescriptor,1066
AutocorrelationDescriptorPolarizability,"2501.961588369752,2874.0178113889842,3866.17712241866,3659.7816891561265,3197.2763131138277"
