DLiP-ID,J1008K
AATSC5m,2.5389691275572535
AATSC5p,0.00038561536315371816
AATSC5s,-0.08436353364956702
AATSC5v,-0.0414258692957514
AATSC6Z,2.219617391304348
AATSC6c,-0.0015574768357601236
AATSC6d,0.05043478260869566
AATSC6i,0.19604107844554527
AATSC6m,10.424079898695654
AATSC6p,0.06246255544587046
AATSC6s,-0.023722210294029926
AATSC6v,12.166178416119887
AATSC7Z,-0.006473563218390714
AATSC7c,0.0012655552680683052
AATSC7d,-0.04689655172413794
AATSC7i,-0.12462145563293205
AATSC7m,-0.17492747965517114
AATSC7p,-0.02858639895744235
AATSC7s,-0.020799610551377284
AATSC7v,-2.1019657511617993
AATSC8Z,-1.0041
AATSC8c,-0.0011464563477944626
AATSC8d,-0.03250000000000001
AATSC8i,-0.14410717825756883
AATSC8m,-4.745191491250001
AATSC8p,-0.0320481606181774
AATSC8s,-0.05387333676268864
AATSC8v,-6.723676557672962
ATS0are,296.7134
ATS1are,322.579
ATS2are,541.754
ATS3are,659.1020000000001
ATS4are,680.891
ATS5are,756.1019000000001
ATS6are,663.612
ATS7are,522.9678
ATS8are,479.806
ATSC0dv,171.76888888888888
ATSC0pe,4.375857999999996
ATSC0se,2.6520904199999995
ATSC1dv,62.11146666666666
ATSC1pe,0.17681367999999797
ATSC1se,-0.023509916800003153
ATSC2dv,33.55360000000001
ATSC2pe,0.6111147599999978
ATSC2se,0.24969723239999583
ATSC3dv,-29.891555555555534
ATSC3pe,-1.0204476000000016
ATSC3se,-0.8299906640000037
ATSC4dv,-20.379911111111106
ATSC4pe,0.3092549199999999
ATSC4se,0.708874170799996
ATSC5dv,23.565511111111103
ATSC5pe,0.014114040000001021
ATSC5se,0.10043303960000219
ATSC6dv,50.86044444444444
ATSC6pe,0.8603485999999987
ATSC6se,-0.014931445999998724
ATSC7dv,-21.18008888888888
ATSC7pe,0.05717507999999939
ATSC7se,0.22057032919999614
ATSC8dv,-28.630222222222212
ATSC8pe,-0.8797488000000004
ATSC8se,-0.5625779520000029
AXp-0dv,0.6158859459720039
AXp-1dv,0.3514117826900201
AXp-2dv,0.19033375596493793
AXp-3dv,0.11163626067321224
AXp-4dv,0.0634454755810885
AXp-5dv,0.03245919292233414
AXp-6dv,0.018088552890020506
AXp-7dv,0.010337018893115245
BertzCT,818.0853451959118
ECIndex,643
ETA_eta,21.981169956598446
GATS1dv,0.5583431523971785
GATS1pe,0.764648503043465
GATS1se,0.7947920293468261
GATS2dv,0.9377129563516521
GATS2pe,0.8760834684152424
GATS2se,0.8939481843648215
GATS3dv,1.1845785269377693
GATS3pe,1.2010153728189374
GATS3se,1.2507538264510192
GATS4dv,1.0375641368521515
GATS4pe,1.021497368888186
GATS4se,0.9825619743066845
GATS5dv,0.9195566838531684
GATS5pe,0.9943820867039804
GATS5se,0.9914585136785037
GATS6dv,0.9289782698694122
GATS6pe,0.9763024461866038
GATS6se,1.0834230629613888
GATS7dv,1.1401572875847317
GATS7pe,1.15031693515155
GATS7se,1.1747727700759922
GATS8dv,1.15453904471124
GATS8pe,1.3145661947896854
GATS8se,1.3660208133099774
LogEE_A,4.1750431248290445
LogEE_D,155.54518720462002
MATS1dv,0.34769139213094913
MATS1pe,0.03885252991439669
MATS1se,-0.008523724930454018
MATS2dv,0.10974244055828583
MATS2pe,0.07845841864073368
MATS2se,0.05289387684034601
MATS3dv,-0.07910088255772374
MATS3pe,-0.10599974180647986
MATS3se,-0.1422532507908857
MATS4dv,-0.05249879557357258
MATS4pe,0.03127122959131472
MATS4se,0.118269398040404
MATS5dv,0.05236378920489648
MATS5pe,0.0012310815771305484
MATS5se,0.014453964665870964
MATS6dv,0.12873831144870534
MATS6pe,0.08548371740939766
MATS6se,-0.002447855093672752
MATS7dv,-0.0708653642543249
MATS7pe,0.007509211080275005
MATS7se,0.0477979770431402
MATS8dv,-0.10417421341337194
MATS8pe,-0.12565375750310015
MATS8se,-0.13257889600913453
MAXaaCH,2.101980636390359
MAXaasC,1.2914346776770467
MAXdssC,-0.12914929243302198
MAXsCH3,2.1347324914792516
MAXssNH,2.9652266786344166
MAXsssN,2.268212298050654
MDEC-11,0.25
MDEC-12,3.8802629956254227
MDEC-13,1.6146925955215183
MDEC-22,14.789066717541264
MDEC-23,19.21698520950259
MDEC-33,4.323503888469162
MDEN-23,0.19999999999999996
MDEO-12,0.25
MINaaCH,1.5854569756175096
MINaasC,0.6059033026790965
MINdssC,-0.12914929243302198
MINsCH3,2.1347324914792516
MINssNH,2.9652266786344166
MINsssN,2.268212298050654
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.4107142857142858
SM1_Dzi,0.7098670474021058
SM1_Dzm,1.408890217594701
SM1_Dzp,-2.7768142340074573
SM1_Dzv,-1.279059337431441
SddssSe,0
SpAD_Dt,460.3951902682912
SpAbs_A,33.85194000297072
SpAbs_D,311.0903744092399
SpMAD_A,1.3019976924219507
SpMAD_D,11.965014400355386
SpMax_A,2.3667816953937484
SpMax_D,155.54518720462002
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,73.72
TpiPC10,8.034205634612206
VAdjMat,5.807354922057604
VE1_DzZ,5.013642716255965
VE1_Dzi,5.009221225580668
VE1_Dzm,5.013650208545183
VE1_Dzp,5.014315222709682
VE1_Dzv,5.012553782819217
VE2_DzZ,0.19283241216369096
VE2_Dzi,0.1926623548300257
VE2_Dzm,0.1928327003286609
VE2_Dzp,0.19285827779652623
VE2_Dzv,0.19279053010843142
VE3_DzZ,2.5676741849960543
VE3_Dzi,2.5667919040456653
VE3_Dzm,2.5676756793752995
VE3_Dzp,2.567808311297504
VE3_Dzv,2.5674569673420553
VR1_DzZ,152.8948134103565
VR1_Dzi,153.35269439014925
VR1_Dzm,152.89449111409533
VR1_Dzp,153.2277164330358
VR1_Dzv,153.23991879877022
VR2_DzZ,5.880569746552173
VR2_Dzi,5.898180553467279
VR2_Dzm,5.880557350542128
VR2_Dzp,5.8933737089629155
VR2_Dzv,5.893843030721931
VR3_DzZ,5.98526163593751
VR3_Dzi,5.9882519056332075
VR3_Dzm,5.985259527974566
VR3_Dzp,5.9874366026352055
VR3_Dzv,5.9875162349639615
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.1518718210697465
Xch-6dv,0.15217771776333983
Xch-7dv,0.12972514706931976
Xpc-4dv,1.586175576188917
Xpc-5dv,2.0276265146598353
Xpc-6dv,1.8905561401961897
Zagreb1,130.0
Zagreb2,150.0
fragCpx,134.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,28
nBondsS,35
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,2
AATS0are,5.934267999999999
AATS1are,6.203442307692308
AATS2are,6.087123595505618
AATS3are,5.991836363636365
AATS4are,6.02558407079646
AATS5are,5.771770229007634
AATS6are,5.770539130434782
AATS7are,6.011124137931034
AATS8are,5.997574999999999
AATSC0dv,3.4353777777777776
AATSC0pe,0.08751715999999991
AATSC0se,0.05304180839999999
AATSC1dv,1.1944512820512818
AATSC1pe,0.003400263076923038
AATSC1se,-0.00045211378461544523
AATSC2dv,0.3770067415730338
AATSC2pe,0.006866457977528065
AATSC2se,0.0028055868808988297
AATSC3dv,-0.27174141414141395
AATSC3pe,-0.009276796363636378
AATSC3se,-0.007545369672727306
AATSC4dv,-0.1803531956735496
AATSC4pe,0.0027367692035398217
AATSC4se,0.006273222750442443
AATSC5dv,0.17988939779474125
AATSC5pe,0.00010774076335878643
AATSC5se,0.0007666644244274976
AATSC6dv,0.44226473429951685
AATSC6pe,0.007481292173913032
AATSC6se,-0.00012983866086955414
AATSC7dv,-0.2434492975734354
AATSC7pe,0.0006571848275861999
AATSC7se,0.0025352911402298406
AATSC8dv,-0.35787777777777763
AATSC8pe,-0.010996860000000006
AATSC8se,-0.007032224400000037
AETA_eta,0.8454296137153249
ATSC0are,4.473911999999997
ATSC1are,0.10790752000000237
ATSC2are,0.6138886400000025
ATSC3are,-1.105878399999997
ATSC4are,0.7446908800000034
ATSC5are,-0.10984144000000157
ATSC6are,0.49816639999999784
ATSC7are,-0.028706879999998183
ATSC8are,-0.9144191999999975
BCUTZ-1h,16.004503495270356
BCUTZ-1l,5.698330427168743
BCUTc-1h,0.42275538025425
BCUTc-1l,-0.5372772176674055
BCUTd-1h,3.2056738495619443
BCUTd-1l,0.9779266794250313
BCUTi-1h,14.543695866972296
BCUTi-1l,10.311404693368205
BCUTm-1h,32.062246053382154
BCUTm-1l,11.7105278170883
BCUTp-1h,2.936386005884523
BCUTp-1l,0.7516712916979197
BCUTs-1h,7.0082710319040835
BCUTs-1l,0.6100479902989844
BCUTv-1h,24.44071953142039
BCUTv-1l,14.701721352576637
BalabanJ,1.3986927491341983
Diameter,15
ETA_beta,32.5
GATS1are,0.7854754579265477
GATS2are,0.8912778964817579
GATS3are,1.2322626250705304
GATS4are,1.0020849366301459
GATS5are,1.0029707900904432
GATS6are,1.0171954753419965
GATS7are,1.1939231027681645
GATS8are,1.3546113278490952
HybRatio,0.2857142857142857
Lipinski,False
LogEE_Dt,230.1975951341456
MATS1are,0.02319161189787218
MATS2are,0.07708717972704156
MATS3are,-0.11235625555442284
MATS4are,0.07365125620219058
MATS5are,-0.009370817696114416
MATS6are,0.048412683789158334
MATS7are,-0.003687646716464403
MATS8are,-0.12774323679142524
MAXssCH2,0.9631205120731913
MINssCH2,0.7194092235659694
NsssssAs,0
RotRatio,0.2857142857142857
SM1_Dzpe,0.8514381884944923
SM1_Dzse,0.8488716908216677
SMR_VSA1,9.211688121125169
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,26.689117645233267
SMR_VSA6,23.30621114668196
SMR_VSA7,70.30864134960898
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,247.6341325180661
SpAD_Dzi,247.10582432407222
SpAD_Dzm,247.66492368277034
SpAD_Dzp,313.97988549322986
SpAD_Dzv,295.2235759906396
SpAbs_Dt,460.39519026829123
SpDiam_A,4.6802054989350665
SpDiam_D,237.43199581429693
SpMAD_Dt,17.7075073180112
SpMax_Dt,230.1975951341456
SsssssAs,0
VE1_Dzpe,5.009493452155411
VE1_Dzse,5.009985881846222
VE2_Dzpe,0.19267282508290043
VE2_Dzse,0.19269176468639315
VE3_Dzpe,2.566846247658307
VE3_Dzse,2.5669445421254733
VMcGowan,287.8200000000005
VR1_Dzpe,153.28583233200652
VR1_Dzse,153.2477685993102
VR2_Dzpe,5.895608935846405
VR2_Dzse,5.894144946127316
VR3_Dzpe,5.987815808708811
VR3_Dzse,5.987567459211228
mZagreb1,7.777777777777779
mZagreb2,6.000000000000001
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,44
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.08947823999999993
AATSC1are,0.002075144615384661
AATSC2are,0.0068976251685393545
AATSC3are,-0.010053439999999973
AATSC4are,0.006590184778761092
AATSC5are,-0.0008384842748091723
AATSC6are,0.004331881739130416
AATSC7are,-0.0003299641379310136
AATSC8are,-0.01143023999999997
AETA_beta,1.25
BCUTdv-1h,6.02242764372631
BCUTdv-1l,0.6503171250175854
BCUTpe-1h,3.492066784873319
BCUTpe-1l,2.246425584067449
BCUTse-1h,3.704988864333078
BCUTse-1l,2.442143397209364
ETA_alpha,12.8
ETA_dBeta,0.5
ETA_eta_B,0.2071736643162918
ETA_eta_F,21.961995247505865
ETA_eta_L,6.47716023605365
ETA_eta_R,43.94316520410431
ETA_psi_1,0.6153846153846158
LabuteASA,158.0060968207448
LogEE_DzZ,123.66410705471394
LogEE_Dzi,123.58021474078234
LogEE_Dzm,123.67892878125197
LogEE_Dzp,156.47679562918873
LogEE_Dzv,147.46420422561613
PEOE_VSA1,14.633849271910154
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,11.336785877934737
PEOE_VSA6,6.06636706846161
PEOE_VSA7,62.04656120354283
PEOE_VSA8,35.762254177819585
PEOE_VSA9,11.826614487336052
SM1_Dzare,0.9181739123801387
SpAD_Dzpe,251.2653894895025
SpAD_Dzse,252.61211401093766
SpAbs_DzZ,246.44045119938482
SpAbs_Dzi,246.4505624341627
SpAbs_Dzm,246.47278580634412
SpAbs_Dzp,315.78547269914696
SpAbs_Dzv,296.20746778866373
SpDiam_Dt,344.0916136375748
SpMAD_DzZ,9.524389712233312
SpMAD_Dzi,9.50407016631047
SpMAD_Dzm,9.52557398779886
SpMAD_Dzp,12.076149442047303
SpMAD_Dzv,11.354752922716907
SpMax_DzZ,123.66410705471394
SpMax_Dzi,123.58021474078234
SpMax_Dzm,123.67892878125197
SpMax_Dzp,156.47679562918873
SpMax_Dzv,147.46420422561613
VE1_Dzare,5.00901676303369
VE2_Dzare,0.19265449088591116
VE3_Dzare,2.566751085980205
VR1_Dzare,153.31238722841402
VR2_Dzare,5.896630278015924
VR3_Dzare,5.987989031479068
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.49230769230769234
AETA_dBeta,0.019230769230769232
AETA_eta_B,0.007968217858318916
AETA_eta_F,0.8446921249040718
AETA_eta_L,0.249121547540525
AETA_eta_R,1.6901217386193965
BCUTare-1h,3.5464454867276123
BCUTare-1l,2.196884965107817
ETA_beta_s,16.0
ETA_dPsi_A,0.09861538461538422
ETA_dPsi_B,0.0
ETA_eta_BR,0.4651736643162918
ETA_eta_FL,6.229879662003154
ETA_eta_RL,12.707039898056804
LogEE_Dzpe,125.66544236738565
LogEE_Dzse,126.33870591665428
PEOE_VSA10,5.760247418874442
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,10.216698334856808
SlogP_VSA2,18.996692541176657
SlogP_VSA3,12.841643245852019
SlogP_VSA4,0.0
SlogP_VSA5,34.842857687725804
SlogP_VSA6,58.524946182389584
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,249.33248327178976
SpAbs_Dzpe,250.47944654627673
SpAbs_Dzse,251.82854014248693
SpDiam_DzZ,190.79628633391593
SpDiam_Dzi,189.46320159318776
SpDiam_Dzm,190.8191848374594
SpDiam_Dzp,241.11130604754106
SpDiam_Dzv,226.85855855728875
SpMAD_Dzpe,9.664053441903942
SpMAD_Dzse,9.715850538882219
SpMax_Dzpe,125.66544236738565
SpMax_Dzse,126.33870591665428
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.6153846153846154
AETA_eta_BR,0.01789129478139584
AETA_eta_FL,0.23961075623089054
AETA_eta_RL,0.4887323037714155
DetourIndex,2893
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,5.563451491696996
EState_VSA4,43.066176025918736
EState_VSA5,4.877147193701299
EState_VSA6,23.666315942035403
EState_VSA7,30.33183534230805
EState_VSA8,35.51060257316558
EState_VSA9,4.417150937053347
ETA_beta_ns,16.5
ETA_shape_p,0.10416666666666666
ETA_shape_x,0.0
ETA_shape_y,0.265625
GhoseFilter,True
LogEE_Dzare,124.70155601714026
SlogP_VSA10,11.374772549367124
SlogP_VSA11,0.0
SpAbs_Dzare,248.48493812190043
SpDiam_Dzpe,193.04176100171873
SpDiam_Dzse,194.16427090552565
SpMAD_Dzare,9.589710895068837
SpMax_Dzare,124.70155601714026
TopoPSA(NO),45.480000000000004
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.538580390502288
VSA_EState9,47.57207291796691
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6346153846153846
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.007692307692307665
FilterItLogS,-6.229795329182001
SpDiam_Dzare,191.5297510263264
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.5600000000000002
ETA_epsilon_2,0.7999999999999996
ETA_epsilon_3,0.44054054054054076
ETA_epsilon_4,0.5031250000000003
ETA_epsilon_5,0.7814814814814811
AETA_beta_ns_d,0.038461538461538464
ETA_dEpsilon_A,0.1194594594594594
ETA_dEpsilon_B,0.0568749999999999
ETA_dEpsilon_C,-0.06258445945945951
ETA_dEpsilon_D,0.01851851851851849
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.7692307692307693
MDEDescriptor,"0.25,3.8802629956254227,1.6146925955215183,0.0,14.789066717541264,19.21698520950259,0.0,4.323503888469162,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0"
APolDescriptor,59.66703199999997
BCUTDescriptor,"11.850000000000009,31.972072290298478,-0.32113922284191593,0.23770245795729056,5.363146678286626,10.554829395934416"
BPolDescriptor,34.030967999999994
TPSADescriptor,73.72
ALOGPDescriptor,"4.896199999999999,23.972774439999995,107.21669999999999"
XLogPDescriptor,3.649000000000001
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,368.15584920000003
ChiPathDescriptor,"18.355160383312143,12.707039898056804,10.653038627491224,9.181175068628152,7.473140696631083,4.719073207005951,3.184474104692959,2.424633151811679,16.0130345952721,9.839529915320565,7.0423489707027045,5.358540512314186,3.679837583703131,1.8826331894953794,1.1214902791812704,0.7235913225180672"
ChiChainDescriptor,"0.0,0.0,0.2621886974951644,0.3367701210266096,0.40239886288784477,0.0,0.0,0.1518718210697465,0.1521777177633398,0.12972514706931976"
AtomCountDescriptor,50
BondCountDescriptor,28
SmallRingDescriptor,"3,3,3,3,0,0,2,1,0,0,0"
ChiClusterDescriptor,"1.2800333143473333,0.0,0.24759975994224814,0.0,0.7150409350637051,0.0,0.07283252423304958,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,11,1,4,2,0,0"
ZagrebIndexDescriptor,130.0
LargestChainDescriptor,16
MannholdLogPDescriptor,3.2199999999999998
WeightedPathDescriptor,"52.71673766086621,2.0275668331102388,14.996628811384612,5.643371161399834,6.345383908439951"
FractionalPSADescriptor,0.2002412841197363
WienerNumbersDescriptor,"1947.0,35.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.289572653253162,5.159283916242681,5.463978964049923,1.5861755761889174,2.027626514659836,1.5795549471325332"
FractionalCSP3Descriptor,0.2857142857142857
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,4,0,0,9,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"20.727040816326532,10.51862673484295,5.75"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,2054.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.2857142857142857
AutocorrelationDescriptorMass,"34.39665171208486,33.166756006405876,45.05445865151892,39.32733668929847,39.322903455545145"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.37640707615649927,-0.18067977881718725,0.0199697844505989,-0.08713913184969169,0.05572443805483786"
EccentricConnectivityIndexDescriptor,643
AutocorrelationDescriptorPolarizability,"1807.4204400510828,2053.076307962383,2690.7291744939935,2411.97415508185,2234.048270399036"
