DLiP-ID,J000MP
AATSC4d,-0.03733015828547416
AATSC4i,-0.2532691129694706
AATSC4m,-0.7570587544965719
AATSC4p,0.001031009257962785
AATSC4s,-0.35224840858508016
AATSC4v,1.9028916414281651
AATSC5Z,0.9047580839284284
AATSC5c,0.004208611518983538
AATSC5d,-0.05359865200994945
AATSC5i,0.25825466879139186
AATSC5m,4.33451327948009
AATSC5p,-0.014748405808427758
AATSC5s,0.5410860591796162
AATSC5v,-0.303805897864692
AATSC6Z,-1.3603987390304166
AATSC6c,-0.0022651055469333175
AATSC6d,0.006901252449518614
AATSC6i,-0.2595732934807779
AATSC6m,-6.703845058224289
AATSC6p,-0.03993640977011921
AATSC6s,-0.6213464305662055
AATSC6v,-8.406068404067968
AATSC7Z,1.7654632448890828
AATSC7c,-0.002261536403576918
AATSC7d,-0.029926054806437556
AATSC7i,-0.12063992199952794
AATSC7m,8.668155570061039
AATSC7p,0.008625206550850332
AATSC7s,0.8290585278623557
AATSC7v,5.192232411500242
AATSC8Z,1.7668388429752067
AATSC8c,0.00213977816835357
AATSC8d,-0.04039256198347102
AATSC8i,-0.3553076696948926
AATSC8m,8.661502368316242
AATSC8p,-0.007640843106778117
AATSC8s,1.1292728420569327
AATSC8v,1.9623488445981727
ATS0are,305.64469999999994
ATS1are,304.50399999999996
ATS2are,527.947
ATS3are,670.4060000000001
ATS4are,776.1959
ATS5are,687.1030000000002
ATS6are,630.6138999999998
ATS7are,606.2650000000002
ATS8are,525.797
ATSC0dv,218.90909090909093
ATSC0pe,10.313663636363634
ATSC0se,6.8963675454545434
ATSC1dv,46.595041322314046
ATSC1pe,-0.6047710743801655
ATSC1se,-0.46185234297520644
ATSC2dv,58.5454545454546
ATSC2pe,6.228625000000003
ATSC2se,4.216213704545452
ATSC3dv,-39.83471074380166
ATSC3pe,-0.3572429752066104
ATSC3se,-0.028420400826446285
ATSC4dv,-8.801652892561988
ATSC4pe,-3.147520661157025
ATSC4se,-2.53694723553719
ATSC5dv,45.00826446280991
ATSC5pe,3.0479192148760323
ATSC5se,1.4952284276859502
ATSC6dv,-30.95867768595043
ATSC6pe,-3.4234130165289236
ATSC6se,-2.3100857252066107
ATSC7dv,133.26446280991738
ATSC7pe,4.604130785123966
ATSC7se,2.745735345041322
ATSC8dv,29.52892561983471
ATSC8pe,4.84576611570248
ATSC8se,3.0921183719008263
AXp-0dv,0.5281086321387357
AXp-1dv,0.27690879677277797
AXp-2dv,0.14667463859438593
AXp-3dv,0.07769467646097149
AXp-4dv,0.04145357427642023
AXp-5dv,0.022836342114792803
AXp-6dv,0.012316120695972259
AXp-7dv,0.006474905344432576
BertzCT,1078.2248185045732
ECIndex,647
ETA_eta,22.288259524595126
GATS1dv,0.42701863354037256
GATS1pe,0.594463725908863
GATS1se,0.6365950488929818
GATS2dv,0.6517857142857142
GATS2pe,0.44841384918581717
GATS2se,0.4661292261969473
GATS3dv,0.8733368347338935
GATS3pe,0.7063098917997314
GATS3se,0.7198401935946133
GATS4dv,1.0062802663438255
GATS4pe,1.0273698471743253
GATS4se,1.040674971916956
GATS5dv,0.9049063800277392
GATS5pe,0.832147255893045
GATS5se,0.8678799705333037
GATS6dv,1.0044182621502207
GATS6pe,1.0407635875543157
GATS6se,1.0650516762660271
GATS7dv,0.7050751879699247
GATS7pe,0.6138878851518427
GATS7se,0.6305209094761935
GATS8dv,0.9158482142857141
GATS8pe,0.6777181946632139
GATS8se,0.6855713669316007
LogEE_A,4.260499782983194
LogEE_D,158.0273420373145
MATS1dv,0.20359670663007362
MATS1pe,-0.05608837947771732
MATS1se,-0.06405862266074931
MATS2dv,0.15282392026578084
MATS2pe,0.3450969908661077
MATS2se,0.3493527510165754
MATS3dv,-0.07849651488502378
MATS3pe,-0.014941811006021717
MATS3se,-0.0017777156840695985
MATS4dv,-0.014992398220620536
MATS4pe,-0.11379581624310757
MATS4se,-0.13717081041294937
MATS5dv,0.08783020997967937
MATS5pe,0.1262426028406143
MATS5se,0.09261953532031134
MATS6dv,-0.06415042641367266
MATS6pe,-0.15056612600361963
MATS6se,-0.15194577874518672
MATS7dv,0.2819548872180451
MATS7pe,0.206758684083181
MATS7se,0.18440272992005335
MATS8dv,0.07419019933554816
MATS8pe,0.25841170098272115
MATS8se,0.24660302591708264
MAXaaCH,1.8849538482665424
MAXaaaC,0.9311291151262292
MAXaasC,-0.15836650709666555
MAXaasN,1.689321263986668
MAXdssC,-0.8582284580498867
MAXsCH3,1.2831588167674477
MAXssNH,2.294821271101033
MDEC-12,2.157612414016667
MDEC-13,1.381199369861928
MDEC-14,0.7559289460184545
MDEC-22,11.836122202686296
MDEC-23,16.19024363529536
MDEC-24,4.378491294516942
MDEC-33,3.701293775066611
MDEC-34,3.4709547566167402
MDEC-44,0.16666666666666669
MDEN-12,0.16666666666666669
MDEN-13,0.09999999999999998
MDEN-23,0.25
MDEO-11,0.33333333333333337
MINaaCH,0.6781661522633744
MINaaaC,0.8132460760806722
MINaasC,-1.1492162325342339
MINaasN,1.689321263986668
MINdssC,-0.8582284580498867
MINsCH3,1.2831588167674477
MINssNH,2.294821271101033
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9285714285714288
SM1_Dzi,2.08312670867917
SM1_Dzm,2.029398612396364
SM1_Dzp,-9.713747986814422
SM1_Dzv,-3.39594183674846
SddssSe,0
SpAD_Dt,523.6359776678344
SpAbs_A,34.57794745568022
SpAbs_D,316.05468407462905
SpMAD_A,1.234926694845722
SpMAD_D,11.287667288379607
SpMax_A,2.4432224758593404
SpMax_D,158.0273420373145
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,78.05000000000001
TpiPC10,8.399862885293622
VAdjMat,5.906890595608519
VE1_DzZ,5.231066736948665
VE1_Dzi,5.229808279451777
VE1_Dzm,5.2315194026844605
VE1_Dzp,5.210609940965205
VE1_Dzv,5.230600979152824
VE2_DzZ,0.1868238120338809
VE2_Dzi,0.18677886712327774
VE2_Dzm,0.18683997866730215
VE2_Dzp,0.18609321217732874
VE2_Dzv,0.18680717782688655
VE3_DzZ,2.684234639459702
VE3_Dzi,2.6839940367374657
VE3_Dzm,2.6843211698318368
VE3_Dzp,2.68031633729667
VE3_Dzv,2.684145598628204
VR1_DzZ,168.39018737544265
VR1_Dzi,168.70296415886273
VR1_Dzm,168.31007820769332
VR1_Dzp,171.64965249319079
VR1_Dzv,169.0685143436427
VR2_DzZ,6.0139352634086665
VR2_Dzi,6.025105862816526
VR2_Dzm,6.011074221703333
VR2_Dzp,6.130344731899671
VR2_Dzv,6.038161226558668
VR3_DzZ,6.1559032475496105
VR3_Dzi,6.157758977170674
VR3_Dzm,6.155427398983693
VR3_Dzp,6.175074912574746
VR3_Dzv,6.159923460265086
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.037267799624996496
Xch-6dv,0.1212195011199422
Xch-7dv,0.145417486691714
Xpc-4dv,1.8217338347796588
Xpc-5dv,2.1840999650687603
Xpc-6dv,2.598994290190747
Zagreb1,150.0
Zagreb2,176.0
fragCpx,144.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,18
nBondsO,30
nBondsS,28
nBondsT,1
nFARing,0
nFHRing,1
nFaRing,1
nHetero,8
naHRing,1
AATS0are,6.946470454545453
AATS1are,6.6196521739130425
AATS2are,6.856454545454546
AATS3are,6.572607843137256
AATS4are,6.577931355932204
AATS5are,6.670902912621361
AATS6are,6.501174226804122
AATS7are,6.381736842105266
AATS8are,6.5724625
AATSC0dv,4.975206611570249
AATSC0pe,0.2344014462809917
AATSC0se,0.1567356260330578
AATSC1dv,1.0129356809198706
AATSC1pe,-0.013147197269134034
AATSC1se,-0.010040268325547967
AATSC2dv,0.7603305785123974
AATSC2pe,0.0808912337662338
AATSC2se,0.05475602213695392
AATSC3dv,-0.3905363798411927
AATSC3pe,-0.0035023821098687296
AATSC3se,-0.00027863138065143414
AATSC4dv,-0.07459027875052532
AATSC4pe,-0.02667390390811038
AATSC4se,-0.021499552843535507
AATSC5dv,0.436973441386504
AATSC5pe,0.02959144868811682
AATSC5se,0.014516780851319905
AATSC6dv,-0.31916162562835493
AATSC6pe,-0.03529291769617447
AATSC6se,-0.023815316754707327
AATSC7dv,1.4027838190517619
AATSC7pe,0.04846453458025228
AATSC7se,0.028902477316224442
AATSC8dv,0.36911157024793384
AATSC8pe,0.060572076446281
AATSC8se,0.038651479648760326
AETA_eta,0.7960092687355402
ATSC0are,11.78187954545454
ATSC1are,-0.7333445247933877
ATSC2are,7.342563068181818
ATSC3are,-0.2750798553718997
ATSC4are,-3.9075610537190055
ATSC5are,3.3822728822314025
ATSC6are,-3.787463997933882
ATSC7are,4.920589617768592
ATSC8are,5.277728099173554
BCUTZ-1h,9.014100626633597
BCUTZ-1l,5.679528944618338
BCUTc-1h,0.5065950450108164
BCUTc-1l,-0.4587073644387842
BCUTd-1h,4.024226216820769
BCUTd-1l,0.911315305451617
BCUTi-1h,17.4307016394058
BCUTi-1l,10.940666424869239
BCUTm-1h,19.005608353546105
BCUTm-1l,11.691117868976448
BCUTp-1h,2.0092951273853323
BCUTp-1l,0.5269730131522756
BCUTs-1h,8.007392709671684
BCUTs-1l,1.1793722569674057
BCUTv-1h,20.910171962703686
BCUTv-1l,13.302785414419693
BalabanJ,1.560149683701486
Diameter,14
ETA_beta,36.75
GATS1are,0.6083964135955713
GATS2are,0.4499240234887445
GATS3are,0.6964147340115562
GATS4are,1.026870884320338
GATS5are,0.8298132459272801
GATS6are,1.0262615267855522
GATS7are,0.6033292569453702
GATS8are,0.6794138803675212
HybRatio,0.21052631578947367
Lipinski,True
LogEE_Dt,261.8179888339172
MATS1are,-0.059537188233075876
MATS2are,0.3561189289440706
MATS3are,-0.010071559290512464
MATS4are,-0.12366928879872532
MATS5are,0.12263361117839676
MATS6are,-0.14581925571816784
MATS7are,0.19343347718309578
MATS8are,0.24637414118406414
MAXssCH2,-0.08853792674477146
MAXssssC,-1.8808658509700167
MINssCH2,-0.08853792674477146
MINssssC,-4.7377234086132995
NsssssAs,0
RotRatio,0.13333333333333333
SM1_Dzpe,2.078883939280245
SM1_Dzse,1.8582785797741312
SMR_VSA1,23.07230972193699
SMR_VSA2,5.261891554738487
SMR_VSA3,4.567099647791355
SMR_VSA4,0.0
SMR_VSA5,25.24584293403036
SMR_VSA6,5.316788604006331
SMR_VSA7,65.85468310269995
SMR_VSA8,0.0
SMR_VSA9,6.069221312792274
SpAD_DzZ,247.64700683431047
SpAD_Dzi,239.80084664436137
SpAD_Dzm,247.23039006352565
SpAD_Dzp,354.93236096973635
SpAD_Dzv,308.8148015319467
SpAbs_Dt,523.6359776678344
SpDiam_A,4.855104863187517
SpDiam_D,240.25717004906977
SpMAD_Dt,18.70128491670837
SpMax_Dt,261.8179888339172
SsssssAs,0
VE1_Dzpe,5.230922476188175
VE1_Dzse,5.230876773189807
VE2_Dzpe,0.1868186598638634
VE2_Dzse,0.18681702761392166
VE3_Dzpe,2.6842070613849094
VE3_Dzse,2.6841983242647873
VMcGowan,264.0400000000003
VR1_Dzpe,168.39392113413103
VR1_Dzse,168.42706093160794
VR2_Dzpe,6.014068611933252
VR2_Dzse,6.015252176128855
VR3_Dzpe,6.155925420559525
VR3_Dzse,6.156122200447646
mZagreb1,10.902777777777779
mZagreb2,5.958333333333332
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,8
nBondsKS,37
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.2677699896694214
AATSC1are,-0.015942272278117123
AATSC2are,0.0953579619244392
AATSC3are,-0.0026968613271754873
AATSC4are,-0.03311492418405937
AATSC5are,0.032837600798363134
AATSC6are,-0.039046020597256516
AATSC7are,0.05179568018703781
AATSC8are,0.06597160123966941
AETA_beta,1.3125
BCUTdv-1h,7.014094032057397
BCUTdv-1l,0.9959531260130134
BCUTpe-1h,4.007164166869672
BCUTpe-1l,2.228480716974788
BCUTse-1h,4.0306090844814175
BCUTse-1l,2.4243108404838867
ETA_alpha,12.723809523809527
ETA_dBeta,1.25
ETA_eta_B,0.799873366647665
ETA_eta_F,32.13830467469099
ETA_eta_L,5.690267753519894
ETA_eta_R,54.42656419928612
ETA_psi_1,0.49554896142433263
LabuteASA,158.17375037738074
LogEE_DzZ,123.89238096817564
LogEE_Dzi,119.97482070463352
LogEE_Dzm,123.68767355363416
LogEE_Dzp,175.60859462544988
LogEE_Dzv,153.80098258083973
PEOE_VSA1,14.99041564663839
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,18.433136697762947
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,42.64179675646347
PEOE_VSA8,17.4009305639129
PEOE_VSA9,23.74088070209884
SM1_Dzare,2.2991635360746345
SpAD_Dzpe,245.48305570267604
SpAD_Dzse,248.1688159070631
SpAbs_DzZ,245.8561905077799
SpAbs_Dzi,237.8665147005877
SpAbs_Dzm,245.345948494872
SpAbs_Dzp,360.93093723771415
SpAbs_Dzv,310.9979069984279
SpDiam_Dt,376.5927482125087
SpMAD_DzZ,8.844535958368231
SpMAD_Dzi,8.564315951584335
SpMAD_Dzm,8.829656787983058
SpMAD_Dzp,12.676155748919156
SpMAD_Dzv,11.029100054712384
SpMax_DzZ,123.89238096817564
SpMax_Dzi,119.97482070463352
SpMax_Dzm,123.68767355363416
SpMax_Dzp,175.60859462544988
SpMax_Dzv,153.80098258083973
VE1_Dzare,5.2305681601582705
VE2_Dzare,0.18680600571993825
VE3_Dzare,2.6841393241871514
VR1_Dzare,168.40022349569134
VR2_Dzare,6.014293696274691
VR3_Dzare,6.155962846160068
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4544217687074831
AETA_dBeta,0.044642857142857144
AETA_eta_B,0.02856690595170232
AETA_eta_F,1.1477965955246783
AETA_eta_L,0.2032238483399962
AETA_eta_R,1.9438058642602185
BCUTare-1h,4.124541515396738
BCUTare-1l,2.178747475921566
ETA_beta_s,17.75
ETA_dPsi_A,0.21845103857566733
ETA_dPsi_B,0.0
ETA_eta_BR,1.057873366647665
ETA_eta_FL,7.424072442205537
ETA_eta_RL,13.11434019572543
LogEE_Dzpe,122.81577370631231
LogEE_Dzse,124.15077504566635
PEOE_VSA10,0.0
PEOE_VSA11,5.601050810983688
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,21.181857582967254
SlogP_VSA3,17.51559210742787
SlogP_VSA4,11.33111286753076
SlogP_VSA5,18.050640183084614
SlogP_VSA6,54.727780119305955
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,242.56318679732874
SpAbs_Dzpe,243.5526634733444
SpAbs_Dzse,246.44327151155863
SpDiam_DzZ,191.72297246673813
SpDiam_Dzi,184.84133030771687
SpDiam_Dzm,191.51612344645707
SpDiam_Dzp,268.5507309967427
SpDiam_Dzv,238.7463527539914
SpMAD_Dzpe,8.767251989381288
SpMAD_Dzse,8.863171996680824
SpMax_Dzpe,122.81577370631231
SpMax_Dzse,124.15077504566635
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,28
AETA_beta_s,0.6339285714285714
AETA_eta_BR,0.037781191665988034
AETA_eta_FL,0.26514544436448345
AETA_eta_RL,0.4683692927044797
DetourIndex,3518
EState_VSA1,28.811432041172658
EState_VSA2,12.232142680596137
EState_VSA3,6.06636706846161
EState_VSA4,16.969292000542666
EState_VSA5,19.059325580944506
EState_VSA6,10.763943219404432
EState_VSA7,30.33183534230805
EState_VSA8,5.316788604006331
EState_VSA9,5.261891554738487
ETA_beta_ns,19.0
ETA_shape_p,0.19049401197604782
ETA_shape_x,0.07859281437125747
ETA_shape_y,0.2672155688622754
GhoseFilter,True
LogEE_Dzare,121.36370638209561
SlogP_VSA10,18.858631417708022
SlogP_VSA11,0.0
SpAbs_Dzare,240.4282492281166
SpDiam_Dzpe,189.97628572232668
SpDiam_Dzse,192.08334625259272
SpMAD_Dzare,8.662970957047454
SpMax_Dzare,121.36370638209561
TopoPSA(NO),78.05000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,40.90108981876019
VSA_EState9,43.098910181239816
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6785714285714286
EState_VSA10,23.07230972193699
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04557823129251691
FilterItLogS,-4.784053570024881
SpDiam_Dzare,187.63104544697825
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6926406926406927
ETA_epsilon_2,0.9170068027210881
ETA_epsilon_3,0.43999999999999984
ETA_epsilon_4,0.5978653530377664
ETA_epsilon_5,0.8758730158730156
AETA_beta_ns_d,0.017857142857142856
ETA_dEpsilon_A,0.2526406926406929
ETA_dEpsilon_B,0.09477533960292628
ETA_dEpsilon_C,-0.1578653530377666
ETA_dEpsilon_D,0.04113378684807256
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.6785714285714286
MDEDescriptor,"0.0,2.157612414016667,1.381199369861928,0.7559289460184545,11.836122202686296,16.19024363529536,4.378491294516942,3.701293775066611,3.4709547566167402,0.16666666666666669,0.33333333333333337,0.0,0.0,0.0,0.16666666666666669,0.09999999999999998,0.0,0.25,0.0"
APolDescriptor,52.44368799999999
BCUTDescriptor,"11.85000000000001,19.000415655940163,-0.3791250281374634,0.4180251922773984,3.7752923583984344,10.15448439910403"
BPolDescriptor,25.358311999999994
TPSADescriptor,78.05000000000001
ALOGPDescriptor,"3.798300000000001,14.427082890000008,96.28399999999999"
XLogPDescriptor,3.369
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,387.11946154000003
ChiPathDescriptor,"20.526733258565955,13.11434019572543,13.195200767682397,10.029611981507509,7.890757354620373,6.372716443832925,3.917474802667583,2.890202671355287,14.7870416998846,8.30726390318334,6.600358736747365,4.350901881814404,2.901750199349417,1.918252737642597,1.0099218970697257,0.6021661970322296"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.355498860309242,0.5118671263026068,0.0,0.0,0.037267799624996496,0.1212195011199422,0.14541748669171403"
AtomCountDescriptor,44
BondCountDescriptor,30
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"3.5786844035859637,0.49279927982674443,1.0413609990068515,0.2621886974951644,1.177763323811288,0.09255567268311046,0.1746752956831848,0.020034178649126003"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,0,2,10,3,3,0,1,0"
ZagrebIndexDescriptor,150.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.7800000000000002
WeightedPathDescriptor,"56.1226299173917,2.0043796399068463,21.138939291147643,4.993120082771732,8.991599132545218"
FractionalPSADescriptor,0.20161735007976422
WienerNumbersDescriptor,"2148.0,45.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.212526359636736,8.667677398755947,12.152990835452348,1.8217338347796583,2.1840999650687607,2.4106852053522574"
FractionalCSP3Descriptor,0.2
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,9,0,0,1,1,3,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.68,9.013333333333334,5.389030612244898"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1360.08
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.21052631578947367
AutocorrelationDescriptorMass,"35.13501139203928,33.40663088792327,54.46277272274384,53.03019816202721,50.80705938681493"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.6883471547229018,-0.3047465110967899,-0.0361371941470194,0.04648554095727077,-0.14997141194256267"
EccentricConnectivityIndexDescriptor,647
AutocorrelationDescriptorPolarizability,"1679.957525945288,1988.3265200358735,2837.411679240068,2735.4124963433414,2403.1560754942925"
