DLiP-ID,T007YC
AATSC5Z,0.18171979535615895
AATSC5c,0.005818730539022714
AATSC5d,0.020267611176702085
AATSC5i,0.2781105968665329
AATSC5m,0.9310350893273329
AATSC5p,0.023482272982274472
AATSC5s,-0.1163741035900127
AATSC5v,4.066534658160738
AATSC6Z,-0.7877066115702479
AATSC6c,-0.006054692185409392
AATSC6d,-0.02107438016528925
AATSC6i,-0.14183948207815428
AATSC6m,-3.8959642148705753
AATSC6p,0.014431676202630995
AATSC6s,-0.711502094811754
AATSC6v,2.0458894624521
AATSC7Z,-0.12205975842339492
AATSC7c,0.0039000771247350474
AATSC7d,0.0021190930281839364
AATSC7i,0.6182591270995969
AATSC7m,-0.37499953865385216
AATSC7p,0.020727667853226214
AATSC7s,1.0054952018730432
AATSC7v,-0.9722839798806541
AATSC8Z,-0.5696122059758423
AATSC8c,-0.0023284044117921447
AATSC8d,-0.021190930281839375
AATSC8i,-0.16974976039638337
AATSC8m,-2.7649605346575825
AATSC8p,-0.014324661014082628
AATSC8s,-0.19811542361258278
AATSC8v,-2.549665719593858
ATS0are,305.6446999999999
ATS1are,306.05800000000005
ATS2are,516.3888
ATS3are,600.984
ATS4are,634.3559
ATS5are,577.1569999999999
ATS6are,532.7819999999999
ATS7are,532.0059999999999
ATS8are,495.92999999999995
ATSC0dv,214.90909090909093
ATSC0pe,10.313663636363634
ATSC0se,6.896367545454543
ATSC1dv,31.958677685950413
ATSC1pe,-0.48637561983471134
ATSC1se,-0.4364028884297521
ATSC2dv,43.10743801652891
ATSC2pe,6.382247520661161
ATSC2se,4.565581764462807
ATSC3dv,-4.809917355371906
ATSC3pe,-0.10749214876033045
ATSC3se,-0.34249041322314044
ATSC4dv,-14.008264462809915
ATSC4pe,-2.6307919421487616
ATSC4se,-2.1947855640495866
ATSC5dv,-2.917355371900836
ATSC5pe,-0.20723512396694302
ATSC5se,-0.13139331404958685
ATSC6dv,-65.28925619834713
ATSC6pe,-4.055583884297518
ATSC6se,-2.770594264462809
ATSC7dv,6.842975206611584
ATSC7pe,3.5525553719008265
ATSC7se,3.0243901694214887
ATSC8dv,-23.975206611570254
ATSC8pe,-1.5462855371900819
ATSC8se,-1.0591312851239663
AXp-0dv,0.5190326288184794
AXp-1dv,0.27622072738310954
AXp-2dv,0.14102698704969904
AXp-3dv,0.07682407653480605
AXp-4dv,0.04102378636059019
AXp-5dv,0.02177399782106298
AXp-6dv,0.010854699240371277
AXp-7dv,0.005488185809334677
BertzCT,946.6808785070681
ECIndex,695
ETA_eta,18.48812672541202
GATS1dv,0.46758901640550277
GATS1pe,0.592655550492154
GATS1se,0.6405953148541558
GATS2dv,0.7084076462249049
GATS2pe,0.489174221330064
GATS2se,0.50233180887627
GATS3dv,0.8470973111160155
GATS3pe,0.7188992764845622
GATS3se,0.745440588646854
GATS4dv,1.0762445453735863
GATS4pe,1.1339330642209802
GATS4se,1.168750721918951
GATS5dv,1.0290065264684554
GATS5pe,1.0070741853691085
GATS5se,1.0290946371935412
GATS6dv,1.146734877326565
GATS6pe,1.1498961274231978
GATS6se,1.1696233991061675
GATS7dv,0.8837069937958262
GATS7pe,0.6309028586944554
GATS7se,0.5942297547022185
GATS8dv,0.9324455507831142
GATS8pe,0.8125875948345347
GATS8se,0.7962824040352368
LogEE_A,4.246234577239337
LogEE_D,172.04756591672646
MATS1dv,0.14224233061134403
MATS1pe,-0.045108011096527345
MATS1se,-0.060528799697966026
MATS2dv,0.11926647459642378
MATS2pe,0.3679439247727743
MATS2se,0.39363769701029055
MATS3dv,-0.01070403884352241
MATS3pe,-0.0049845806834626525
MATS3se,-0.023751599920716474
MATS4dv,-0.030189687416510815
MATS4pe,-0.11814153538226835
MATS4se,-0.14740111436114287
MATS5dv,-0.007110627669003326
MATS5pe,-0.010525040900015716
MATS5se,-0.009979901565634003
MATS6dv,-0.16708967851099835
MATS6pe,-0.2162734034198234
MATS6se,-0.2209607935497743
MATS7dv,0.017961733697774342
MATS7pe,0.19430589023089004
MATS7se,0.24738621283921183
MATS8dv,-0.06293114668749188
MATS8pe,-0.08457359742548057
MATS8se,-0.0866338213156089
MAXaaCH,1.89267561862571
MAXaasC,0.9358520706201154
MAXdssC,-0.7337170361971939
MAXssNH,2.486080010707987
MDEC-22,14.931650680831787
MDEC-23,17.11532281364312
MDEC-24,1.812996351448827
MDEC-33,3.9654553015111773
MDEC-34,1.3098028221683484
MDEN-22,1.1905507889761497
MDEO-12,0.19999999999999996
MINaaCH,0.8520002676996725
MINaasC,-0.8518337250525898
MINdssC,-0.7337170361971939
MINssNH,2.3583054330930415
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9285714285714288
SM1_Dzi,2.08312670867917
SM1_Dzm,2.029398612396364
SM1_Dzp,-9.713747986814422
SM1_Dzv,-3.39594183674846
SddssSe,0
SpAD_Dt,564.8696197090337
SpAbs_A,35.38553421553588
SpAbs_D,344.0951318334531
SpMAD_A,1.2637690791262812
SpMAD_D,12.289111851194749
SpMax_A,2.3497225937129858
SpMax_D,172.04756591672646
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,63.25
TpiPC10,8.05504859888077
VAdjMat,5.906890595608519
VE1_DzZ,5.216732141266217
VE1_Dzi,5.212683305135517
VE1_Dzm,5.217295762287885
VE1_Dzp,5.208494598267396
VE1_Dzv,5.222545640598236
VE2_DzZ,0.18631186218807919
VE2_Dzi,0.18616726089769703
VE2_Dzm,0.18633199151028162
VE2_Dzp,0.18601766422383556
VE2_Dzv,0.1865194871642227
VE3_DzZ,2.6814905964618947
VE3_Dzi,2.68071417014061
VE3_Dzm,2.6815986316382285
VE3_Dzp,2.6799102865235143
VE3_Dzv,2.682604370815727
VR1_DzZ,168.53362502599597
VR1_Dzi,168.9730751530359
VR1_Dzm,168.45181660967313
VR1_Dzp,170.01946263605825
VR1_Dzv,168.27078424729504
VR2_DzZ,6.019058036642713
VR2_Dzi,6.034752684036996
VR2_Dzm,6.016136307488326
VR2_Dzp,6.072123665573509
VR2_Dzv,6.009670865974823
VR3_DzZ,6.156754702115536
VR3_Dzi,6.159358800790582
VR3_Dzm,6.156269171241959
VR3_Dzp,6.165532333772847
VR3_Dzv,6.155193910006986
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.08136936687835375
Xch-7dv,0.07000063004348071
Xpc-4dv,0.9214851994797495
Xpc-5dv,1.0445202596422574
Xpc-6dv,1.128790769848744
Zagreb1,142.0
Zagreb2,160.0
fragCpx,144.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,18
nBondsD,1
nBondsM,19
nBondsO,30
nBondsS,27
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,1
AATS0are,6.946470454545452
AATS1are,6.653434782608697
AATS2are,6.978227027027026
AATS3are,6.532434782608696
AATS4are,6.677430526315789
AATS5are,6.870916666666666
AATS6are,6.659774999999999
AATS7are,6.820589743589742
AATS8are,6.358076923076922
AATSC0dv,4.884297520661158
AATSC0pe,0.2344014462809917
AATSC0se,0.1567356260330578
AATSC1dv,0.6947538627380524
AATSC1pe,-0.01057338303988503
AATSC1se,-0.009487019313690264
AATSC2dv,0.5825329461693096
AATSC2pe,0.08624658811704271
AATSC2se,0.06169705087111901
AATSC3dv,-0.05228171038447724
AATSC3pe,-0.0011683929213079397
AATSC3se,-0.003722721882860222
AATSC4dv,-0.1474554153979991
AATSC4pe,-0.02769254675946065
AATSC4se,-0.023103005937364068
AATSC5dv,-0.03473042109405757
AATSC5pe,-0.002467084809130274
AATSC5se,-0.0015642061196379387
AATSC6dv,-0.8161157024793392
AATSC6pe,-0.05069479855371898
AATSC6se,-0.03463242830578511
AATSC7dv,0.08773045136681518
AATSC7pe,0.04554558169103624
AATSC7se,0.03877423294130114
AATSC8dv,-0.3073744437380802
AATSC8pe,-0.019824173553718998
AATSC8se,-0.013578606219538028
AETA_eta,0.6602902401932864
ATSC0are,11.78187954545454
ATSC1are,-0.6524058884297514
ATSC2are,7.793807128099171
ATSC3are,-0.2905163223140493
ATSC4are,-3.298180836776858
ATSC5are,-0.22432004132231514
ATSC6are,-4.664555991735536
ATSC7are,4.486749896694214
ATSC8are,-1.7920614669421462
BCUTZ-1h,9.01410053306996
BCUTZ-1l,5.693616212197285
BCUTc-1h,0.5025671510391847
BCUTc-1l,-0.5149426171702418
BCUTd-1h,4.022108037486437
BCUTd-1l,0.9778171899727554
BCUTi-1h,17.430701578913094
BCUTi-1l,10.95479440479699
BCUTm-1h,19.005608338141055
BCUTm-1l,11.705271550687389
BCUTp-1h,1.9905484483500806
BCUTp-1l,0.5269726342682856
BCUTs-1h,8.007390800072022
BCUTs-1l,1.2189625197735292
BCUTv-1h,20.89733852669036
BCUTv-1l,13.302785392560995
BalabanJ,1.4330172217595587
Diameter,15
ETA_beta,39.0
GATS1are,0.611050360119149
GATS2are,0.47892578804396974
GATS3are,0.7176445949301072
GATS4are,1.1406513081331113
GATS5are,1.003964035423941
GATS6are,1.1491837378547602
GATS7are,0.6067814234091146
GATS8are,0.8009135784564037
HybRatio,0.1
Lipinski,False
LogEE_Dt,282.43480985451686
MATS1are,-0.052966117384939455
MATS2are,0.3933290585599689
MATS3are,-0.011792905231866027
MATS4are,-0.12965490666659438
MATS5are,-0.009973024556281988
MATS6are,-0.21775012938782923
MATS7are,0.21482031890137407
MATS8are,-0.0858017996730815
MAXssCH2,0.27426616257920355
MAXssssC,-4.49246072032253
MINssCH2,0.27426616257920355
MINssssC,-4.49246072032253
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,2.078883939280245
SM1_Dzse,1.8582785797741317
SMR_VSA1,22.70264528089633
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,12.783180481956393
SMR_VSA6,10.633577208012662
SMR_VSA7,84.0537843080848
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,263.16889133884274
SpAD_Dzi,257.03121428971787
SpAD_Dzm,262.7704587723771
SpAD_Dzp,437.1279255260047
SpAD_Dzv,359.31909984564015
SpAbs_Dt,564.8696197090338
SpDiam_A,4.699445187425972
SpDiam_D,260.1815633847258
SpMAD_Dt,20.173914989608345
SpMax_Dt,282.43480985451686
SsssssAs,0
VE1_Dzpe,5.21617448325595
VE1_Dzse,5.216551134262462
VE2_Dzpe,0.18629194583056963
VE2_Dzse,0.1863053976522308
VE3_Dzpe,2.6813836927904884
VE3_Dzse,2.6814558984672185
VMcGowan,264.0400000000002
VR1_Dzpe,168.57690216074158
VR1_Dzse,168.56510174878778
VR2_Dzpe,6.0206036485979135
VR2_Dzse,6.02018220531385
VR3_Dzpe,6.157011455503479
VR3_Dzse,6.156941452882496
mZagreb1,8.979166666666668
mZagreb2,6.111111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,36
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.2677699896694214
AATSC1are,-0.014182736704994597
AATSC2are,0.1053217179472861
AATSC3are,-0.0031577861121092313
AATSC4are,-0.03471769301870377
AATSC5are,-0.0026704766824085136
AATSC6are,-0.0583069498966942
AATSC7are,0.05752243457300274
AATSC8are,-0.022975147012078798
AETA_beta,1.3928571428571428
BCUTdv-1h,7.014094514810797
BCUTdv-1l,1.9924229712980044
BCUTpe-1h,4.007162916341523
BCUTpe-1l,2.242564694204693
BCUTse-1h,4.03060758878902
BCUTse-1l,2.438387422774524
ETA_alpha,12.723809523809525
ETA_dBeta,3.0
ETA_eta_B,0.4993787587612406
ETA_eta_F,31.774846435942703
ETA_eta_L,5.1580227726746
ETA_eta_R,50.26297316135472
ETA_psi_1,0.4955489614243326
LabuteASA,158.73146376130677
LogEE_DzZ,131.6533232204418
LogEE_Dzi,128.59000452731178
LogEE_Dzm,131.45770790805983
LogEE_Dzp,216.61111492912897
LogEE_Dzv,179.0531317376864
PEOE_VSA1,10.05365155780638
PEOE_VSA2,5.316788604006331
PEOE_VSA3,9.77851570501903
PEOE_VSA4,13.171245143024459
PEOE_VSA5,0.0
PEOE_VSA6,36.39820241076966
PEOE_VSA7,35.89528683400505
PEOE_VSA8,11.884229846296638
PEOE_VSA9,5.563451491696996
SM1_Dzare,2.2991635360746345
SpAD_Dzpe,260.27991304270876
SpAD_Dzse,263.8138316024296
SpAbs_DzZ,261.4302654115496
SpAbs_Dzi,255.20063840258194
SpAbs_Dzm,260.93802103715313
SpAbs_Dzp,442.93597784507244
SpAbs_Dzv,361.5022053121214
SpDiam_Dt,426.52495905950315
SpMAD_DzZ,9.39888897638724
SpMAD_Dzi,9.17968622463278
SpMAD_Dzm,9.38465924187061
SpMAD_Dzp,15.611711625928738
SpMAD_Dzv,12.832824994487149
SpMax_DzZ,131.6533232204418
SpMax_Dzi,128.59000452731178
SpMax_Dzm,131.45770790805983
SpMax_Dzp,216.61111492912897
SpMax_Dzv,179.0531317376864
VE1_Dzare,5.215312169255378
VE2_Dzare,0.18626114890197779
VE3_Dzare,2.681218363718754
VR1_Dzare,168.64570271447369
VR2_Dzare,6.023060811231203
VR3_Dzare,6.15741949786892
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.454421768707483
AETA_dBeta,0.10714285714285714
AETA_eta_B,0.017834955670044308
AETA_eta_F,1.1348159441408108
AETA_eta_L,0.18421509902409286
AETA_eta_R,1.7951061843340972
BCUTare-1h,4.124540643779186
BCUTare-1l,2.1928064987404623
ETA_beta_s,18.0
ETA_dPsi_A,0.2184510385756674
ETA_dPsi_B,0.0
ETA_eta_BR,0.7573787587612406
ETA_eta_FL,8.256812030937255
ETA_eta_RL,13.414834803611855
LogEE_Dzpe,130.21420237632867
LogEE_Dzse,131.97328289334962
PEOE_VSA10,6.606881964512918
PEOE_VSA11,11.567374611118932
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,15.370440161812711
SlogP_VSA2,11.01509303328528
SlogP_VSA3,12.783180481956393
SlogP_VSA4,0.0
SlogP_VSA5,11.126902983393991
SlogP_VSA6,72.9268813246908
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,255.7464768891594
SpAbs_Dzpe,258.4116939735049
SpAbs_Dzse,262.13913054211446
SpDiam_DzZ,201.66736793419346
SpDiam_Dzi,196.02719307958355
SpDiam_Dzm,201.47753643920583
SpDiam_Dzp,334.1695101851452
SpDiam_Dzv,278.145357703109
SpMAD_Dzpe,9.295711180096742
SpMAD_Dzse,9.42192255722963
SpMax_Dzpe,130.21420237632867
SpMax_Dzse,131.97328289334962
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,28
AETA_beta_s,0.6428571428571429
AETA_eta_BR,0.02704924138433002
AETA_eta_FL,0.2948861439620448
AETA_eta_RL,0.4791012429861377
DetourIndex,3824
EState_VSA1,17.770864521478543
EState_VSA2,18.11213101703151
EState_VSA3,5.749511833283905
EState_VSA4,17.696185628620217
EState_VSA5,18.3295777085363
EState_VSA6,12.13273413692322
EState_VSA7,30.33183534230805
EState_VSA8,15.617555728959871
EState_VSA9,4.736862953800049
ETA_beta_ns,21.0
ETA_shape_p,0.093562874251497
ETA_shape_x,0.03929640718562874
ETA_shape_y,0.23577844311377244
GhoseFilter,True
LogEE_Dzare,127.95535142801094
SlogP_VSA10,29.471031379614875
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,253.68836691981448
SpDiam_Dzpe,199.2981065718726
SpDiam_Dzse,202.13163185683027
SpMAD_Dzare,9.133802746041408
SpMax_Dzare,127.95535142801094
TopoPSA(NO),63.25
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,38.32487452836812
VSA_EState9,40.92512547163189
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.75
EState_VSA10,17.96578232709628
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04557823129251697
FilterItLogS,-6.25891357002488
SpDiam_Dzare,195.60724218559807
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6926406926406927
ETA_epsilon_2,0.9170068027210881
ETA_epsilon_3,0.43999999999999984
ETA_epsilon_4,0.5879365079365075
ETA_epsilon_5,0.8758730158730156
AETA_beta_ns_d,0.05357142857142857
ETA_dEpsilon_A,0.2526406926406929
ETA_dEpsilon_B,0.10470418470418519
ETA_dEpsilon_C,-0.1479365079365077
ETA_dEpsilon_D,0.04113378684807256
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.8214285714285714
MDEDescriptor,"0.0,0.0,0.0,0.0,14.931650680831787,17.11532281364312,1.812996351448827,3.9654553015111773,1.3098028221683484,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,1.1905507889761497,0.0,0.0"
APolDescriptor,52.443687999999966
BCUTDescriptor,"11.850000000000001,19.000415655940163,-0.33763743923683476,0.4167684971735512,3.583121185302736,9.33783852026067"
BPolDescriptor,26.614311999999995
TPSADescriptor,63.25
ALOGPDescriptor,"4.403100000000002,19.387289610000018,95.5862"
XLogPDescriptor,4.508000000000001
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,387.11946154
ChiPathDescriptor,"19.98491689530906,13.414834803611857,12.558158864210917,9.185322134007173,7.3741169379511735,5.930094394369932,3.4920086497656833,2.621821640133822,14.532913606917425,8.286621821493286,5.78210646903766,3.68755567367069,2.3793796089142316,1.5241798474744084,0.6947007513837615,0.38966119246276226"
ChiChainDescriptor,"0.0,0.0,0.0,0.2687287392826324,0.2906121456120068,0.0,0.0,0.0,0.08136936687835375,0.07000063004348071"
AtomCountDescriptor,44
BondCountDescriptor,30
SmallRingDescriptor,"3,3,3,3,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.5406197294738546,0.2886751345948129,0.5163460352255527,0.14433756729740646,0.5845164172094403,0.01349873117890097,0.04889044263165396,0.004499577059633658"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,13,2,2,0,0,0"
ZagrebIndexDescriptor,142.0
LargestChainDescriptor,16
MannholdLogPDescriptor,2.7800000000000002
WeightedPathDescriptor,"56.683591430451216,2.024413979658972,22.03620105328104,5.671268252655365,9.223280047520953"
FractionalPSADescriptor,0.16338625743171156
WienerNumbersDescriptor,"2332.0,39.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.9107217984008256,5.324280074797617,6.844177076333727,0.9214851994797496,1.044520259642257,1.0347564494377892"
FractionalCSP3Descriptor,0.1
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,1,5,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.68,10.85782272456871,7.335069444444445"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,1360.08
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.1
AutocorrelationDescriptorMass,"35.135011392039274,33.738722865055834,50.90555714568953,46.587549214390556,43.05825187286555"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.6979697398029711,-0.4756041250905643,0.15361284718388707,0.03195752819212161,-0.16077269893518886"
EccentricConnectivityIndexDescriptor,695
AutocorrelationDescriptorPolarizability,"1503.3404745453404,1710.2929376503523,2239.536858777377,2165.092249801447,1889.9341430962077"
